Orthogroup	Syaq	Syan
OG0001947	Syaq.g_02697	Syan.g_03108
OG0001948	Syaq.g_02517	Syan.g_00600
OG0001949	Syaq.g_02498	Syan.g_00578
OG0001950	Syaq.g_02496	Syan.g_00576
OG0001951	Syaq.g_02487	Syan.g_00567
OG0001952	Syaq.g_02463	Syan.g_00543
OG0001953	Syaq.g_02462	Syan.g_00542
OG0001954	Syaq.g_02716	Syan.g_00547
OG0001957	Syaq.g_02070	Syan.g_01137
OG0001958	Syaq.g_02238	Syan.g_00773
OG0001960	Syaq.g_00437	Syan.g_02840
OG0001961	Syaq.g_00447	Syan.g_02851
OG0001964	Syaq.g_00678	Syan.g_02122
OG0001966	Syaq.g_00732	Syan.g_02055
OG0001967	Syaq.g_00734	Syan.g_02053
OG0001968	Syaq.g_00735	Syan.g_02052
OG0001969	Syaq.g_00861	Syan.g_01989
OG0001970	Syaq.g_01449	Syan.g_02280
OG0001971	Syaq.g_01377	Syan.g_03062
OG0001972	Syaq.g_01297	Syan.g_01532
OG0001974	Syaq.g_01268	Syan.g_00279
OG0001975	Syaq.g_02169	Syan.g_01145
OG0001976	Syaq.g_02167	Syan.g_01143
OG0001979	Syaq.g_02581	Syan.g_00402
OG0001980	Syaq.g_00565	Syan.g_02152
OG0001981	Syaq.g_02143	Syan.g_00218
OG0001990	Syaq.g_01187	Syan.g_01660
OG0001993	Syaq.g_02040	Syan.g_00019
OG0001994	Syaq.g_02039	Syan.g_00020
OG0001996	Syaq.g_01116	Syan.g_01746
OG0001997	Syaq.g_01509	Syan.g_02953
OG0001999	Syaq.g_01624	Syan.g_01453
OG0002000	Syaq.g_01818	Syan.g_01195
OG0002002	Syaq.g_00161	Syan.g_02590
OG0002003	Syaq.g_02584	Syan.g_00010
OG0002004	Syaq.g_01894	Syan.g_00433, Syan.g_02359, Syan.g_02490
OG0002006	Syaq.g_02698	Syan.g_02104, Syan.g_03107
OG0002007	Syaq.g_02699	Syan.g_00310
OG0002008	Syaq.g_02530	Syan.g_00627
OG0002009	Syaq.g_02303	Syan.g_00726
OG0002010	Syaq.g_00404	Syan.g_02819
OG0002011	Syaq.g_00521, Syaq.g_01903	Syan.g_02576
OG0002013	Syaq.g_01537	Syan.g_02930
OG0002014	Syaq.g_00947	Syan.g_01958
OG0002016	Syaq.g_01317	Syan.g_03114
OG0002018	Syaq.g_01189	Syan.g_01658
OG0002019	Syaq.g_00994	Syan.g_01903
OG0002025	Syaq.g_00348	Syan.g_01847
OG0002025	Syaq.g_01518	Syan.g_01878
OG0002029	Syaq.g_02609, Syaq.g_02652	Syan.g_02340
OG0002039	Syaq.g_00223	Syan.g_02665
OG0002040	Syaq.g_00222	Syan.g_02663
OG0002041	Syaq.g_02513	Syan.g_00596
OG0002042	Syaq.g_02492	Syan.g_00572
OG0002043	Syaq.g_02440	Syan.g_00483
OG0002044	Syaq.g_02378	Syan.g_00652
OG0002046	Syaq.g_00452	Syan.g_02870
OG0002047	Syaq.g_00532	Syan.g_02314
OG0002048	Syaq.g_00583	Syan.g_02169
OG0002049	Syaq.g_00668	Syan.g_02128
OG0002050	Syaq.g_00743	Syan.g_02042
OG0002051	Syaq.g_01388	Syan.g_03047
OG0002052	Syaq.g_02551	Syan.g_00061
OG0002053	Syaq.g_02548	Syan.g_00069
OG0002056	Syaq.g_00780	Syan.g_02007
OG0002113	Syaq.g_01112	Syan.g_01741
OG0002115	Syaq.g_01680	Syan.g_01391
OG0002116	Syaq.g_01704	Syan.g_01366
OG0002118	Syaq.g_00170	Syan.g_02599
OG0002122	Syaq.g_02583	Syan.g_00009
OG0002123	Syaq.g_00028	Syan.g_00321
OG0002124	Syaq.g_02406	Syan.g_00400
OG0002126	Syaq.g_02553	Syan.g_00063
OG0002128	Syaq.g_02211	Syan.g_02541
OG0002129	Syaq.g_00388	Syan.g_01329
OG0002130	Syaq.g_00295	Syan.g_01211
OG0002134	Syaq.g_01011	Syan.g_01917
OG0002135	Syaq.g_01645	Syan.g_01437
OG0002136	Syaq.g_01646	Syan.g_01436
OG0002137	Syaq.g_00349	Syan.g_01846
OG0002137	Syaq.g_01889	Syan.g_01877
OG0002137	Syaq.g_01517	Syan.g_01984
OG0002138	Syaq.g_02128	Syan.g_02671
OG0002139	Syaq.g_00145	Syan.g_02551
OG0002142	Syaq.g_00357	Syan.g_01292
OG0002143	Syaq.g_00524	Syan.g_00538
OG0002144	Syaq.g_00661	Syan.g_01138
OG0002159	Syaq.g_01041	Syan.g_02957
OG0002160	Syaq.g_02573	Syan.g_01474
OG0002163	Syaq.g_01238	Syan.g_01588
OG0002167	Syaq.g_01536	Syan.g_02931
OG0002168	Syaq.g_02696	Syan.g_03109
OG0002169	Syaq.g_00533	Syan.g_02313
OG0002173	Syaq.g_01331	Syan.g_03104
OG0002174	Syaq.g_01219	Syan.g_01153
OG0002175	Syaq.g_01575	Syan.g_02421
OG0002175	Syaq.g_00179	Syan.g_02612
OG0002175	Syaq.g_00674	Syan.g_00225
OG0002179	Syaq.g_00985	Syan.g_01939
OG0002180	Syaq.g_00771	Syan.g_02016
OG0002181	Syaq.g_00740	Syan.g_02045
OG0002182	Syaq.g_00722	Syan.g_01370
OG0002183	Syaq.g_01527	Syan.g_02944
OG0002184	Syaq.g_01531	Syan.g_02940
OG0002185	Syaq.g_01541	Syan.g_02924
OG0002186	Syaq.g_01647	Syan.g_01435
OG0002187	Syaq.g_01648	Syan.g_01434
OG0002188	Syaq.g_01677	Syan.g_01394
OG0002189	Syaq.g_01678	Syan.g_01393
OG0002190	Syaq.g_01718	Syan.g_01352
OG0002191	Syaq.g_00507	Syan.g_02391
OG0002192	Syaq.g_00221	Syan.g_02664
OG0002194	Syaq.g_00149	Syan.g_02577
OG0002195	Syaq.g_02274	Syan.g_00736
OG0002196	Syaq.g_02326	Syan.g_00705
OG0002197	Syaq.g_02519	Syan.g_00605
OG0002198	Syaq.g_02106	Syan.g_00793
OG0002199	Syaq.g_02101	Syan.g_00798
OG0002200	Syaq.g_00373	Syan.g_01275
OG0002201	Syaq.g_02002	Syan.g_01017
OG0002202	Syaq.g_02001	Syan.g_01016
OG0002203	Syaq.g_02000	Syan.g_01015
OG0002204	Syaq.g_01982	Syan.g_00959
OG0002205	Syaq.g_01964	Syan.g_00883
OG0002206	Syaq.g_01952	Syan.g_00269, Syan.g_00873
OG0002207	Syaq.g_01942	Syan.g_00863
OG0002208	Syaq.g_01766	Syan.g_02769
OG0002209	Syaq.g_00551	Syan.g_02136
OG0002210	Syaq.g_00574	Syan.g_02161
OG0002211	Syaq.g_00615	Syan.g_02207
OG0002212	Syaq.g_01276	Syan.g_01550
OG0002213	Syaq.g_01272	Syan.g_01554
OG0002214	Syaq.g_01173	Syan.g_01689
OG0002230	Syaq.g_00916	Syan.g_01085, Syan.g_01836
OG0002231	Syaq.g_00286	Syan.g_00837
OG0002235	Syaq.g_02321	Syan.g_00710
OG0002241	Syaq.g_00453	Syan.g_02871
OG0002243	Syaq.g_01280	Syan.g_03098
OG0002245	Syaq.g_00522	Syan.g_00536
OG0002246	Syaq.g_00271	Syan.g_00912
OG0002246	Syaq.g_00518	Syan.g_02323
OG0002247	Syaq.g_01957	Syan.g_00877
OG0002248	Syaq.g_02591	Syan.g_00727
OG0002250	Syaq.g_01526	Syan.g_02945
OG0002251	Syaq.g_01721	Syan.g_01348
OG0002253	Syaq.g_00285	Syan.g_01201
OG0002254	Syaq.g_00050	Syan.g_00346
OG0002255	Syaq.g_02505	Syan.g_00587
OG0002257	Syaq.g_02136	Syan.g_00407
OG0002258	Syaq.g_01981	Syan.g_00958
OG0002259	Syaq.g_01842	Syan.g_01162
OG0002260	Syaq.g_00144	Syan.g_02550
OG0002277	Syaq.g_01075	Syan.g_01707
OG0002280	Syaq.g_01828	Syan.g_01185
OG0002281	Syaq.g_01965	Syan.g_00885
OG0002288	Syaq.g_00376, Syaq.g_01835	Syan.g_00211
OG0002289	Syaq.g_00455	Syan.g_02873
OG0002292	Syaq.g_01366	Syan.g_03073
OG0002296	Syaq.g_00399	Syan.g_02814
OG0002297	Syaq.g_01854	Syan.g_01266
OG0002298	Syaq.g_02501	Syan.g_00582
OG0002299	Syaq.g_02465	Syan.g_00545
OG0002300	Syaq.g_01864	Syan.g_00134
OG0002301	Syaq.g_01888	Syan.g_00426
OG0002302	Syaq.g_01751	Syan.g_02785
OG0002303	Syaq.g_00523	Syan.g_00537
OG0002305	Syaq.g_01482	Syan.g_02979
OG0002306	Syaq.g_01210	Syan.g_00129
OG0002308	Syaq.g_02331	Syan.g_01405, Syan.g_00699
OG0002309	Syaq.g_02384	Syan.g_00377
OG0002328	Syaq.g_01504	Syan.g_02961
OG0002330	Syaq.g_02597	Syan.g_00288
OG0002335	Syaq.g_00120, Syaq.g_01845	Syan.g_00263
OG0002339	Syaq.g_00973	Syan.g_02261
OG0002343	Syaq.g_00713	Syan.g_02093
OG0002351	Syaq.g_00860	Syan.g_01990
OG0002352	Syaq.g_00235	Syan.g_00287, Syan.g_02415
OG0002353	Syaq.g_02352	Syan.g_00677
OG0002354	Syaq.g_02486	Syan.g_00566
OG0002356	Syaq.g_00467, Syaq.g_02630	Syan.g_02877
OG0002357	Syaq.g_02133	Syan.g_01388
OG0002358	Syaq.g_00503	Syan.g_02394
OG0002359	Syaq.g_00407	Syan.g_02822
OG0002360	Syaq.g_02684	Syan.g_00143, Syan.g_00221, Syan.g_01547, Syan.g_00028, Syan.g_00295
OG0002364	Syaq.g_02439	Syan.g_00481
OG0002375	Syaq.g_00479	Syan.g_01122
OG0002382	Syaq.g_01781	Syan.g_02755
OG0002389	Syaq.g_00586	Syan.g_02178
OG0002391	Syaq.g_01461	Syan.g_02293
OG0002396	Syaq.g_00642	Syan.g_02234
OG0002402	Syaq.g_02694	Syan.g_00308
OG0002405	Syaq.g_02435	Syan.g_00478
OG0002406	Syaq.g_01886	Syan.g_00349
OG0002407	Syaq.g_02139	Syan.g_00784
OG0002408	Syaq.g_01876	Syan.g_00457
OG0002409	Syaq.g_01223	Syan.g_01620
OG0002410	Syaq.g_01180	Syan.g_01681
OG0002411	Syaq.g_02375	Syan.g_00655
OG0002416	Syaq.g_01565	Syan.g_00137
OG0002430	Syaq.g_01832	Syan.g_01277
OG0002431	Syaq.g_01831	Syan.g_01278
OG0002440	Syaq.g_00064	Syan.g_00038
OG0002447	Syaq.g_00454	Syan.g_02872
OG0002449	Syaq.g_01190	Syan.g_01657
OG0002458	Syaq.g_02157	Syan.g_00083
OG0002459	Syaq.g_02159	Syan.g_00081
OG0002460	Syaq.g_02160	Syan.g_00080
OG0002466	Syaq.g_01599	Syan.g_01475
OG0002468	Syaq.g_00147	Syan.g_02559
OG0002469	Syaq.g_00168	Syan.g_02597
OG0002471	Syaq.g_02137	Syan.g_00522
OG0002474	Syaq.g_00663	Syan.g_00368
OG0002475	Syaq.g_00406	Syan.g_02821
OG0002476	Syaq.g_00025	Syan.g_00318
OG0002494	Syaq.g_01976	Syan.g_00953
OG0002498	Syaq.g_00510	Syan.g_00261
OG0002519	Syaq.g_00989	Syan.g_01934
OG0002522	Syaq.g_01734	Syan.g_02411
OG0002527	Syaq.g_00133	Syan.g_00439
OG0002528	Syaq.g_00131	Syan.g_00437
OG0002529	Syaq.g_01905	Syan.g_00458
OG0002537	Syaq.g_02102	Syan.g_03070
OG0002539	Syaq.g_01247	Syan.g_01579
OG0002540	Syaq.g_02156	Syan.g_00084
OG0002541	Syaq.g_00575	Syan.g_02162
OG0002542	Syaq.g_02374	Syan.g_00109
OG0002548	Syaq.g_00093	Syan.g_02357
OG0002548	Syaq.g_00758	Syan.g_00914, Syan.g_00973, Syan.g_00932
OG0002566	Syaq.g_01640	Syan.g_00976
OG0002568	Syaq.g_01988	Syan.g_01735
OG0002571	Syaq.g_02216	Syan.g_01152
OG0002572	Syaq.g_02022	Syan.g_00204
OG0002577	Syaq.g_00486	Syan.g_00998
OG0002592	Syaq.g_01279	Syan.g_01541
OG0002593	Syaq.g_01732	Syan.g_02412
OG0002597	Syaq.g_01632	Syan.g_01447
OG0002604	Syaq.g_01914	Syan.g_00178
OG0002607	Syaq.g_00441	Syan.g_02845
OG0002611	Syaq.g_00987	Syan.g_01936
OG0002612	Syaq.g_02650	Syan.g_02533, Syan.g_02341
OG0002614	Syaq.g_00829, Syaq.g_02642, Syaq.g_02670, Syaq.g_00812	Syan.g_02791, Syan.g_00639, Syan.g_01263, Syan.g_01488, Syan.g_02465, Syan.g_02568
OG0002634	Syaq.g_01582	Syan.g_02427
OG0002640	Syaq.g_01040	Syan.g_00405
OG0002644	Syaq.g_02091	Syan.g_00807
OG0002645	Syaq.g_02092	Syan.g_00806
OG0002667	Syaq.g_00086	Syan.g_02838
OG0002670	Syaq.g_00141, Syaq.g_02620	Syan.g_01495, Syan.g_02450
OG0002675	Syaq.g_00664	Syan.g_00548
OG0002679	Syaq.g_02153	Syan.g_00446
OG0002679	Syaq.g_02702	Syan.g_00285
OG0002680	Syaq.g_00052	Syan.g_00348
OG0002682	Syaq.g_00517	Syan.g_01178
OG0002682	Syaq.g_00435	Syan.g_01533
OG0002684	Syaq.g_01340	Syan.g_03097
OG0002685	Syaq.g_00078	Syan.g_00447
OG0002712	Syaq.g_02093	Syan.g_00805
OG0002713	Syaq.g_02094	Syan.g_00804
OG0002723	Syaq.g_00480	Syan.g_01129
OG0002735	Syaq.g_02458	Syan.g_00270
OG0002737	Syaq.g_01623	Syan.g_01454
OG0002743	Syaq.g_00130, Syaq.g_02457	Syan.g_00251
OG0002750	Syaq.g_01847	Syan.g_00266
OG0002751	Syaq.g_01846	Syan.g_00267
OG0002757	Syaq.g_00175	Syan.g_01246
OG0002757	Syaq.g_02399	Syan.g_02605, Syan.g_02609
OG0002760	Syaq.g_02015	Syan.g_01027
OG0002763	Syaq.g_02164	Syan.g_01157
OG0002764	Syaq.g_02607	Syan.g_00406
OG0002764	Syaq.g_00094	Syan.g_02492
OG0002766	Syaq.g_00921	Syan.g_01601, Syan.g_01108
OG0002799	Syaq.g_01924	Syan.g_00112
OG0002855	Syaq.g_02443	Syan.g_00255
OG0002857	Syaq.g_01792	Syan.g_02744
OG0002864	Syaq.g_01160	Syan.g_01174, Syan.g_01175
OG0002866	Syaq.g_02398	Syan.g_02610
OG0002866	Syaq.g_00176	Syan.g_01245
OG0002870	Syaq.g_01538	Syan.g_02929
OG0002874	Syaq.g_02176	Syan.g_00982
OG0002875	Syaq.g_02175	Syan.g_00983
OG0002876	Syaq.g_02173	Syan.g_00985
OG0002877	Syaq.g_02171	Syan.g_00987
OG0002878	Syaq.g_02170	Syan.g_00988
OG0002880	Syaq.g_02547	Syan.g_01816
OG0002881	Syaq.g_00924	Syan.g_01600, Syan.g_01107, Syan.g_01599
OG0002882	Syaq.g_00798, Syaq.g_02663, Syaq.g_00091, Syaq.g_02636	Syan.g_02493, Syan.g_02361
OG0002907	Syaq.g_01211	Syan.g_01631
OG0002913	Syaq.g_02556	Syan.g_00068
OG0002914	Syaq.g_02569	Syan.g_00053
OG0002934	Syaq.g_00096, Syaq.g_00140	Syan.g_02077, Syan.g_01561
OG0002937	Syaq.g_00481	Syan.g_00242, Syan.g_02352
OG0002951	Syaq.g_01000	Syan.g_01197
OG0002952	Syaq.g_01324	Syan.g_01496, Syan.g_02449
OG0002982	Syaq.g_00300	Syan.g_01216
OG0002989	Syaq.g_02127	Syan.g_01023
OG0002991	Syaq.g_02174	Syan.g_00984
OG0002992	Syaq.g_02172	Syan.g_00986
OG0002996	Syaq.g_01912	Syan.g_03096
OG0002998	Syaq.g_02131	Syan.g_00644
OG0002999	Syaq.g_00206	Syan.g_02647
OG0003000	Syaq.g_00390	Syan.g_01331
OG0003002	Syaq.g_02298	Syan.g_01240
OG0003003	Syaq.g_02027	Syan.g_00049
OG0003005	Syaq.g_01325	Syan.g_01817, Syan.g_01874
OG0003007	Syaq.g_02568	Syan.g_00280
OG0003008	Syaq.g_02731	Syan.g_02347, Syan.g_02482
OG0003008	Syaq.g_02641	Syan.g_00532
OG0003023	Syaq.g_00317, Syaq.g_00314	Syan.g_01229
OG0003100	Syaq.g_01001	Syan.g_01198
OG0003123	Syaq.g_00272, Syaq.g_00279, Syaq.g_00519	Syan.g_02322
OG0003125	Syaq.g_02142, Syaq.g_00697	Syan.g_00091
OG0003128	Syaq.g_02324	Syan.g_00707
OG0003131	Syaq.g_02053	Syan.g_00025
OG0003141	Syaq.g_01197	Syan.g_02858
OG0003147	Syaq.g_02208	Syan.g_01498, Syan.g_02447
OG0003149	Syaq.g_00318	Syan.g_01234
OG0003150	Syaq.g_00319	Syan.g_01235
OG0003224	Syaq.g_02644	Syan.g_01670
OG0003261	Syaq.g_01255	Syan.g_01856, Syan.g_02557
OG0003281	Syaq.g_02220	Syan.g_02413
OG0003282	Syaq.g_02229	Syan.g_02414
OG0003286	Syaq.g_00332	Syan.g_00088
OG0003287	Syaq.g_00301	Syan.g_02898
OG0003288	Syaq.g_00178	Syan.g_02611
OG0003289	Syaq.g_00177	Syan.g_02608
OG0003312	Syaq.g_02026	Syan.g_00051
OG0003316	Syaq.g_02297	Syan.g_01239
OG0003317	Syaq.g_02028	Syan.g_00048
OG0003321	Syaq.g_02631, Syaq.g_02611, Syaq.g_02656	Syan.g_00146
OG0003322	Syaq.g_02456	Syan.g_00274
OG0003325	Syaq.g_02149	Syan.g_00922
OG0003327	Syaq.g_01053	Syan.g_01865, Syan.g_01092, Syan.g_01098
OG0003328	Syaq.g_00898	Syan.g_01203, Syan.g_01839
OG0003331	Syaq.g_00832, Syaq.g_02711, Syaq.g_00142, Syaq.g_02646	Syan.g_02499
OG0003332	Syaq.g_00259	Syan.g_02706
OG0003536	Syaq.g_02045	Syan.g_00033
OG0003538	Syaq.g_02577	Syan.g_00229
OG0003540	Syaq.g_02281	Syan.g_00730
OG0003545	Syaq.g_01035	Syan.g_00093
OG0003562	Syaq.g_00428	Syan.g_00122, Syan.g_00123
OG0003563	Syaq.g_00424	Syan.g_00119, Syan.g_00130
OG0003575	Syaq.g_02029	Syan.g_00047
OG0003593	Syaq.g_00320	Syan.g_01232
OG0003595	Syaq.g_00920	Syan.g_01602, Syan.g_02475
OG0003599	Syaq.g_00568	Syan.g_02155
OG0003600	Syaq.g_02295	Syan.g_02457
OG0003601	Syaq.g_02645, Syaq.g_00809	Syan.g_02494
OG0003877	Syaq.g_02044	Syan.g_00034
OG0003880	Syaq.g_02052	Syan.g_00026
OG0003881	Syaq.g_02050	Syan.g_00030
OG0003882	Syaq.g_02049	Syan.g_00036
OG0003910	Syaq.g_00431	Syan.g_00118
OG0003911	Syaq.g_00430	Syan.g_00120
OG0003912	Syaq.g_00427	Syan.g_00124
OG0003913	Syaq.g_00426	Syan.g_00125
OG0003947	Syaq.g_02228	Syan.g_00071
OG0003952	Syaq.g_00083	Syan.g_00419
OG0003976	Syaq.g_00090	Syan.g_01500, Syan.g_02445
OG0003980	Syaq.g_02294	Syan.g_02458
OG0003985	Syaq.g_00541	Syan.g_02996
OG0004373	Syaq.g_00429	Syan.g_00121
OG0004374	Syaq.g_00433	Syan.g_00127
OG0004408	Syaq.g_02610	Syan.g_02333
OG0004413	Syaq.g_01571	Syan.g_02417
OG0004417	Syaq.g_00420	Syan.g_02607, Syan.g_00037
OG0004418	Syaq.g_02570	Syan.g_00046
OG0004419	Syaq.g_02557	Syan.g_00058
OG0004420	Syaq.g_02549	Syan.g_00059
OG0004421	Syaq.g_02550	Syan.g_00060
OG0004422	Syaq.g_02566	Syan.g_00070
OG0004425	Syaq.g_02187	Syan.g_00116
OG0004428	Syaq.g_02662	Syan.g_00241, Syan.g_02353, Syan.g_02488
OG0004429	Syaq.g_00092	Syan.g_00434, Syan.g_02358
OG0004449	Syaq.g_01066	Syan.g_01805
OG0004451	Syaq.g_01056, Syaq.g_01054	Syan.g_01866
OG0004455	Syaq.g_00980, Syaq.g_02719	Syan.g_02560
OG0004456	Syaq.g_01515, Syaq.g_02193, Syaq.g_02544	Syan.g_02565
OG0004457	Syaq.g_01516, Syaq.g_02194, Syaq.g_02545	Syan.g_02571
OG0004458	Syaq.g_00174	Syan.g_02604
OG0004461	Syaq.g_00112	Syan.g_02854
OG0004462	Syaq.g_00539	Syan.g_02994
OG0004463	Syaq.g_00540	Syan.g_02995
OG0004464	Syaq.g_01341	Syan.g_03099
OG0004598	Syaq.g_00839	Syan.g_01046
OG0005194	Syaq.g_02559	Syan.g_00056
OG0005195	Syaq.g_02552	Syan.g_00062
OG0005201	Syaq.g_02460	Syan.g_00268
OG0005210	Syaq.g_00001	Syan.g_00613, Syan.g_01859
OG0005225	Syaq.g_00937	Syan.g_02443, Syan.g_01502
OG0005231	Syaq.g_00605	Syan.g_02196
OG0005233	Syaq.g_01572	Syan.g_02418
OG0005234	Syaq.g_01573	Syan.g_02419
OG0005237	Syaq.g_00089	Syan.g_02497
OG0005238	Syaq.g_00088	Syan.g_02498
OG0005239	Syaq.g_02647	Syan.g_02500
OG0005240	Syaq.g_02648	Syan.g_02501
OG0005245	Syaq.g_00113	Syan.g_02855
OG0006189	Syaq.g_02048	Syan.g_00031
OG0006190	Syaq.g_02046	Syan.g_00035
OG0006193	Syaq.g_01909	Syan.g_00055
OG0006195	Syaq.g_00425	Syan.g_00126
OG0006196	Syaq.g_00855	Syan.g_00128
OG0006201	Syaq.g_00672	Syan.g_00223
OG0006202	Syaq.g_00673	Syan.g_00224
OG0006203	Syaq.g_00675	Syan.g_00226
OG0006207	Syaq.g_02148	Syan.g_00453
OG0006210	Syaq.g_00002	Syan.g_00611
OG0006212	Syaq.g_00074	Syan.g_00635
OG0006222	Syaq.g_02615	Syan.g_01077
OG0006226	Syaq.g_00323	Syan.g_01238
OG0006229	Syaq.g_00391	Syan.g_01332
OG0006256	Syaq.g_00434	Syan.g_02259
OG0006274	Syaq.g_01370	Syan.g_03067
