Orthogroup	Syaq	Syaa
OG0001872	Syaq.g_00160	Syaa.g_00970
OG0001873	Syaq.g_00207	Syaa.g_01023
OG0001874	Syaq.g_00210	Syaa.g_01026
OG0001877	Syaq.g_02586	Syaa.g_00908
OG0001878	Syaq.g_02532	Syaa.g_01310
OG0001879	Syaq.g_02525	Syaa.g_01316
OG0001880	Syaq.g_02489	Syaa.g_01352
OG0001881	Syaq.g_02488	Syaa.g_01354
OG0001882	Syaq.g_02464	Syaa.g_01379
OG0001883	Syaq.g_02455	Syaa.g_01384
OG0001884	Syaq.g_01869	Syaa.g_01393
OG0001885	Syaq.g_02432	Syaa.g_01407
OG0001886	Syaq.g_02428	Syaa.g_01411
OG0001887	Syaq.g_02279	Syaa.g_01103
OG0001888	Syaq.g_02314	Syaa.g_01131
OG0001889	Syaq.g_02355	Syaa.g_01186
OG0001890	Syaq.g_02396	Syaa.g_00825
OG0001891	Syaq.g_02402	Syaa.g_00821
OG0001892	Syaq.g_02119	Syaa.g_00809
OG0001893	Syaq.g_02065	Syaa.g_01654
OG0001894	Syaq.g_02081	Syaa.g_01634, Syaa.g_01635
OG0001895	Syaq.g_00351	Syaa.g_01756
OG0001896	Syaq.g_00511	Syaa.g_00697
OG0001897	Syaq.g_00549	Syaa.g_02172
OG0001898	Syaq.g_00566	Syaa.g_02188
OG0001899	Syaq.g_00619	Syaa.g_02261
OG0001900	Syaq.g_00737	Syaa.g_00287
OG0001901	Syaq.g_00738	Syaa.g_00286
OG0001902	Syaq.g_00770	Syaa.g_00255
OG0001903	Syaq.g_00779	Syaa.g_00246
OG0001904	Syaq.g_00970	Syaa.g_00173
OG0001905	Syaq.g_00982	Syaa.g_00161
OG0001906	Syaq.g_01451	Syaa.g_02421
OG0001907	Syaq.g_01433	Syaa.g_02441
OG0001908	Syaq.g_01385	Syaa.g_02492
OG0001909	Syaq.g_01375	Syaa.g_02503
OG0001910	Syaq.g_01311	Syaa.g_02555
OG0001912	Syaq.g_01252	Syaa.g_02602
OG0001913	Syaq.g_01250	Syaa.g_02604
OG0001914	Syaq.g_02168	Syaa.g_01033
OG0001915	Syaq.g_01158	Syaa.g_02750
OG0001916	Syaq.g_01790	Syaa.g_02034
OG0001917	Syaq.g_00063	Syaa.g_01296
OG0001924	Syaq.g_02038	Syaa.g_01671
OG0001925	Syaq.g_02037	Syaa.g_01672
OG0001926	Syaq.g_02036	Syaa.g_01673
OG0001927	Syaq.g_02035	Syaa.g_01674
OG0001929	Syaq.g_01080	Syaa.g_00070
OG0001933	Syaq.g_01484	Syaa.g_02383
OG0001934	Syaq.g_01498	Syaa.g_02368
OG0001935	Syaq.g_01552	Syaa.g_00346
OG0001937	Syaq.g_01709	Syaa.g_00591
OG0001939	Syaq.g_02112	Syaa.g_00912
OG0001940	Syaq.g_01966	Syaa.g_01914
OG0001941	Syaq.g_00307	Syaa.g_00727
OG0001943	Syaq.g_00230	Syaa.g_01465
OG0001944	Syaq.g_02418	Syaa.g_01433
OG0001946	Syaq.g_02587	Syaa.g_00907
OG0001947	Syaq.g_02697	Syaa.g_00859
OG0001948	Syaq.g_02517	Syaa.g_01325
OG0001949	Syaq.g_02498	Syaa.g_01344
OG0001950	Syaq.g_02496	Syaa.g_01346
OG0001951	Syaq.g_02487	Syaa.g_01355
OG0001952	Syaq.g_02463	Syaa.g_01380
OG0001953	Syaq.g_02462	Syaa.g_01381
OG0001954	Syaq.g_02716	Syaa.g_01438
OG0001957	Syaq.g_02070	Syaa.g_01649
OG0001958	Syaq.g_02238	Syaa.g_01062
OG0001960	Syaq.g_00437	Syaa.g_01836, Syaa.g_01834, Syaa.g_01835
OG0001961	Syaq.g_00447	Syaa.g_01847
OG0001964	Syaq.g_00678	Syaa.g_02335
OG0001966	Syaq.g_00732	Syaa.g_00292
OG0001967	Syaq.g_00734	Syaa.g_00290
OG0001968	Syaq.g_00735	Syaa.g_00289
OG0001969	Syaq.g_00861	Syaa.g_00224
OG0001970	Syaq.g_01449	Syaa.g_02423
OG0001971	Syaq.g_01377	Syaa.g_02501
OG0001972	Syaq.g_01297	Syaa.g_02567
OG0001974	Syaq.g_01268	Syaa.g_02587
OG0001975	Syaq.g_02169	Syaa.g_01032
OG0001976	Syaq.g_02167	Syaa.g_01034
OG0001979	Syaq.g_02581	Syaa.g_00911
OG0001980	Syaq.g_00565	Syaa.g_02192
OG0001990	Syaq.g_01187	Syaa.g_02721
OG0001991	Syaq.g_00123	Syaa.g_01102
OG0001993	Syaq.g_02040	Syaa.g_01669
OG0001994	Syaq.g_02039	Syaa.g_01670
OG0001996	Syaq.g_01116	Syaa.g_00036
OG0001997	Syaq.g_01509	Syaa.g_02356
OG0001999	Syaq.g_01624	Syaa.g_00675
OG0002000	Syaq.g_01818	Syaa.g_02004
OG0002002	Syaq.g_00161	Syaa.g_00971
OG0002005	Syaq.g_00321	Syaa.g_01873
OG0002006	Syaq.g_02698	Syaa.g_00858
OG0002007	Syaq.g_02699	Syaa.g_00857
OG0002008	Syaq.g_02530	Syaa.g_01312
OG0002009	Syaq.g_02303	Syaa.g_01114
OG0002010	Syaq.g_00404	Syaa.g_01804
OG0002011	Syaq.g_00521, Syaq.g_01903	Syaa.g_02141
OG0002012	Syaq.g_01913	Syaa.g_01427
OG0002013	Syaq.g_01537	Syaa.g_02151
OG0002014	Syaq.g_00947, Syaq.g_00958	Syaa.g_00187
OG0002015	Syaq.g_00961	Syaa.g_00182
OG0002016	Syaq.g_01317	Syaa.g_02551
OG0002019	Syaq.g_00994	Syaa.g_01419
OG0002025	Syaq.g_00348	Syaa.g_00610
OG0002038	Syaq.g_00237	Syaa.g_00779
OG0002040	Syaq.g_00222	Syaa.g_00793
OG0002044	Syaq.g_02378	Syaa.g_00842
OG0002045	Syaq.g_00449	Syaa.g_01850
OG0002047	Syaq.g_00532	Syaa.g_02152
OG0002048	Syaq.g_00583	Syaa.g_02228
OG0002049	Syaq.g_00668	Syaa.g_02325
OG0002050	Syaq.g_00743	Syaa.g_00281
OG0002051	Syaq.g_01388	Syaa.g_02489
OG0002056	Syaq.g_00780	Syaa.g_00245
OG0002112	Syaq.g_00850	Syaa.g_00234, Syaa.g_00233
OG0002113	Syaq.g_01112	Syaa.g_00040
OG0002115	Syaq.g_01680	Syaa.g_00561
OG0002116	Syaq.g_01704	Syaa.g_00586
OG0002118	Syaq.g_00170	Syaa.g_01181, Syaa.g_01227
OG0002119	Syaq.g_01329	Syaa.g_02546
OG0002120	Syaq.g_02714	Syaa.g_01440
OG0002121	Syaq.g_01890	Syaa.g_01513
OG0002123	Syaq.g_00028	Syaa.g_01241
OG0002124	Syaq.g_02406	Syaa.g_00820
OG0002125	Syaq.g_00022	Syaa.g_01828, Syaa.g_01831, Syaa.g_01832
OG0002126	Syaq.g_00960	Syaa.g_00185
OG0002128	Syaq.g_02211	Syaa.g_01031
OG0002129	Syaq.g_00388	Syaa.g_01787
OG0002130	Syaq.g_00295	Syaa.g_00737
OG0002134	Syaq.g_01011	Syaa.g_00139
OG0002135	Syaq.g_01645	Syaa.g_00520
OG0002136	Syaq.g_01646	Syaa.g_00521
OG0002137	Syaq.g_00349	Syaa.g_00609
OG0002138	Syaq.g_02128	Syaa.g_00913
OG0002139	Syaq.g_00145	Syaa.g_00956
OG0002142	Syaq.g_00357	Syaa.g_01760
OG0002143	Syaq.g_00524	Syaa.g_02144
OG0002144	Syaq.g_00661	Syaa.g_02319
OG0002157	Syaq.g_00851	Syaa.g_00232
OG0002158	Syaq.g_00849	Syaa.g_00235
OG0002160	Syaq.g_02573	Syaa.g_00923
OG0002162	Syaq.g_01959	Syaa.g_01921
OG0002168	Syaq.g_02696	Syaa.g_00861
OG0002169	Syaq.g_00533	Syaa.g_02153
OG0002171	Syaq.g_00956	Syaa.g_00189
OG0002173	Syaq.g_01331	Syaa.g_02544
OG0002179	Syaq.g_00985	Syaa.g_00158
OG0002180	Syaq.g_00771	Syaa.g_00254
OG0002181	Syaq.g_00740	Syaa.g_00284
OG0002182	Syaq.g_00722	Syaa.g_00302
OG0002183	Syaq.g_01527	Syaa.g_00326
OG0002184	Syaq.g_01531	Syaa.g_00329
OG0002185	Syaq.g_01541	Syaa.g_00336
OG0002186	Syaq.g_01647	Syaa.g_00522
OG0002187	Syaq.g_01648	Syaa.g_00523
OG0002188	Syaq.g_01677	Syaa.g_00558
OG0002189	Syaq.g_01678	Syaa.g_00559
OG0002190	Syaq.g_01718	Syaa.g_00600
OG0002191	Syaq.g_00507	Syaa.g_00699
OG0002192	Syaq.g_00221	Syaa.g_00795
OG0002193	Syaq.g_02571	Syaa.g_00929
OG0002194	Syaq.g_00149	Syaa.g_00960
OG0002195	Syaq.g_02274	Syaa.g_01099
OG0002196	Syaq.g_02326	Syaa.g_01141
OG0002197	Syaq.g_02519	Syaa.g_01322
OG0002198	Syaq.g_02106	Syaa.g_01613
OG0002199	Syaq.g_02101	Syaa.g_01618
OG0002200	Syaq.g_00373	Syaa.g_01774
OG0002201	Syaq.g_02002	Syaa.g_01880
OG0002202	Syaq.g_02001	Syaa.g_01881
OG0002203	Syaq.g_02000	Syaa.g_01882
OG0002204	Syaq.g_01982	Syaa.g_01899
OG0002205	Syaq.g_01964	Syaa.g_01916
OG0002206	Syaq.g_01952	Syaa.g_01930
OG0002207	Syaq.g_01942	Syaa.g_01940
OG0002208	Syaq.g_01766	Syaa.g_02056
OG0002209	Syaq.g_00551	Syaa.g_02174
OG0002210	Syaq.g_00574	Syaa.g_02220
OG0002211	Syaq.g_00615	Syaa.g_02257
OG0002212	Syaq.g_01276	Syaa.g_02579
OG0002213	Syaq.g_01272	Syaa.g_02583
OG0002214	Syaq.g_01173	Syaa.g_02736
OG0002230	Syaq.g_00916	Syaa.g_00448, Syaa.g_00686, Syaa.g_00690
OG0002233	Syaq.g_02109	Syaa.g_01209
OG0002237	Syaq.g_02075	Syaa.g_01641
OG0002238	Syaq.g_00135	Syaa.g_01053
OG0002242	Syaq.g_00957	Syaa.g_00188
OG0002245	Syaq.g_00522	Syaa.g_02142
OG0002247	Syaq.g_01957	Syaa.g_01923
OG0002248	Syaq.g_02591	Syaa.g_00903
OG0002250	Syaq.g_01526	Syaa.g_00325
OG0002251	Syaq.g_01721	Syaa.g_00604
OG0002252	Syaq.g_01629	Syaa.g_00680
OG0002253	Syaq.g_00285	Syaa.g_00747
OG0002254	Syaq.g_00050	Syaa.g_01282
OG0002255	Syaq.g_02505	Syaa.g_01336
OG0002257	Syaq.g_02136	Syaa.g_01585
OG0002258	Syaq.g_01981	Syaa.g_01900
OG0002259	Syaq.g_01842	Syaa.g_01976
OG0002279	Syaq.g_01485	Syaa.g_02382
OG0002280	Syaq.g_01828	Syaa.g_01994
OG0002281	Syaq.g_01965	Syaa.g_01915
OG0002292	Syaq.g_01366	Syaa.g_02517
OG0002296	Syaq.g_00399	Syaa.g_01799
OG0002297	Syaq.g_01854	Syaa.g_00932
OG0002298	Syaq.g_02501	Syaa.g_01340
OG0002299	Syaq.g_02465	Syaa.g_01378
OG0002300	Syaq.g_01864	Syaa.g_01435
OG0002301	Syaq.g_01888	Syaa.g_01648
OG0002302	Syaq.g_01751	Syaa.g_02071
OG0002303	Syaq.g_00523	Syaa.g_02143
OG0002305	Syaq.g_01482	Syaa.g_02385
OG0002306	Syaq.g_01210	Syaa.g_02698
OG0002328	Syaq.g_01504	Syaa.g_02362
OG0002331	Syaq.g_00339	Syaa.g_01208
OG0002332	Syaq.g_00134	Syaa.g_01052
OG0002333	Syaq.g_00136	Syaa.g_01054
OG0002334	Syaq.g_00363	Syaa.g_01766
OG0002336	Syaq.g_00439	Syaa.g_01840
OG0002337	Syaq.g_00755	Syaa.g_00269
OG0002338	Syaq.g_00964	Syaa.g_00184
OG0002339	Syaq.g_00973	Syaa.g_00169
OG0002343	Syaq.g_00713	Syaa.g_00312
OG0002351	Syaq.g_00860	Syaa.g_00225
OG0002352	Syaq.g_00235	Syaa.g_00781
OG0002353	Syaq.g_02352	Syaa.g_01167
OG0002354	Syaq.g_02486	Syaa.g_01356
OG0002356	Syaq.g_00467, Syaq.g_02630	Syaa.g_01854
OG0002357	Syaq.g_02133	Syaa.g_02659
OG0002395	Syaq.g_00852	Syaa.g_00231
OG0002396	Syaq.g_00642	Syaa.g_02284
OG0002401	Syaq.g_00234	Syaa.g_00782
OG0002402	Syaq.g_02694	Syaa.g_00863
OG0002403	Syaq.g_00172	Syaa.g_00983
OG0002405	Syaq.g_02435	Syaa.g_01403
OG0002406	Syaq.g_01886	Syaa.g_01558
OG0002407	Syaq.g_02139	Syaa.g_01567
OG0002408	Syaq.g_01876	Syaa.g_01577
OG0002409	Syaq.g_01223	Syaa.g_02652
OG0002410	Syaq.g_01180	Syaa.g_02729
OG0002416	Syaq.g_01565	Syaa.g_01538
OG0002445	Syaq.g_00021	Syaa.g_02306
OG0002450	Syaq.g_01164	Syaa.g_02746
OG0002458	Syaq.g_02157	Syaa.g_02684
OG0002459	Syaq.g_02159	Syaa.g_02682
OG0002460	Syaq.g_02160	Syaa.g_02681
OG0002464	Syaq.g_01544	Syaa.g_00338
OG0002466	Syaq.g_01599	Syaa.g_00645
OG0002468	Syaq.g_00147	Syaa.g_00958
OG0002469	Syaq.g_00168	Syaa.g_00980
OG0002471	Syaq.g_02137	Syaa.g_01474
OG0002496	Syaq.g_00703	Syaa.g_02096
OG0002506	Syaq.g_00278	Syaa.g_00878
OG0002519	Syaq.g_00989	Syaa.g_00155
OG0002521	Syaq.g_01684	Syaa.g_00565
OG0002522	Syaq.g_01734	Syaa.g_00630
OG0002526	Syaq.g_02140	Syaa.g_01462
OG0002527	Syaq.g_00133	Syaa.g_01484
OG0002528	Syaq.g_00131	Syaa.g_01486
OG0002529	Syaq.g_01905	Syaa.g_01508
OG0002533	Syaq.g_01926	Syaa.g_01956
OG0002537	Syaq.g_02102	Syaa.g_02515
OG0002538	Syaq.g_01353	Syaa.g_02533
OG0002539	Syaq.g_01247	Syaa.g_02606
OG0002540	Syaq.g_02156	Syaa.g_02685
OG0002569	Syaq.g_00704	Syaa.g_02095
OG0002570	Syaq.g_00706	Syaa.g_02093
OG0002595	Syaq.g_01921	Syaa.g_00926
OG0002597	Syaq.g_01632	Syaa.g_01431
OG0002604	Syaq.g_01914	Syaa.g_01584
OG0002606	Syaq.g_02155	Syaa.g_02686
OG0002641	Syaq.g_00702	Syaa.g_02097
OG0002642	Syaq.g_00705	Syaa.g_02094
OG0002643	Syaq.g_00106	Syaa.g_01830
OG0002669	Syaq.g_00895	Syaa.g_00613
OG0002669	Syaq.g_01069	Syaa.g_00072
OG0002670	Syaq.g_00141, Syaq.g_02620, Syaq.g_01323	Syaa.g_00504
OG0002671	Syaq.g_01666	Syaa.g_00545, Syaa.g_00544
OG0002674	Syaq.g_00589	Syaa.g_02232
OG0002675	Syaq.g_00664	Syaa.g_02322
OG0002676	Syaq.g_01186	Syaa.g_02722
OG0002716	Syaq.g_00716	Syaa.g_00308
OG0002733	Syaq.g_00011	Syaa.g_01732, Syaa.g_01731, Syaa.g_01276
OG0002735	Syaq.g_02458	Syaa.g_00147, Syaa.g_00146
OG0002736	Syaq.g_00893	Syaa.g_00513
OG0002737	Syaq.g_01623	Syaa.g_00674
OG0002739	Syaq.g_02192	Syaa.g_01046
OG0002743	Syaq.g_02457	Syaa.g_01383
OG0002747	Syaq.g_02062	Syaa.g_01657
OG0002748	Syaq.g_00330	Syaa.g_01877
OG0002750	Syaq.g_01847	Syaa.g_01972
OG0002751	Syaq.g_01846	Syaa.g_01973
OG0002849	Syaq.g_00270	Syaa.g_00614
OG0002851	Syaq.g_02594	Syaa.g_00898
OG0002855	Syaq.g_02443	Syaa.g_01398
OG0002857	Syaq.g_01792	Syaa.g_01476
OG0002859	Syaq.g_02629	Syaa.g_01545
OG0002908	Syaq.g_02180	Syaa.g_02711
OG0002935	Syaq.g_00884	Syaa.g_00090
OG0002951	Syaq.g_01000	Syaa.g_00502
OG0002952	Syaq.g_01324	Syaa.g_00503
OG0002953	Syaq.g_01859	Syaa.g_00580
OG0002961	Syaq.g_01902	Syaa.g_01027
OG0003033	Syaq.g_00945	Syaa.g_00452
OG0003042	Syaq.g_02182	Syaa.g_02710
OG0003100	Syaq.g_01001	Syaa.g_00501
OG0003101	Syaq.g_00269	Syaa.g_00615, Syaa.g_00510
OG0003102	Syaq.g_00881	Syaa.g_00514
OG0003108	Syaq.g_02635, Syaq.g_02614, Syaq.g_02660	Syaa.g_01240
OG0003109	Syaq.g_01906	Syaa.g_01482
OG0003116	Syaq.g_01741	Syaa.g_01575
OG0003119	Syaq.g_02024	Syaa.g_01677
OG0003191	Syaq.g_02179	Syaa.g_02712
OG0003255	Syaq.g_00919	Syaa.g_00105
OG0003260	Syaq.g_00101	Syaa.g_00500
OG0003261	Syaq.g_01255	Syaa.g_00506
OG0003263	Syaq.g_00996	Syaa.g_00518
OG0003264	Syaq.g_00894	Syaa.g_00612
OG0003267	Syaq.g_02579	Syaa.g_00915
OG0003511	Syaq.g_00867	Syaa.g_00216
OG0003514	Syaq.g_00954	Syaa.g_00422
OG0003522	Syaq.g_00471	Syaa.g_01504
OG0003530	Syaq.g_01228	Syaa.g_02648
OG0003834	Syaq.g_00997	Syaa.g_00517
OG0003840	Syaq.g_01868	Syaa.g_00973
OG0004296	Syaq.g_01068	Syaa.g_00073
OG0004298	Syaq.g_00866	Syaa.g_00217
OG0004315	Syaq.g_02034	Syaa.g_01675
OG0004316	Syaq.g_02009	Syaa.g_01690
OG0004321	Syaq.g_02183	Syaa.g_02709
OG0004979	Syaq.g_01089	Syaa.g_00499
