Orthogroup	Syaq	Prah
OG0002123	Syaq.g_00028	Prah.g_00883
OG0002124	Syaq.g_02406	Prah.g_00585
OG0002125	Syaq.g_00022	Prah.g_00332
OG0002126	Syaq.g_00960, Syaq.g_02553	Prah.g_02214, Prah.g_02204
OG0002128	Syaq.g_02211	Prah.g_02527
OG0002129	Syaq.g_00388	Prah.g_00392
OG0002130	Syaq.g_00295	Prah.g_01362
OG0002159	Syaq.g_01041	Prah.g_00138
OG0002160	Syaq.g_02573	Prah.g_01792
OG0002162	Syaq.g_01959	Prah.g_01442
OG0002167	Syaq.g_01536	Prah.g_00960
OG0002168	Syaq.g_02696	Prah.g_00901
OG0002169	Syaq.g_00533	Prah.g_00202
OG0002171	Syaq.g_00956	Prah.g_02200
OG0002173	Syaq.g_01331	Prah.g_02416
OG0002174	Syaq.g_01219	Prah.g_02546
OG0002175	Syaq.g_01575, Syaq.g_00179, Syaq.g_00674	Prah.g_02462
OG0002231	Syaq.g_00286	Prah.g_00961
OG0002233	Syaq.g_02109	Prah.g_00945
OG0002235	Syaq.g_02321	Prah.g_00690
OG0002236	Syaq.g_02225	Prah.g_00569
OG0002237	Syaq.g_02075	Prah.g_00507
OG0002238	Syaq.g_00135	Prah.g_00469
OG0002242	Syaq.g_00957	Prah.g_02201
OG0002243	Syaq.g_01280, Syaq.g_01339	Prah.g_02472
OG0002245	Syaq.g_00522	Prah.g_00210
OG0002277	Syaq.g_01075	Prah.g_00075
OG0002279	Syaq.g_01485	Prah.g_01899
OG0002280	Syaq.g_01828	Prah.g_01511
OG0002281	Syaq.g_01965	Prah.g_01437
OG0002287	Syaq.g_00963	Prah.g_02209
OG0002289	Syaq.g_00455	Prah.g_00301
OG0002292	Syaq.g_01366	Prah.g_02351
OG0002328	Syaq.g_01504	Prah.g_01879
OG0002330	Syaq.g_02597	Prah.g_01018
OG0002331	Syaq.g_00339	Prah.g_01030
OG0002332	Syaq.g_00134	Prah.g_00470
OG0002333	Syaq.g_00136	Prah.g_00468
OG0002334	Syaq.g_00363	Prah.g_00416
OG0002336	Syaq.g_00439	Prah.g_00315
OG0002337	Syaq.g_00755	Prah.g_02127
OG0002338	Syaq.g_00964	Prah.g_02206
OG0002339	Syaq.g_00973	Prah.g_02222
OG0002343	Syaq.g_00713	Prah.g_02081
OG0002382	Syaq.g_01781	Prah.g_01557
OG0002388	Syaq.g_00461	Prah.g_00297
OG0002390	Syaq.g_01371, Syaq.g_01372	Prah.g_02343
OG0002394	Syaq.g_01285	Prah.g_02470
OG0002430	Syaq.g_01832	Prah.g_01507
OG0002431	Syaq.g_01831	Prah.g_01508
OG0002440	Syaq.g_00064	Prah.g_00854
OG0002445	Syaq.g_00021	Prah.g_00352
OG0002446	Syaq.g_02537	Prah.g_00344, Prah.g_00993, Prah.g_00318
OG0002449	Syaq.g_01190	Prah.g_02569
OG0002450	Syaq.g_01164	Prah.g_02592
OG0002494	Syaq.g_01976	Prah.g_01611
OG0002496	Syaq.g_00703	Prah.g_00633
OG0002498	Syaq.g_00510	Prah.g_02477, Prah.g_02476, Prah.g_01815
OG0002566	Syaq.g_01640	Prah.g_01708
OG0002568	Syaq.g_01988	Prah.g_01409
OG0002569	Syaq.g_00704	Prah.g_00632
OG0002570	Syaq.g_00706	Prah.g_00630
OG0002571	Syaq.g_02216	Prah.g_00561
OG0002572	Syaq.g_02022	Prah.g_00533
OG0002573	Syaq.g_01897	Prah.g_00404
OG0002574	Syaq.g_00460	Prah.g_00298
OG0002575	Syaq.g_00462	Prah.g_00296
OG0002576	Syaq.g_00463	Prah.g_00295
OG0002577	Syaq.g_00486	Prah.g_00249
OG0002580	Syaq.g_01215	Prah.g_02549
OG0002634	Syaq.g_01582	Prah.g_01776
OG0002636	Syaq.g_00336, Syaq.g_00337, Syaq.g_00335	Prah.g_01221
OG0002638	Syaq.g_02592	Prah.g_00988
OG0002641	Syaq.g_00702	Prah.g_00634
OG0002642	Syaq.g_00705	Prah.g_00631
OG0002643	Syaq.g_00106	Prah.g_00623
OG0002644	Syaq.g_02091	Prah.g_00492
OG0002645	Syaq.g_02092	Prah.g_00491
OG0002712	Syaq.g_02093	Prah.g_00490
OG0002713	Syaq.g_02094	Prah.g_00487
OG0002716	Syaq.g_00716	Prah.g_02085
OG0002798	Syaq.g_00239	Prah.g_01313
OG0002802	Syaq.g_02526	Prah.g_00832
OG0002803	Syaq.g_00344, Syaq.g_00345	Prah.g_00534
OG0002909	Syaq.g_01870	Prah.g_01149
OG0002910	Syaq.g_00505	Prah.g_01040
OG0002913	Syaq.g_02556	Prah.g_02520
OG0002914	Syaq.g_02569	Prah.g_02521
OG0003049	Syaq.g_00487	Prah.g_02348, Prah.g_02349
OG0003052	Syaq.g_00853	Prah.g_02160
OG0003198	Syaq.g_02114	Prah.g_01137
OG0003716	Syaq.g_01294	Prah.g_02455
OG0003765	Syaq.g_00993	Prah.g_02238
OG0003785	Syaq.g_02562	Prah.g_01823
OG0004598	Syaq.g_00839	Prah.g_00437
