Orthogroup	Syaq	Syak
OG0001927	Syaq.g_02035	Syak.g_02766
OG0001929	Syaq.g_01080	Syak.g_01723
OG0001932	Syaq.g_01021	Syak.g_01642
OG0001933	Syaq.g_01484	Syak.g_02189
OG0001934	Syaq.g_01498	Syak.g_02202
OG0001935	Syaq.g_01552	Syak.g_02248
OG0001937	Syaq.g_01709	Syak.g_02455
OG0001938	Syaq.g_01769	Syak.g_02571
OG0001939	Syaq.g_02112	Syak.g_00067
OG0001940	Syaq.g_01966	Syak.g_02702
OG0001941	Syaq.g_00307	Syak.g_00945
OG0001942	Syaq.g_00280	Syak.g_00916
OG0001942	Syaq.g_01278	Syak.g_01967
OG0001943	Syaq.g_00230	Syak.g_00879
OG0001944	Syaq.g_02418	Syak.g_00573
OG0001946	Syaq.g_02587	Syak.g_00703
OG0001947	Syaq.g_02697	Syak.g_00761, Syak.g_01494
OG0001948	Syaq.g_02517	Syak.g_00471
OG0001949	Syaq.g_02498	Syak.g_00490
OG0001950	Syaq.g_02496	Syak.g_00492
OG0001951	Syaq.g_02487	Syak.g_00501
OG0001952	Syaq.g_02463	Syak.g_00526
OG0001953	Syaq.g_02462	Syak.g_00527
OG0001954	Syaq.g_02716	Syak.g_00137
OG0001957	Syaq.g_02070	Syak.g_00022
OG0001958	Syaq.g_02238	Syak.g_00333
OG0001961	Syaq.g_00447	Syak.g_01124
OG0001964	Syaq.g_00678	Syak.g_01376
OG0001966	Syaq.g_00732	Syak.g_01428
OG0001967	Syaq.g_00734	Syak.g_01430
OG0001968	Syaq.g_00735	Syak.g_01431
OG0001969	Syaq.g_00861	Syak.g_01503
OG0001970	Syaq.g_01449	Syak.g_02152
OG0001971	Syaq.g_01377	Syak.g_02078
OG0001972	Syaq.g_01297	Syak.g_01984
OG0001975	Syaq.g_02169	Syak.g_00271
OG0001976	Syaq.g_02167	Syak.g_00269
OG0001980	Syaq.g_00565	Syak.g_01255
OG0001981	Syaq.g_02143	Syak.g_00748
OG0001990	Syaq.g_01187	Syak.g_01832
OG0001991	Syaq.g_02278	Syak.g_00381
OG0001993	Syaq.g_02040	Syak.g_02771
OG0001994	Syaq.g_02039	Syak.g_02770
OG0001997	Syaq.g_01509	Syak.g_02213
OG0001999	Syaq.g_01624	Syak.g_02368
OG0002000	Syaq.g_01818	Syak.g_02621
OG0002002	Syaq.g_00161	Syak.g_00810
OG0002003	Syaq.g_02584	Syak.g_00700
OG0002004	Syaq.g_01894	Syak.g_02417
OG0002005	Syaq.g_00321	Syak.g_00952
OG0002006	Syaq.g_02698	Syak.g_00762
OG0002007	Syaq.g_02699	Syak.g_00763
OG0002008	Syaq.g_02530	Syak.g_00632
OG0002009	Syaq.g_02303	Syak.g_00395
OG0002010	Syaq.g_00404	Syak.g_01075
OG0002012	Syaq.g_01913	Syak.g_01170
OG0002013	Syaq.g_01537	Syak.g_02232
OG0002014	Syaq.g_00958	Syak.g_01536
OG0002015	Syaq.g_00961	Syak.g_01541
OG0002016	Syaq.g_01317	Syak.g_02003
OG0002018	Syaq.g_01189	Syak.g_01834
OG0002029	Syaq.g_02609, Syaq.g_02652	Syak.g_01128
OG0002038	Syaq.g_00237	Syak.g_00887
OG0002039	Syaq.g_00223	Syak.g_00866
OG0002040	Syaq.g_00222	Syak.g_00865
OG0002041	Syaq.g_02513	Syak.g_00475
OG0002042	Syaq.g_02492	Syak.g_00496
OG0002043	Syaq.g_02440	Syak.g_00546
OG0002044	Syaq.g_02378	Syak.g_00614
OG0002045	Syaq.g_00449	Syak.g_01129
OG0002046	Syaq.g_00452	Syak.g_01134
OG0002047	Syaq.g_00532	Syak.g_01217
OG0002048	Syaq.g_00583	Syak.g_01285
OG0002049	Syaq.g_00668	Syak.g_01365
OG0002050	Syaq.g_00743	Syak.g_01440
OG0002051	Syaq.g_01388	Syak.g_02090
OG0002053	Syaq.g_02548	Syak.g_02277
OG0002056	Syaq.g_00780	Syak.g_01477
OG0002112	Syaq.g_00850	Syak.g_01488
OG0002113	Syaq.g_01112	Syak.g_01754
OG0002115	Syaq.g_01680	Syak.g_02424
OG0002116	Syaq.g_01704	Syak.g_02450
OG0002118	Syaq.g_00170	Syak.g_00819
OG0002119	Syaq.g_01329	Syak.g_02520
OG0002120	Syaq.g_02714	Syak.g_00576
OG0002121	Syaq.g_01890	Syak.g_00146
OG0002122	Syaq.g_02583	Syak.g_00699
OG0002124	Syaq.g_02406	Syak.g_00587
OG0002125	Syaq.g_00022	Syak.g_01111, Syak.g_01098
OG0002126	Syaq.g_00960, Syaq.g_02553	Syak.g_01540
OG0002128	Syaq.g_02211	Syak.g_01123
OG0002129	Syaq.g_00388	Syak.g_01057
OG0002130	Syaq.g_00295	Syak.g_00934
OG0002134	Syaq.g_01011	Syak.g_01632
OG0002135	Syaq.g_01645	Syak.g_02387
OG0002136	Syaq.g_01646	Syak.g_02388
OG0002138	Syaq.g_02128	Syak.g_00090
OG0002139	Syaq.g_00145	Syak.g_00681
OG0002142	Syaq.g_00357	Syak.g_01025
OG0002143	Syaq.g_00524	Syak.g_01210
OG0002144	Syaq.g_00661	Syak.g_01359
OG0002157	Syaq.g_00851	Syak.g_01489
OG0002158	Syaq.g_00849	Syak.g_01487
OG0002159	Syaq.g_01041	Syak.g_01677
OG0002160	Syaq.g_02573	Syak.g_00690
OG0002162	Syaq.g_01959	Syak.g_02695
OG0002163	Syaq.g_01238	Syak.g_01914, Syak.g_01920, Syak.g_01911
OG0002167	Syaq.g_01536	Syak.g_00060
OG0002168	Syaq.g_02696	Syak.g_00760
OG0002169	Syaq.g_00533	Syak.g_01218
OG0002171	Syaq.g_00956	Syak.g_01534
OG0002173	Syaq.g_01331	Syak.g_02014
OG0002174	Syaq.g_01219	Syak.g_01890
OG0002179	Syaq.g_00985	Syak.g_01563
OG0002180	Syaq.g_00771	Syak.g_01467
OG0002181	Syaq.g_00740	Syak.g_01437
OG0002182	Syaq.g_00722	Syak.g_01418
OG0002183	Syaq.g_01527	Syak.g_02221
OG0002184	Syaq.g_01531	Syak.g_02225
OG0002185	Syaq.g_01541	Syak.g_02237
OG0002186	Syaq.g_01647	Syak.g_02389
OG0002187	Syaq.g_01648	Syak.g_02390
OG0002188	Syaq.g_01677	Syak.g_02421
OG0002189	Syaq.g_01678	Syak.g_02422
OG0002190	Syaq.g_01718	Syak.g_02464
OG0002191	Syaq.g_00507	Syak.g_01197
OG0002192	Syaq.g_00221	Syak.g_00864
OG0002193	Syaq.g_02571	Syak.g_02285, Syak.g_00688
OG0002194	Syaq.g_00149	Syak.g_00677
OG0002195	Syaq.g_02274	Syak.g_00378
OG0002196	Syaq.g_02326	Syak.g_00420
OG0002197	Syaq.g_02519	Syak.g_00468
OG0002198	Syaq.g_02106	Syak.g_00055
OG0002199	Syaq.g_02101	Syak.g_00050
OG0002200	Syaq.g_00373	Syak.g_01042
OG0002201	Syaq.g_02002	Syak.g_02741
OG0002202	Syaq.g_02001	Syak.g_02740
OG0002203	Syaq.g_02000	Syak.g_02739
OG0002204	Syaq.g_01982	Syak.g_02720
OG0002205	Syaq.g_01964	Syak.g_02700
OG0002206	Syaq.g_01952	Syak.g_02688
OG0002207	Syaq.g_01942	Syak.g_02678
OG0002208	Syaq.g_01766	Syak.g_02568
OG0002209	Syaq.g_00551	Syak.g_01238
OG0002210	Syaq.g_00574	Syak.g_01277
OG0002211	Syaq.g_00615	Syak.g_01313
OG0002212	Syaq.g_01276	Syak.g_01954
OG0002213	Syaq.g_01272	Syak.g_01950
OG0002214	Syaq.g_01173	Syak.g_01815
OG0002230	Syaq.g_00916	Syak.g_01601
OG0002231	Syaq.g_00286	Syak.g_00924
OG0002233	Syaq.g_02109	Syak.g_00063
OG0002237	Syaq.g_02075	Syak.g_00028
OG0002238	Syaq.g_00135	Syak.g_00285
OG0002241	Syaq.g_00453	Syak.g_01135
OG0002242	Syaq.g_00957	Syak.g_01535
OG0002243	Syaq.g_01280	Syak.g_01961
OG0002245	Syaq.g_00522	Syak.g_01208
OG0002247	Syaq.g_01957	Syak.g_02693
OG0002250	Syaq.g_01526	Syak.g_02220
OG0002251	Syaq.g_01721	Syak.g_02467
OG0002252	Syaq.g_01629	Syak.g_02373
OG0002253	Syaq.g_00285	Syak.g_00923
OG0002254	Syaq.g_00050	Syak.g_00663
OG0002255	Syaq.g_02505	Syak.g_00483
OG0002257	Syaq.g_02136	Syak.g_00104
OG0002258	Syaq.g_01981	Syak.g_02719
OG0002259	Syaq.g_01842	Syak.g_02644
OG0002260	Syaq.g_00144	Syak.g_00682
OG0002277	Syaq.g_01075	Syak.g_01720
OG0002279	Syaq.g_01485	Syak.g_02190
OG0002280	Syaq.g_01828	Syak.g_02630
OG0002281	Syaq.g_01965	Syak.g_02701
OG0002287	Syaq.g_00962	Syak.g_01556
OG0002288	Syaq.g_01835	Syak.g_02637
OG0002289	Syaq.g_00455	Syak.g_01137
OG0002292	Syaq.g_01366	Syak.g_02069
OG0002296	Syaq.g_00399	Syak.g_01070
OG0002297	Syaq.g_01854	Syak.g_01052
OG0002298	Syaq.g_02501	Syak.g_00487
OG0002299	Syaq.g_02465	Syak.g_00524
OG0002300	Syaq.g_01864	Syak.g_00101
OG0002301	Syaq.g_01888	Syak.g_00023
OG0002302	Syaq.g_01751	Syak.g_02553
OG0002303	Syaq.g_00523	Syak.g_01209
OG0002305	Syaq.g_01482	Syak.g_02187
OG0002308	Syaq.g_02331	Syak.g_00425
OG0002309	Syaq.g_02384	Syak.g_00607
OG0002328	Syaq.g_01504	Syak.g_02208
OG0002330	Syaq.g_02597	Syak.g_00716
OG0002331	Syaq.g_00339	Syak.g_00967
OG0002332	Syaq.g_00134	Syak.g_00284
OG0002333	Syaq.g_00136	Syak.g_00286
OG0002334	Syaq.g_00363	Syak.g_01032
OG0002335	Syaq.g_00120, Syaq.g_01845	Syak.g_02647
OG0002336	Syaq.g_00439	Syak.g_01115
OG0002337	Syaq.g_00755	Syak.g_01452
OG0002338	Syaq.g_00964	Syak.g_01544
OG0002339	Syaq.g_00973	Syak.g_01553
OG0002343	Syaq.g_00713	Syak.g_01408
OG0002349	Syaq.g_01615	Syak.g_02357
OG0002351	Syaq.g_00860	Syak.g_01502
OG0002353	Syaq.g_02352	Syak.g_00446
OG0002354	Syaq.g_02486	Syak.g_00502
OG0002356	Syaq.g_00467, Syaq.g_02630	Syak.g_01146
OG0002357	Syaq.g_02133	Syak.g_00100
OG0002358	Syaq.g_00503	Syak.g_01193
OG0002359	Syaq.g_00407	Syak.g_01078
OG0002382	Syaq.g_01781	Syak.g_02583
OG0002391	Syaq.g_01461	Syak.g_02164
OG0002395	Syaq.g_00852	Syak.g_01490
OG0002396	Syaq.g_00642	Syak.g_01340
OG0002401	Syaq.g_00234	Syak.g_00883
OG0002402	Syaq.g_02694	Syak.g_00758
OG0002403	Syaq.g_00172	Syak.g_00821
OG0002405	Syaq.g_02435	Syak.g_00550
OG0002406	Syaq.g_01886	Syak.g_00139
OG0002407	Syaq.g_02139	Syak.g_00165
OG0002408	Syaq.g_01876	Syak.g_00204
OG0002409	Syaq.g_01223	Syak.g_01894
OG0002410	Syaq.g_01180	Syak.g_01824
OG0002411	Syaq.g_02375	Syak.g_00617
OG0002430	Syaq.g_01832	Syak.g_02634
OG0002431	Syaq.g_01831	Syak.g_02633
OG0002440	Syaq.g_00064	Syak.g_00647
OG0002446	Syaq.g_02537	Syak.g_01105
OG0002447	Syaq.g_00454	Syak.g_01136
OG0002449	Syaq.g_01190	Syak.g_01835
OG0002458	Syaq.g_02157	Syak.g_01859
OG0002459	Syaq.g_02159	Syak.g_01861
OG0002460	Syaq.g_02160	Syak.g_01862
OG0002464	Syaq.g_01544	Syak.g_02240
OG0002466	Syaq.g_01599	Syak.g_02338
OG0002468	Syaq.g_00147	Syak.g_00679
OG0002469	Syaq.g_00168	Syak.g_00817
OG0002471	Syaq.g_02137	Syak.g_00252
OG0002474	Syaq.g_00663	Syak.g_01361
OG0002475	Syaq.g_00406	Syak.g_01077
OG0002476	Syaq.g_00025	Syak.g_00160
OG0002494	Syaq.g_01976	Syak.g_02712
OG0002496	Syaq.g_00703	Syak.g_01397
OG0002519	Syaq.g_00989	Syak.g_01567
OG0002521	Syaq.g_01684	Syak.g_02428
OG0002522	Syaq.g_01734	Syak.g_02484
OG0002526	Syaq.g_02140	Syak.g_00256
OG0002527	Syaq.g_00133	Syak.g_00222
OG0002528	Syaq.g_00131	Syak.g_00220
OG0002529	Syaq.g_01905	Syak.g_00187
OG0002533	Syaq.g_01926	Syak.g_02662
OG0002537	Syaq.g_02102	Syak.g_00051
OG0002538	Syaq.g_01353	Syak.g_02044
OG0002539	Syaq.g_01247	Syak.g_01927
OG0002540	Syaq.g_02156	Syak.g_01858
OG0002541	Syaq.g_00575	Syak.g_01278
OG0002542	Syaq.g_02374	Syak.g_00620
OG0002543	Syaq.g_01249	Syak.g_01929
OG0002566	Syaq.g_01640	Syak.g_02382
OG0002568	Syaq.g_01988	Syak.g_02726
OG0002569	Syaq.g_00704	Syak.g_01398
OG0002570	Syaq.g_00706	Syak.g_01400
OG0002572	Syaq.g_02022	Syak.g_02758
OG0002573	Syaq.g_01897	Syak.g_01009
OG0002577	Syaq.g_00486	Syak.g_01177
OG0002580	Syaq.g_01215	Syak.g_01883
OG0002589	Syaq.g_00104, Syaq.g_02717	Syak.g_00199
OG0002592	Syaq.g_01279	Syak.g_01960
OG0002593	Syaq.g_01732	Syak.g_02486
OG0002595	Syaq.g_01921	Syak.g_02718
OG0002597	Syaq.g_01632	Syak.g_02376
OG0002606	Syaq.g_02155	Syak.g_01857
OG0002607	Syaq.g_00441	Syak.g_01117
OG0002608	Syaq.g_02600	Syak.g_00719
OG0002609	Syaq.g_02405	Syak.g_00588
OG0002611	Syaq.g_00987	Syak.g_01565
OG0002636	Syaq.g_00336, Syaq.g_00337, Syaq.g_00335	Syak.g_00965
OG0002639	Syaq.g_01600	Syak.g_02344
OG0002640	Syaq.g_01040	Syak.g_00266
OG0002641	Syaq.g_00702	Syak.g_01396
OG0002642	Syaq.g_00705	Syak.g_01399
OG0002671	Syaq.g_01666	Syak.g_02410
OG0002674	Syaq.g_00589	Syak.g_01289
OG0002676	Syaq.g_01186	Syak.g_01831
OG0002679	Syaq.g_02702	Syak.g_00769
OG0002680	Syaq.g_00052	Syak.g_00660
OG0002681	Syaq.g_02145	Syak.g_00255
OG0002685	Syaq.g_00078	Syak.g_00167
OG0002716	Syaq.g_00716	Syak.g_01412
OG0002717	Syaq.g_01335	Syak.g_02023
OG0002724	Syaq.g_02288	Syak.g_02527
OG0002736	Syaq.g_00893	Syak.g_01708
OG0002737	Syaq.g_01623	Syak.g_02367
OG0002743	Syaq.g_02457	Syak.g_00530
OG0002747	Syaq.g_02062	Syak.g_00013
OG0002748	Syaq.g_00330	Syak.g_00958
OG0002750	Syaq.g_01847	Syak.g_02648, Syak.g_02649
OG0002757	Syaq.g_00175	Syak.g_00823
OG0002760	Syaq.g_02015	Syak.g_02751
OG0002761	Syaq.g_02110	Syak.g_00064
OG0002763	Syaq.g_02164	Syak.g_01096
OG0002798	Syaq.g_00239	Syak.g_00889
OG0002802	Syaq.g_02526	Syak.g_00628
OG0002855	Syaq.g_02443	Syak.g_00543
OG0002857	Syaq.g_01792	Syak.g_02594
OG0002864	Syaq.g_01160	Syak.g_01161
OG0002868	Syaq.g_01346	Syak.g_02040
OG0002869	Syaq.g_02403	Syak.g_00590
OG0002870	Syaq.g_01538	Syak.g_02233
OG0002879	Syaq.g_02291	Syak.g_00191
OG0002907	Syaq.g_01211	Syak.g_01879
OG0002909	Syaq.g_01870	Syak.g_00251
OG0002910	Syaq.g_00505	Syak.g_01195
OG0002931	Syaq.g_02718	Syak.g_00200
OG0002934	Syaq.g_00096, Syaq.g_00140	Syak.g_01107
OG0002953	Syaq.g_01859	Syak.g_00118
OG0002989	Syaq.g_02127	Syak.g_00089
OG0002994	Syaq.g_01882	Syak.g_00239
OG0002996	Syaq.g_01912	Syak.g_00218
OG0002998	Syaq.g_02131	Syak.g_00093
OG0002999	Syaq.g_00206	Syak.g_00849
OG0003000	Syaq.g_00390	Syak.g_01059
OG0003002	Syaq.g_02298, Syaq.g_02664	Syak.g_00190
OG0003003	Syaq.g_02027	Syak.g_00208
OG0003109	Syaq.g_01906	Syak.g_00297
OG0003119	Syaq.g_02024	Syak.g_02759
OG0003128	Syaq.g_02324	Syak.g_00417
OG0003129	Syaq.g_01860	Syak.g_00119
OG0003131	Syaq.g_02053	Syak.g_00005
OG0003144	Syaq.g_01511	Syak.g_02215
OG0003192	Syaq.g_01293	Syak.g_01974, Syak.g_00075
OG0003255	Syaq.g_00919	Syak.g_01095
OG0003267	Syaq.g_02579	Syak.g_00696
OG0003286	Syaq.g_00332	Syak.g_00808
OG0003287	Syaq.g_00301	Syak.g_00939
OG0003312	Syaq.g_02026	Syak.g_00207
OG0003316	Syaq.g_02297	Syak.g_00189
OG0003317	Syaq.g_02028	Syak.g_00209
OG0003320	Syaq.g_02293	Syak.g_02773
OG0003514	Syaq.g_00954	Syak.g_01114
OG0003522	Syaq.g_00471	Syak.g_00184
OG0003530	Syaq.g_01228	Syak.g_01899
OG0003538	Syaq.g_02577	Syak.g_00695
OG0003545	Syaq.g_01035	Syak.g_00148
OG0003575	Syaq.g_02029	Syak.g_00210
OG0003840	Syaq.g_01868	Syak.g_00112
OG0003877	Syaq.g_02044	Syak.g_02042
OG0003904	Syaq.g_02033	Syak.g_02764
OG0003905	Syaq.g_02032	Syak.g_02763
OG0003906	Syaq.g_02031	Syak.g_02762
OG0003907	Syaq.g_02030	Syak.g_02761
OG0003914	Syaq.g_01701	Syak.g_02447
OG0003923	Syaq.g_02154	Syak.g_01856
OG0003924	Syaq.g_00667	Syak.g_01364
OG0004315	Syaq.g_02034	Syak.g_02765
OG0004316	Syaq.g_02009	Syak.g_02745
OG0004390	Syaq.g_00244	Syak.g_00613
OG0004408	Syaq.g_02610	Syak.g_00265
OG0004411	Syaq.g_02150, Syaq.g_00338	Syak.g_00966
OG0004413	Syaq.g_01571	Syak.g_02301
OG0005005	Syaq.g_01901	Syak.g_00173
OG0005018	Syaq.g_00159	Syak.g_02295
OG0005143	Syaq.g_00512	Syak.g_01201
OG0005145	Syaq.g_02198	Syak.g_00202
OG0005152	Syaq.g_01530	Syak.g_02224
OG0005173	Syaq.g_01871	Syak.g_00116
OG0005175	Syaq.g_02296	Syak.g_00193
OG0006149	Syaq.g_01877	Syak.g_00129
OG0006154	Syaq.g_02423	Syak.g_00563
OG0006155	Syaq.g_02141	Syak.g_00768
OG0006156	Syaq.g_02706	Syak.g_00777
