Orthogroup	Prbk	Prbl
OG0002076	Prbk.g_00867	Prbl.g_01197
OG0002078	Prbk.g_01278	Prbl.g_00071
OG0002079	Prbk.g_02157	Prbl.g_02242
OG0002082	Prbk.g_01233	Prbl.g_00688
OG0002115	Prbk.g_01376	Prbl.g_01044
OG0002132	Prbk.g_00540	Prbl.g_00829
OG0002137	Prbk.g_00532	Prbl.g_00837
OG0002143	Prbk.g_00487	Prbl.g_00882
OG0002145	Prbk.g_01559	Prbl.g_02035
OG0002146	Prbk.g_01992	Prbl.g_00442
OG0002147	Prbk.g_01712	Prbl.g_01675
OG0002148	Prbk.g_01734	Prbl.g_02614
OG0002149	Prbk.g_02445	Prbl.g_02358
OG0002151	Prbk.g_00698	Prbl.g_00142
OG0002152	Prbk.g_01522	Prbl.g_00200
OG0002154	Prbk.g_02243	Prbl.g_02156
OG0002171	Prbk.g_02705	Prbl.g_02639
OG0002171	Prbk.g_01675	Prbl.g_01064
OG0002171	Prbk.g_02704	Prbl.g_02640
OG0002173	Prbk.g_02434	Prbl.g_02369
OG0002173	Prbk.g_01975	Prbl.g_00425
OG0002192	Prbk.g_02674	Prbl.g_02632
OG0002200	Prbk.g_01565	Prbl.g_02029
OG0002201	Prbk.g_02382	Prbl.g_02421
OG0002201	Prbk.g_01812	Prbl.g_01862
OG0002202	Prbk.g_00592	Prbl.g_02540
OG0002205	Prbk.g_01288	Prbl.g_00061
OG0002205	Prbk.g_02104	Prbl.g_01349
OG0002206	Prbk.g_00437	Prbl.g_01433
OG0002207	Prbk.g_00470	Prbl.g_00899
OG0002208	Prbk.g_00507	Prbl.g_00862
OG0002208	Prbk.g_00508	Prbl.g_00861
OG0002214	Prbk.g_01546	Prbl.g_02047
OG0002215	Prbk.g_00533	Prbl.g_00836
OG0002285	Prbk.g_01511	Prbl.g_00189
OG0002286	Prbk.g_01870	Prbl.g_00541
OG0002287	Prbk.g_01058	Prbl.g_00788
OG0002288	Prbk.g_00168	Prbl.g_00119
OG0002289	Prbk.g_00701	Prbl.g_00145
OG0002290	Prbk.g_00187	Prbl.g_02581
OG0002293	Prbk.g_01847	Prbl.g_01826
OG0002294	Prbk.g_02351	Prbl.g_02451
OG0002295	Prbk.g_02374	Prbl.g_02428
OG0002296	Prbk.g_02405	Prbl.g_02398
OG0002296	Prbk.g_02406	Prbl.g_02397
OG0002297	Prbk.g_02625	Prbl.g_01633
OG0002299	Prbk.g_02117	Prbl.g_01336
OG0002300	Prbk.g_00322	Prbl.g_00646
OG0002301	Prbk.g_00119	Prbl.g_00165
OG0002302	Prbk.g_01671	Prbl.g_01068
OG0002302	Prbk.g_00111	Prbl.g_00173
OG0002303	Prbk.g_00488	Prbl.g_00881
OG0002304	Prbk.g_00490	Prbl.g_00879
OG0002305	Prbk.g_00744	Prbl.g_00310
OG0002306	Prbk.g_01371	Prbl.g_01925
OG0002307	Prbk.g_02206	Prbl.g_02193
OG0002308	Prbk.g_02242	Prbl.g_02157
OG0002309	Prbk.g_02266	Prbl.g_02133
OG0002313	Prbk.g_00699	Prbl.g_00143
OG0002315	Prbk.g_00696	Prbl.g_00140
OG0002315	Prbk.g_02386	Prbl.g_02417
OG0002318	Prbk.g_01561	Prbl.g_02033
OG0002338	Prbk.g_01867	Prbl.g_00538
OG0002383	Prbk.g_01545	Prbl.g_02048
OG0002384	Prbk.g_01563	Prbl.g_02031
OG0002385	Prbk.g_00037	Prbl.g_00578
OG0002386	Prbk.g_01074	Prbl.g_00772
OG0002387	Prbk.g_01073	Prbl.g_00773
OG0002388	Prbk.g_01293	Prbl.g_00581
OG0002389	Prbk.g_01469	Prbl.g_01944
OG0002390	Prbk.g_01353	Prbl.g_01907
OG0002391	Prbk.g_01513	Prbl.g_00191
OG0002392	Prbk.g_01380	Prbl.g_02621
OG0002393	Prbk.g_01435	Prbl.g_00368
OG0002394	Prbk.g_01107	Prbl.g_01798
OG0002395	Prbk.g_01138	Prbl.g_01767
OG0002396	Prbk.g_00636	Prbl.g_01278
OG0002397	Prbk.g_02419	Prbl.g_02384
OG0002399	Prbk.g_01721	Prbl.g_01666
OG0002401	Prbk.g_01804	Prbl.g_01870
OG0002402	Prbk.g_00621	Prbl.g_02569
OG0002403	Prbk.g_02128	Prbl.g_02271
OG0002404	Prbk.g_02130	Prbl.g_02269
OG0002405	Prbk.g_02557	Prbl.g_01565
OG0002406	Prbk.g_02589	Prbl.g_01597
OG0002407	Prbk.g_00704	Prbl.g_01390
OG0002408	Prbk.g_00703, Prbk.g_02700	Prbl.g_01389
OG0002410	Prbk.g_00880	Prbl.g_01209
OG0002412	Prbk.g_00474	Prbl.g_00895
OG0002413	Prbk.g_00475	Prbl.g_00894
OG0002414	Prbk.g_00665	Prbl.g_01249
OG0002415	Prbk.g_01487	Prbl.g_01228
OG0002417	Prbk.g_01958	Prbl.g_01533
OG0002420	Prbk.g_00080	Prbl.g_02660
OG0002509	Prbk.g_02703	Prbl.g_02641
OG0002509	Prbk.g_01103	Prbl.g_00743
OG0002558	Prbk.g_02286	Prbl.g_02113
OG0002559	Prbk.g_01616	Prbl.g_01978
OG0002560	Prbk.g_01615	Prbl.g_01979
OG0002561	Prbk.g_01599	Prbl.g_01995
OG0002562	Prbk.g_01591	Prbl.g_02003
OG0002563	Prbk.g_01584	Prbl.g_02010
OG0002564	Prbk.g_01581	Prbl.g_02013
OG0002565	Prbk.g_01579	Prbl.g_02015
OG0002566	Prbk.g_01549	Prbl.g_02044
OG0002567	Prbk.g_01492	Prbl.g_01233
OG0002568	Prbk.g_01488	Prbl.g_01229
OG0002569	Prbk.g_00234	Prbl.g_01288
OG0002570	Prbk.g_00230	Prbl.g_01292
OG0002571	Prbk.g_00228	Prbl.g_01294
OG0002572	Prbk.g_00227	Prbl.g_01295
OG0002573	Prbk.g_00222	Prbl.g_01300
OG0002574	Prbk.g_00221	Prbl.g_01301
OG0002575	Prbk.g_00214	Prbl.g_01308
OG0002576	Prbk.g_00333	Prbl.g_00657
OG0002577	Prbk.g_00211	Prbl.g_01311
OG0002578	Prbk.g_00210	Prbl.g_01312
OG0002579	Prbk.g_00205	Prbl.g_01317
OG0002580	Prbk.g_00201	Prbl.g_01321
OG0002581	Prbk.g_00199	Prbl.g_01323
OG0002582	Prbk.g_00195	Prbl.g_01327
OG0002584	Prbk.g_00002	Prbl.g_00543
OG0002585	Prbk.g_00008	Prbl.g_00549
OG0002586	Prbk.g_00009	Prbl.g_00550
OG0002587	Prbk.g_00023	Prbl.g_00564
OG0002588	Prbk.g_00029	Prbl.g_00570
OG0002589	Prbk.g_00030	Prbl.g_00571
OG0002590	Prbk.g_00032	Prbl.g_00573
OG0002591	Prbk.g_00034	Prbl.g_00575
OG0002592	Prbk.g_00036	Prbl.g_00577
OG0002593	Prbk.g_02690, Prbk.g_00038	Prbl.g_00579
OG0002594	Prbk.g_00827	Prbl.g_01157
OG0002595	Prbk.g_00824	Prbl.g_01154
OG0002596	Prbk.g_01298	Prbl.g_00586
OG0002597	Prbk.g_01305	Prbl.g_00593
OG0002598	Prbk.g_01306	Prbl.g_00594
OG0002599	Prbk.g_01310	Prbl.g_00598
OG0002600	Prbk.g_01311	Prbl.g_00599
OG0002601	Prbk.g_01313	Prbl.g_00601
OG0002602	Prbk.g_01318	Prbl.g_00606
OG0002603	Prbk.g_01322	Prbl.g_00610
OG0002604	Prbk.g_02135	Prbl.g_02264
OG0002605	Prbk.g_02136	Prbl.g_02263
OG0002606	Prbk.g_02137	Prbl.g_02262
OG0002607	Prbk.g_01947	Prbl.g_00736
OG0002608	Prbk.g_01474	Prbl.g_01948
OG0002609	Prbk.g_01466	Prbl.g_01941
OG0002610	Prbk.g_01355	Prbl.g_01909
OG0002611	Prbk.g_01356	Prbl.g_01910
OG0002612	Prbk.g_01362	Prbl.g_01916
OG0002613	Prbk.g_01363	Prbl.g_01917
OG0002614	Prbk.g_01366	Prbl.g_01920
OG0002615	Prbk.g_01370	Prbl.g_01924
OG0002616	Prbk.g_01518	Prbl.g_00196
OG0002617	Prbk.g_01512	Prbl.g_00190
OG0002618	Prbk.g_01377	Prbl.g_02624
OG0002619	Prbk.g_01378	Prbl.g_02623
OG0002620	Prbk.g_01386	Prbl.g_00319
OG0002621	Prbk.g_01389	Prbl.g_00322
OG0002622	Prbk.g_01390	Prbl.g_00323
OG0002623	Prbk.g_01391	Prbl.g_00324
OG0002624	Prbk.g_01392	Prbl.g_00325
OG0002625	Prbk.g_01393	Prbl.g_00326
OG0002626	Prbk.g_01394	Prbl.g_00327
OG0002627	Prbk.g_01395	Prbl.g_00328
OG0002628	Prbk.g_01396	Prbl.g_00329
OG0002629	Prbk.g_01418	Prbl.g_00351
OG0002630	Prbk.g_01424	Prbl.g_00357
OG0002631	Prbk.g_01430	Prbl.g_00363
OG0002632	Prbk.g_00903	Prbl.g_00390
OG0002633	Prbk.g_00910	Prbl.g_00396
OG0002634	Prbk.g_00916	Prbl.g_00402
OG0002635	Prbk.g_00935	Prbl.g_00421
OG0002636	Prbk.g_00938	Prbl.g_00424
OG0002637	Prbk.g_01976	Prbl.g_00426
OG0002638	Prbk.g_01984	Prbl.g_00434
OG0002639	Prbk.g_01995	Prbl.g_00445
OG0002640	Prbk.g_02009	Prbl.g_00459
OG0002641	Prbk.g_02013	Prbl.g_00463
OG0002642	Prbk.g_02014	Prbl.g_00464
OG0002643	Prbk.g_02019	Prbl.g_00469
OG0002644	Prbk.g_02024	Prbl.g_00474
OG0002645	Prbk.g_02043	Prbl.g_00493
OG0002646	Prbk.g_02055	Prbl.g_00505
OG0002647	Prbk.g_02057	Prbl.g_00507
OG0002648	Prbk.g_02059	Prbl.g_00509
OG0002649	Prbk.g_02068	Prbl.g_00518
OG0002650	Prbk.g_02070	Prbl.g_00520
OG0002651	Prbk.g_02080	Prbl.g_00530
OG0002652	Prbk.g_01864	Prbl.g_00535
OG0002653	Prbk.g_01057	Prbl.g_00789
OG0002654	Prbk.g_01060	Prbl.g_00786
OG0002655	Prbk.g_01069	Prbl.g_00777
OG0002656	Prbk.g_01075	Prbl.g_00771
OG0002657	Prbk.g_01077	Prbl.g_00769
OG0002658	Prbk.g_01079	Prbl.g_00767
OG0002659	Prbk.g_01082	Prbl.g_00764
OG0002660	Prbk.g_01084	Prbl.g_00762
OG0002661	Prbk.g_01089	Prbl.g_00757
OG0002662	Prbk.g_01090	Prbl.g_00756
OG0002663	Prbk.g_01091	Prbl.g_00755
OG0002664	Prbk.g_01093	Prbl.g_00753
OG0002665	Prbk.g_01096	Prbl.g_00750
OG0002666	Prbk.g_02683	Prbl.g_02648
OG0002667	Prbk.g_02685	Prbl.g_02646
OG0002668	Prbk.g_01112	Prbl.g_01793
OG0002669	Prbk.g_01113	Prbl.g_01792
OG0002670	Prbk.g_01123	Prbl.g_01782
OG0002671	Prbk.g_01127	Prbl.g_01778
OG0002672	Prbk.g_01149	Prbl.g_01756
OG0002673	Prbk.g_01152	Prbl.g_01753
OG0002674	Prbk.g_01162	Prbl.g_01743
OG0002675	Prbk.g_01164	Prbl.g_01741
OG0002676	Prbk.g_01165	Prbl.g_01740
OG0002677	Prbk.g_01176	Prbl.g_01729
OG0002678	Prbk.g_01181	Prbl.g_01724
OG0002679	Prbk.g_01184	Prbl.g_01721
OG0002680	Prbk.g_01038	Prbl.g_02065
OG0002681	Prbk.g_01030	Prbl.g_02073
OG0002682	Prbk.g_01029	Prbl.g_02074
OG0002683	Prbk.g_01027	Prbl.g_02076
OG0002684	Prbk.g_01024	Prbl.g_02079
OG0002685	Prbk.g_01016	Prbl.g_02087
OG0002686	Prbk.g_00145	Prbl.g_02092
OG0002687	Prbk.g_00146	Prbl.g_02093
OG0002688	Prbk.g_00147	Prbl.g_02094
OG0002689	Prbk.g_00149	Prbl.g_02096
OG0002690	Prbk.g_00150	Prbl.g_02097
OG0002691	Prbk.g_00151	Prbl.g_02098
OG0002692	Prbk.g_00154	Prbl.g_02101
OG0002693	Prbk.g_00160	Prbl.g_02107
OG0002694	Prbk.g_00107	Prbl.g_00177
OG0002695	Prbk.g_00172	Prbl.g_02596
OG0002696	Prbk.g_00180	Prbl.g_02588
OG0002697	Prbk.g_00181	Prbl.g_02587
OG0002698	Prbk.g_00184	Prbl.g_02584
OG0002699	Prbk.g_01509	Prbl.g_01371
OG0002700	Prbk.g_01507	Prbl.g_01373
OG0002701	Prbk.g_01499	Prbl.g_01381
OG0002702	Prbk.g_00126	Prbl.g_01107
OG0002703	Prbk.g_00124	Prbl.g_01105
OG0002704	Prbk.g_01640	Prbl.g_01101
OG0002705	Prbk.g_01643	Prbl.g_01098
OG0002706	Prbk.g_01647	Prbl.g_01094
OG0002707	Prbk.g_01650	Prbl.g_01091
OG0002708	Prbk.g_01651	Prbl.g_01090
OG0002709	Prbk.g_01659	Prbl.g_01081
OG0002710	Prbk.g_01660	Prbl.g_01080
OG0002711	Prbk.g_01669	Prbl.g_01070
OG0002712	Prbk.g_02663	Prbl.g_01809
OG0002713	Prbk.g_02669	Prbl.g_01803
OG0002714	Prbk.g_01678	Prbl.g_01708
OG0002715	Prbk.g_01679	Prbl.g_01707
OG0002716	Prbk.g_01686	Prbl.g_01700
OG0002717	Prbk.g_01687	Prbl.g_01699
OG0002718	Prbk.g_01688	Prbl.g_01698
OG0002719	Prbk.g_01689	Prbl.g_01697
OG0002720	Prbk.g_01690	Prbl.g_01696
OG0002721	Prbk.g_01696	Prbl.g_01690
OG0002722	Prbk.g_01699	Prbl.g_01687
OG0002723	Prbk.g_01703	Prbl.g_01683
OG0002724	Prbk.g_01704	Prbl.g_01682
OG0002725	Prbk.g_01705	Prbl.g_01681
OG0002726	Prbk.g_01706	Prbl.g_01680
OG0002727	Prbk.g_01714	Prbl.g_01673
OG0002728	Prbk.g_01715	Prbl.g_01672
OG0002729	Prbk.g_01719	Prbl.g_01668
OG0002730	Prbk.g_01720	Prbl.g_01667
OG0002731	Prbk.g_01723	Prbl.g_02603
OG0002732	Prbk.g_01724	Prbl.g_02604
OG0002733	Prbk.g_01727	Prbl.g_02607
OG0002734	Prbk.g_01729	Prbl.g_02609
OG0002735	Prbk.g_01738	Prbl.g_02618
OG0002736	Prbk.g_01959	Prbl.g_01532
OG0002737	Prbk.g_02677	Prbl.g_02628
OG0002738	Prbk.g_01748	Prbl.g_00009
OG0002739	Prbk.g_01749	Prbl.g_00010
OG0002740	Prbk.g_00239	Prbl.g_00262
OG0002741	Prbk.g_01753	Prbl.g_00014
OG0002742	Prbk.g_01754	Prbl.g_00015
OG0002743	Prbk.g_01762	Prbl.g_00023
OG0002744	Prbk.g_01768	Prbl.g_00028
OG0002745	Prbk.g_01770	Prbl.g_00030
OG0002746	Prbk.g_01773	Prbl.g_00033
OG0002747	Prbk.g_01777	Prbl.g_00037
OG0002748	Prbk.g_01778	Prbl.g_00038
OG0002749	Prbk.g_01779	Prbl.g_00039
OG0002750	Prbk.g_01781	Prbl.g_00041
OG0002751	Prbk.g_01782	Prbl.g_00042
OG0002752	Prbk.g_01783	Prbl.g_00043
OG0002753	Prbk.g_01792	Prbl.g_00052
OG0002754	Prbk.g_00086	Prbl.g_02654
OG0002755	Prbk.g_01962	Prbl.g_01529
OG0002756	Prbk.g_01963	Prbl.g_01528
OG0002757	Prbk.g_01944	Prbl.g_00739
OG0002758	Prbk.g_01956	Prbl.g_00727
OG0002759	Prbk.g_01803	Prbl.g_01871
OG0002760	Prbk.g_01807	Prbl.g_01867
OG0002761	Prbk.g_01808	Prbl.g_01866
OG0002762	Prbk.g_01818	Prbl.g_01856
OG0002763	Prbk.g_01825	Prbl.g_01849
OG0002764	Prbk.g_01826	Prbl.g_01848
OG0002765	Prbk.g_01830	Prbl.g_01844
OG0002766	Prbk.g_01831	Prbl.g_01843
OG0002767	Prbk.g_01832	Prbl.g_01842
OG0002768	Prbk.g_01833	Prbl.g_01841
OG0002769	Prbk.g_01834	Prbl.g_01840
OG0002770	Prbk.g_01837	Prbl.g_01837
OG0002771	Prbk.g_01838	Prbl.g_01836
OG0002772	Prbk.g_01839	Prbl.g_01835
OG0002773	Prbk.g_01842	Prbl.g_01832
OG0002774	Prbk.g_01843	Prbl.g_01831
OG0002775	Prbk.g_01845	Prbl.g_01828
OG0002776	Prbk.g_00070	Prbl.g_00941
OG0002777	Prbk.g_00071	Prbl.g_00942
OG0002778	Prbk.g_00072	Prbl.g_00943
OG0002779	Prbk.g_00073	Prbl.g_00944
OG0002780	Prbk.g_00620	Prbl.g_02568
OG0002781	Prbk.g_00609	Prbl.g_02557
OG0002782	Prbk.g_00586	Prbl.g_02534
OG0002783	Prbk.g_00579	Prbl.g_02527
OG0002784	Prbk.g_00576	Prbl.g_02524
OG0002785	Prbk.g_00574	Prbl.g_02522
OG0002786	Prbk.g_00571	Prbl.g_02519
OG0002787	Prbk.g_00569	Prbl.g_02517
OG0002788	Prbk.g_00567	Prbl.g_02515
OG0002789	Prbk.g_00564	Prbl.g_02512
OG0002790	Prbk.g_00563	Prbl.g_02511
OG0002791	Prbk.g_02298	Prbl.g_02504
OG0002792	Prbk.g_02300	Prbl.g_02502
OG0002793	Prbk.g_02302	Prbl.g_02500
OG0002794	Prbk.g_02312	Prbl.g_02490
OG0002795	Prbk.g_02314	Prbl.g_02488
OG0002796	Prbk.g_02318	Prbl.g_02484
OG0002797	Prbk.g_02321	Prbl.g_02481
OG0002798	Prbk.g_02322	Prbl.g_02480
OG0002799	Prbk.g_02323	Prbl.g_02479
OG0002800	Prbk.g_02341	Prbl.g_02461
OG0002801	Prbk.g_02342	Prbl.g_02460
OG0002802	Prbk.g_02343	Prbl.g_02459
OG0002803	Prbk.g_02344	Prbl.g_02458
OG0002804	Prbk.g_02345	Prbl.g_02457
OG0002805	Prbk.g_02347	Prbl.g_02455
OG0002806	Prbk.g_02356	Prbl.g_02446
OG0002807	Prbk.g_02363	Prbl.g_02439
OG0002808	Prbk.g_02369	Prbl.g_02433
OG0002809	Prbk.g_02373	Prbl.g_02429
OG0002810	Prbk.g_02378	Prbl.g_02424
OG0002811	Prbk.g_02384	Prbl.g_02419
OG0002812	Prbk.g_02412	Prbl.g_02391
OG0002813	Prbk.g_02416	Prbl.g_02387
OG0002814	Prbk.g_02418	Prbl.g_02385
OG0002815	Prbk.g_02421	Prbl.g_02382
OG0002816	Prbk.g_02423	Prbl.g_02380
OG0002817	Prbk.g_02427	Prbl.g_02375
OG0002818	Prbk.g_02430	Prbl.g_02372
OG0002819	Prbk.g_02431	Prbl.g_02371
OG0002820	Prbk.g_02432	Prbl.g_02370
OG0002821	Prbk.g_02443	Prbl.g_02360
OG0002822	Prbk.g_02446	Prbl.g_02357
OG0002823	Prbk.g_02454	Prbl.g_02349
OG0002824	Prbk.g_02482	Prbl.g_02321
OG0002825	Prbk.g_02500	Prbl.g_02303
OG0002826	Prbk.g_02501	Prbl.g_02302
OG0002827	Prbk.g_02502	Prbl.g_02301
OG0002828	Prbk.g_02503	Prbl.g_02300
OG0002829	Prbk.g_02504	Prbl.g_02299
OG0002830	Prbk.g_02506	Prbl.g_02297
OG0002831	Prbk.g_02507	Prbl.g_02296
OG0002832	Prbk.g_02512	Prbl.g_02292
OG0002833	Prbk.g_02517	Prbl.g_02287
OG0002834	Prbk.g_02524	Prbl.g_02280
OG0002835	Prbk.g_02525	Prbl.g_02279
OG0002836	Prbk.g_02528	Prbl.g_01536
OG0002837	Prbk.g_02545	Prbl.g_01553
OG0002838	Prbk.g_02549	Prbl.g_01557
OG0002839	Prbk.g_02550	Prbl.g_01558
OG0002840	Prbk.g_02551	Prbl.g_01559
OG0002841	Prbk.g_02553	Prbl.g_01561
OG0002842	Prbk.g_02562	Prbl.g_01570
OG0002843	Prbk.g_02566	Prbl.g_01575
OG0002844	Prbk.g_02572	Prbl.g_01581
OG0002845	Prbk.g_02577	Prbl.g_01585
OG0002846	Prbk.g_02581	Prbl.g_01589
OG0002847	Prbk.g_02584	Prbl.g_01592
OG0002848	Prbk.g_02587	Prbl.g_01595
OG0002849	Prbk.g_02592	Prbl.g_01600
OG0002850	Prbk.g_02594	Prbl.g_01602
OG0002851	Prbk.g_02598	Prbl.g_01606
OG0002852	Prbk.g_02599	Prbl.g_01607
OG0002853	Prbk.g_02600	Prbl.g_01608
OG0002854	Prbk.g_02601	Prbl.g_01609
OG0002855	Prbk.g_02614	Prbl.g_01622
OG0002856	Prbk.g_02615	Prbl.g_01623
OG0002857	Prbk.g_02620	Prbl.g_01628
OG0002858	Prbk.g_02630	Prbl.g_01638
OG0002859	Prbk.g_02640	Prbl.g_01648
OG0002860	Prbk.g_02641	Prbl.g_01649
OG0002861	Prbk.g_02642	Prbl.g_01650
OG0002862	Prbk.g_02646	Prbl.g_01654
OG0002863	Prbk.g_02653	Prbl.g_01661
OG0002864	Prbk.g_00737	Prbl.g_01040
OG0002865	Prbk.g_00736	Prbl.g_01039
OG0002866	Prbk.g_00735	Prbl.g_01038
OG0002867	Prbk.g_00731	Prbl.g_01034
OG0002868	Prbk.g_00724	Prbl.g_01410
OG0002869	Prbk.g_00722	Prbl.g_01408
OG0002870	Prbk.g_00721	Prbl.g_01407
OG0002871	Prbk.g_00705	Prbl.g_01391
OG0002872	Prbk.g_02699	Prbl.g_01388
OG0002873	Prbk.g_01936	Prbl.g_00159
OG0002874	Prbk.g_01939	Prbl.g_00162
OG0002876	Prbk.g_00245	Prbl.g_00256
OG0002877	Prbk.g_00251	Prbl.g_00250
OG0002878	Prbk.g_00262	Prbl.g_00239
OG0002879	Prbk.g_00263	Prbl.g_00238
OG0002880	Prbk.g_00284	Prbl.g_00217
OG0002881	Prbk.g_01224	Prbl.g_00697
OG0002882	Prbk.g_01210	Prbl.g_00711
OG0002883	Prbk.g_01204	Prbl.g_00717
OG0002884	Prbk.g_01203	Prbl.g_00718
OG0002885	Prbk.g_01200	Prbl.g_00721
OG0002886	Prbk.g_02115	Prbl.g_01338
OG0002887	Prbk.g_02108	Prbl.g_01345
OG0002888	Prbk.g_02106	Prbl.g_01347
OG0002889	Prbk.g_02103	Prbl.g_01350
OG0002890	Prbk.g_02100	Prbl.g_01353
OG0002891	Prbk.g_02096	Prbl.g_01356
OG0002892	Prbk.g_02095	Prbl.g_01357
OG0002893	Prbk.g_02094	Prbl.g_01358
OG0002894	Prbk.g_02093	Prbl.g_01359
OG0002895	Prbk.g_02091	Prbl.g_01361
OG0002896	Prbk.g_02087	Prbl.g_01365
OG0002897	Prbk.g_02086	Prbl.g_01366
OG0002898	Prbk.g_02085	Prbl.g_01367
OG0002899	Prbk.g_02083	Prbl.g_01369
OG0002900	Prbk.g_00697	Prbl.g_00141
OG0002901	Prbk.g_00297	Prbl.g_00621
OG0002902	Prbk.g_00312	Prbl.g_00636
OG0002903	Prbk.g_00313	Prbl.g_00637
OG0002904	Prbk.g_00314	Prbl.g_00638
OG0002905	Prbk.g_01372	Prbl.g_01926
OG0002906	Prbk.g_00350	Prbl.g_00674
OG0002907	Prbk.g_00332	Prbl.g_00656
OG0002908	Prbk.g_00338	Prbl.g_00662
OG0002909	Prbk.g_00340	Prbl.g_00664
OG0002910	Prbk.g_00359	Prbl.g_00683
OG0002911	Prbk.g_00362	Prbl.g_02676
OG0002912	Prbk.g_00366	Prbl.g_02672
OG0002913	Prbk.g_00367	Prbl.g_02671
OG0002914	Prbk.g_00368	Prbl.g_02670
OG0002915	Prbk.g_00885	Prbl.g_01214
OG0002916	Prbk.g_00883	Prbl.g_01212
OG0002917	Prbk.g_00868	Prbl.g_01198
OG0002918	Prbk.g_00863	Prbl.g_01193
OG0002919	Prbk.g_00857	Prbl.g_01187
OG0002920	Prbk.g_00846	Prbl.g_01176
OG0002921	Prbk.g_00843	Prbl.g_01173
OG0002922	Prbk.g_00830	Prbl.g_01160
OG0002923	Prbk.g_00800	Prbl.g_01130
OG0002924	Prbk.g_00955	Prbl.g_00989
OG0002925	Prbk.g_01924	Prbl.g_01047
OG0002926	Prbk.g_01919	Prbl.g_01052
OG0002927	Prbk.g_01015	Prbl.g_02669
OG0002928	Prbk.g_01014	Prbl.g_02668
OG0002929	Prbk.g_01005	Prbl.g_01510
OG0002930	Prbk.g_01002	Prbl.g_01507
OG0002931	Prbk.g_00375	Prbl.g_01495
OG0002932	Prbk.g_00377	Prbl.g_01493
OG0002933	Prbk.g_00379	Prbl.g_01491
OG0002934	Prbk.g_00380	Prbl.g_01490
OG0002935	Prbk.g_00382	Prbl.g_01488
OG0002936	Prbk.g_00383	Prbl.g_01487
OG0002937	Prbk.g_00395	Prbl.g_01475
OG0002938	Prbk.g_00396	Prbl.g_01474
OG0002939	Prbk.g_00399	Prbl.g_01471
OG0002940	Prbk.g_00408	Prbl.g_01462
OG0002941	Prbk.g_00410	Prbl.g_01460
OG0002942	Prbk.g_00424	Prbl.g_01446
OG0002943	Prbk.g_00433	Prbl.g_01437
OG0002944	Prbk.g_00446	Prbl.g_01424
OG0002945	Prbk.g_00447	Prbl.g_01423
OG0002946	Prbk.g_00452	Prbl.g_01418
OG0002947	Prbk.g_00484	Prbl.g_00885
OG0002948	Prbk.g_00485	Prbl.g_00884
OG0002949	Prbk.g_00486	Prbl.g_00883
OG0002950	Prbk.g_00491	Prbl.g_00878
OG0002951	Prbk.g_00494	Prbl.g_00875
OG0002952	Prbk.g_00495	Prbl.g_00874
OG0002953	Prbk.g_00501	Prbl.g_00868
OG0002954	Prbk.g_00503	Prbl.g_00866
OG0002955	Prbk.g_00509	Prbl.g_00860
OG0002956	Prbk.g_00511	Prbl.g_00858
OG0002957	Prbk.g_00515	Prbl.g_00854
OG0002958	Prbk.g_00546	Prbl.g_00823
OG0002959	Prbk.g_00548	Prbl.g_00821
OG0002960	Prbk.g_00556	Prbl.g_00813
OG0002961	Prbk.g_00746	Prbl.g_00308
OG0002962	Prbk.g_00747	Prbl.g_00307
OG0002963	Prbk.g_00786	Prbl.g_00268
OG0002964	Prbk.g_00788	Prbl.g_00266
OG0002965	Prbk.g_01282	Prbl.g_00067
OG0002966	Prbk.g_01279	Prbl.g_00070
OG0002967	Prbk.g_01274	Prbl.g_00075
OG0002968	Prbk.g_01273	Prbl.g_00076
OG0002969	Prbk.g_01271	Prbl.g_00078
OG0002970	Prbk.g_01269	Prbl.g_00080
OG0002971	Prbk.g_01268	Prbl.g_00081
OG0002972	Prbk.g_01265	Prbl.g_00084
OG0002973	Prbk.g_01262	Prbl.g_00087
OG0002974	Prbk.g_00634	Prbl.g_01280
OG0002975	Prbk.g_00635	Prbl.g_01279
OG0002976	Prbk.g_00637	Prbl.g_01277
OG0002977	Prbk.g_00638	Prbl.g_01276
OG0002978	Prbk.g_00639	Prbl.g_01275
OG0002979	Prbk.g_00640	Prbl.g_01274
OG0002980	Prbk.g_00643	Prbl.g_01271
OG0002981	Prbk.g_00645	Prbl.g_01269
OG0002982	Prbk.g_00646	Prbl.g_01268
OG0002983	Prbk.g_00647	Prbl.g_01267
OG0002984	Prbk.g_00660	Prbl.g_01254
OG0002985	Prbk.g_00663	Prbl.g_01251
OG0002986	Prbk.g_00664	Prbl.g_01250
OG0002987	Prbk.g_00667	Prbl.g_01247
OG0002988	Prbk.g_00681	Prbl.g_00125
OG0002989	Prbk.g_02142	Prbl.g_02257
OG0002990	Prbk.g_02143	Prbl.g_02256
OG0002991	Prbk.g_02146	Prbl.g_02253
OG0002992	Prbk.g_02151	Prbl.g_02248
OG0002993	Prbk.g_02152	Prbl.g_02247
OG0002994	Prbk.g_02153	Prbl.g_02246
OG0002995	Prbk.g_02154	Prbl.g_02245
OG0002996	Prbk.g_01346	Prbl.g_01011
OG0002997	Prbk.g_02164	Prbl.g_02235
OG0002998	Prbk.g_02170	Prbl.g_02229
OG0002999	Prbk.g_02172	Prbl.g_02227
OG0003000	Prbk.g_02192	Prbl.g_02207
