Orthogroup	Syar	Syad
OG0002056	Syar.g_00243, Syar.g_00242	Syad.g_00505
OG0002107	Syar.g_00670	Syad.g_02054
OG0002113	Syar.g_00507	Syad.g_00200
OG0002114	Syar.g_00920, Syar.g_01908	Syad.g_02262
OG0002116	Syar.g_02897	Syad.g_02581
OG0002119	Syar.g_00950	Syad.g_02968
OG0002120	Syar.g_01671	Syad.g_01994
OG0002121	Syar.g_01318	Syad.g_02074
OG0002123	Syar.g_01489, Syar.g_01579	Syad.g_01813
OG0002126	Syar.g_00271	Syad.g_00445
OG0002127	Syar.g_00073	Syad.g_02866
OG0002129	Syar.g_02862	Syad.g_02292
OG0002130	Syar.g_02775	Syad.g_02403
OG0002131	Syar.g_00424	Syad.g_00119
OG0002132	Syar.g_00866	Syad.g_00111
OG0002134	Syar.g_00257	Syad.g_00365
OG0002135	Syar.g_02966	Syad.g_02654
OG0002136	Syar.g_02965	Syad.g_02653
OG0002138	Syar.g_02036	Syad.g_01364
OG0002139	Syar.g_01729	Syad.g_01435
OG0002142	Syar.g_02820	Syad.g_02259
OG0002143	Syar.g_00969, Syar.g_00890	Syad.g_00790
OG0002144	Syar.g_01020	Syad.g_00639
OG0002154	Syar.g_00251	Syad.g_02869
OG0002159	Syar.g_03094	Syad.g_00337
OG0002160	Syar.g_03003	Syad.g_01375
OG0002162	Syar.g_03193	Syad.g_01045
OG0002163	Syar.g_00383	Syad.g_00021
OG0002166	Syar.g_02857	Syad.g_01369
OG0002167	Syar.g_01875	Syad.g_01426
OG0002168	Syar.g_01378	Syad.g_01273
OG0002171	Syar.g_00263	Syad.g_00448
OG0002172	Syar.g_00940	Syad.g_02977
OG0002173	Syar.g_00952	Syad.g_02966
OG0002179	Syar.g_00660	Syad.g_00417
OG0002180	Syar.g_00233	Syad.g_00515
OG0002181	Syar.g_00204	Syad.g_00543
OG0002182	Syar.g_02901	Syad.g_00564
OG0002183	Syar.g_03083, Syar.g_03082	Syad.g_02768
OG0002184	Syar.g_03078	Syad.g_02765
OG0002185	Syar.g_03056	Syad.g_02757
OG0002186	Syar.g_02964	Syad.g_02652
OG0002187	Syar.g_02963	Syad.g_02651
OG0002188	Syar.g_02924	Syad.g_02618
OG0002189	Syar.g_02923	Syad.g_02617
OG0002190	Syar.g_02883	Syad.g_02562
OG0002191	Syar.g_02078	Syad.g_02455
OG0002192	Syar.g_01950	Syad.g_01180
OG0002193	Syar.g_01384	Syad.g_01381
OG0002194	Syar.g_01726	Syad.g_01438
OG0002195	Syar.g_03152	Syad.g_01634
OG0002196	Syar.g_02625	Syad.g_01903
OG0002197	Syar.g_02501	Syad.g_01712
OG0002199	Syar.g_02432	Syad.g_02137
OG0002200	Syar.g_02808	Syad.g_02276
OG0002201	Syar.g_02176	Syad.g_01094
OG0002202	Syar.g_02177	Syad.g_01093
OG0002203	Syar.g_02178	Syad.g_01092
OG0002204	Syar.g_02196	Syad.g_01069
OG0002205	Syar.g_02293	Syad.g_01050
OG0002206	Syar.g_02303	Syad.g_01036
OG0002207	Syar.g_02313	Syad.g_01026
OG0002208	Syar.g_01464	Syad.g_00895
OG0002209	Syar.g_01126	Syad.g_00769
OG0002210	Syar.g_01101	Syad.g_00721
OG0002211	Syar.g_01065	Syad.g_00686
OG0002212	Syar.g_00896	Syad.g_03019
OG0002213	Syar.g_00312	Syad.g_03025
OG0002214	Syar.g_00449	Syad.g_00140
OG0002225	Syar.g_00669	Syad.g_02053
OG0002227	Syar.g_00355	Syad.g_00010, Syad.g_00011
OG0002233	Syar.g_00265	Syad.g_01832
OG0002236	Syar.g_00871	Syad.g_00629
OG0002238	Syar.g_00738	Syad.g_01554
OG0002241	Syar.g_01257	Syad.g_02367
OG0002242	Syar.g_00279	Syad.g_00447
OG0002243	Syar.g_03030	Syad.g_03017
OG0002245	Syar.g_00967	Syad.g_00792
OG0002248	Syar.g_01693	Syad.g_01337
OG0002250	Syar.g_03084	Syad.g_02769
OG0002251	Syar.g_02880	Syad.g_02556
OG0002252	Syar.g_00694	Syad.g_02479
OG0002253	Syar.g_02770	Syad.g_02393
OG0002254	Syar.g_01556	Syad.g_01670
OG0002255	Syar.g_02518	Syad.g_01726
OG0002256	Syar.g_02069	Syad.g_01133
OG0002258	Syar.g_02197	Syad.g_01068
OG0002259	Syar.g_02350	Syad.g_00981
OG0002260	Syar.g_01730	Syad.g_01434
OG0002277	Syar.g_00541	Syad.g_00241
OG0002280	Syar.g_02685	Syad.g_00959
OG0002281	Syar.g_02291	Syad.g_01051
OG0002289	Syar.g_01255	Syad.g_02369
OG0002296	Syar.g_01411	Syad.g_02304
OG0002299	Syar.g_00970	Syad.g_01777
OG0002300	Syar.g_01877	Syad.g_01983, Syad.g_01260
OG0002303	Syar.g_00968	Syad.g_00791
OG0002305	Syar.g_03125	Syad.g_02806
OG0002306	Syar.g_00699	Syad.g_00105
OG0002308	Syar.g_02935, Syar.g_02630	Syad.g_01898
OG0002309	Syar.g_01814	Syad.g_01232
OG0002328	Syar.g_03100	Syad.g_02783
OG0002332	Syar.g_00739	Syad.g_01553
OG0002333	Syar.g_00737	Syad.g_01555
OG0002351	Syar.g_00829	Syad.g_00483
OG0002354	Syar.g_02538	Syad.g_01756
OG0002355	Syar.g_02830	Syad.g_02068
OG0002358	Syar.g_03073	Syad.g_02452
OG0002359	Syar.g_01404	Syad.g_02312
OG0002390	Syar.g_01008	Syad.g_02932
OG0002391	Syar.g_00047	Syad.g_02835
OG0002393	Syar.g_00817	Syad.g_01073, Syad.g_01075, Syad.g_01076
OG0002394	Syar.g_00901	Syad.g_03015
OG0002402	Syar.g_01376	Syad.g_01275
OG0002404	Syar.g_00162	Syad.g_00037
OG0002405	Syar.g_02584	Syad.g_01654
OG0002408	Syar.g_02212	Syad.g_02098
OG0002409	Syar.g_00702	Syad.g_00066
OG0002410	Syar.g_00441	Syad.g_02057
OG0002429	Syar.g_03091	Syad.g_02776
OG0002443	Syar.g_02022	Syad.g_01753
OG0002463	Syar.g_01743	Syad.g_00341
OG0002469	Syar.g_01705	Syad.g_01459
OG0002476	Syar.g_02035	Syad.g_01397, Syad.g_00994, Syad.g_00995
OG0002519	Syar.g_01448	Syad.g_00413
OG0002522	Syar.g_01216	Syad.g_02536
OG0002525	Syar.g_02875	Syad.g_02010
OG0002526	Syar.g_03248	Syad.g_02030
OG0002529	Syar.g_00732	Syad.g_02047
OG0002530	Syar.g_00666, Syar.g_01223	Syad.g_01853
OG0002531	Syar.g_00668	Syad.g_02052
OG0002542	Syar.g_01747	Syad.g_02459
OG0002543	Syar.g_00348	Syad.g_00004
OG0002547	Syar.g_00682, Syar.g_01843	Syad.g_02387
OG0002578	Syar.g_00252	Syad.g_01673, Syad.g_02277
OG0002592	Syar.g_00903	Syad.g_03016
OG0002598	Syar.g_02254	Syad.g_01979
OG0002607	Syar.g_01274	Syad.g_02352
OG0002610	Syar.g_01116	Syad.g_00759
OG0002677	Syar.g_00199	Syad.g_00548
OG0002710	Syar.g_00818	Syad.g_01946
OG0002733	Syar.g_01291	Syad.g_02712
OG0002742	Syar.g_03239	Syad.g_02076
OG0002747	Syar.g_02251	Syad.g_02173
OG0002750	Syar.g_02110	Syad.g_00986
OG0002751	Syar.g_02345	Syad.g_00985
OG0002752	Syar.g_00736	Syad.g_00116
OG0002761	Syar.g_01363	Syad.g_01432
OG0002787	Syar.g_00399	Syad.g_02064
OG0002788	Syar.g_00398	Syad.g_02063
OG0002789	Syar.g_00397	Syad.g_02062
OG0002790	Syar.g_00396	Syad.g_02061
OG0002791	Syar.g_00395	Syad.g_02060
OG0002792	Syar.g_00394	Syad.g_02059
OG0002793	Syar.g_00393	Syad.g_02058
OG0002846	Syar.g_03280	Syad.g_02532, Syad.g_02533
OG0002851	Syar.g_02016	Syad.g_01313
OG0002859	Syar.g_00671	Syad.g_02055
OG0002874	Syar.g_01138	Syad.g_01621
OG0002875	Syar.g_01137	Syad.g_01622
OG0002876	Syar.g_01135	Syad.g_01624
OG0002877	Syar.g_01133	Syad.g_01626
OG0002878	Syar.g_01132	Syad.g_01627
OG0002905	Syar.g_00603, Syar.g_00552	Syad.g_00299
OG0002939	Syar.g_00898	Syad.g_02233, Syad.g_02232, Syad.g_02700
OG0002969	Syar.g_00664	Syad.g_01855
OG0002970	Syar.g_00665	Syad.g_01854
OG0002971	Syar.g_02141, Syar.g_00673	Syad.g_00125
OG0002991	Syar.g_01136	Syad.g_01623
OG0002992	Syar.g_01134	Syad.g_01625
OG0003066	Syar.g_01209	Syad.g_02359
OG0003097	Syar.g_00569	Syad.g_00254
OG0003113	Syar.g_00672	Syad.g_02056
OG0003137	Syar.g_03231	Syad.g_02551
OG0003141	Syar.g_00925	Syad.g_00100
OG0003281	Syar.g_02258	Syad.g_01235
OG0003282	Syar.g_02257	Syad.g_01236
OG0003299	Syar.g_00625	Syad.g_00085
OG0003300	Syar.g_00626	Syad.g_00087
OG0003301	Syar.g_00289	Syad.g_00586
OG0003303	Syar.g_00742	Syad.g_02007
OG0003305	Syar.g_01392	Syad.g_02324
OG0003308	Syar.g_01555	Syad.g_02426
OG0003309	Syar.g_02392, Syar.g_02399, Syar.g_02398	Syad.g_02465
OG0003515	Syar.g_02404	Syad.g_00301
OG0003561	Syar.g_02433	Syad.g_02001
OG0003564	Syar.g_00832	Syad.g_02435
OG0003565	Syar.g_02284	Syad.g_02530
OG0003567	Syar.g_02153	Syad.g_02704
OG0003888	Syar.g_01777	Syad.g_01394
OG0003903	Syar.g_02029	Syad.g_01630
OG0003915	Syar.g_00907	Syad.g_02959
OG0004274	Syar.g_00574	Syad.g_00314
OG0004306	Syar.g_01845	Syad.g_01201
OG0004365	Syar.g_01438	Syad.g_00803
OG0004367	Syar.g_01883	Syad.g_01365
OG0004368	Syar.g_00891	Syad.g_01404
OG0005067	Syar.g_00290	Syad.g_00585
OG0005887	Syar.g_02395	Syad.g_00237
