Orthogroup	Prbk	Prbj
OG0001703	Prbk.g_02054	Prbj.g_01637
OG0001712	Prbk.g_02521	Prbj.g_02465
OG0001714	Prbk.g_01555	Prbj.g_01265
OG0001715	Prbk.g_01712	Prbj.g_00707
OG0001716	Prbk.g_02551	Prbj.g_02495
OG0001726	Prbk.g_02377	Prbj.g_02321
OG0001728	Prbk.g_01565	Prbj.g_01256
OG0001729	Prbk.g_01511	Prbj.g_02618
OG0001730	Prbk.g_01377	Prbj.g_00421
OG0001731	Prbk.g_01992	Prbj.g_01698
OG0001732	Prbk.g_01507	Prbj.g_01904
OG0001734	Prbk.g_02553	Prbj.g_02497
OG0001735	Prbk.g_00724	Prbj.g_00808
OG0001736	Prbk.g_00455	Prbj.g_01443
OG0001736	Prbk.g_00867	Prbj.g_00345
OG0001736	Prbk.g_00482	Prbj.g_01470
OG0001737	Prbk.g_00437	Prbj.g_01425
OG0001738	Prbk.g_00470	Prbj.g_01458
OG0001740	Prbk.g_02244	Prbj.g_02039
OG0001746	Prbk.g_00357	Prbj.g_00071
OG0001747	Prbk.g_00745	Prbj.g_00549
OG0001748	Prbk.g_00664	Prbj.g_00256
OG0001749	Prbk.g_00487	Prbj.g_01475
OG0001750	Prbk.g_00032	Prbj.g_00599
OG0001751	Prbk.g_01366	Prbj.g_00179
OG0001752	Prbk.g_01380	Prbj.g_00424
OG0001753	Prbk.g_01386	Prbj.g_00430
OG0001754	Prbk.g_01389	Prbj.g_00433
OG0001755	Prbk.g_01058	Prbj.g_02105
OG0001757	Prbk.g_00171	Prbj.g_00315
OG0001757	Prbk.g_00171	Prbj.g_02170
OG0001757	Prbk.g_01677	Prbj.g_00673
OG0001759	Prbk.g_01973	Prbj.g_01108
OG0001760	Prbk.g_02382	Prbj.g_02326
OG0001760	Prbk.g_01812	Prbj.g_00936
OG0001761	Prbk.g_01847	Prbj.g_00901
OG0001762	Prbk.g_00567	Prbj.g_02230
OG0001763	Prbk.g_02300	Prbj.g_02244
OG0001764	Prbk.g_02374	Prbj.g_02318
OG0001765	Prbk.g_02590	Prbj.g_02532
OG0001766	Prbk.g_00447	Prbj.g_01435
OG0001767	Prbk.g_00495	Prbj.g_01483
OG0001768	Prbk.g_01269	Prbj.g_01149
OG0001783	Prbk.g_00234	Prbj.g_01595
OG0001784	Prbk.g_00037	Prbj.g_00594
OG0001785	Prbk.g_01391	Prbj.g_00435
OG0001785	Prbk.g_01390	Prbj.g_00434
OG0001786	Prbk.g_01976	Prbj.g_01714
OG0001787	Prbk.g_01079	Prbj.g_02126
OG0001788	Prbk.g_01082	Prbj.g_02129
OG0001789	Prbk.g_01184	Prbj.g_01727
OG0001790	Prbk.g_01030	Prbj.g_00960
OG0001791	Prbk.g_00150	Prbj.g_00837
OG0001792	Prbk.g_00187	Prbj.g_02154
OG0001793	Prbk.g_01702	Prbj.g_00698
OG0001794	Prbk.g_01724	Prbj.g_00718
OG0001795	Prbk.g_01787	Prbj.g_00779
OG0001796	Prbk.g_00579	Prbj.g_02218
OG0001797	Prbk.g_02345	Prbj.g_02289
OG0001798	Prbk.g_02614	Prbj.g_02556
OG0001799	Prbk.g_02653	Prbj.g_02595
OG0001800	Prbk.g_01936	Prbj.g_01295
OG0001801	Prbk.g_00245	Prbj.g_01042
OG0001802	Prbk.g_02116	Prbj.g_00125
OG0001803	Prbk.g_00322	Prbj.g_00106
OG0001804	Prbk.g_00362	Prbj.g_00066
OG0001805	Prbk.g_01002	Prbj.g_01351
OG0001806	Prbk.g_00408	Prbj.g_01396
OG0001807	Prbk.g_00498	Prbj.g_01486
OG0001808	Prbk.g_00509	Prbj.g_01497
OG0001809	Prbk.g_00556	Prbj.g_01544
OG0001810	Prbk.g_00558	Prbj.g_01546
OG0001811	Prbk.g_01279	Prbj.g_01139
OG0001812	Prbk.g_02151	Prbj.g_01946
OG0001813	Prbk.g_02206	Prbj.g_02001
OG0001814	Prbk.g_02264	Prbj.g_02059
OG0001815	Prbk.g_02273	Prbj.g_02068
OG0001835	Prbk.g_01759	Prbj.g_00753
OG0001837	Prbk.g_00665	Prbj.g_00255
OG0001838	Prbk.g_02286	Prbj.g_02081
OG0001839	Prbk.g_01616	Prbj.g_01205
OG0001840	Prbk.g_01599	Prbj.g_01222
OG0001841	Prbk.g_01591	Prbj.g_01230
OG0001842	Prbk.g_01491	Prbj.g_01812
OG0001843	Prbk.g_00228	Prbj.g_01589
OG0001844	Prbk.g_00227	Prbj.g_01588
OG0001845	Prbk.g_00221	Prbj.g_01582
OG0001846	Prbk.g_00201	Prbj.g_01561
OG0001847	Prbk.g_00199	Prbj.g_01559
OG0001848	Prbk.g_00195	Prbj.g_01555
OG0001849	Prbk.g_01298	Prbj.g_00586
OG0001850	Prbk.g_01305	Prbj.g_00579
OG0001851	Prbk.g_01310	Prbj.g_00574
OG0001852	Prbk.g_01311	Prbj.g_00573
OG0001853	Prbk.g_01318	Prbj.g_00566
OG0001854	Prbk.g_01370	Prbj.g_00175
OG0001855	Prbk.g_01393	Prbj.g_00437
OG0001855	Prbk.g_00265	Prbj.g_01062
OG0001856	Prbk.g_00935	Prbj.g_00886
OG0001857	Prbk.g_00938	Prbj.g_00889
OG0001858	Prbk.g_01995	Prbj.g_01695
OG0001859	Prbk.g_02043	Prbj.g_01648
OG0001860	Prbk.g_02055	Prbj.g_01636
OG0001861	Prbk.g_02068	Prbj.g_01623
OG0001862	Prbk.g_02080	Prbj.g_01611
OG0001863	Prbk.g_01864	Prbj.g_01606
OG0001864	Prbk.g_01093	Prbj.g_02140
OG0001865	Prbk.g_01127	Prbj.g_01784
OG0001866	Prbk.g_01152	Prbj.g_01759
OG0001867	Prbk.g_01162	Prbj.g_01749
OG0001868	Prbk.g_01181	Prbj.g_01730
OG0001869	Prbk.g_01024	Prbj.g_00966
OG0001870	Prbk.g_01016	Prbj.g_00974
OG0001871	Prbk.g_00145	Prbj.g_00842
OG0001872	Prbk.g_00180	Prbj.g_02161
OG0001873	Prbk.g_01499	Prbj.g_01912
OG0001874	Prbk.g_00124	Prbj.g_00017
OG0001877	Prbk.g_01808	Prbj.g_00940
OG0001878	Prbk.g_00571	Prbj.g_02226
OG0001879	Prbk.g_00563	Prbj.g_02234
OG0001880	Prbk.g_02321	Prbj.g_02265
OG0001881	Prbk.g_02322	Prbj.g_02266
OG0001882	Prbk.g_02342	Prbj.g_02286
OG0001883	Prbk.g_02347	Prbj.g_02291
OG0001884	Prbk.g_02356	Prbj.g_02300
OG0001885	Prbk.g_02369	Prbj.g_02313
OG0001886	Prbk.g_02373	Prbj.g_02317
OG0001887	Prbk.g_02412	Prbj.g_02356
OG0001888	Prbk.g_02454	Prbj.g_02398
OG0001889	Prbk.g_02482	Prbj.g_02426
OG0001890	Prbk.g_02545	Prbj.g_02489
OG0001891	Prbk.g_02549	Prbj.g_02493
OG0001892	Prbk.g_02562	Prbj.g_02506
OG0001893	Prbk.g_02615	Prbj.g_02557
OG0001894	Prbk.g_02630	Prbj.g_02572
OG0001895	Prbk.g_01939	Prbj.g_01292
OG0001896	Prbk.g_00340	Prbj.g_00088
OG0001897	Prbk.g_00880	Prbj.g_00332
OG0001898	Prbk.g_00863	Prbj.g_00349
OG0001899	Prbk.g_00955	Prbj.g_00992
OG0001900	Prbk.g_00382	Prbj.g_01370
OG0001901	Prbk.g_00383	Prbj.g_01371
OG0001902	Prbk.g_00424	Prbj.g_01412
OG0001903	Prbk.g_00433	Prbj.g_01421
OG0001904	Prbk.g_00501	Prbj.g_01489
OG0001905	Prbk.g_00511	Prbj.g_01499
OG0001906	Prbk.g_00546	Prbj.g_01534
OG0001907	Prbk.g_00743	Prbj.g_00551
OG0001908	Prbk.g_00788	Prbj.g_00506
OG0001909	Prbk.g_01271	Prbj.g_01147
OG0001910	Prbk.g_00660	Prbj.g_00260
OG0001911	Prbk.g_01337	Prbj.g_00208
OG0001911	Prbk.g_01336	Prbj.g_00209
OG0001911	Prbk.g_02680	Prbj.g_00790
OG0001911	Prbk.g_02672	Prbj.g_02698
OG0001911	Prbk.g_01344	Prbj.g_00789, Prbj.g_00201
OG0001912	Prbk.g_02170	Prbj.g_01965
OG0001913	Prbk.g_02172	Prbj.g_01967
OG0001914	Prbk.g_02200	Prbj.g_01995
OG0001929	Prbk.g_01584	Prbj.g_01237
OG0001930	Prbk.g_01490	Prbj.g_01813
OG0001931	Prbk.g_01489	Prbj.g_01814
OG0001932	Prbk.g_00230	Prbj.g_01591
OG0001933	Prbk.g_00008	Prbj.g_00623
OG0001934	Prbk.g_00023	Prbj.g_00608
OG0001935	Prbk.g_01313	Prbj.g_00571
OG0001936	Prbk.g_01469	Prbj.g_01323
OG0001937	Prbk.g_01984	Prbj.g_01706
OG0001938	Prbk.g_02057	Prbj.g_01634
OG0001939	Prbk.g_02683	Prbj.g_02669
OG0001940	Prbk.g_01113	Prbj.g_01798
OG0001941	Prbk.g_01176	Prbj.g_01735
OG0001943	Prbk.g_00151	Prbj.g_00836
OG0001944	Prbk.g_01669	Prbj.g_00052
OG0001945	Prbk.g_01708	Prbj.g_00704
OG0001945	Prbk.g_01329	Prbj.g_00216
OG0001945	Prbk.g_01722	Prbj.g_00716
OG0001945	Prbk.g_01740	Prbj.g_00734
OG0001946	Prbk.g_01803	Prbj.g_00945
OG0001947	Prbk.g_00071	Prbj.g_01853
OG0001948	Prbk.g_02298	Prbj.g_02242
OG0001949	Prbk.g_02312	Prbj.g_02256
OG0001950	Prbk.g_02314	Prbj.g_02258
OG0001951	Prbk.g_02323	Prbj.g_02267
OG0001952	Prbk.g_02343	Prbj.g_02287
OG0001953	Prbk.g_02344	Prbj.g_02288
OG0001954	Prbk.g_02508	Prbj.g_02452
OG0001955	Prbk.g_02552	Prbj.g_02496
OG0001956	Prbk.g_02569	Prbj.g_02513
OG0001957	Prbk.g_02620	Prbj.g_02562
OG0001958	Prbk.g_00721	Prbj.g_00811
OG0001960	Prbk.g_01200	Prbj.g_00668
OG0001961	Prbk.g_02108	Prbj.g_00133
OG0001962	Prbk.g_00698	Prbj.g_00223
OG0001962	Prbk.g_01371	Prbj.g_00174
OG0001963	Prbk.g_00838	Prbj.g_00374
OG0001964	Prbk.g_01919	Prbj.g_02642
OG0001965	Prbk.g_00369	Prbj.g_01357
OG0001966	Prbk.g_00377	Prbj.g_01365
OG0001967	Prbk.g_00379	Prbj.g_01367
OG0001968	Prbk.g_00380	Prbj.g_01368
OG0001969	Prbk.g_00452	Prbj.g_01440
OG0001970	Prbk.g_00548	Prbj.g_01536
OG0001971	Prbk.g_01273	Prbj.g_01145
OG0001972	Prbk.g_00647	Prbj.g_00273
OG0001973	Prbk.g_02131	Prbj.g_01926
OG0001973	Prbk.g_02143	Prbj.g_01938
OG0001974	Prbk.g_02157	Prbj.g_01952
OG0001975	Prbk.g_02199	Prbj.g_01994
OG0001976	Prbk.g_02201	Prbj.g_01996
OG0001977	Prbk.g_02212	Prbj.g_02007
OG0001992	Prbk.g_00832	Prbj.g_00379
OG0001995	Prbk.g_01089	Prbj.g_02136
OG0001996	Prbk.g_01620	Prbj.g_01201
OG0001997	Prbk.g_00034	Prbj.g_00597
OG0001998	Prbk.g_01395	Prbj.g_00439
OG0001999	Prbk.g_01418	Prbj.g_00462
OG0002000	Prbk.g_01060	Prbj.g_02107
OG0002001	Prbk.g_01670	Prbj.g_00053
OG0002001	Prbk.g_00108	Prbj.g_00302
OG0002002	Prbk.g_00181	Prbj.g_02160
OG0002003	Prbk.g_01813	Prbj.g_00935
OG0002004	Prbk.g_01826	Prbj.g_00922
OG0002005	Prbk.g_01830	Prbj.g_00918
OG0002006	Prbk.g_00072	Prbj.g_01854
OG0002007	Prbk.g_00073	Prbj.g_01855
OG0002008	Prbk.g_00569	Prbj.g_02228
OG0002009	Prbk.g_02431	Prbj.g_02375
OG0002010	Prbk.g_01224	Prbj.g_00644
OG0002011	Prbk.g_00359	Prbj.g_00069
OG0002012	Prbk.g_00306	Prbj.g_01899
OG0002012	Prbk.g_00830	Prbj.g_00381
OG0002013	Prbk.g_00474	Prbj.g_01462
OG0002014	Prbk.g_00486	Prbj.g_01474
OG0002015	Prbk.g_00490	Prbj.g_01478
OG0002016	Prbk.g_00667	Prbj.g_00253
OG0002017	Prbk.g_02215	Prbj.g_02010
OG0002018	Prbk.g_02243	Prbj.g_02038
OG0002035	Prbk.g_01741	Prbj.g_00735
OG0002036	Prbk.g_00909	Prbj.g_00859
OG0002037	Prbk.g_02059	Prbj.g_01632
OG0002038	Prbk.g_00147	Prbj.g_00840
OG0002039	Prbk.g_00160	Prbj.g_00827
OG0002040	Prbk.g_00107	Prbj.g_00303
OG0002041	Prbk.g_02302	Prbj.g_02246
OG0002042	Prbk.g_02318	Prbj.g_02262
OG0002043	Prbk.g_02363	Prbj.g_02307
OG0002044	Prbk.g_02528	Prbj.g_02472
OG0002045	Prbk.g_02106	Prbj.g_00135
OG0002046	Prbk.g_02103	Prbj.g_00138
OG0002047	Prbk.g_00366	Prbj.g_00062
OG0002048	Prbk.g_00843	Prbj.g_00369
OG0002050	Prbk.g_00399	Prbj.g_01387
OG0002051	Prbk.g_00786	Prbj.g_00508
OG0002052	Prbk.g_02188	Prbj.g_01983
OG0002053	Prbk.g_02194	Prbj.g_01989
OG0002063	Prbk.g_01792	Prbj.g_00784
OG0002092	Prbk.g_02434	Prbj.g_02378
OG0002092	Prbk.g_01975	Prbj.g_01715
OG0002110	Prbk.g_02409	Prbj.g_02353
OG0002111	Prbk.g_02674	Prbj.g_02696
OG0002113	Prbk.g_01615	Prbj.g_01206
OG0002114	Prbk.g_01396	Prbj.g_00440
OG0002115	Prbk.g_00916	Prbj.g_00866
OG0002117	Prbk.g_00154	Prbj.g_00833
OG0002118	Prbk.g_01509	Prbj.g_01902
OG0002119	Prbk.g_00126	Prbj.g_00015
OG0002120	Prbk.g_01678	Prbj.g_00674
OG0002121	Prbk.g_01959	Prbj.g_01122
OG0002122	Prbk.g_01814	Prbj.g_00934
OG0002124	Prbk.g_02550	Prbj.g_02494
OG0002126	Prbk.g_00488	Prbj.g_01476
OG0002127	Prbk.g_00746	Prbj.g_00548
OG0002128	Prbk.g_02198	Prbj.g_01993
OG0002130	Prbk.g_01185	Prbj.g_01726
OG0002154	Prbk.g_00540	Prbj.g_01528
OG0002159	Prbk.g_01492	Prbj.g_01811
OG0002160	Prbk.g_01356	Prbj.g_00189
OG0002161	Prbk.g_01394	Prbj.g_00438
OG0002162	Prbk.g_01107	Prbj.g_01804
OG0002164	Prbk.g_01652	Prbj.g_00033
OG0002165	Prbk.g_01658	Prbj.g_00040
OG0002166	Prbk.g_01818	Prbj.g_00930
OG0002167	Prbk.g_01833	Prbj.g_00915
OG0002168	Prbk.g_00070	Prbj.g_01852
OG0002169	Prbk.g_00367	Prbj.g_00061
OG0002170	Prbk.g_00868	Prbj.g_00344
OG0002171	Prbk.g_00484	Prbj.g_01472
OG0002172	Prbk.g_00663	Prbj.g_00257
OG0002173	Prbk.g_00681	Prbj.g_00239
OG0002174	Prbk.g_02216	Prbj.g_02011
OG0002175	Prbk.g_02129	Prbj.g_01924
OG0002229	Prbk.g_01560	Prbj.g_01261
OG0002231	Prbk.g_01832	Prbj.g_00916
OG0002232	Prbk.g_01840	Prbj.g_00908
OG0002233	Prbk.g_01845	Prbj.g_00903
OG0002234	Prbk.g_00621	Prbj.g_02176
OG0002235	Prbk.g_02446	Prbj.g_02390
OG0002236	Prbk.g_02566	Prbj.g_02510
OG0002237	Prbk.g_02625	Prbj.g_02567
OG0002238	Prbk.g_00736	Prbj.g_00796
OG0002239	Prbk.g_01204	Prbj.g_00664
OG0002240	Prbk.g_02119	Prbj.g_00122
OG0002241	Prbk.g_02102	Prbj.g_00139
OG0002242	Prbk.g_00485	Prbj.g_01473
OG0002243	Prbk.g_02142	Prbj.g_01937
OG0002277	Prbk.g_01581	Prbj.g_01240
OG0002278	Prbk.g_00448	Prbj.g_01436
OG0002278	Prbk.g_00241	Prbj.g_01038
OG0002278	Prbk.g_01940	Prbj.g_01291
OG0002279	Prbk.g_00009	Prbj.g_00622
OG0002280	Prbk.g_01069	Prbj.g_02116
OG0002281	Prbk.g_01112	Prbj.g_01799
OG0002282	Prbk.g_01648	Prbj.g_00029
OG0002283	Prbk.g_01681	Prbj.g_00677
OG0002284	Prbk.g_01806	Prbj.g_00942
OG0002285	Prbk.g_02351	Prbj.g_02295
OG0002286	Prbk.g_02128	Prbj.g_01923
OG0002288	Prbk.g_00268	Prbj.g_01065
OG0002289	Prbk.g_02100	Prbj.g_00141
OG0002290	Prbk.g_01372	Prbj.g_00173
OG0002291	Prbk.g_01278	Prbj.g_01140
OG0002292	Prbk.g_01262	Prbj.g_01156
OG0002328	Prbk.g_00029	Prbj.g_00602
OG0002330	Prbk.g_01754	Prbj.g_00748
OG0002331	Prbk.g_01768	Prbj.g_00761
OG0002332	Prbk.g_00737	Prbj.g_00795
OG0002333	Prbk.g_00735	Prbj.g_00797
OG0002334	Prbk.g_00251	Prbj.g_01048
OG0002335	Prbk.g_00269	Prbj.g_01066
OG0002336	Prbk.g_02115	Prbj.g_00126
OG0002337	Prbk.g_00410	Prbj.g_01398
OG0002338	Prbk.g_00491	Prbj.g_01479
OG0002339	Prbk.g_00503	Prbj.g_01491
OG0002340	Prbk.g_00689	Prbj.g_00232
OG0002341	Prbk.g_02132	Prbj.g_01927
OG0002342	Prbk.g_00093	Prbj.g_01126
OG0002342	Prbk.g_02682	Prbj.g_01355
OG0002342	Prbk.g_01240	Prbj.g_01178
OG0002342	Prbk.g_00077	Prbj.g_02684
OG0002343	Prbk.g_01009	Prbj.g_01344
OG0002350	Prbk.g_00862	Prbj.g_00350
OG0002381	Prbk.g_01522	Prbj.g_02607
OG0002381	Prbk.g_00210	Prbj.g_01570
OG0002382	Prbk.g_02070	Prbj.g_01621
OG0002383	Prbk.g_00173	Prbj.g_02168
OG0002385	Prbk.g_02130	Prbj.g_01925
OG0002386	Prbk.g_00705	Prbj.g_02706
OG0002388	Prbk.g_02095	Prbj.g_00145
OG0002390	Prbk.g_01268	Prbj.g_01150
OG0002391	Prbk.g_01348	Prbj.g_00197
OG0002394	Prbk.g_02134	Prbj.g_01929
OG0002397	Prbk.g_01342	Prbj.g_00203
OG0002424	Prbk.g_01264	Prbj.g_01154
OG0002429	Prbk.g_00036	Prbj.g_00595
OG0002430	Prbk.g_01074	Prbj.g_02121
OG0002431	Prbk.g_01073	Prbj.g_02120
OG0002432	Prbk.g_02137	Prbj.g_01932
OG0002433	Prbk.g_02027	Prbj.g_01664
OG0002434	Prbk.g_01883	Prbj.g_01873
OG0002435	Prbk.g_01038	Prbj.g_00952
OG0002436	Prbk.g_01713	Prbj.g_00708
OG0002437	Prbk.g_01721	Prbj.g_00715
OG0002437	Prbk.g_01961	Prbj.g_01120
OG0002437	Prbk.g_01727	Prbj.g_00721
OG0002438	Prbk.g_01831	Prbj.g_00917
OG0002439	Prbk.g_00921	Prbj.g_00871
OG0002440	Prbk.g_00586	Prbj.g_02211
OG0002441	Prbk.g_02405	Prbj.g_02349
OG0002441	Prbk.g_02406	Prbj.g_02350
OG0002442	Prbk.g_02585	Prbj.g_02528
OG0002444	Prbk.g_00262	Prbj.g_01059
OG0002446	Prbk.g_02117	Prbj.g_00124
OG0002447	Prbk.g_02101	Prbj.g_00140
OG0002448	Prbk.g_00508	Prbj.g_01496
OG0002448	Prbk.g_00507	Prbj.g_01495
OG0002449	Prbk.g_02242	Prbj.g_02037
OG0002450	Prbk.g_02266	Prbj.g_02061
OG0002451	Prbk.g_01958	Prbj.g_01123
OG0002457	Prbk.g_00109	Prbj.g_00301
OG0002461	Prbk.g_00302	Prbj.g_01895
OG0002492	Prbk.g_02135	Prbj.g_01930
OG0002493	Prbk.g_01354	Prbj.g_00191
OG0002494	Prbk.g_02009	Prbj.g_01681
OG0002495	Prbk.g_01734	Prbj.g_00728
OG0002496	Prbk.g_02501	Prbj.g_02445
OG0002498	Prbk.g_01487	Prbj.g_01816
OG0002498	Prbk.g_01473	Prbj.g_01319
OG0002500	Prbk.g_02026	Prbj.g_01665
OG0002563	Prbk.g_00284	Prbj.g_01081
OG0002564	Prbk.g_01464	Prbj.g_01328
OG0002565	Prbk.g_01352	Prbj.g_00193
OG0002566	Prbk.g_01430	Prbj.g_00474
OG0002567	Prbk.g_01075	Prbj.g_02122
OG0002568	Prbk.g_01138	Prbj.g_01773
OG0002569	Prbk.g_02502	Prbj.g_02446
OG0002570	Prbk.g_02504	Prbj.g_02448
OG0002571	Prbk.g_02577	Prbj.g_02520
OG0002572	Prbk.g_02601	Prbj.g_02543
OG0002573	Prbk.g_00263	Prbj.g_01060
OG0002574	Prbk.g_02096	Prbj.g_00144
OG0002575	Prbk.g_02094	Prbj.g_00146
OG0002576	Prbk.g_02093	Prbj.g_00147
OG0002577	Prbk.g_00313	Prbj.g_00115
OG0002579	Prbk.g_00744	Prbj.g_00550
OG0002580	Prbk.g_02223	Prbj.g_02018
OG0002582	Prbk.g_01546	Prbj.g_01274
OG0002590	Prbk.g_01376	Prbj.g_00420
OG0002590	Prbk.g_01376	Prbj.g_00791
OG0002593	Prbk.g_02696	Prbj.g_02700
OG0002628	Prbk.g_00532	Prbj.g_01520
OG0002630	Prbk.g_02692	Prbj.g_02708
OG0002631	Prbk.g_00827	Prbj.g_00384
OG0002632	Prbk.g_02136	Prbj.g_01931
OG0002633	Prbk.g_01947	Prbj.g_01100
OG0002634	Prbk.g_01518	Prbj.g_02611
OG0002635	Prbk.g_01027	Prbj.g_00963
OG0002636	Prbk.g_01651	Prbj.g_00032
OG0002637	Prbk.g_01688	Prbj.g_00684
OG0002638	Prbk.g_01956	Prbj.g_01091
OG0002639	Prbk.g_01798	Prbj.g_00950
OG0002641	Prbk.g_02500	Prbj.g_02444
OG0002642	Prbk.g_02503	Prbj.g_02447
OG0002643	Prbk.g_02512	Prbj.g_02456
OG0002644	Prbk.g_02640	Prbj.g_02582
OG0002645	Prbk.g_02641	Prbj.g_02583
OG0002647	Prbk.g_02146	Prbj.g_01941
OG0002648	Prbk.g_02152	Prbj.g_01947
OG0002649	Prbk.g_02153	Prbj.g_01948
OG0002650	Prbk.g_02154	Prbj.g_01949
OG0002652	Prbk.g_01233	Prbj.g_00635
OG0002653	Prbk.g_02127	Prbj.g_01922
OG0002667	Prbk.g_01733	Prbj.g_00727
OG0002668	Prbk.g_00445	Prbj.g_01433
OG0002704	Prbk.g_01559	Prbj.g_01262
OG0002705	Prbk.g_02419	Prbj.g_02363
OG0002706	Prbk.g_00089	Prbj.g_02672
OG0002706	Prbk.g_01330	Prbj.g_00215
OG0002710	Prbk.g_01850	Prbj.g_00898
OG0002711	Prbk.g_02599	Prbj.g_02541
OG0002712	Prbk.g_02642	Prbj.g_02584
OG0002713	Prbk.g_02646	Prbj.g_02588
OG0002714	Prbk.g_00704	Prbj.g_02705
OG0002715	Prbk.g_00314	Prbj.g_00114
OG0002716	Prbk.g_01005	Prbj.g_01348
OG0002717	Prbk.g_00684	Prbj.g_00236
OG0002718	Prbk.g_02269	Prbj.g_02064
OG0002720	Prbk.g_02442	Prbj.g_02386
OG0002795	Prbk.g_01563	Prbj.g_01258
OG0002796	Prbk.g_01363	Prbj.g_00182
OG0002797	Prbk.g_00903	Prbj.g_00853
OG0002798	Prbk.g_00146	Prbj.g_00841
OG0002799	Prbk.g_02662	Prbj.g_02629
OG0002800	Prbk.g_01679	Prbj.g_00675
OG0002801	Prbk.g_00628	Prbj.g_02688
OG0002802	Prbk.g_00564	Prbj.g_02233
OG0002803	Prbk.g_02600	Prbj.g_02542
OG0002837	Prbk.g_01867	Prbj.g_01603
OG0002842	Prbk.g_02140	Prbj.g_01935
OG0002844	Prbk.g_01562	Prbj.g_01259
OG0002845	Prbk.g_01486	Prbj.g_01817
OG0002846	Prbk.g_00046	Prbj.g_01828
OG0002905	Prbk.g_01549	Prbj.g_01271
OG0002906	Prbk.g_02663	Prbj.g_02628
OG0002909	Prbk.g_01714	Prbj.g_00709
OG0002910	Prbk.g_01777	Prbj.g_00770
OG0002911	Prbk.g_01102	Prbj.g_02149
OG0002911	Prbk.g_01575	Prbj.g_01246
OG0002912	Prbk.g_02581	Prbj.g_02524
OG0002913	Prbk.g_02192	Prbj.g_01987
OG0002914	Prbk.g_02193	Prbj.g_01988
OG0002938	Prbk.g_01557	Prbj.g_01264
OG0002940	Prbk.g_00678	Prbj.g_00242
OG0002941	Prbk.g_01795	Prbj.g_00787
OG0002942	Prbk.g_00042	Prbj.g_00975, Prbj.g_01824
OG0002942	Prbk.g_00939	Prbj.g_00976
OG0003036	Prbk.g_01488	Prbj.g_01815
OG0003037	Prbk.g_00002	Prbj.g_00629
OG0003038	Prbk.g_01424	Prbj.g_00468
OG0003039	Prbk.g_01870	Prbj.g_01600
OG0003040	Prbk.g_01164	Prbj.g_01747
OG0003044	Prbk.g_02677	Prbj.g_00217
OG0003048	Prbk.g_00697	Prbj.g_00224
OG0003050	Prbk.g_00884	Prbj.g_00328
OG0003051	Prbk.g_00395	Prbj.g_01383
OG0003052	Prbk.g_00446	Prbj.g_01434
OG0003053	Prbk.g_00475	Prbj.g_01463
OG0003055	Prbk.g_01553	Prbj.g_01267
OG0003056	Prbk.g_01339	Prbj.g_00206
OG0003057	Prbk.g_01340	Prbj.g_00205
OG0003058	Prbk.g_01341	Prbj.g_00204
OG0003065	Prbk.g_01717	Prbj.g_00712
OG0003089	Prbk.g_00829	Prbj.g_00382
OG0003090	Prbk.g_00347	Prbj.g_00081
OG0003091	Prbk.g_00679	Prbj.g_00241
OG0003092	Prbk.g_00820	Prbj.g_00391
OG0003094	Prbk.g_00266	Prbj.g_01063
OG0003095	Prbk.g_02031	Prbj.g_01660
OG0003095	Prbk.g_01247	Prbj.g_01171
OG0003096	Prbk.g_01551	Prbj.g_01269
OG0003097	Prbk.g_01548	Prbj.g_01272
OG0003098	Prbk.g_00391	Prbj.g_01379
OG0003099	Prbk.g_00225	Prbj.g_01586
OG0003182	Prbk.g_01579	Prbj.g_01242
OG0003185	Prbk.g_01466	Prbj.g_01326
OG0003186	Prbk.g_01077	Prbj.g_02124
OG0003187	Prbk.g_00168	Prbj.g_00167
OG0003188	Prbk.g_01029	Prbj.g_00961
OG0003189	Prbk.g_00701	Prbj.g_00220
OG0003190	Prbk.g_01696	Prbj.g_00692
OG0003193	Prbk.g_00078	Prbj.g_02683
OG0003195	Prbk.g_01822	Prbj.g_00926
OG0003196	Prbk.g_01839	Prbj.g_00909
OG0003197	Prbk.g_02384	Prbj.g_02328
OG0003199	Prbk.g_02597	Prbj.g_02539
OG0003200	Prbk.g_01210	Prbj.g_00658
OG0003201	Prbk.g_02086	Prbj.g_00154
OG0003202	Prbk.g_00297	Prbj.g_01890
OG0003204	Prbk.g_00368	Prbj.g_00060
OG0003205	Prbk.g_00119	Prbj.g_00291
OG0003206	Prbk.g_01671	Prbj.g_00054
OG0003206	Prbk.g_00111	Prbj.g_00299
OG0003207	Prbk.g_01014	Prbj.g_01339
OG0003209	Prbk.g_00390	Prbj.g_01378
OG0003210	Prbk.g_00389	Prbj.g_01377
OG0003211	Prbk.g_00388	Prbj.g_01376
OG0003212	Prbk.g_00387	Prbj.g_01375
OG0003213	Prbk.g_01274	Prbj.g_01144
OG0003218	Prbk.g_00699	Prbj.g_00222
OG0003219	Prbk.g_00080	Prbj.g_02681
OG0003249	Prbk.g_00675	Prbj.g_00245
OG0003250	Prbk.g_00822	Prbj.g_00389
OG0003251	Prbk.g_00730	Prbj.g_00802
OG0003252	Prbk.g_01561	Prbj.g_01260
OG0003253	Prbk.g_00493	Prbj.g_01481
OG0003376	Prbk.g_00824	Prbj.g_00387
OG0003377	Prbk.g_01353	Prbj.g_00192
