Orthogroup	Prbk	Syaq
OG0001972	Prbk.g_00647	Syaq.g_01297
OG0001974	Prbk.g_02157	Syaq.g_01268
OG0001975	Prbk.g_02199	Syaq.g_02169
OG0001976	Prbk.g_02201	Syaq.g_02167
OG0001996	Prbk.g_01620	Syaq.g_01116
OG0001997	Prbk.g_00034	Syaq.g_01509
OG0001999	Prbk.g_01418	Syaq.g_01624
OG0002000	Prbk.g_01060	Syaq.g_01818
OG0002002	Prbk.g_00181	Syaq.g_00161
OG0002003	Prbk.g_01813	Syaq.g_02584
OG0002004	Prbk.g_01826	Syaq.g_01894
OG0002005	Prbk.g_01830	Syaq.g_02304
OG0002006	Prbk.g_00072	Syaq.g_02698
OG0002007	Prbk.g_00073	Syaq.g_02699
OG0002008	Prbk.g_00569	Syaq.g_02530
OG0002009	Prbk.g_02431	Syaq.g_02303
OG0002010	Prbk.g_01224	Syaq.g_00404
OG0002011	Prbk.g_00359	Syaq.g_00521
OG0002012	Prbk.g_00306, Prbk.g_00830	Syaq.g_01913
OG0002013	Prbk.g_00474	Syaq.g_01537
OG0002014	Prbk.g_00486	Syaq.g_00958
OG0002015	Prbk.g_00490	Syaq.g_00961
OG0002016	Prbk.g_00667	Syaq.g_01317
OG0002018	Prbk.g_02243	Syaq.g_01189
OG0002038	Prbk.g_00147	Syaq.g_00237
OG0002039	Prbk.g_00160	Syaq.g_00223
OG0002040	Prbk.g_00107	Syaq.g_00222
OG0002041	Prbk.g_02302	Syaq.g_02513
OG0002042	Prbk.g_02318	Syaq.g_02492
OG0002043	Prbk.g_02363	Syaq.g_02440
OG0002044	Prbk.g_02528	Syaq.g_02378
OG0002045	Prbk.g_02106	Syaq.g_00449
OG0002046	Prbk.g_02103	Syaq.g_00452
OG0002047	Prbk.g_00366	Syaq.g_00532
OG0002048	Prbk.g_00843	Syaq.g_00583
OG0002050	Prbk.g_00399	Syaq.g_00743
OG0002051	Prbk.g_00786	Syaq.g_01388
OG0002052	Prbk.g_02188	Syaq.g_02551
OG0002053	Prbk.g_02194	Syaq.g_02548
OG0002113	Prbk.g_01615	Syaq.g_01112
OG0002115	Prbk.g_00916	Syaq.g_01680
OG0002118	Prbk.g_01509	Syaq.g_00170
OG0002119	Prbk.g_00126	Syaq.g_01329
OG0002120	Prbk.g_01678	Syaq.g_02714
OG0002121	Prbk.g_01959	Syaq.g_01890
OG0002122	Prbk.g_01814	Syaq.g_02583
OG0002124	Prbk.g_02550	Syaq.g_02406
OG0002126	Prbk.g_00488	Syaq.g_00960
OG0002128	Prbk.g_02198	Syaq.g_02211
OG0002130	Prbk.g_01185	Syaq.g_00295
OG0002159	Prbk.g_01492	Syaq.g_01041
OG0002160	Prbk.g_01356	Syaq.g_02573
OG0002162	Prbk.g_01107	Syaq.g_01959
OG0002167	Prbk.g_01833	Syaq.g_01536
OG0002168	Prbk.g_00070	Syaq.g_02696
OG0002169	Prbk.g_00367	Syaq.g_00533
OG0002171	Prbk.g_00484	Syaq.g_00956
OG0002173	Prbk.g_00681	Syaq.g_01331
OG0002174	Prbk.g_02216	Syaq.g_01219
OG0002231	Prbk.g_01832	Syaq.g_00286
OG0002233	Prbk.g_01845	Syaq.g_02109
OG0002235	Prbk.g_02446	Syaq.g_02321
OG0002236	Prbk.g_02566	Syaq.g_02225
OG0002237	Prbk.g_02625	Syaq.g_02075
OG0002238	Prbk.g_00736	Syaq.g_00135
OG0002241	Prbk.g_02102	Syaq.g_00453
OG0002242	Prbk.g_00485	Syaq.g_00957
OG0002243	Prbk.g_02142	Syaq.g_01280
OG0002277	Prbk.g_01581	Syaq.g_01075
OG0002279	Prbk.g_00009	Syaq.g_01485
OG0002280	Prbk.g_01069	Syaq.g_01828
OG0002281	Prbk.g_01112	Syaq.g_01965
OG0002288	Prbk.g_00268	Syaq.g_00376
OG0002289	Prbk.g_02100	Syaq.g_00455
OG0002292	Prbk.g_01262	Syaq.g_01366
OG0002328	Prbk.g_00029	Syaq.g_01504
OG0002330	Prbk.g_01754	Syaq.g_02597
OG0002331	Prbk.g_01768	Syaq.g_00339
OG0002332	Prbk.g_00737	Syaq.g_00134
OG0002333	Prbk.g_00735	Syaq.g_00136
OG0002334	Prbk.g_00251	Syaq.g_00363
OG0002335	Prbk.g_00269	Syaq.g_00377
OG0002336	Prbk.g_02115	Syaq.g_00439
OG0002337	Prbk.g_00410	Syaq.g_00755
OG0002338	Prbk.g_00491	Syaq.g_00964
OG0002339	Prbk.g_00503	Syaq.g_00973
OG0002343	Prbk.g_01009	Syaq.g_00713
OG0002382	Prbk.g_02070	Syaq.g_01781
OG0002388	Prbk.g_02095	Syaq.g_00461
OG0002390	Prbk.g_01268	Syaq.g_01371, Syaq.g_01372
OG0002391	Prbk.g_01348	Syaq.g_01461
OG0002394	Prbk.g_02134	Syaq.g_01285
OG0002430	Prbk.g_01074	Syaq.g_01832
OG0002431	Prbk.g_01073	Syaq.g_01831
OG0002432	Prbk.g_02137	Syaq.g_01282, Syaq.g_00276
OG0002440	Prbk.g_00586	Syaq.g_00064
OG0002446	Prbk.g_02117	Syaq.g_02537
OG0002447	Prbk.g_02101	Syaq.g_00454
OG0002449	Prbk.g_02242	Syaq.g_01190
OG0002450	Prbk.g_02266	Syaq.g_01164
OG0002492	Prbk.g_02135	Syaq.g_01284
OG0002494	Prbk.g_02009	Syaq.g_01976
OG0002496	Prbk.g_02501	Syaq.g_00703
OG0002498	Prbk.g_01487, Prbk.g_01473	Syaq.g_00510
OG0002566	Prbk.g_01430	Syaq.g_01640
OG0002568	Prbk.g_01138	Syaq.g_01988
OG0002569	Prbk.g_02502	Syaq.g_00704
OG0002570	Prbk.g_02504	Syaq.g_00706
OG0002571	Prbk.g_02577	Syaq.g_02216
OG0002572	Prbk.g_02601	Syaq.g_02022
OG0002573	Prbk.g_00263	Syaq.g_01897
OG0002574	Prbk.g_02096	Syaq.g_00460
OG0002575	Prbk.g_02094	Syaq.g_00462
OG0002576	Prbk.g_02093	Syaq.g_00463
OG0002577	Prbk.g_00313	Syaq.g_00486
OG0002580	Prbk.g_02223	Syaq.g_01215
OG0002593	Prbk.g_02696	Syaq.g_01732
OG0002632	Prbk.g_02136	Syaq.g_01283
OG0002634	Prbk.g_01518	Syaq.g_01582
OG0002636	Prbk.g_01651	Syaq.g_00336, Syaq.g_00337, Syaq.g_00335
OG0002638	Prbk.g_01956	Syaq.g_02592
OG0002639	Prbk.g_01798	Syaq.g_01600
OG0002641	Prbk.g_02500	Syaq.g_00702
OG0002642	Prbk.g_02503	Syaq.g_00705
OG0002643	Prbk.g_02512	Syaq.g_00106
OG0002644	Prbk.g_02640	Syaq.g_02091
OG0002645	Prbk.g_02641	Syaq.g_02092
OG0002667	Prbk.g_01733	Syaq.g_00086
OG0002712	Prbk.g_02642	Syaq.g_02093
OG0002713	Prbk.g_02646	Syaq.g_02094
OG0002716	Prbk.g_01005	Syaq.g_00716
OG0002717	Prbk.g_00684	Syaq.g_01335
OG0002798	Prbk.g_00146	Syaq.g_00239
OG0002799	Prbk.g_02662	Syaq.g_01924
OG0002802	Prbk.g_00564	Syaq.g_02526
OG0002803	Prbk.g_02600	Syaq.g_00344, Syaq.g_00345
OG0002842	Prbk.g_02140	Syaq.g_01281
OG0002909	Prbk.g_01714	Syaq.g_01870
OG0002910	Prbk.g_01777	Syaq.g_00505
OG0002913	Prbk.g_02192	Syaq.g_02556
OG0002914	Prbk.g_02193	Syaq.g_02569
OG0003052	Prbk.g_00446	Syaq.g_00853
