Orthogroup	Syae	Syaj
OG0001851	Syae.g_01295	Syaj.g_01829
OG0001852	Syae.g_01294	Syaj.g_01828
OG0001853	Syae.g_01287	Syaj.g_01821
OG0001854	Syae.g_02237	Syaj.g_02874
OG0001856	Syae.g_01141	Syaj.g_01696
OG0001857	Syae.g_01138	Syaj.g_01693
OG0001858	Syae.g_01110	Syaj.g_01651
OG0001859	Syae.g_02289	Syaj.g_00050
OG0001860	Syae.g_02303	Syaj.g_00064
OG0001861	Syae.g_02316	Syaj.g_00079
OG0001862	Syae.g_02327	Syaj.g_00090
OG0001863	Syae.g_02332	Syaj.g_00095
OG0001864	Syae.g_02385	Syaj.g_00156
OG0001865	Syae.g_02451	Syaj.g_00233
OG0001866	Syae.g_02474	Syaj.g_00262
OG0001867	Syae.g_00024	Syaj.g_01332
OG0001868	Syae.g_00965	Syaj.g_01515
OG0001869	Syae.g_00926	Syaj.g_00297
OG0001870	Syae.g_00918	Syaj.g_00305
OG0001871	Syae.g_00913	Syaj.g_00310
OG0001872	Syae.g_00693	Syaj.g_00580
OG0001873	Syae.g_00643	Syaj.g_00641
OG0001874	Syae.g_00640	Syaj.g_00644
OG0001877	Syae.g_00763	Syaj.g_00482
OG0001878	Syae.g_00408	Syaj.g_00826
OG0001879	Syae.g_00402	Syaj.g_00835
OG0001880	Syae.g_00364	Syaj.g_00873
OG0001881	Syae.g_00363	Syaj.g_00895
OG0001882	Syae.g_00338	Syaj.g_00919
OG0001883	Syae.g_00333	Syaj.g_00925
OG0001884	Syae.g_00324	Syaj.g_00933
OG0001885	Syae.g_00309	Syaj.g_00772
OG0001886	Syae.g_00302	Syaj.g_00768
OG0001887	Syae.g_00566	Syaj.g_00763
OG0001888	Syae.g_00546	Syaj.g_01052
OG0001889	Syae.g_00505	Syaj.g_01007
OG0001890	Syae.g_00848	Syaj.g_00368
OG0001891	Syae.g_00852	Syaj.g_00356
OG0001892	Syae.g_00881	Syaj.g_00342
OG0001893	Syae.g_00055	Syaj.g_01300
OG0001894	Syae.g_00073	Syaj.g_01284
OG0001895	Syae.g_02684	Syaj.g_01361
OG0001896	Syae.g_01001	Syaj.g_01562
OG0001897	Syae.g_02202	Syaj.g_02815
OG0001898	Syae.g_02185	Syaj.g_02800
OG0001899	Syae.g_02113	Syaj.g_02726
OG0001900	Syae.g_01994	Syaj.g_02592
OG0001901	Syae.g_01993	Syaj.g_02591
OG0001902	Syae.g_01962	Syaj.g_02558
OG0001903	Syae.g_01953	Syaj.g_02549
OG0001904	Syae.g_01885	Syaj.g_02475
OG0001905	Syae.g_01875	Syaj.g_02461
OG0001906	Syae.g_01402	Syaj.g_01932
OG0001907	Syae.g_01419	Syaj.g_01955
OG0001908	Syae.g_01467	Syaj.g_02004
OG0001909	Syae.g_01480	Syaj.g_02016
OG0001910	Syae.g_01527	Syaj.g_02069
OG0001912	Syae.g_01576	Syaj.g_02124
OG0001913	Syae.g_01578	Syaj.g_02126
OG0001914	Syae.g_00633	Syaj.g_00650
OG0001915	Syae.g_01704	Syaj.g_02253
OG0001916	Syae.g_02326	Syaj.g_00089
OG0001917	Syae.g_00422	Syaj.g_00812
OG0001918	Syae.g_00235	Syaj.g_01172
OG0001924	Syae.g_00038	Syaj.g_01318
OG0001925	Syae.g_00037	Syaj.g_01319
OG0001926	Syae.g_00036	Syaj.g_01320
OG0001927	Syae.g_00035	Syaj.g_01321
OG0001929	Syae.g_01780	Syaj.g_02332
OG0001930	Syae.g_01073	Syaj.g_01628
OG0001931	Syae.g_01074	Syaj.g_01629
OG0001932	Syae.g_01836	Syaj.g_02424
OG0001933	Syae.g_01366	Syaj.g_01890
OG0001934	Syae.g_01351	Syaj.g_01875
OG0001935	Syae.g_01292	Syaj.g_01826
OG0001936	Syae.g_00129	Syaj.g_01233
OG0001938	Syae.g_02305	Syaj.g_00066
OG0001939	Syae.g_00271	Syaj.g_00488, Syaj.g_00487
OG0001940	Syae.g_02438	Syaj.g_00220
OG0001941	Syae.g_00970	Syaj.g_01520
OG0001943	Syae.g_00247	Syaj.g_01162
OG0001944	Syae.g_00282	Syaj.g_01120
OG0001946	Syae.g_00764	Syaj.g_00481
OG0001947	Syae.g_00811	Syaj.g_00409
OG0001948	Syae.g_00393	Syaj.g_00843
OG0001949	Syae.g_00373	Syaj.g_00863
OG0001950	Syae.g_00371	Syaj.g_00865
OG0001951	Syae.g_00362	Syaj.g_00896
OG0001952	Syae.g_00337	Syaj.g_00920
OG0001953	Syae.g_00336	Syaj.g_00921
OG0001954	Syae.g_00273	Syaj.g_01128
OG0001957	Syae.g_00060	Syaj.g_01295
OG0001958	Syae.g_00609	Syaj.g_00706
OG0001961	Syae.g_02525	Syaj.g_01449
OG0001964	Syae.g_02048	Syaj.g_02653
OG0001965	Syae.g_00108	Syaj.g_01254
OG0001966	Syae.g_02000	Syaj.g_02598
OG0001967	Syae.g_01998	Syaj.g_02596
OG0001968	Syae.g_01997	Syaj.g_02595
OG0001969	Syae.g_01932	Syaj.g_02524
OG0001970	Syae.g_01404	Syaj.g_01934
OG0001971	Syae.g_01478	Syaj.g_02014
OG0001972	Syae.g_01540	Syaj.g_02081
OG0001975	Syae.g_00634	Syaj.g_00649
OG0001976	Syae.g_00632	Syaj.g_00651
OG0001978	Syae.g_01797	Syaj.g_02377
OG0001979	Syae.g_00760	Syaj.g_00486
OG0001980	Syae.g_02181	Syaj.g_02796
OG0001991	Syae.g_00567	Syaj.g_00761
OG0001993	Syae.g_00040	Syaj.g_01316
OG0001994	Syae.g_00039	Syaj.g_01317
OG0001995	Syae.g_00747	Syaj.g_00503
OG0001997	Syae.g_01341	Syaj.g_01864
OG0001998	Syae.g_02669	Syaj.g_00799
OG0001999	Syae.g_01029	Syaj.g_01590
OG0002000	Syae.g_02353	Syaj.g_00117
OG0002002	Syae.g_00692	Syaj.g_00581
OG0002005	Syae.g_02480	Syaj.g_00268, Syaj.g_00269
OG0002006	Syae.g_00812	Syaj.g_00398
OG0002007	Syae.g_00813	Syaj.g_00397
OG0002008	Syae.g_00406	Syaj.g_00828
OG0002009	Syae.g_00556	Syaj.g_01062
OG0002010	Syae.g_02622	Syaj.g_01416
OG0002011	Syae.g_00292	Syaj.g_01107
OG0002012	Syae.g_00287	Syaj.g_00514
OG0002014	Syae.g_01892	Syaj.g_02485
OG0002014	Syae.g_01162	Syaj.g_01717
OG0002015	Syae.g_01894	Syaj.g_02486
OG0002016	Syae.g_01520	Syaj.g_02061
OG0002017	Syae.g_01614	Syaj.g_02176
OG0002019	Syae.g_00294	Syaj.g_01105
OG0002020	Syae.g_01666	Syaj.g_02220
OG0002021	Syae.g_01664	Syaj.g_02219
OG0002022	Syae.g_01662	Syaj.g_02217
OG0002023	Syae.g_01661	Syaj.g_02216
OG0002024	Syae.g_01655	Syaj.g_02211
OG0002037	Syae.g_02307	Syaj.g_00070
OG0002038	Syae.g_00912	Syaj.g_00311
OG0002040	Syae.g_00897	Syaj.g_00326
OG0002041	Syae.g_00389	Syaj.g_00847
OG0002043	Syae.g_00316	Syaj.g_00785
OG0002044	Syae.g_00827	Syaj.g_00387
OG0002045	Syae.g_02521	Syaj.g_01453
OG0002046	Syae.g_02517	Syaj.g_01465
OG0002049	Syae.g_02064	Syaj.g_02677
OG0002050	Syae.g_01988	Syaj.g_02584
OG0002051	Syae.g_01464	Syaj.g_02001
OG0002053	Syae.g_01598	Syaj.g_02150, Syaj.g_02149
OG0002054	Syae.g_01654	Syaj.g_02210
OG0002055	Syae.g_01657	Syaj.g_02213
OG0002056	Syae.g_01952	Syaj.g_02548
OG0002063	Syae.g_00714	Syaj.g_00557
OG0002092	Syae.g_01105	Syaj.g_01646
OG0002106	Syae.g_00444	Syaj.g_00365
OG0002107	Syae.g_00156	Syaj.g_01180
OG0002112	Syae.g_01941	Syaj.g_02537
OG0002115	Syae.g_01155	Syaj.g_01710
OG0002116	Syae.g_01129	Syaj.g_01684
OG0002117	Syae.g_00905	Syaj.g_00316
OG0002119	Syae.g_01515	Syaj.g_02056
OG0002120	Syae.g_00270	Syaj.g_01131
OG0002121	Syae.g_00184	Syaj.g_00667
OG0002123	Syae.g_00467	Syaj.g_00955
OG0002124	Syae.g_00873	Syaj.g_00352
OG0002126	Syae.g_01898	Syaj.g_02488
OG0002127	Syae.g_01418	Syaj.g_01953
OG0002128	Syae.g_00635	Syaj.g_00648
OG0002129	Syae.g_02639	Syaj.g_01394
OG0002130	Syae.g_00959	Syaj.g_01509
OG0002132	Syae.g_01658	Syaj.g_02214
OG0002133	Syae.g_01656	Syaj.g_02212
OG0002134	Syae.g_01846	Syaj.g_02436
OG0002135	Syae.g_01193	Syaj.g_01753
OG0002136	Syae.g_01192	Syaj.g_01752
OG0002138	Syae.g_00758	Syaj.g_00489
OG0002139	Syae.g_00707	Syaj.g_00565
OG0002140	Syae.g_01265	Syaj.g_02895
OG0002141	Syae.g_00114	Syaj.g_01249
OG0002142	Syae.g_02678	Syaj.g_01365
OG0002143	Syae.g_02224	Syaj.g_02834
OG0002144	Syae.g_02070	Syaj.g_02683
OG0002154	Syae.g_01420	Syaj.g_01956
OG0002157	Syae.g_01940	Syaj.g_02536
OG0002158	Syae.g_01942	Syaj.g_02538
OG0002160	Syae.g_00749	Syaj.g_00501
OG0002162	Syae.g_02432	Syaj.g_00212
OG0002163	Syae.g_01592	Syaj.g_02143
OG0002166	Syae.g_00754	Syaj.g_00495
OG0002168	Syae.g_00810	Syaj.g_00410
OG0002171	Syae.g_01901	Syaj.g_02491
OG0002172	Syae.g_01524	Syaj.g_02065
OG0002173	Syae.g_01511	Syaj.g_02054
OG0002178	Syae.g_01659	Syaj.g_02215
OG0002179	Syae.g_01872	Syaj.g_02458
OG0002180	Syae.g_01961	Syaj.g_02557
OG0002181	Syae.g_01991	Syaj.g_02589
OG0002182	Syae.g_02010	Syaj.g_02608
OG0002183	Syae.g_01331	Syaj.g_01846
OG0002184	Syae.g_01328	Syaj.g_01843
OG0002185	Syae.g_01321	Syaj.g_01835
OG0002186	Syae.g_01191	Syaj.g_01751
OG0002187	Syae.g_01190	Syaj.g_01750
OG0002188	Syae.g_01158	Syaj.g_01713
OG0002189	Syae.g_01157	Syaj.g_01712
OG0002190	Syae.g_01116	Syaj.g_01662
OG0002191	Syae.g_00999	Syaj.g_01560
OG0002193	Syae.g_00743	Syaj.g_00508
OG0002194	Syae.g_00703	Syaj.g_00568
OG0002195	Syae.g_00570	Syaj.g_00758
OG0002196	Syae.g_00535	Syaj.g_01040
OG0002197	Syae.g_00396	Syaj.g_00841
OG0002198	Syae.g_00094	Syaj.g_01263
OG0002199	Syae.g_00089	Syaj.g_01268
OG0002200	Syae.g_02652	Syaj.g_01379
OG0002201	Syae.g_02472	Syaj.g_00258
OG0002202	Syae.g_02471	Syaj.g_00257
OG0002203	Syae.g_02470	Syaj.g_00256
OG0002204	Syae.g_02453	Syaj.g_00235
OG0002205	Syae.g_02437	Syaj.g_00217
OG0002206	Syae.g_02423	Syaj.g_00204
OG0002207	Syae.g_02413	Syaj.g_00194
OG0002208	Syae.g_02302	Syaj.g_00063
OG0002209	Syae.g_02200	Syaj.g_02813
OG0002210	Syae.g_02152	Syaj.g_02766
OG0002211	Syae.g_02117	Syaj.g_02730
OG0002212	Syae.g_01555	Syaj.g_02099
OG0002213	Syae.g_01559	Syaj.g_02103
OG0002214	Syae.g_01690	Syaj.g_02240
OG0002225	Syae.g_00157	Syaj.g_01179
OG0002227	Syae.g_01585	Syaj.g_02135, Syaj.g_02136
OG0002230	Syae.g_01015	Syaj.g_01574
OG0002233	Syae.g_00479	Syaj.g_00970
OG0002234	Syae.g_00140	Syaj.g_01224
OG0002235	Syae.g_00539	Syaj.g_01045
OG0002236	Syae.g_02062	Syaj.g_02675
OG0002241	Syae.g_02516	Syaj.g_01466
OG0002242	Syae.g_01900	Syaj.g_02490
OG0002245	Syae.g_02226	Syaj.g_02836
OG0002247	Syae.g_02430	Syaj.g_00210
OG0002248	Syae.g_00768	Syaj.g_00477
OG0002250	Syae.g_01332	Syaj.g_01847
OG0002251	Syae.g_01112	Syaj.g_01653
OG0002252	Syae.g_01024	Syaj.g_01585
OG0002253	Syae.g_00949	Syaj.g_01498
OG0002254	Syae.g_00435	Syaj.g_00796
OG0002255	Syae.g_00381	Syaj.g_00855
OG0002256	Syae.g_00856	Syaj.g_01678
OG0002257	Syae.g_00127	Syaj.g_01237
OG0002258	Syae.g_02452	Syaj.g_00234
OG0002259	Syae.g_02378	Syaj.g_00148
OG0002260	Syae.g_00708	Syaj.g_00564
OG0002279	Syae.g_01365	Syaj.g_01889
OG0002280	Syae.g_02362	Syaj.g_00127
OG0002287	Syae.g_01893	Syaj.g_02484
OG0002296	Syae.g_02627	Syaj.g_01411
OG0002297	Syae.g_00741	Syaj.g_00512
OG0002298	Syae.g_00377	Syaj.g_00859
OG0002299	Syae.g_00339	Syaj.g_00918
OG0002300	Syae.g_00280	Syaj.g_01122
OG0002301	Syae.g_01135	Syaj.g_01691
OG0002303	Syae.g_02225	Syaj.g_02835
OG0002304	Syae.g_02171	Syaj.g_02783
OG0002305	Syae.g_01368	Syaj.g_01892
OG0002306	Syae.g_01660	Syaj.g_02209
OG0002307	Syae.g_01269	Syaj.g_00134
OG0002308	Syae.g_00530	Syaj.g_01035
OG0002309	Syae.g_00836	Syaj.g_00380
OG0002329	Syae.g_01336	Syaj.g_00454
OG0002329	Syae.g_02482, Syae.g_02604	Syaj.g_02119
OG0002334	Syae.g_02660	Syaj.g_01371
OG0002336	Syae.g_02533	Syaj.g_01441
OG0002338	Syae.g_01891	Syaj.g_02483
OG0002339	Syae.g_01881	Syaj.g_02471
OG0002347	Syae.g_01195	Syaj.g_01755
OG0002350	Syae.g_02183	Syaj.g_02798
OG0002351	Syae.g_01933	Syaj.g_02525
OG0002352	Syae.g_00910	Syaj.g_00312
OG0002353	Syae.g_00508	Syaj.g_01010
OG0002354	Syae.g_00361	Syaj.g_00897
OG0002356	Syae.g_02503	Syaj.g_01482
OG0002358	Syae.g_00996	Syaj.g_01557
OG0002359	Syae.g_02619	Syaj.g_01419
OG0002374	Syae.g_00669	Syaj.g_00607
OG0002380	Syae.g_00141	Syaj.g_01781
OG0002388	Syae.g_02507	Syaj.g_01483, Syaj.g_01474
OG0002390	Syae.g_01483	Syaj.g_02019
OG0002395	Syae.g_01939	Syaj.g_02535, Syaj.g_02534
OG0002396	Syae.g_02090	Syaj.g_02703
OG0002400	Syae.g_00721	Syaj.g_00966
OG0002401	Syae.g_00909	Syaj.g_00313
OG0002402	Syae.g_00808	Syaj.g_00412
OG0002403	Syae.g_00679	Syaj.g_00594
OG0002405	Syae.g_00313	Syaj.g_00783
OG0002408	Syae.g_00137	Syaj.g_01228
OG0002409	Syae.g_01611	Syaj.g_02170
OG0002410	Syae.g_00182	Syaj.g_01183
OG0002411	Syae.g_00824	Syaj.g_00390
OG0002429	Syae.g_01339	Syaj.g_01861
OG0002435	Syae.g_01002	Syaj.g_01563
OG0002446	Syae.g_01337	Syaj.g_00023
OG0002450	Syae.g_01700	Syaj.g_02249
OG0002458	Syae.g_02486	Syaj.g_00658
OG0002459	Syae.g_02484	Syaj.g_00656
OG0002460	Syae.g_02483	Syaj.g_00655
OG0002461	Syae.g_00172	Syaj.g_01673
OG0002462	Syae.g_01258	Syaj.g_01776
OG0002462	Syae.g_01256	Syaj.g_01774
OG0002465	Syae.g_02069	Syaj.g_00283
OG0002465	Syae.g_01282	Syaj.g_01816
OG0002467	Syae.g_00745	Syaj.g_00506, Syaj.g_00505
OG0002470	Syae.g_00624	Syaj.g_00661
OG0002471	Syae.g_00234	Syaj.g_01174
OG0002472	Syae.g_01264	Syaj.g_02897
OG0002473	Syae.g_01469	Syaj.g_02006
OG0002475	Syae.g_02620	Syaj.g_01418
OG0002487	Syae.g_00132	Syaj.g_01800
OG0002488	Syae.g_01882	Syaj.g_02472
OG0002496	Syae.g_02256	Syaj.g_00679
OG0002519	Syae.g_01868	Syaj.g_02454
OG0002521	Syae.g_01151	Syaj.g_01706
OG0002522	Syae.g_01078	Syaj.g_01632
OG0002523	Syae.g_00748	Syaj.g_00502
OG0002524	Syae.g_00279	Syaj.g_01123
OG0002525	Syae.g_00266	Syaj.g_01137
OG0002526	Syae.g_00255	Syaj.g_01157
OG0002530	Syae.g_00159	Syaj.g_00994
OG0002531	Syae.g_00158	Syaj.g_01178
OG0002533	Syae.g_02395	Syaj.g_00168
OG0002534	Syae.g_02180	Syaj.g_02792
OG0002535	Syae.g_02177	Syaj.g_02789
OG0002536	Syae.g_02158	Syaj.g_02772
OG0002538	Syae.g_01500	Syaj.g_02037
OG0002539	Syae.g_01581	Syaj.g_02129
OG0002540	Syae.g_02487	Syaj.g_00659
OG0002542	Syae.g_01003	Syaj.g_01564
OG0002543	Syae.g_01579	Syaj.g_02127
OG0002544	Syae.g_00013, Syae.g_00193	Syaj.g_01227
OG0002545	Syae.g_00283	Syaj.g_01119
OG0002547	Syae.g_02500	Syaj.g_01486
OG0002569	Syae.g_02257	Syaj.g_00680
OG0002570	Syae.g_02259	Syaj.g_00682
OG0002574	Syae.g_02508	Syaj.g_01473
OG0002575	Syae.g_02506	Syaj.g_01475
OG0002576	Syae.g_02505	Syaj.g_01476
OG0002579	Syae.g_01421	Syaj.g_01957
OG0002591	Syae.g_01069	Syaj.g_01193
OG0002594	Syae.g_00249	Syaj.g_01290
OG0002595	Syae.g_00746	Syaj.g_00504
OG0002596	Syae.g_00861	Syaj.g_01110
OG0002597	Syae.g_00285	Syaj.g_01117
OG0002598	Syae.g_00284	Syaj.g_01118
OG0002599	Syae.g_00256	Syaj.g_01156
OG0002600	Syae.g_00228	Syaj.g_01194
OG0002603	Syae.g_02054	Syaj.g_01218
OG0002604	Syae.g_00128	Syaj.g_01236
OG0002605	Syae.g_02182	Syaj.g_02797
OG0002606	Syae.g_02488	Syaj.g_00660
OG0002607	Syae.g_02531	Syaj.g_01443
OG0002608	Syae.g_00777	Syaj.g_00443
OG0002609	Syae.g_00855	Syaj.g_00353
OG0002610	Syae.g_02190	Syaj.g_02803
OG0002611	Syae.g_01870	Syaj.g_02456
OG0002627	Syae.g_01895	Syaj.g_02354
OG0002641	Syae.g_02255	Syaj.g_00678
OG0002642	Syae.g_02258	Syaj.g_00681
OG0002671	Syae.g_01169	Syaj.g_01727
OG0002674	Syae.g_02141	Syaj.g_02755
OG0002675	Syae.g_02068	Syaj.g_02681
OG0002677	Syae.g_01995	Syaj.g_02593
OG0002721	Syae.g_00879	Syaj.g_00346
OG0002734	Syae.g_01010	Syaj.g_01571
OG0002737	Syae.g_01030	Syaj.g_01591
OG0002738	Syae.g_00644	Syaj.g_00640
OG0002739	Syae.g_01104	Syaj.g_00869, Syaj.g_01645
OG0002740	Syae.g_01273	Syaj.g_01077
OG0002741	Syae.g_00511	Syaj.g_01013
OG0002742	Syae.g_00167	Syaj.g_00526
OG0002743	Syae.g_00334	Syaj.g_00924
OG0002744	Syae.g_00251	Syaj.g_01160
OG0002746	Syae.g_00099	Syaj.g_01257
OG0002747	Syae.g_00052	Syaj.g_01303
OG0002748	Syae.g_02475	Syaj.g_00263
OG0002749	Syae.g_02392	Syaj.g_00165
OG0002750	Syae.g_02382	Syaj.g_02175
OG0002751	Syae.g_02381	Syaj.g_02174
OG0002752	Syae.g_01663	Syaj.g_02218
OG0002754	Syae.g_02518	Syaj.g_01464
OG0002759	Syae.g_00865	Syaj.g_01127
OG0002787	Syae.g_00173	Syaj.g_01190
OG0002788	Syae.g_00174	Syaj.g_01189
OG0002789	Syae.g_00175	Syaj.g_01188
OG0002790	Syae.g_00176	Syaj.g_01187
OG0002791	Syae.g_00177	Syaj.g_01186
OG0002792	Syae.g_00178	Syaj.g_01185
OG0002793	Syae.g_00179	Syaj.g_01184
OG0002796	Syae.g_00744	Syaj.g_00507
OG0002850	Syae.g_01070	Syaj.g_01624
OG0002851	Syae.g_00772	Syaj.g_00450
OG0002852	Syae.g_00560	Syaj.g_01068
OG0002853	Syae.g_00483	Syaj.g_00974
OG0002855	Syae.g_00319	Syaj.g_00788
OG0002856	Syae.g_02075	Syaj.g_02687
OG0002858	Syae.g_00165	Syaj.g_01788
OG0002859	Syae.g_00155	Syaj.g_01181
OG0002860	Syae.g_00934	Syaj.g_01345
OG0002861	Syae.g_00869	Syaj.g_02901
OG0002862	Syae.g_02173	Syaj.g_02784
OG0002867	Syae.g_00240	Syaj.g_01168
OG0002869	Syae.g_00853	Syaj.g_00355
OG0002879	Syae.g_00189	Syaj.g_01202
OG0002935	Syae.g_01807	Syaj.g_02385, Syaj.g_02386
OG0002943	Syae.g_01254	Syaj.g_01772
OG0002944	Syae.g_01253	Syaj.g_01771
OG0002945	Syae.g_01252	Syaj.g_01770
OG0002946	Syae.g_01250	Syaj.g_01768
OG0002947	Syae.g_01249	Syaj.g_01767
OG0002948	Syae.g_01248	Syaj.g_01766
OG0002949	Syae.g_01247	Syaj.g_01765
OG0002950	Syae.g_01246	Syaj.g_01764
OG0002954	Syae.g_01111	Syaj.g_01652
OG0002955	Syae.g_01018	Syaj.g_01580
OG0002956	Syae.g_01019	Syaj.g_01581
OG0002957	Syae.g_01017	Syaj.g_01579
OG0002958	Syae.g_01016	Syaj.g_01578
OG0002962	Syae.g_00547	Syaj.g_01053
OG0002963	Syae.g_00723	Syaj.g_01660
OG0002964	Syae.g_00484	Syaj.g_00975
OG0002965	Syae.g_00311	Syaj.g_00781
OG0002969	Syae.g_00161	Syaj.g_00996
OG0002970	Syae.g_00160	Syaj.g_00995
OG0002974	Syae.g_02522	Syaj.g_01452
OG0002977	Syae.g_01549	Syaj.g_02085
OG0002980	Syae.g_02166	Syaj.g_02778
OG0002981	Syae.g_02174	Syaj.g_02785
OG0002986	Syae.g_00263	Syaj.g_01149
OG0002987	Syae.g_00264	Syaj.g_01148
OG0002988	Syae.g_00265	Syaj.g_01147
OG0002993	Syae.g_00188	Syaj.g_01203
OG0003096	Syae.g_01804	Syaj.g_02387
OG0003103	Syae.g_01681	Syaj.g_01719, Syaj.g_02232
OG0003104	Syae.g_00306	Syaj.g_02134
OG0003105	Syae.g_00823	Syaj.g_00391
OG0003106	Syae.g_00740	Syaj.g_00516
OG0003108	Syae.g_00468	Syaj.g_00956
OG0003110	Syae.g_00190	Syaj.g_01204
OG0003113	Syae.g_00154	Syaj.g_01182
OG0003115	Syae.g_00143	Syaj.g_01221
OG0003116	Syae.g_00138	Syaj.g_01225
OG0003117	Syae.g_00118	Syaj.g_01246
OG0003118	Syae.g_00115	Syaj.g_01248
OG0003119	Syae.g_00028	Syaj.g_01326
OG0003121	Syae.g_02371	Syaj.g_00141
OG0003129	Syae.g_00239	Syaj.g_01169
OG0003138	Syae.g_00895	Syaj.g_00328
OG0003143	Syae.g_00253	Syaj.g_01159
OG0003233	Syae.g_01310	Syaj.g_00779
OG0003259	Syae.g_01267	Syaj.g_01102
OG0003265	Syae.g_01071	Syaj.g_01625
OG0003266	Syae.g_00944	Syaj.g_00284
OG0003267	Syae.g_00756	Syaj.g_00493
OG0003271	Syae.g_00262	Syaj.g_01150
OG0003272	Syae.g_00858	Syaj.g_02900
OG0003273	Syae.g_00164	Syaj.g_01212
OG0003274	Syae.g_00119	Syaj.g_01245
OG0003277	Syae.g_02370	Syaj.g_00140
OG0003295	Syae.g_01682	Syaj.g_02233
OG0003297	Syae.g_01603	Syaj.g_00364
OG0003299	Syae.g_01634	Syaj.g_02189
OG0003300	Syae.g_01636	Syaj.g_02191
OG0003304	Syae.g_00196	Syaj.g_01200
OG0003514	Syae.g_01864	Syaj.g_00593
OG0003517	Syae.g_00798	Syaj.g_00422
OG0003525	Syae.g_00153	Syaj.g_00965
OG0003526	Syae.g_00111	Syaj.g_01440
OG0003528	Syae.g_02265	Syaj.g_02891
OG0003530	Syae.g_01607	Syaj.g_02166
OG0003534	Syae.g_00675	Syaj.g_00598
OG0003550	Syae.g_00448	Syaj.g_00937
OG0003557	Syae.g_00738	Syaj.g_00518
OG0003558	Syae.g_01635	Syaj.g_02190
OG0003559	Syae.g_00778	Syaj.g_00442
OG0003560	Syae.g_02497	Syaj.g_00893
OG0003820	Syae.g_01622	Syaj.g_00341
OG0003837	Syae.g_00896	Syaj.g_00327
OG0003838	Syae.g_01514	Syaj.g_00015
OG0003840	Syae.g_00690	Syaj.g_00583
OG0003844	Syae.g_00286	Syaj.g_00515
OG0003845	Syae.g_00244	Syaj.g_01161
OG0003853	Syae.g_01276	Syaj.g_01785
OG0003864	Syae.g_01391	Syaj.g_01921
OG0003896	Syae.g_02262	Syaj.g_02889
OG0003898	Syae.g_01066	Syaj.g_00029
OG0003899	Syae.g_01633	Syaj.g_02188
OG0003904	Syae.g_00033	Syaj.g_01324
OG0003908	Syae.g_00728	Syaj.g_01096
OG0004061	Syae.g_01799	Syaj.g_02381
OG0004299	Syae.g_01286	Syaj.g_01820
OG0004304	Syae.g_01012	Syaj.g_01573
OG0004305	Syae.g_01011	Syaj.g_01572
OG0004358	Syae.g_01508	Syaj.g_02050
OG0004362	Syae.g_01792, Syae.g_01212	Syaj.g_02401
OG0004372	Syae.g_00867	Syaj.g_01381
OG0004383	Syae.g_01800	Syaj.g_02323
OG0004981	Syae.g_00670	Syaj.g_00606
OG0005044	Syae.g_00933	Syaj.g_01343
OG0005075	Syae.g_02535	Syaj.g_00473
OG0005076	Syae.g_00739	Syaj.g_00517
OG0005083	Syae.g_00474	Syaj.g_00967
OG0005084	Syae.g_00480	Syaj.g_00971
OG0005093	Syae.g_02268	Syaj.g_01226
OG0005096	Syae.g_01013	Syaj.g_01576
OG0005097	Syae.g_01014	Syaj.g_01577
OG0005098	Syae.g_01022	Syaj.g_01583
OG0005100	Syae.g_01136	Syaj.g_01692
OG0005108	Syae.g_01793	Syaj.g_02373
OG0005109	Syae.g_01795	Syaj.g_02375, Syaj.g_00710
OG0005110	Syae.g_01798	Syaj.g_02378
OG0005989	Syae.g_00591	Syaj.g_00724
