Orthogroup	Syae	Syak
OG0001961	Syae.g_02525	Syak.g_01124
OG0001964	Syae.g_02048	Syak.g_01376
OG0001965	Syae.g_00108	Syak.g_00384
OG0001966	Syae.g_02000	Syak.g_01428
OG0001967	Syae.g_01998	Syak.g_01430
OG0001968	Syae.g_01997	Syak.g_01431
OG0001969	Syae.g_01932	Syak.g_01503
OG0001970	Syae.g_01404	Syak.g_02152
OG0001971	Syae.g_01478	Syak.g_02078
OG0001972	Syae.g_01540	Syak.g_01984
OG0001975	Syae.g_00634	Syak.g_00271
OG0001976	Syae.g_00632	Syak.g_00269
OG0001980	Syae.g_02181	Syak.g_01255
OG0001990	Syae.g_01674	Syak.g_01832
OG0001993	Syae.g_00040	Syak.g_02771
OG0001994	Syae.g_00039	Syak.g_02770
OG0001995	Syae.g_00747	Syak.g_00962
OG0001997	Syae.g_01341	Syak.g_02213
OG0001998	Syae.g_02669	Syak.g_01005
OG0001999	Syae.g_01029	Syak.g_02368
OG0002000	Syae.g_02353	Syak.g_02621
OG0002002	Syae.g_00692	Syak.g_00810
OG0002005	Syae.g_02480	Syak.g_00952
OG0002006	Syae.g_00812	Syak.g_00762
OG0002007	Syae.g_00813	Syak.g_00763
OG0002008	Syae.g_00406	Syak.g_00632
OG0002009	Syae.g_00556	Syak.g_00395
OG0002010	Syae.g_02622	Syak.g_01075
OG0002012	Syae.g_00287	Syak.g_01170
OG0002015	Syae.g_01894	Syak.g_01541
OG0002016	Syae.g_01520	Syak.g_02003
OG0002017	Syae.g_01614	Syak.g_01891
OG0002018	Syae.g_01672	Syak.g_01834
OG0002020	Syae.g_01666	Syak.g_01840
OG0002021	Syae.g_01664	Syak.g_01842
OG0002022	Syae.g_01662	Syak.g_01843
OG0002023	Syae.g_01661	Syak.g_01844
OG0002024	Syae.g_01655	Syak.g_01850
OG0002035	Syae.g_02671	Syak.g_01019
OG0002035	Syae.g_02670	Syak.g_01020
OG0002037	Syae.g_02307	Syak.g_01492, Syak.g_00684
OG0002038	Syae.g_00912	Syak.g_00887
OG0002040	Syae.g_00897	Syak.g_00865
OG0002041	Syae.g_00389	Syak.g_00475
OG0002042	Syae.g_00367	Syak.g_00496
OG0002043	Syae.g_00316	Syak.g_00546
OG0002044	Syae.g_00827	Syak.g_00614
OG0002045	Syae.g_02521	Syak.g_01129
OG0002046	Syae.g_02517	Syak.g_01134
OG0002049	Syae.g_02064	Syak.g_01365
OG0002050	Syae.g_01988	Syak.g_01440
OG0002051	Syae.g_01464	Syak.g_02090
OG0002053	Syae.g_01598	Syak.g_02277
OG0002054	Syae.g_01654	Syak.g_01851
OG0002055	Syae.g_01657	Syak.g_01848
OG0002056	Syae.g_01952	Syak.g_01477
OG0002106	Syae.g_00444	Syak.g_00071
OG0002112	Syae.g_01941	Syak.g_01488
OG0002114	Syae.g_02675, Syae.g_02668	Syak.g_01014
OG0002115	Syae.g_01155	Syak.g_02424
OG0002116	Syae.g_01129	Syak.g_02450
OG0002117	Syae.g_00905	Syak.g_00877
OG0002119	Syae.g_01515	Syak.g_02520
OG0002120	Syae.g_00270	Syak.g_00576
OG0002121	Syae.g_00184	Syak.g_00146
OG0002124	Syae.g_00873	Syak.g_00587
OG0002125	Syae.g_02539	Syak.g_01111
OG0002126	Syae.g_01898	Syak.g_01540
OG0002127	Syae.g_01418	Syak.g_02137
OG0002128	Syae.g_00635	Syak.g_01123
OG0002129	Syae.g_02639	Syak.g_01057
OG0002130	Syae.g_00959	Syak.g_00934
OG0002131	Syae.g_01665	Syak.g_01841
OG0002132	Syae.g_01658	Syak.g_01847
OG0002133	Syae.g_01656	Syak.g_01849
OG0002134	Syae.g_01846	Syak.g_01632
OG0002135	Syae.g_01193	Syak.g_02387
OG0002136	Syae.g_01192	Syak.g_02388
OG0002138	Syae.g_00758	Syak.g_00090
OG0002139	Syae.g_00707	Syak.g_00681
OG0002140	Syae.g_01265	Syak.g_00970
OG0002140	Syae.g_00220	Syak.g_00219
OG0002142	Syae.g_02678	Syak.g_01025
OG0002143	Syae.g_02224	Syak.g_01210
OG0002144	Syae.g_02070	Syak.g_01359
OG0002156	Syae.g_02681	Syak.g_01003
OG0002157	Syae.g_01940	Syak.g_01489
OG0002158	Syae.g_01942	Syak.g_01487
OG0002160	Syae.g_00749	Syak.g_00690
OG0002161	Syae.g_01545	Syak.g_01007
OG0002161	Syae.g_02665	Syak.g_01006
OG0002162	Syae.g_02432	Syak.g_02695
OG0002163	Syae.g_01592	Syak.g_01914, Syak.g_01920, Syak.g_01911
OG0002166	Syae.g_00754	Syak.g_00693
OG0002168	Syae.g_00810	Syak.g_00760
OG0002170	Syae.g_02188	Syak.g_01249
OG0002171	Syae.g_01901	Syak.g_01534
OG0002172	Syae.g_01524	Syak.g_01999
OG0002173	Syae.g_01511	Syak.g_02014
OG0002174	Syae.g_01615	Syak.g_01890
OG0002178	Syae.g_01659	Syak.g_01845
OG0002179	Syae.g_01872	Syak.g_01563
OG0002180	Syae.g_01961	Syak.g_01467
OG0002181	Syae.g_01991	Syak.g_01437
OG0002182	Syae.g_02010	Syak.g_01418
OG0002183	Syae.g_01331	Syak.g_02221
OG0002184	Syae.g_01328	Syak.g_02225
OG0002185	Syae.g_01321	Syak.g_02237
OG0002186	Syae.g_01191	Syak.g_02389
OG0002187	Syae.g_01190	Syak.g_02390
OG0002188	Syae.g_01158	Syak.g_02421
OG0002189	Syae.g_01157	Syak.g_02422
OG0002190	Syae.g_01116	Syak.g_02464
OG0002191	Syae.g_00999	Syak.g_01197
OG0002193	Syae.g_00743	Syak.g_02285
OG0002194	Syae.g_00703	Syak.g_00677
OG0002195	Syae.g_00570	Syak.g_00378
OG0002196	Syae.g_00535	Syak.g_00420
OG0002197	Syae.g_00396	Syak.g_00468
OG0002198	Syae.g_00094	Syak.g_00055
OG0002199	Syae.g_00089	Syak.g_00050
OG0002200	Syae.g_02652	Syak.g_01042
OG0002201	Syae.g_02472	Syak.g_02741
OG0002202	Syae.g_02471	Syak.g_02740
OG0002203	Syae.g_02470	Syak.g_02739
OG0002204	Syae.g_02453	Syak.g_02720
OG0002205	Syae.g_02437	Syak.g_02700
OG0002206	Syae.g_02423	Syak.g_02688
OG0002207	Syae.g_02413	Syak.g_02678
OG0002208	Syae.g_02302	Syak.g_02568
OG0002209	Syae.g_02200	Syak.g_01238
OG0002210	Syae.g_02152	Syak.g_01277
OG0002211	Syae.g_02117	Syak.g_01313
OG0002212	Syae.g_01555	Syak.g_01954
OG0002213	Syae.g_01559	Syak.g_01950
OG0002214	Syae.g_01690	Syak.g_01815
OG0002233	Syae.g_00479	Syak.g_00063
OG0002234	Syae.g_00140	Syak.g_02489
OG0002237	Syae.g_00067	Syak.g_00028
OG0002241	Syae.g_02516	Syak.g_01135
OG0002242	Syae.g_01900	Syak.g_01535
OG0002245	Syae.g_02226	Syak.g_01208
OG0002247	Syae.g_02430	Syak.g_02693
OG0002250	Syae.g_01332	Syak.g_02220
OG0002251	Syae.g_01112	Syak.g_02467
OG0002252	Syae.g_01024	Syak.g_02373
OG0002253	Syae.g_00949	Syak.g_00923
OG0002254	Syae.g_00435	Syak.g_00663
OG0002255	Syae.g_00381	Syak.g_00483
OG0002256	Syae.g_00856	Syak.g_00224
OG0002257	Syae.g_00127	Syak.g_00104
OG0002258	Syae.g_02452	Syak.g_02719
OG0002259	Syae.g_02378	Syak.g_02644
OG0002260	Syae.g_00708	Syak.g_00682
OG0002277	Syae.g_01786	Syak.g_01720
OG0002279	Syae.g_01365	Syak.g_02190
OG0002280	Syae.g_02362	Syak.g_02630
OG0002287	Syae.g_01893	Syak.g_01542, Syak.g_01543, Syak.g_01556
OG0002296	Syae.g_02627	Syak.g_01070
OG0002297	Syae.g_00741	Syak.g_01052
OG0002298	Syae.g_00377	Syak.g_00487
OG0002299	Syae.g_00339	Syak.g_00524
OG0002300	Syae.g_00280	Syak.g_00101
OG0002301	Syae.g_01135	Syak.g_00023
OG0002302	Syae.g_02287	Syak.g_02553
OG0002303	Syae.g_02225	Syak.g_01209
OG0002305	Syae.g_01368	Syak.g_02187
OG0002307	Syae.g_01269	Syak.g_00971, Syak.g_00765
OG0002308	Syae.g_00530	Syak.g_00425
OG0002309	Syae.g_00836	Syak.g_00607
OG0002334	Syae.g_02660	Syak.g_01032
OG0002336	Syae.g_02533	Syak.g_01115
OG0002337	Syae.g_01976	Syak.g_01452
OG0002338	Syae.g_01891	Syak.g_01544
OG0002339	Syae.g_01881	Syak.g_01553
OG0002347	Syae.g_01195	Syak.g_02378
OG0002350	Syae.g_02183	Syak.g_01254
OG0002351	Syae.g_01933	Syak.g_01502
OG0002353	Syae.g_00508	Syak.g_00446
OG0002354	Syae.g_00361	Syak.g_00502
OG0002356	Syae.g_02503	Syak.g_01146
OG0002358	Syae.g_00996	Syak.g_01193
OG0002359	Syae.g_02619	Syak.g_01078
OG0002380	Syae.g_00141	Syak.g_00175
OG0002387	Syae.g_01234	Syak.g_01600, Syak.g_01510
OG0002395	Syae.g_01939	Syak.g_01490
OG0002396	Syae.g_02090	Syak.g_01340
OG0002401	Syae.g_00909	Syak.g_00883
OG0002402	Syae.g_00808	Syak.g_00758
OG0002403	Syae.g_00679	Syak.g_00821
OG0002405	Syae.g_00313	Syak.g_00550
OG0002406	Syae.g_00152	Syak.g_00139
OG0002408	Syae.g_00137	Syak.g_00204
OG0002409	Syae.g_01611	Syak.g_01894
OG0002410	Syae.g_00182	Syak.g_01824
OG0002411	Syae.g_00824	Syak.g_00617
OG0002438	Syae.g_00486	Syak.g_01923
OG0002444	Syae.g_01542	Syak.g_01010
OG0002446	Syae.g_01337	Syak.g_01105
OG0002447	Syae.g_02515	Syak.g_01136
OG0002449	Syae.g_01671	Syak.g_01835
OG0002451	Syae.g_00201	Syak.g_00192
OG0002452	Syae.g_01669	Syak.g_01837
OG0002458	Syae.g_02486	Syak.g_01859
OG0002459	Syae.g_02484	Syak.g_01861
OG0002460	Syae.g_02483	Syak.g_01862
OG0002461	Syae.g_00172	Syak.g_00216
OG0002463	Syae.g_00395	Syak.g_00792
OG0002464	Syae.g_01319	Syak.g_02240
OG0002466	Syae.g_01055	Syak.g_02338
OG0002467	Syae.g_00745	Syak.g_02717
OG0002468	Syae.g_00705	Syak.g_00679
OG0002469	Syae.g_00682	Syak.g_00817
OG0002470	Syae.g_00624	Syak.g_00279
OG0002471	Syae.g_00234	Syak.g_00252
OG0002472	Syae.g_01264	Syak.g_00152
OG0002473	Syae.g_01469	Syak.g_02085
OG0002475	Syae.g_02620	Syak.g_01077
OG0002487	Syae.g_00132	Syak.g_00128
OG0002496	Syae.g_02256	Syak.g_01397
OG0002518	Syae.g_00206	Syak.g_00195
OG0002519	Syae.g_01868	Syak.g_01567
OG0002520	Syae.g_01176	Syak.g_02403
OG0002521	Syae.g_01151	Syak.g_02428
OG0002522	Syae.g_01078	Syak.g_02484
OG0002523	Syae.g_00748	Syak.g_00236
OG0002524	Syae.g_00279	Syak.g_00982
OG0002526	Syae.g_00255	Syak.g_00256
OG0002527	Syae.g_00232	Syak.g_00222
OG0002528	Syae.g_00230	Syak.g_00220
OG0002533	Syae.g_02395	Syak.g_02662
OG0002534	Syae.g_02180	Syak.g_01256
OG0002535	Syae.g_02177	Syak.g_01259
OG0002536	Syae.g_02158	Syak.g_01272
OG0002538	Syae.g_01500	Syak.g_02044
OG0002539	Syae.g_01581	Syak.g_01927
OG0002540	Syae.g_02487	Syak.g_01858
OG0002541	Syae.g_02151	Syak.g_01278
OG0002542	Syae.g_01003	Syak.g_00620
OG0002543	Syae.g_01579	Syak.g_01929
OG0002544	Syae.g_00193	Syak.g_00163
OG0002569	Syae.g_02257	Syak.g_01398
OG0002570	Syae.g_02259	Syak.g_01400
OG0002573	Syae.g_01543	Syak.g_01009
OG0002589	Syae.g_00211	Syak.g_00199
OG0002591	Syae.g_01069	Syak.g_00217
OG0002594	Syae.g_00249	Syak.g_00319
OG0002595	Syae.g_00746	Syak.g_02718
OG0002597	Syae.g_00285	Syak.g_02376
OG0002598	Syae.g_00284	Syak.g_00099
OG0002599	Syae.g_00256	Syak.g_00396
OG0002600	Syae.g_00228	Syak.g_00166
OG0002601	Syae.g_00231	Syak.g_00221
OG0002602	Syae.g_00102	Syak.g_00247
OG0002606	Syae.g_02488	Syak.g_01857
OG0002607	Syae.g_02531	Syak.g_01117
OG0002608	Syae.g_00777	Syak.g_00719
OG0002609	Syae.g_00855	Syak.g_00588
OG0002611	Syae.g_01870	Syak.g_01565
OG0002633	Syae.g_00066	Syak.g_00176
OG0002639	Syae.g_01476	Syak.g_02344
OG0002641	Syae.g_02255	Syak.g_01396
OG0002642	Syae.g_02258	Syak.g_01399
OG0002671	Syae.g_01169	Syak.g_02410
OG0002672	Syae.g_00623	Syak.g_00290
OG0002673	Syae.g_00126	Syak.g_00069
OG0002674	Syae.g_02141	Syak.g_01289
OG0002676	Syae.g_01675	Syak.g_01831
OG0002677	Syae.g_01995	Syak.g_01433
OG0002721	Syae.g_00879	Syak.g_00110
OG0002731	Syae.g_01114	Syak.g_02036
OG0002734	Syae.g_01010	Syak.g_01693
OG0002737	Syae.g_01030	Syak.g_02367
OG0002741	Syae.g_00511	Syak.g_00080
OG0002743	Syae.g_00334	Syak.g_00530
OG0002745	Syae.g_00116	Syak.g_00996
OG0002747	Syae.g_00052	Syak.g_00013
OG0002748	Syae.g_02475	Syak.g_00958
OG0002750	Syae.g_02382	Syak.g_02648, Syak.g_02649
OG0002754	Syae.g_02518	Syak.g_01132
OG0002759	Syae.g_00865	Syak.g_01000
OG0002763	Syae.g_02548	Syak.g_01096
OG0002787	Syae.g_00173	Syak.g_00301
OG0002788	Syae.g_00174	Syak.g_00302
OG0002789	Syae.g_00175	Syak.g_00303
OG0002790	Syae.g_00176	Syak.g_00304
OG0002791	Syae.g_00177	Syak.g_00305
OG0002792	Syae.g_00178	Syak.g_00306
OG0002793	Syae.g_00179	Syak.g_00307
OG0002855	Syae.g_00319	Syak.g_00543
OG0002860	Syae.g_00934	Syak.g_02293
OG0002861	Syae.g_00869	Syak.g_01168
OG0002869	Syae.g_00853	Syak.g_00590
OG0002879	Syae.g_00189	Syak.g_00191
OG0002892	Syae.g_00180	Syak.g_00308
OG0002931	Syae.g_00212	Syak.g_00200
OG0002934	Syae.g_02546	Syak.g_01107
OG0002940	Syae.g_00627	Syak.g_02011
OG0002966	Syae.g_00186	Syak.g_00161
OG0002980	Syae.g_02166	Syak.g_01266
OG0002981	Syae.g_02174	Syak.g_01263
OG0002986	Syae.g_00263	Syak.g_00261
OG0002987	Syae.g_00264	Syak.g_00262
OG0002988	Syae.g_00265	Syak.g_00263
OG0003043	Syae.g_02674	Syak.g_01015
OG0003051	Syae.g_02667	Syak.g_01012
OG0003091	Syae.g_00626	Syak.g_02012
OG0003096	Syae.g_01804	Syak.g_01607
OG0003104	Syae.g_00306	Syak.g_01695
OG0003110	Syae.g_00190	Syak.g_00188
OG0003119	Syae.g_00028	Syak.g_02759
OG0003129	Syae.g_00239	Syak.g_00119
OG0003143	Syae.g_00253	Syak.g_00213
OG0003146	Syae.g_01544	Syak.g_01008
OG0003192	Syae.g_00866	Syak.g_00075
OG0003249	Syae.g_00630, Syae.g_01513	Syak.g_02008
OG0003262	Syae.g_01203	Syak.g_01604
OG0003267	Syae.g_00756	Syak.g_00696
OG0003276	Syae.g_00227	Syak.g_00407
OG0003298	Syae.g_02254	Syak.g_00203
OG0003309	Syae.g_01009	Syak.g_01369
OG0003501	Syae.g_00628	Syak.g_02010
OG0003502	Syae.g_00629	Syak.g_02009
OG0003514	Syae.g_01864	Syak.g_01114
OG0003522	Syae.g_00218	Syak.g_00184
OG0003523	Syae.g_00187	Syak.g_00201
OG0003530	Syae.g_01607	Syak.g_01899
OG0003550	Syae.g_00448	Syak.g_00787
OG0003784	Syae.g_02545	Syak.g_01106
OG0003840	Syae.g_00690	Syak.g_00112
OG0003892	Syae.g_00224	Syak.g_02318
OG0003904	Syae.g_00033	Syak.g_02764
OG0003905	Syae.g_00032	Syak.g_02763
OG0003906	Syae.g_00031	Syak.g_02762
OG0003907	Syae.g_00030	Syak.g_02761
OG0003922	Syae.g_01232	Syak.g_01619, Syak.g_01588
OG0003923	Syae.g_02489	Syak.g_01856
OG0004314	Syae.g_00181	Syak.g_00309
OG0004315	Syae.g_00034	Syak.g_02765
OG0004316	Syae.g_00015	Syak.g_02745
OG0004372	Syae.g_00867	Syak.g_00666
OG0004382	Syae.g_01541	Syak.g_01011
OG0005111	Syae.g_02549	Syak.g_01097
OG0005997	Syae.g_02558	Syak.g_02492
