Orthogroup	Praa	Prbi
OG0001791	Praa.g_00785	Prbi.g_00830
OG0001792	Praa.g_01247	Prbi.g_01318, Prbi.g_01769
OG0001793	Praa.g_01277	Prbi.g_01348
OG0001794	Praa.g_01279	Prbi.g_01350
OG0001796	Praa.g_01443	Prbi.g_01716, Prbi.g_01280
OG0001797	Praa.g_01613	Prbi.g_01732
OG0001807	Praa.g_00376	Prbi.g_00401
OG0001808	Praa.g_00388	Prbi.g_00416
OG0001809	Praa.g_00398	Prbi.g_00428
OG0001810	Praa.g_00762	Prbi.g_00804
OG0001811	Praa.g_00773	Prbi.g_00818
OG0001812	Praa.g_00774	Prbi.g_00819
OG0001813	Praa.g_00775	Prbi.g_00820
OG0001814	Praa.g_00776	Prbi.g_00821
OG0001815	Praa.g_00871	Prbi.g_00914
OG0001816	Praa.g_01000	Prbi.g_01046
OG0001817	Praa.g_01105	Prbi.g_01151
OG0001818	Praa.g_01108	Prbi.g_01154
OG0001819	Praa.g_01275	Prbi.g_01346
OG0001820	Praa.g_01295	Prbi.g_01368
OG0001824	Praa.g_01602	Prbi.g_01721
OG0001825	Praa.g_01617	Prbi.g_01737
OG0001835	Praa.g_00342	Prbi.g_00367
OG0001836	Praa.g_00391	Prbi.g_00419
OG0001837	Praa.g_01265	Prbi.g_01339
OG0001838	Praa.g_01270	Prbi.g_01343
OG0001839	Praa.g_01282	Prbi.g_01354
OG0001840	Praa.g_01285	Prbi.g_01358
OG0001841	Praa.g_01306	Prbi.g_01379
OG0001846	Praa.g_01561	Prbi.g_01674
OG0001847	Praa.g_01610	Prbi.g_01730
OG0001856	Praa.g_00258	Prbi.g_00282
OG0001859	Praa.g_01111	Prbi.g_01157
OG0001860	Praa.g_01112	Prbi.g_01158
OG0001861	Praa.g_01121	Prbi.g_01167
OG0001862	Praa.g_01240	Prbi.g_01312
OG0001863	Praa.g_01250	Prbi.g_01316
OG0001865	Praa.g_01276	Prbi.g_01347
OG0001901	Praa.g_00273	Prbi.g_00297
OG0001902	Praa.g_01233	Prbi.g_01305
OG0001904	Praa.g_01612	Prbi.g_01731
OG0001944	Praa.g_00999	Prbi.g_01045
OG0001947	Praa.g_01616	Prbi.g_01735
OG0001979	Praa.g_00360	Prbi.g_00385
OG0001981	Praa.g_01242	Prbi.g_01313
OG0001982	Praa.g_01259	Prbi.g_01334
OG0001983	Praa.g_01264	Prbi.g_01338
OG0001984	Praa.g_01389	Prbi.g_01496
OG0002016	Praa.g_01267	Prbi.g_01340
OG0002048	Praa.g_00769	Prbi.g_00814
OG0002109	Praa.g_00793	Prbi.g_00837
OG0002111	Praa.g_01261	Prbi.g_01322
OG0002116	Praa.g_01855	Prbi.g_02029
OG0002163	Praa.g_01252	Prbi.g_01570
OG0002167	Praa.g_01603	Prbi.g_01722
OG0002168	Praa.g_01614	Prbi.g_01733
OG0002169	Praa.g_01621	Prbi.g_01546
OG0002232	Praa.g_01609	Prbi.g_01729
OG0002319	Praa.g_00053	Prbi.g_00045, Prbi.g_01412
OG0002321	Praa.g_01219	Prbi.g_01269
OG0002322	Praa.g_01421	Prbi.g_01488
OG0002323	Praa.g_01424	Prbi.g_01505, Prbi.g_01506
OG0002487	Praa.g_01059	Prbi.g_01106
OG0002488	Praa.g_01079	Prbi.g_01126
OG0002492	Praa.g_01243	Prbi.g_01314
OG0002496	Praa.g_01592	Prbi.g_01704
OG0002497	Praa.g_01608	Prbi.g_01728
OG0003004	Praa.g_01420	Prbi.g_01494
