Orthogroup	Prbk	Syal
OG0002011	Prbk.g_00359	Syal.g_00547
OG0002012	Prbk.g_00306	Syal.g_00505
OG0002013	Prbk.g_00474	Syal.g_00773
OG0002016	Prbk.g_00667	Syal.g_00992
OG0002017	Prbk.g_02215	Syal.g_01124
OG0002018	Prbk.g_02243	Syal.g_01166
OG0002035	Prbk.g_01741	Syal.g_00041
OG0002037	Prbk.g_02059	Syal.g_01752
OG0002038	Prbk.g_00147	Syal.g_01663
OG0002039	Prbk.g_00160	Syal.g_01682
OG0002040	Prbk.g_00107	Syal.g_01685
OG0002041	Prbk.g_02302	Syal.g_01963
OG0002042	Prbk.g_02318	Syal.g_01984
OG0002043	Prbk.g_02363	Syal.g_02032
OG0002044	Prbk.g_02528	Syal.g_02456
OG0002045	Prbk.g_02106	Syal.g_00472
OG0002046	Prbk.g_02103	Syal.g_00476
OG0002048	Prbk.g_00843	Syal.g_00299
OG0002050	Prbk.g_00399	Syal.g_01244
OG0002051	Prbk.g_00786	Syal.g_00923
OG0002111	Prbk.g_02674	Syal.g_02674, Syal.g_01017, Syal.g_02655
OG0002113	Prbk.g_01615	Syal.g_00134
OG0002114	Prbk.g_01396	Syal.g_00048
OG0002115	Prbk.g_00916	Syal.g_00578
OG0002117	Prbk.g_00154	Syal.g_01672
OG0002118	Prbk.g_01509	Syal.g_01733
OG0002119	Prbk.g_00126	Syal.g_00982
OG0002121	Prbk.g_01959	Syal.g_00035
OG0002122	Prbk.g_01814	Syal.g_01789
OG0002124	Prbk.g_02550	Syal.g_02488
OG0002127	Prbk.g_00746	Syal.g_00880
OG0002128	Prbk.g_02198	Syal.g_02504
OG0002130	Prbk.g_01185	Syal.g_01603
OG0002154	Prbk.g_00540	Syal.g_01438
OG0002159	Prbk.g_01492	Syal.g_01505
OG0002161	Prbk.g_01394	Syal.g_00054
OG0002162	Prbk.g_01107	Syal.g_02785
OG0002166	Prbk.g_01818	Syal.g_01784
OG0002167	Prbk.g_01833	Syal.g_00003
OG0002168	Prbk.g_00070	Syal.g_01840
OG0002170	Prbk.g_00868	Syal.g_00344
OG0002172	Prbk.g_00663	Syal.g_00996
OG0002173	Prbk.g_00681	Syal.g_00980
OG0002174	Prbk.g_02216	Syal.g_01125
OG0002175	Prbk.g_02129	Syal.g_01725
OG0002229	Prbk.g_01560	Syal.g_00187
OG0002231	Prbk.g_01832	Syal.g_01612
OG0002233	Prbk.g_01845	Syal.g_00673
OG0002234	Prbk.g_00621	Syal.g_01552
OG0002235	Prbk.g_02446	Syal.g_02235
OG0002236	Prbk.g_02566	Syal.g_02189
OG0002237	Prbk.g_02625	Syal.g_02643
OG0002238	Prbk.g_00736	Syal.g_02071
OG0002239	Prbk.g_01204	Syal.g_00559
OG0002241	Prbk.g_02102	Syal.g_00477
OG0002277	Prbk.g_01581	Syal.g_00168
OG0002279	Prbk.g_00009	Syal.g_00822
OG0002281	Prbk.g_01112	Syal.g_02779
OG0002288	Prbk.g_00268	Syal.g_00377, Syal.g_00376, Syal.g_00375, Syal.g_02841
OG0002289	Prbk.g_02100	Syal.g_00479
OG0002290	Prbk.g_01372	Syal.g_00928, Syal.g_00496, Syal.g_02404
OG0002291	Prbk.g_01278	Syal.g_00876
OG0002292	Prbk.g_01262	Syal.g_00948
OG0002328	Prbk.g_00029	Syal.g_00802
OG0002330	Prbk.g_01754	Syal.g_01805
OG0002331	Prbk.g_01768	Syal.g_01571
OG0002332	Prbk.g_00737	Syal.g_02070
OG0002333	Prbk.g_00735	Syal.g_02072
OG0002334	Prbk.g_00251	Syal.g_00027
OG0002335	Prbk.g_00269	Syal.g_00378, Syal.g_00379
OG0002336	Prbk.g_02115	Syal.g_00460
OG0002337	Prbk.g_00410	Syal.g_01256
OG0002340	Prbk.g_00689	Syal.g_00973
OG0002350	Prbk.g_00862	Syal.g_00335
OG0002382	Prbk.g_02070	Syal.g_02906
OG0002390	Prbk.g_01268	Syal.g_00942
OG0002391	Prbk.g_01348	Syal.g_00848
OG0002394	Prbk.g_02134	Syal.g_01028
OG0002432	Prbk.g_02137	Syal.g_01034, Syal.g_01035, Syal.g_01036
OG0002433	Prbk.g_02027	Syal.g_00969
OG0002434	Prbk.g_01883	Syal.g_02802
OG0002438	Prbk.g_01831	Syal.g_01088
OG0002440	Prbk.g_00586	Syal.g_01916
OG0002444	Prbk.g_00262	Syal.g_00055
OG0002446	Prbk.g_02117	Syal.g_00436
OG0002447	Prbk.g_02101	Syal.g_00478
OG0002451	Prbk.g_01958	Syal.g_00743
OG0002461	Prbk.g_00302	Syal.g_00503
OG0002492	Prbk.g_02135	Syal.g_01030, Syal.g_01029, Syal.g_01031
OG0002494	Prbk.g_02009	Syal.g_02768
OG0002496	Prbk.g_02501	Syal.g_01193
OG0002563	Prbk.g_00284	Syal.g_00071
OG0002568	Prbk.g_01138	Syal.g_02756
OG0002569	Prbk.g_02502	Syal.g_02132, Syal.g_01194
OG0002570	Prbk.g_02504	Syal.g_01197
OG0002577	Prbk.g_00313	Syal.g_00511
OG0002580	Prbk.g_02223	Syal.g_01129
OG0002582	Prbk.g_01546	Syal.g_01382
OG0002590	Prbk.g_01376	Syal.g_00017
OG0002593	Prbk.g_02696	Syal.g_02964
OG0002631	Prbk.g_00827	Syal.g_00791
OG0002632	Prbk.g_02136	Syal.g_01033
OG0002633	Prbk.g_01947	Syal.g_00051
OG0002636	Prbk.g_01651	Syal.g_01570
OG0002637	Prbk.g_01688	Syal.g_02502
OG0002639	Prbk.g_01798	Syal.g_01535
OG0002641	Prbk.g_02500	Syal.g_01192
OG0002642	Prbk.g_02503	Syal.g_01196
OG0002643	Prbk.g_02512	Syal.g_02377
OG0002644	Prbk.g_02640	Syal.g_02627
OG0002645	Prbk.g_02641	Syal.g_02626
OG0002648	Prbk.g_02152	Syal.g_01058
OG0002649	Prbk.g_02153	Syal.g_01059
OG0002650	Prbk.g_02154	Syal.g_01060
OG0002652	Prbk.g_01233	Syal.g_02486, Syal.g_03010
OG0002704	Prbk.g_01559	Syal.g_00188
OG0002705	Prbk.g_02419	Syal.g_02503
OG0002711	Prbk.g_02599	Syal.g_00278
OG0002712	Prbk.g_02642	Syal.g_02625
OG0002713	Prbk.g_02646	Syal.g_02624
OG0002717	Prbk.g_00684	Syal.g_00977
OG0002795	Prbk.g_01563	Syal.g_00185
OG0002798	Prbk.g_00146	Syal.g_01662
OG0002802	Prbk.g_00564	Syal.g_01949
OG0002803	Prbk.g_02600	Syal.g_01540
OG0002844	Prbk.g_01562	Syal.g_00186
OG0002845	Prbk.g_01486	Syal.g_01490
OG0002909	Prbk.g_01714	Syal.g_02520
OG0002938	Prbk.g_01557	Syal.g_01520
OG0002940	Prbk.g_00678	Syal.g_00984
OG0002941	Prbk.g_01795	Syal.g_01497, Syal.g_02156
OG0003038	Prbk.g_01424	Syal.g_01940, Syal.g_01939
OG0003048	Prbk.g_00697	Syal.g_01221
OG0003052	Prbk.g_00446	Syal.g_01295
OG0003091	Prbk.g_00679	Syal.g_00983
OG0003092	Prbk.g_00820	Syal.g_00435
OG0003095	Prbk.g_02031, Prbk.g_01247	Syal.g_01885
OG0003098	Prbk.g_00391	Syal.g_00492
OG0003197	Prbk.g_02384	Syal.g_02268
OG0003219	Prbk.g_00080	Syal.g_02862
OG0003249	Prbk.g_00675	Syal.g_00987
OG0003251	Prbk.g_00730	Syal.g_02173
OG0003252	Prbk.g_01561	Syal.g_01504
OG0003253	Prbk.g_00493	Syal.g_01330
OG0003254	Prbk.g_01710	Syal.g_00697
OG0003382	Prbk.g_02669	Syal.g_01945
OG0003501	Prbk.g_00677	Syal.g_00985
OG0003502	Prbk.g_00676	Syal.g_00986
OG0003505	Prbk.g_01946	Syal.g_00788
OG0003506	Prbk.g_01558	Syal.g_01521
OG0003508	Prbk.g_02220	Syal.g_00600
OG0003673	Prbk.g_01478	Syal.g_02037
OG0004289	Prbk.g_01934	Syal.g_00070
OG0004295	Prbk.g_00096	Syal.g_00718
