Orthogroup	Prbb	Prbc
OG0001664	Prbb.g_01634	Prbc.g_00652
OG0001665	Prbb.g_01636	Prbc.g_00654
OG0001667	Prbb.g_01206	Prbc.g_00142
OG0001668	Prbb.g_01556	Prbc.g_01486
OG0001668	Prbb.g_01886	Prbc.g_00895
OG0001673	Prbb.g_00289	Prbc.g_00338
OG0001676	Prbb.g_00382	Prbc.g_01223
OG0001684	Prbb.g_00390	Prbc.g_01231
OG0001688	Prbb.g_01021	Prbc.g_02066
OG0001688	Prbb.g_01448	Prbc.g_01379
OG0001689	Prbb.g_02072	Prbc.g_00200
OG0001691	Prbb.g_01056	Prbc.g_02099
OG0001692	Prbb.g_01682	Prbc.g_00704
OG0001694	Prbb.g_00333	Prbc.g_01174
OG0001695	Prbb.g_02158	Prbc.g_01024
OG0001696	Prbb.g_00849	Prbc.g_01925
OG0001697	Prbb.g_00956	Prbc.g_02001
OG0001698	Prbb.g_01660	Prbc.g_00678
OG0001699	Prbb.g_00464	Prbc.g_01520
OG0001703	Prbb.g_00481	Prbc.g_01537
OG0001706	Prbb.g_01281	Prbc.g_00527, Prbc.g_01311
OG0001708	Prbb.g_01536	Prbc.g_01465
OG0001711	Prbb.g_01416	Prbc.g_00637
OG0001711	Prbb.g_01418	Prbc.g_00027
OG0001713	Prbb.g_01131	Prbc.g_02175
OG0001715	Prbb.g_01219	Prbc.g_00154
OG0001718	Prbb.g_01140	Prbc.g_00614
OG0001719	Prbb.g_01267	Prbc.g_01297
OG0001719	Prbb.g_01425	Prbc.g_00032
OG0001721	Prbb.g_01788	Prbc.g_00809
OG0001722	Prbb.g_00916	Prbc.g_01961
OG0001723	Prbb.g_01793	Prbc.g_00813
OG0001724	Prbb.g_01297	Prbc.g_01326
OG0001724	Prbb.g_01301	Prbc.g_01330
OG0001724	Prbb.g_01303	Prbc.g_01332
OG0001727	Prbb.g_01338	Prbc.g_00630
OG0001738	Prbb.g_00371	Prbc.g_01212
OG0001739	Prbb.g_02157	Prbc.g_01023
OG0001740	Prbb.g_02161	Prbc.g_01026
OG0001742	Prbb.g_01249	Prbc.g_01279
OG0001743	Prbb.g_01317	Prbc.g_01342
OG0001744	Prbb.g_01261	Prbc.g_01291
OG0001746	Prbb.g_01210	Prbc.g_00146
OG0001757	Prbb.g_01176	Prbc.g_00112
OG0001758	Prbb.g_01572	Prbc.g_00552
OG0001769	Prbb.g_01441	Prbc.g_01372
OG0001772	Prbb.g_01250	Prbc.g_01280
OG0001774	Prbb.g_00682	Prbc.g_01757
OG0001775	Prbb.g_00109	Prbc.g_00520
OG0001776	Prbb.g_01097	Prbc.g_02140
OG0001778	Prbb.g_01602	Prbc.g_00581
OG0001779	Prbb.g_01228	Prbc.g_00163
OG0001781	Prbb.g_01257	Prbc.g_01287
OG0001793	Prbb.g_01295	Prbc.g_01324
OG0001802	Prbb.g_02021	Prbc.g_00251
OG0001810	Prbb.g_00709	Prbc.g_01783
OG0001816	Prbb.g_00920	Prbc.g_01965
OG0001819	Prbb.g_01080	Prbc.g_02123
OG0001820	Prbb.g_01220	Prbc.g_00155
OG0001821	Prbb.g_01191	Prbc.g_00128
OG0001822	Prbb.g_01028	Prbc.g_02072
OG0001823	Prbb.g_01343	Prbc.g_00624
OG0001824	Prbb.g_00744	Prbc.g_01818
OG0001825	Prbb.g_01074	Prbc.g_02117
OG0001826	Prbb.g_00751	Prbc.g_01826
OG0001827	Prbb.g_01088	Prbc.g_02131
OG0001828	Prbb.g_00096	Prbc.g_02186
OG0001829	Prbb.g_01178	Prbc.g_00114
OG0001830	Prbb.g_01214	Prbc.g_00150
OG0001831	Prbb.g_01102	Prbc.g_02146
OG0001832	Prbb.g_01340	Prbc.g_00627
OG0001833	Prbb.g_01638	Prbc.g_00656
OG0001835	Prbb.g_01417	Prbc.g_00026
OG0001875	Prbb.g_01573	Prbc.g_00553
OG0001876	Prbb.g_01574	Prbc.g_00554
OG0001907	Prbb.g_00198	Prbc.g_00430
OG0001915	Prbb.g_02179	Prbc.g_01058
OG0001916	Prbb.g_00500	Prbc.g_01555
OG0001917	Prbb.g_01042	Prbc.g_02085
OG0001920	Prbb.g_01285	Prbc.g_01314
OG0001921	Prbb.g_01394	Prbc.g_00099
OG0001923	Prbb.g_00114	Prbc.g_00515
OG0001954	Prbb.g_01209	Prbc.g_00145
OG0001955	Prbb.g_00092	Prbc.g_00547
OG0001956	Prbb.g_00842	Prbc.g_01918
OG0001963	Prbb.g_01949	Prbc.g_00961
OG0001977	Prbb.g_02148	Prbc.g_01014
OG0001982	Prbb.g_01795	Prbc.g_00815
OG0001987	Prbb.g_01374	Prbc.g_00049
OG0001988	Prbb.g_01211	Prbc.g_00147
OG0001990	Prbb.g_00074	Prbc.g_00535
OG0002018	Prbb.g_02160	Prbc.g_01025
OG0002033	Prbb.g_00072	Prbc.g_00531
OG0002036	Prbb.g_01253	Prbc.g_01283
OG0002052	Prbb.g_00894	Prbc.g_01937
OG0002062	Prbb.g_01275	Prbc.g_01305
OG0002147	Prbb.g_01296	Prbc.g_01325
OG0002164	Prbb.g_01084	Prbc.g_02127
OG0002165	Prbb.g_00113	Prbc.g_00516
OG0002176	Prbb.g_01202	Prbc.g_00139
OG0002177	Prbb.g_01454	Prbc.g_01385
OG0002229	Prbb.g_02081	Prbc.g_00191
OG0002232	Prbb.g_00688	Prbc.g_01764
OG0002240	Prbb.g_00178	Prbc.g_00450
OG0002273	Prbb.g_01221	Prbc.g_00156
OG0002282	Prbb.g_00905	Prbc.g_01949
OG0002283	Prbb.g_01386	Prbc.g_00090
OG0002284	Prbb.g_01565	Prbc.g_00551
OG0002293	Prbb.g_01079	Prbc.g_02122
OG0002294	Prbb.g_00104	Prbc.g_00524
OG0002294	Prbb.g_01075	Prbc.g_02118
OG0002319	Prbb.g_01631	Prbc.g_00649
OG0002325	Prbb.g_01252	Prbc.g_01282
OG0002327	Prbb.g_01337	Prbc.g_00631
OG0002345	Prbb.g_01299	Prbc.g_01328
OG0002345	Prbb.g_01410	Prbc.g_00053
OG0002346	Prbb.g_01633	Prbc.g_00651
OG0002347	Prbb.g_01850	Prbc.g_00859
OG0002372	Prbb.g_01894	Prbc.g_00903
OG0002374	Prbb.g_01159	Prbc.g_00600
OG0002380	Prbb.g_01431	Prbc.g_00039
OG0002381	Prbb.g_01616	Prbc.g_00590
OG0002383	Prbb.g_01382	Prbc.g_00087
OG0002392	Prbb.g_01136	Prbc.g_00617
OG0002392	Prbb.g_00093	Prbc.g_00548
OG0002392	Prbb.g_01263	Prbc.g_01293
OG0002423	Prbb.g_01315	Prbc.g_01340
OG0002427	Prbb.g_01117	Prbc.g_02161
OG0002428	Prbb.g_01440	Prbc.g_01371
OG0002434	Prbb.g_00563	Prbc.g_01639
OG0002453	Prbb.g_01251	Prbc.g_01281
OG0002454	Prbb.g_01339	Prbc.g_00628
OG0002454	Prbb.g_01369	Prbc.g_00067
OG0002454	Prbb.g_01335	Prbc.g_00634
OG0002455	Prbb.g_01798	Prbc.g_00818
OG0002456	Prbb.g_02033	Prbc.g_00239
OG0002493	Prbb.g_01240	Prbc.g_00175
OG0002493	Prbb.g_01233	Prbc.g_00168
OG0002497	Prbb.g_01184	Prbc.g_00120
OG0002501	Prbb.g_00098	Prbc.g_02188
OG0002502	Prbb.g_00106	Prbc.g_00522
OG0002503	Prbb.g_00471	Prbc.g_01527
OG0002504	Prbb.g_00712	Prbc.g_01786
OG0002505	Prbb.g_00850	Prbc.g_01926
OG0002506	Prbb.g_00906	Prbc.g_00179, Prbc.g_01950
OG0002507	Prbb.g_01387	Prbc.g_00091
OG0002507	Prbb.g_01024	Prbc.g_02069
OG0002508	Prbb.g_01143	Prbc.g_00611
OG0002509	Prbb.g_01276	Prbc.g_01306
OG0002510	Prbb.g_01283	Prbc.g_01313
OG0002511	Prbb.g_01307	Prbc.g_01335
OG0002512	Prbb.g_01453	Prbc.g_01384
OG0002513	Prbb.g_01548	Prbc.g_01477
OG0002514	Prbb.g_01764	Prbc.g_00786
OG0002515	Prbb.g_01891	Prbc.g_00900
OG0002516	Prbb.g_01918	Prbc.g_00928
OG0002517	Prbb.g_01950	Prbc.g_00962
OG0002584	Prbb.g_00105	Prbc.g_00523
OG0002586	Prbb.g_01630	Prbc.g_00648
OG0002587	Prbb.g_01916	Prbc.g_00926
OG0002654	Prbb.g_01091	Prbc.g_02134
OG0002655	Prbb.g_01095	Prbc.g_02138
OG0002656	Prbb.g_01142	Prbc.g_00612
OG0002657	Prbb.g_01274	Prbc.g_01304
OG0002658	Prbb.g_01540	Prbc.g_01469
OG0002659	Prbb.g_01797	Prbc.g_00817
OG0002660	Prbb.g_01805	Prbc.g_00824
OG0002662	Prbb.g_01427	Prbc.g_00034
OG0002698	Prbb.g_01784	Prbc.g_00805
OG0002701	Prbb.g_01290	Prbc.g_01319
OG0002704	Prbb.g_02080	Prbc.g_00192
OG0002719	Prbb.g_01128	Prbc.g_02172
OG0002725	Prbb.g_00087	Prbc.g_00540, Prbc.g_02199
OG0002726	Prbb.g_01384	Prbc.g_00632
OG0002727	Prbb.g_01361	Prbc.g_00058
OG0002728	Prbb.g_00908	Prbc.g_01952
OG0002779	Prbb.g_01232	Prbc.g_00167
OG0002808	Prbb.g_00034	Prbc.g_01103
OG0002809	Prbb.g_01015	Prbc.g_02060
OG0002810	Prbb.g_01130	Prbc.g_02174
OG0002811	Prbb.g_01194	Prbc.g_00131
OG0002812	Prbb.g_01266	Prbc.g_01296
OG0002813	Prbb.g_01268	Prbc.g_01298
OG0002813	Prbb.g_01430	Prbc.g_00038
OG0002814	Prbb.g_01341	Prbc.g_00626
OG0002815	Prbb.g_01363	Prbc.g_00060, Prbc.g_00061
OG0002816	Prbb.g_01398	Prbc.g_00017, Prbc.g_00101, Prbc.g_01350
OG0002817	Prbb.g_01538	Prbc.g_01467
OG0002818	Prbb.g_01543	Prbc.g_01472
OG0002820	Prbb.g_01917	Prbc.g_00927
OG0002902	Prbb.g_00422	Prbc.g_01274
OG0002917	Prbb.g_01242	Prbc.g_00177
OG0002918	Prbb.g_01236	Prbc.g_00171
OG0003021	Prbb.g_01332	Prbc.g_00638
OG0003047	Prbb.g_00071	Prbc.g_00530, Prbc.g_01132
OG0003069	Prbb.g_01278	Prbc.g_01308
OG0003215	Prbb.g_01188	Prbc.g_00124
OG0003226	Prbb.g_00741	Prbc.g_01815
OG0003227	Prbb.g_00743	Prbc.g_01817
OG0003228	Prbb.g_00797	Prbc.g_01872
OG0003229	Prbb.g_01205	Prbc.g_00141
OG0003230	Prbb.g_01224	Prbc.g_00159
OG0003231	Prbb.g_01350	Prbc.g_00619
OG0003231	Prbb.g_01377	Prbc.g_00619
OG0003411	Prbb.g_00749	Prbc.g_01824
OG0003412	Prbb.g_00904	Prbc.g_01948
OG0003413	Prbb.g_01092	Prbc.g_02135
OG0003414	Prbb.g_01098	Prbc.g_02141
OG0003415	Prbb.g_01316	Prbc.g_01341
OG0003416	Prbb.g_01419	Prbc.g_00028
OG0003416	Prbb.g_01344	Prbc.g_00623
OG0003417	Prbb.g_01420	Prbc.g_00029
OG0003417	Prbb.g_01345	Prbc.g_00622
OG0003794	Prbb.g_00428	Prbc.g_02196, Prbc.g_01345
OG0003795	Prbb.g_00753	Prbc.g_01828
OG0003796	Prbb.g_01087	Prbc.g_02130
OG0003797	Prbb.g_01204	Prbc.g_00140
OG0003798	Prbb.g_01216	Prbc.g_00152
OG0003799	Prbb.g_01292, Prbb.g_00082	Prbc.g_01321
OG0003801	Prbb.g_01389	Prbc.g_00093
OG0003802	Prbb.g_01434	Prbc.g_00042, Prbc.g_01349
OG0003816	Prbb.g_01952	Prbc.g_01113
OG0004142	Prbb.g_00049	Prbc.g_01111
OG0004143	Prbb.g_00080	Prbc.g_00538
OG0004144	Prbb.g_00070	Prbc.g_00529
OG0004145	Prbb.g_00075	Prbc.g_00536
OG0004146	Prbb.g_00090	Prbc.g_00544
OG0004147	Prbb.g_00091	Prbc.g_00546
OG0004148	Prbb.g_00094	Prbc.g_00549
OG0004149	Prbb.g_00117	Prbc.g_00512
OG0004150	Prbb.g_00172	Prbc.g_00456
OG0004151	Prbb.g_00420	Prbc.g_01272
OG0004152	Prbb.g_00424	Prbc.g_01276
OG0004153	Prbb.g_00463	Prbc.g_01519
OG0004154	Prbb.g_00466	Prbc.g_01522
OG0004155	Prbb.g_00710	Prbc.g_01784
OG0004156	Prbb.g_00742	Prbc.g_01816
OG0004157	Prbb.g_00745	Prbc.g_01819
OG0004158	Prbb.g_00748	Prbc.g_01823
OG0004159	Prbb.g_00752	Prbc.g_01827
OG0004160	Prbb.g_00756	Prbc.g_01831
OG0004161	Prbb.g_00757	Prbc.g_01832
OG0004162	Prbb.g_00760	Prbc.g_01835
OG0004163	Prbb.g_00825	Prbc.g_01901
OG0004164	Prbb.g_00895	Prbc.g_01938
OG0004165	Prbb.g_00907	Prbc.g_01951
OG0004166	Prbb.g_00959	Prbc.g_02004
OG0004167	Prbb.g_01022	Prbc.g_02067
OG0004168	Prbb.g_01023	Prbc.g_02068
OG0004169	Prbb.g_01025	Prbc.g_02070
OG0004170	Prbb.g_01031	Prbc.g_02074
OG0004171	Prbb.g_01032	Prbc.g_02075
OG0004172	Prbb.g_01076	Prbc.g_02119
OG0004173	Prbb.g_01078	Prbc.g_02121
OG0004174	Prbb.g_01081	Prbc.g_02124
OG0004175	Prbb.g_01082	Prbc.g_02125
OG0004176	Prbb.g_01083	Prbc.g_02126
OG0004177	Prbb.g_01093	Prbc.g_02136
OG0004178	Prbb.g_01100	Prbc.g_02143
OG0004179	Prbb.g_01107	Prbc.g_02151
OG0004180	Prbb.g_01110	Prbc.g_02154
OG0004181	Prbb.g_01115	Prbc.g_02159
OG0004182	Prbb.g_01118	Prbc.g_02162
OG0004183	Prbb.g_01129	Prbc.g_02173
OG0004184	Prbb.g_01132	Prbc.g_02177
OG0004185	Prbb.g_01133	Prbc.g_02178
OG0004186	Prbb.g_01134	Prbc.g_02179
OG0004187	Prbb.g_01135	Prbc.g_02180
OG0004188	Prbb.g_01146	Prbc.g_00607
OG0004189	Prbb.g_01147	Prbc.g_00606
OG0004190	Prbb.g_01149	Prbc.g_00604
OG0004191	Prbb.g_01177	Prbc.g_00113
OG0004192	Prbb.g_01182	Prbc.g_00118
OG0004193	Prbb.g_01185	Prbc.g_00121
OG0004194	Prbb.g_01186	Prbc.g_00122
OG0004195	Prbb.g_01190	Prbc.g_00127
OG0004196	Prbb.g_01192	Prbc.g_00129
OG0004197	Prbb.g_01200	Prbc.g_00137
OG0004198	Prbb.g_01222	Prbc.g_00157
OG0004199	Prbb.g_01225	Prbc.g_00160
OG0004200	Prbb.g_01226	Prbc.g_00161
OG0004201	Prbb.g_01227	Prbc.g_00162
OG0004202	Prbb.g_01230	Prbc.g_00165
OG0004203	Prbb.g_01234	Prbc.g_00169
OG0004204	Prbb.g_01237	Prbc.g_00172
OG0004205	Prbb.g_01255	Prbc.g_01285
OG0004206	Prbb.g_01256	Prbc.g_01286
OG0004207	Prbb.g_01259	Prbc.g_01289
OG0004208	Prbb.g_01262	Prbc.g_01292
OG0004209	Prbb.g_01269	Prbc.g_01299
OG0004210	Prbb.g_01271	Prbc.g_01301
OG0004211	Prbb.g_01273	Prbc.g_01303
OG0004212	Prbb.g_01282	Prbc.g_01312
OG0004213	Prbb.g_01293	Prbc.g_01322
OG0004214	Prbb.g_01298	Prbc.g_01327
OG0004215	Prbb.g_01300	Prbc.g_01329
OG0004216	Prbb.g_01302	Prbc.g_01331
OG0004217	Prbb.g_01304	Prbc.g_01333
OG0004218	Prbb.g_01310	Prbc.g_01337
OG0004219	Prbb.g_01311	Prbc.g_01338
OG0004220	Prbb.g_01312	Prbc.g_01339
OG0004221	Prbb.g_01327	Prbc.g_02184
OG0004222	Prbb.g_01330	Prbc.g_00640
OG0004223	Prbb.g_01372	Prbc.g_00070
OG0004224	Prbb.g_01334	Prbc.g_00636
OG0004225	Prbb.g_01336	Prbc.g_00633
OG0004226	Prbb.g_01342	Prbc.g_00625
OG0004228	Prbb.g_01364	Prbc.g_00062
OG0004229	Prbb.g_01381	Prbc.g_00086
OG0004230	Prbb.g_01390	Prbc.g_00094
OG0004232	Prbb.g_01405	Prbc.g_00107
OG0004233	Prbb.g_01409	Prbc.g_00051
OG0004234	Prbb.g_01442	Prbc.g_01373
OG0004235	Prbb.g_01443	Prbc.g_01374
OG0004236	Prbb.g_01444	Prbc.g_01375
OG0004237	Prbb.g_01445	Prbc.g_01376
OG0004238	Prbb.g_01447	Prbc.g_01378
OG0004239	Prbb.g_01451	Prbc.g_01382
OG0004240	Prbb.g_01537	Prbc.g_01466
OG0004241	Prbb.g_01547	Prbc.g_01476
OG0004242	Prbb.g_01617	Prbc.g_00593
OG0004243	Prbb.g_01618	Prbc.g_00594
OG0004244	Prbb.g_01619	Prbc.g_00595
OG0004245	Prbb.g_01620	Prbc.g_00596
OG0004246	Prbb.g_01624	Prbc.g_00643
OG0004247	Prbb.g_01625	Prbc.g_00644
OG0004249	Prbb.g_01772	Prbc.g_00794
OG0004250	Prbb.g_01776	Prbc.g_00797
OG0004251	Prbb.g_01777	Prbc.g_00798
OG0004252	Prbb.g_01799	Prbc.g_00819
OG0004253	Prbb.g_01802	Prbc.g_00821
OG0004254	Prbb.g_01426	Prbc.g_00033
OG0004255	Prbb.g_01900	Prbc.g_00910
OG0004273	Prbb.g_00423	Prbc.g_01139, Prbc.g_01275
OG0004608	Prbb.g_00088	Prbc.g_00542
OG0004610	Prbb.g_00427	Prbc.g_02195
OG0004611	Prbb.g_00826	Prbc.g_01902
OG0004612	Prbb.g_01029	Prbc.g_02073
OG0004613	Prbb.g_01109	Prbc.g_02153
OG0004618	Prbb.g_01239	Prbc.g_00174
OG0004619	Prbb.g_01254	Prbc.g_01284
OG0004620	Prbb.g_01265	Prbc.g_01295
OG0004622	Prbb.g_01360	Prbc.g_00056
OG0004623	Prbb.g_01366	Prbc.g_00064
OG0004624	Prbb.g_01367	Prbc.g_00065
OG0004625	Prbb.g_01392	Prbc.g_00097
OG0004626	Prbb.g_01395	Prbc.g_00100
OG0004627	Prbb.g_01436	Prbc.g_00018
OG0004628	Prbb.g_01439	Prbc.g_01370
OG0004635	Prbb.g_01804	Prbc.g_00823
OG0004637	Prbb.g_01423	Prbc.g_00030
OG0004638	Prbb.g_01424	Prbc.g_00031
OG0004639	Prbb.g_01428	Prbc.g_00035
OG0004640	Prbb.g_01429	Prbc.g_00036
OG0004708	Prbb.g_00051	Prbc.g_01114
OG0004709	Prbb.g_01106	Prbc.g_02150
OG0004710	Prbb.g_01289	Prbc.g_01318
OG0004711	Prbb.g_01514	Prbc.g_01443
OG0005679	Prbb.g_01277	Prbc.g_01307
OG0005687	Prbb.g_01956	Prbc.g_01238
OG0005688	Prbb.g_02184	Prbc.g_01064
