Orthogroup	Praf	Prbk
OG0001862	Praf.g_00613	Prbk.g_02080
OG0001863	Praf.g_00618	Prbk.g_01864
OG0001864	Praf.g_00671	Prbk.g_01093
OG0001865	Praf.g_00736	Prbk.g_01127
OG0001866	Praf.g_00762	Prbk.g_01152
OG0001867	Praf.g_00772	Prbk.g_01162
OG0001868	Praf.g_00793	Prbk.g_01181
OG0001869	Praf.g_00834	Prbk.g_01024
OG0001870	Praf.g_00857	Prbk.g_01016
OG0001871	Praf.g_00862	Prbk.g_00145
OG0001872	Praf.g_00896	Prbk.g_00180
OG0001873	Praf.g_00916	Prbk.g_01499
OG0001874	Praf.g_00935	Prbk.g_00124
OG0001877	Praf.g_01213	Prbk.g_01808
OG0001878	Praf.g_01350	Prbk.g_00571
OG0001879	Praf.g_01357	Prbk.g_00563
OG0001880	Praf.g_01389	Prbk.g_02321
OG0001881	Praf.g_01390	Prbk.g_02322
OG0001882	Praf.g_01410	Prbk.g_02342
OG0001883	Praf.g_01414	Prbk.g_02347
OG0001884	Praf.g_01423	Prbk.g_02356
OG0001885	Praf.g_01434	Prbk.g_02369
OG0001886	Praf.g_01438	Prbk.g_02373
OG0001887	Praf.g_01472	Prbk.g_02412
OG0001888	Praf.g_01513	Prbk.g_02454
OG0001889	Praf.g_01544	Prbk.g_02482
OG0001890	Praf.g_01605	Prbk.g_02545
OG0001891	Praf.g_01609	Prbk.g_02549
OG0001892	Praf.g_01621	Prbk.g_02562
OG0001893	Praf.g_01673	Prbk.g_02615
OG0001894	Praf.g_01691	Prbk.g_02630
OG0001895	Praf.g_01774	Prbk.g_01939
OG0001896	Praf.g_02000	Prbk.g_00340
OG0001897	Praf.g_02046	Prbk.g_00880
OG0001898	Praf.g_02064	Prbk.g_00863
OG0001899	Praf.g_02130	Prbk.g_00955
OG0001900	Praf.g_02253	Prbk.g_00382
OG0001901	Praf.g_02254	Prbk.g_00383
OG0001902	Praf.g_02286	Prbk.g_00424
OG0001903	Praf.g_02295	Prbk.g_00433
OG0001904	Praf.g_02367	Prbk.g_00501
OG0001905	Praf.g_02376	Prbk.g_00511
OG0001906	Praf.g_02407	Prbk.g_00546
OG0001907	Praf.g_02423	Prbk.g_00743
OG0001908	Praf.g_02479	Prbk.g_00788
OG0001909	Praf.g_02501	Prbk.g_01271
OG0001910	Praf.g_02558	Prbk.g_00660
OG0001911	Praf.g_02634, Praf.g_02638, Praf.g_02640, Praf.g_02623, Praf.g_02642	Prbk.g_01337, Prbk.g_01336, Prbk.g_02680, Prbk.g_02672, Prbk.g_01344
OG0001912	Praf.g_02666	Prbk.g_02170
OG0001913	Praf.g_02668	Prbk.g_02172
OG0001914	Praf.g_02695	Prbk.g_02200
OG0001929	Praf.g_00073	Prbk.g_01584
OG0001930	Praf.g_00169	Prbk.g_01490
OG0001931	Praf.g_00170	Prbk.g_01489
OG0001932	Praf.g_00185	Prbk.g_00230
OG0001933	Praf.g_00241	Prbk.g_00008
OG0001934	Praf.g_00256	Prbk.g_00023
OG0001935	Praf.g_00314	Prbk.g_01313
OG0001936	Praf.g_00347	Prbk.g_01469
OG0001937	Praf.g_00519	Prbk.g_01984
OG0001938	Praf.g_00590	Prbk.g_02057
OG0001939	Praf.g_00680	Prbk.g_02683
OG0001940	Praf.g_00721	Prbk.g_01113
OG0001941	Praf.g_00788	Prbk.g_01176
OG0001943	Praf.g_00868	Prbk.g_00151
OG0001944	Praf.g_00967	Prbk.g_01669
OG0001945	Praf.g_01180	Prbk.g_01329
OG0001945	Praf.g_01069	Prbk.g_01722
OG0001945	Praf.g_01084	Prbk.g_01740
OG0001946	Praf.g_01208	Prbk.g_01803
OG0001947	Praf.g_01290	Prbk.g_00071
OG0001948	Praf.g_01363	Prbk.g_02298
OG0001949	Praf.g_01379	Prbk.g_02312
OG0001950	Praf.g_01381	Prbk.g_02314
OG0001951	Praf.g_01391	Prbk.g_02323
OG0001952	Praf.g_01411	Prbk.g_02343
OG0001953	Praf.g_01412	Prbk.g_02344
OG0001954	Praf.g_01571	Prbk.g_02508
OG0001955	Praf.g_01612	Prbk.g_02552
OG0001956	Praf.g_01628	Prbk.g_02569
OG0001957	Praf.g_01679	Prbk.g_02620
OG0001958	Praf.g_01735	Prbk.g_00721
OG0001960	Praf.g_01885	Prbk.g_01200
OG0001961	Praf.g_01912	Prbk.g_02108
OG0001962	Praf.g_01951	Prbk.g_00698
OG0001962	Praf.g_02467	Prbk.g_01371
OG0001963	Praf.g_02086	Prbk.g_00838
OG0001964	Praf.g_02186	Prbk.g_01919
OG0001965	Praf.g_02240	Prbk.g_00369
OG0001966	Praf.g_02248	Prbk.g_00377
OG0001967	Praf.g_02250	Prbk.g_00379
OG0001968	Praf.g_02251	Prbk.g_00380
OG0001969	Praf.g_02317	Prbk.g_00452
OG0001970	Praf.g_02409	Prbk.g_00548
OG0001971	Praf.g_02499	Prbk.g_01273
OG0001972	Praf.g_02546	Prbk.g_00647
OG0001973	Praf.g_02607	Prbk.g_02143
OG0001974	Praf.g_02653	Prbk.g_02157
OG0001975	Praf.g_02694	Prbk.g_02199
OG0001976	Praf.g_02696	Prbk.g_02201
OG0001977	Praf.g_02718	Prbk.g_02212
OG0001992	Praf.g_02092	Prbk.g_00832
OG0001995	Praf.g_00667	Prbk.g_01089
OG0001996	Praf.g_00034	Prbk.g_01620
OG0001997	Praf.g_00267	Prbk.g_00034
OG0001998	Praf.g_00416	Prbk.g_01395
OG0001999	Praf.g_00439	Prbk.g_01418
OG0002000	Praf.g_00640	Prbk.g_01060
OG0002001	Praf.g_02038	Prbk.g_01670
OG0002001	Praf.g_00850	Prbk.g_00108
OG0002002	Praf.g_00897	Prbk.g_00181
OG0002003	Praf.g_01216	Prbk.g_01813
OG0002004	Praf.g_01229	Prbk.g_01826
OG0002005	Praf.g_01233	Prbk.g_01830
OG0002006	Praf.g_01291	Prbk.g_00072
OG0002007	Praf.g_01292	Prbk.g_00073
OG0002008	Praf.g_01352	Prbk.g_00569
OG0002009	Praf.g_01491	Prbk.g_02431
OG0002010	Praf.g_01835	Prbk.g_01224
OG0002011	Praf.g_02010	Prbk.g_00359
OG0002012	Praf.g_02093	Prbk.g_00306, Prbk.g_00830
OG0002013	Praf.g_02338	Prbk.g_00474
OG0002014	Praf.g_02352	Prbk.g_00486
OG0002015	Praf.g_02355	Prbk.g_00490
OG0002016	Praf.g_02565	Prbk.g_00667
OG0002017	Praf.g_02721	Prbk.g_02215
OG0002018	Praf.g_02749	Prbk.g_02243
OG0002035	Praf.g_00340	Prbk.g_01741
OG0002036	Praf.g_00482	Prbk.g_00909
OG0002037	Praf.g_00593	Prbk.g_02059
OG0002038	Praf.g_00864	Prbk.g_00147
OG0002039	Praf.g_00877	Prbk.g_00160
OG0002040	Praf.g_00878	Prbk.g_00107
OG0002041	Praf.g_01367	Prbk.g_02302
OG0002042	Praf.g_01386	Prbk.g_02318
OG0002043	Praf.g_01430	Prbk.g_02363
OG0002044	Praf.g_01587	Prbk.g_02528
OG0002045	Praf.g_01914	Prbk.g_02106
OG0002046	Praf.g_01927	Prbk.g_02103
OG0002047	Praf.g_02017	Prbk.g_00366
OG0002048	Praf.g_02083	Prbk.g_00843
OG0002050	Praf.g_02261	Prbk.g_00399
OG0002051	Praf.g_02477	Prbk.g_00786
OG0002052	Praf.g_02683	Prbk.g_02188
OG0002053	Praf.g_02689	Prbk.g_02194
OG0002063	Praf.g_01149	Prbk.g_01792
OG0002110	Praf.g_01468	Prbk.g_02409
OG0002111	Praf.g_00845	Prbk.g_02674
OG0002113	Praf.g_00039	Prbk.g_01615
OG0002114	Praf.g_00417	Prbk.g_01396
OG0002115	Praf.g_00488	Prbk.g_00916
OG0002117	Praf.g_00871	Prbk.g_00154
OG0002118	Praf.g_00907	Prbk.g_01509
OG0002119	Praf.g_00934	Prbk.g_00126
OG0002120	Praf.g_00986	Prbk.g_01678
OG0002121	Praf.g_01090	Prbk.g_01959
OG0002122	Praf.g_01217	Prbk.g_01814
OG0002124	Praf.g_01610	Prbk.g_02550
OG0002126	Praf.g_02354	Prbk.g_00488
OG0002127	Praf.g_02426	Prbk.g_00746
OG0002128	Praf.g_02693	Prbk.g_02198
OG0002154	Praf.g_02401	Prbk.g_00540
OG0002159	Praf.g_00167	Prbk.g_01492
OG0002160	Praf.g_00368	Prbk.g_01356
OG0002161	Praf.g_00415	Prbk.g_01394
OG0002162	Praf.g_00715	Prbk.g_01107
OG0002164	Praf.g_00954	Prbk.g_01652
OG0002165	Praf.g_00957	Prbk.g_01658
OG0002166	Praf.g_01222	Prbk.g_01818
OG0002167	Praf.g_01236	Prbk.g_01833
OG0002168	Praf.g_01289	Prbk.g_00070
OG0002169	Praf.g_02018	Prbk.g_00367
OG0002170	Praf.g_02057	Prbk.g_00868
OG0002171	Praf.g_02350	Prbk.g_00484
OG0002172	Praf.g_02561	Prbk.g_00663
OG0002173	Praf.g_02573	Prbk.g_00681
OG0002174	Praf.g_02722	Prbk.g_02216
OG0002229	Praf.g_00138	Prbk.g_01560
OG0002231	Praf.g_01235	Prbk.g_01832
OG0002232	Praf.g_01245	Prbk.g_01840
OG0002233	Praf.g_01254	Prbk.g_01845
OG0002234	Praf.g_01300	Prbk.g_00621
OG0002235	Praf.g_01505	Prbk.g_02446
OG0002236	Praf.g_01624	Prbk.g_02566
OG0002237	Praf.g_01686	Prbk.g_02625
OG0002238	Praf.g_01724	Prbk.g_00736
OG0002239	Praf.g_01854	Prbk.g_01204
OG0002240	Praf.g_01899	Prbk.g_02119
OG0002241	Praf.g_01928	Prbk.g_02102
OG0002242	Praf.g_02351	Prbk.g_00485
OG0002243	Praf.g_02606	Prbk.g_02142
OG0002277	Praf.g_00076	Prbk.g_01581
OG0002278	Praf.g_01775, Praf.g_01777, Praf.g_02307, Praf.g_02310, Praf.g_02313, Praf.g_01993, Praf.g_00210	Prbk.g_00448, Prbk.g_00241, Prbk.g_01940
OG0002279	Praf.g_00242	Prbk.g_00009
OG0002280	Praf.g_00649	Prbk.g_01069
OG0002281	Praf.g_00720	Prbk.g_01112
OG0002282	Praf.g_00947	Prbk.g_01648
OG0002283	Praf.g_00989	Prbk.g_01681
OG0002284	Praf.g_01211	Prbk.g_01806
OG0002285	Praf.g_01418	Prbk.g_02351
OG0002288	Praf.g_01799	Prbk.g_00268
OG0002289	Praf.g_01930	Prbk.g_02100
OG0002290	Praf.g_01974	Prbk.g_01372
OG0002291	Praf.g_02494	Prbk.g_01278
OG0002292	Praf.g_02510	Prbk.g_01262
OG0002328	Praf.g_00262	Prbk.g_00029
OG0002330	Praf.g_01117	Prbk.g_01754
OG0002331	Praf.g_01128	Prbk.g_01768
OG0002332	Praf.g_01723	Prbk.g_00737
OG0002333	Praf.g_01725	Prbk.g_00735
OG0002334	Praf.g_01786	Prbk.g_00251
OG0002335	Praf.g_01800	Prbk.g_00269
OG0002336	Praf.g_01904	Prbk.g_02115
OG0002337	Praf.g_02272	Prbk.g_00410
OG0002338	Praf.g_02357	Prbk.g_00491
OG0002339	Praf.g_02370	Prbk.g_00503
OG0002340	Praf.g_02584	Prbk.g_00689
OG0002381	Praf.g_02032, Praf.g_02458	Prbk.g_01522
OG0002381	Praf.g_00206	Prbk.g_00210
OG0002382	Praf.g_00604	Prbk.g_02070
OG0002383	Praf.g_00890	Prbk.g_00173
OG0002386	Praf.g_01752	Prbk.g_00705
OG0002388	Praf.g_01935	Prbk.g_02095
OG0002390	Praf.g_02504	Prbk.g_01268
OG0002391	Praf.g_02631	Prbk.g_01348
OG0002429	Praf.g_00269	Prbk.g_00036
OG0002430	Praf.g_00653	Prbk.g_01074
OG0002431	Praf.g_00652	Prbk.g_01073
OG0002432	Praf.g_00336	Prbk.g_02137
OG0002433	Praf.g_00562	Prbk.g_02027
OG0002434	Praf.g_00699	Prbk.g_01883
OG0002435	Praf.g_00820, Praf.g_00821	Prbk.g_01038
OG0002436	Praf.g_01025	Prbk.g_01713
OG0002437	Praf.g_01072	Prbk.g_01961
OG0002437	Praf.g_01067	Prbk.g_01727
OG0002438	Praf.g_01234	Prbk.g_01831
OG0002439	Praf.g_01256	Prbk.g_00921
OG0002440	Praf.g_01335	Prbk.g_00586
OG0002441	Praf.g_01466	Prbk.g_02405, Prbk.g_02406
OG0002442	Praf.g_01644	Prbk.g_02585
OG0002444	Praf.g_01797	Prbk.g_00262
OG0002446	Praf.g_01901	Prbk.g_02117
OG0002447	Praf.g_01929	Prbk.g_02101
OG0002448	Praf.g_02373	Prbk.g_00508, Prbk.g_00507
OG0002449	Praf.g_02748	Prbk.g_02242
OG0002450	Praf.g_02771	Prbk.g_02266
OG0002492	Praf.g_00334	Prbk.g_02135
OG0002493	Praf.g_00365	Prbk.g_01354
OG0002494	Praf.g_00546	Prbk.g_02009
OG0002495	Praf.g_01079	Prbk.g_01734
OG0002496	Praf.g_01564	Prbk.g_02501
OG0002498	Praf.g_02610	Prbk.g_01487
OG0002563	Praf.g_00285, Praf.g_00280, Praf.g_01821	Prbk.g_00284
OG0002564	Praf.g_00355	Prbk.g_01464
OG0002565	Praf.g_00363	Prbk.g_01352
OG0002566	Praf.g_00451	Prbk.g_01430
OG0002567	Praf.g_00655	Prbk.g_01075
OG0002568	Praf.g_00748, Praf.g_00747	Prbk.g_01138
OG0002569	Praf.g_01565	Prbk.g_02502
OG0002570	Praf.g_01567	Prbk.g_02504
OG0002571	Praf.g_01634	Prbk.g_02577
OG0002572	Praf.g_01658	Prbk.g_02601
OG0002573	Praf.g_01798	Prbk.g_00263
OG0002574	Praf.g_01934	Prbk.g_02096
OG0002575	Praf.g_01936	Prbk.g_02094
OG0002576	Praf.g_01937	Prbk.g_02093
OG0002577	Praf.g_01968	Prbk.g_00313
OG0002579	Praf.g_02424	Prbk.g_00744
OG0002580	Praf.g_02725	Prbk.g_02223
OG0002630	Praf.g_00229	Prbk.g_02692
OG0002630	Praf.g_02020	Prbk.g_02692
OG0002631	Praf.g_00290	Prbk.g_00827
OG0002632	Praf.g_00335	Prbk.g_02136
OG0002633	Praf.g_00339	Prbk.g_01947
OG0002634	Praf.g_00388	Prbk.g_01518
OG0002635	Praf.g_00831	Prbk.g_01027
OG0002636	Praf.g_00951	Prbk.g_01651
OG0002637	Praf.g_00997	Prbk.g_01688
OG0002638	Praf.g_01200	Prbk.g_01956
OG0002639	Praf.g_01201	Prbk.g_01798
OG0002641	Praf.g_01563	Prbk.g_02500
OG0002642	Praf.g_01566	Prbk.g_02503
OG0002643	Praf.g_01574	Prbk.g_02512
OG0002644	Praf.g_01701	Prbk.g_02640
OG0002645	Praf.g_01702	Prbk.g_02641
OG0002647	Praf.g_02609	Prbk.g_02146
OG0002648	Praf.g_02615	Prbk.g_02152
OG0002649	Praf.g_02616	Prbk.g_02153
OG0002650	Praf.g_02617	Prbk.g_02154
OG0002704	Praf.g_00139	Prbk.g_01559
OG0002705	Praf.g_01040	Prbk.g_02419
OG0002706	Praf.g_01186	Prbk.g_00089
OG0002706	Praf.g_01096	Prbk.g_01330
OG0002710	Praf.g_01181	Prbk.g_01850
OG0002711	Praf.g_01656	Prbk.g_02599
OG0002712	Praf.g_01703	Prbk.g_02642
OG0002713	Praf.g_01707	Prbk.g_02646
OG0002714	Praf.g_01753	Prbk.g_00704
OG0002715	Praf.g_01969	Prbk.g_00314
OG0002716	Praf.g_02213	Prbk.g_01005
OG0002717	Praf.g_02578	Prbk.g_00684
OG0002718	Praf.g_02774	Prbk.g_02269
OG0002795	Praf.g_00137, Praf.g_00136	Prbk.g_01563
OG0002796	Praf.g_00373	Prbk.g_01363
OG0002797	Praf.g_00476	Prbk.g_00903
OG0002798	Praf.g_00863	Prbk.g_00146
OG0002799	Praf.g_00972	Prbk.g_02662
OG0002800	Praf.g_00987	Prbk.g_01679
OG0002801	Praf.g_01295	Prbk.g_00628
OG0002802	Praf.g_01356	Prbk.g_00564
OG0002803	Praf.g_01657	Prbk.g_02600
OG0002905	Praf.g_00161	Prbk.g_01549
OG0002906	Praf.g_00973	Prbk.g_02663
OG0002909	Praf.g_01054	Prbk.g_01714
OG0002910	Praf.g_01136	Prbk.g_01777
OG0002911	Praf.g_01158	Prbk.g_01102, Prbk.g_01575
OG0002912	Praf.g_01639	Prbk.g_02581
OG0002913	Praf.g_02687	Prbk.g_02192
OG0002914	Praf.g_02688	Prbk.g_02193
OG0003036	Praf.g_00171	Prbk.g_01488
OG0003037	Praf.g_00231	Prbk.g_00002
OG0003038	Praf.g_00445	Prbk.g_01424
OG0003039	Praf.g_00552	Prbk.g_01870
OG0003040	Praf.g_00774	Prbk.g_01164
OG0003044	Praf.g_01091	Prbk.g_02677
OG0003048	Praf.g_01949	Prbk.g_00697
OG0003050	Praf.g_02592, Praf.g_02042	Prbk.g_00884
OG0003051	Praf.g_02257	Prbk.g_00395
OG0003052	Praf.g_02305	Prbk.g_00446
OG0003053	Praf.g_02341	Prbk.g_00475
OG0003055	Praf.g_02576	Prbk.g_01553
OG0003056	Praf.g_02635	Prbk.g_01339
OG0003057	Praf.g_02636	Prbk.g_01340
OG0003058	Praf.g_02637	Prbk.g_01341
OG0003182	Praf.g_00080	Prbk.g_01579
OG0003185	Praf.g_00350	Prbk.g_01466
OG0003186	Praf.g_00657	Prbk.g_01077
OG0003187	Praf.g_00816	Prbk.g_00168
OG0003188	Praf.g_00829	Prbk.g_01029
OG0003189	Praf.g_00839	Prbk.g_00701
OG0003190	Praf.g_01005	Prbk.g_01696
OG0003193	Praf.g_01183	Prbk.g_00078
OG0003195	Praf.g_01227, Praf.g_01226	Prbk.g_01822
OG0003196	Praf.g_01243	Prbk.g_01839
OG0003197	Praf.g_01447	Prbk.g_02384
OG0003199	Praf.g_01654	Prbk.g_02597
OG0003200	Praf.g_01850	Prbk.g_01210
OG0003201	Praf.g_01945	Prbk.g_02086
OG0003202	Praf.g_01954	Prbk.g_00297
OG0003204	Praf.g_02019	Prbk.g_00368
OG0003205	Praf.g_02033, Praf.g_02462	Prbk.g_00119
OG0003206	Praf.g_02037	Prbk.g_01671, Prbk.g_00111
OG0003207	Praf.g_02205	Prbk.g_01014
OG0003209	Praf.g_02482	Prbk.g_00390
OG0003210	Praf.g_02483	Prbk.g_00389
OG0003211	Praf.g_02484	Prbk.g_00388
OG0003212	Praf.g_02485	Prbk.g_00387
OG0003213	Praf.g_02498	Prbk.g_01274
OG0003376	Praf.g_00291	Prbk.g_00824
OG0003377	Praf.g_01755, Praf.g_00364	Prbk.g_01353
OG0003378	Praf.g_00550	Prbk.g_02013
OG0003379	Praf.g_00674	Prbk.g_01096
OG0003380	Praf.g_00848, Praf.g_02536	Prbk.g_00636
OG0003381	Praf.g_00900	Prbk.g_00184
OG0003382	Praf.g_00979	Prbk.g_02669
OG0003383	Praf.g_01074	Prbk.g_01729
OG0003385	Praf.g_01132	Prbk.g_01773
OG0003386	Praf.g_01138	Prbk.g_01779
OG0003387	Praf.g_01140	Prbk.g_01781
OG0003388	Praf.g_01141	Prbk.g_01782
OG0003389	Praf.g_01142	Prbk.g_01783
OG0003390	Praf.g_01195	Prbk.g_01944
OG0003391	Praf.g_01209	Prbk.g_01804
OG0003392	Praf.g_01242	Prbk.g_01838
OG0003394	Praf.g_01492	Prbk.g_02432
OG0003395	Praf.g_01646, Praf.g_01826	Prbk.g_02589
OG0003396	Praf.g_01760	Prbk.g_00703, Prbk.g_02700
OG0003397	Praf.g_01939	Prbk.g_02091
OG0003398	Praf.g_02361	Prbk.g_00494
OG0003399	Praf.g_02629	Prbk.g_01346
OG0003400	Praf.g_02632	Prbk.g_01349
OG0003401	Praf.g_02633	Prbk.g_01350
OG0003667	Praf.g_00189	Prbk.g_00222
OG0003668	Praf.g_00203	Prbk.g_00333
OG0003669	Praf.g_00205	Prbk.g_00211
OG0003670	Praf.g_00213	Prbk.g_00205
OG0003671	Praf.g_00284	Prbk.g_02690, Prbk.g_00038
OG0003672	Praf.g_00324	Prbk.g_01322
OG0003673	Praf.g_00344	Prbk.g_01478
OG0003674	Praf.g_00346	Prbk.g_01474
OG0003675	Praf.g_00366	Prbk.g_01355
OG0003676	Praf.g_00372	Prbk.g_01362
OG0003677	Praf.g_00399	Prbk.g_01378
OG0003678	Praf.g_00483	Prbk.g_00910
OG0003679	Praf.g_00551	Prbk.g_02014
OG0003680	Praf.g_00556	Prbk.g_02019
OG0003681	Praf.g_00559	Prbk.g_02024
OG0003682	Praf.g_00664	Prbk.g_01084
OG0003683	Praf.g_00668	Prbk.g_01090
OG0003684	Praf.g_00669	Prbk.g_01091
OG0003685	Praf.g_00732	Prbk.g_01123
OG0003686	Praf.g_00759	Prbk.g_01149
OG0003687	Praf.g_00775	Prbk.g_01165
OG0003688	Praf.g_00866	Prbk.g_00149
OG0003689	Praf.g_00889	Prbk.g_00172
OG0003690	Praf.g_00939	Prbk.g_01640
OG0003691	Praf.g_00942	Prbk.g_01643
OG0003692	Praf.g_00945	Prbk.g_01647
OG0003693	Praf.g_00950	Prbk.g_01650
OG0003694	Praf.g_00958	Prbk.g_01659
OG0003695	Praf.g_00959	Prbk.g_01660
OG0003696	Praf.g_00995	Prbk.g_01686
OG0003697	Praf.g_00998	Prbk.g_01689
OG0003698	Praf.g_00999	Prbk.g_01690
OG0003699	Praf.g_01007	Prbk.g_01699
OG0003700	Praf.g_01016	Prbk.g_01703
OG0003701	Praf.g_01017	Prbk.g_01704
OG0003702	Praf.g_01018	Prbk.g_01705
OG0003703	Praf.g_01019	Prbk.g_01706
OG0003704	Praf.g_01056	Prbk.g_01715
OG0003705	Praf.g_01064	Prbk.g_01719
OG0003706	Praf.g_01066	Prbk.g_01720
OG0003707	Praf.g_01070	Prbk.g_01723
OG0003708	Praf.g_01083	Prbk.g_01738
OG0003709	Praf.g_01110	Prbk.g_01748
OG0003710	Praf.g_01112	Prbk.g_01749
OG0003711	Praf.g_01113	Prbk.g_00239
OG0003712	Praf.g_01116	Prbk.g_01753
OG0003713	Praf.g_01123	Prbk.g_01762
OG0003714	Praf.g_01129	Prbk.g_01770
OG0003715	Praf.g_01137	Prbk.g_01778
OG0003717	Praf.g_01170	Prbk.g_01972
OG0003718	Praf.g_01172	Prbk.g_00086
OG0003719	Praf.g_01178	Prbk.g_01962
OG0003720	Praf.g_01179	Prbk.g_01963
OG0003721	Praf.g_01212	Prbk.g_01807
OG0003722	Praf.g_01228	Prbk.g_01825
OG0003723	Praf.g_01237	Prbk.g_01834
OG0003724	Praf.g_01240	Prbk.g_01837
OG0003725	Praf.g_01250	Prbk.g_01842
OG0003726	Praf.g_01252	Prbk.g_01843
OG0003727	Praf.g_01301	Prbk.g_00620
OG0003728	Praf.g_01409	Prbk.g_02341
OG0003729	Praf.g_01443	Prbk.g_02378
OG0003730	Praf.g_01477	Prbk.g_02416
OG0003731	Praf.g_01481	Prbk.g_02421
OG0003732	Praf.g_01483	Prbk.g_02423
OG0003733	Praf.g_01487	Prbk.g_02427
OG0003734	Praf.g_01490	Prbk.g_02430
OG0003735	Praf.g_01502	Prbk.g_02443
OG0003736	Praf.g_01569	Prbk.g_02506
OG0003737	Praf.g_01570	Prbk.g_02507
OG0003738	Praf.g_01579	Prbk.g_02517
OG0003739	Praf.g_01582	Prbk.g_02524
OG0003740	Praf.g_01583	Prbk.g_02525
OG0003741	Praf.g_01630	Prbk.g_02572
OG0003742	Praf.g_01643	Prbk.g_02584
OG0003743	Praf.g_01645	Prbk.g_02587
OG0003744	Praf.g_01649	Prbk.g_02592
OG0003745	Praf.g_01651	Prbk.g_02594
OG0003746	Praf.g_01655	Prbk.g_02598
OG0003747	Praf.g_01726	Prbk.g_00731
OG0003748	Praf.g_01734	Prbk.g_00722
OG0003749	Praf.g_01761	Prbk.g_02699
OG0003750	Praf.g_01855	Prbk.g_01203
OG0003751	Praf.g_01944	Prbk.g_02087
OG0003752	Praf.g_01946	Prbk.g_02085
OG0003753	Praf.g_01948	Prbk.g_02083
OG0003754	Praf.g_01967	Prbk.g_00312
OG0003755	Praf.g_01994	Prbk.g_00350
OG0003756	Praf.g_02041	Prbk.g_00885
OG0003757	Praf.g_02043	Prbk.g_00883
OG0003758	Praf.g_02069	Prbk.g_00857
OG0003759	Praf.g_02113	Prbk.g_00800
OG0003760	Praf.g_02181	Prbk.g_01924
OG0003761	Praf.g_02204	Prbk.g_01015
OG0003762	Praf.g_02246	Prbk.g_00375
OG0003763	Praf.g_02258	Prbk.g_00396
OG0003764	Praf.g_02385	Prbk.g_00515
OG0003766	Praf.g_02490	Prbk.g_01282
OG0003767	Praf.g_02507	Prbk.g_01265
OG0003768	Praf.g_02534	Prbk.g_00634
OG0003769	Praf.g_02535	Prbk.g_00635
OG0003770	Praf.g_02537	Prbk.g_00637
OG0003771	Praf.g_02538	Prbk.g_00638
OG0003772	Praf.g_02539	Prbk.g_00639
OG0003773	Praf.g_02540	Prbk.g_00640
OG0003774	Praf.g_02542	Prbk.g_00643
OG0003775	Praf.g_02543	Prbk.g_00645
OG0003776	Praf.g_02544	Prbk.g_00646
OG0003777	Praf.g_02630	Prbk.g_01347
OG0003778	Praf.g_02703	Prbk.g_02208
OG0003779	Praf.g_02745, Praf.g_02746	Prbk.g_02240
OG0004063	Praf.g_00200	Prbk.g_00213
OG0004064	Praf.g_00327	Prbk.g_01325
OG0004067	Praf.g_00349	Prbk.g_01467
OG0004068	Praf.g_00358	Prbk.g_01460
OG0004069	Praf.g_00369	Prbk.g_01358
OG0004070	Praf.g_00547	Prbk.g_02010
OG0004071	Praf.g_00563	Prbk.g_02028
OG0004073	Praf.g_00686	Prbk.g_01896
OG0004074	Praf.g_00770	Prbk.g_01160
OG0004076	Praf.g_00869	Prbk.g_00152
OG0004078	Praf.g_00970	Prbk.g_02660
OG0004079	Praf.g_00971	Prbk.g_02661
OG0004080	Praf.g_00984	Prbk.g_02670
OG0004081	Praf.g_00993	Prbk.g_01684
OG0004082	Praf.g_00994	Prbk.g_01685
OG0004085	Praf.g_01068	Prbk.g_01739
OG0004086	Praf.g_01075	Prbk.g_01730
OG0004088	Praf.g_01175	Prbk.g_01966
OG0004089	Praf.g_01184	Prbk.g_00079
OG0004090	Praf.g_01474	Prbk.g_02414
OG0004091	Praf.g_01482	Prbk.g_02422
OG0004092	Praf.g_01633	Prbk.g_02576
OG0004093	Praf.g_01704	Prbk.g_02643
OG0004094	Praf.g_01714	Prbk.g_02652
OG0004096	Praf.g_01888	Prbk.g_02404
OG0004099	Praf.g_02035	Prbk.g_01673
OG0004100	Praf.g_02036	Prbk.g_01672
OG0004101	Praf.g_02085	Prbk.g_00840
OG0004104	Praf.g_02369	Prbk.g_00502
OG0004105	Praf.g_02583	Prbk.g_00687
OG0004106	Praf.g_02628	Prbk.g_01345
OG0004108	Praf.g_02675	Prbk.g_02181
OG0004570	Praf.g_00481	Prbk.g_00908
OG0004573	Praf.g_01445	Prbk.g_02380
OG0004574	Praf.g_01493	Prbk.g_02433
