Orthogroup	Praf	Syaj
OG0001965	Praf.g_02240	Syaj.g_01254
OG0001966	Praf.g_02248	Syaj.g_02598
OG0001967	Praf.g_02250	Syaj.g_02596
OG0001968	Praf.g_02251	Syaj.g_02595
OG0001969	Praf.g_02317	Syaj.g_02524
OG0001970	Praf.g_02409	Syaj.g_01934
OG0001971	Praf.g_02499	Syaj.g_02014
OG0001972	Praf.g_02546	Syaj.g_02081
OG0001975	Praf.g_02694	Syaj.g_00649
OG0001976	Praf.g_02696	Syaj.g_00651
OG0001991	Praf.g_01051	Syaj.g_00761
OG0001995	Praf.g_00667	Syaj.g_00503
OG0001997	Praf.g_00267	Syaj.g_01864
OG0001999	Praf.g_00439	Syaj.g_01590
OG0002000	Praf.g_00640	Syaj.g_00117
OG0002002	Praf.g_00897	Syaj.g_00581
OG0002004	Praf.g_01229	Syaj.g_01838
OG0002006	Praf.g_01291	Syaj.g_00398
OG0002007	Praf.g_01292	Syaj.g_00397
OG0002008	Praf.g_01352	Syaj.g_00828
OG0002009	Praf.g_01491	Syaj.g_01062
OG0002010	Praf.g_01835	Syaj.g_01416
OG0002012	Praf.g_02093	Syaj.g_00514
OG0002014	Praf.g_02352	Syaj.g_02485
OG0002015	Praf.g_02355	Syaj.g_02486
OG0002016	Praf.g_02565	Syaj.g_02061
OG0002017	Praf.g_02721	Syaj.g_02176
OG0002037	Praf.g_00593	Syaj.g_00070
OG0002038	Praf.g_00864	Syaj.g_00311
OG0002039	Praf.g_00877	Syaj.g_00325
OG0002040	Praf.g_00878	Syaj.g_00326
OG0002041	Praf.g_01367	Syaj.g_00847
OG0002043	Praf.g_01430	Syaj.g_00785
OG0002044	Praf.g_01587	Syaj.g_00387
OG0002045	Praf.g_01914	Syaj.g_01453
OG0002046	Praf.g_01927	Syaj.g_01465
OG0002048	Praf.g_02083	Syaj.g_02759
OG0002049	Praf.g_02178	Syaj.g_02677
OG0002050	Praf.g_02261	Syaj.g_02584
OG0002051	Praf.g_02477	Syaj.g_02001
OG0002053	Praf.g_02689	Syaj.g_02150, Syaj.g_02149
OG0002063	Praf.g_01149	Syaj.g_00557
OG0002097	Praf.g_00140	Syaj.g_02340
OG0002113	Praf.g_00039	Syaj.g_02300
OG0002115	Praf.g_00488	Syaj.g_01710
OG0002116	Praf.g_00514	Syaj.g_01684
OG0002117	Praf.g_00871	Syaj.g_00316
OG0002118	Praf.g_00907	Syaj.g_00591
OG0002119	Praf.g_00934	Syaj.g_02056
OG0002120	Praf.g_00986	Syaj.g_01131
OG0002121	Praf.g_01090	Syaj.g_00667
OG0002123	Praf.g_01306	Syaj.g_00955
OG0002124	Praf.g_01610	Syaj.g_00352
OG0002126	Praf.g_02354	Syaj.g_02488
OG0002127	Praf.g_02426	Syaj.g_01953
OG0002128	Praf.g_02693	Syaj.g_00648
OG0002154	Praf.g_02401	Syaj.g_01956
OG0002159	Praf.g_00167	Syaj.g_02404
OG0002160	Praf.g_00368	Syaj.g_00501
OG0002162	Praf.g_00715	Syaj.g_00212
OG0002163	Praf.g_00781	Syaj.g_02143
OG0002166	Praf.g_01222	Syaj.g_00495
OG0002167	Praf.g_01236	Syaj.g_01089
OG0002168	Praf.g_01289	Syaj.g_00410
OG0002171	Praf.g_02350	Syaj.g_02491
OG0002172	Praf.g_02561	Syaj.g_02065
OG0002173	Praf.g_02573	Syaj.g_02054
OG0002231	Praf.g_01235	Syaj.g_01499
OG0002233	Praf.g_01254	Syaj.g_00970
OG0002234	Praf.g_01300	Syaj.g_01224
OG0002235	Praf.g_01505	Syaj.g_01045
OG0002236	Praf.g_01624	Syaj.g_02675
OG0002238	Praf.g_01724	Syaj.g_00690
OG0002241	Praf.g_01928	Syaj.g_01466
OG0002242	Praf.g_02351	Syaj.g_02490
OG0002243	Praf.g_02606	Syaj.g_02097
OG0002274	Praf.g_00141	Syaj.g_02341
OG0002279	Praf.g_00242	Syaj.g_01889
OG0002280	Praf.g_00649	Syaj.g_00127
OG0002281	Praf.g_00720	Syaj.g_00219
OG0002286	Praf.g_01449, Praf.g_01448	Syaj.g_01460
OG0002287	Praf.g_01770	Syaj.g_02484
OG0002288	Praf.g_01799	Syaj.g_01384
OG0002289	Praf.g_01930	Syaj.g_01468
OG0002290	Praf.g_01974	Syaj.g_00632
OG0002328	Praf.g_00262	Syaj.g_01869
OG0002331	Praf.g_01128	Syaj.g_00972
OG0002332	Praf.g_01723	Syaj.g_00689
OG0002333	Praf.g_01725	Syaj.g_00691
OG0002334	Praf.g_01786	Syaj.g_01371
OG0002336	Praf.g_01904	Syaj.g_01441
OG0002338	Praf.g_02357	Syaj.g_02483
OG0002339	Praf.g_02370	Syaj.g_02471
OG0002384	Praf.g_00981, Praf.g_00982	Syaj.g_01198
OG0002385	Praf.g_01450	Syaj.g_01461
OG0002386	Praf.g_01752	Syaj.g_01240
OG0002388	Praf.g_01935	Syaj.g_01483, Syaj.g_01474
OG0002390	Praf.g_02504	Syaj.g_02019
OG0002391	Praf.g_02631	Syaj.g_01920
OG0002429	Praf.g_00269	Syaj.g_01861
OG0002432	Praf.g_00336	Syaj.g_02088
OG0002435	Praf.g_00820, Praf.g_00821	Syaj.g_01563
OG0002443	Praf.g_01706	Syaj.g_00894
OG0002446	Praf.g_01901	Syaj.g_00023
OG0002448	Praf.g_02373	Syaj.g_01630
OG0002450	Praf.g_02771	Syaj.g_02249
OG0002491	Praf.g_00287	Syaj.g_01856
OG0002492	Praf.g_00334	Syaj.g_02092
OG0002496	Praf.g_01564	Syaj.g_00679
OG0002569	Praf.g_01565	Syaj.g_00680
OG0002570	Praf.g_01567	Syaj.g_00682
OG0002571	Praf.g_01634	Syaj.g_00155
OG0002574	Praf.g_01934	Syaj.g_01473
OG0002575	Praf.g_01936	Syaj.g_01475
OG0002576	Praf.g_01937	Syaj.g_01476
OG0002578	Praf.g_02167	Syaj.g_00801, Syaj.g_01380
OG0002579	Praf.g_02424	Syaj.g_01957
OG0002631	Praf.g_00290	Syaj.g_01855
OG0002632	Praf.g_00335	Syaj.g_02093
OG0002635	Praf.g_00831	Syaj.g_00294
OG0002640	Praf.g_01485	Syaj.g_00666
OG0002641	Praf.g_01563	Syaj.g_00678
OG0002642	Praf.g_01566	Syaj.g_00681
OG0002707	Praf.g_01092	Syaj.g_01916, Syaj.g_01917, Syaj.g_02133, Syaj.g_00173
OG0002708	Praf.g_01150, Praf.g_01163	Syaj.g_00551
OG0002709	Praf.g_01166	Syaj.g_00887
OG0002710	Praf.g_01181	Syaj.g_01063
OG0002716	Praf.g_02213	Syaj.g_02614
OG0002717	Praf.g_02578	Syaj.g_02051
OG0002796	Praf.g_00373	Syaj.g_00507
OG0002804	Praf.g_01924	Syaj.g_00621, Syaj.g_02848
OG0002805	Praf.g_01975	Syaj.g_00633
OG0002908	Praf.g_01035	Syaj.g_02630, Syaj.g_00675
OG0002911	Praf.g_01158	Syaj.g_02335
OG0002912	Praf.g_01639	Syaj.g_02028
OG0003029	Praf.g_02034	Syaj.g_00139
OG0003042	Praf.g_01034	Syaj.g_00676
OG0003054	Praf.g_02466	Syaj.g_01076
OG0003055	Praf.g_02576	Syaj.g_02380
OG0003191	Praf.g_01036	Syaj.g_00674
OG0003193	Praf.g_01183	Syaj.g_02157
OG0003198	Praf.g_01452	Syaj.g_02850
OG0003376	Praf.g_00291	Syaj.g_01854
OG0003399	Praf.g_02629	Syaj.g_00694
OG0004061	Praf.g_00128	Syaj.g_02381
OG0004065	Praf.g_00330	Syaj.g_00025
OG0004075	Praf.g_00838	Syaj.g_02155
OG0004097	Praf.g_01918	Syaj.g_00623
OG0004098	Praf.g_01919	Syaj.g_00622
