Orthogroup	Praf	Syal
OG0002237	Praf.g_01686	Syal.g_02643
OG0002238	Praf.g_01724	Syal.g_02071
OG0002239	Praf.g_01854	Syal.g_00559
OG0002241	Praf.g_01928	Syal.g_00477
OG0002277	Praf.g_00076	Syal.g_00168
OG0002279	Praf.g_00242	Syal.g_00822
OG0002281	Praf.g_00720	Syal.g_02779
OG0002286	Praf.g_01449, Praf.g_01448	Syal.g_01220
OG0002288	Praf.g_01799	Syal.g_00376
OG0002289	Praf.g_01930	Syal.g_00479
OG0002290	Praf.g_01974	Syal.g_00496, Syal.g_00928
OG0002291	Praf.g_02494	Syal.g_00876
OG0002292	Praf.g_02510	Syal.g_00948
OG0002328	Praf.g_00262	Syal.g_00802
OG0002330	Praf.g_01117	Syal.g_01805
OG0002331	Praf.g_01128	Syal.g_01571
OG0002332	Praf.g_01723	Syal.g_02070
OG0002333	Praf.g_01725	Syal.g_02072
OG0002334	Praf.g_01786	Syal.g_00027
OG0002335	Praf.g_01800	Syal.g_00378, Syal.g_00379
OG0002336	Praf.g_01904	Syal.g_00460
OG0002337	Praf.g_02272	Syal.g_01256
OG0002340	Praf.g_02584	Syal.g_00973
OG0002382	Praf.g_00604	Syal.g_02906
OG0002385	Praf.g_01450	Syal.g_01219
OG0002390	Praf.g_02504	Syal.g_00942
OG0002391	Praf.g_02631	Syal.g_00848
OG0002432	Praf.g_00336	Syal.g_01034, Syal.g_01035, Syal.g_01036
OG0002433	Praf.g_00562	Syal.g_00969
OG0002434	Praf.g_00699	Syal.g_02802
OG0002438	Praf.g_01234	Syal.g_01088
OG0002440	Praf.g_01335	Syal.g_01916
OG0002443	Praf.g_01706	Syal.g_00970
OG0002444	Praf.g_01797	Syal.g_00055
OG0002445	Praf.g_01865, Praf.g_01867	Syal.g_00455
OG0002446	Praf.g_01901	Syal.g_00436
OG0002447	Praf.g_01929	Syal.g_00478
OG0002491	Praf.g_00287	Syal.g_00793
OG0002492	Praf.g_00334	Syal.g_01030, Syal.g_01029, Syal.g_01031
OG0002494	Praf.g_00546	Syal.g_02768
OG0002496	Praf.g_01564	Syal.g_01193
OG0002563	Praf.g_00285, Praf.g_00280, Praf.g_01821	Syal.g_00071
OG0002568	Praf.g_00748, Praf.g_00747	Syal.g_02756
OG0002569	Praf.g_01565	Syal.g_02132, Syal.g_01194
OG0002570	Praf.g_01567	Syal.g_01197
OG0002577	Praf.g_01968	Syal.g_00511
OG0002580	Praf.g_02725	Syal.g_01129
OG0002631	Praf.g_00290, Praf.g_02222, Praf.g_02231	Syal.g_00791
OG0002632	Praf.g_00335	Syal.g_01033
OG0002633	Praf.g_00339	Syal.g_00051
OG0002636	Praf.g_00951	Syal.g_01570
OG0002637	Praf.g_00997	Syal.g_02502
OG0002639	Praf.g_01201	Syal.g_01535
OG0002640	Praf.g_01485	Syal.g_02086, Syal.g_02513
OG0002641	Praf.g_01563	Syal.g_01192
OG0002642	Praf.g_01566	Syal.g_01196
OG0002643	Praf.g_01574	Syal.g_02377
OG0002644	Praf.g_01701	Syal.g_02627
OG0002645	Praf.g_01702	Syal.g_02626
OG0002648	Praf.g_02615	Syal.g_01058
OG0002649	Praf.g_02616	Syal.g_01059
OG0002650	Praf.g_02617	Syal.g_01060
OG0002704	Praf.g_00139	Syal.g_00188
OG0002705	Praf.g_01040	Syal.g_02503
OG0002711	Praf.g_01656	Syal.g_00278
OG0002712	Praf.g_01703	Syal.g_02625
OG0002713	Praf.g_01707	Syal.g_02624
OG0002717	Praf.g_02578	Syal.g_00977
OG0002795	Praf.g_00136	Syal.g_00185
OG0002798	Praf.g_00863	Syal.g_01662
OG0002802	Praf.g_01356	Syal.g_01949
OG0002803	Praf.g_01657	Syal.g_01540
OG0002804	Praf.g_01924	Syal.g_01496
OG0002805	Praf.g_01975	Syal.g_00497, Syal.g_00927
OG0002907	Praf.g_01009	Syal.g_01133
OG0002909	Praf.g_01054	Syal.g_02520
OG0003038	Praf.g_00445	Syal.g_01940, Syal.g_01939
OG0003041	Praf.g_01012	Syal.g_02081
OG0003043	Praf.g_01087	Syal.g_00047
OG0003048	Praf.g_01949	Syal.g_01221
OG0003052	Praf.g_02305	Syal.g_01295
OG0003192	Praf.g_01154	Syal.g_02679
OG0003197	Praf.g_01447	Syal.g_02268
OG0003198	Praf.g_01452	Syal.g_01217
OG0003214	Praf.g_02650	Syal.g_00448
OG0003382	Praf.g_00979	Syal.g_01945
OG0003393	Praf.g_01451	Syal.g_01218
OG0003673	Praf.g_00344	Syal.g_02037
OG0004062	Praf.g_00134	Syal.g_01464, Syal.g_01528
OG0004077	Praf.g_00955	Syal.g_01107
OG0004102	Praf.g_02221, Praf.g_02236, Praf.g_02230	Syal.g_00445
