Orthogroup	Pran	Prab
OG0001908	Pran.g_00797	Prab.g_01403
OG0001909	Pran.g_01429	Prab.g_00754
OG0001910	Pran.g_01802	Prab.g_00381
OG0001911	Pran.g_00906	Prab.g_01296
OG0001911	Pran.g_01770	Prab.g_00413
OG0001911	Pran.g_00933	Prab.g_01632
OG0001912	Pran.g_01730	Prab.g_00453
OG0001913	Pran.g_01398	Prab.g_00785
OG0001914	Pran.g_00891	Prab.g_01311
OG0001915	Pran.g_00610	Prab.g_01589
OG0001950	Pran.g_00132	Prab.g_01147
OG0001951	Pran.g_00795	Prab.g_01405
OG0001952	Pran.g_00801	Prab.g_01399
OG0001953	Pran.g_00370	Prab.g_00054
OG0001954	Pran.g_01810	Prab.g_00373
OG0001955	Pran.g_01785	Prab.g_00398
OG0001956	Pran.g_01422	Prab.g_00761
OG0001957	Pran.g_01389	Prab.g_00794
OG0001958	Pran.g_00100	Prab.g_01179
OG0001959	Pran.g_00814	Prab.g_01387
OG0001985	Pran.g_01788	Prab.g_00395
OG0001986	Pran.g_00793	Prab.g_01407
OG0001987	Pran.g_00800	Prab.g_01400
OG0001989	Pran.g_01825	Prab.g_00358
OG0001990	Pran.g_01814	Prab.g_00369
OG0001991	Pran.g_01393	Prab.g_00790
OG0001992	Pran.g_01271	Prab.g_00912
OG0001993	Pran.g_00764	Prab.g_01435
OG0002020	Pran.g_01792	Prab.g_00391
OG0002024	Pran.g_00956	Prab.g_01655
OG0002025	Pran.g_00757	Prab.g_01442
OG0002026	Pran.g_01475	Prab.g_00708
OG0002027	Pran.g_00627	Prab.g_01572
OG0002054	Pran.g_01780	Prab.g_00403
OG0002055	Pran.g_01467	Prab.g_00716
OG0002121	Pran.g_00120	Prab.g_01159
OG0002122	Pran.g_01388	Prab.g_00795
OG0002122	Pran.g_00941	Prab.g_01640
OG0002123	Pran.g_00784	Prab.g_01416
OG0002124	Pran.g_00776	Prab.g_01424
OG0002125	Pran.g_00781	Prab.g_01419
OG0002126	Pran.g_00780	Prab.g_01420
OG0002127	Pran.g_00779	Prab.g_01421
OG0002129	Pran.g_01809	Prab.g_00374
OG0002130	Pran.g_01764	Prab.g_00419
OG0002131	Pran.g_01387	Prab.g_00796
OG0002132	Pran.g_00818	Prab.g_01383
OG0002133	Pran.g_00804	Prab.g_01396
OG0002134	Pran.g_00771	Prab.g_01429
OG0002135	Pran.g_00760	Prab.g_01439
OG0002136	Pran.g_00945	Prab.g_01644
OG0002175	Pran.g_00803	Prab.g_01397
OG0002178	Pran.g_01765	Prab.g_00418
OG0002179	Pran.g_00528	Prab.g_00969
OG0002181	Pran.g_01781	Prab.g_00402
OG0002182	Pran.g_01773	Prab.g_00410
OG0002183	Pran.g_01397	Prab.g_00786
OG0002184	Pran.g_01396	Prab.g_00787
OG0002185	Pran.g_01380	Prab.g_00802
OG0002186	Pran.g_01284	Prab.g_00899
OG0002187	Pran.g_01273	Prab.g_00910
OG0002188	Pran.g_00915	Prab.g_01287
OG0002247	Pran.g_01791	Prab.g_00392
OG0002248	Pran.g_01386	Prab.g_00797
OG0002249	Pran.g_01381	Prab.g_00801
OG0002250	Pran.g_00909	Prab.g_01293
OG0002251	Pran.g_00816	Prab.g_01385
OG0002252	Pran.g_00772	Prab.g_01428
OG0002253	Pran.g_00960	Prab.g_01659
OG0002343	Pran.g_00148	Prab.g_01131
OG0002347	Pran.g_00774	Prab.g_01426
OG0002350	Pran.g_01759	Prab.g_00424
OG0002351	Pran.g_01413	Prab.g_00770
OG0002352	Pran.g_00940	Prab.g_01639
OG0002352	Pran.g_01382	Prab.g_00800
OG0002353	Pran.g_00815	Prab.g_01386
OG0002354	Pran.g_00759	Prab.g_01440
OG0002355	Pran.g_00585	Prab.g_01614
OG0002356	Pran.g_00958	Prab.g_01657
OG0002523	Pran.g_01403	Prab.g_00780
OG0002524	Pran.g_00919	Prab.g_01283
OG0002525	Pran.g_00791	Prab.g_01409
OG0002526	Pran.g_00608	Prab.g_01591
OG0002527	Pran.g_00946	Prab.g_01645
OG0002528	Pran.g_00961	Prab.g_01660
OG0002529	Pran.g_01179	Prab.g_01876
OG0003047	Pran.g_01807	Prab.g_00376
OG0003056	Pran.g_01833	Prab.g_00350
OG0003057	Pran.g_01787	Prab.g_00396
OG0003058	Pran.g_01786	Prab.g_00397
OG0003059	Pran.g_01776	Prab.g_00407
OG0003060	Pran.g_01775	Prab.g_00408
OG0003061	Pran.g_01774	Prab.g_00409
OG0003062	Pran.g_01771	Prab.g_00412
OG0003063	Pran.g_01767	Prab.g_00416
OG0003063	Pran.g_00926	Prab.g_01625
OG0003064	Pran.g_01364	Prab.g_00819
OG0003065	Pran.g_01288	Prab.g_00895
OG0003066	Pran.g_00819	Prab.g_01382
OG0003066	Pran.g_00810	Prab.g_01390
OG0003067	Pran.g_00767, Pran.g_00768	Prab.g_01432
OG0003068	Pran.g_00619	Prab.g_01580
OG0003069	Pran.g_00584	Prab.g_01615
OG0003070	Pran.g_00950	Prab.g_01649
OG0003384	Pran.g_00306	Prab.g_00118
OG0003388	Pran.g_00782	Prab.g_01418
OG0003389	Pran.g_00756	Prab.g_01443
OG0003390	Pran.g_00778	Prab.g_01422
OG0003391	Pran.g_00384	Prab.g_00040
OG0003392	Pran.g_01779	Prab.g_00404
OG0003393	Pran.g_01762	Prab.g_00421
OG0003394	Pran.g_01753	Prab.g_00430
OG0003395	Pran.g_01752	Prab.g_00431
OG0003396	Pran.g_01416	Prab.g_00767
OG0003397	Pran.g_01385	Prab.g_00798
OG0003398	Pran.g_00532	Prab.g_00965
OG0003399	Pran.g_00103	Prab.g_01176
OG0003400	Pran.g_00913	Prab.g_01289
OG0003401	Pran.g_00908	Prab.g_01294
OG0003402	Pran.g_00783	Prab.g_01417
OG0003403	Pran.g_00773	Prab.g_01427
OG0003404	Pran.g_00765	Prab.g_01434
OG0003405	Pran.g_00762	Prab.g_01437
OG0003406	Pran.g_00616	Prab.g_01583
OG0003407	Pran.g_00599	Prab.g_01600
OG0003408	Pran.g_00588	Prab.g_01611
OG0003409	Pran.g_00587	Prab.g_01612
OG0003410	Pran.g_00952	Prab.g_01651
OG0003940	Pran.g_00290	Prab.g_00134
OG0003941	Pran.g_01795	Prab.g_00388
OG0003942	Pran.g_01760	Prab.g_00423
OG0003943	Pran.g_01756	Prab.g_00427
OG0003944	Pran.g_01755	Prab.g_00428
OG0003945	Pran.g_01754	Prab.g_00429
OG0003946	Pran.g_01277	Prab.g_00906
OG0003947	Pran.g_01270	Prab.g_00913
OG0003948	Pran.g_00914	Prab.g_01288
OG0003949	Pran.g_00911	Prab.g_01291
OG0003950	Pran.g_00859	Prab.g_01343
OG0003951	Pran.g_00790	Prab.g_01410
OG0003952	Pran.g_00788	Prab.g_01412
OG0003953	Pran.g_00787	Prab.g_01413
OG0003954	Pran.g_00786	Prab.g_01414
OG0003955	Pran.g_00785	Prab.g_01415
OG0003956	Pran.g_00775	Prab.g_01425
OG0003957	Pran.g_00770	Prab.g_01430
OG0003958	Pran.g_00766	Prab.g_01433
OG0003959	Pran.g_00761	Prab.g_01438
OG0003960	Pran.g_00755	Prab.g_01444
OG0003961	Pran.g_00754	Prab.g_01445
OG0003962	Pran.g_00644	Prab.g_01555
OG0003963	Pran.g_00643	Prab.g_01556
OG0003964	Pran.g_00605	Prab.g_01594
OG0003965	Pran.g_00589	Prab.g_01610
OG0003966	Pran.g_00921	Prab.g_01621
OG0003967	Pran.g_00922	Prab.g_01622
OG0003968	Pran.g_00932	Prab.g_01631
OG0003969	Pran.g_00937	Prab.g_01636
OG0003970	Pran.g_00939	Prab.g_01638
OG0003971	Pran.g_00942	Prab.g_01641
OG0003972	Pran.g_00947	Prab.g_01646
OG0003973	Pran.g_00948	Prab.g_01647
OG0003974	Pran.g_00951	Prab.g_01650
OG0003975	Pran.g_00959	Prab.g_01658
OG0003976	Pran.g_01248	Prab.g_01946
