Orthogroup	Prak	Prbn
OG0001968	Prak.g_01438	Prbn.g_00259
OG0001970	Prak.g_00720	Prbn.g_01031
OG0001971	Prak.g_00719	Prbn.g_01032
OG0001972	Prak.g_00994	Prbn.g_01397
OG0001973	Prak.g_00167	Prbn.g_01258
OG0001974	Prak.g_01502	Prbn.g_00871
OG0001975	Prak.g_01032	Prbn.g_01359
OG0001976	Prak.g_01517	Prbn.g_00143
OG0001977	Prak.g_00804	Prbn.g_01587
OG0001978	Prak.g_01619	Prbn.g_01719
OG0001979	Prak.g_01620	Prbn.g_01720
OG0001980	Prak.g_01004	Prbn.g_01387
OG0001981	Prak.g_01370	Prbn.g_00191
OG0001986	Prak.g_01366	Prbn.g_00187
OG0001987	Prak.g_01357	Prbn.g_00178
OG0001994	Prak.g_00388	Prbn.g_00687
OG0001995	Prak.g_00029	Prbn.g_00753
OG0001997	Prak.g_00714	Prbn.g_01037
OG0001998	Prak.g_00715	Prbn.g_01036
OG0001999	Prak.g_00716	Prbn.g_01035
OG0002000	Prak.g_01616	Prbn.g_01716
OG0002002	Prak.g_01712	Prbn.g_01813
OG0002003	Prak.g_01813	Prbn.g_01914
OG0002004	Prak.g_00059	Prbn.g_00723
OG0002007	Prak.g_00999	Prbn.g_01392
OG0002008	Prak.g_01223	Prbn.g_01138
OG0002009	Prak.g_01239	Prbn.g_01122
OG0002010	Prak.g_00713	Prbn.g_01038
OG0002011	Prak.g_01256	Prbn.g_01105
OG0002012	Prak.g_01218	Prbn.g_01143
OG0002013	Prak.g_01529	Prbn.g_00131
OG0002014	Prak.g_01195	Prbn.g_01166
OG0002015	Prak.g_00734	Prbn.g_01944
OG0002016	Prak.g_01232	Prbn.g_01129
OG0002017	Prak.g_01245	Prbn.g_01116
OG0002018	Prak.g_01541	Prbn.g_01642
OG0002025	Prak.g_01362	Prbn.g_00183
OG0002040	Prak.g_01579	Prbn.g_01679
OG0002044	Prak.g_00222	Prbn.g_00344
OG0002046	Prak.g_01602	Prbn.g_01702
OG0002048	Prak.g_01036	Prbn.g_01355
OG0002049	Prak.g_01224	Prbn.g_01137
OG0002050	Prak.g_00740	Prbn.g_01938
OG0002067	Prak.g_00637	Prbn.g_00779
OG0002071	Prak.g_01536	Prbn.g_00124
OG0002073	Prak.g_01629	Prbn.g_01729
OG0002080	Prak.g_00647	Prbn.g_00789
OG0002083	Prak.g_00063	Prbn.g_00719
OG0002084	Prak.g_01520	Prbn.g_00140
OG0002085	Prak.g_00375	Prbn.g_00700
OG0002086	Prak.g_01505	Prbn.g_00868
OG0002087	Prak.g_00701	Prbn.g_01050
OG0002088	Prak.g_00658	Prbn.g_00800
OG0002089	Prak.g_00649	Prbn.g_00791
OG0002090	Prak.g_01628	Prbn.g_01728
OG0002092	Prak.g_01192	Prbn.g_01169
OG0002094	Prak.g_01574	Prbn.g_01674
OG0002095	Prak.g_01568	Prbn.g_01668
OG0002096	Prak.g_00352	Prbn.g_00101
OG0002097	Prak.g_00415	Prbn.g_00660
OG0002098	Prak.g_00684	Prbn.g_00826
OG0002099	Prak.g_00685	Prbn.g_00827
OG0002100	Prak.g_00729	Prbn.g_01022
OG0002101	Prak.g_00739	Prbn.g_01939
OG0002102	Prak.g_01070	Prbn.g_00847
OG0002103	Prak.g_01148	Prbn.g_00386
OG0002104	Prak.g_01206	Prbn.g_01155
OG0002105	Prak.g_01213	Prbn.g_01148
OG0002106	Prak.g_01489	Prbn.g_00884
OG0002107	Prak.g_01492	Prbn.g_00881
OG0002108	Prak.g_01503	Prbn.g_00870
OG0002109	Prak.g_01511	Prbn.g_00149
OG0002110	Prak.g_01524	Prbn.g_00136
OG0002111	Prak.g_01591	Prbn.g_01691
OG0002112	Prak.g_01593	Prbn.g_01693
OG0002113	Prak.g_01594	Prbn.g_01694
OG0002114	Prak.g_01644	Prbn.g_01744
OG0002124	Prak.g_01320	Prbn.g_01231
OG0002125	Prak.g_01315	Prbn.g_01226
OG0002126	Prak.g_01316	Prbn.g_01227
OG0002127	Prak.g_01313	Prbn.g_01224
OG0002129	Prak.g_01249	Prbn.g_01112
OG0002133	Prak.g_01354	Prbn.g_00175
OG0002136	Prak.g_01260	Prbn.g_01101
OG0002141	Prak.g_00636	Prbn.g_00778
OG0002153	Prak.g_01799	Prbn.g_01900
OG0002158	Prak.g_00662	Prbn.g_00804
OG0002159	Prak.g_00611	Prbn.g_00465
OG0002160	Prak.g_00670	Prbn.g_00812
OG0002161	Prak.g_00678	Prbn.g_00820
OG0002162	Prak.g_00679	Prbn.g_00821
OG0002163	Prak.g_00686	Prbn.g_00828
OG0002164	Prak.g_00694	Prbn.g_01057
OG0002165	Prak.g_00707	Prbn.g_01044
OG0002166	Prak.g_01248	Prbn.g_01113
OG0002167	Prak.g_01262	Prbn.g_01099
OG0002168	Prak.g_01559	Prbn.g_01659
OG0002169	Prak.g_01572	Prbn.g_01672
OG0002170	Prak.g_01801	Prbn.g_01902
OG0002176	Prak.g_01317	Prbn.g_01228
OG0002177	Prak.g_01361	Prbn.g_00182
OG0002191	Prak.g_00644	Prbn.g_00786
OG0002195	Prak.g_00389	Prbn.g_00686
OG0002198	Prak.g_00697	Prbn.g_01054
OG0002209	Prak.g_00623	Prbn.g_00453
OG0002210	Prak.g_00622	Prbn.g_00454
OG0002211	Prak.g_00621	Prbn.g_00455
OG0002217	Prak.g_00244	Prbn.g_00322
OG0002218	Prak.g_00309	Prbn.g_00058
OG0002219	Prak.g_00614	Prbn.g_00462
OG0002220	Prak.g_00638	Prbn.g_00780
OG0002221	Prak.g_00664	Prbn.g_00806
OG0002222	Prak.g_00724	Prbn.g_01027
OG0002223	Prak.g_00744	Prbn.g_01934
OG0002224	Prak.g_00833	Prbn.g_01558
OG0002225	Prak.g_00941	Prbn.g_01450
OG0002226	Prak.g_00943	Prbn.g_01448
OG0002227	Prak.g_01008	Prbn.g_01383
OG0002228	Prak.g_01014	Prbn.g_01377
OG0002229	Prak.g_01033	Prbn.g_01358
OG0002230	Prak.g_01250	Prbn.g_01111
OG0002231	Prak.g_01294	Prbn.g_01067
OG0002232	Prak.g_01583	Prbn.g_01683
OG0002233	Prak.g_01586	Prbn.g_01686
OG0002234	Prak.g_01624	Prbn.g_01724
OG0002241	Prak.g_01318	Prbn.g_01229
OG0002242	Prak.g_01372	Prbn.g_00193
OG0002243	Prak.g_01321	Prbn.g_01232
OG0002244	Prak.g_01322	Prbn.g_01233
OG0002275	Prak.g_01300	Prbn.g_01061
OG0002317	Prak.g_01310	Prbn.g_01221
OG0002325	Prak.g_00155	Prbn.g_01270
OG0002326	Prak.g_00616	Prbn.g_00460
OG0002327	Prak.g_00626	Prbn.g_01946
OG0002328	Prak.g_00643	Prbn.g_00785
OG0002329	Prak.g_00646	Prbn.g_00788
OG0002330	Prak.g_00677	Prbn.g_00819
OG0002331	Prak.g_00942	Prbn.g_01449
OG0002332	Prak.g_01242	Prbn.g_01119
OG0002333	Prak.g_01539	Prbn.g_01640
OG0002334	Prak.g_01540	Prbn.g_01641
OG0002335	Prak.g_01614	Prbn.g_01714
OG0002336	Prak.g_01626	Prbn.g_01726
OG0002337	Prak.g_01635	Prbn.g_01735
OG0002434	Prak.g_00034	Prbn.g_00748
OG0002435	Prak.g_00039	Prbn.g_00743
OG0002436	Prak.g_00055	Prbn.g_00727
OG0002437	Prak.g_00101	Prbn.g_01324
OG0002438	Prak.g_00112	Prbn.g_01313
OG0002439	Prak.g_00152	Prbn.g_01273
OG0002440	Prak.g_00153	Prbn.g_01272
OG0002441	Prak.g_00154	Prbn.g_01271
OG0002442	Prak.g_00283	Prbn.g_00032
OG0002443	Prak.g_00390	Prbn.g_00685
OG0002444	Prak.g_00545	Prbn.g_00531
OG0002445	Prak.g_00602	Prbn.g_00474
OG0002446	Prak.g_00612	Prbn.g_00464
OG0002447	Prak.g_00613	Prbn.g_00463
OG0002448	Prak.g_00615	Prbn.g_00461
OG0002449	Prak.g_00618	Prbn.g_00458
OG0002450	Prak.g_00619	Prbn.g_00457
OG0002451	Prak.g_00620	Prbn.g_00456
OG0002452	Prak.g_00624	Prbn.g_00452
OG0002453	Prak.g_00625	Prbn.g_00451
OG0002454	Prak.g_00628	Prbn.g_00770
OG0002455	Prak.g_00629	Prbn.g_00771
OG0002456	Prak.g_00630	Prbn.g_00772
OG0002457	Prak.g_00639	Prbn.g_00781
OG0002458	Prak.g_00640	Prbn.g_00782
OG0002459	Prak.g_00641	Prbn.g_00783
OG0002460	Prak.g_00652	Prbn.g_00794
OG0002461	Prak.g_00665	Prbn.g_00807
OG0002462	Prak.g_00666	Prbn.g_00808
OG0002463	Prak.g_00672	Prbn.g_00814
OG0002464	Prak.g_00703	Prbn.g_01048
OG0002465	Prak.g_00704	Prbn.g_01047
OG0002466	Prak.g_00705	Prbn.g_01046
OG0002467	Prak.g_00706	Prbn.g_01045
OG0002468	Prak.g_00731	Prbn.g_01020
OG0002469	Prak.g_00751	Prbn.g_01927
OG0002470	Prak.g_00763	Prbn.g_01628
OG0002471	Prak.g_00875	Prbn.g_01516
OG0002472	Prak.g_00933	Prbn.g_01458
OG0002473	Prak.g_00989	Prbn.g_01402
OG0002474	Prak.g_00993	Prbn.g_01398
OG0002475	Prak.g_01189	Prbn.g_01172
OG0002476	Prak.g_01204	Prbn.g_01157
OG0002477	Prak.g_01246	Prbn.g_01115
OG0002478	Prak.g_01254	Prbn.g_01107
OG0002479	Prak.g_01265	Prbn.g_01096
OG0002480	Prak.g_01283	Prbn.g_01078
OG0002481	Prak.g_01307	Prbn.g_01218
OG0002482	Prak.g_01308	Prbn.g_01219
OG0002483	Prak.g_01309	Prbn.g_01220
OG0002484	Prak.g_01311	Prbn.g_01222
OG0002485	Prak.g_01314	Prbn.g_01225
OG0002486	Prak.g_01319	Prbn.g_01230
OG0002487	Prak.g_01368	Prbn.g_00189
OG0002488	Prak.g_01472	Prbn.g_00901
OG0002489	Prak.g_01483	Prbn.g_00890
OG0002490	Prak.g_01495	Prbn.g_00878
OG0002491	Prak.g_01507	Prbn.g_00866
OG0002492	Prak.g_01515	Prbn.g_00145
OG0002493	Prak.g_01518	Prbn.g_00142
OG0002494	Prak.g_01535	Prbn.g_00125
OG0002495	Prak.g_01547	Prbn.g_01647
OG0002496	Prak.g_01548	Prbn.g_01648
OG0002497	Prak.g_01567	Prbn.g_01667
OG0002498	Prak.g_01570	Prbn.g_01670
OG0002499	Prak.g_01585	Prbn.g_01685
OG0002500	Prak.g_01596	Prbn.g_01696
OG0002501	Prak.g_01598	Prbn.g_01698
OG0002502	Prak.g_01600	Prbn.g_01700
OG0002503	Prak.g_01601	Prbn.g_01701
OG0002504	Prak.g_01611	Prbn.g_01711
OG0002505	Prak.g_01618	Prbn.g_01718
OG0003033	Prak.g_00627	Prbn.g_01945
