Orthogroup	Syad	Syaq
OG0001957	Syad.g_02165	Syaq.g_02070
OG0001958	Syad.g_01575	Syaq.g_02238
OG0001960	Syad.g_02348	Syaq.g_00437
OG0001961	Syad.g_02358	Syaq.g_00447
OG0001964	Syad.g_00606	Syaq.g_00678
OG0001966	Syad.g_00553	Syaq.g_00732
OG0001967	Syad.g_00551	Syaq.g_00734
OG0001968	Syad.g_00550	Syaq.g_00735
OG0001969	Syad.g_00482	Syaq.g_00861
OG0001970	Syad.g_02849	Syaq.g_01449
OG0001971	Syad.g_02927	Syaq.g_01377
OG0001972	Syad.g_03000	Syaq.g_01297
OG0001975	Syad.g_01531	Syaq.g_02169
OG0001976	Syad.g_01533	Syaq.g_02167
OG0001979	Syad.g_01361	Syaq.g_02581
OG0001980	Syad.g_00751, Syad.g_00622	Syaq.g_00565
OG0001993	Syad.g_02186	Syaq.g_02040
OG0001994	Syad.g_02187	Syaq.g_02039
OG0001997	Syad.g_02778	Syaq.g_01509
OG0001999	Syad.g_02484	Syaq.g_01624
OG0002000	Syad.g_00951	Syaq.g_01818
OG0002002	Syad.g_01452	Syaq.g_00161
OG0002004	Syad.g_02760	Syaq.g_01894
OG0002005	Syad.g_01105, Syad.g_01106	Syaq.g_00321
OG0002006	Syad.g_01259	Syaq.g_02698
OG0002007	Syad.g_01258	Syaq.g_02699
OG0002008	Syad.g_01700	Syaq.g_02530
OG0002009	Syad.g_01933	Syaq.g_02303
OG0002010	Syad.g_02309	Syaq.g_00404
OG0002011	Syad.g_01964	Syaq.g_01903
OG0002012	Syad.g_01387	Syaq.g_01913
OG0002014	Syad.g_02622	Syaq.g_00947
OG0002015	Syad.g_00443	Syaq.g_00961
OG0002016	Syad.g_02973	Syaq.g_01317
OG0002019	Syad.g_01962	Syaq.g_00994
OG0002038	Syad.g_01161	Syaq.g_00237
OG0002039	Syad.g_01176	Syaq.g_00223
OG0002040	Syad.g_01177	Syaq.g_00222
OG0002041	Syad.g_01718	Syaq.g_02513
OG0002042	Syad.g_01743	Syaq.g_02492
OG0002043	Syad.g_01657	Syaq.g_02440
OG0002044	Syad.g_01245	Syaq.g_02378
OG0002045	Syad.g_02362	Syaq.g_00449
OG0002046	Syad.g_02366	Syaq.g_00452
OG0002048	Syad.g_00714	Syaq.g_00583
OG0002049	Syad.g_00631	Syaq.g_00668
OG0002050	Syad.g_00540	Syaq.g_00743
OG0002051	Syad.g_02914	Syaq.g_01388
OG0002056	Syad.g_00505	Syaq.g_00780
OG0002112	Syad.g_00494	Syaq.g_00850
OG0002113	Syad.g_00200	Syaq.g_01112
OG0002115	Syad.g_02615	Syaq.g_01680
OG0002116	Syad.g_02581	Syaq.g_01704
OG0002118	Syad.g_01461	Syaq.g_00170
OG0002119	Syad.g_02968	Syaq.g_01329
OG0002120	Syad.g_01994	Syaq.g_02714
OG0002121	Syad.g_02074	Syaq.g_01890
OG0002123	Syad.g_01813	Syaq.g_00028
OG0002124	Syad.g_01203	Syaq.g_02406
OG0002126	Syad.g_00445	Syaq.g_00960
OG0002128	Syad.g_01530	Syaq.g_02211
OG0002129	Syad.g_02292	Syaq.g_00388
OG0002130	Syad.g_02403	Syaq.g_00295
OG0002134	Syad.g_00365	Syaq.g_01011
OG0002135	Syad.g_02654	Syaq.g_01645
OG0002136	Syad.g_02653	Syaq.g_01646
OG0002138	Syad.g_01364	Syaq.g_02128
OG0002139	Syad.g_01435	Syaq.g_00145
OG0002142	Syad.g_02259	Syaq.g_00357
OG0002143	Syad.g_00790	Syaq.g_00524
OG0002144	Syad.g_00639	Syaq.g_00661
OG0002157	Syad.g_00493	Syaq.g_00851
OG0002158	Syad.g_00495	Syaq.g_00849
OG0002159	Syad.g_00337	Syaq.g_01041
OG0002160	Syad.g_01375	Syaq.g_02573
OG0002162	Syad.g_01045	Syaq.g_01959
OG0002163	Syad.g_00021	Syaq.g_01238
OG0002167	Syad.g_01426	Syaq.g_01536
OG0002168	Syad.g_01273	Syaq.g_02696
OG0002171	Syad.g_00448	Syaq.g_00956
OG0002173	Syad.g_02966	Syaq.g_01331
OG0002179	Syad.g_00417	Syaq.g_00985
OG0002180	Syad.g_00515	Syaq.g_00771
OG0002181	Syad.g_00543	Syaq.g_00740
OG0002182	Syad.g_00564	Syaq.g_00722
OG0002183	Syad.g_02768	Syaq.g_01527
OG0002184	Syad.g_02765	Syaq.g_01531
OG0002185	Syad.g_02757	Syaq.g_01541
OG0002186	Syad.g_02652	Syaq.g_01647
OG0002187	Syad.g_02651	Syaq.g_01648
OG0002188	Syad.g_02618	Syaq.g_01677
OG0002189	Syad.g_02617	Syaq.g_01678
OG0002190	Syad.g_02562	Syaq.g_01718
OG0002191	Syad.g_02455	Syaq.g_00507
OG0002192	Syad.g_01180	Syaq.g_00221
OG0002193	Syad.g_01381	Syaq.g_02571
OG0002194	Syad.g_01438	Syaq.g_00149
OG0002195	Syad.g_01634	Syaq.g_02274
OG0002196	Syad.g_01903	Syaq.g_02326
OG0002197	Syad.g_01712	Syaq.g_02519
OG0002198	Syad.g_02132	Syaq.g_02106
OG0002199	Syad.g_02137	Syaq.g_02101
OG0002200	Syad.g_02276	Syaq.g_00373
OG0002201	Syad.g_01094	Syaq.g_02002
OG0002202	Syad.g_01093	Syaq.g_02001
OG0002203	Syad.g_01092	Syaq.g_02000
OG0002204	Syad.g_01069	Syaq.g_01982
OG0002205	Syad.g_01050	Syaq.g_01964
OG0002206	Syad.g_01036	Syaq.g_01952
OG0002207	Syad.g_01026	Syaq.g_01942
OG0002208	Syad.g_00895	Syaq.g_01766
OG0002209	Syad.g_00769	Syaq.g_00551
OG0002210	Syad.g_00721	Syaq.g_00574
OG0002211	Syad.g_00686	Syaq.g_00615
OG0002212	Syad.g_03019	Syaq.g_01276
OG0002213	Syad.g_03025	Syaq.g_01272
OG0002214	Syad.g_00140	Syaq.g_01173
OG0002230	Syad.g_02471	Syaq.g_00916
OG0002233	Syad.g_01832	Syaq.g_02109
OG0002236	Syad.g_00629	Syaq.g_02225
OG0002238	Syad.g_01554	Syaq.g_00135
OG0002241	Syad.g_02367	Syaq.g_00453
OG0002242	Syad.g_00447	Syaq.g_00957
OG0002243	Syad.g_03017	Syaq.g_01280, Syaq.g_01339
OG0002245	Syad.g_00792	Syaq.g_00522
OG0002247	Syad.g_01043	Syaq.g_01957
OG0002248	Syad.g_01337	Syaq.g_02591
OG0002250	Syad.g_02769	Syaq.g_01526
OG0002251	Syad.g_02556	Syaq.g_01721
OG0002252	Syad.g_02479	Syaq.g_01629
OG0002253	Syad.g_02393	Syaq.g_00285
OG0002254	Syad.g_01670	Syaq.g_00050
OG0002255	Syad.g_01726	Syaq.g_02505
OG0002257	Syad.g_02107	Syaq.g_02136
OG0002258	Syad.g_01068	Syaq.g_01981
OG0002259	Syad.g_00981	Syaq.g_01842
OG0002260	Syad.g_01434	Syaq.g_00144
OG0002277	Syad.g_00241	Syaq.g_01075
OG0002279	Syad.g_02803	Syaq.g_01485
OG0002280	Syad.g_00959	Syaq.g_01828
OG0002281	Syad.g_01051	Syaq.g_01965
OG0002287	Syad.g_00426	Syaq.g_00962
OG0002288	Syad.g_02281	Syaq.g_00376, Syaq.g_01835
OG0002289	Syad.g_02369	Syaq.g_00455
OG0002296	Syad.g_02304	Syaq.g_00399
OG0002297	Syad.g_01385	Syaq.g_01854
OG0002298	Syad.g_01730	Syaq.g_02501
OG0002299	Syad.g_01777	Syaq.g_02465
OG0002300	Syad.g_01983	Syaq.g_01864
OG0002301	Syad.g_02589	Syaq.g_01888
OG0002302	Syad.g_00880	Syaq.g_01751
OG0002303	Syad.g_00791	Syaq.g_00523
OG0002305	Syad.g_02806	Syaq.g_01482
OG0002306	Syad.g_00105	Syaq.g_01210
OG0002308	Syad.g_01898	Syaq.g_02331
OG0002309	Syad.g_01232	Syaq.g_02384
OG0002328	Syad.g_02783	Syaq.g_01504
OG0002331	Syad.g_01834	Syaq.g_00339
OG0002332	Syad.g_01553	Syaq.g_00134
OG0002333	Syad.g_01555	Syaq.g_00136
OG0002334	Syad.g_02268	Syaq.g_00363
OG0002335	Syad.g_02282	Syaq.g_00377, Syaq.g_00120, Syaq.g_01845
OG0002336	Syad.g_02350	Syaq.g_00439
OG0002338	Syad.g_00441	Syaq.g_00964
OG0002339	Syad.g_00429	Syaq.g_00973
OG0002351	Syad.g_00483	Syaq.g_00860
OG0002352	Syad.g_01162	Syaq.g_00235
OG0002353	Syad.g_01876	Syaq.g_02352
OG0002354	Syad.g_01756	Syaq.g_02486
OG0002356	Syad.g_02383	Syaq.g_00467, Syaq.g_02630
OG0002357	Syad.g_00073	Syaq.g_02133
OG0002358	Syad.g_02452	Syaq.g_00503
OG0002359	Syad.g_02312	Syaq.g_00407
OG0002369	Syad.g_00284	Syaq.g_00913
OG0002388	Syad.g_02384, Syad.g_02375, Syad.g_00856	Syaq.g_00461
OG0002390	Syad.g_02932	Syaq.g_01371, Syaq.g_01372
OG0002391	Syad.g_02835	Syaq.g_01461
OG0002394	Syad.g_03015	Syaq.g_01285
OG0002395	Syad.g_00492	Syaq.g_00852
OG0002401	Syad.g_01163	Syaq.g_00234
OG0002402	Syad.g_01275	Syaq.g_02694
OG0002403	Syad.g_01463	Syaq.g_00172
OG0002405	Syad.g_01654	Syaq.g_02435
OG0002407	Syad.g_00082	Syaq.g_02139
OG0002408	Syad.g_02098	Syaq.g_01876
OG0002409	Syad.g_00066	Syaq.g_01223
OG0002410	Syad.g_02057	Syaq.g_01180
OG0002416	Syad.g_02044	Syaq.g_01565
OG0002432	Syad.g_03007	Syaq.g_00276, Syaq.g_01282
OG0002446	Syad.g_02698	Syaq.g_02537
OG0002450	Syad.g_00149	Syaq.g_01164
OG0002458	Syad.g_01540	Syaq.g_02157
OG0002459	Syad.g_01538	Syaq.g_02159
OG0002460	Syad.g_01537	Syaq.g_02160
OG0002469	Syad.g_01459	Syaq.g_00168
OG0002471	Syad.g_02048	Syaq.g_02137
OG0002475	Syad.g_02311	Syaq.g_00406
OG0002476	Syad.g_01397, Syad.g_00994, Syad.g_00995	Syaq.g_00025
OG0002492	Syad.g_03013	Syaq.g_01284
OG0002519	Syad.g_00413	Syaq.g_00989
OG0002521	Syad.g_02611	Syaq.g_01684
OG0002522	Syad.g_02536	Syaq.g_01734
OG0002526	Syad.g_02030	Syaq.g_02140
OG0002529	Syad.g_02047	Syaq.g_01905
OG0002533	Syad.g_01004	Syaq.g_01926
OG0002538	Syad.g_02950	Syaq.g_01353
OG0002539	Syad.g_00006	Syaq.g_01247
OG0002540	Syad.g_01541	Syaq.g_02156
OG0002542	Syad.g_02459	Syaq.g_02374
OG0002543	Syad.g_00004	Syaq.g_01249
OG0002571	Syad.g_01237, Syad.g_00990	Syaq.g_02216
OG0002574	Syad.g_02374	Syaq.g_00460
OG0002575	Syad.g_02376	Syaq.g_00462
OG0002576	Syad.g_02377	Syaq.g_00463
OG0002592	Syad.g_03016	Syaq.g_01279
OG0002595	Syad.g_01378	Syaq.g_01921
OG0002597	Syad.g_01978	Syaq.g_01632
OG0002604	Syad.g_02106	Syaq.g_01914
OG0002606	Syad.g_01542	Syaq.g_02155
OG0002607	Syad.g_02352	Syaq.g_00441
OG0002608	Syad.g_01306	Syaq.g_02600
OG0002609	Syad.g_01204	Syaq.g_02405
OG0002611	Syad.g_00415	Syaq.g_00987
OG0002632	Syad.g_03014	Syaq.g_01283
OG0002639	Syad.g_02926	Syaq.g_01600
OG0002640	Syad.g_01549	Syaq.g_01040
OG0002671	Syad.g_02630	Syaq.g_01666
OG0002675	Syad.g_00636	Syaq.g_00664
OG0002716	Syad.g_00570	Syaq.g_00716
OG0002717	Syad.g_02963	Syaq.g_01335
OG0002733	Syad.g_02712	Syaq.g_00011
OG0002737	Syad.g_02485	Syaq.g_01623
OG0002739	Syad.g_01742, Syad.g_02548, Syad.g_03023, Syad.g_02831	Syaq.g_02192
OG0002747	Syad.g_02173	Syaq.g_02062
OG0002748	Syad.g_01099	Syaq.g_00330
OG0002750	Syad.g_00986	Syaq.g_01847
OG0002751	Syad.g_00985	Syaq.g_01846
OG0002761	Syad.g_01432	Syaq.g_02110
OG0002804	Syad.g_00805	Syaq.g_02651
OG0002838	Syad.g_00265	Syaq.g_00929, Syaq.g_01634, Syaq.g_02008
OG0002842	Syad.g_03009	Syaq.g_01281
OG0002851	Syad.g_01313	Syaq.g_02594
OG0002859	Syad.g_02055	Syaq.g_02629
OG0002869	Syad.g_01206	Syaq.g_02403
OG0002874	Syad.g_01621	Syaq.g_02176
OG0002875	Syad.g_01622	Syaq.g_02175
OG0002876	Syad.g_01624	Syaq.g_02173
OG0002877	Syad.g_01626	Syaq.g_02171
OG0002878	Syad.g_01627	Syaq.g_02170
OG0002991	Syad.g_01623	Syaq.g_02174
OG0002992	Syad.g_01625	Syaq.g_02172
OG0003108	Syad.g_01814	Syaq.g_02635, Syaq.g_02614, Syaq.g_02660
OG0003116	Syad.g_02095	Syaq.g_01741
OG0003129	Syad.g_02041	Syaq.g_01860
OG0003131	Syad.g_02181	Syaq.g_02053
OG0003141	Syad.g_00100	Syaq.g_01197
OG0003144	Syad.g_02775	Syaq.g_01511
OG0003198	Syad.g_00807	Syaq.g_02114
OG0003255	Syad.g_00311	Syaq.g_00919
OG0003267	Syad.g_01367	Syaq.g_02579
OG0003281	Syad.g_01235	Syaq.g_02220
OG0003282	Syad.g_01236	Syaq.g_02229
OG0003530	Syad.g_00062	Syaq.g_01228
OG0003533	Syad.g_00439	Syaq.g_00951
OG0003559	Syad.g_01305	Syaq.g_02601
OG0003562	Syad.g_02429	Syaq.g_00428
OG0003563	Syad.g_02433	Syaq.g_00424
OG0003564	Syad.g_02435	Syaq.g_00432
OG0003878	Syad.g_01415	Syaq.g_00084
OG0003904	Syad.g_02192	Syaq.g_02033
OG0003905	Syad.g_02193	Syaq.g_02032
OG0003906	Syad.g_02194	Syaq.g_02031
OG0003907	Syad.g_02195	Syaq.g_02030
OG0003910	Syad.g_02425	Syaq.g_00431
OG0003911	Syad.g_02427	Syaq.g_00430
OG0003912	Syad.g_02430	Syaq.g_00427
OG0003913	Syad.g_02431	Syaq.g_00426
OG0003914	Syad.g_02584	Syaq.g_01701
OG0004373	Syad.g_02428	Syaq.g_00429
OG0004374	Syad.g_02432	Syaq.g_00433
