Orthogroup	Syad	Syat
OG0002198	Syad.g_02132	Syat.g_02588
OG0002199	Syad.g_02137	Syat.g_00393
OG0002200	Syad.g_02276	Syat.g_01225
OG0002201	Syad.g_01094	Syat.g_00004
OG0002202	Syad.g_01093	Syat.g_00005
OG0002203	Syad.g_01092	Syat.g_00006
OG0002204	Syad.g_01069	Syat.g_00029
OG0002205	Syad.g_01050	Syat.g_00047
OG0002206	Syad.g_01036	Syat.g_00058, Syat.g_01056
OG0002207	Syad.g_01026	Syat.g_00068
OG0002208	Syad.g_00895	Syat.g_03165
OG0002209	Syad.g_00769	Syat.g_01606
OG0002210	Syad.g_00721	Syat.g_01627
OG0002211	Syad.g_00686	Syat.g_01789
OG0002212	Syad.g_03019	Syat.g_02702
OG0002213	Syad.g_03025	Syat.g_02697
OG0002214	Syad.g_00140	Syat.g_02401
OG0002225	Syad.g_02053	Syat.g_00993
OG0002238	Syad.g_01554	Syat.g_00491
OG0002241	Syad.g_02367	Syat.g_01398
OG0002243	Syad.g_03017	Syat.g_02803
OG0002247	Syad.g_01043	Syat.g_00054
OG0002248	Syad.g_01337	Syat.g_00837
OG0002250	Syad.g_02769	Syat.g_01530
OG0002251	Syad.g_02556	Syat.g_03077
OG0002252	Syad.g_02479	Syat.g_02625
OG0002253	Syad.g_02393	Syat.g_01145
OG0002254	Syad.g_01670	Syat.g_00691
OG0002255	Syad.g_01726	Syat.g_00556
OG0002257	Syad.g_02107	Syat.g_01714
OG0002258	Syad.g_01068	Syat.g_00030
OG0002259	Syad.g_00981	Syat.g_03274
OG0002260	Syad.g_01434	Syat.g_00883
OG0002277	Syad.g_00241	Syat.g_02270
OG0002286	Syad.g_01499	Syat.g_00266
OG0002288	Syad.g_02281	Syat.g_00915
OG0002289	Syad.g_02369	Syat.g_01401
OG0002290	Syad.g_01505	Syat.g_01453
OG0002296	Syad.g_02304	Syat.g_01332
OG0002297	Syad.g_01385	Syat.g_01433
OG0002298	Syad.g_01730	Syat.g_00559
OG0002300	Syad.g_01983, Syad.g_01260	Syat.g_00977
OG0002302	Syad.g_00880	Syat.g_01307
OG0002305	Syad.g_02806	Syat.g_01576
OG0002306	Syad.g_00105	Syat.g_02502
OG0002307	Syad.g_00966	Syat.g_00447
OG0002308	Syad.g_01898	Syat.g_03129, Syat.g_00470
OG0002309	Syad.g_01232	Syat.g_00722
OG0002329	Syad.g_01317, Syad.g_01465, Syad.g_01466, Syad.g_03046	Syat.g_01096
OG0002332	Syad.g_01553	Syat.g_00492
OG0002333	Syad.g_01555	Syat.g_00490
OG0002335	Syad.g_02282	Syat.g_02353, Syat.g_02025
OG0002347	Syad.g_02656	Syat.g_03036
OG0002352	Syad.g_01162	Syat.g_02986
OG0002354	Syad.g_01756	Syat.g_00577
OG0002355	Syad.g_02068	Syat.g_01013
OG0002357	Syad.g_00073	Syat.g_02661
OG0002358	Syad.g_02452	Syat.g_01520
OG0002359	Syad.g_02312	Syat.g_01340
OG0002369	Syad.g_00284	Syat.g_02251
OG0002385	Syad.g_01500	Syat.g_00268
OG0002386	Syad.g_02111, Syad.g_02112	Syat.g_01687
OG0002390	Syad.g_02932	Syat.g_02830
OG0002391	Syad.g_02835	Syat.g_02932
OG0002393	Syad.g_01073, Syad.g_01075, Syad.g_01076	Syat.g_03074
OG0002394	Syad.g_03015	Syat.g_02710
OG0002401	Syad.g_01163	Syat.g_00630
OG0002402	Syad.g_01275	Syat.g_00791
OG0002403	Syad.g_01463	Syat.g_00821
OG0002404	Syad.g_00037	Syat.g_01875
OG0002409	Syad.g_00066	Syat.g_02505
OG0002410	Syad.g_02057	Syat.g_02412
OG0002429	Syad.g_02776	Syat.g_01538
OG0002432	Syad.g_03007	Syat.g_02706
OG0002443	Syad.g_01753	Syat.g_00335
OG0002463	Syad.g_00341	Syat.g_00337
OG0002469	Syad.g_01459	Syat.g_00908
OG0002473	Syad.g_02919	Syat.g_01498
OG0002475	Syad.g_02311	Syat.g_01339
OG0002476	Syad.g_01397, Syad.g_00994, Syad.g_00995	Syat.g_01671
OG0002492	Syad.g_03013	Syat.g_02709
OG0002519	Syad.g_00413	Syat.g_02425
OG0002522	Syad.g_02536	Syat.g_02984
OG0002525	Syad.g_02010	Syat.g_02650
OG0002529	Syad.g_02047	Syat.g_01427
OG0002530	Syad.g_01853	Syat.g_00990, Syat.g_03379
OG0002531	Syad.g_02052	Syat.g_00992
OG0002539	Syad.g_00006	Syat.g_02674
OG0002542	Syad.g_02459	Syat.g_03396
OG0002543	Syad.g_00004	Syat.g_02676
OG0002547	Syad.g_02387	Syat.g_00759
OG0002571	Syad.g_01237, Syad.g_00990	Syat.g_00772
OG0002578	Syad.g_01673, Syad.g_02277	Syat.g_02842
OG0002592	Syad.g_03016	Syat.g_02707
OG0002596	Syad.g_01215	Syat.g_00220
OG0002598	Syad.g_01979	Syat.g_00970
OG0002607	Syad.g_02352	Syat.g_01370
OG0002610	Syad.g_00759	Syat.g_01616
OG0002611	Syad.g_00415	Syat.g_02426
OG0002632	Syad.g_03014	Syat.g_02708
OG0002635	Syad.g_01128	Syat.g_01320
OG0002677	Syad.g_00548	Syat.g_01996
OG0002683	Syad.g_02378	Syat.g_01403
OG0002717	Syad.g_02963	Syat.g_02006
OG0002721	Syad.g_01196	Syat.g_03161
OG0002732	Syad.g_00340	Syat.g_02744
OG0002733	Syad.g_02712	Syat.g_03323
OG0002739	Syad.g_01742, Syad.g_02548, Syad.g_03023, Syad.g_02831	Syat.g_02791
OG0002747	Syad.g_02173	Syat.g_01009
OG0002750	Syad.g_00986	Syat.g_00763
OG0002751	Syad.g_00985	Syat.g_00762
OG0002761	Syad.g_01432	Syat.g_02564
OG0002787	Syad.g_02064	Syat.g_01946
OG0002788	Syad.g_02063	Syat.g_01947
OG0002789	Syad.g_02062	Syat.g_01948
OG0002790	Syad.g_02061	Syat.g_01949
OG0002791	Syad.g_02060	Syat.g_01950
OG0002792	Syad.g_02059	Syat.g_01951
OG0002793	Syad.g_02058	Syat.g_01952
OG0002804	Syad.g_00805	Syat.g_03348
OG0002838	Syad.g_00265	Syat.g_00777
OG0002842	Syad.g_03009	Syat.g_02705
OG0002845	Syad.g_01934	Syat.g_01311
OG0002853	Syad.g_01838	Syat.g_00136
OG0002859	Syad.g_02055	Syat.g_00995
OG0002874	Syad.g_01621	Syat.g_01989
OG0002875	Syad.g_01622	Syat.g_01988
OG0002876	Syad.g_01624	Syat.g_01986
OG0002877	Syad.g_01626	Syat.g_01984
OG0002878	Syad.g_01627	Syat.g_01983
OG0002932	Syad.g_00339	Syat.g_02745
OG0002933	Syad.g_00338	Syat.g_02746
OG0002939	Syad.g_02233, Syad.g_02232, Syad.g_02700	Syat.g_01543
OG0002969	Syad.g_01855	Syat.g_00988
OG0002970	Syad.g_01854	Syat.g_00989
OG0002971	Syad.g_00125	Syat.g_00996
OG0002991	Syad.g_01623	Syat.g_01987
OG0002992	Syad.g_01625	Syat.g_01985
OG0003099	Syad.g_00329, Syad.g_00330, Syad.g_00248	Syat.g_02094
OG0003113	Syad.g_02056	Syat.g_00997
OG0003131	Syad.g_02181	Syat.g_02763
OG0003142	Syad.g_01401	Syat.g_02594
OG0003144	Syad.g_02775	Syat.g_01537
OG0003255	Syad.g_00311	Syat.g_01390
OG0003258	Syad.g_00892	Syat.g_01880
OG0003281	Syad.g_01235	Syat.g_00771
OG0003282	Syad.g_01236	Syat.g_00770
OG0003299	Syad.g_00085	Syat.g_02518
OG0003300	Syad.g_00087	Syat.g_02519
OG0003301	Syad.g_00586	Syat.g_01061, Syat.g_01060
OG0003303	Syad.g_02007	Syat.g_02569
OG0003304	Syad.g_02070	Syat.g_01702, Syat.g_01701
OG0003305	Syad.g_02324	Syat.g_01352
OG0003308	Syad.g_02426	Syat.g_01600
OG0003309	Syad.g_02465	Syat.g_01134
OG0003515	Syad.g_00301	Syat.g_01139
OG0003534	Syad.g_01469	Syat.g_02805
OG0003558	Syad.g_00086	Syat.g_00383
OG0003559	Syad.g_01305	Syat.g_00851
OG0003561	Syad.g_02001	Syat.g_00377
OG0003564	Syad.g_02435	Syat.g_02098
OG0003565	Syad.g_02530	Syat.g_00323
OG0003567	Syad.g_02704	Syat.g_01506
OG0003888	Syad.g_01394	Syat.g_01496
OG0003902	Syad.g_01450, Syad.g_01449	Syat.g_00680
OG0003905	Syad.g_02193	Syat.g_01043
OG0003906	Syad.g_02194	Syat.g_01042
OG0003907	Syad.g_02195	Syat.g_01041
OG0003915	Syad.g_02959	Syat.g_02717
OG0004368	Syad.g_01404	Syat.g_02455
OG0004370	Syad.g_01932	Syat.g_01781
OG0004567	Syad.g_00019	Syat.g_01466
OG0005046	Syad.g_00313	Syat.g_01144
OG0005082	Syad.g_01820	Syat.g_01844
OG0005895	Syad.g_00509	Syat.g_01023
