Orthogroup	Syad	Syaj
OG0001765	Syad.g_02221	Syaj.g_00030
OG0001765	Syad.g_01545	Syaj.g_00664
OG0001766	Syad.g_00489	Syaj.g_02532
OG0001767	Syad.g_00438	Syaj.g_02480
OG0001768	Syad.g_02931	Syaj.g_02018
OG0001769	Syad.g_02133	Syaj.g_01264
OG0001771	Syad.g_02075	Syaj.g_00669
OG0001783	Syad.g_00351	Syaj.g_02420
OG0001784	Syad.g_02774	Syaj.g_01859
OG0001785	Syad.g_02509	Syaj.g_01612
OG0001786	Syad.g_02588	Syaj.g_01690
OG0001787	Syad.g_00976	Syaj.g_00143
OG0001788	Syad.g_00979	Syaj.g_00146
OG0001789	Syad.g_02404	Syaj.g_01510
OG0001790	Syad.g_01126	Syaj.g_00292
OG0001791	Syad.g_01165	Syaj.g_00315
OG0001791	Syad.g_01793	Syaj.g_00936
OG0001792	Syad.g_01456	Syaj.g_00587
OG0001794	Syad.g_01671	Syaj.g_00797
OG0001795	Syad.g_00817	Syaj.g_02873
OG0001796	Syad.g_01691	Syaj.g_00819
OG0001797	Syad.g_01781	Syaj.g_00922
OG0001798	Syad.g_02171	Syaj.g_01301
OG0001799	Syad.g_02136	Syaj.g_01267
OG0001800	Syad.g_02249	Syaj.g_01357
OG0001801	Syad.g_02258	Syaj.g_00471, Syaj.g_01364
OG0001803	Syad.g_02444	Syaj.g_01549
OG0001804	Syad.g_00787	Syaj.g_02831
OG0001805	Syad.g_00567	Syaj.g_02611
OG0001806	Syad.g_00532	Syaj.g_02575
OG0001807	Syad.g_00435	Syaj.g_02477
OG0001808	Syad.g_00422	Syaj.g_02463
OG0001809	Syad.g_02857	Syaj.g_01942
OG0001810	Syad.g_02859	Syaj.g_01944
OG0001811	Syad.g_02922	Syaj.g_02009
OG0001812	Syad.g_03022	Syaj.g_02102
OG0001813	Syad.g_00060	Syaj.g_02164
OG0001814	Syad.g_00147	Syaj.g_02247
OG0001815	Syad.g_00157	Syaj.g_02257
OG0001816	Syad.g_01604	Syaj.g_00728
OG0001817	Syad.g_02089	Syaj.g_01219
OG0001835	Syad.g_00849	Syaj.g_01801
OG0001837	Syad.g_02975	Syaj.g_02063
OG0001838	Syad.g_00170	Syaj.g_02270
OG0001839	Syad.g_00199	Syaj.g_02299
OG0001840	Syad.g_00216	Syaj.g_02317
OG0001841	Syad.g_00223	Syaj.g_02325
OG0001842	Syad.g_02522	Syaj.g_01627
OG0001843	Syad.g_00357	Syaj.g_02426
OG0001844	Syad.g_00358	Syaj.g_02427
OG0001845	Syad.g_00359	Syaj.g_02428
OG0001846	Syad.g_02828	Syaj.g_01914
OG0001847	Syad.g_02826	Syaj.g_01912
OG0001848	Syad.g_02822	Syaj.g_01908
OG0001849	Syad.g_02766	Syaj.g_01844
OG0001850	Syad.g_02756	Syaj.g_01834
OG0001851	Syad.g_02739	Syaj.g_01829
OG0001852	Syad.g_02738	Syaj.g_01828
OG0001853	Syad.g_02731	Syaj.g_01821
OG0001854	Syad.g_00818	Syaj.g_02874
OG0001856	Syad.g_02594	Syaj.g_01696
OG0001857	Syad.g_02591	Syaj.g_01693
OG0001858	Syad.g_02554	Syaj.g_01651
OG0001859	Syad.g_00882	Syaj.g_00050
OG0001860	Syad.g_00896	Syaj.g_00064
OG0001861	Syad.g_00911	Syaj.g_00079
OG0001862	Syad.g_00922	Syaj.g_00090
OG0001863	Syad.g_00928	Syaj.g_00095
OG0001864	Syad.g_00991	Syaj.g_00156
OG0001865	Syad.g_01067	Syaj.g_00233
OG0001866	Syad.g_01098	Syaj.g_00262
OG0001867	Syad.g_02200	Syaj.g_01332
OG0001868	Syad.g_02409	Syaj.g_01515
OG0001869	Syad.g_01147	Syaj.g_00297
OG0001870	Syad.g_01155	Syaj.g_00305
OG0001871	Syad.g_01160	Syaj.g_00310
OG0001872	Syad.g_01451	Syaj.g_00580
OG0001873	Syad.g_01514	Syaj.g_00641
OG0001874	Syad.g_01517	Syaj.g_00644
OG0001877	Syad.g_01342	Syaj.g_00482
OG0001878	Syad.g_01698	Syaj.g_00826
OG0001879	Syad.g_01706	Syaj.g_00835
OG0001880	Syad.g_01746	Syaj.g_00873
OG0001881	Syad.g_01754	Syaj.g_00895
OG0001882	Syad.g_01778	Syaj.g_00919
OG0001883	Syad.g_01782	Syaj.g_00925
OG0001884	Syad.g_01790	Syaj.g_00933
OG0001885	Syad.g_01647	Syaj.g_00772
OG0001886	Syad.g_01643	Syaj.g_00768
OG0001887	Syad.g_01637	Syaj.g_00763
OG0001888	Syad.g_01913	Syaj.g_01052
OG0001889	Syad.g_01873	Syaj.g_01007
OG0001890	Syad.g_01220	Syaj.g_00368
OG0001891	Syad.g_01207	Syaj.g_00356
OG0001892	Syad.g_01193	Syaj.g_00342
OG0001893	Syad.g_02170	Syaj.g_01300
OG0001894	Syad.g_02153	Syaj.g_01284
OG0001895	Syad.g_02253	Syaj.g_01361
OG0001896	Syad.g_02457	Syaj.g_01562
OG0001897	Syad.g_00771	Syaj.g_02815
OG0001898	Syad.g_00755	Syaj.g_02800
OG0001899	Syad.g_00682	Syaj.g_02726
OG0001900	Syad.g_00547	Syaj.g_02592
OG0001901	Syad.g_00546	Syaj.g_02591
OG0001902	Syad.g_00516	Syaj.g_02558
OG0001903	Syad.g_00506	Syaj.g_02549
OG0001904	Syad.g_00433	Syaj.g_02475
OG0001905	Syad.g_00420	Syaj.g_02461
OG0001906	Syad.g_02847	Syaj.g_01932
OG0001907	Syad.g_02868	Syaj.g_01955
OG0001908	Syad.g_02917	Syaj.g_02004
OG0001909	Syad.g_02929	Syaj.g_02016
OG0001910	Syad.g_02980	Syaj.g_02069
OG0001912	Syad.g_00001	Syaj.g_02124
OG0001913	Syad.g_00003	Syaj.g_02126
OG0001914	Syad.g_01532	Syaj.g_00650
OG0001915	Syad.g_00153	Syaj.g_02253
OG0001916	Syad.g_00921	Syaj.g_00089
OG0001917	Syad.g_01684	Syaj.g_00812
OG0001918	Syad.g_02046	Syaj.g_01172
OG0001924	Syad.g_02188	Syaj.g_01318
OG0001925	Syad.g_02189	Syaj.g_01319
OG0001926	Syad.g_02190	Syaj.g_01320
OG0001927	Syad.g_02191	Syaj.g_01321
OG0001929	Syad.g_00230	Syaj.g_02332
OG0001930	Syad.g_02523	Syaj.g_01628
OG0001931	Syad.g_02524	Syaj.g_01629
OG0001932	Syad.g_00355	Syaj.g_02424
OG0001933	Syad.g_02804	Syaj.g_01890
OG0001934	Syad.g_02789	Syaj.g_01875
OG0001935	Syad.g_02736	Syaj.g_01826
OG0001936	Syad.g_02103	Syaj.g_01233
OG0001937	Syad.g_02576	Syaj.g_01679
OG0001938	Syad.g_00898	Syaj.g_00066
OG0001939	Syad.g_01363	Syaj.g_00488
OG0001939	Syad.g_01362	Syaj.g_00487
OG0001940	Syad.g_01054	Syaj.g_00220
OG0001941	Syad.g_02414	Syaj.g_01520
OG0001943	Syad.g_02034	Syaj.g_01162
OG0001944	Syad.g_01981	Syaj.g_01120
OG0001946	Syad.g_01341	Syaj.g_00481
OG0001947	Syad.g_01272	Syaj.g_00409
OG0001948	Syad.g_01714	Syaj.g_00843
OG0001949	Syad.g_01734	Syaj.g_00863
OG0001950	Syad.g_01736	Syaj.g_00865
OG0001951	Syad.g_01755	Syaj.g_00896
OG0001952	Syad.g_01779	Syaj.g_00920
OG0001953	Syad.g_01780	Syaj.g_00921
OG0001954	Syad.g_01991	Syaj.g_01128
OG0001957	Syad.g_02165	Syaj.g_01295
OG0001958	Syad.g_01575	Syaj.g_00706
OG0001961	Syad.g_02358	Syaj.g_01449
OG0001964	Syad.g_00606	Syaj.g_02653
OG0001965	Syad.g_02126	Syaj.g_01254
OG0001966	Syad.g_00553	Syaj.g_02598
OG0001967	Syad.g_00551	Syaj.g_02596
OG0001968	Syad.g_00550	Syaj.g_02595
OG0001969	Syad.g_00482	Syaj.g_02524
OG0001970	Syad.g_02849	Syaj.g_01934
OG0001971	Syad.g_02927	Syaj.g_02014
OG0001972	Syad.g_03000	Syaj.g_02081
OG0001973	Syad.g_02960	Syaj.g_02048
OG0001975	Syad.g_01531	Syaj.g_00649
OG0001976	Syad.g_01533	Syaj.g_00651
OG0001978	Syad.g_00306	Syaj.g_02377
OG0001979	Syad.g_01361	Syaj.g_00486
OG0001980	Syad.g_00751	Syaj.g_02796
OG0001980	Syad.g_00622	Syaj.g_02669
OG0001993	Syad.g_02186	Syaj.g_01316
OG0001994	Syad.g_02187	Syaj.g_01317
OG0001995	Syad.g_01377	Syaj.g_00503
OG0001997	Syad.g_02778	Syaj.g_01864
OG0001999	Syad.g_02484	Syaj.g_01590
OG0002000	Syad.g_00951	Syaj.g_00117
OG0002002	Syad.g_01452	Syaj.g_00581
OG0002004	Syad.g_02760	Syaj.g_01838
OG0002005	Syad.g_01105	Syaj.g_00268
OG0002005	Syad.g_01106	Syaj.g_00269
OG0002006	Syad.g_01259	Syaj.g_00398
OG0002007	Syad.g_01258	Syaj.g_00397
OG0002008	Syad.g_01700	Syaj.g_00828
OG0002009	Syad.g_01933	Syaj.g_01062
OG0002010	Syad.g_02309	Syaj.g_01416
OG0002011	Syad.g_01964	Syaj.g_01107
OG0002012	Syad.g_01387	Syaj.g_00514
OG0002014	Syad.g_00442	Syaj.g_02485
OG0002014	Syad.g_02622	Syaj.g_01717
OG0002015	Syad.g_00443	Syaj.g_02486
OG0002016	Syad.g_02973	Syaj.g_02061
OG0002017	Syad.g_00070	Syaj.g_02176
OG0002019	Syad.g_01962	Syaj.g_01105
OG0002020	Syad.g_00120	Syaj.g_02220
OG0002021	Syad.g_00118	Syaj.g_02219
OG0002022	Syad.g_00115	Syaj.g_02217
OG0002023	Syad.g_00114	Syaj.g_02216
OG0002024	Syad.g_00108	Syaj.g_02211
OG0002037	Syad.g_00902	Syaj.g_00070
OG0002038	Syad.g_01161	Syaj.g_00311
OG0002039	Syad.g_01176	Syaj.g_00325
OG0002040	Syad.g_01177	Syaj.g_00326
OG0002041	Syad.g_01718	Syaj.g_00847
OG0002043	Syad.g_01657	Syaj.g_00785
OG0002044	Syad.g_01245	Syaj.g_00387
OG0002045	Syad.g_02362	Syaj.g_01453
OG0002046	Syad.g_02366	Syaj.g_01465
OG0002048	Syad.g_00714	Syaj.g_02759
OG0002049	Syad.g_00631	Syaj.g_02677
OG0002050	Syad.g_00540	Syaj.g_02584
OG0002051	Syad.g_02914	Syaj.g_02001
OG0002053	Syad.g_00027	Syaj.g_02150, Syaj.g_02149
OG0002054	Syad.g_00107	Syaj.g_02210
OG0002055	Syad.g_00110	Syaj.g_02213
OG0002056	Syad.g_00505	Syaj.g_02548
OG0002092	Syad.g_02549	Syaj.g_01646
OG0002106	Syad.g_01217	Syaj.g_00365
OG0002107	Syad.g_02054	Syaj.g_01180
OG0002112	Syad.g_00494	Syaj.g_02537
OG0002113	Syad.g_00200	Syaj.g_02300
OG0002115	Syad.g_02615	Syaj.g_01710
OG0002116	Syad.g_02581	Syaj.g_01684
OG0002117	Syad.g_01166	Syaj.g_00316
OG0002118	Syad.g_01461	Syaj.g_00591
OG0002119	Syad.g_02968	Syaj.g_02056
OG0002120	Syad.g_01994	Syaj.g_01131
OG0002121	Syad.g_02074	Syaj.g_00667
OG0002123	Syad.g_01813	Syaj.g_00955
OG0002124	Syad.g_01203	Syaj.g_00352
OG0002126	Syad.g_00445	Syaj.g_02488
OG0002127	Syad.g_02866	Syaj.g_01953
OG0002128	Syad.g_01530	Syaj.g_00648
OG0002129	Syad.g_02292	Syaj.g_01394
OG0002130	Syad.g_02403	Syaj.g_01509
OG0002132	Syad.g_00111	Syaj.g_02214
OG0002133	Syad.g_00109	Syaj.g_02212
OG0002134	Syad.g_00365	Syaj.g_02436
OG0002135	Syad.g_02654	Syaj.g_01753
OG0002136	Syad.g_02653	Syaj.g_01752
OG0002138	Syad.g_01364	Syaj.g_00489
OG0002139	Syad.g_01435	Syaj.g_00565
OG0002140	Syad.g_00839	Syaj.g_02895
OG0002141	Syad.g_02121	Syaj.g_01249
OG0002142	Syad.g_02259	Syaj.g_01365
OG0002143	Syad.g_00790	Syaj.g_02834
OG0002144	Syad.g_00639	Syaj.g_02683
OG0002154	Syad.g_02869	Syaj.g_01956
OG0002157	Syad.g_00493	Syaj.g_02536
OG0002158	Syad.g_00495	Syaj.g_02538
OG0002159	Syad.g_00337	Syaj.g_02404
OG0002160	Syad.g_01375	Syaj.g_00501
OG0002162	Syad.g_01045	Syaj.g_00212
OG0002163	Syad.g_00021	Syaj.g_02143
OG0002166	Syad.g_01369	Syaj.g_00495
OG0002167	Syad.g_01426	Syaj.g_01089
OG0002168	Syad.g_01273	Syaj.g_00410
OG0002171	Syad.g_00448	Syaj.g_02491
OG0002172	Syad.g_02977	Syaj.g_02065
OG0002173	Syad.g_02966	Syaj.g_02054
OG0002178	Syad.g_00113	Syaj.g_02215
OG0002179	Syad.g_00417	Syaj.g_02458
OG0002180	Syad.g_00515	Syaj.g_02557
OG0002181	Syad.g_00543	Syaj.g_02589
OG0002182	Syad.g_00564	Syaj.g_02608
OG0002183	Syad.g_02768	Syaj.g_01846
OG0002184	Syad.g_02765	Syaj.g_01843
OG0002185	Syad.g_02757	Syaj.g_01835
OG0002186	Syad.g_02652	Syaj.g_01751
OG0002187	Syad.g_02651	Syaj.g_01750
OG0002188	Syad.g_02618	Syaj.g_01713
OG0002189	Syad.g_02617	Syaj.g_01712
OG0002190	Syad.g_02562	Syaj.g_01662
OG0002191	Syad.g_02455	Syaj.g_01560
OG0002192	Syad.g_01180	Syaj.g_00329
OG0002193	Syad.g_01381	Syaj.g_00508
OG0002194	Syad.g_01438	Syaj.g_00568
OG0002195	Syad.g_01634	Syaj.g_00758
OG0002196	Syad.g_01903	Syaj.g_01040
OG0002197	Syad.g_01712	Syaj.g_00841
OG0002198	Syad.g_02132	Syaj.g_01263
OG0002199	Syad.g_02137	Syaj.g_01268
OG0002200	Syad.g_02276	Syaj.g_01379
OG0002201	Syad.g_01094	Syaj.g_00258
OG0002202	Syad.g_01093	Syaj.g_00257
OG0002203	Syad.g_01092	Syaj.g_00256
OG0002204	Syad.g_01069	Syaj.g_00235
OG0002205	Syad.g_01050	Syaj.g_00217
OG0002206	Syad.g_01036	Syaj.g_00204
OG0002207	Syad.g_01026	Syaj.g_00194
OG0002208	Syad.g_00895	Syaj.g_00063
OG0002209	Syad.g_00769	Syaj.g_02813
OG0002210	Syad.g_00721	Syaj.g_02766
OG0002211	Syad.g_00686	Syaj.g_02730
OG0002212	Syad.g_03019	Syaj.g_02099
OG0002213	Syad.g_03025	Syaj.g_02103
OG0002214	Syad.g_00140	Syaj.g_02240
OG0002225	Syad.g_02053	Syaj.g_01179
OG0002227	Syad.g_00010	Syaj.g_02135
OG0002227	Syad.g_00011	Syaj.g_02136
OG0002230	Syad.g_02471	Syaj.g_01574
OG0002233	Syad.g_01832	Syaj.g_00970
OG0002234	Syad.g_02094	Syaj.g_01224
OG0002236	Syad.g_00629	Syaj.g_02675
OG0002238	Syad.g_01554	Syaj.g_00690
OG0002241	Syad.g_02367	Syaj.g_01466
OG0002242	Syad.g_00447	Syaj.g_02490
OG0002243	Syad.g_03017	Syaj.g_02097
OG0002245	Syad.g_00792	Syaj.g_02836
OG0002247	Syad.g_01043	Syaj.g_00210
OG0002248	Syad.g_01337	Syaj.g_00477
OG0002250	Syad.g_02769	Syaj.g_01847
OG0002251	Syad.g_02556	Syaj.g_01653
OG0002252	Syad.g_02479	Syaj.g_01585
OG0002253	Syad.g_02393	Syaj.g_01498
OG0002254	Syad.g_01670	Syaj.g_00796
OG0002255	Syad.g_01726	Syaj.g_00855
OG0002256	Syad.g_01133	Syaj.g_01678
OG0002257	Syad.g_02107	Syaj.g_01237
OG0002258	Syad.g_01068	Syaj.g_00234
OG0002259	Syad.g_00981	Syaj.g_00148
OG0002260	Syad.g_01434	Syaj.g_00564
OG0002279	Syad.g_02803	Syaj.g_01889
OG0002280	Syad.g_00959	Syaj.g_00127
OG0002281	Syad.g_01051	Syaj.g_00219
OG0002286	Syad.g_01499	Syaj.g_01460
OG0002288	Syad.g_02281	Syaj.g_01384
OG0002289	Syad.g_02369	Syaj.g_01468
OG0002290	Syad.g_01505	Syaj.g_00632
OG0002296	Syad.g_02304	Syaj.g_01411
OG0002297	Syad.g_01385	Syaj.g_00512
OG0002298	Syad.g_01730	Syaj.g_00859
OG0002299	Syad.g_01777	Syaj.g_00918
OG0002300	Syad.g_01983	Syaj.g_01122
OG0002301	Syad.g_02589	Syaj.g_01691
OG0002303	Syad.g_00791	Syaj.g_02835
OG0002304	Syad.g_00738	Syaj.g_02783
OG0002305	Syad.g_02806	Syaj.g_01892
OG0002306	Syad.g_00105	Syaj.g_02209
OG0002307	Syad.g_00966	Syaj.g_00134
OG0002308	Syad.g_01898	Syaj.g_01035
OG0002309	Syad.g_01232	Syaj.g_00380
OG0002328	Syad.g_02783	Syaj.g_01869
OG0002329	Syad.g_01317	Syaj.g_00454
OG0002329	Syad.g_01465, Syad.g_01466, Syad.g_03046	Syaj.g_02119
OG0002331	Syad.g_01834	Syaj.g_00972
OG0002332	Syad.g_01553	Syaj.g_00689
OG0002333	Syad.g_01555	Syaj.g_00691
OG0002334	Syad.g_02268	Syaj.g_01371
OG0002336	Syad.g_02350	Syaj.g_01441
OG0002338	Syad.g_00441	Syaj.g_02483
OG0002339	Syad.g_00429	Syaj.g_02471
OG0002347	Syad.g_02656	Syaj.g_01755
OG0002350	Syad.g_00753	Syaj.g_02798
OG0002351	Syad.g_00483	Syaj.g_02525
OG0002352	Syad.g_01162	Syaj.g_00312
OG0002353	Syad.g_01876	Syaj.g_01010
OG0002354	Syad.g_01756	Syaj.g_00897
OG0002355	Syad.g_02068	Syaj.g_01195
OG0002356	Syad.g_02383	Syaj.g_01482
OG0002357	Syad.g_00073	Syaj.g_02179
OG0002358	Syad.g_02452	Syaj.g_01557
OG0002359	Syad.g_02312	Syaj.g_01419
OG0002369	Syad.g_00284	Syaj.g_02343
OG0002380	Syad.g_02681	Syaj.g_01781
OG0002385	Syad.g_01500	Syaj.g_01461
OG0002386	Syad.g_02111, Syad.g_02112	Syaj.g_01240
OG0002388	Syad.g_02384	Syaj.g_01483
OG0002388	Syad.g_02375, Syad.g_00856	Syaj.g_01474
OG0002390	Syad.g_02932	Syaj.g_02019
OG0002391	Syad.g_02835	Syaj.g_01920
OG0002393	Syad.g_01073	Syaj.g_00239, Syaj.g_00240
OG0002393	Syad.g_01075, Syad.g_01076	Syaj.g_00241
OG0002394	Syad.g_03015	Syaj.g_01026, Syaj.g_02094
OG0002395	Syad.g_00492	Syaj.g_02535, Syaj.g_02534
OG0002397	Syad.g_02009	Syaj.g_01136
OG0002400	Syad.g_01827	Syaj.g_00966
OG0002401	Syad.g_01163	Syaj.g_00313
OG0002402	Syad.g_01275	Syaj.g_00412
OG0002403	Syad.g_01463	Syaj.g_00594
OG0002404	Syad.g_00037	Syaj.g_02160
OG0002405	Syad.g_01654	Syaj.g_00783
OG0002407	Syad.g_00082	Syaj.g_02186
OG0002408	Syad.g_02098	Syaj.g_01228
OG0002409	Syad.g_00066	Syaj.g_02170
OG0002410	Syad.g_02057	Syaj.g_01183
OG0002429	Syad.g_02776	Syaj.g_01861
OG0002432	Syad.g_03007	Syaj.g_02088
OG0002435	Syad.g_02458	Syaj.g_01563
OG0002443	Syad.g_01753	Syaj.g_00894
OG0002446	Syad.g_02698	Syaj.g_00023
OG0002448	Syad.g_02534	Syaj.g_01630
OG0002450	Syad.g_00149	Syaj.g_02249
OG0002458	Syad.g_01540	Syaj.g_00658
OG0002459	Syad.g_01538	Syaj.g_00656
OG0002460	Syad.g_01537	Syaj.g_00655
OG0002461	Syad.g_01414	Syaj.g_01673
OG0002462	Syad.g_02676	Syaj.g_01776
OG0002462	Syad.g_02674	Syaj.g_01774
OG0002465	Syad.g_01117	Syaj.g_00283
OG0002465	Syad.g_02726	Syaj.g_01816
OG0002467	Syad.g_01379	Syaj.g_00506, Syaj.g_00505
OG0002470	Syad.g_01543	Syaj.g_00661
OG0002471	Syad.g_02048	Syaj.g_01174
OG0002472	Syad.g_00841	Syaj.g_02897
OG0002473	Syad.g_02919	Syaj.g_02006
OG0002475	Syad.g_02311	Syaj.g_01418
OG0002476	Syad.g_01397, Syad.g_00994, Syad.g_00995	Syaj.g_00159
OG0002487	Syad.g_00850	Syaj.g_01800
OG0002488	Syad.g_00430	Syaj.g_02472
OG0002492	Syad.g_03013	Syaj.g_02092
OG0002519	Syad.g_00413	Syaj.g_02454
OG0002521	Syad.g_02611	Syaj.g_01706
OG0002522	Syad.g_02536	Syaj.g_01632
OG0002523	Syad.g_01376	Syaj.g_00502
OG0002524	Syad.g_01984	Syaj.g_01123
OG0002525	Syad.g_02010	Syaj.g_01137
OG0002526	Syad.g_02030	Syaj.g_01157
OG0002529	Syad.g_02047	Syaj.g_01173
OG0002530	Syad.g_01853	Syaj.g_00994
OG0002531	Syad.g_02052	Syaj.g_01178
OG0002532	Syad.g_02104	Syaj.g_01234
OG0002533	Syad.g_01004	Syaj.g_00168
OG0002534	Syad.g_00747	Syaj.g_02792
OG0002535	Syad.g_00744	Syaj.g_02789
OG0002536	Syad.g_00727	Syaj.g_02772
OG0002538	Syad.g_02950	Syaj.g_02037
OG0002539	Syad.g_00006	Syaj.g_02129
OG0002540	Syad.g_01541	Syaj.g_00659
OG0002542	Syad.g_02459	Syaj.g_01564
OG0002543	Syad.g_00004	Syaj.g_02127
OG0002544	Syad.g_02097	Syaj.g_01227
OG0002545	Syad.g_01980	Syaj.g_01119
OG0002546	Syad.g_01581	Syaj.g_00470
OG0002546	Syad.g_02603	Syaj.g_00774, Syaj.g_01493, Syaj.g_00876, Syaj.g_01494, Syaj.g_01492, Syaj.g_02869, Syaj.g_00883, Syaj.g_02871, Syaj.g_01407, Syaj.g_02870, Syaj.g_01406
OG0002547	Syad.g_02387	Syaj.g_01486
OG0002571	Syad.g_01237, Syad.g_00990	Syaj.g_00155
OG0002574	Syad.g_02374	Syaj.g_01473
OG0002575	Syad.g_02376	Syaj.g_01475
OG0002576	Syad.g_02377	Syaj.g_01476
OG0002578	Syad.g_01673	Syaj.g_00801
OG0002578	Syad.g_02277	Syaj.g_01380
OG0002579	Syad.g_02870	Syaj.g_01957
OG0002591	Syad.g_02066	Syaj.g_01193
OG0002594	Syad.g_02159	Syaj.g_01290
OG0002595	Syad.g_01378	Syaj.g_00504
OG0002596	Syad.g_01215	Syaj.g_01110
OG0002597	Syad.g_01978	Syaj.g_01117
OG0002598	Syad.g_01979	Syaj.g_01118
OG0002599	Syad.g_02029	Syaj.g_01156
OG0002600	Syad.g_02067	Syaj.g_01194
OG0002603	Syad.g_02088	Syaj.g_01218
OG0002604	Syad.g_02106	Syaj.g_01236
OG0002605	Syad.g_00752	Syaj.g_02797
OG0002606	Syad.g_01542	Syaj.g_00660
OG0002607	Syad.g_02352	Syaj.g_01443
OG0002608	Syad.g_01306	Syaj.g_00443
OG0002609	Syad.g_01204	Syaj.g_00353
OG0002610	Syad.g_00759	Syaj.g_02803
OG0002611	Syad.g_00415	Syaj.g_02456
OG0002618	Syad.g_00382	Syaj.g_00171
OG0002632	Syad.g_03014	Syaj.g_02093
OG0002635	Syad.g_01128	Syaj.g_00294
OG0002640	Syad.g_01549	Syaj.g_00666
OG0002663	Syad.g_00962	Syaj.g_00130
OG0002671	Syad.g_02630	Syaj.g_01727
OG0002675	Syad.g_00636	Syaj.g_02681
OG0002677	Syad.g_00548	Syaj.g_02593
OG0002683	Syad.g_02378	Syaj.g_01455, Syaj.g_01477
OG0002707	Syad.g_02830	Syaj.g_01916, Syaj.g_01917
OG0002707	Syad.g_01010	Syaj.g_02133, Syaj.g_00173
OG0002708	Syad.g_00390	Syaj.g_00551
OG0002710	Syad.g_01946	Syaj.g_01063
OG0002716	Syad.g_00570	Syaj.g_02614
OG0002717	Syad.g_02963	Syaj.g_02051
OG0002721	Syad.g_01196	Syaj.g_00346
OG0002732	Syad.g_00340	Syaj.g_02407
OG0002734	Syad.g_02466	Syaj.g_01571
OG0002737	Syad.g_02485	Syaj.g_01591
OG0002738	Syad.g_01513	Syaj.g_00640
OG0002739	Syad.g_01742	Syaj.g_00869
OG0002739	Syad.g_02548	Syaj.g_01645
OG0002740	Syad.g_01141	Syaj.g_01077
OG0002740	Syad.g_00968	Syaj.g_00135
OG0002741	Syad.g_01879	Syaj.g_01013
OG0002742	Syad.g_02076	Syaj.g_00526
OG0002744	Syad.g_02032	Syaj.g_01160
OG0002746	Syad.g_02129	Syaj.g_01257
OG0002747	Syad.g_02173	Syaj.g_01303
OG0002748	Syad.g_01099	Syaj.g_00263
OG0002749	Syad.g_01001	Syaj.g_00165
OG0002750	Syad.g_00986	Syaj.g_02175
OG0002751	Syad.g_00985	Syaj.g_02174
OG0002752	Syad.g_00116	Syaj.g_02218
OG0002754	Syad.g_02365	Syaj.g_01464
OG0002758	Syad.g_01947	Syaj.g_01064
OG0002759	Syad.g_01990	Syaj.g_01127
OG0002761	Syad.g_01432	Syaj.g_00562
OG0002787	Syad.g_02064	Syaj.g_01190
OG0002788	Syad.g_02063	Syaj.g_01189
OG0002789	Syad.g_02062	Syaj.g_01188
OG0002790	Syad.g_02061	Syaj.g_01187
OG0002791	Syad.g_02060	Syaj.g_01186
OG0002792	Syad.g_02059	Syaj.g_01185
OG0002793	Syad.g_02058	Syaj.g_01184
OG0002796	Syad.g_01380	Syaj.g_00507
OG0002804	Syad.g_00805	Syaj.g_02848
OG0002805	Syad.g_01506	Syaj.g_00633
OG0002842	Syad.g_03009	Syaj.g_02090
OG0002851	Syad.g_01313	Syaj.g_00450
OG0002852	Syad.g_01951	Syaj.g_01068
OG0002853	Syad.g_01838	Syaj.g_00974
OG0002856	Syad.g_00643	Syaj.g_02687
OG0002858	Syad.g_02686	Syaj.g_01788
OG0002859	Syad.g_02055	Syaj.g_01181
OG0002860	Syad.g_02215	Syaj.g_01345
OG0002861	Syad.g_00844	Syaj.g_02901
OG0002862	Syad.g_00739	Syaj.g_02784
OG0002863	Syad.g_00748	Syaj.g_02793
OG0002865	Syad.g_01972	Syaj.g_01111
OG0002867	Syad.g_02040	Syaj.g_01168
OG0002869	Syad.g_01206	Syaj.g_00355
OG0002873	Syad.g_00410, Syad.g_02347	Syaj.g_00547
OG0002874	Syad.g_01621	Syaj.g_00745
OG0002875	Syad.g_01622	Syaj.g_00746
OG0002876	Syad.g_01624	Syaj.g_00748
OG0002877	Syad.g_01626	Syaj.g_00750
OG0002878	Syad.g_01627	Syaj.g_00751
OG0002911	Syad.g_00235	Syaj.g_02335
OG0002912	Syad.g_02941	Syaj.g_02028
OG0002932	Syad.g_00339	Syaj.g_02406
OG0002933	Syad.g_00338	Syaj.g_02405
OG0002939	Syad.g_02233, Syad.g_02232, Syad.g_02700	Syaj.g_01098
OG0002943	Syad.g_02672	Syaj.g_01772
OG0002944	Syad.g_02671	Syaj.g_01771
OG0002945	Syad.g_02670	Syaj.g_01770
OG0002946	Syad.g_02668	Syaj.g_01768
OG0002947	Syad.g_02667	Syaj.g_01767
OG0002948	Syad.g_02666	Syaj.g_01766
OG0002949	Syad.g_02665	Syaj.g_01765
OG0002950	Syad.g_02664	Syaj.g_01764
OG0002954	Syad.g_02555	Syaj.g_01652
OG0002955	Syad.g_02474	Syaj.g_01580
OG0002956	Syad.g_02475	Syaj.g_01581
OG0002957	Syad.g_02473	Syaj.g_01579
OG0002958	Syad.g_02472	Syaj.g_01578
OG0002962	Syad.g_01914	Syaj.g_01053
OG0002964	Syad.g_01839	Syaj.g_00975
OG0002969	Syad.g_01855	Syaj.g_00996
OG0002970	Syad.g_01854	Syaj.g_00995
