Orthogroup	Syao	Syaf
OG0001970	Syao.g_02546	Syaf.g_00859
OG0001971	Syao.g_02529	Syaf.g_00782
OG0001972	Syao.g_02405	Syaf.g_00703
OG0001973	Syao.g_02415	Syaf.g_00666
OG0001974	Syao.g_00320	Syaf.g_00650
OG0001975	Syao.g_01429	Syaf.g_01620
OG0001976	Syao.g_01319	Syaf.g_01622
OG0001979	Syao.g_00525	Syaf.g_01474
OG0001980	Syao.g_01887	Syaf.g_00033
OG0001981	Syao.g_00334	Syaf.g_00750, Syaf.g_00744, Syaf.g_02227
OG0001990	Syao.g_02311	Syaf.g_00536
OG0001993	Syao.g_01345	Syaf.g_02353
OG0001994	Syao.g_01346	Syaf.g_02354
OG0001996	Syao.g_02237	Syaf.g_00464
OG0001999	Syao.g_01650	Syaf.g_01184
OG0002000	Syao.g_01390	Syaf.g_02677
OG0002001	Syao.g_02677	Syaf.g_02495
OG0002002	Syao.g_00270	Syaf.g_01567
OG0002008	Syao.g_00807	Syaf.g_01916
OG0002009	Syao.g_00980	Syaf.g_02084
OG0002010	Syao.g_00074	Syaf.g_02454
OG0002011	Syao.g_00258	Syaf.g_02799
OG0002012	Syao.g_00150	Syaf.g_01756
OG0002013	Syao.g_02640	Syaf.g_00341
OG0002015	Syao.g_01091	Syaf.g_00327
OG0002016	Syao.g_02386	Syaf.g_00722
OG0002017	Syao.g_02281	Syaf.g_00599
OG0002018	Syao.g_02309	Syaf.g_00538
OG0002020	Syao.g_02320	Syaf.g_00544
OG0002021	Syao.g_02322	Syaf.g_00546
OG0002022	Syao.g_02323	Syaf.g_00549
OG0002023	Syao.g_02324	Syaf.g_00550
OG0002024	Syao.g_02317	Syaf.g_00556
OG0002038	Syao.g_00204	Syaf.g_01299
OG0002039	Syao.g_00189	Syaf.g_01312
OG0002040	Syao.g_00187	Syaf.g_01313
OG0002042	Syao.g_00668	Syaf.g_01869
OG0002043	Syao.g_00645	Syaf.g_01800
OG0002044	Syao.g_00793	Syaf.g_01390
OG0002046	Syao.g_02693	Syaf.g_02510
OG0002047	Syao.g_01714	Syaf.g_02809
OG0002048	Syao.g_01855	Syaf.g_00072
OG0002049	Syao.g_01932	Syaf.g_00153
OG0002050	Syao.g_02083	Syaf.g_00224
OG0002051	Syao.g_02517	Syaf.g_00796
OG0002054	Syao.g_02318	Syaf.g_00557
OG0002055	Syao.g_02315	Syaf.g_00554
OG0002056	Syao.g_02046	Syaf.g_00261
OG0002111	Syao.g_00600	Syaf.g_02492, Syaf.g_01126, Syaf.g_01525
OG0002113	Syao.g_02232	Syaf.g_00459
OG0002115	Syao.g_01565	Syaf.g_01045
OG0002116	Syao.g_01590	Syaf.g_01076
OG0002117	Syao.g_00196	Syaf.g_01305
OG0002118	Syao.g_00230	Syaf.g_01577
OG0002120	Syao.g_00601	Syaf.g_01744
OG0002123	Syao.g_00490	Syaf.g_01978
OG0002124	Syao.g_00527	Syaf.g_01342
OG0002128	Syao.g_01425	Syaf.g_01619
OG0002129	Syao.g_01516	Syaf.g_02430
OG0002130	Syao.g_01435	Syaf.g_01256
OG0002131	Syao.g_02321	Syaf.g_00545
OG0002132	Syao.g_02314	Syaf.g_00553
OG0002133	Syao.g_02316	Syaf.g_00555
OG0002134	Syao.g_02134	Syaf.g_00371
OG0002135	Syao.g_01666	Syaf.g_01003
OG0002136	Syao.g_01667	Syaf.g_01004
OG0002138	Syao.g_00195	Syaf.g_01476
OG0002139	Syao.g_00289	Syaf.g_01550
OG0002141	Syao.g_01463	Syaf.g_01954
OG0002141	Syao.g_01457	Syaf.g_02271
OG0002142	Syao.g_01536	Syaf.g_02395
OG0002143	Syao.g_00701	Syaf.g_02802
OG0002144	Syao.g_01325	Syaf.g_00147
OG0002154	Syao.g_00867	Syaf.g_00843
OG0002156	Syao.g_01358	Syaf.g_02392
OG0002159	Syao.g_02665	Syaf.g_00400, Syaf.g_00943
OG0002160	Syao.g_01628	Syaf.g_01485
OG0002168	Syao.g_02381	Syaf.g_01407
OG0002169	Syao.g_01713	Syaf.g_02810
OG0002172	Syao.g_02390	Syaf.g_00718
OG0002174	Syao.g_02282	Syaf.g_00598
OG0002178	Syao.g_02313	Syaf.g_00552
OG0002179	Syao.g_01956	Syaf.g_00352
OG0002180	Syao.g_02056	Syaf.g_00252
OG0002181	Syao.g_02086	Syaf.g_00221
OG0002182	Syao.g_01586	Syaf.g_00203
OG0002183	Syao.g_02651	Syaf.g_00934
OG0002184	Syao.g_02647	Syaf.g_00937
OG0002185	Syao.g_02635	Syaf.g_00946
OG0002186	Syao.g_01668	Syaf.g_01005
OG0002187	Syao.g_01669	Syaf.g_01006
OG0002188	Syao.g_01562	Syaf.g_01042
OG0002189	Syao.g_01563	Syaf.g_01043
OG0002190	Syao.g_01604	Syaf.g_01090
OG0002192	Syao.g_00188	Syaf.g_01315
OG0002193	Syao.g_01161, Syao.g_00499	Syaf.g_01491, Syaf.g_01824
OG0002194	Syao.g_00259	Syaf.g_01554
OG0002196	Syao.g_00742	Syaf.g_02062
OG0002197	Syao.g_00817	Syaf.g_01906
OG0002198	Syao.g_00917	Syaf.g_02290
OG0002199	Syao.g_00912	Syaf.g_02295
OG0002200	Syao.g_01487	Syaf.g_02416
OG0002201	Syao.g_01060	Syaf.g_02551
OG0002202	Syao.g_01061	Syaf.g_02552
OG0002203	Syao.g_01062	Syaf.g_02553
OG0002204	Syao.g_01028	Syaf.g_02570
OG0002205	Syao.g_01049	Syaf.g_02587
OG0002206	Syao.g_00840	Syaf.g_02603
OG0002207	Syao.g_00850	Syaf.g_02613
OG0002208	Syao.g_00033	Syaf.g_02730
OG0002209	Syao.g_01869	Syaf.g_00015
OG0002210	Syao.g_01846	Syaf.g_00064
OG0002211	Syao.g_01812	Syaf.g_00101
OG0002212	Syao.g_02424	Syaf.g_00663
OG0002213	Syao.g_02428	Syaf.g_00658
OG0002214	Syao.g_02337	Syaf.g_00522
OG0002231	Syao.g_00877	Syaf.g_01265
OG0002234	Syao.g_00145	Syaf.g_02259
OG0002239	Syao.g_01405	Syaf.g_01623
OG0002241	Syao.g_02694	Syaf.g_02512
OG0002243	Syao.g_02421	Syaf.g_00667
OG0002244	Syao.g_00551	Syaf.g_01663
OG0002245	Syao.g_00703	Syaf.g_02800
OG0002247	Syao.g_00836	Syaf.g_02594
OG0002248	Syao.g_00979	Syaf.g_01466
OG0002250	Syao.g_02652	Syaf.g_00933
OG0002251	Syao.g_01607	Syaf.g_01094
OG0002253	Syao.g_01445	Syaf.g_01266
OG0002254	Syao.g_00465	Syaf.g_01949
OG0002255	Syao.g_00831	Syaf.g_01890
OG0002256	Syao.g_01721	Syaf.g_01714
OG0002257	Syao.g_01262	Syaf.g_02266
OG0002258	Syao.g_01029	Syaf.g_02571
OG0002259	Syao.g_01416	Syaf.g_02650
OG0002260	Syao.g_00288	Syaf.g_01549
OG0002285	Syao.g_00632	Syaf.g_01812
OG0002289	Syao.g_02696	Syaf.g_02514
OG0002296	Syao.g_00069	Syaf.g_02449
OG0002297	Syao.g_01496	Syaf.g_01493
OG0002298	Syao.g_00658	Syaf.g_01886
OG0002299	Syao.g_00694	Syaf.g_01841
OG0002300	Syao.g_01256	Syaf.g_01749
OG0002301	Syao.g_00358	Syaf.g_02326
OG0002302	Syao.g_00048	Syaf.g_02745
OG0002303	Syao.g_00702	Syaf.g_02801
OG0002305	Syao.g_02589	Syaf.g_00898
OG0002307	Syao.g_01242	Syaf.g_02358
OG0002309	Syao.g_00562	Syaf.g_01382
OG0002330	Syao.g_00329	Syaf.g_01624
OG0002341	Syao.g_02416	Syaf.g_00665
OG0002343	Syao.g_02113	Syaf.g_00189
OG0002350	Syao.g_01885	Syaf.g_00031
OG0002351	Syao.g_02030	Syaf.g_00277
OG0002353	Syao.g_00769	Syaf.g_02036
OG0002355	Syao.g_00396	Syaf.g_01999
OG0002357	Syao.g_01568	Syaf.g_00595
OG0002358	Syao.g_01734	Syaf.g_01211
OG0002359	Syao.g_00077	Syaf.g_02457
OG0002396	Syao.g_01785	Syaf.g_00128
OG0002404	Syao.g_02109	Syaf.g_01968
OG0002405	Syao.g_00650	Syaf.g_01797
OG0002406	Syao.g_00462	Syaf.g_02236
OG0002407	Syao.g_01461	Syaf.g_01668
OG0002409	Syao.g_02278	Syaf.g_00602
OG0002410	Syao.g_02330	Syaf.g_02248
OG0002411	Syao.g_00790	Syaf.g_01393
OG0002443	Syao.g_00395	Syaf.g_00738
OG0002452	Syao.g_02307	Syaf.g_00541
OG0002458	Syao.g_01230	Syaf.g_00564
OG0002459	Syao.g_01232	Syaf.g_00566
OG0002460	Syao.g_01233	Syaf.g_00567
OG0002463	Syao.g_00407	Syaf.g_01905
OG0002464	Syao.g_02632	Syaf.g_00948
OG0002466	Syao.g_01627	Syaf.g_01158
OG0002469	Syao.g_00277	Syaf.g_01575
OG0002470	Syao.g_01689	Syaf.g_01628
OG0002472	Syao.g_01275	Syaf.g_01649
OG0002474	Syao.g_00443	Syaf.g_00148
OG0002475	Syao.g_00076	Syaf.g_02456
OG0002476	Syao.g_00493	Syaf.g_01670
OG0002519	Syao.g_02260	Syaf.g_00356
OG0002520	Syao.g_01683	Syaf.g_01020
OG0002523	Syao.g_01901	Syaf.g_01486
OG0002529	Syao.g_01259	Syaf.g_01719
OG0002531	Syao.g_00542, Syao.g_00431	Syaf.g_02225
OG0002532	Syao.g_01465	Syaf.g_02265
OG0002534	Syao.g_01888	Syaf.g_00034
OG0002535	Syao.g_01891	Syaf.g_00037
OG0002536	Syao.g_01912	Syaf.g_00058
OG0002537	Syao.g_02536	Syaf.g_00774
OG0002540	Syao.g_01228	Syaf.g_00563
OG0002541	Syao.g_01847	Syaf.g_00065
OG0002542	Syao.g_01238	Syaf.g_01222
OG0002547	Syao.g_00524	Syaf.g_02532
OG0002567	Syao.g_01301	Syaf.g_01132, Syaf.g_01138
OG0002591	Syao.g_01806	Syaf.g_01540
OG0002597	Syao.g_01656	Syaf.g_01753
OG0002599	Syao.g_00799	Syaf.g_01730
OG0002603	Syao.g_00143	Syaf.g_02255
OG0002605	Syao.g_01886	Syaf.g_00032
OG0002606	Syao.g_01227	Syaf.g_00562
OG0002610	Syao.g_01879	Syaf.g_00025
OG0002611	Syao.g_02258	Syaf.g_02171, Syaf.g_00354
OG0002647	Syao.g_02417	Syaf.g_00685
OG0002648	Syao.g_01409	Syaf.g_00657
OG0002649	Syao.g_01408	Syaf.g_00656
OG0002650	Syao.g_01407	Syaf.g_00655
OG0002667	Syao.g_00144	Syaf.g_02254
OG0002671	Syao.g_00372	Syaf.g_01027
OG0002672	Syao.g_00357	Syaf.g_01629
OG0002675	Syao.g_00692	Syaf.g_00149
OG0002684	Syao.g_02372	Syaf.g_00618
OG0002685	Syao.g_00013	Syaf.g_01699
OG0002731	Syao.g_00468	Syaf.g_01092
OG0002756	Syao.g_00352	Syaf.g_01520
OG0002762	Syao.g_02411	Syaf.g_00670, Syaf.g_00673, Syaf.g_00671, Syaf.g_00674, Syaf.g_00672
OG0002865	Syao.g_01903	Syaf.g_02767
OG0002870	Syao.g_02639	Syaf.g_00340
OG0002872	Syao.g_02537	Syaf.g_00773
OG0002953	Syao.g_01245	Syaf.g_01064
OG0002995	Syao.g_00800	Syaf.g_01657
OG0003112	Syao.g_01280	Syaf.g_01686
OG0003122	Syao.g_00052	Syaf.g_01519
OG0003134	Syao.g_02642	Syaf.g_00396
OG0003148	Syao.g_00598, Syao.g_02353	Syaf.g_02493
OG0003203	Syao.g_01555	Syaf.g_01034
OG0003292	Syao.g_01272	Syaf.g_01690
OG0003542	Syao.g_00424	Syaf.g_01433, Syaf.g_01429
OG0003554	Syao.g_00355	Syaf.g_01759
OG0003571	Syao.g_00652	Syaf.g_01615
OG0003871	Syao.g_00426	Syaf.g_01435
OG0003872	Syao.g_00425	Syaf.g_01434
OG0003873	Syao.g_00423	Syaf.g_01432
OG0003875	Syao.g_00515	Syaf.g_01430, Syaf.g_01426
OG0003926	Syao.g_01320	Syaf.g_00508
OG0004387	Syao.g_01520	Syaf.g_00975
OG0004388	Syao.g_02719	Syaf.g_01361
OG0004392	Syao.g_00014	Syaf.g_01650
