Orthogroup	Syao	Syak
OG0002055	Syao.g_02315	Syak.g_01848
OG0002056	Syao.g_02046	Syak.g_01477
OG0002111	Syao.g_00600	Syak.g_00568
OG0002113	Syao.g_02232	Syak.g_01754
OG0002114	Syao.g_01360	Syak.g_01014
OG0002115	Syao.g_01565	Syak.g_02424
OG0002116	Syao.g_01590	Syak.g_02450
OG0002117	Syao.g_00196	Syak.g_00877
OG0002118	Syao.g_00230	Syak.g_00819
OG0002120	Syao.g_00601	Syak.g_00576
OG0002122	Syao.g_01336	Syak.g_00699
OG0002124	Syao.g_00527	Syak.g_00587
OG0002128	Syao.g_01425	Syak.g_01123
OG0002129	Syao.g_01516	Syak.g_01057
OG0002130	Syao.g_01435	Syak.g_00934
OG0002131	Syao.g_02321	Syak.g_01841
OG0002132	Syao.g_02314	Syak.g_01847
OG0002133	Syao.g_02316	Syak.g_01849
OG0002134	Syao.g_02134	Syak.g_01632
OG0002135	Syao.g_01666	Syak.g_02387
OG0002136	Syao.g_01667	Syak.g_02388
OG0002138	Syao.g_00195	Syak.g_00090
OG0002139	Syao.g_00289	Syak.g_00681
OG0002142	Syao.g_01536	Syak.g_01025
OG0002143	Syao.g_00701	Syak.g_01210
OG0002144	Syao.g_01325	Syak.g_01359
OG0002156	Syao.g_01358	Syak.g_01003
OG0002159	Syao.g_02665	Syak.g_01677
OG0002160	Syao.g_01628	Syak.g_00690
OG0002166	Syao.g_00922, Syao.g_00199	Syak.g_00693
OG0002168	Syao.g_02381	Syak.g_00760
OG0002169	Syao.g_01713	Syak.g_01218
OG0002172	Syao.g_02390	Syak.g_01999
OG0002173	Syao.g_02475	Syak.g_02014
OG0002174	Syao.g_02282	Syak.g_01890
OG0002178	Syao.g_02313	Syak.g_01845
OG0002179	Syao.g_01956	Syak.g_01563
OG0002180	Syao.g_02056	Syak.g_01467
OG0002181	Syao.g_02086	Syak.g_01437
OG0002182	Syao.g_01586	Syak.g_01418
OG0002183	Syao.g_02651	Syak.g_02221
OG0002184	Syao.g_02647	Syak.g_02225
OG0002185	Syao.g_02635	Syak.g_02237
OG0002186	Syao.g_01668	Syak.g_02389
OG0002187	Syao.g_01669	Syak.g_02390
OG0002188	Syao.g_01562	Syak.g_02421
OG0002189	Syao.g_01563	Syak.g_02422
OG0002190	Syao.g_01604	Syak.g_02464
OG0002192	Syao.g_00188	Syak.g_00864
OG0002193	Syao.g_01161, Syao.g_00499	Syak.g_02285, Syak.g_00688
OG0002194	Syao.g_00259	Syak.g_00677
OG0002195	Syao.g_00970	Syak.g_00378
OG0002196	Syao.g_00742	Syak.g_00420
OG0002197	Syao.g_00817	Syak.g_00468
OG0002198	Syao.g_00917	Syak.g_00055
OG0002199	Syao.g_00912	Syak.g_00050
OG0002200	Syao.g_01487	Syak.g_01042
OG0002201	Syao.g_01060	Syak.g_02741
OG0002202	Syao.g_01061	Syak.g_02740
OG0002203	Syao.g_01062	Syak.g_02739
OG0002204	Syao.g_01028	Syak.g_02720
OG0002205	Syao.g_01049	Syak.g_02700
OG0002206	Syao.g_00840	Syak.g_02688
OG0002207	Syao.g_00850	Syak.g_02678
OG0002208	Syao.g_00033	Syak.g_02568
OG0002209	Syao.g_01869	Syak.g_01238
OG0002210	Syao.g_01846	Syak.g_01277
OG0002211	Syao.g_01812	Syak.g_01313
OG0002212	Syao.g_02424	Syak.g_01954
OG0002213	Syao.g_02428	Syak.g_01950
OG0002214	Syao.g_02337	Syak.g_01815
OG0002229	Syao.g_02126	Syak.g_01705
OG0002231	Syao.g_00877	Syak.g_00924
OG0002234	Syao.g_00145	Syak.g_02489
OG0002239	Syao.g_01405	Syak.g_02442
OG0002241	Syao.g_02694	Syak.g_01135
OG0002243	Syao.g_02421	Syak.g_01961
OG0002245	Syao.g_00703	Syak.g_01208
OG0002247	Syao.g_00836	Syak.g_02693
OG0002250	Syao.g_02652	Syak.g_02220
OG0002251	Syao.g_01607	Syak.g_02467
OG0002253	Syao.g_01445	Syak.g_00923
OG0002254	Syao.g_00465	Syak.g_00663
OG0002255	Syao.g_00831	Syak.g_00483
OG0002256	Syao.g_01721	Syak.g_00224
OG0002257	Syao.g_01262	Syak.g_00104
OG0002258	Syao.g_01029	Syak.g_02719
OG0002259	Syao.g_01416	Syak.g_02644
OG0002260	Syao.g_00288	Syak.g_00682
OG0002280	Syao.g_01400	Syak.g_02630
OG0002288	Syao.g_00404	Syak.g_02637
OG0002289	Syao.g_02696	Syak.g_01137
OG0002292	Syao.g_02539	Syak.g_02069
OG0002296	Syao.g_00069	Syak.g_01070
OG0002297	Syao.g_01496	Syak.g_01052
OG0002298	Syao.g_00658	Syak.g_00487
OG0002299	Syao.g_00694	Syak.g_00524
OG0002300	Syao.g_01256	Syak.g_00101
OG0002301	Syao.g_00358	Syak.g_00023
OG0002302	Syao.g_00048	Syak.g_02553
OG0002303	Syao.g_00702	Syak.g_01209
OG0002305	Syao.g_02589	Syak.g_02187
OG0002307	Syao.g_01242	Syak.g_00971, Syak.g_00765
OG0002308	Syao.g_01549	Syak.g_00425
OG0002309	Syao.g_00562	Syak.g_00607
OG0002330	Syao.g_00329	Syak.g_00716
OG0002341	Syao.g_02416	Syak.g_01957
OG0002343	Syao.g_02113	Syak.g_01408
OG0002347	Syao.g_01659	Syak.g_02378
OG0002348	Syao.g_01224	Syak.g_00243
OG0002349	Syao.g_01641	Syak.g_02357
OG0002350	Syao.g_01885	Syak.g_01254
OG0002351	Syao.g_02030	Syak.g_01502
OG0002353	Syao.g_00769	Syak.g_00446
OG0002355	Syao.g_00396	Syak.g_00244
OG0002357	Syao.g_01568	Syak.g_00100
OG0002358	Syao.g_01734	Syak.g_01193
OG0002359	Syao.g_00077	Syak.g_01078
OG0002382	Syao.g_00117	Syak.g_02583
OG0002391	Syao.g_02580	Syak.g_02164
OG0002396	Syao.g_01785	Syak.g_01340
OG0002402	Syao.g_00503	Syak.g_00758
OG0002404	Syao.g_02109	Syak.g_01497
OG0002405	Syao.g_00650	Syak.g_00550
OG0002406	Syao.g_00462	Syak.g_00139
OG0002407	Syao.g_01461	Syak.g_00165
OG0002409	Syao.g_02278	Syak.g_01894
OG0002410	Syao.g_02330	Syak.g_01824
OG0002411	Syao.g_00790	Syak.g_00617
OG0002430	Syao.g_01485	Syak.g_02634
OG0002431	Syao.g_01484	Syak.g_02633
OG0002433	Syao.g_00363	Syak.g_00130
OG0002440	Syao.g_01351	Syak.g_00647
OG0002443	Syao.g_00395	Syak.g_02039
OG0002447	Syao.g_02695	Syak.g_01136
OG0002452	Syao.g_02307	Syak.g_01837
OG0002458	Syao.g_01230	Syak.g_01859
OG0002459	Syao.g_01232	Syak.g_01861
OG0002460	Syao.g_01233	Syak.g_01862
OG0002463	Syao.g_00407	Syak.g_00792
OG0002464	Syao.g_02632	Syak.g_02240
OG0002466	Syao.g_01627	Syak.g_02338
OG0002469	Syao.g_00277	Syak.g_00817
OG0002470	Syao.g_01689	Syak.g_00279
OG0002472	Syao.g_01275	Syak.g_00152
OG0002474	Syao.g_00443	Syak.g_01361
OG0002475	Syao.g_00076	Syak.g_01077
OG0002476	Syao.g_00493	Syak.g_00160
OG0002494	Syao.g_01034	Syak.g_02712
OG0002519	Syao.g_02260	Syak.g_01567
OG0002520	Syao.g_01683	Syak.g_02403
OG0002523	Syao.g_01901	Syak.g_00236
OG0002527	Syao.g_01306	Syak.g_00222
OG0002528	Syao.g_01304	Syak.g_00220
OG0002529	Syao.g_01259	Syak.g_00187
OG0002532	Syao.g_01465	Syak.g_00232, Syak.g_00803
OG0002534	Syao.g_01888	Syak.g_01256
OG0002535	Syao.g_01891	Syak.g_01259
OG0002536	Syao.g_01912	Syak.g_01272
OG0002537	Syao.g_02536	Syak.g_00051
OG0002539	Syao.g_02450	Syak.g_01927
OG0002540	Syao.g_01228	Syak.g_01858
OG0002541	Syao.g_01847	Syak.g_01278
OG0002542	Syao.g_01238	Syak.g_00620
OG0002566	Syao.g_01011	Syak.g_02382
OG0002572	Syao.g_01458, Syao.g_00394	Syak.g_02758
OG0002577	Syao.g_01005	Syak.g_01177
OG0002591	Syao.g_01806	Syak.g_00217
OG0002592	Syao.g_02412	Syak.g_01960
OG0002593	Syao.g_01699	Syak.g_02486
OG0002597	Syao.g_01656	Syak.g_02376
OG0002599	Syao.g_00799	Syak.g_00396
OG0002601	Syao.g_01305	Syak.g_00221
OG0002606	Syao.g_01227	Syak.g_01857
OG0002607	Syao.g_02681	Syak.g_01117
OG0002611	Syao.g_02258	Syak.g_01565
OG0002633	Syao.g_01366	Syak.g_00176
OG0002637	Syao.g_01023	Syak.g_00277
OG0002647	Syao.g_02417	Syak.g_01959
OG0002671	Syao.g_00372	Syak.g_02410
OG0002672	Syao.g_00357	Syak.g_00290
OG0002678	Syao.g_00221	Syak.g_00058
OG0002679	Syao.g_00325	Syak.g_00769
OG0002680	Syao.g_00463	Syak.g_00660
OG0002685	Syao.g_00013	Syak.g_00167
OG0002692	Syao.g_00365	Syak.g_00245
OG0002721	Syao.g_00603	Syak.g_00110
OG0002731	Syao.g_00468	Syak.g_02036
OG0002753	Syao.g_00614	Syak.g_02316
OG0002760	Syao.g_01207	Syak.g_02751
OG0002763	Syao.g_01421	Syak.g_01096
OG0002844	Syao.g_01987	Syak.g_01528
OG0002845	Syao.g_02377	Syak.g_01666
OG0002855	Syao.g_00306	Syak.g_00543
OG0002857	Syao.g_00106	Syak.g_02594
OG0002870	Syao.g_02639	Syak.g_02233
OG0002907	Syao.g_02302	Syak.g_01879
OG0002953	Syao.g_01245	Syak.g_00118
OG0002980	Syao.g_01897	Syak.g_01266
OG0002981	Syao.g_01894	Syak.g_01263
OG0002985	Syao.g_01900	Syak.g_00227
OG0002989	Syao.g_01263	Syak.g_00089
OG0002996	Syao.g_02470	Syak.g_00218
OG0002997	Syao.g_01177	Syak.g_00198
OG0002999	Syao.g_00172	Syak.g_00849
OG0003000	Syao.g_01514	Syak.g_01059
OG0003003	Syao.g_01380	Syak.g_00208
OG0003128	Syao.g_00740	Syak.g_00417
OG0003134	Syao.g_02642	Syak.g_02230
OG0003136	Syao.g_01200	Syak.g_01887
OG0003146	Syao.g_00244	Syak.g_01008
OG0003152	Syao.g_01250	Syak.g_02018
OG0003192	Syao.g_02408	Syak.g_01974, Syak.g_00075
OG0003286	Syao.g_01217	Syak.g_00808
OG0003287	Syao.g_02715	Syak.g_00939
OG0003311	Syao.g_00823	Syak.g_00136
OG0003312	Syao.g_01382	Syak.g_00207
OG0003317	Syao.g_01379	Syak.g_00209
OG0003319	Syao.g_00402	Syak.g_02052
OG0003402	Syao.g_01858	Syak.g_01109
OG0003538	Syao.g_00292	Syak.g_00695
OG0003542	Syao.g_00424	Syak.g_00743
OG0003571	Syao.g_00652	Syak.g_00969
OG0003575	Syao.g_01378	Syak.g_00210
OG0003871	Syao.g_00426	Syak.g_00741
OG0003872	Syao.g_00425	Syak.g_00742
OG0003873	Syao.g_00423	Syak.g_00744
OG0003886	Syao.g_01277	Syak.g_01089
OG0003923	Syao.g_01226	Syak.g_01856
OG0003941	Syao.g_00433, Syao.g_02356	Syak.g_00151
OG0004095	Syao.g_02361	Syak.g_00206
OG0004382	Syao.g_01367	Syak.g_01011
OG0004410	Syao.g_01476	Syak.g_00953
OG0004412	Syao.g_01800	Syak.g_01672
OG0005058	Syao.g_01896	Syak.g_01265
OG0005178	Syao.g_01860	Syak.g_01979
OG0005179	Syao.g_01611	Syak.g_02472
OG0006152	Syao.g_00364	Syak.g_00205
