Orthogroup	Syao	Syas
OG0002203	Syao.g_01062	Syas.g_00858
OG0002204	Syao.g_01028	Syas.g_00843
OG0002205	Syao.g_01049	Syas.g_00820
OG0002206	Syao.g_00840	Syas.g_00809, Syas.g_02759
OG0002207	Syao.g_00850	Syas.g_00799
OG0002208	Syao.g_00033	Syas.g_01258
OG0002209	Syao.g_01869	Syas.g_01533
OG0002210	Syao.g_01846	Syas.g_01559
OG0002211	Syao.g_01812	Syas.g_01597
OG0002212	Syao.g_02424	Syas.g_01874
OG0002213	Syao.g_02428	Syas.g_00922
OG0002214	Syao.g_02337	Syas.g_02005
OG0002225	Syao.g_00543	Syas.g_00273
OG0002229	Syao.g_02126	Syas.g_02128
OG0002231	Syao.g_00877	Syas.g_01444
OG0002235	Syao.g_00737	Syas.g_00616
OG0002239	Syao.g_01405	Syas.g_00024
OG0002241	Syao.g_02694	Syas.g_01347
OG0002244	Syao.g_00551	Syas.g_00244
OG0002245	Syao.g_00703	Syas.g_02246
OG0002247	Syao.g_00836	Syas.g_00813
OG0002248	Syao.g_00979	Syas.g_00986
OG0002250	Syao.g_02652	Syas.g_02471
OG0002251	Syao.g_01607	Syas.g_02733
OG0002253	Syao.g_01445	Syas.g_02866
OG0002254	Syao.g_00465	Syas.g_00200
OG0002255	Syao.g_00831	Syas.g_00528
OG0002256	Syao.g_01721	Syas.g_00768
OG0002257	Syao.g_01262	Syas.g_01101
OG0002258	Syao.g_01029	Syas.g_00842
OG0002259	Syao.g_01416	Syas.g_00067
OG0002260	Syao.g_00288	Syas.g_01064
OG0002280	Syao.g_01400	Syas.g_00014
OG0002285	Syao.g_00632	Syas.g_00418
OG0002288	Syao.g_00404	Syas.g_00249
OG0002289	Syao.g_02696	Syas.g_01349
OG0002292	Syao.g_02539	Syas.g_02280
OG0002295	Syao.g_02357	Syas.g_01373, Syas.g_00647
OG0002297	Syao.g_01496	Syas.g_02828
OG0002298	Syao.g_00658	Syas.g_00506
OG0002299	Syao.g_00694	Syas.g_02253
OG0002301	Syao.g_00358	Syas.g_01416
OG0002302	Syao.g_00048	Syas.g_01273
OG0002303	Syao.g_00702	Syas.g_02247
OG0002305	Syao.g_02589	Syas.g_02417
OG0002309	Syao.g_00562	Syas.g_00234
OG0002330	Syao.g_00329	Syas.g_00035
OG0002341	Syao.g_02416	Syas.g_01860
OG0002343	Syao.g_02113	Syas.g_01691
OG0002348	Syao.g_01224	Syas.g_00879
OG0002349	Syao.g_01641	Syas.g_02590
OG0002355	Syao.g_00396	Syas.g_00484
OG0002357	Syao.g_01568	Syas.g_02694
OG0002359	Syao.g_00077	Syas.g_01295
OG0002364	Syao.g_00647	Syas.g_00402
OG0002382	Syao.g_00117	Syas.g_01244
OG0002389	Syao.g_01819	Syas.g_01570
OG0002396	Syao.g_01785	Syas.g_01624
OG0002402	Syao.g_00503	Syas.g_00990
OG0002404	Syao.g_02109	Syas.g_01695
OG0002409	Syao.g_02278	Syas.g_01941
OG0002410	Syao.g_02330	Syas.g_01997
OG0002411	Syao.g_00790	Syas.g_00564
OG0002430	Syao.g_01485	Syas.g_02816
OG0002431	Syao.g_01484	Syas.g_02815
OG0002440	Syao.g_01351	Syas.g_00217
OG0002443	Syao.g_00395	Syas.g_00470
OG0002447	Syao.g_02695	Syas.g_01348
OG0002452	Syao.g_02307	Syas.g_01976
OG0002458	Syao.g_01230	Syas.g_01033
OG0002459	Syao.g_01232	Syas.g_01036
OG0002460	Syao.g_01233	Syas.g_01035
OG0002464	Syao.g_02632	Syas.g_02507
OG0002466	Syao.g_01627	Syas.g_02575
OG0002469	Syao.g_00277	Syas.g_01085
OG0002474	Syao.g_00443	Syas.g_00224
OG0002494	Syao.g_01034	Syas.g_00838
OG0002506	Syao.g_00332	Syas.g_01019
OG0002519	Syao.g_02260	Syas.g_00963
OG0002527	Syao.g_01306	Syas.g_02762
OG0002528	Syao.g_01304	Syas.g_02760
OG0002529	Syao.g_01259	Syas.g_00055
OG0002530	Syao.g_00540	Syas.g_00276
OG0002530	Syao.g_00339	Syas.g_01458
OG0002531	Syao.g_00542	Syas.g_00274
OG0002537	Syao.g_02536	Syas.g_02284
OG0002540	Syao.g_01228	Syas.g_01032
OG0002541	Syao.g_01847	Syas.g_01560
OG0002547	Syao.g_00524	Syas.g_00292
OG0002548	Syao.g_00326	Syas.g_01916
OG0002559	Syao.g_01196	Syas.g_00898, Syas.g_00899
OG0002566	Syao.g_01011	Syas.g_00160
OG0002572	Syao.g_01458, Syao.g_00394	Syas.g_00156
OG0002592	Syao.g_02412	Syas.g_01868
OG0002593	Syao.g_01699	Syas.g_01437
OG0002601	Syao.g_01305	Syas.g_02761
OG0002606	Syao.g_01227	Syas.g_01031
OG0002607	Syao.g_02681	Syas.g_01332
OG0002610	Syao.g_01879	Syas.g_01543
OG0002611	Syao.g_02258	Syas.g_02193
OG0002613	Syao.g_01066	Syas.g_02482
OG0002615	Syao.g_01318	Syas.g_00639
OG0002634	Syao.g_01706	Syas.g_02558
OG0002637	Syao.g_01023	Syas.g_00895
OG0002648	Syao.g_01409	Syas.g_00058
OG0002649	Syao.g_01408	Syas.g_00057
OG0002650	Syao.g_01407	Syas.g_00056
OG0002667	Syao.g_00144	Syas.g_01855
OG0002668	Syao.g_01807, Syao.g_01365	Syas.g_00079, Syas.g_01447
OG0002670	Syao.g_01942	Syas.g_01165
OG0002675	Syao.g_00692	Syas.g_02310
OG0002678	Syao.g_00221	Syas.g_00653
OG0002679	Syao.g_00012	Syas.g_01054
OG0002680	Syao.g_00463	Syas.g_00202
OG0002684	Syao.g_02372	Syas.g_00348, Syas.g_00347, Syas.g_02812
OG0002685	Syao.g_00013	Syas.g_00513
OG0002686	Syao.g_01065	Syas.g_02486
OG0002687	Syao.g_01104	Syas.g_01360
OG0002699	Syao.g_02002	Syas.g_02123
OG0002721	Syao.g_00603	Syas.g_02177
OG0002731	Syao.g_00468	Syas.g_00197
OG0002753	Syao.g_00614	Syas.g_00958
OG0002760	Syao.g_01207	Syas.g_00870
OG0002763	Syao.g_01421	Syas.g_01486
OG0002764	Syao.g_00613, Syao.g_01168	Syas.g_00387
OG0002801	Syao.g_00500	Syas.g_00987
OG0002845	Syao.g_02377	Syas.g_02450
OG0002847	Syao.g_02611	Syas.g_02527
OG0002859	Syao.g_00545	Syas.g_00271
OG0002870	Syao.g_02639	Syas.g_02498
OG0002872	Syao.g_02537	Syas.g_02283
OG0002906	Syao.g_00206	Syas.g_00115
OG0002969	Syao.g_00538	Syas.g_00278
OG0002970	Syao.g_00539	Syas.g_00277
OG0002971	Syao.g_00547	Syas.g_00269
OG0002993	Syao.g_01107	Syas.g_01163
OG0002996	Syao.g_02470	Syas.g_02238
OG0002999	Syao.g_00172	Syas.g_01125
OG0003000	Syao.g_01514	Syas.g_02750
OG0003003	Syao.g_01380	Syas.g_00932
OG0003007	Syao.g_00321	Syas.g_00962
OG0003113	Syao.g_00546	Syas.g_00270
OG0003128	Syao.g_00740	Syas.g_00614
OG0003136	Syao.g_01200	Syas.g_00392
OG0003146	Syao.g_00244	Syas.g_00082
OG0003152	Syao.g_01250	Syas.g_00344, Syas.g_00923, Syas.g_00415
OG0003216	Syao.g_02127	Syas.g_02129
OG0003223	Syao.g_02001	Syas.g_02125
OG0003224	Syao.g_01215	Syas.g_00366
OG0003283	Syao.g_00223	Syas.g_00973
OG0003291	Syao.g_00328	Syas.g_02446
OG0003311	Syao.g_00823	Syas.g_00537
OG0003312	Syao.g_01382	Syas.g_00933
OG0003317	Syao.g_01379	Syas.g_00931
OG0003319	Syao.g_00402	Syas.g_01149
OG0003322	Syao.g_00309	Syas.g_00965
OG0003323	Syao.g_00441	Syas.g_00226
OG0003324	Syao.g_00348	Syas.g_00822
OG0003329	Syao.g_02346	Syas.g_02015
OG0003330	Syao.g_01963	Syas.g_02200
OG0003332	Syao.g_00133	Syas.g_01194
OG0003538	Syao.g_00292	Syas.g_00343
OG0003540	Syao.g_00976, Syao.g_00501	Syas.g_02150
OG0003542	Syao.g_00424	Syas.g_01011
OG0003561	Syao.g_01184	Syas.g_00727
OG0003573	Syao.g_02604	Syas.g_00514
OG0003575	Syao.g_01378	Syas.g_00930
OG0003577	Syao.g_00605	Syas.g_00487
OG0003579	Syao.g_00442	Syas.g_00225
OG0003580	Syao.g_00550	Syas.g_00266
OG0003581	Syao.g_00549	Syas.g_00267
OG0003582	Syao.g_00548	Syas.g_00268
OG0003583	Syao.g_00938	Syas.g_00704
OG0003584	Syao.g_00886	Syas.g_00755
OG0003585	Syao.g_00872	Syas.g_00780
OG0003586	Syao.g_00851	Syas.g_00798
OG0003587	Syao.g_01052	Syas.g_00817
OG0003589	Syao.g_00415	Syas.g_01396
OG0003591	Syao.g_01063	Syas.g_00857
OG0003597	Syao.g_02141	Syas.g_02168
OG0003598	Syao.g_02088	Syas.g_01724
OG0003602	Syao.g_00240	Syas.g_01089
OG0003603	Syao.g_00214	Syas.g_01179
OG0003604	Syao.g_00142	Syas.g_01203
OG0003605	Syao.g_02673	Syas.g_02431
OG0003819	Syao.g_02319	Syas.g_01415
OG0003871	Syao.g_00426	Syas.g_01014
OG0003872	Syao.g_00425	Syas.g_01013
OG0003873	Syao.g_00423	Syas.g_01010
OG0003875	Syao.g_00515	Syas.g_01003
OG0003903	Syao.g_02716	Syas.g_01441
OG0003923	Syao.g_01226	Syas.g_01030
OG0003953	Syao.g_00285	Syas.g_00440
OG0003954	Syao.g_01209	Syas.g_01049
OG0003955	Syao.g_00587	Syas.g_00394
OG0003957	Syao.g_00824	Syas.g_00536
OG0003958	Syao.g_00954	Syas.g_00686
OG0003959	Syao.g_00347	Syas.g_01470
OG0003960	Syao.g_00345	Syas.g_01467
OG0003961	Syao.g_00344	Syas.g_01466
OG0003962	Syao.g_00342	Syas.g_01465
OG0003963	Syao.g_00341	Syas.g_01460
OG0003964	Syao.g_00340	Syas.g_01459
OG0003965	Syao.g_00338	Syas.g_01457
OG0003966	Syao.g_00337	Syas.g_01456
OG0003967	Syao.g_00336	Syas.g_01453
OG0003968	Syao.g_00335	Syas.g_01452
OG0003969	Syao.g_00359	Syas.g_02756
OG0003971	Syao.g_00003	Syas.g_01420
OG0003982	Syao.g_00228	Syas.g_01115
OG0003983	Syao.g_00205	Syas.g_01172
OG0003985	Syao.g_01752	Syas.g_02024
OG0003986	Syao.g_01517	Syas.g_02302
OG0004412	Syao.g_01800	Syas.g_00472
OG0004424	Syao.g_01239	Syas.g_00335
OG0004425	Syao.g_00797	Syas.g_00129
OG0004427	Syao.g_00297	Syas.g_01150
OG0004431	Syao.g_00628	Syas.g_01311
OG0004437	Syao.g_00002	Syas.g_00327
OG0004446	Syao.g_01477	Syas.g_00432
OG0004459	Syao.g_00209	Syas.g_01175
OG0004460	Syao.g_01024	Syas.g_00124
OG0004465	Syao.g_00541	Syas.g_00275
OG0005192	Syao.g_01340	Syas.g_00762
OG0005203	Syao.g_01269	Syas.g_00245
OG0005205	Syao.g_00646	Syas.g_00403
OG0005206	Syao.g_02363	Syas.g_00758
OG0005208	Syao.g_00714	Syas.g_00485
OG0005227	Syao.g_02303	Syas.g_00204
OG0005230	Syao.g_01933	Syas.g_01678
OG0005247	Syao.g_01109	Syas.g_01162
OG0006288	Syao.g_01443	Syas.g_02863
