Orthogroup	Syao	Syac
OG0002235	Syao.g_00737	Syac.g_01359
OG0002239	Syao.g_01405	Syac.g_01458
OG0002245	Syao.g_00703	Syac.g_01981
OG0002247	Syao.g_00836	Syac.g_01783
OG0002248	Syao.g_00979	Syac.g_00908
OG0002250	Syao.g_02652	Syac.g_00424
OG0002251	Syao.g_01607	Syac.g_00606
OG0002253	Syao.g_01445	Syac.g_00739
OG0002254	Syao.g_00465	Syac.g_01256
OG0002255	Syao.g_00831	Syac.g_01203
OG0002257	Syao.g_01262	Syac.g_01021
OG0002258	Syao.g_01029	Syac.g_01761
OG0002259	Syao.g_01416	Syac.g_01832
OG0002260	Syao.g_00288	Syac.g_01528
OG0002280	Syao.g_01400	Syac.g_01850
OG0002285	Syao.g_00632	Syac.g_01150
OG0002297	Syao.g_01496	Syac.g_01573
OG0002298	Syao.g_00658	Syac.g_01199
OG0002299	Syao.g_00694	Syac.g_01159
OG0002300	Syao.g_01256	Syac.g_01110
OG0002301	Syao.g_00358	Syac.g_00966
OG0002302	Syao.g_00048	Syac.g_01927
OG0002303	Syao.g_00702	Syac.g_01982
OG0002305	Syao.g_02589	Syac.g_00391
OG0002308	Syao.g_01549	Syac.g_01350
OG0002309	Syao.g_00562	Syac.g_00843
OG0002349	Syao.g_01641	Syac.g_00658
OG0002350	Syao.g_01885	Syac.g_02032
OG0002351	Syao.g_02030	Syac.g_00256
OG0002353	Syao.g_00769	Syac.g_01328
OG0002355	Syao.g_00396	Syac.g_00463
OG0002357	Syao.g_01568	Syac.g_02407
OG0002386	Syao.g_00798	Syac.g_01020
OG0002402	Syao.g_00503	Syac.g_00869
OG0002404	Syao.g_02109	Syac.g_01273
OG0002405	Syao.g_00650	Syac.g_01136
OG0002406	Syao.g_00462	Syac.g_01044
OG0002452	Syao.g_02307	Syac.g_02456
OG0002458	Syao.g_01230	Syac.g_02431
OG0002459	Syao.g_01232	Syac.g_02429
OG0002460	Syao.g_01233	Syac.g_02428
OG0002463	Syao.g_00407	Syac.g_01685
OG0002464	Syao.g_02632	Syac.g_01844
OG0002466	Syao.g_01627	Syac.g_00643
OG0002469	Syao.g_00277	Syac.g_01506
OG0002470	Syao.g_01689	Syac.g_01433
OG0002472	Syao.g_01275	Syac.g_01549
OG0002520	Syao.g_01683	Syac.g_00530
OG0002523	Syao.g_01901	Syac.g_00926
OG0002527	Syao.g_01306	Syac.g_01038
OG0002528	Syao.g_01304	Syac.g_01036
OG0002532	Syao.g_01465	Syac.g_01023
OG0002534	Syao.g_01888	Syac.g_02035
OG0002535	Syao.g_01891	Syac.g_02038
OG0002536	Syao.g_01912	Syac.g_02059
OG0002540	Syao.g_01228	Syac.g_02432
OG0002541	Syao.g_01847	Syac.g_02066
OG0002567	Syao.g_01301	Syac.g_00745
OG0002599	Syao.g_00799	Syac.g_01086
OG0002601	Syao.g_01305	Syac.g_01037
OG0002604	Syao.g_01273	Syac.g_01022
OG0002605	Syao.g_01886	Syac.g_02033
OG0002606	Syao.g_01227	Syac.g_02433
OG0002610	Syao.g_01879	Syac.g_02023
OG0002667	Syao.g_00144	Syac.g_01032
OG0002672	Syao.g_00357	Syac.g_01101
OG0002678	Syao.g_00221	Syac.g_01959
OG0002680	Syao.g_00463	Syac.g_00481
OG0002744	Syao.g_01241	Syac.g_01069
OG0002840	Syao.g_00723	Syac.g_01593
OG0002847	Syao.g_02611	Syac.g_00456
OG0002857	Syao.g_00106	Syac.g_01048
OG0002872	Syao.g_02537	Syac.g_02276
OG0002907	Syao.g_02302	Syac.g_02411
OG0002978	Syao.g_01249	Syac.g_01951
OG0002980	Syao.g_01897	Syac.g_02053
OG0002981	Syao.g_01894	Syac.g_02041
OG0002985	Syao.g_01900	Syac.g_00466
OG0003112	Syao.g_01280	Syac.g_01944
OG0003122	Syao.g_00052	Syac.g_00929
OG0003125	Syao.g_01688	Syac.g_01634
OG0003554	Syao.g_00355	Syac.g_00635
OG0005058	Syao.g_01896	Syac.g_02052
