Orthogroup	Syao	Syae
OG0002142	Syao.g_01536	Syae.g_02678
OG0002143	Syao.g_00701	Syae.g_02224
OG0002144	Syao.g_01325	Syae.g_02070
OG0002154	Syao.g_00867	Syae.g_01420
OG0002156	Syao.g_01358	Syae.g_02681
OG0002160	Syao.g_01628	Syae.g_00749
OG0002166	Syao.g_00922, Syao.g_00199	Syae.g_00754
OG0002168	Syao.g_02381	Syae.g_00810
OG0002172	Syao.g_02390	Syae.g_01524
OG0002173	Syao.g_02475	Syae.g_01511
OG0002174	Syao.g_02282	Syae.g_01615
OG0002178	Syao.g_02313	Syae.g_01659
OG0002179	Syao.g_01956	Syae.g_01872
OG0002180	Syao.g_02056	Syae.g_01961
OG0002181	Syao.g_02086	Syae.g_01991
OG0002182	Syao.g_01586	Syae.g_02010
OG0002183	Syao.g_02651	Syae.g_01331
OG0002184	Syao.g_02647	Syae.g_01328
OG0002185	Syao.g_02635	Syae.g_01321
OG0002186	Syao.g_01668	Syae.g_01191
OG0002187	Syao.g_01669	Syae.g_01190
OG0002188	Syao.g_01562	Syae.g_01158
OG0002189	Syao.g_01563	Syae.g_01157
OG0002190	Syao.g_01604	Syae.g_01116
OG0002193	Syao.g_01161, Syao.g_00499	Syae.g_00743
OG0002194	Syao.g_00259	Syae.g_00703
OG0002195	Syao.g_00970	Syae.g_00570
OG0002196	Syao.g_00742	Syae.g_00535
OG0002197	Syao.g_00817	Syae.g_00396
OG0002198	Syao.g_00917	Syae.g_00094
OG0002199	Syao.g_00912	Syae.g_00089
OG0002200	Syao.g_01487	Syae.g_02652
OG0002201	Syao.g_01060	Syae.g_02472
OG0002202	Syao.g_01061	Syae.g_02471
OG0002203	Syao.g_01062	Syae.g_02470
OG0002204	Syao.g_01028	Syae.g_02453
OG0002205	Syao.g_01049	Syae.g_02437
OG0002206	Syao.g_00840	Syae.g_02423
OG0002207	Syao.g_00850	Syae.g_02413
OG0002208	Syao.g_00033	Syae.g_02302
OG0002209	Syao.g_01869	Syae.g_02200
OG0002210	Syao.g_01846	Syae.g_02152
OG0002211	Syao.g_01812	Syae.g_02117
OG0002212	Syao.g_02424	Syae.g_01555
OG0002213	Syao.g_02428	Syae.g_01559
OG0002214	Syao.g_02337	Syae.g_01690
OG0002225	Syao.g_00543	Syae.g_00157
OG0002234	Syao.g_00145	Syae.g_00140
OG0002235	Syao.g_00737	Syae.g_00539
OG0002241	Syao.g_02694	Syae.g_02516
OG0002244	Syao.g_00551	Syae.g_00191
OG0002245	Syao.g_00703	Syae.g_02226
OG0002247	Syao.g_00836	Syae.g_02430
OG0002248	Syao.g_00979	Syae.g_00768
OG0002250	Syao.g_02652	Syae.g_01332
OG0002251	Syao.g_01607	Syae.g_01112
OG0002253	Syao.g_01445	Syae.g_00949
OG0002254	Syao.g_00465	Syae.g_00435
OG0002255	Syao.g_00831	Syae.g_00381
OG0002257	Syao.g_01262	Syae.g_00127
OG0002258	Syao.g_01029	Syae.g_02452
OG0002259	Syao.g_01416	Syae.g_02378
OG0002260	Syao.g_00288	Syae.g_00708
OG0002280	Syao.g_01400	Syae.g_02362
OG0002285	Syao.g_00632	Syae.g_00329
OG0002295	Syao.g_02357	Syae.g_00715
OG0002296	Syao.g_00069	Syae.g_02627
OG0002297	Syao.g_01496	Syae.g_00741
OG0002298	Syao.g_00658	Syae.g_00377
OG0002299	Syao.g_00694	Syae.g_00339
OG0002300	Syao.g_01256	Syae.g_00280
OG0002301	Syao.g_00358	Syae.g_01135
OG0002302	Syao.g_00048	Syae.g_02287
OG0002303	Syao.g_00702	Syae.g_02225
OG0002305	Syao.g_02589	Syae.g_01368
OG0002307	Syao.g_01242	Syae.g_01269
OG0002308	Syao.g_01549	Syae.g_00530
OG0002309	Syao.g_00562	Syae.g_00836
OG0002347	Syao.g_01659	Syae.g_01195
OG0002350	Syao.g_01885	Syae.g_02183
OG0002351	Syao.g_02030	Syae.g_01933
OG0002353	Syao.g_00769	Syae.g_00508
OG0002358	Syao.g_01734	Syae.g_00996
OG0002359	Syao.g_00077	Syae.g_02619
OG0002375	Syao.g_01082	Syae.g_01229
OG0002396	Syao.g_01785	Syae.g_02090
OG0002402	Syao.g_00503	Syae.g_00808
OG0002405	Syao.g_00650	Syae.g_00313
OG0002406	Syao.g_00462	Syae.g_00152
OG0002409	Syao.g_02278	Syae.g_01611
OG0002410	Syao.g_02330	Syae.g_00182
OG0002411	Syao.g_00790	Syae.g_00824
OG0002416	Syao.g_00367	Syae.g_00724
OG0002447	Syao.g_02695	Syae.g_02515
OG0002452	Syao.g_02307	Syae.g_01669
OG0002458	Syao.g_01230	Syae.g_02486
OG0002459	Syao.g_01232	Syae.g_02484
OG0002460	Syao.g_01233	Syae.g_02483
OG0002463	Syao.g_00407	Syae.g_00395
OG0002464	Syao.g_02632	Syae.g_01319
OG0002466	Syao.g_01627	Syae.g_01055
OG0002469	Syao.g_00277	Syae.g_00682
OG0002470	Syao.g_01689	Syae.g_00624
OG0002472	Syao.g_01275	Syae.g_01264
OG0002475	Syao.g_00076	Syae.g_02620
OG0002506	Syao.g_00332	Syae.g_01623
OG0002519	Syao.g_02260	Syae.g_01868
OG0002520	Syao.g_01683	Syae.g_01176
OG0002523	Syao.g_01901	Syae.g_00748
OG0002527	Syao.g_01306	Syae.g_00232
OG0002528	Syao.g_01304	Syae.g_00230
OG0002530	Syao.g_00540, Syao.g_00339	Syae.g_00159
OG0002531	Syao.g_00542	Syae.g_00158
OG0002534	Syao.g_01888	Syae.g_02180
OG0002535	Syao.g_01891	Syae.g_02177
OG0002536	Syao.g_01912	Syae.g_02158
OG0002539	Syao.g_02450	Syae.g_01581
OG0002540	Syao.g_01228	Syae.g_02487
OG0002541	Syao.g_01847	Syae.g_02151
OG0002542	Syao.g_01238	Syae.g_01003
OG0002547	Syao.g_00524	Syae.g_02500
OG0002591	Syao.g_01806	Syae.g_01069
OG0002597	Syao.g_01656	Syae.g_00285
OG0002599	Syao.g_00799	Syae.g_00256
OG0002601	Syao.g_01305	Syae.g_00231
OG0002603	Syao.g_00143	Syae.g_02054
OG0002604	Syao.g_01273	Syae.g_00128
OG0002605	Syao.g_01886	Syae.g_02182
OG0002606	Syao.g_01227	Syae.g_02488
OG0002607	Syao.g_02681	Syae.g_02531
OG0002610	Syao.g_01879	Syae.g_02190
OG0002611	Syao.g_02258	Syae.g_01870
OG0002633	Syao.g_01366	Syae.g_00066
OG0002671	Syao.g_00372	Syae.g_01169
OG0002672	Syao.g_00357	Syae.g_00623
OG0002675	Syao.g_00692	Syae.g_02068
OG0002703	Syao.g_01120	Syae.g_01206
OG0002721	Syao.g_00603	Syae.g_00879
OG0002723	Syao.g_01078	Syae.g_01230
OG0002731	Syao.g_00468	Syae.g_01114
OG0002744	Syao.g_01241	Syae.g_00251
OG0002756	Syao.g_00352	Syae.g_02274
OG0002763	Syao.g_01421	Syae.g_02548
OG0002855	Syao.g_00306	Syae.g_00319
OG0002859	Syao.g_00545	Syae.g_00155
OG0002969	Syao.g_00538	Syae.g_00161
OG0002970	Syao.g_00539	Syae.g_00160
OG0002978	Syao.g_01249	Syae.g_01263
OG0002980	Syao.g_01897	Syae.g_02166
OG0002981	Syao.g_01894	Syae.g_02174
OG0002993	Syao.g_01107	Syae.g_00188
OG0003113	Syao.g_00546	Syae.g_00154
OG0003146	Syao.g_00244	Syae.g_01544
OG0003192	Syao.g_02408	Syae.g_00866
OG0003271	Syao.g_00319	Syae.g_00262
OG0003495	Syao.g_01118	Syae.g_01851
OG0003923	Syao.g_01226	Syae.g_02489
OG0004382	Syao.g_01367	Syae.g_01541
OG0005105	Syao.g_01179	Syae.g_00199
OG0005988	Syao.g_01252	Syae.g_00442
