Orthogroup	Syas	Syan
OG0002117	Syas.g_02864	Syan.g_02673
OG0002123	Syas.g_00177	Syan.g_00321
OG0002129	Syas.g_02752	Syan.g_01329
OG0002130	Syas.g_02856	Syan.g_01211
OG0002131	Syas.g_01988	Syan.g_01672
OG0002133	Syas.g_01984	Syan.g_01665
OG0002134	Syas.g_02175	Syan.g_01917
OG0002135	Syas.g_02651	Syan.g_01437
OG0002136	Syas.g_02652	Syan.g_01436
OG0002138	Syas.g_00386	Syan.g_02671
OG0002139	Syas.g_01065	Syan.g_02551
OG0002142	Syas.g_02802	Syan.g_01292
OG0002143	Syas.g_02248	Syan.g_00538
OG0002144	Syas.g_00956	Syan.g_01138
OG0002145	Syas.g_00756	Syan.g_00825, Syan.g_00824
OG0002159	Syas.g_02441	Syan.g_02957
OG0002160	Syas.g_02576	Syan.g_01474
OG0002163	Syas.g_01913	Syan.g_01588
OG0002166	Syas.g_00144	Syan.g_02512
OG0002166	Syas.g_01056	Syan.g_02676
OG0002167	Syas.g_00168	Syan.g_02931
OG0002169	Syas.g_01515	Syan.g_02313
OG0002170	Syas.g_01545	Syan.g_02148
OG0002172	Syas.g_01833	Syan.g_01517
OG0002173	Syas.g_02232	Syan.g_03104
OG0002174	Syas.g_01947	Syan.g_01153
OG0002178	Syas.g_01981	Syan.g_01662
OG0002179	Syas.g_02196	Syan.g_01939
OG0002180	Syas.g_01760	Syan.g_02016
OG0002181	Syas.g_01726	Syan.g_02045
OG0002182	Syas.g_02712	Syan.g_01370
OG0002183	Syas.g_02472	Syan.g_02944
OG0002184	Syas.g_02476	Syan.g_02940
OG0002185	Syas.g_02504	Syan.g_02924
OG0002186	Syas.g_02653	Syan.g_01435
OG0002187	Syas.g_02654	Syan.g_01434
OG0002188	Syas.g_02689	Syan.g_01394
OG0002189	Syas.g_02690	Syan.g_01393
OG0002190	Syas.g_02730	Syan.g_01352
OG0002191	Syas.g_00477	Syan.g_02391
OG0002192	Syas.g_01140	Syan.g_02664
OG0002194	Syas.g_01068	Syan.g_02577
OG0002195	Syas.g_00669	Syan.g_00736
OG0002196	Syas.g_00611	Syan.g_00705
OG0002197	Syas.g_00544	Syan.g_00605
OG0002198	Syas.g_00722	Syan.g_00793
OG0002199	Syas.g_00728	Syan.g_00798
OG0002200	Syas.g_02819	Syan.g_01275
OG0002201	Syas.g_00860	Syan.g_01017
OG0002202	Syas.g_00859	Syan.g_01016
OG0002203	Syas.g_00858	Syan.g_01015
OG0002204	Syas.g_00843	Syan.g_00959
OG0002205	Syas.g_00820	Syan.g_00883
OG0002206	Syas.g_00809, Syas.g_02759	Syan.g_00269
OG0002207	Syas.g_00799	Syan.g_00863
OG0002208	Syas.g_01258	Syan.g_02769
OG0002209	Syas.g_01533	Syan.g_02136
OG0002210	Syas.g_01559	Syan.g_02161
OG0002211	Syas.g_01597	Syan.g_02207
OG0002212	Syas.g_01874	Syan.g_01550
OG0002213	Syas.g_00922	Syan.g_01554
OG0002214	Syas.g_02005	Syan.g_01689
OG0002227	Syas.g_01904	Syan.g_00243
OG0002229	Syas.g_02128	Syan.g_01871
OG0002230	Syas.g_02622	Syan.g_01085, Syan.g_01836
OG0002231	Syas.g_01444	Syan.g_00837
OG0002235	Syas.g_00616	Syan.g_00710
OG0002239	Syas.g_00024	Syan.g_01177
OG0002241	Syas.g_01347	Syan.g_02871
OG0002244	Syas.g_00244	Syan.g_00387
OG0002245	Syas.g_02246	Syan.g_00536
OG0002247	Syas.g_00813	Syan.g_00877
OG0002248	Syas.g_00986	Syan.g_00727
OG0002250	Syas.g_02471	Syan.g_02945
OG0002251	Syas.g_02733	Syan.g_01348
OG0002253	Syas.g_02866	Syan.g_01201
OG0002254	Syas.g_00200	Syan.g_00346
OG0002255	Syas.g_00528	Syan.g_00587
OG0002257	Syas.g_01101	Syan.g_00407
OG0002258	Syas.g_00842	Syan.g_00958
OG0002259	Syas.g_00067	Syan.g_01162
OG0002260	Syas.g_01064	Syan.g_02550
OG0002274	Syas.g_02624	Syan.g_01104
OG0002277	Syas.g_02105	Syan.g_01707
OG0002280	Syas.g_00014	Syan.g_01185
OG0002285	Syas.g_00418	Syan.g_00499
OG0002288	Syas.g_00249	Syan.g_00211
OG0002289	Syas.g_01349	Syan.g_02873
OG0002292	Syas.g_02280	Syan.g_03073
OG0002297	Syas.g_02828	Syan.g_01266
OG0002298	Syas.g_00506	Syan.g_00582
OG0002299	Syas.g_02253	Syan.g_00545
OG0002301	Syas.g_01416	Syan.g_00426
OG0002302	Syas.g_01273	Syan.g_02785
OG0002303	Syas.g_02247	Syan.g_00537
OG0002305	Syas.g_02417	Syan.g_02979
OG0002308	Syas.g_00605	Syan.g_00699
OG0002309	Syas.g_00234	Syan.g_00377
OG0002330	Syas.g_00035	Syan.g_00288
OG0002335	Syas.g_00357	Syan.g_00263
OG0002343	Syas.g_01691	Syan.g_02093
OG0002352	Syas.g_00978	Syan.g_00287, Syan.g_02415
OG0002354	Syas.g_00462	Syan.g_00566
OG0002355	Syas.g_00484	Syan.g_00649
OG0002357	Syas.g_02694	Syan.g_01388
OG0002359	Syas.g_01295	Syan.g_02822
OG0002360	Syas.g_00981	Syan.g_00143
OG0002360	Syas.g_02264	Syan.g_00028
OG0002364	Syas.g_00402	Syan.g_00481
OG0002382	Syas.g_01244	Syan.g_02755
OG0002389	Syas.g_01570	Syan.g_02178
OG0002396	Syas.g_01624	Syan.g_02234
OG0002402	Syas.g_00990	Syan.g_00308
OG0002404	Syas.g_01695	Syan.g_02089
OG0002408	Syas.g_00825	Syan.g_00457
OG0002409	Syas.g_01941	Syan.g_01620
OG0002410	Syas.g_01997	Syan.g_01681
OG0002411	Syas.g_00564	Syan.g_00655
OG0002430	Syas.g_02816	Syan.g_01277
OG0002431	Syas.g_02815	Syan.g_01278
OG0002440	Syas.g_00217	Syan.g_00038
OG0002443	Syas.g_00470	Syan.g_00620
OG0002447	Syas.g_01348	Syan.g_02872
OG0002449	Syas.g_01975	Syan.g_01657
OG0002452	Syas.g_01976	Syan.g_01655
OG0002458	Syas.g_01033	Syan.g_00083
OG0002459	Syas.g_01036	Syan.g_00081
OG0002460	Syas.g_01035	Syan.g_00080
OG0002466	Syas.g_02575	Syan.g_01475
OG0002469	Syas.g_01085	Syan.g_02597
OG0002474	Syas.g_00224	Syan.g_00368
OG0002494	Syas.g_00838	Syan.g_00953
OG0002495	Syas.g_02299	Syan.g_00177
OG0002519	Syas.g_00963	Syan.g_01934
OG0002527	Syas.g_02762	Syan.g_00439
OG0002528	Syas.g_02760	Syan.g_00437
OG0002529	Syas.g_00055	Syan.g_00458
OG0002530	Syas.g_01458	Syan.g_00894
OG0002531	Syas.g_00274	Syan.g_00220
OG0002537	Syas.g_02284	Syan.g_03070
OG0002540	Syas.g_01032	Syan.g_00084
OG0002541	Syas.g_01560	Syan.g_02162
OG0002547	Syas.g_00292	Syan.g_00403
OG0002548	Syas.g_01916	Syan.g_02357, Syan.g_00914, Syan.g_00973, Syan.g_00932
OG0002566	Syas.g_00160	Syan.g_00976
OG0002571	Syas.g_00165	Syan.g_01152
OG0002572	Syas.g_00156	Syan.g_00204
OG0002592	Syas.g_01868	Syan.g_01541
OG0002593	Syas.g_01437	Syan.g_02412
OG0002601	Syas.g_02761	Syan.g_00438
OG0002602	Syas.g_00128	Syan.g_00417
OG0002607	Syas.g_01332	Syan.g_02845
OG0002610	Syas.g_01543	Syan.g_02146
OG0002611	Syas.g_02193	Syan.g_01936
OG0002612	Syas.g_00885	Syan.g_02533
OG0002613	Syas.g_02482	Syan.g_01057
OG0002634	Syas.g_02558	Syan.g_02427
OG0002635	Syas.g_00117	Syan.g_00014
OG0002637	Syas.g_00895	Syan.g_00962
OG0002666	Syas.g_01383	Syan.g_02479, Syan.g_02473, Syan.g_02547, Syan.g_01485, Syan.g_02472, Syan.g_02478, Syan.g_02546
OG0002667	Syas.g_01855	Syan.g_02838
OG0002668	Syas.g_00079, Syas.g_01447	Syan.g_00828
OG0002670	Syas.g_01165	Syan.g_01495, Syan.g_02450
OG0002675	Syas.g_02310	Syan.g_00548
OG0002677	Syas.g_01721	Syan.g_02050
OG0002678	Syas.g_00653	Syan.g_02632
OG0002679	Syas.g_01054	Syan.g_00446
OG0002680	Syas.g_00202	Syan.g_00348
OG0002681	Syas.g_02256	Syan.g_00197
OG0002683	Syas.g_01358	Syan.g_02864, Syan.g_02862
OG0002684	Syas.g_00348, Syas.g_00347, Syas.g_02812	Syan.g_03097
OG0002685	Syas.g_00513	Syan.g_00447
OG0002686	Syas.g_02486	Syan.g_01075, Syan.g_00158, Syan.g_01264, Syan.g_02355, Syan.g_02892, Syan.g_00167, Syan.g_02529, Syan.g_01056, Syan.g_02891
OG0002720	Syas.g_00630	Syan.g_00725, Syan.g_01035
OG0002730	Syas.g_02772	Syan.g_01497, Syan.g_02448
OG0002731	Syas.g_00197	Syan.g_00342
OG0002735	Syas.g_02544	Syan.g_00270
OG0002743	Syas.g_01400	Syan.g_00251
OG0002750	Syas.g_01482	Syan.g_00266
OG0002752	Syas.g_00760	Syan.g_01608
OG0002753	Syas.g_00958	Syan.g_00513
OG0002755	Syas.g_00087	Syan.g_02554
OG0002760	Syas.g_00870	Syan.g_01027
OG0002763	Syas.g_01486	Syan.g_01157
OG0002764	Syas.g_00387	Syan.g_00406, Syan.g_02492
OG0002765	Syas.g_02779	Syan.g_02342
OG0002799	Syas.g_00370	Syan.g_00112
OG0002800	Syas.g_00131	Syan.g_00414
OG0002801	Syas.g_00987	Syan.g_00311
OG0002870	Syas.g_02498	Syan.g_02929
OG0002873	Syas.g_01323	Syan.g_01051
OG0002874	Syas.g_00378	Syan.g_00982
OG0002875	Syas.g_00379	Syan.g_00983
OG0002876	Syas.g_00381	Syan.g_00985
OG0002877	Syas.g_00383	Syan.g_00987
OG0002878	Syas.g_00384	Syan.g_00988
OG0002880	Syas.g_01812	Syan.g_01816
OG0002883	Syas.g_00638	Syan.g_02790
OG0002906	Syas.g_00115	Syan.g_02682
OG0002913	Syas.g_01714	Syan.g_00068
OG0002914	Syas.g_02757	Syan.g_00053
OG0002952	Syas.g_01166	Syan.g_01496, Syan.g_02449
OG0002991	Syas.g_00380	Syan.g_00984
OG0002992	Syas.g_00382	Syan.g_00986
OG0002996	Syas.g_02238	Syan.g_03096
OG0002998	Syas.g_00355	Syan.g_00644
OG0002999	Syas.g_01125	Syan.g_02647
OG0003000	Syas.g_02750	Syan.g_01331
OG0003003	Syas.g_00932	Syan.g_00049
OG0003005	Syas.g_01811	Syan.g_01817
OG0003007	Syas.g_00962	Syan.g_00280
OG0003063	Syas.g_02119	Syan.g_01834
OG0003066	Syas.g_01339	Syan.g_02796, Syan.g_02004
OG0003068	Syas.g_01152	Syan.g_01809
OG0003090	Syas.g_02619	Syan.g_01956, Syan.g_01960
OG0003128	Syas.g_00614	Syan.g_00707
OG0003135	Syas.g_02281	Syan.g_03072
OG0003136	Syas.g_00392	Syan.g_01034
OG0003141	Syas.g_00061	Syan.g_02858
OG0003147	Syas.g_01485	Syan.g_01498, Syan.g_02447
OG0003152	Syas.g_00344, Syas.g_00923, Syas.g_00415	Syan.g_02385, Syan.g_02383
OG0003216	Syas.g_02129	Syan.g_01872
OG0003224	Syas.g_00366	Syan.g_01670
OG0003258	Syas.g_02630	Syan.g_01117
OG0003261	Syas.g_00049	Syan.g_01856, Syan.g_02557
OG0003281	Syas.g_02255	Syan.g_02413
OG0003282	Syas.g_02254	Syan.g_02414
OG0003283	Syas.g_00973	Syan.g_02715
OG0003291	Syas.g_02446	Syan.g_00286
OG0003308	Syas.g_01043	Syan.g_02634
OG0003311	Syas.g_00537	Syan.g_00595
OG0003312	Syas.g_00933	Syan.g_00051
OG0003315	Syas.g_01371	Syan.g_02480, Syan.g_02474, Syan.g_02548, Syan.g_01484
OG0003317	Syas.g_00931	Syan.g_00048
OG0003319	Syas.g_01149	Syan.g_00209
OG0003322	Syas.g_00965	Syan.g_00274
OG0003323	Syas.g_00226	Syan.g_00370
OG0003324	Syas.g_00822	Syan.g_00886
OG0003325	Syas.g_02487	Syan.g_00922
OG0003327	Syas.g_01161	Syan.g_01092, Syan.g_01098
OG0003329	Syas.g_02015	Syan.g_01698
OG0003330	Syas.g_02200	Syan.g_01947
OG0003332	Syas.g_01194	Syan.g_02706
OG0003491	Syas.g_00044	Syan.g_01557
OG0003536	Syas.g_00346	Syan.g_00033
OG0003538	Syas.g_00343	Syan.g_00229
OG0003540	Syas.g_02150	Syan.g_00730
OG0003565	Syas.g_00140	Syan.g_00994
OG0003573	Syas.g_00514	Syan.g_02517
OG0003575	Syas.g_00930	Syan.g_00047
OG0003577	Syas.g_00487	Syan.g_00155
OG0003578	Syas.g_00906, Syas.g_02484	Syan.g_00236
OG0003579	Syas.g_00225	Syan.g_00369
OG0003580	Syas.g_00266	Syan.g_00388
OG0003581	Syas.g_00267	Syan.g_00389
OG0003582	Syas.g_00268	Syan.g_00390
OG0003583	Syas.g_00704	Syan.g_00768
OG0003584	Syas.g_00755	Syan.g_00823
OG0003585	Syas.g_00780	Syan.g_00841
OG0003586	Syas.g_00798	Syan.g_00862
OG0003587	Syas.g_00817	Syan.g_00881
OG0003588	Syas.g_01673, Syas.g_01676, Syas.g_01675, Syas.g_01674, Syas.g_01683	Syan.g_00905
OG0003589	Syas.g_01396	Syan.g_00924
OG0003591	Syas.g_00857	Syan.g_01014
OG0003593	Syas.g_02836	Syan.g_01232
OG0003596	Syas.g_02131	Syan.g_01763
OG0003597	Syas.g_02168	Syan.g_01910
OG0003598	Syas.g_01724	Syan.g_02047
OG0003599	Syas.g_01551	Syan.g_02155
OG0003602	Syas.g_01089	Syan.g_02613
OG0003603	Syas.g_01179	Syan.g_02691
OG0003604	Syas.g_01203	Syan.g_02716
OG0003605	Syas.g_02431	Syan.g_02967
OG0003819	Syas.g_01415	Syan.g_01669
OG0003918	Syas.g_02421	Syan.g_00429, Syan.g_02508
OG0003933	Syas.g_00479	Syan.g_00408
OG0003943	Syas.g_02817	Syan.g_02899
OG0003947	Syas.g_02755	Syan.g_00071
OG0003948	Syas.g_00316	Syan.g_00180
OG0003950	Syas.g_00905	Syan.g_00237
OG0003951	Syas.g_00904	Syan.g_00238
OG0003952	Syas.g_00891	Syan.g_00419
OG0003953	Syas.g_00440	Syan.g_00428
OG0003954	Syas.g_01049	Syan.g_00443
OG0003955	Syas.g_00394	Syan.g_00472
OG0003957	Syas.g_00536	Syan.g_00594
OG0003958	Syas.g_00686	Syan.g_00752
OG0003959	Syas.g_01470	Syan.g_00887
OG0003960	Syas.g_01467	Syan.g_00889
OG0003961	Syas.g_01466	Syan.g_00890
OG0003962	Syas.g_01465	Syan.g_00891
OG0003963	Syas.g_01460	Syan.g_00892
OG0003964	Syas.g_01459	Syan.g_00893
OG0003965	Syas.g_01457	Syan.g_00895
OG0003966	Syas.g_01456	Syan.g_00896
OG0003967	Syas.g_01453	Syan.g_00899
OG0003968	Syas.g_01452	Syan.g_00900
OG0003969	Syas.g_02756	Syan.g_00909
OG0003971	Syas.g_01420	Syan.g_00931
OG0003972	Syas.g_00443	Syan.g_00934
OG0003973	Syas.g_01527	Syan.g_01309
OG0003977	Syas.g_00949	Syan.g_01649
OG0003979	Syas.g_01701	Syan.g_02065
OG0003980	Syas.g_01436	Syan.g_02458
OG0003981	Syas.g_00141	Syan.g_02513
OG0003982	Syas.g_01115	Syan.g_02639
OG0003983	Syas.g_01172	Syan.g_02681
OG0003985	Syas.g_02024	Syan.g_02996
OG0004412	Syas.g_00472	Syan.g_02254
OG0004418	Syas.g_00929	Syan.g_00046
OG0004419	Syas.g_00943	Syan.g_00058
OG0004420	Syas.g_01718	Syan.g_00059
OG0004421	Syas.g_01717	Syan.g_00060
OG0004422	Syas.g_02309	Syan.g_00070
OG0004423	Syas.g_00247	Syan.g_00095, Syan.g_00094, Syan.g_00964
OG0004424	Syas.g_00335	Syan.g_00111
OG0004425	Syas.g_00129	Syan.g_00116
OG0004427	Syas.g_01150	Syan.g_00233
OG0004430	Syas.g_00478	Syan.g_00450
OG0004431	Syas.g_01311	Syan.g_00503
OG0004432	Syas.g_00435	Syan.g_00530
OG0004435	Syas.g_01455	Syan.g_00897
OG0004436	Syas.g_01454	Syan.g_00898
OG0004437	Syas.g_00327	Syan.g_00930
OG0004438	Syas.g_01719	Syan.g_00933
OG0004439	Syas.g_00312	Syan.g_00935
OG0004440	Syas.g_01920	Syan.g_00980
OG0004441	Syas.g_00139	Syan.g_00995
OG0004442	Syas.g_00138	Syan.g_00996
OG0004443	Syas.g_00137	Syan.g_00997
OG0004445	Syas.g_00089	Syan.g_01151
OG0004446	Syas.g_00432	Syan.g_01231
OG0004452	Syas.g_01807	Syan.g_01982
OG0004455	Syas.g_00050	Syan.g_02560
OG0004459	Syas.g_01175	Syan.g_02686
OG0004460	Syas.g_00124	Syan.g_02841
OG0004464	Syas.g_02301	Syan.g_03099
OG0005192	Syas.g_00762	Syan.g_00013
OG0005193	Syas.g_02023	Syan.g_00052
OG0005194	Syas.g_00941	Syan.g_00056
OG0005198	Syas.g_01419	Syan.g_00131
OG0005199	Syas.g_00944, Syas.g_00493	Syan.g_00152
OG0005203	Syas.g_00245	Syan.g_00422
OG0005205	Syas.g_00403	Syan.g_00482
OG0005206	Syas.g_00758	Syan.g_00488
OG0005208	Syas.g_00485	Syan.g_00528
OG0005211	Syas.g_02763	Syan.g_00787
OG0005213	Syas.g_01682, Syas.g_01672	Syan.g_00906
OG0005216	Syas.g_01160	Syan.g_01099, Syan.g_01093
OG0005227	Syas.g_00204	Syan.g_01650
OG0005230	Syas.g_01678	Syan.g_02102
OG0006198	Syas.g_00439	Syan.g_00145
