Orthogroup	Syas	Syak
OG0002161	Syas.g_01746, Syas.g_01909	Syak.g_01007
OG0002163	Syas.g_01913	Syak.g_01914, Syak.g_01920, Syak.g_01911
OG0002166	Syas.g_00144, Syas.g_01056	Syak.g_00693
OG0002167	Syas.g_00168	Syak.g_00060
OG0002169	Syas.g_01515	Syak.g_01218
OG0002170	Syas.g_01545	Syak.g_01249
OG0002171	Syas.g_02220	Syak.g_01534
OG0002172	Syas.g_01833	Syak.g_01999
OG0002173	Syas.g_02232	Syak.g_02014
OG0002174	Syas.g_01947	Syak.g_01890
OG0002178	Syas.g_01981	Syak.g_01845
OG0002179	Syas.g_02196	Syak.g_01563
OG0002180	Syas.g_01760	Syak.g_01467
OG0002181	Syas.g_01726	Syak.g_01437
OG0002182	Syas.g_02712	Syak.g_01418
OG0002183	Syas.g_02472	Syak.g_02221
OG0002184	Syas.g_02476	Syak.g_02225
OG0002185	Syas.g_02504	Syak.g_02237
OG0002186	Syas.g_02653	Syak.g_02389
OG0002187	Syas.g_02654	Syak.g_02390
OG0002188	Syas.g_02689	Syak.g_02421
OG0002189	Syas.g_02690	Syak.g_02422
OG0002190	Syas.g_02730	Syak.g_02464
OG0002191	Syas.g_00477	Syak.g_01197
OG0002192	Syas.g_01140	Syak.g_00864
OG0002194	Syas.g_01068	Syak.g_00677
OG0002195	Syas.g_00669	Syak.g_00378
OG0002196	Syas.g_00611	Syak.g_00420
OG0002197	Syas.g_00544	Syak.g_00468
OG0002198	Syas.g_00722	Syak.g_00055
OG0002199	Syas.g_00728	Syak.g_00050
OG0002200	Syas.g_02819	Syak.g_01042
OG0002201	Syas.g_00860	Syak.g_02741
OG0002202	Syas.g_00859	Syak.g_02740
OG0002203	Syas.g_00858	Syak.g_02739
OG0002204	Syas.g_00843	Syak.g_02720
OG0002205	Syas.g_00820	Syak.g_02700
OG0002206	Syas.g_00809, Syas.g_02759	Syak.g_02688
OG0002207	Syas.g_00799	Syak.g_02678
OG0002208	Syas.g_01258	Syak.g_02568
OG0002209	Syas.g_01533	Syak.g_01238
OG0002210	Syas.g_01559	Syak.g_01277
OG0002211	Syas.g_01597	Syak.g_01313
OG0002212	Syas.g_01874	Syak.g_01954
OG0002213	Syas.g_00922	Syak.g_01950
OG0002214	Syas.g_02005	Syak.g_01815
OG0002229	Syas.g_02128	Syak.g_01705
OG0002230	Syas.g_02622	Syak.g_01601
OG0002231	Syas.g_01444, Syas.g_00772	Syak.g_00924
OG0002238	Syas.g_00306	Syak.g_00285
OG0002239	Syas.g_00024	Syak.g_02442
OG0002241	Syas.g_01347	Syak.g_01135
OG0002242	Syas.g_02218	Syak.g_01535
OG0002245	Syas.g_02246	Syak.g_01208
OG0002247	Syas.g_00813	Syak.g_02693
OG0002250	Syas.g_02471	Syak.g_02220
OG0002251	Syas.g_02733	Syak.g_02467
OG0002253	Syas.g_02866	Syak.g_00923
OG0002254	Syas.g_00200	Syak.g_00663
OG0002255	Syas.g_00528	Syak.g_00483
OG0002256	Syas.g_00768	Syak.g_00224
OG0002257	Syas.g_01101	Syak.g_00104
OG0002258	Syas.g_00842	Syak.g_02719
OG0002259	Syas.g_00067	Syak.g_02644
OG0002260	Syas.g_01064	Syak.g_00682
OG0002277	Syas.g_02105	Syak.g_01720
OG0002280	Syas.g_00014	Syak.g_02630
OG0002288	Syas.g_00249	Syak.g_02637
OG0002289	Syas.g_01349	Syak.g_01137
OG0002292	Syas.g_02280	Syak.g_02069
OG0002297	Syas.g_02828	Syak.g_01052
OG0002298	Syas.g_00506	Syak.g_00487
OG0002299	Syas.g_02253	Syak.g_00524
OG0002301	Syas.g_01416	Syak.g_00023
OG0002302	Syas.g_01273	Syak.g_02553
OG0002303	Syas.g_02247	Syak.g_01209
OG0002305	Syas.g_02417	Syak.g_02187
OG0002308	Syas.g_00605	Syak.g_00425
OG0002309	Syas.g_00234	Syak.g_00607
OG0002330	Syas.g_00035	Syak.g_00716
OG0002332	Syas.g_00305	Syak.g_00284
OG0002333	Syas.g_00307	Syak.g_00286
OG0002335	Syas.g_00357	Syak.g_02647
OG0002341	Syas.g_01860	Syak.g_01957
OG0002343	Syas.g_01691	Syak.g_01408
OG0002348	Syas.g_00879	Syak.g_00243
OG0002349	Syas.g_02590	Syak.g_02357
OG0002354	Syas.g_00462	Syak.g_00502
OG0002355	Syas.g_00484	Syak.g_00244
OG0002357	Syas.g_02694	Syak.g_00100
OG0002359	Syas.g_01295	Syak.g_01078
OG0002382	Syas.g_01244	Syak.g_02583
OG0002395	Syas.g_01365	Syak.g_01490
OG0002396	Syas.g_01624	Syak.g_01340
OG0002401	Syas.g_00398	Syak.g_00883
OG0002402	Syas.g_00990	Syak.g_00758
OG0002403	Syas.g_01041	Syak.g_00821
OG0002404	Syas.g_01695	Syak.g_01497
OG0002408	Syas.g_00825	Syak.g_00204
OG0002409	Syas.g_01941	Syak.g_01894
OG0002410	Syas.g_01997	Syak.g_01824
OG0002411	Syas.g_00564	Syak.g_00617
OG0002430	Syas.g_02816	Syak.g_02634
OG0002431	Syas.g_02815	Syak.g_02633
OG0002440	Syas.g_00217	Syak.g_00647
OG0002443	Syas.g_00470	Syak.g_02039
OG0002444	Syas.g_01685, Syas.g_00084	Syak.g_01010
OG0002447	Syas.g_01348	Syak.g_01136
OG0002449	Syas.g_01975	Syak.g_01835
OG0002452	Syas.g_01976	Syak.g_01837
OG0002458	Syas.g_01033	Syak.g_01859
OG0002459	Syas.g_01036	Syak.g_01861
OG0002460	Syas.g_01035	Syak.g_01862
OG0002464	Syas.g_02507	Syak.g_02240
OG0002466	Syas.g_02575	Syak.g_02338
OG0002469	Syas.g_01085	Syak.g_00817
OG0002473	Syas.g_00018	Syak.g_02085
OG0002474	Syas.g_00224	Syak.g_01361
OG0002494	Syas.g_00838	Syak.g_02712
OG0002519	Syas.g_00963	Syak.g_01567
OG0002524	Syas.g_01403	Syak.g_00982
OG0002526	Syas.g_01781	Syak.g_00256
OG0002527	Syas.g_02762	Syak.g_00222
OG0002528	Syas.g_02760	Syak.g_00220
OG0002529	Syas.g_00055	Syak.g_00187
OG0002537	Syas.g_02284	Syak.g_00051
OG0002540	Syas.g_01032	Syak.g_01858
OG0002541	Syas.g_01560	Syak.g_01278
OG0002543	Syas.g_01899	Syak.g_01929
OG0002566	Syas.g_00160	Syak.g_02382
OG0002572	Syas.g_00156	Syak.g_02758
OG0002573	Syas.g_00083	Syak.g_01009
OG0002589	Syas.g_00896	Syak.g_00199
OG0002592	Syas.g_01868	Syak.g_01960
OG0002593	Syas.g_01437	Syak.g_02486
OG0002601	Syas.g_02761	Syak.g_00221
OG0002602	Syas.g_00128	Syak.g_00247
OG0002606	Syas.g_01031	Syak.g_01857
OG0002607	Syas.g_01332	Syak.g_01117
OG0002611	Syas.g_02193	Syak.g_01565
OG0002637	Syas.g_00895	Syak.g_00277
OG0002665	Syas.g_02449	Syak.g_01664
OG0002677	Syas.g_01721	Syak.g_01433
OG0002678	Syas.g_00653	Syak.g_00058
OG0002680	Syas.g_00202	Syak.g_00660
OG0002681	Syas.g_02257	Syak.g_00255
OG0002681	Syas.g_02256	Syak.g_02659
OG0002683	Syas.g_01358	Syak.g_01141
OG0002685	Syas.g_00513	Syak.g_00167
OG0002721	Syas.g_02177	Syak.g_00110
OG0002731	Syas.g_00197	Syak.g_02036
OG0002734	Syas.g_02587	Syak.g_01693
OG0002736	Syas.g_02133	Syak.g_01708
OG0002750	Syas.g_01482	Syak.g_02648, Syak.g_02649
OG0002753	Syas.g_00958	Syak.g_02316
OG0002755	Syas.g_00087	Syak.g_01001
OG0002760	Syas.g_00870	Syak.g_02751
OG0002761	Syas.g_00927	Syak.g_00064
OG0002763	Syas.g_01486	Syak.g_01096
OG0002765	Syas.g_02779	Syak.g_00312
OG0002787	Syas.g_00915	Syak.g_00301
OG0002788	Syas.g_00914	Syak.g_00302
OG0002789	Syas.g_00913	Syak.g_00303
OG0002790	Syas.g_00912	Syak.g_00304
OG0002791	Syas.g_00911	Syak.g_00305
OG0002792	Syas.g_00910	Syak.g_00306
OG0002793	Syas.g_00909	Syak.g_00307
OG0002845	Syas.g_02450	Syak.g_01666
OG0002870	Syas.g_02498	Syak.g_02233
OG0002879	Syas.g_02775	Syak.g_00191
OG0002892	Syas.g_00908	Syak.g_00308
OG0002931	Syas.g_00897	Syak.g_00200
OG0002942	Syas.g_01020	Syak.g_01495
OG0002979	Syas.g_00473	Syak.g_01970
OG0002994	Syas.g_01417	Syak.g_00239
OG0002996	Syas.g_02238	Syak.g_00218
OG0002998	Syas.g_00355	Syak.g_00093
OG0002999	Syas.g_01125	Syak.g_00849
OG0003000	Syas.g_02750	Syak.g_01059
OG0003003	Syas.g_00932	Syak.g_00208
OG0003066	Syas.g_01339	Syak.g_00667
OG0003090	Syas.g_02619	Syak.g_01745
OG0003128	Syas.g_00614	Syak.g_00417
OG0003135	Syas.g_02281	Syak.g_02070
OG0003136	Syas.g_00392	Syak.g_01887
OG0003146	Syas.g_00082	Syak.g_01008
OG0003151	Syas.g_00444	Syak.g_02049, Syak.g_02050
OG0003151	Syas.g_02566, Syas.g_00890	Syak.g_00157, Syak.g_02528
OG0003152	Syas.g_00344, Syas.g_00923, Syas.g_00415	Syak.g_02018
OG0003255	Syas.g_01813	Syak.g_01095
OG0003293	Syas.g_01944	Syak.g_01152
OG0003298	Syas.g_00434	Syak.g_00203
OG0003303	Syas.g_00032	Syak.g_01049
OG0003311	Syas.g_00537	Syak.g_00136
OG0003312	Syas.g_00933	Syak.g_00207
OG0003317	Syas.g_00931	Syak.g_00209
OG0003318	Syas.g_01873, Syas.g_00662	Syak.g_01655
OG0003319	Syas.g_01149	Syak.g_02052
OG0003535	Syas.g_00324	Syak.g_00988
OG0003538	Syas.g_00343	Syak.g_00695
OG0003542	Syas.g_01011	Syak.g_00743
OG0003570	Syas.g_01171	Syak.g_01602
OG0003575	Syas.g_00930	Syak.g_00210
OG0003867	Syas.g_00511	Syak.g_01027
OG0003871	Syas.g_01014	Syak.g_00741
OG0003872	Syas.g_01013	Syak.g_00742
OG0003873	Syas.g_01010	Syak.g_00744
OG0003874	Syas.g_01004	Syak.g_00746
OG0003923	Syas.g_01030	Syak.g_01856
OG0003938	Syas.g_00641	Syak.g_00235
OG0003943	Syas.g_02817	Syak.g_00985
OG0004276	Syas.g_01426	Syak.g_02264
OG0004277	Syas.g_01424	Syak.g_02263
OG0004409	Syas.g_01009, Syas.g_00475, Syas.g_01810	Syak.g_00626
OG0004412	Syas.g_00472	Syak.g_01672
OG0004604	Syas.g_00644	Syak.g_02526
OG0004984	Syas.g_01815	Syak.g_02030
OG0005117	Syas.g_01402	Syak.g_02016
OG0005121	Syas.g_00361	Syak.g_01668
