Orthogroup	Syas	Syai
OG0002198	Syas.g_00722	Syai.g_01124
OG0002199	Syas.g_00728	Syai.g_01119
OG0002200	Syas.g_02819	Syai.g_00954
OG0002201	Syas.g_00860	Syai.g_00811
OG0002202	Syas.g_00859	Syai.g_00810
OG0002203	Syas.g_00858	Syai.g_00809
OG0002204	Syas.g_00843	Syai.g_00787
OG0002205	Syas.g_00820	Syai.g_00768
OG0002206	Syas.g_00809, Syas.g_02759	Syai.g_00755
OG0002207	Syas.g_00799	Syai.g_00745
OG0002208	Syas.g_01258	Syai.g_00631
OG0002209	Syas.g_01533	Syai.g_00494
OG0002210	Syas.g_01559	Syai.g_00433
OG0002211	Syas.g_01597	Syai.g_00396
OG0002212	Syas.g_01874	Syai.g_02757
OG0002213	Syas.g_00922	Syai.g_02764
OG0002214	Syas.g_02005	Syai.g_02910
OG0002225	Syas.g_00273	Syai.g_01174
OG0002230	Syas.g_02622	Syai.g_02233, Syai.g_00201
OG0002239	Syas.g_00024	Syai.g_01737
OG0002242	Syas.g_02218	Syai.g_00190
OG0002244	Syas.g_00244	Syai.g_01672
OG0002245	Syas.g_02246	Syai.g_00524
OG0002247	Syas.g_00813	Syai.g_00761
OG0002248	Syas.g_00986	Syai.g_01984
OG0002249	Syas.g_01325	Syai.g_01003, Syai.g_01002, Syai.g_01013, Syai.g_01012
OG0002250	Syas.g_02471	Syai.g_02506
OG0002251	Syas.g_02733	Syai.g_02311
OG0002253	Syas.g_02866	Syai.g_02166
OG0002254	Syas.g_00200	Syai.g_01419
OG0002255	Syas.g_00528	Syai.g_01475
OG0002256	Syas.g_00768	Syai.g_01631, Syai.g_01537, Syai.g_00825
OG0002257	Syas.g_01101	Syai.g_01149
OG0002258	Syas.g_00842	Syai.g_00786
OG0002259	Syas.g_00067	Syai.g_00712
OG0002260	Syas.g_01064	Syai.g_01828
OG0002285	Syas.g_00418	Syai.g_01546
OG0002295	Syas.g_01373, Syas.g_00647	Syai.g_01534
OG0002297	Syas.g_02828	Syai.g_01942
OG0002298	Syas.g_00506	Syai.g_01479
OG0002299	Syas.g_02253	Syai.g_01523
OG0002301	Syas.g_01416	Syai.g_01080
OG0002302	Syas.g_01273	Syai.g_00616
OG0002303	Syas.g_02247	Syai.g_00523
OG0002305	Syas.g_02417	Syai.g_02545
OG0002309	Syas.g_00234	Syai.g_02048
OG0002330	Syas.g_00035	Syai.g_01735
OG0002341	Syas.g_01860	Syai.g_02754
OG0002343	Syas.g_01691	Syai.g_00308
OG0002348	Syas.g_00879	Syai.g_01637
OG0002352	Syas.g_00978	Syai.g_02133
OG0002355	Syas.g_00484	Syai.g_01917
OG0002357	Syas.g_02694	Syai.g_02837
OG0002359	Syas.g_01295	Syai.g_00909
OG0002389	Syas.g_01570	Syai.g_00424
OG0002395	Syas.g_01365	Syai.g_00229
OG0002396	Syas.g_01624	Syai.g_00369
OG0002401	Syas.g_00398	Syai.g_02132
OG0002403	Syas.g_01041	Syai.g_01782
OG0002404	Syas.g_01695	Syai.g_01400
OG0002409	Syas.g_01941	Syai.g_02829
OG0002410	Syas.g_01997	Syai.g_01167
OG0002411	Syas.g_00564	Syai.g_02036
OG0002429	Syas.g_02444	Syai.g_02515
OG0002452	Syas.g_01976	Syai.g_02893
OG0002458	Syas.g_01033	Syai.g_02870
OG0002459	Syas.g_01036	Syai.g_02868
OG0002460	Syas.g_01035	Syai.g_02867
OG0002462	Syas.g_01800	Syai.g_02430
OG0002464	Syas.g_02507	Syai.g_02490
OG0002469	Syas.g_01085	Syai.g_01786
OG0002474	Syas.g_00224	Syai.g_00345
OG0002524	Syas.g_01403	Syai.g_01598
OG0002525	Syas.g_02739	Syai.g_01607
OG0002526	Syas.g_01781	Syai.g_01615
OG0002529	Syas.g_00055	Syai.g_01624
OG0002530	Syas.g_00276, Syas.g_01458	Syai.g_01176
OG0002531	Syas.g_00274	Syai.g_01175
OG0002537	Syas.g_02284	Syai.g_02664
OG0002540	Syas.g_01032	Syai.g_02871
OG0002547	Syas.g_00292	Syai.g_00851
OG0002602	Syas.g_00128	Syai.g_01638
OG0002606	Syas.g_01031	Syai.g_02872
OG0002610	Syas.g_01543	Syai.g_00484
OG0002667	Syas.g_01855	Syai.g_01161
OG0002675	Syas.g_02310	Syai.g_00344
OG0002685	Syas.g_00513	Syai.g_01644
OG0002721	Syas.g_02177	Syai.g_02086
OG0002732	Syas.g_02223	Syai.g_00103
OG0002736	Syas.g_02133	Syai.g_02415, Syai.g_02414
OG0002752	Syas.g_00760	Syai.g_02886
OG0002761	Syas.g_00927	Syai.g_00189
OG0002787	Syas.g_00915	Syai.g_01207
OG0002788	Syas.g_00914	Syai.g_01208
OG0002789	Syas.g_00913	Syai.g_01209
OG0002790	Syas.g_00912	Syai.g_01210
OG0002791	Syas.g_00911	Syai.g_01211
OG0002792	Syas.g_00910	Syai.g_01212
OG0002793	Syas.g_00909	Syai.g_01213
OG0002843	Syas.g_00643, Syas.g_01324	Syai.g_00600, Syai.g_01016, Syai.g_01005
OG0002847	Syas.g_02527	Syai.g_02451
OG0002859	Syas.g_00271	Syai.g_01172
OG0002872	Syas.g_02283	Syai.g_02665
OG0002873	Syas.g_01323	Syai.g_01845, Syai.g_01862, Syai.g_00594, Syai.g_00595
OG0002874	Syas.g_00378	Syai.g_01266
OG0002875	Syas.g_00379	Syai.g_01267
OG0002876	Syas.g_00381	Syai.g_01268
OG0002877	Syas.g_00383	Syai.g_01269
OG0002878	Syas.g_00384	Syai.g_01270
OG0002892	Syas.g_00908	Syai.g_01214
OG0002916	Syas.g_00615	Syai.g_02746
OG0002932	Syas.g_02224	Syai.g_00102
OG0002933	Syas.g_02225	Syai.g_00101
OG0002943	Syas.g_02634	Syai.g_02427
OG0002944	Syas.g_02635	Syai.g_02426
OG0002945	Syas.g_02636	Syai.g_02425
OG0002946	Syas.g_02638	Syai.g_02423
OG0002947	Syas.g_02639	Syai.g_02422
OG0002948	Syas.g_02640	Syai.g_02420
OG0002949	Syas.g_02641	Syai.g_02419
OG0002950	Syas.g_02642	Syai.g_02418
OG0002955	Syas.g_02611	Syai.g_02241
OG0002956	Syas.g_02610	Syai.g_02242
OG0002957	Syas.g_02612	Syai.g_02240
OG0002958	Syas.g_02613	Syai.g_02239
OG0002969	Syas.g_00278	Syai.g_01178
OG0002970	Syas.g_00277	Syai.g_01177
OG0002971	Syas.g_00269	Syai.g_01169
OG0002994	Syas.g_01417	Syai.g_02070
OG0003046	Syas.g_02372	Syai.g_00316
OG0003298	Syas.g_00434	Syai.g_00550
OG0003308	Syas.g_01043	Syai.g_02198
OG0003315	Syas.g_01371	Syai.g_00929
OG0003567	Syas.g_00893	Syai.g_02092
OG0003570	Syas.g_01171	Syai.g_01899
OG0003938	Syas.g_00641	Syai.g_00577, Syai.g_00579, Syai.g_00578
OG0003939	Syas.g_01277	Syai.g_01083
OG0004333	Syas.g_01094	Syai.g_00877, Syai.g_00886
OG0005116	Syas.g_02684	Syai.g_02712
