Orthogroup	Syas	Syal
OG0002183	Syas.g_02472	Syal.g_00782
OG0002184	Syas.g_02476	Syal.g_00779
OG0002185	Syas.g_02504	Syal.g_00769
OG0002186	Syas.g_02653	Syal.g_00618
OG0002187	Syas.g_02654	Syal.g_00617
OG0002188	Syas.g_02689	Syal.g_00581
OG0002189	Syas.g_02690	Syal.g_00580
OG0002190	Syas.g_02730	Syal.g_02985
OG0002191	Syas.g_00477	Syal.g_00532, Syal.g_00530, Syal.g_00531
OG0002192	Syas.g_01140	Syal.g_01686
OG0002194	Syas.g_01068	Syal.g_01759
OG0002195	Syas.g_00669	Syal.g_02273
OG0002196	Syas.g_00611	Syal.g_02224
OG0002197	Syas.g_00544	Syal.g_01956
OG0002198	Syas.g_00722	Syal.g_02613
OG0002199	Syas.g_00728	Syal.g_02617
OG0002200	Syas.g_02819	Syal.g_00371
OG0002201	Syas.g_00860	Syal.g_02742
OG0002202	Syas.g_00859	Syal.g_02743
OG0002203	Syas.g_00858	Syal.g_02744
OG0002204	Syas.g_00843	Syal.g_02762
OG0002205	Syas.g_00820	Syal.g_02780
OG0002207	Syas.g_00799	Syal.g_02800
OG0002208	Syas.g_01258	Syal.g_02891
OG0002209	Syas.g_01533	Syal.g_00355
OG0002210	Syas.g_01559	Syal.g_00307
OG0002211	Syas.g_01597	Syal.g_00267
OG0002212	Syas.g_01874	Syal.g_01051
OG0002213	Syas.g_00922	Syal.g_01057
OG0002214	Syas.g_02005	Syal.g_01181
OG0002229	Syas.g_02128	Syal.g_00187
OG0002231	Syas.g_01444, Syas.g_00772	Syal.g_01612
OG0002235	Syas.g_00616	Syal.g_02235
OG0002238	Syas.g_00306	Syal.g_02071
OG0002239	Syas.g_00024	Syal.g_00559
OG0002241	Syas.g_01347	Syal.g_00477
OG0002244	Syas.g_00244	Syal.g_02093
OG0002245	Syas.g_02246	Syal.g_00548
OG0002248	Syas.g_00986	Syal.g_01799
OG0002249	Syas.g_01325	Syal.g_02368, Syal.g_02383, Syal.g_00722
OG0002250	Syas.g_02471	Syal.g_00783
OG0002251	Syas.g_02733	Syal.g_02982
OG0002253	Syas.g_02866	Syal.g_01613
OG0002254	Syas.g_00200	Syal.g_01900
OG0002255	Syas.g_00528	Syal.g_01971
OG0002256	Syas.g_00768	Syal.g_02645
OG0002257	Syas.g_01101	Syal.g_02569
OG0002258	Syas.g_00842	Syal.g_02763
OG0002259	Syas.g_00067	Syal.g_02834
OG0002260	Syas.g_01064	Syal.g_01754
OG0002277	Syas.g_02105	Syal.g_00168
OG0002288	Syas.g_00249	Syal.g_00377, Syal.g_00376, Syal.g_00375, Syal.g_02841
OG0002289	Syas.g_01349	Syal.g_00479
OG0002292	Syas.g_02280	Syal.g_00948
OG0002297	Syas.g_02828	Syal.g_00386
OG0002298	Syas.g_00506	Syal.g_01975
OG0002299	Syas.g_02253	Syal.g_02013
OG0002301	Syas.g_01416	Syal.g_01566
OG0002302	Syas.g_01273	Syal.g_02877
OG0002303	Syas.g_02247	Syal.g_00549
OG0002305	Syas.g_02417	Syal.g_00825
OG0002308	Syas.g_00605	Syal.g_02219
OG0002309	Syas.g_00234	Syal.g_02464
OG0002330	Syas.g_00035	Syal.g_01805
OG0002332	Syas.g_00305	Syal.g_02070
OG0002333	Syas.g_00307	Syal.g_02072
OG0002335	Syas.g_00357	Syal.g_00378, Syal.g_00379
OG0002352	Syas.g_00978	Syal.g_01665
OG0002354	Syas.g_00462	Syal.g_01990
OG0002355	Syas.g_00484	Syal.g_02539
OG0002359	Syas.g_01295	Syal.g_00415
OG0002382	Syas.g_01244	Syal.g_02906
OG0002390	Syas.g_02287	Syal.g_00942
OG0002394	Syas.g_01869	Syal.g_01028
OG0002395	Syas.g_01365	Syal.g_01294
OG0002401	Syas.g_00398	Syal.g_01666
OG0002402	Syas.g_00990	Syal.g_01838
OG0002403	Syas.g_01041	Syal.g_01731
OG0002408	Syas.g_00825	Syal.g_02546
OG0002411	Syas.g_00564	Syal.g_02452
OG0002440	Syas.g_00217	Syal.g_01916
OG0002443	Syas.g_00470	Syal.g_00970
OG0002444	Syas.g_01685, Syas.g_00084	Syal.g_00055
OG0002447	Syas.g_01348	Syal.g_00478
OG0002452	Syas.g_01976	Syal.g_01164
OG0002464	Syas.g_02507	Syal.g_00766
OG0002466	Syas.g_02575	Syal.g_00658
OG0002473	Syas.g_00018	Syal.g_00930
OG0002474	Syas.g_00224	Syal.g_00219
OG0002494	Syas.g_00838	Syal.g_02768
OG0002519	Syas.g_00963	Syal.g_02139
OG0002524	Syas.g_01403	Syal.g_01546
OG0002527	Syas.g_02762	Syal.g_02559
OG0002528	Syas.g_02760	Syal.g_02561
OG0002529	Syas.g_00055	Syal.g_02531
OG0002537	Syas.g_02284	Syal.g_00945
OG0002541	Syas.g_01560	Syal.g_00306
OG0002543	Syas.g_01899	Syal.g_01082
OG0002563	Syas.g_00428	Syal.g_00071
OG0002589	Syas.g_00896	Syal.g_02111
OG0002592	Syas.g_01868	Syal.g_01032
OG0002593	Syas.g_01437	Syal.g_02964
OG0002601	Syas.g_02761	Syal.g_02560
OG0002602	Syas.g_00128	Syal.g_02523
OG0002607	Syas.g_01332	Syal.g_00462
OG0002611	Syas.g_02193	Syal.g_02140
OG0002612	Syas.g_00885, Syas.g_01932, Syas.g_02780	Syal.g_01495
OG0002622	Syas.g_01892	Syal.g_02076
OG0002637	Syas.g_00895	Syal.g_02502
OG0002643	Syas.g_00924	Syal.g_02377
OG0002648	Syas.g_00058	Syal.g_01058
OG0002649	Syas.g_00057	Syal.g_01059
OG0002650	Syas.g_00056	Syal.g_01060
OG0002665	Syas.g_02449	Syal.g_01500
OG0002666	Syas.g_01383	Syal.g_02157
OG0002669	Syas.g_01158	Syal.g_01368, Syal.g_01422
OG0002677	Syas.g_01721	Syal.g_01237
OG0002678	Syas.g_00653	Syal.g_01565
OG0002680	Syas.g_00202	Syal.g_01903
OG0002681	Syas.g_02257	Syal.g_02092
OG0002681	Syas.g_02256	Syal.g_02821
OG0002683	Syas.g_01358	Syal.g_00483
OG0002685	Syas.g_00513	Syal.g_02144
OG0002711	Syas.g_01097	Syal.g_00278
OG0002734	Syas.g_02587	Syal.g_01046
OG0002736	Syas.g_02133	Syal.g_02275
OG0002753	Syas.g_00958	Syal.g_00015
OG0002755	Syas.g_00087	Syal.g_00060
OG0002760	Syas.g_00870	Syal.g_02733
OG0002761	Syas.g_00927	Syal.g_02610
OG0002765	Syas.g_02779	Syal.g_02087, Syal.g_01494
OG0002804	Syas.g_01931, Syas.g_02784	Syal.g_01496
OG0002808	Syas.g_02076	Syal.g_00139
OG0002845	Syas.g_02450	Syal.g_01490
OG0002847	Syas.g_02527	Syal.g_00745
OG0002870	Syas.g_02498	Syal.g_00772
OG0002879	Syas.g_02775	Syal.g_02160
OG0002880	Syas.g_02771	Syal.g_01412
OG0002931	Syas.g_00897	Syal.g_02110
OG0002979	Syas.g_00473	Syal.g_01486
OG0002993	Syas.g_01163, Syas.g_02776	Syal.g_02159
OG0002998	Syas.g_00355	Syal.g_02582
OG0003003	Syas.g_00932	Syal.g_02121
OG0003004	Syas.g_01169	Syal.g_01357
OG0003005	Syas.g_01811	Syal.g_01411
OG0003006	Syas.g_00261	Syal.g_01462
OG0003127	Syas.g_01893	Syal.g_02075
OG0003128	Syas.g_00614	Syal.g_02232
OG0003135	Syas.g_02281	Syal.g_00947
OG0003136	Syas.g_00392	Syal.g_01078
OG0003159	Syas.g_02117	Syal.g_01374
OG0003264	Syas.g_01157	Syal.g_01367, Syal.g_01421
OG0003293	Syas.g_01944	Syal.g_02226
OG0003318	Syas.g_01873, Syas.g_00662	Syal.g_01484
OG0003535	Syas.g_00324	Syal.g_01543
OG0003867	Syas.g_00511	Syal.g_00034
OG0003943	Syas.g_02817	Syal.g_01855
OG0003945	Syas.g_01159	Syal.g_01424
OG0004344	Syas.g_02004	Syal.g_00699
OG0004414	Syas.g_00431	Syal.g_00068
OG0004998	Syas.g_00250	Syal.g_01617
OG0005106	Syas.g_00430	Syal.g_00069
OG0005107	Syas.g_00424	Syal.g_01534
OG0005182	Syas.g_00326	Syal.g_01042
OG0005188	Syas.g_02260	Syal.g_02146
OG0005189	Syas.g_02261	Syal.g_02147
OG0006181	Syas.g_02764	Syal.g_02382
