Orthogroup	Prbk	Praf
OG0002402	Prbk.g_00621	Praf.g_01300
OG0002403	Prbk.g_02128	Praf.g_01448
OG0002404	Prbk.g_02130	Praf.g_01450
OG0002405	Prbk.g_02557	Praf.g_01617
OG0002406	Prbk.g_02589	Praf.g_01646, Praf.g_01826
OG0002407	Prbk.g_00704	Praf.g_01753
OG0002408	Prbk.g_00703, Prbk.g_02700	Praf.g_01760
OG0002410	Prbk.g_00880	Praf.g_02046
OG0002412	Prbk.g_00474	Praf.g_02338
OG0002413	Prbk.g_00475	Praf.g_02341
OG0002414	Prbk.g_00665	Praf.g_02563
OG0002415	Prbk.g_01487	Praf.g_02610
OG0002558	Prbk.g_02286	Praf.g_00008
OG0002559	Prbk.g_01616	Praf.g_00038
OG0002560	Prbk.g_01615	Praf.g_00039
OG0002561	Prbk.g_01599	Praf.g_00057
OG0002562	Prbk.g_01591	Praf.g_00065
OG0002563	Prbk.g_01584	Praf.g_00073
OG0002564	Prbk.g_01581	Praf.g_00076
OG0002565	Prbk.g_01579	Praf.g_00080
OG0002566	Prbk.g_01549	Praf.g_00161
OG0002567	Prbk.g_01492	Praf.g_00167
OG0002568	Prbk.g_01488	Praf.g_00171
OG0002569	Prbk.g_00234	Praf.g_00181
OG0002570	Prbk.g_00230	Praf.g_00185
OG0002571	Prbk.g_00228	Praf.g_00187
OG0002572	Prbk.g_00227	Praf.g_00188
OG0002573	Prbk.g_00222	Praf.g_00189
OG0002574	Prbk.g_00221	Praf.g_00190
OG0002575	Prbk.g_00214	Praf.g_00199
OG0002576	Prbk.g_00333	Praf.g_00203
OG0002577	Prbk.g_00211	Praf.g_00205
OG0002578	Prbk.g_00210	Praf.g_00206
OG0002579	Prbk.g_00205	Praf.g_00213
OG0002580	Prbk.g_00201	Praf.g_00215
OG0002581	Prbk.g_00199	Praf.g_00216
OG0002582	Prbk.g_00195	Praf.g_00220
OG0002584	Prbk.g_00002	Praf.g_00231
OG0002585	Prbk.g_00008	Praf.g_00241
OG0002586	Prbk.g_00009	Praf.g_00242
OG0002587	Prbk.g_00023	Praf.g_00256
OG0002588	Prbk.g_00029	Praf.g_00262
OG0002589	Prbk.g_00030	Praf.g_00263
OG0002590	Prbk.g_00032	Praf.g_00265
OG0002591	Prbk.g_00034	Praf.g_00267
OG0002592	Prbk.g_00036	Praf.g_00269
OG0002593	Prbk.g_02690, Prbk.g_00038	Praf.g_00284
OG0002594	Prbk.g_00827	Praf.g_00290
OG0002595	Prbk.g_00824	Praf.g_00291
OG0002596	Prbk.g_01298	Praf.g_00298
OG0002597	Prbk.g_01305	Praf.g_00305
OG0002598	Prbk.g_01306	Praf.g_00307
OG0002599	Prbk.g_01310	Praf.g_00311
OG0002600	Prbk.g_01311	Praf.g_00312
OG0002601	Prbk.g_01313	Praf.g_00314
OG0002602	Prbk.g_01318	Praf.g_00319
OG0002603	Prbk.g_01322	Praf.g_00324
OG0002604	Prbk.g_02135	Praf.g_00334
OG0002605	Prbk.g_02136	Praf.g_00335
OG0002606	Prbk.g_02137	Praf.g_00336
OG0002607	Prbk.g_01947	Praf.g_00339
OG0002608	Prbk.g_01474	Praf.g_00346
OG0002609	Prbk.g_01466	Praf.g_00350
OG0002610	Prbk.g_01355	Praf.g_00366
OG0002611	Prbk.g_01356	Praf.g_00368
OG0002612	Prbk.g_01362	Praf.g_00372
OG0002613	Prbk.g_01363	Praf.g_00373
OG0002614	Prbk.g_01366	Praf.g_00376
OG0002615	Prbk.g_01370	Praf.g_00380
OG0002616	Prbk.g_01518	Praf.g_00388
OG0002617	Prbk.g_01512	Praf.g_00394
OG0002618	Prbk.g_01377	Praf.g_00397
OG0002619	Prbk.g_01378	Praf.g_00399
OG0002620	Prbk.g_01386	Praf.g_00407
OG0002621	Prbk.g_01389	Praf.g_00410
OG0002622	Prbk.g_01390	Praf.g_00411
OG0002623	Prbk.g_01391	Praf.g_00412
OG0002624	Prbk.g_01392	Praf.g_00413
OG0002625	Prbk.g_01393	Praf.g_00414
OG0002626	Prbk.g_01394	Praf.g_00415
OG0002627	Prbk.g_01395	Praf.g_00416
OG0002628	Prbk.g_01396	Praf.g_00417
OG0002629	Prbk.g_01418	Praf.g_00439
OG0002630	Prbk.g_01424	Praf.g_00445
OG0002631	Prbk.g_01430	Praf.g_00451
OG0002632	Prbk.g_00903	Praf.g_00476
OG0002633	Prbk.g_00910	Praf.g_00483
OG0002634	Prbk.g_00916	Praf.g_00488
OG0002635	Prbk.g_00935	Praf.g_00506
OG0002636	Prbk.g_00938	Praf.g_00509
OG0002637	Prbk.g_01976	Praf.g_00510
OG0002638	Prbk.g_01984	Praf.g_00519
OG0002639	Prbk.g_01995	Praf.g_00531
OG0002640	Prbk.g_02009	Praf.g_00546
OG0002641	Prbk.g_02013	Praf.g_00550
OG0002642	Prbk.g_02014	Praf.g_00551
OG0002643	Prbk.g_02019	Praf.g_00556
OG0002644	Prbk.g_02024	Praf.g_00559
OG0002645	Prbk.g_02043	Praf.g_00574
OG0002646	Prbk.g_02055	Praf.g_00588
OG0002647	Prbk.g_02057	Praf.g_00590
OG0002648	Prbk.g_02059	Praf.g_00593
OG0002649	Prbk.g_02068	Praf.g_00602
OG0002650	Prbk.g_02070	Praf.g_00604
OG0002651	Prbk.g_02080	Praf.g_00613
OG0002652	Prbk.g_01864	Praf.g_00618
OG0002653	Prbk.g_01057	Praf.g_00637
OG0002654	Prbk.g_01060	Praf.g_00640
OG0002655	Prbk.g_01069	Praf.g_00649
OG0002656	Prbk.g_01075	Praf.g_00655
OG0002657	Prbk.g_01077	Praf.g_00657
OG0002658	Prbk.g_01079	Praf.g_00659
OG0002659	Prbk.g_01082	Praf.g_00662
OG0002660	Prbk.g_01084	Praf.g_00664
OG0002661	Prbk.g_01089	Praf.g_00667
OG0002662	Prbk.g_01090	Praf.g_00668
OG0002663	Prbk.g_01091	Praf.g_00669
OG0002664	Prbk.g_01093	Praf.g_00671
OG0002665	Prbk.g_01096	Praf.g_00674
OG0002666	Prbk.g_02683	Praf.g_00680
OG0002667	Prbk.g_02685	Praf.g_00682
OG0002668	Prbk.g_01112	Praf.g_00720
OG0002669	Prbk.g_01113	Praf.g_00721
OG0002670	Prbk.g_01123	Praf.g_00732
OG0002671	Prbk.g_01127	Praf.g_00736
OG0002672	Prbk.g_01149	Praf.g_00759
OG0002673	Prbk.g_01152	Praf.g_00762
OG0002674	Prbk.g_01162	Praf.g_00772
OG0002675	Prbk.g_01164	Praf.g_00774
OG0002676	Prbk.g_01165	Praf.g_00775
OG0002677	Prbk.g_01176	Praf.g_00788
OG0002678	Prbk.g_01181	Praf.g_00793
OG0002679	Prbk.g_01184	Praf.g_00797
OG0002680	Prbk.g_01038	Praf.g_00820
OG0002681	Prbk.g_01030	Praf.g_00828
OG0002682	Prbk.g_01029	Praf.g_00829
OG0002683	Prbk.g_01027	Praf.g_00831
OG0002684	Prbk.g_01024	Praf.g_00834
OG0002685	Prbk.g_01016	Praf.g_00857
OG0002686	Prbk.g_00145	Praf.g_00862
OG0002687	Prbk.g_00146	Praf.g_00863
OG0002688	Prbk.g_00147	Praf.g_00864
OG0002689	Prbk.g_00149	Praf.g_00866
OG0002690	Prbk.g_00150	Praf.g_00867
OG0002691	Prbk.g_00151	Praf.g_00868
OG0002692	Prbk.g_00154	Praf.g_00871
OG0002693	Prbk.g_00160	Praf.g_00877
OG0002694	Prbk.g_00107	Praf.g_00878
OG0002695	Prbk.g_00172	Praf.g_00889
OG0002696	Prbk.g_00180	Praf.g_00896
OG0002697	Prbk.g_00181	Praf.g_00897
OG0002698	Prbk.g_00184	Praf.g_00900
OG0002699	Prbk.g_01509	Praf.g_00907
OG0002700	Prbk.g_01507	Praf.g_00909
OG0002701	Prbk.g_01499	Praf.g_00916
OG0002702	Prbk.g_00126	Praf.g_00934
OG0002703	Prbk.g_00124	Praf.g_00935
OG0002704	Prbk.g_01640	Praf.g_00939
OG0002705	Prbk.g_01643	Praf.g_00942
OG0002706	Prbk.g_01647	Praf.g_00945
OG0002707	Prbk.g_01650	Praf.g_00950
OG0002708	Prbk.g_01651	Praf.g_00951
OG0002709	Prbk.g_01659	Praf.g_00958
OG0002710	Prbk.g_01660	Praf.g_00959
OG0002711	Prbk.g_01669	Praf.g_00967
OG0002712	Prbk.g_02663	Praf.g_00973
OG0002713	Prbk.g_02669	Praf.g_00979
OG0002714	Prbk.g_01678	Praf.g_00986
OG0002715	Prbk.g_01679	Praf.g_00987
OG0002716	Prbk.g_01686	Praf.g_00995
OG0002717	Prbk.g_01687	Praf.g_00996
OG0002718	Prbk.g_01688	Praf.g_00997
OG0002719	Prbk.g_01689	Praf.g_00998
OG0002720	Prbk.g_01690	Praf.g_00999
OG0002721	Prbk.g_01696	Praf.g_01005
OG0002722	Prbk.g_01699	Praf.g_01007
OG0002723	Prbk.g_01703	Praf.g_01016
OG0002724	Prbk.g_01704	Praf.g_01017
OG0002725	Prbk.g_01705	Praf.g_01018
OG0002726	Prbk.g_01706	Praf.g_01019
OG0002727	Prbk.g_01714	Praf.g_01054
OG0002728	Prbk.g_01715	Praf.g_01056
OG0002729	Prbk.g_01719	Praf.g_01064
OG0002730	Prbk.g_01720	Praf.g_01066
OG0002731	Prbk.g_01723	Praf.g_01070
OG0002732	Prbk.g_01724	Praf.g_01071
OG0002733	Prbk.g_01727	Praf.g_01072
OG0002734	Prbk.g_01729	Praf.g_01074
OG0002735	Prbk.g_01738	Praf.g_01083
OG0002736	Prbk.g_01959	Praf.g_01090
OG0002737	Prbk.g_02677	Praf.g_01091
OG0002738	Prbk.g_01748	Praf.g_01110
OG0002739	Prbk.g_01749	Praf.g_01112
OG0002740	Prbk.g_00239	Praf.g_01113
OG0002741	Prbk.g_01753	Praf.g_01116
OG0002742	Prbk.g_01754	Praf.g_01117
OG0002743	Prbk.g_01762	Praf.g_01123
OG0002744	Prbk.g_01768	Praf.g_01128
OG0002745	Prbk.g_01770	Praf.g_01129
OG0002746	Prbk.g_01773	Praf.g_01132
OG0002747	Prbk.g_01777	Praf.g_01136
OG0002748	Prbk.g_01778	Praf.g_01137
OG0002749	Prbk.g_01779	Praf.g_01138
OG0002750	Prbk.g_01781	Praf.g_01140
OG0002751	Prbk.g_01782	Praf.g_01141
OG0002752	Prbk.g_01783	Praf.g_01142
OG0002753	Prbk.g_01792	Praf.g_01149
OG0002754	Prbk.g_00086	Praf.g_01172
OG0002755	Prbk.g_01962	Praf.g_01178
OG0002756	Prbk.g_01963	Praf.g_01179
OG0002757	Prbk.g_01944	Praf.g_01195
OG0002758	Prbk.g_01956	Praf.g_01200
OG0002759	Prbk.g_01803	Praf.g_01208
OG0002760	Prbk.g_01807	Praf.g_01212
OG0002761	Prbk.g_01808	Praf.g_01213
OG0002762	Prbk.g_01818	Praf.g_01222
OG0002763	Prbk.g_01825	Praf.g_01228
OG0002764	Prbk.g_01826	Praf.g_01229
OG0002765	Prbk.g_01830	Praf.g_01233
OG0002766	Prbk.g_01831	Praf.g_01234
OG0002767	Prbk.g_01832	Praf.g_01235
OG0002768	Prbk.g_01833	Praf.g_01236
OG0002769	Prbk.g_01834	Praf.g_01237
OG0002770	Prbk.g_01837	Praf.g_01240
OG0002771	Prbk.g_01838	Praf.g_01242
OG0002772	Prbk.g_01839	Praf.g_01243
OG0002773	Prbk.g_01842	Praf.g_01250
OG0002774	Prbk.g_01843	Praf.g_01252
OG0002775	Prbk.g_01845	Praf.g_01254
OG0002776	Prbk.g_00070	Praf.g_01289
OG0002777	Prbk.g_00071	Praf.g_01290
OG0002778	Prbk.g_00072	Praf.g_01291
OG0002779	Prbk.g_00073	Praf.g_01292
OG0002780	Prbk.g_00620	Praf.g_01301
OG0002781	Prbk.g_00609	Praf.g_01312
OG0002782	Prbk.g_00586	Praf.g_01335
OG0002783	Prbk.g_00579	Praf.g_01342
OG0002784	Prbk.g_00576	Praf.g_01345
OG0002785	Prbk.g_00574	Praf.g_01347
OG0002786	Prbk.g_00571	Praf.g_01350
OG0002787	Prbk.g_00569	Praf.g_01352
OG0002788	Prbk.g_00567	Praf.g_01354
OG0002789	Prbk.g_00564	Praf.g_01356
OG0002790	Prbk.g_00563	Praf.g_01357
OG0002791	Prbk.g_02298	Praf.g_01363
OG0002792	Prbk.g_02300	Praf.g_01365
OG0002793	Prbk.g_02302	Praf.g_01367
OG0002794	Prbk.g_02312	Praf.g_01379
OG0002795	Prbk.g_02314	Praf.g_01381
OG0002796	Prbk.g_02318	Praf.g_01386
OG0002797	Prbk.g_02321	Praf.g_01389
OG0002798	Prbk.g_02322	Praf.g_01390
OG0002799	Prbk.g_02323	Praf.g_01391
OG0002800	Prbk.g_02341	Praf.g_01409
OG0002801	Prbk.g_02342	Praf.g_01410
OG0002802	Prbk.g_02343	Praf.g_01411
OG0002803	Prbk.g_02344	Praf.g_01412
OG0002804	Prbk.g_02345	Praf.g_01413
OG0002805	Prbk.g_02347	Praf.g_01414
OG0002806	Prbk.g_02356	Praf.g_01423
OG0002807	Prbk.g_02363	Praf.g_01430
OG0002808	Prbk.g_02369	Praf.g_01434
OG0002809	Prbk.g_02373	Praf.g_01438
OG0002810	Prbk.g_02378	Praf.g_01443
OG0002811	Prbk.g_02384	Praf.g_01447
OG0002812	Prbk.g_02412	Praf.g_01472
OG0002813	Prbk.g_02416	Praf.g_01477
OG0002814	Prbk.g_02418	Praf.g_01479
OG0002815	Prbk.g_02421	Praf.g_01481
OG0002816	Prbk.g_02423	Praf.g_01483
OG0002817	Prbk.g_02427	Praf.g_01487
OG0002818	Prbk.g_02430	Praf.g_01490
OG0002819	Prbk.g_02431	Praf.g_01491
OG0002820	Prbk.g_02432	Praf.g_01492
OG0002821	Prbk.g_02443	Praf.g_01502
OG0002822	Prbk.g_02446	Praf.g_01505
OG0002823	Prbk.g_02454	Praf.g_01513
OG0002824	Prbk.g_02482	Praf.g_01544
OG0002825	Prbk.g_02500	Praf.g_01563
OG0002826	Prbk.g_02501	Praf.g_01564
OG0002827	Prbk.g_02502	Praf.g_01565
OG0002828	Prbk.g_02503	Praf.g_01566
OG0002829	Prbk.g_02504	Praf.g_01567
OG0002830	Prbk.g_02506	Praf.g_01569
OG0002831	Prbk.g_02507	Praf.g_01570
OG0002832	Prbk.g_02512	Praf.g_01574
OG0002833	Prbk.g_02517	Praf.g_01579
OG0002834	Prbk.g_02524	Praf.g_01582
OG0002835	Prbk.g_02525	Praf.g_01583
OG0002836	Prbk.g_02528	Praf.g_01587
OG0002837	Prbk.g_02545	Praf.g_01605
OG0002838	Prbk.g_02549	Praf.g_01609
OG0002839	Prbk.g_02550	Praf.g_01610
OG0002840	Prbk.g_02551	Praf.g_01611
OG0002841	Prbk.g_02553	Praf.g_01613
OG0002842	Prbk.g_02562	Praf.g_01621
OG0002843	Prbk.g_02566	Praf.g_01624
OG0002844	Prbk.g_02572	Praf.g_01630
OG0002845	Prbk.g_02577	Praf.g_01634
OG0002846	Prbk.g_02581	Praf.g_01639
OG0002847	Prbk.g_02584	Praf.g_01643
OG0002848	Prbk.g_02587	Praf.g_01645
OG0002849	Prbk.g_02592	Praf.g_01649
OG0002850	Prbk.g_02594	Praf.g_01651
OG0002851	Prbk.g_02598	Praf.g_01655
OG0002852	Prbk.g_02599	Praf.g_01656
OG0002853	Prbk.g_02600	Praf.g_01657
OG0002854	Prbk.g_02601	Praf.g_01658
OG0002855	Prbk.g_02614	Praf.g_01672
OG0002856	Prbk.g_02615	Praf.g_01673
OG0002857	Prbk.g_02620	Praf.g_01679
OG0002858	Prbk.g_02630	Praf.g_01691
OG0002859	Prbk.g_02640	Praf.g_01701
OG0002860	Prbk.g_02641	Praf.g_01702
OG0002861	Prbk.g_02642	Praf.g_01703
OG0002862	Prbk.g_02646	Praf.g_01707
OG0002863	Prbk.g_02653	Praf.g_01715
OG0002864	Prbk.g_00737	Praf.g_01723
OG0002865	Prbk.g_00736	Praf.g_01724
OG0002866	Prbk.g_00735	Praf.g_01725
OG0002867	Prbk.g_00731	Praf.g_01726
OG0002868	Prbk.g_00724	Praf.g_01732
OG0002869	Prbk.g_00722	Praf.g_01734
OG0002870	Prbk.g_00721	Praf.g_01735
OG0002871	Prbk.g_00705	Praf.g_01752
OG0002872	Prbk.g_02699	Praf.g_01761
OG0002873	Prbk.g_01936	Praf.g_01771
OG0002874	Prbk.g_01939	Praf.g_01774
OG0002876	Prbk.g_00245	Praf.g_01780
OG0002877	Prbk.g_00251	Praf.g_01786
OG0002878	Prbk.g_00262	Praf.g_01797
OG0002879	Prbk.g_00263	Praf.g_01798
OG0002880	Prbk.g_00284	Praf.g_01821
OG0002881	Prbk.g_01224	Praf.g_01835
OG0002882	Prbk.g_01210	Praf.g_01850
OG0002883	Prbk.g_01204	Praf.g_01854
OG0002884	Prbk.g_01203	Praf.g_01855
OG0002885	Prbk.g_01200	Praf.g_01885
OG0002886	Prbk.g_02115	Praf.g_01904
OG0002887	Prbk.g_02108	Praf.g_01912
OG0002888	Prbk.g_02106	Praf.g_01914
OG0002889	Prbk.g_02103	Praf.g_01927
OG0002890	Prbk.g_02100	Praf.g_01930
OG0002891	Prbk.g_02096	Praf.g_01934
OG0002892	Prbk.g_02095	Praf.g_01935
OG0002893	Prbk.g_02094	Praf.g_01936
OG0002894	Prbk.g_02093	Praf.g_01937
OG0002895	Prbk.g_02091	Praf.g_01939
OG0002896	Prbk.g_02087	Praf.g_01944
OG0002897	Prbk.g_02086	Praf.g_01945
OG0002898	Prbk.g_02085	Praf.g_01946
OG0002899	Prbk.g_02083	Praf.g_01948
OG0002900	Prbk.g_00697	Praf.g_01949
OG0002901	Prbk.g_00297	Praf.g_01954
OG0002902	Prbk.g_00312	Praf.g_01967
OG0002903	Prbk.g_00313	Praf.g_01968
OG0002904	Prbk.g_00314	Praf.g_01969
OG0002905	Prbk.g_01372	Praf.g_01974
OG0002906	Prbk.g_00350	Praf.g_01994
OG0002907	Prbk.g_00332	Praf.g_01995
OG0002908	Prbk.g_00338	Praf.g_01998
OG0002909	Prbk.g_00340	Praf.g_02000
OG0002910	Prbk.g_00359	Praf.g_02010
OG0002911	Prbk.g_00362	Praf.g_02013
OG0002912	Prbk.g_00366	Praf.g_02017
OG0002913	Prbk.g_00367	Praf.g_02018
OG0002914	Prbk.g_00368	Praf.g_02019
OG0002915	Prbk.g_00885	Praf.g_02041
OG0002916	Prbk.g_00883	Praf.g_02043
OG0002917	Prbk.g_00868	Praf.g_02057
OG0002918	Prbk.g_00863	Praf.g_02064
OG0002919	Prbk.g_00857	Praf.g_02069
OG0002920	Prbk.g_00846	Praf.g_02080
OG0002921	Prbk.g_00843	Praf.g_02083
OG0002922	Prbk.g_00830	Praf.g_02093
OG0002923	Prbk.g_00800	Praf.g_02113
OG0002924	Prbk.g_00955	Praf.g_02130
OG0002925	Prbk.g_01924	Praf.g_02181
OG0002926	Prbk.g_01919	Praf.g_02186
OG0002927	Prbk.g_01015	Praf.g_02204
OG0002928	Prbk.g_01014	Praf.g_02205
OG0002929	Prbk.g_01005	Praf.g_02213
OG0002930	Prbk.g_01002	Praf.g_02216
OG0002931	Prbk.g_00375	Praf.g_02246
OG0002932	Prbk.g_00377	Praf.g_02248
OG0002933	Prbk.g_00379	Praf.g_02250
OG0002934	Prbk.g_00380	Praf.g_02251
OG0002935	Prbk.g_00382	Praf.g_02253
OG0002936	Prbk.g_00383	Praf.g_02254
OG0002937	Prbk.g_00395	Praf.g_02257
OG0002938	Prbk.g_00396	Praf.g_02258
OG0002939	Prbk.g_00399	Praf.g_02261
OG0002940	Prbk.g_00408	Praf.g_02270
OG0002941	Prbk.g_00410	Praf.g_02272
OG0002942	Prbk.g_00424	Praf.g_02286
OG0002943	Prbk.g_00433	Praf.g_02295
OG0002944	Prbk.g_00446	Praf.g_02305
OG0002945	Prbk.g_00447	Praf.g_02306
OG0002946	Prbk.g_00452	Praf.g_02317
OG0002947	Prbk.g_00484	Praf.g_02350
OG0002948	Prbk.g_00485	Praf.g_02351
OG0002949	Prbk.g_00486	Praf.g_02352
OG0002950	Prbk.g_00491	Praf.g_02357
OG0002951	Prbk.g_00494	Praf.g_02361
OG0002952	Prbk.g_00495	Praf.g_02362
OG0002953	Prbk.g_00501	Praf.g_02367
OG0002954	Prbk.g_00503	Praf.g_02370
OG0002955	Prbk.g_00509	Praf.g_02374
OG0002956	Prbk.g_00511	Praf.g_02376
OG0002957	Prbk.g_00515	Praf.g_02385
OG0002958	Prbk.g_00546	Praf.g_02407
OG0002959	Prbk.g_00548	Praf.g_02409
OG0002960	Prbk.g_00556	Praf.g_02417
OG0002961	Prbk.g_00746	Praf.g_02426
OG0002962	Prbk.g_00747	Praf.g_02427
OG0002963	Prbk.g_00786	Praf.g_02477
OG0002964	Prbk.g_00788	Praf.g_02479
OG0002965	Prbk.g_01282	Praf.g_02490
OG0002966	Prbk.g_01279	Praf.g_02493
OG0002967	Prbk.g_01274	Praf.g_02498
OG0002968	Prbk.g_01273	Praf.g_02499
OG0002969	Prbk.g_01271	Praf.g_02501
OG0002970	Prbk.g_01269	Praf.g_02503
OG0002971	Prbk.g_01268	Praf.g_02504
OG0002972	Prbk.g_01265	Praf.g_02507
OG0002973	Prbk.g_01262	Praf.g_02510
OG0002974	Prbk.g_00634	Praf.g_02534
OG0002975	Prbk.g_00635	Praf.g_02535
OG0002976	Prbk.g_00637	Praf.g_02537
OG0002977	Prbk.g_00638	Praf.g_02538
OG0002978	Prbk.g_00639	Praf.g_02539
OG0002979	Prbk.g_00640	Praf.g_02540
OG0002980	Prbk.g_00643	Praf.g_02542
OG0002981	Prbk.g_00645	Praf.g_02543
OG0002982	Prbk.g_00646	Praf.g_02544
OG0002983	Prbk.g_00647	Praf.g_02546
OG0002984	Prbk.g_00660	Praf.g_02558
OG0002985	Prbk.g_00663	Praf.g_02561
OG0002986	Prbk.g_00664	Praf.g_02562
OG0002987	Prbk.g_00667	Praf.g_02565
OG0002988	Prbk.g_00681	Praf.g_02573
OG0002989	Prbk.g_02142	Praf.g_02606
OG0002990	Prbk.g_02143	Praf.g_02607
OG0002991	Prbk.g_02146	Praf.g_02609
OG0002992	Prbk.g_02151	Praf.g_02614
OG0002993	Prbk.g_02152	Praf.g_02615
OG0002994	Prbk.g_02153	Praf.g_02616
OG0002995	Prbk.g_02154	Praf.g_02617
OG0002996	Prbk.g_01346	Praf.g_02629
OG0002997	Prbk.g_02164	Praf.g_02660
OG0002998	Prbk.g_02170	Praf.g_02666
OG0002999	Prbk.g_02172	Praf.g_02668
OG0003000	Prbk.g_02192	Praf.g_02687
OG0003001	Prbk.g_02193	Praf.g_02688
OG0003002	Prbk.g_02194	Praf.g_02689
OG0003003	Prbk.g_02198	Praf.g_02693
OG0003004	Prbk.g_02199	Praf.g_02694
OG0003005	Prbk.g_02200	Praf.g_02695
OG0003006	Prbk.g_02201	Praf.g_02696
OG0003007	Prbk.g_02208	Praf.g_02703
OG0003008	Prbk.g_02215	Praf.g_02721
OG0003009	Prbk.g_02216	Praf.g_02722
OG0003010	Prbk.g_02223	Praf.g_02725
OG0003011	Prbk.g_02240	Praf.g_02745, Praf.g_02746
OG0003012	Prbk.g_02264	Praf.g_02769
OG0003013	Prbk.g_02269	Praf.g_02774
OG0003014	Prbk.g_02273	Praf.g_02778
OG0003112	Prbk.g_01547	Praf.g_00126
OG0003113	Prbk.g_01555	Praf.g_00135
OG0003114	Prbk.g_00213	Praf.g_00200
OG0003115	Prbk.g_01325	Praf.g_00327
OG0003116	Prbk.g_01741	Praf.g_00340
OG0003118	Prbk.g_01478	Praf.g_00344
OG0003119	Prbk.g_01467	Praf.g_00349
OG0003120	Prbk.g_01460	Praf.g_00358
OG0003121	Prbk.g_01358	Praf.g_00369
OG0003122	Prbk.g_02010	Praf.g_00547
OG0003123	Prbk.g_02028	Praf.g_00563
OG0003125	Prbk.g_01896	Praf.g_00686
OG0003126	Prbk.g_01160	Praf.g_00770
OG0003127	Prbk.g_00152	Praf.g_00869
OG0003128	Prbk.g_02660	Praf.g_00970
OG0003129	Prbk.g_02661	Praf.g_00971
OG0003130	Prbk.g_02662	Praf.g_00972
OG0003131	Prbk.g_02670	Praf.g_00984
OG0003132	Prbk.g_01684	Praf.g_00993
OG0003133	Prbk.g_01685	Praf.g_00994
OG0003135	Prbk.g_01739	Praf.g_01068
OG0003136	Prbk.g_01730	Praf.g_01075
OG0003139	Prbk.g_01102	Praf.g_01158
OG0003140	Prbk.g_01973	Praf.g_01169
OG0003141	Prbk.g_01972	Praf.g_01170
OG0003142	Prbk.g_01966	Praf.g_01175
OG0003143	Prbk.g_01850	Praf.g_01181
OG0003144	Prbk.g_00078	Praf.g_01183
OG0003145	Prbk.g_00079	Praf.g_01184
OG0003146	Prbk.g_01798	Praf.g_01201
OG0003147	Prbk.g_01822	Praf.g_01227
OG0003148	Prbk.g_00628	Praf.g_01295
OG0003149	Prbk.g_02414	Praf.g_01474
OG0003150	Prbk.g_02422	Praf.g_01482
OG0003151	Prbk.g_02576	Praf.g_01633
OG0003152	Prbk.g_02590	Praf.g_01647
OG0003153	Prbk.g_02643	Praf.g_01704
OG0003154	Prbk.g_02652	Praf.g_01714
OG0003155	Prbk.g_00268	Praf.g_01799
OG0003156	Prbk.g_00269	Praf.g_01800
OG0003157	Prbk.g_02404	Praf.g_01888
OG0003158	Prbk.g_02102	Praf.g_01928
OG0003159	Prbk.g_02101	Praf.g_01929
OG0003160	Prbk.g_01673	Praf.g_02035
OG0003161	Prbk.g_01672	Praf.g_02036
OG0003162	Prbk.g_00884	Praf.g_02042
OG0003163	Prbk.g_00840	Praf.g_02085
OG0003164	Prbk.g_00455	Praf.g_02320
OG0003165	Prbk.g_00502	Praf.g_02369
OG0003166	Prbk.g_01949	Praf.g_02460
OG0003167	Prbk.g_00349	Praf.g_02464
OG0003168	Prbk.g_00390	Praf.g_02482
OG0003169	Prbk.g_00389	Praf.g_02483
OG0003170	Prbk.g_00388	Praf.g_02484
OG0003171	Prbk.g_00387	Praf.g_02485
OG0003172	Prbk.g_00684	Praf.g_02578
OG0003173	Prbk.g_00687	Praf.g_02583
OG0003174	Prbk.g_01345	Praf.g_02628
OG0003175	Prbk.g_01347	Praf.g_02630
OG0003176	Prbk.g_01348	Praf.g_02631
OG0003177	Prbk.g_01349	Praf.g_02632
OG0003178	Prbk.g_01350	Praf.g_02633
OG0003179	Prbk.g_01339	Praf.g_02635
OG0003180	Prbk.g_01340	Praf.g_02636
OG0003181	Prbk.g_01341	Praf.g_02637
OG0003182	Prbk.g_02181	Praf.g_02675
OG0003183	Prbk.g_02222	Praf.g_02727
OG0003465	Prbk.g_00908	Praf.g_00481
OG0003469	Prbk.g_02380	Praf.g_01445
OG0003470	Prbk.g_02433	Praf.g_01493
