Orthogroup	Prbk	Prah
OG0002558	Prbk.g_02286	Prah.g_00009
OG0002559	Prbk.g_01616	Prah.g_00039
OG0002560	Prbk.g_01615	Prah.g_00040
OG0002561	Prbk.g_01599	Prah.g_00056
OG0002562	Prbk.g_01591	Prah.g_00064
OG0002563	Prbk.g_01584	Prah.g_00072
OG0002564	Prbk.g_01581	Prah.g_00075
OG0002565	Prbk.g_01579	Prah.g_00077
OG0002567	Prbk.g_01492	Prah.g_00138
OG0002568	Prbk.g_01488	Prah.g_00142
OG0002569	Prbk.g_00234	Prah.g_00153
OG0002570	Prbk.g_00230	Prah.g_00157
OG0002571	Prbk.g_00228	Prah.g_00159
OG0002572	Prbk.g_00227	Prah.g_00160
OG0002573	Prbk.g_00222	Prah.g_00161
OG0002574	Prbk.g_00221	Prah.g_00162
OG0002575	Prbk.g_00214	Prah.g_00169
OG0002576	Prbk.g_00333	Prah.g_00225
OG0002577	Prbk.g_00211	Prah.g_00171
OG0002578	Prbk.g_00210	Prah.g_00172
OG0002579	Prbk.g_00205	Prah.g_00181
OG0002580	Prbk.g_00201	Prah.g_00184
OG0002581	Prbk.g_00199	Prah.g_00186
OG0002582	Prbk.g_00195	Prah.g_00190
OG0002584	Prbk.g_00002	Prah.g_01907
OG0002585	Prbk.g_00008	Prah.g_01900
OG0002586	Prbk.g_00009	Prah.g_01899
OG0002587	Prbk.g_00023	Prah.g_01885
OG0002588	Prbk.g_00029	Prah.g_01879
OG0002589	Prbk.g_00030	Prah.g_01878
OG0002590	Prbk.g_00032	Prah.g_01876
OG0002591	Prbk.g_00034	Prah.g_01874
OG0002592	Prbk.g_00036	Prah.g_01872
OG0002596	Prbk.g_01298	Prah.g_01865
OG0002597	Prbk.g_01305	Prah.g_01858
OG0002598	Prbk.g_01306	Prah.g_01853
OG0002599	Prbk.g_01310	Prah.g_01848
OG0002600	Prbk.g_01311	Prah.g_01847
OG0002601	Prbk.g_01313	Prah.g_01845
OG0002602	Prbk.g_01318	Prah.g_01840
OG0002603	Prbk.g_01322	Prah.g_01835
OG0002607	Prbk.g_01947	Prah.g_01819
OG0002608	Prbk.g_01474	Prah.g_01816
OG0002609	Prbk.g_01466	Prah.g_01808
OG0002610	Prbk.g_01355	Prah.g_01793
OG0002611	Prbk.g_01356	Prah.g_01792
OG0002612	Prbk.g_01362	Prah.g_01788
OG0002613	Prbk.g_01363	Prah.g_01787
OG0002614	Prbk.g_01366	Prah.g_01784
OG0002615	Prbk.g_01370	Prah.g_01780
OG0002616	Prbk.g_01518	Prah.g_01776
OG0002617	Prbk.g_01512	Prah.g_01770
OG0002618	Prbk.g_01377	Prah.g_01766
OG0002619	Prbk.g_01378	Prah.g_01765
OG0002620	Prbk.g_01386	Prah.g_01757
OG0002621	Prbk.g_01389	Prah.g_01754
OG0002622	Prbk.g_01390	Prah.g_01753
OG0002623	Prbk.g_01391	Prah.g_01752
OG0002624	Prbk.g_01392	Prah.g_01751
OG0002625	Prbk.g_01393	Prah.g_01750
OG0002626	Prbk.g_01394	Prah.g_01749
OG0002627	Prbk.g_01395	Prah.g_01748
OG0002628	Prbk.g_01396	Prah.g_01747
OG0002629	Prbk.g_01418	Prah.g_01721
OG0002630	Prbk.g_01424	Prah.g_01715
OG0002631	Prbk.g_01430	Prah.g_01708
OG0002632	Prbk.g_00903	Prah.g_01680
OG0002633	Prbk.g_00910	Prah.g_01674
OG0002634	Prbk.g_00916	Prah.g_01669
OG0002635	Prbk.g_00935	Prah.g_01650
OG0002636	Prbk.g_00938	Prah.g_01647
OG0002637	Prbk.g_01976	Prah.g_01646
OG0002638	Prbk.g_01984	Prah.g_01638
OG0002639	Prbk.g_01995	Prah.g_01626
OG0002640	Prbk.g_02009	Prah.g_01611
OG0002641	Prbk.g_02013	Prah.g_01608
OG0002642	Prbk.g_02014	Prah.g_01607
OG0002643	Prbk.g_02019	Prah.g_01602
OG0002644	Prbk.g_02024	Prah.g_01600
OG0002645	Prbk.g_02043	Prah.g_01585
OG0002646	Prbk.g_02055	Prah.g_01573
OG0002647	Prbk.g_02057	Prah.g_01571
OG0002648	Prbk.g_02059	Prah.g_01568
OG0002649	Prbk.g_02068	Prah.g_01559
OG0002650	Prbk.g_02070	Prah.g_01557
OG0002651	Prbk.g_02080	Prah.g_01547
OG0002652	Prbk.g_01864	Prah.g_01542
OG0002653	Prbk.g_01057	Prah.g_01523
OG0002654	Prbk.g_01060	Prah.g_01520
OG0002655	Prbk.g_01069	Prah.g_01511
OG0002656	Prbk.g_01075	Prah.g_01506
OG0002657	Prbk.g_01077	Prah.g_01504
OG0002658	Prbk.g_01079	Prah.g_01502
OG0002659	Prbk.g_01082	Prah.g_01499
OG0002660	Prbk.g_01084	Prah.g_01497
OG0002661	Prbk.g_01089	Prah.g_01492
OG0002662	Prbk.g_01090	Prah.g_01491
OG0002663	Prbk.g_01091	Prah.g_01490
OG0002664	Prbk.g_01093	Prah.g_01487
OG0002665	Prbk.g_01096	Prah.g_01483
OG0002666	Prbk.g_02683	Prah.g_01477
OG0002667	Prbk.g_02685	Prah.g_01475
OG0002668	Prbk.g_01112	Prah.g_01437
OG0002669	Prbk.g_01113	Prah.g_01436
OG0002670	Prbk.g_01123	Prah.g_01426
OG0002671	Prbk.g_01127	Prah.g_01420
OG0002672	Prbk.g_01149	Prah.g_01398
OG0002673	Prbk.g_01152	Prah.g_01395
OG0002674	Prbk.g_01162	Prah.g_01386
OG0002675	Prbk.g_01164	Prah.g_01384
OG0002676	Prbk.g_01165	Prah.g_01383
OG0002677	Prbk.g_01176	Prah.g_01371
OG0002678	Prbk.g_01181	Prah.g_01366
OG0002679	Prbk.g_01184	Prah.g_01363
OG0002680	Prbk.g_01038	Prah.g_01341
OG0002681	Prbk.g_01030	Prah.g_01334
OG0002682	Prbk.g_01029	Prah.g_01333
OG0002683	Prbk.g_01027	Prah.g_01330
OG0002684	Prbk.g_01024	Prah.g_01327
OG0002685	Prbk.g_01016	Prah.g_01319
OG0002686	Prbk.g_00145	Prah.g_01314
OG0002687	Prbk.g_00146	Prah.g_01313
OG0002688	Prbk.g_00147	Prah.g_01312
OG0002689	Prbk.g_00149	Prah.g_01310
OG0002690	Prbk.g_00150	Prah.g_01309
OG0002691	Prbk.g_00151	Prah.g_01308
OG0002692	Prbk.g_00154	Prah.g_01306
OG0002693	Prbk.g_00160	Prah.g_01300
OG0002694	Prbk.g_00107	Prah.g_01299
OG0002695	Prbk.g_00172	Prah.g_01288
OG0002696	Prbk.g_00180	Prah.g_01281
OG0002697	Prbk.g_00181	Prah.g_01280
OG0002698	Prbk.g_00184	Prah.g_01277
OG0002699	Prbk.g_01509	Prah.g_01269
OG0002700	Prbk.g_01507	Prah.g_01267
OG0002701	Prbk.g_01499	Prah.g_01260
OG0002702	Prbk.g_00126	Prah.g_01242
OG0002703	Prbk.g_00124	Prah.g_01241
OG0002704	Prbk.g_01640	Prah.g_01236
OG0002705	Prbk.g_01643	Prah.g_01232
OG0002706	Prbk.g_01647	Prah.g_01229
OG0002707	Prbk.g_01650	Prah.g_01224
OG0002708	Prbk.g_01651	Prah.g_01221
OG0002709	Prbk.g_01659	Prah.g_01215
OG0002710	Prbk.g_01660	Prah.g_01214
OG0002711	Prbk.g_01669	Prah.g_01207
OG0002712	Prbk.g_02663	Prah.g_01204
OG0002713	Prbk.g_02669	Prah.g_01200
OG0002714	Prbk.g_01678	Prah.g_01197
OG0002715	Prbk.g_01679	Prah.g_01195
OG0002716	Prbk.g_01686	Prah.g_01188
OG0002717	Prbk.g_01687	Prah.g_01187
OG0002718	Prbk.g_01688	Prah.g_01186
OG0002719	Prbk.g_01689	Prah.g_01185
OG0002720	Prbk.g_01690	Prah.g_01184
OG0002721	Prbk.g_01696	Prah.g_01179
OG0002722	Prbk.g_01699	Prah.g_01177
OG0002723	Prbk.g_01703	Prah.g_01173
OG0002724	Prbk.g_01704	Prah.g_01172
OG0002725	Prbk.g_01705	Prah.g_01171
OG0002726	Prbk.g_01706	Prah.g_01170
OG0002727	Prbk.g_01714	Prah.g_01149
OG0002728	Prbk.g_01715	Prah.g_01148
OG0002729	Prbk.g_01719	Prah.g_01143
OG0002730	Prbk.g_01720	Prah.g_01125
OG0002731	Prbk.g_01723	Prah.g_01128
OG0002732	Prbk.g_01724	Prah.g_01129
OG0002733	Prbk.g_01727	Prah.g_01130
OG0002734	Prbk.g_01729	Prah.g_01132
OG0002735	Prbk.g_01738	Prah.g_01000
OG0002736	Prbk.g_01959	Prah.g_01107
OG0002737	Prbk.g_02677	Prah.g_01106
OG0002738	Prbk.g_01748	Prah.g_01010
OG0002739	Prbk.g_01749	Prah.g_01013
OG0002740	Prbk.g_00239	Prah.g_01014
OG0002741	Prbk.g_01753	Prah.g_01017
OG0002742	Prbk.g_01754	Prah.g_01018
OG0002743	Prbk.g_01762	Prah.g_01024
OG0002744	Prbk.g_01768	Prah.g_01030
OG0002745	Prbk.g_01770	Prah.g_01032
OG0002746	Prbk.g_01773	Prah.g_01036
OG0002747	Prbk.g_01777	Prah.g_01040
OG0002748	Prbk.g_01778	Prah.g_01041
OG0002749	Prbk.g_01779	Prah.g_01042
OG0002750	Prbk.g_01781	Prah.g_01044
OG0002751	Prbk.g_01782	Prah.g_01045
OG0002752	Prbk.g_01783	Prah.g_01046
OG0002753	Prbk.g_01792	Prah.g_01054
OG0002754	Prbk.g_00086	Prah.g_01090
OG0002755	Prbk.g_01962	Prah.g_01096
OG0002756	Prbk.g_01963	Prah.g_01095
OG0002757	Prbk.g_01944	Prah.g_01079
OG0002758	Prbk.g_01956	Prah.g_00988
OG0002759	Prbk.g_01803	Prah.g_00984
OG0002760	Prbk.g_01807	Prah.g_00980
OG0002761	Prbk.g_01808	Prah.g_00979
OG0002762	Prbk.g_01818	Prah.g_00971
OG0002763	Prbk.g_01825	Prah.g_00967
OG0002764	Prbk.g_01826	Prah.g_00966
OG0002765	Prbk.g_01830	Prah.g_00963
OG0002766	Prbk.g_01831	Prah.g_00962
OG0002767	Prbk.g_01832	Prah.g_00961
OG0002768	Prbk.g_01833	Prah.g_00960
OG0002769	Prbk.g_01834	Prah.g_00959
OG0002770	Prbk.g_01837	Prah.g_00956
OG0002771	Prbk.g_01838	Prah.g_00955
OG0002772	Prbk.g_01839	Prah.g_00954
OG0002773	Prbk.g_01842	Prah.g_00948
OG0002774	Prbk.g_01843	Prah.g_00947
OG0002775	Prbk.g_01845	Prah.g_00945
OG0002776	Prbk.g_00070	Prah.g_00901
OG0002777	Prbk.g_00071	Prah.g_00900
OG0002778	Prbk.g_00072	Prah.g_00899
OG0002779	Prbk.g_00073	Prah.g_00898
OG0002780	Prbk.g_00620	Prah.g_00888
OG0002781	Prbk.g_00609	Prah.g_00877
OG0002782	Prbk.g_00586	Prah.g_00854
OG0002783	Prbk.g_00579	Prah.g_00847
OG0002784	Prbk.g_00576	Prah.g_00843
OG0002785	Prbk.g_00574	Prah.g_00841
OG0002786	Prbk.g_00571	Prah.g_00838
OG0002787	Prbk.g_00569	Prah.g_00836
OG0002788	Prbk.g_00567	Prah.g_00834
OG0002789	Prbk.g_00564	Prah.g_00832
OG0002790	Prbk.g_00563	Prah.g_00831
OG0002791	Prbk.g_02298	Prah.g_00825
OG0002792	Prbk.g_02300	Prah.g_00823
OG0002793	Prbk.g_02302	Prah.g_00820
OG0002794	Prbk.g_02312	Prah.g_00809
OG0002795	Prbk.g_02314	Prah.g_00807
OG0002796	Prbk.g_02318	Prah.g_00802
OG0002797	Prbk.g_02321	Prah.g_00799
OG0002798	Prbk.g_02322	Prah.g_00798
OG0002799	Prbk.g_02323	Prah.g_00797
OG0002800	Prbk.g_02341	Prah.g_00779
OG0002801	Prbk.g_02342	Prah.g_00778
OG0002802	Prbk.g_02343	Prah.g_00777
OG0002803	Prbk.g_02344	Prah.g_00776
OG0002804	Prbk.g_02345	Prah.g_00775
OG0002805	Prbk.g_02347	Prah.g_00774
OG0002806	Prbk.g_02356	Prah.g_00764
OG0002807	Prbk.g_02363	Prah.g_00757
OG0002808	Prbk.g_02369	Prah.g_00753
OG0002809	Prbk.g_02373	Prah.g_00749
OG0002810	Prbk.g_02378	Prah.g_00744
OG0002811	Prbk.g_02384	Prah.g_00741
OG0002812	Prbk.g_02412	Prah.g_00723
OG0002813	Prbk.g_02416	Prah.g_00719
OG0002814	Prbk.g_02418	Prah.g_00717
OG0002815	Prbk.g_02421	Prah.g_00714
OG0002816	Prbk.g_02423	Prah.g_00711
OG0002817	Prbk.g_02427	Prah.g_00708
OG0002818	Prbk.g_02430	Prah.g_00705
OG0002819	Prbk.g_02431	Prah.g_00704
OG0002820	Prbk.g_02432	Prah.g_00703
OG0002821	Prbk.g_02443	Prah.g_00694
OG0002822	Prbk.g_02446	Prah.g_00690
OG0002823	Prbk.g_02454	Prah.g_00682
OG0002824	Prbk.g_02482	Prah.g_00653
OG0002825	Prbk.g_02500	Prah.g_00634
OG0002826	Prbk.g_02501	Prah.g_00633
OG0002827	Prbk.g_02502	Prah.g_00632
OG0002828	Prbk.g_02503	Prah.g_00631
OG0002829	Prbk.g_02504	Prah.g_00630
OG0002830	Prbk.g_02506	Prah.g_00629
OG0002831	Prbk.g_02507	Prah.g_00628
OG0002832	Prbk.g_02512	Prah.g_00623
OG0002833	Prbk.g_02517	Prah.g_00616
OG0002834	Prbk.g_02524	Prah.g_00611
OG0002835	Prbk.g_02525	Prah.g_00610
OG0002836	Prbk.g_02528	Prah.g_00607
OG0002837	Prbk.g_02545	Prah.g_00590
OG0002838	Prbk.g_02549	Prah.g_00586
OG0002839	Prbk.g_02550	Prah.g_00585
OG0002840	Prbk.g_02551	Prah.g_00584
OG0002841	Prbk.g_02553	Prah.g_00582
OG0002842	Prbk.g_02562	Prah.g_00573
OG0002843	Prbk.g_02566	Prah.g_00569
OG0002844	Prbk.g_02572	Prah.g_00563
OG0002845	Prbk.g_02577	Prah.g_00561
OG0002846	Prbk.g_02581	Prah.g_00557
OG0002847	Prbk.g_02584	Prah.g_00549
OG0002848	Prbk.g_02587	Prah.g_00546
OG0002849	Prbk.g_02592	Prah.g_00542
OG0002850	Prbk.g_02594	Prah.g_00540
OG0002851	Prbk.g_02598	Prah.g_00536
OG0002852	Prbk.g_02599	Prah.g_00535
OG0002853	Prbk.g_02600	Prah.g_00534
OG0002854	Prbk.g_02601	Prah.g_00533
OG0002855	Prbk.g_02614	Prah.g_00520
OG0002856	Prbk.g_02615	Prah.g_00519
OG0002857	Prbk.g_02620	Prah.g_00514
OG0002858	Prbk.g_02630	Prah.g_00502
OG0002859	Prbk.g_02640	Prah.g_00492
OG0002860	Prbk.g_02641	Prah.g_00491
OG0002861	Prbk.g_02642	Prah.g_00490
OG0002862	Prbk.g_02646	Prah.g_00487
OG0002863	Prbk.g_02653	Prah.g_00479
OG0002864	Prbk.g_00737	Prah.g_00470
OG0002865	Prbk.g_00736	Prah.g_00469
OG0002866	Prbk.g_00735	Prah.g_00468
OG0002867	Prbk.g_00731	Prah.g_00467
OG0002868	Prbk.g_00724	Prah.g_00461
OG0002869	Prbk.g_00722	Prah.g_00459
OG0002870	Prbk.g_00721	Prah.g_00458
OG0002871	Prbk.g_00705	Prah.g_00441
OG0002872	Prbk.g_02699	Prah.g_00438
OG0002873	Prbk.g_01936	Prah.g_00429
OG0002874	Prbk.g_01939	Prah.g_00426
OG0002876	Prbk.g_00245	Prah.g_00422
OG0002877	Prbk.g_00251	Prah.g_00416
OG0002878	Prbk.g_00262	Prah.g_00405
OG0002879	Prbk.g_00263	Prah.g_00404
OG0002880	Prbk.g_00284	Prah.g_00387
OG0002881	Prbk.g_01224	Prah.g_00373
OG0002882	Prbk.g_01210	Prah.g_00359
OG0002883	Prbk.g_01204	Prah.g_00355
OG0002884	Prbk.g_01203	Prah.g_00354
OG0002885	Prbk.g_01200	Prah.g_00329
OG0002886	Prbk.g_02115	Prah.g_00315
OG0002887	Prbk.g_02108	Prah.g_00307
OG0002888	Prbk.g_02106	Prah.g_00305
OG0002889	Prbk.g_02103	Prah.g_00302
OG0002890	Prbk.g_02100	Prah.g_00301
OG0002891	Prbk.g_02096	Prah.g_00298
OG0002892	Prbk.g_02095	Prah.g_00297
OG0002893	Prbk.g_02094	Prah.g_00296
OG0002894	Prbk.g_02093	Prah.g_00295
OG0002895	Prbk.g_02091	Prah.g_00292
OG0002896	Prbk.g_02087	Prah.g_00289
OG0002897	Prbk.g_02086	Prah.g_00288
OG0002898	Prbk.g_02085	Prah.g_00287
OG0002899	Prbk.g_02083	Prah.g_00285
OG0002900	Prbk.g_00697	Prah.g_00283
OG0002901	Prbk.g_00297	Prah.g_00259
OG0002902	Prbk.g_00312	Prah.g_00250
OG0002903	Prbk.g_00313	Prah.g_00249
OG0002904	Prbk.g_00314	Prah.g_00248
OG0002905	Prbk.g_01372	Prah.g_00245
OG0002906	Prbk.g_00350	Prah.g_00227
OG0002907	Prbk.g_00332	Prah.g_00226
OG0002908	Prbk.g_00338	Prah.g_00222
OG0002909	Prbk.g_00340	Prah.g_00220
OG0002910	Prbk.g_00359	Prah.g_00211
OG0002911	Prbk.g_00362	Prah.g_00207
OG0002912	Prbk.g_00366	Prah.g_00203
OG0002913	Prbk.g_00367	Prah.g_00202
OG0002914	Prbk.g_00368	Prah.g_00201
OG0002915	Prbk.g_00885	Prah.g_01925
OG0002916	Prbk.g_00883	Prah.g_01928
OG0002917	Prbk.g_00868	Prah.g_01943
OG0002918	Prbk.g_00863	Prah.g_01947
OG0002919	Prbk.g_00857	Prah.g_01952
OG0002920	Prbk.g_00846	Prah.g_01964
OG0002921	Prbk.g_00843	Prah.g_01967
OG0002922	Prbk.g_00830	Prah.g_01974
OG0002923	Prbk.g_00800	Prah.g_01992
OG0002924	Prbk.g_00955	Prah.g_02006
OG0002925	Prbk.g_01924	Prah.g_02052
OG0002926	Prbk.g_01919	Prah.g_02057
OG0002927	Prbk.g_01015	Prah.g_02075
OG0002928	Prbk.g_01014	Prah.g_02076
OG0002929	Prbk.g_01005	Prah.g_02085
OG0002930	Prbk.g_01002	Prah.g_02088
OG0002931	Prbk.g_00375	Prah.g_02102
OG0002932	Prbk.g_00377	Prah.g_02104
OG0002933	Prbk.g_00379	Prah.g_02106
OG0002934	Prbk.g_00380	Prah.g_02107
OG0002935	Prbk.g_00382	Prah.g_02109
OG0002936	Prbk.g_00383	Prah.g_02110
OG0002937	Prbk.g_00395	Prah.g_02112
OG0002938	Prbk.g_00396	Prah.g_02113
OG0002939	Prbk.g_00399	Prah.g_02116
OG0002940	Prbk.g_00408	Prah.g_02125
OG0002941	Prbk.g_00410	Prah.g_02127
OG0002942	Prbk.g_00424	Prah.g_02141
OG0002943	Prbk.g_00433	Prah.g_02150
OG0002944	Prbk.g_00446	Prah.g_02160
OG0002945	Prbk.g_00447	Prah.g_02161
OG0002946	Prbk.g_00452	Prah.g_02169
OG0002947	Prbk.g_00484	Prah.g_02200
OG0002948	Prbk.g_00485	Prah.g_02201
OG0002949	Prbk.g_00486	Prah.g_02202
OG0002950	Prbk.g_00491	Prah.g_02206
OG0002951	Prbk.g_00494	Prah.g_02208
OG0002952	Prbk.g_00495	Prah.g_02216
OG0002953	Prbk.g_00501	Prah.g_02220
OG0002954	Prbk.g_00503	Prah.g_02222
OG0002955	Prbk.g_00509	Prah.g_02226
OG0002956	Prbk.g_00511	Prah.g_02228
OG0002957	Prbk.g_00515	Prah.g_02233
OG0002958	Prbk.g_00546	Prah.g_02256
OG0002959	Prbk.g_00548	Prah.g_02258
OG0002960	Prbk.g_00556	Prah.g_02266
OG0002961	Prbk.g_00746	Prah.g_02277
OG0002962	Prbk.g_00747	Prah.g_02278
OG0002963	Prbk.g_00786	Prah.g_02317
OG0002964	Prbk.g_00788	Prah.g_02319
OG0002965	Prbk.g_01282	Prah.g_02322
OG0002966	Prbk.g_01279	Prah.g_02325
OG0002967	Prbk.g_01274	Prah.g_02337
OG0002968	Prbk.g_01273	Prah.g_02338
OG0002969	Prbk.g_01271	Prah.g_02340
OG0002970	Prbk.g_01269	Prah.g_02342
OG0002971	Prbk.g_01268	Prah.g_02343
OG0002972	Prbk.g_01265	Prah.g_02346
OG0002973	Prbk.g_01262	Prah.g_02351
OG0002974	Prbk.g_00634	Prah.g_02373
OG0002975	Prbk.g_00635	Prah.g_02374
OG0002976	Prbk.g_00637	Prah.g_02377
OG0002977	Prbk.g_00638	Prah.g_02378
OG0002978	Prbk.g_00639	Prah.g_02379
OG0002979	Prbk.g_00640	Prah.g_02380
OG0002980	Prbk.g_00643	Prah.g_02383
OG0002981	Prbk.g_00645	Prah.g_02385
OG0002982	Prbk.g_00646	Prah.g_02386
OG0002983	Prbk.g_00647	Prah.g_02389
OG0002984	Prbk.g_00660	Prah.g_02401
OG0002985	Prbk.g_00663	Prah.g_02404
OG0002986	Prbk.g_00664	Prah.g_02405
OG0002987	Prbk.g_00667	Prah.g_02408
OG0002988	Prbk.g_00681	Prah.g_02416
OG0002989	Prbk.g_02142	Prah.g_02472
OG0002990	Prbk.g_02143	Prah.g_02473
OG0002991	Prbk.g_02146	Prah.g_02475
OG0002992	Prbk.g_02151	Prah.g_02481
OG0002993	Prbk.g_02152	Prah.g_02482
OG0002994	Prbk.g_02153	Prah.g_02483
OG0002995	Prbk.g_02154	Prah.g_02484
OG0002997	Prbk.g_02164	Prah.g_02494
OG0002998	Prbk.g_02170	Prah.g_02500
OG0002999	Prbk.g_02172	Prah.g_02502
OG0003000	Prbk.g_02192	Prah.g_02520
OG0003001	Prbk.g_02193	Prah.g_02521
OG0003002	Prbk.g_02194	Prah.g_02523
OG0003003	Prbk.g_02198	Prah.g_02527
OG0003004	Prbk.g_02199	Prah.g_02528
OG0003005	Prbk.g_02200	Prah.g_02530
OG0003006	Prbk.g_02201	Prah.g_02531
OG0003007	Prbk.g_02208	Prah.g_02537
OG0003008	Prbk.g_02215	Prah.g_02545
OG0003009	Prbk.g_02216	Prah.g_02546
OG0003010	Prbk.g_02223	Prah.g_02549
OG0003012	Prbk.g_02264	Prah.g_02590
OG0003013	Prbk.g_02269	Prah.g_02595
OG0003014	Prbk.g_02273	Prah.g_02599
OG0003015	Prbk.g_00700	Prah.g_00266, Prah.g_02444
OG0003115	Prbk.g_01325	Prah.g_01831
OG0003191	Prbk.g_00203	Prah.g_00182
OG0003193	Prbk.g_01528	Prah.g_00280
OG0003194	Prbk.g_02597	Prah.g_00537
OG0003195	Prbk.g_02520	Prah.g_00613
OG0003196	Prbk.g_02515	Prah.g_00618
OG0003197	Prbk.g_02402	Prah.g_00727
OG0003198	Prbk.g_02401	Prah.g_00728
OG0003199	Prbk.g_01240	Prah.g_00934
OG0003200	Prbk.g_01743	Prah.g_01004
OG0003201	Prbk.g_01769	Prah.g_01031
OG0003202	Prbk.g_01784	Prah.g_01047
OG0003203	Prbk.g_01789	Prah.g_01051
OG0003204	Prbk.g_01969	Prah.g_01091
OG0003205	Prbk.g_01961	Prah.g_01097
OG0003206	Prbk.g_01717	Prah.g_01144
OG0003207	Prbk.g_01185	Prah.g_01362
OG0003208	Prbk.g_02079	Prah.g_01548
OG0003209	Prbk.g_02018	Prah.g_01603
OG0003210	Prbk.g_00115	Prah.g_01722
OG0003211	Prbk.g_01510	Prah.g_01768
OG0003212	Prbk.g_01473	Prah.g_01815
OG0003213	Prbk.g_01328	Prah.g_01829
OG0003214	Prbk.g_00896	Prah.g_01914
OG0003215	Prbk.g_00835	Prah.g_01970
OG0003216	Prbk.g_01009	Prah.g_02081
OG0003217	Prbk.g_00741	Prah.g_02271
OG0003218	Prbk.g_02122	Prah.g_02452
OG0003219	Prbk.g_02127	Prah.g_02459
OG0003220	Prbk.g_02129	Prah.g_02462
OG0003221	Prbk.g_02131	Prah.g_02464
OG0003222	Prbk.g_02132	Prah.g_02465
OG0003223	Prbk.g_02134	Prah.g_02470
