Orthogroup	Prbn	Prbh
OG0001941	Prbn.g_01913	Prbh.g_01611
OG0001942	Prbn.g_01642	Prbh.g_01352
OG0001957	Prbn.g_01026	Prbh.g_00836
OG0001967	Prbn.g_01031	Prbh.g_00832
OG0001968	Prbn.g_01032	Prbh.g_00831
OG0001969	Prbn.g_01397	Prbh.g_01105
OG0001974	Prbn.g_00051	Prbh.g_00495
OG0001975	Prbn.g_00143	Prbh.g_01407
OG0001976	Prbn.g_01587	Prbh.g_00911
OG0001977	Prbn.g_01720	Prbh.g_01795
OG0001978	Prbn.g_01387	Prbh.g_00812
OG0001996	Prbn.g_01358	Prbh.g_01141
OG0001998	Prbn.g_01813	Prbh.g_01715
OG0001999	Prbn.g_01914	Prbh.g_01610
OG0002002	Prbn.g_00871	Prbh.g_01404
OG0002004	Prbn.g_01038	Prbh.g_00828
OG0002005	Prbn.g_01105	Prbh.g_01354
OG0002006	Prbn.g_00131	Prbh.g_00942
OG0002007	Prbn.g_01166	Prbh.g_01306
OG0002010	Prbn.g_01116	Prbh.g_01346
OG0002043	Prbn.g_01355	Prbh.g_01145
OG0002046	Prbn.g_00660	Prbh.g_00378
OG0002080	Prbn.g_00719	Prbh.g_00724
OG0002081	Prbn.g_00140	Prbh.g_01950
OG0002082	Prbn.g_00700	Prbh.g_00419
OG0002091	Prbn.g_00710	Prbh.g_00715
OG0002092	Prbn.g_00101	Prbh.g_00443
OG0002093	Prbn.g_00826	Prbh.g_00822
OG0002094	Prbn.g_00827	Prbh.g_00811
OG0002095	Prbn.g_01022	Prbh.g_00838
OG0002096	Prbn.g_01458	Prbh.g_01044
OG0002097	Prbn.g_00847	Prbh.g_01180
OG0002098	Prbn.g_01148	Prbh.g_01323
OG0002099	Prbn.g_00884	Prbh.g_00817
OG0002100	Prbn.g_00881	Prbh.g_00198
OG0002102	Prbn.g_00149	Prbh.g_01887
OG0002103	Prbn.g_01691	Prbh.g_01833
OG0002104	Prbn.g_01693	Prbh.g_01831
OG0002105	Prbn.g_01694	Prbh.g_01830
OG0002106	Prbn.g_01744	Prbh.g_01783
OG0002141	Prbn.g_01900	Prbh.g_01625
OG0002145	Prbn.g_00465	Prbh.g_01438
OG0002146	Prbn.g_00820	Prbh.g_00807
OG0002147	Prbn.g_00828	Prbh.g_01023
OG0002148	Prbn.g_01057	Prbh.g_01847
OG0002149	Prbn.g_01044	Prbh.g_00823
OG0002150	Prbn.g_01939	Prbh.g_00848
OG0002151	Prbn.g_01938	Prbh.g_00849
OG0002152	Prbn.g_01449	Prbh.g_01052
OG0002153	Prbn.g_01113	Prbh.g_01347
OG0002154	Prbn.g_01099	Prbh.g_01361
OG0002156	Prbn.g_01659	Prbh.g_01884
OG0002157	Prbn.g_01672	Prbh.g_01843
OG0002159	Prbn.g_01902	Prbh.g_01623
OG0002206	Prbn.g_00718	Prbh.g_00723
OG0002207	Prbn.g_00058	Prbh.g_00488
OG0002209	Prbn.g_00780	Prbh.g_01804
OG0002210	Prbn.g_00806	Prbh.g_00780
OG0002211	Prbn.g_01027	Prbh.g_00835
OG0002213	Prbn.g_01558	Prbh.g_00940
OG0002215	Prbn.g_01448	Prbh.g_01053
OG0002216	Prbn.g_01383	Prbh.g_01117
OG0002218	Prbn.g_01111	Prbh.g_01349
OG0002220	Prbn.g_01683	Prbh.g_00778
OG0002221	Prbn.g_01724	Prbh.g_01822
OG0002308	Prbn.g_01946	Prbh.g_01943
