Orthogroup	Prbn	Prbf
OG0001803	Prbn.g_00817	Prbf.g_00332
OG0001804	Prbn.g_01385	Prbf.g_01084
OG0001805	Prbn.g_01935	Prbf.g_00843
OG0001806	Prbn.g_01640	Prbf.g_00798
OG0001806	Prbn.g_00812	Prbf.g_00337
OG0001827	Prbn.g_01682	Prbf.g_00756
OG0001829	Prbn.g_01184	Prbf.g_00913
OG0001830	Prbn.g_01196	Prbf.g_00925
OG0001831	Prbn.g_00816	Prbf.g_00333
OG0001833	Prbn.g_00471	Prbf.g_01926
OG0001834	Prbn.g_01162	Prbf.g_00891
OG0001842	Prbn.g_00185	Prbf.g_00130
OG0001844	Prbn.g_01055	Prbf.g_00312
OG0001850	Prbn.g_01675	Prbf.g_00763
OG0001852	Prbn.g_01043	Prbf.g_00300
OG0001853	Prbn.g_01723	Prbf.g_00715
OG0001854	Prbn.g_01160	Prbf.g_00889
OG0001854	Prbn.g_00880	Prbf.g_00259
OG0001855	Prbn.g_01660	Prbf.g_00778
OG0001866	Prbn.g_00180	Prbf.g_00125
OG0001870	Prbn.g_01238	Prbf.g_00093
OG0001875	Prbn.g_01692	Prbf.g_00746
OG0001876	Prbn.g_01717	Prbf.g_00721
OG0001878	Prbn.g_00747	Prbf.g_01357
OG0001879	Prbn.g_01002	Prbf.g_00502
OG0001880	Prbn.g_00261	Prbf.g_00206
OG0001881	Prbn.g_00555	Prbf.g_01842
OG0001882	Prbn.g_00385	Prbf.g_00941
OG0001883	Prbn.g_00386	Prbf.g_00942
OG0001884	Prbn.g_01722	Prbf.g_00716
OG0001885	Prbn.g_01721	Prbf.g_00717
OG0001886	Prbn.g_01567	Prbf.g_01266
OG0001887	Prbn.g_01638	Prbf.g_00800
OG0001888	Prbn.g_01459	Prbf.g_01158
OG0001889	Prbn.g_01429	Prbf.g_01128
OG0001890	Prbn.g_00797	Prbf.g_00352
OG0001891	Prbn.g_00114	Prbf.g_01687
OG0001892	Prbn.g_00019	Prbf.g_01592
OG0001893	Prbn.g_00734	Prbf.g_01370
OG0001894	Prbn.g_00735	Prbf.g_01369
OG0001895	Prbn.g_00739	Prbf.g_01365
OG0001896	Prbn.g_00910	Prbf.g_00409
OG0001897	Prbn.g_01928	Prbf.g_00836
OG0001898	Prbn.g_01725	Prbf.g_00713
OG0001899	Prbn.g_01156	Prbf.g_00885
OG0001900	Prbn.g_00127	Prbf.g_00805
OG0001903	Prbn.g_00181	Prbf.g_00126
OG0001915	Prbn.g_01756	Prbf.g_00682
OG0001918	Prbn.g_00431	Prbf.g_00987
OG0001919	Prbn.g_00824	Prbf.g_00325
OG0001920	Prbn.g_01689	Prbf.g_00749
OG0001921	Prbn.g_00872	Prbf.g_00267
OG0001922	Prbn.g_00869	Prbf.g_00270
OG0001923	Prbn.g_00795	Prbf.g_00354
OG0001924	Prbn.g_01940	Prbf.g_00848
OG0001925	Prbn.g_00100	Prbf.g_01673
OG0001926	Prbn.g_00646	Prbf.g_01751
OG0001927	Prbn.g_00618	Prbf.g_01779
OG0001928	Prbn.g_01555	Prbf.g_01254
OG0001929	Prbn.g_01951	Prbf.g_01042
OG0001930	Prbn.g_00137	Prbf.g_00815
OG0001931	Prbn.g_01357	Prbf.g_01056
OG0001932	Prbn.g_00818	Prbf.g_00331
OG0001933	Prbn.g_01033	Prbf.g_00290
OG0001935	Prbn.g_00478	Prbf.g_01919
OG0001936	Prbn.g_00479	Prbf.g_01918
OG0001937	Prbn.g_00902	Prbf.g_00237
OG0001938	Prbn.g_01654	Prbf.g_00784
OG0001939	Prbn.g_01158	Prbf.g_00887
OG0001940	Prbn.g_01058	Prbf.g_00315
OG0001941	Prbn.g_01913	Prbf.g_00526
OG0001942	Prbn.g_01642	Prbf.g_00796
OG0001946	Prbn.g_00177	Prbf.g_00122
OG0001957	Prbn.g_01026	Prbf.g_00283
OG0001958	Prbn.g_01062	Prbf.g_00004
OG0001959	Prbn.g_01063	Prbf.g_00005
OG0001960	Prbn.g_01064	Prbf.g_00006
OG0001961	Prbn.g_01648	Prbf.g_00790
OG0001964	Prbn.g_00779	Prbf.g_00370
OG0001965	Prbn.g_00259	Prbf.g_00204
OG0001966	Prbn.g_01716	Prbf.g_00722
OG0001967	Prbn.g_01031	Prbf.g_00288
OG0001968	Prbn.g_01032	Prbf.g_00289
OG0001969	Prbn.g_01397	Prbf.g_01096
OG0001970	Prbn.g_00723	Prbf.g_01381
OG0001971	Prbn.g_01258	Prbf.g_01489
OG0001972	Prbn.g_00322	Prbf.g_01566
OG0001974	Prbn.g_00051	Prbf.g_01624
OG0001975	Prbn.g_00143	Prbf.g_00821
OG0001976	Prbn.g_01587	Prbf.g_01286
OG0001977	Prbn.g_01720	Prbf.g_00718
OG0001978	Prbn.g_01387	Prbf.g_01086
OG0001984	Prbn.g_00187	Prbf.g_00132
OG0001990	Prbn.g_00687	Prbf.g_01710
OG0001991	Prbn.g_00753	Prbf.g_01351
OG0001992	Prbn.g_01037	Prbf.g_00294
OG0001993	Prbn.g_01036	Prbf.g_00293
OG0001994	Prbn.g_01035	Prbf.g_00292
OG0001996	Prbn.g_01358	Prbf.g_01057
OG0001998	Prbn.g_01813	Prbf.g_00626
OG0001999	Prbn.g_01914	Prbf.g_00525
OG0002002	Prbn.g_00871	Prbf.g_00268
OG0002003	Prbn.g_01122	Prbf.g_00064
OG0002004	Prbn.g_01038	Prbf.g_00295
OG0002005	Prbn.g_01105	Prbf.g_00047
OG0002006	Prbn.g_00131	Prbf.g_00809
OG0002007	Prbn.g_01166	Prbf.g_00895
OG0002008	Prbn.g_01944	Prbf.g_00852
OG0002009	Prbn.g_00819	Prbf.g_00330
OG0002010	Prbn.g_01116	Prbf.g_00058
OG0002018	Prbn.g_00183	Prbf.g_00128
OG0002019	Prbn.g_01231	Prbf.g_00086
OG0002020	Prbn.g_00193	Prbf.g_00138
OG0002035	Prbn.g_01647	Prbf.g_00791
OG0002036	Prbn.g_01679	Prbf.g_00759
OG0002040	Prbn.g_00344	Prbf.g_01544
OG0002042	Prbn.g_01702	Prbf.g_00736
OG0002043	Prbn.g_01355	Prbf.g_01054
OG0002045	Prbn.g_01137	Prbf.g_00866
OG0002046	Prbn.g_00660	Prbf.g_01737
OG0002051	Prbn.g_00178	Prbf.g_00123
OG0002067	Prbn.g_00124	Prbf.g_00802
OG0002069	Prbn.g_01729	Prbf.g_00709
OG0002077	Prbn.g_00789	Prbf.g_00359
OG0002080	Prbn.g_00719	Prbf.g_01385
OG0002081	Prbn.g_00140	Prbf.g_00818
OG0002082	Prbn.g_00700	Prbf.g_01697
OG0002083	Prbn.g_00868	Prbf.g_00271
OG0002084	Prbn.g_01050	Prbf.g_00307
OG0002085	Prbn.g_00800	Prbf.g_00349
OG0002086	Prbn.g_00791	Prbf.g_00358
OG0002087	Prbn.g_01728	Prbf.g_00710
OG0002088	Prbn.g_01169	Prbf.g_00898
OG0002089	Prbn.g_01674	Prbf.g_00764
OG0002090	Prbn.g_01668	Prbf.g_00770
OG0002091	Prbn.g_00710	Prbf.g_01394
OG0002092	Prbn.g_00101	Prbf.g_01674
OG0002093	Prbn.g_00826	Prbf.g_00323
OG0002094	Prbn.g_00827	Prbf.g_00322
OG0002095	Prbn.g_01022	Prbf.g_00279
OG0002096	Prbn.g_01458	Prbf.g_01157
OG0002097	Prbn.g_00847	Prbf.g_01020
OG0002098	Prbn.g_01148	Prbf.g_00877
OG0002099	Prbn.g_00884	Prbf.g_00255
OG0002100	Prbn.g_00881	Prbf.g_00258
OG0002101	Prbn.g_00870	Prbf.g_00269
OG0002102	Prbn.g_00149	Prbf.g_00827
OG0002103	Prbn.g_01691	Prbf.g_00747
OG0002104	Prbn.g_01693	Prbf.g_00745
OG0002105	Prbn.g_01694	Prbf.g_00744
OG0002106	Prbn.g_01744	Prbf.g_00694
OG0002112	Prbn.g_01226	Prbf.g_00081
OG0002113	Prbn.g_01227	Prbf.g_00082
OG0002114	Prbn.g_01224	Prbf.g_00079
OG0002115	Prbn.g_01225	Prbf.g_00080
OG0002117	Prbn.g_01112	Prbf.g_00054
OG0002121	Prbn.g_00175	Prbf.g_00120
OG0002124	Prbn.g_01101	Prbf.g_00043
OG0002130	Prbn.g_00778	Prbf.g_00371
OG0002141	Prbn.g_01900	Prbf.g_00539
OG0002144	Prbn.g_00804	Prbf.g_00345
OG0002145	Prbn.g_00465	Prbf.g_01932
OG0002146	Prbn.g_00820	Prbf.g_00329
OG0002147	Prbn.g_00828	Prbf.g_00321
OG0002148	Prbn.g_01057	Prbf.g_00314
OG0002149	Prbn.g_01044	Prbf.g_00301
OG0002150	Prbn.g_01939	Prbf.g_00847
OG0002151	Prbn.g_01938	Prbf.g_00846
OG0002152	Prbn.g_01449	Prbf.g_01148
OG0002153	Prbn.g_01113	Prbf.g_00055
OG0002154	Prbn.g_01099	Prbf.g_00041
OG0002155	Prbn.g_00191	Prbf.g_00136
OG0002156	Prbn.g_01659	Prbf.g_00779
OG0002157	Prbn.g_01672	Prbf.g_00766
OG0002158	Prbn.g_01715	Prbf.g_00723
OG0002159	Prbn.g_01902	Prbf.g_00537
OG0002165	Prbn.g_00182	Prbf.g_00127
OG0002166	Prbn.g_01232	Prbf.g_00087
OG0002185	Prbn.g_01054	Prbf.g_00311
OG0002188	Prbn.g_00456	Prbf.g_01941
OG0002196	Prbn.g_00453	Prbf.g_01944
OG0002197	Prbn.g_00454	Prbf.g_01943
OG0002198	Prbn.g_00455	Prbf.g_01942
OG0002206	Prbn.g_00718	Prbf.g_01386
OG0002207	Prbn.g_00058	Prbf.g_01631
OG0002208	Prbn.g_00462	Prbf.g_01935
OG0002209	Prbn.g_00780	Prbf.g_00369
OG0002210	Prbn.g_00806	Prbf.g_00343
OG0002211	Prbn.g_01027	Prbf.g_00284
OG0002212	Prbn.g_01934	Prbf.g_00842
OG0002213	Prbn.g_01558	Prbf.g_01257
OG0002214	Prbn.g_01450	Prbf.g_01149
OG0002215	Prbn.g_01448	Prbf.g_01147
OG0002216	Prbn.g_01383	Prbf.g_01082
OG0002217	Prbn.g_01377	Prbf.g_01076
OG0002218	Prbn.g_01111	Prbf.g_00053
OG0002219	Prbn.g_01067	Prbf.g_00009
OG0002220	Prbn.g_01683	Prbf.g_00755
OG0002221	Prbn.g_01724	Prbf.g_00714
OG0002223	Prbn.g_01059	Prbf.g_01335
OG0002223	Prbn.g_01636	Prbf.g_00001
OG0002224	Prbn.g_01212	Prbf.g_00067
OG0002224	Prbn.g_01922	Prbf.g_00830
OG0002228	Prbn.g_01229	Prbf.g_00084
OG0002229	Prbn.g_01228	Prbf.g_00083
OG0002230	Prbn.g_01233	Prbf.g_00088
OG0002258	Prbn.g_01061	Prbf.g_00003
OG0002297	Prbn.g_01221	Prbf.g_00076
OG0002306	Prbn.g_01270	Prbf.g_01477
OG0002307	Prbn.g_00460	Prbf.g_01937
OG0002308	Prbn.g_01946	Prbf.g_01947
OG0002309	Prbn.g_00785	Prbf.g_00363
OG0002310	Prbn.g_00788	Prbf.g_00360
OG0002311	Prbn.g_01155	Prbf.g_00884
OG0002312	Prbn.g_01641	Prbf.g_00797
OG0002313	Prbn.g_01714	Prbf.g_00724
OG0002314	Prbn.g_01726	Prbf.g_00712
OG0002315	Prbn.g_01735	Prbf.g_00703
OG0002411	Prbn.g_00748	Prbf.g_01356
OG0002412	Prbn.g_00743	Prbf.g_01361
OG0002413	Prbn.g_00727	Prbf.g_01377
OG0002414	Prbn.g_01324	Prbf.g_01423
OG0002415	Prbn.g_01313	Prbf.g_01434
OG0002416	Prbn.g_01273	Prbf.g_01474
OG0002417	Prbn.g_01272	Prbf.g_01475
OG0002418	Prbn.g_01271	Prbf.g_01476
OG0002419	Prbn.g_00032	Prbf.g_01605
OG0002420	Prbn.g_00685	Prbf.g_01712
OG0002421	Prbn.g_00531	Prbf.g_01866
OG0002422	Prbn.g_00474	Prbf.g_01923
OG0002423	Prbn.g_00464	Prbf.g_01933
OG0002424	Prbn.g_00463	Prbf.g_01934
OG0002425	Prbn.g_00461	Prbf.g_01936
OG0002426	Prbn.g_00458	Prbf.g_01939
OG0002427	Prbn.g_00457	Prbf.g_01940
OG0002428	Prbn.g_00452	Prbf.g_01945
OG0002429	Prbn.g_00451	Prbf.g_01946
OG0002430	Prbn.g_00770	Prbf.g_00379
OG0002431	Prbn.g_00771	Prbf.g_00378
OG0002432	Prbn.g_00772	Prbf.g_00377
OG0002433	Prbn.g_00781	Prbf.g_00368
OG0002434	Prbn.g_00782	Prbf.g_00367
OG0002435	Prbn.g_00783	Prbf.g_00366
OG0002436	Prbn.g_00786	Prbf.g_00362
OG0002437	Prbn.g_00794	Prbf.g_00355
OG0002438	Prbn.g_00807	Prbf.g_00342
OG0002439	Prbn.g_00808	Prbf.g_00341
OG0002440	Prbn.g_00814	Prbf.g_00335
OG0002441	Prbn.g_01048	Prbf.g_00305
OG0002442	Prbn.g_01047	Prbf.g_00304
OG0002443	Prbn.g_01046	Prbf.g_00303
OG0002444	Prbn.g_01045	Prbf.g_00302
OG0002445	Prbn.g_01020	Prbf.g_00277
OG0002446	Prbn.g_01927	Prbf.g_00835
OG0002447	Prbn.g_01628	Prbf.g_01327
OG0002448	Prbn.g_01402	Prbf.g_01101
OG0002449	Prbn.g_01398	Prbf.g_01097
OG0002450	Prbn.g_01172	Prbf.g_00901
OG0002451	Prbn.g_01157	Prbf.g_00886
OG0002452	Prbn.g_01119	Prbf.g_00061
OG0002453	Prbn.g_01115	Prbf.g_00057
OG0002454	Prbn.g_01107	Prbf.g_00049
OG0002455	Prbn.g_01096	Prbf.g_00038
OG0002456	Prbn.g_01078	Prbf.g_00020
OG0002457	Prbn.g_01218	Prbf.g_00073
OG0002458	Prbn.g_01219	Prbf.g_00074
OG0002459	Prbn.g_01220	Prbf.g_00075
OG0002460	Prbn.g_01222	Prbf.g_00077
OG0002461	Prbn.g_01230	Prbf.g_00085
OG0002462	Prbn.g_00189	Prbf.g_00134
OG0002463	Prbn.g_00901	Prbf.g_00238
OG0002464	Prbn.g_00890	Prbf.g_00249
OG0002465	Prbn.g_00878	Prbf.g_00261
OG0002466	Prbn.g_00866	Prbf.g_00273
OG0002467	Prbn.g_00145	Prbf.g_00823
OG0002468	Prbn.g_00142	Prbf.g_00820
OG0002469	Prbn.g_00125	Prbf.g_00803
OG0002470	Prbn.g_01667	Prbf.g_00771
OG0002471	Prbn.g_01670	Prbf.g_00768
OG0002472	Prbn.g_01685	Prbf.g_00753
OG0002473	Prbn.g_01696	Prbf.g_00742
OG0002474	Prbn.g_01698	Prbf.g_00740
OG0002475	Prbn.g_01700	Prbf.g_00738
OG0002476	Prbn.g_01701	Prbf.g_00737
OG0002477	Prbn.g_01711	Prbf.g_00727
OG0002982	Prbn.g_01945	Prbf.g_01948
OG0002986	Prbn.g_01018	Prbf.g_00275
OG0003327	Prbn.g_00769	Prbf.g_00380
OG0003539	Prbn.g_00151	Prbf.g_00829
