Orthogroup	Pray	Prbd
OG0001806	Pray.g_00855	Prbd.g_00861
OG0001807	Pray.g_00872	Prbd.g_00846
OG0001810	Pray.g_00319	Prbd.g_00073
OG0001811	Pray.g_00320	Prbd.g_00074
OG0001812	Pray.g_00321	Prbd.g_00075
OG0001813	Pray.g_00322	Prbd.g_00076
OG0001814	Pray.g_00415	Prbd.g_00169
OG0001816	Pray.g_00591	Prbd.g_00347
OG0001817	Pray.g_00122	Prbd.g_00404
OG0001818	Pray.g_00119	Prbd.g_00407
OG0001819	Pray.g_00896	Prbd.g_01917
OG0001824	Pray.g_01622	Prbd.g_01588
OG0001825	Pray.g_01598	Prbd.g_01564
OG0001826	Pray.g_01586	Prbd.g_01551
OG0001837	Pray.g_00821	Prbd.g_00896
OG0001838	Pray.g_00878	Prbd.g_00843
OG0001840	Pray.g_01915	Prbd.g_01882
OG0001841	Pray.g_01903	Prbd.g_01868
OG0001842	Pray.g_01882	Prbd.g_01827
OG0001844	Pray.g_01774	Prbd.g_01741
OG0001845	Pray.g_01701	Prbd.g_01668
OG0001846	Pray.g_01638	Prbd.g_01604
OG0001848	Pray.g_01592	Prbd.g_01558
OG0001849	Pray.g_01607	Prbd.g_01573
OG0001850	Pray.g_00100	Prbd.g_00424
OG0001861	Pray.g_00116	Prbd.g_00410
OG0001862	Pray.g_00115	Prbd.g_00411
OG0001863	Pray.g_00106	Prbd.g_00419
OG0001864	Pray.g_01570	Prbd.g_01541
OG0001865	Pray.g_01939	Prbd.g_01902
OG0001866	Pray.g_01924	Prbd.g_01891
OG0001867	Pray.g_01913	Prbd.g_01880
OG0001868	Pray.g_01909	Prbd.g_01876
OG0001870	Pray.g_01500	Prbd.g_01926
OG0001882	Pray.g_01577	Prbd.g_01545
OG0001907	Pray.g_00257	Prbd.g_01925, Prbd.g_01916
OG0001909	Pray.g_01591	Prbd.g_01557
OG0001910	Pray.g_00868	Prbd.g_00849
OG0001911	Pray.g_00308	Prbd.g_00064
OG0001950	Pray.g_00135	Prbd.g_00392
OG0001954	Pray.g_00863	Prbd.g_00853
OG0001958	Pray.g_00103	Prbd.g_00422
OG0001960	Pray.g_01325	Prbd.g_01193
OG0001984	Pray.g_00871	Prbd.g_01915
OG0001988	Pray.g_01587	Prbd.g_01553
OG0001989	Pray.g_00847	Prbd.g_00869
OG0001990	Pray.g_00859	Prbd.g_00857
OG0002022	Pray.g_01572	Prbd.g_01910
OG0002023	Pray.g_01918	Prbd.g_01885
OG0002024	Pray.g_01914	Prbd.g_01881
OG0002026	Pray.g_00259	Prbd.g_00531
OG0002053	Pray.g_01573	Prbd.g_01911
OG0002054	Pray.g_01932, Pray.g_01919	Prbd.g_01886
OG0002155	Pray.g_01750	Prbd.g_00815
OG0002506	Pray.g_01747	Prbd.g_00818
