Orthogroup	Syar	Syas
OG0002041	Syar.g_02508	Syas.g_00538
OG0002042	Syar.g_02530	Syas.g_00495
OG0002043	Syar.g_02580	Syas.g_00404
OG0002045	Syar.g_01265	Syas.g_01341
OG0002046	Syar.g_01258	Syas.g_01346
OG0002047	Syar.g_01160	Syas.g_01514
OG0002048	Syar.g_01092	Syas.g_01567
OG0002049	Syar.g_01016	Syas.g_01648
OG0002051	Syar.g_00116	Syas.g_02317
OG0002053	Syar.g_01842	Syas.g_00291
OG0002054	Syar.g_00876	Syas.g_01986
OG0002055	Syar.g_00872	Syas.g_01983
OG0002056	Syar.g_00243, Syar.g_00242	Syas.g_01769
OG0002107	Syar.g_00670	Syas.g_00272
OG0002109	Syar.g_00759, Syar.g_01997	Syas.g_02770
OG0002113	Syar.g_00507	Syas.g_02072
OG0002114	Syar.g_00920, Syar.g_01908	Syas.g_00085
OG0002116	Syar.g_02897	Syas.g_02716
OG0002119	Syar.g_00950	Syas.g_00170
OG0002120	Syar.g_01671	Syas.g_00127
OG0002121	Syar.g_01318	Syas.g_02491
OG0002123	Syar.g_01489, Syar.g_01579	Syas.g_00177
OG0002129	Syar.g_02862	Syas.g_02752
OG0002130	Syar.g_02775	Syas.g_02856
OG0002131	Syar.g_00424	Syas.g_01988
OG0002134	Syar.g_00257	Syas.g_02175
OG0002135	Syar.g_02966	Syas.g_02651
OG0002136	Syar.g_02965	Syas.g_02652
OG0002138	Syar.g_02036	Syas.g_00386
OG0002139	Syar.g_01729	Syas.g_01065
OG0002142	Syar.g_02820	Syas.g_02802
OG0002143	Syar.g_00969, Syar.g_00890	Syas.g_02248
OG0002144	Syar.g_01020	Syas.g_00956
OG0002145	Syar.g_00366	Syas.g_00756
OG0002145	Syar.g_00407	Syas.g_00086
OG0002159	Syar.g_03094	Syas.g_02441
OG0002160	Syar.g_03003	Syas.g_02576
OG0002161	Syar.g_00923	Syas.g_01746
OG0002163	Syar.g_00383	Syas.g_01913
OG0002166	Syar.g_02857	Syas.g_01056
OG0002167	Syar.g_01875	Syas.g_00168
OG0002169	Syar.g_01159	Syas.g_01515
OG0002171	Syar.g_00263	Syas.g_02220
OG0002172	Syar.g_00940	Syas.g_01833
OG0002173	Syar.g_00952	Syas.g_02232
OG0002174	Syar.g_00707	Syas.g_01947
OG0002179	Syar.g_00660	Syas.g_02196
OG0002180	Syar.g_00233	Syas.g_01760
OG0002181	Syar.g_00204	Syas.g_01726
OG0002182	Syar.g_02901	Syas.g_02712
OG0002183	Syar.g_03082	Syas.g_02472
OG0002184	Syar.g_03078	Syas.g_02476
OG0002185	Syar.g_03056	Syas.g_02504
OG0002186	Syar.g_02964	Syas.g_02653
OG0002187	Syar.g_02963	Syas.g_02654
OG0002188	Syar.g_02924	Syas.g_02689
OG0002189	Syar.g_02923	Syas.g_02690
OG0002190	Syar.g_02883	Syas.g_02730
OG0002191	Syar.g_02078	Syas.g_00477
OG0002192	Syar.g_01950	Syas.g_01140
OG0002194	Syar.g_01726	Syas.g_01068
OG0002195	Syar.g_01611	Syas.g_00669
OG0002196	Syar.g_02625	Syas.g_00611
OG0002197	Syar.g_02501	Syas.g_00544
OG0002199	Syar.g_02432	Syas.g_00728
OG0002200	Syar.g_02808	Syas.g_02819
OG0002201	Syar.g_02176	Syas.g_00860
OG0002202	Syar.g_02177	Syas.g_00859
OG0002203	Syar.g_02178	Syas.g_00858
OG0002204	Syar.g_02196	Syas.g_00843
OG0002205	Syar.g_02293	Syas.g_00820
OG0002206	Syar.g_02303	Syas.g_00809, Syas.g_02759
OG0002207	Syar.g_02313	Syas.g_00799
OG0002208	Syar.g_01464	Syas.g_01258
OG0002209	Syar.g_01126	Syas.g_01533
OG0002210	Syar.g_01101	Syas.g_01559
OG0002211	Syar.g_01065	Syas.g_01597
OG0002212	Syar.g_00896	Syas.g_01874
OG0002213	Syar.g_00312	Syas.g_00922
OG0002214	Syar.g_00449	Syas.g_02005
OG0002225	Syar.g_00669	Syas.g_00273
OG0002227	Syar.g_00355	Syas.g_01904
OG0002229	Syar.g_00550	Syas.g_02128
OG0002231	Syar.g_02338	Syas.g_01444
OG0002235	Syar.g_02621	Syas.g_00616
OG0002238	Syar.g_00738	Syas.g_00306
OG0002239	Syar.g_02678	Syas.g_00024
OG0002241	Syar.g_01257	Syas.g_01347
OG0002242	Syar.g_00279	Syas.g_02218
OG0002244	Syar.g_01824	Syas.g_00244
OG0002245	Syar.g_00967	Syas.g_02246
OG0002248	Syar.g_01693	Syas.g_00986
OG0002250	Syar.g_03084	Syas.g_02471
OG0002251	Syar.g_02880	Syas.g_02733
OG0002253	Syar.g_02770	Syas.g_02866
OG0002254	Syar.g_01556	Syas.g_00200
OG0002255	Syar.g_02518	Syas.g_00528
OG0002256	Syar.g_02069	Syas.g_00768
OG0002258	Syar.g_02197	Syas.g_00842
OG0002259	Syar.g_02350	Syas.g_00067
OG0002260	Syar.g_01730	Syas.g_01064
OG0002277	Syar.g_00541	Syas.g_02105
OG0002280	Syar.g_02685	Syas.g_00014
OG0002289	Syar.g_01255	Syas.g_01349
OG0002292	Syar.g_01001	Syas.g_02280
OG0002299	Syar.g_00970	Syas.g_02253
OG0002303	Syar.g_00968	Syas.g_02247
OG0002305	Syar.g_03125	Syas.g_02417
OG0002308	Syar.g_02630	Syas.g_00605
OG0002309	Syar.g_01814	Syas.g_00234
OG0002330	Syar.g_02675	Syas.g_00035
OG0002332	Syar.g_00739	Syas.g_00305
OG0002333	Syar.g_00737	Syas.g_00307
OG0002341	Syar.g_00900	Syas.g_01860
OG0002343	Syar.g_00158	Syas.g_01691
OG0002348	Syar.g_00309	Syas.g_00879
OG0002349	Syar.g_02990	Syas.g_02590
OG0002354	Syar.g_02538	Syas.g_00462
OG0002355	Syar.g_02830	Syas.g_00484
OG0002359	Syar.g_01404	Syas.g_01295
OG0002364	Syar.g_02581	Syas.g_00402
OG0002382	Syar.g_01478	Syas.g_01244
OG0002390	Syar.g_01008	Syas.g_02287
OG0002396	Syar.g_01039	Syas.g_01624
OG0002402	Syar.g_01376	Syas.g_00990
OG0002404	Syar.g_00162	Syas.g_01695
OG0002408	Syar.g_02212	Syas.g_00825
OG0002409	Syar.g_00702	Syas.g_01941
OG0002410	Syar.g_00441	Syas.g_01997
OG0002411	Syar.g_02480	Syas.g_00564
OG0002429	Syar.g_03091	Syas.g_02444
OG0002430	Syar.g_02681	Syas.g_02816
OG0002431	Syar.g_02682	Syas.g_02815
OG0002443	Syar.g_02022	Syas.g_00470
OG0002444	Syar.g_00152	Syas.g_01685
OG0002444	Syar.g_00843	Syas.g_00084
OG0002447	Syar.g_01256	Syas.g_01348
OG0002466	Syar.g_03004	Syas.g_02575
OG0002469	Syar.g_01705	Syas.g_01085
OG0002474	Syar.g_01805	Syas.g_00224
OG0002495	Syar.g_02068	Syas.g_02299
OG0002506	Syar.g_01931	Syas.g_01019
OG0002519	Syar.g_01448	Syas.g_00963
OG0002525	Syar.g_02875	Syas.g_02739
OG0002526	Syar.g_03248	Syas.g_01781
OG0002527	Syar.g_00731	Syas.g_02762
OG0002528	Syar.g_00729	Syas.g_02760
OG0002529	Syar.g_00732	Syas.g_00055
OG0002530	Syar.g_00666	Syas.g_00276
OG0002530	Syar.g_01223	Syas.g_01458
OG0002531	Syar.g_00668	Syas.g_00274
OG0002537	Syar.g_01005	Syas.g_02284
OG0002541	Syar.g_01100	Syas.g_01560
OG0002543	Syar.g_00348	Syas.g_01899
OG0002547	Syar.g_00682, Syar.g_01843	Syas.g_00292
OG0002548	Syar.g_02289, Syar.g_01645	Syas.g_01916
OG0002559	Syar.g_01267	Syas.g_00898, Syas.g_00899
OG0002566	Syar.g_02971	Syas.g_00160
OG0002572	Syar.g_02030	Syas.g_00156
OG0002573	Syar.g_00844	Syas.g_00083
OG0002589	Syar.g_00750, Syar.g_00758	Syas.g_00896
OG0002592	Syar.g_00903	Syas.g_01868
OG0002601	Syar.g_00730	Syas.g_02761
OG0002602	Syar.g_00328	Syas.g_00128
OG0002607	Syar.g_01274	Syas.g_01332
OG0002610	Syar.g_01116	Syas.g_01543
OG0002612	Syar.g_02096	Syas.g_00885
OG0002615	Syar.g_02387, Syar.g_02731, Syar.g_02070	Syas.g_00639
OG0002622	Syar.g_02533	Syas.g_01892
OG0002638	Syar.g_02342	Syas.g_00953
OG0002668	Syar.g_00839, Syar.g_00841	Syas.g_00079, Syas.g_01447
OG0002669	Syar.g_00710	Syas.g_01158
OG0002670	Syar.g_01593, Syar.g_00785	Syas.g_01165
OG0002677	Syar.g_00199	Syas.g_01721
OG0002678	Syar.g_02004	Syas.g_00653
OG0002680	Syar.g_01757	Syas.g_00202
OG0002684	Syar.g_00381	Syas.g_00348, Syas.g_00347, Syas.g_02812
OG0002685	Syar.g_01500	Syas.g_00513
OG0002687	Syar.g_02728, Syar.g_02754, Syar.g_01769, Syar.g_01251	Syas.g_01360
OG0002699	Syar.g_02732	Syas.g_02123
OG0002710	Syar.g_00818	Syas.g_02300
OG0002711	Syar.g_01610	Syas.g_01097
OG0002714	Syar.g_02057	Syas.g_00925
OG0002720	Syar.g_02008, Syar.g_02605	Syas.g_00630
OG0002731	Syar.g_01559	Syas.g_00197
OG0002735	Syar.g_01681	Syas.g_02544
OG0002736	Syar.g_02722, Syar.g_02380	Syas.g_02133
OG0002743	Syar.g_01678	Syas.g_01400
OG0002750	Syar.g_02110	Syas.g_01482
OG0002752	Syar.g_00736	Syas.g_00760
OG0002753	Syar.g_02273	Syas.g_00958
OG0002755	Syar.g_00408, Syar.g_01442, Syar.g_01741	Syas.g_00087
OG0002760	Syar.g_02168	Syas.g_00870
OG0002761	Syar.g_01363	Syas.g_00927
OG0002763	Syar.g_00184, Syar.g_02101	Syas.g_01486
OG0002764	Syar.g_02411	Syas.g_00387
OG0002765	Syar.g_02045	Syas.g_02779
OG0002787	Syar.g_00399	Syas.g_00915
OG0002788	Syar.g_00398	Syas.g_00914
OG0002789	Syar.g_00397	Syas.g_00913
OG0002790	Syar.g_00396	Syas.g_00912
OG0002791	Syar.g_00395	Syas.g_00911
OG0002792	Syar.g_00394	Syas.g_00910
OG0002793	Syar.g_00393	Syas.g_00909
OG0002799	Syar.g_00924	Syas.g_00370
OG0002800	Syar.g_01750	Syas.g_00131
OG0002801	Syar.g_01383	Syas.g_00987
OG0002808	Syar.g_00512	Syas.g_02076
OG0002859	Syar.g_00671	Syas.g_00271
OG0002872	Syar.g_02916	Syas.g_02283
OG0002874	Syar.g_01138	Syas.g_00378
OG0002875	Syar.g_01137	Syas.g_00379
OG0002876	Syar.g_01135	Syas.g_00381
OG0002877	Syar.g_01133	Syas.g_00383
OG0002878	Syar.g_01132	Syas.g_00384
OG0002879	Syar.g_02758	Syas.g_02775
OG0002883	Syar.g_01638	Syas.g_00638
OG0002895	Syar.g_00760	Syas.g_02769
OG0002952	Syar.g_01594	Syas.g_01166
OG0002969	Syar.g_00664	Syas.g_00278
OG0002970	Syar.g_00665	Syas.g_00277
OG0002971	Syar.g_02141, Syar.g_00673	Syas.g_00269
OG0002979	Syar.g_00881, Syar.g_00883, Syar.g_02105	Syas.g_00473
OG0002991	Syar.g_01136	Syas.g_00380
OG0002992	Syar.g_01134	Syas.g_00382
OG0002993	Syar.g_02382	Syas.g_01163
OG0002993	Syar.g_02757	Syas.g_02776
OG0002994	Syar.g_00802	Syas.g_01417
OG0002996	Syar.g_00961	Syas.g_02238
OG0002998	Syar.g_01670	Syas.g_00355
OG0002999	Syar.g_01966	Syas.g_01125
OG0003000	Syar.g_02864	Syas.g_02750
OG0003003	Syar.g_02158	Syas.g_00932
OG0003006	Syar.g_02087	Syas.g_00261
OG0003007	Syar.g_02220	Syas.g_00962
OG0003036	Syar.g_01874	Syas.g_00483
OG0003037	Syar.g_03130	Syas.g_00521
OG0003066	Syar.g_01209	Syas.g_01339
OG0003068	Syar.g_02355	Syas.g_01152
OG0003094	Syar.g_00847, Syar.g_00370	Syas.g_00075, Syas.g_02542
OG0003113	Syar.g_00672	Syas.g_00270
OG0003127	Syar.g_02532	Syas.g_01893
OG0003135	Syar.g_01002	Syas.g_02281
OG0003136	Syar.g_02000	Syas.g_00392
OG0003141	Syar.g_00925	Syas.g_00061
OG0003146	Syar.g_00845	Syas.g_00082
OG0003147	Syar.g_02111	Syas.g_01485
OG0003151	Syar.g_02366	Syas.g_00444
OG0003154	Syar.g_00753, Syar.g_00756	Syas.g_01428
OG0003159	Syar.g_02702	Syas.g_02117
OG0003224	Syar.g_00392	Syas.g_00366
OG0003260	Syar.g_02361	Syas.g_01432
OG0003261	Syar.g_01202	Syas.g_00049
OG0003263	Syar.g_02749	Syas.g_01153
OG0003281	Syar.g_02258	Syas.g_02255
OG0003282	Syar.g_02257	Syas.g_02254
OG0003283	Syar.g_01355, Syar.g_03176	Syas.g_00973
OG0003291	Syar.g_03089	Syas.g_02446
OG0003293	Syar.g_01567	Syas.g_01944
OG0003303	Syar.g_00742	Syas.g_00032
OG0003305	Syar.g_01392	Syas.g_01307
OG0003308	Syar.g_01555	Syas.g_01043
OG0003311	Syar.g_02509	Syas.g_00537
OG0003317	Syar.g_00389	Syas.g_00931
OG0003318	Syar.g_02002	Syas.g_01873, Syas.g_00662
OG0003319	Syar.g_02828	Syas.g_01149
OG0003322	Syar.g_01677	Syas.g_00965
OG0003323	Syar.g_01807	Syas.g_00226
OG0003324	Syar.g_02290, Syar.g_00812	Syas.g_00822
OG0003325	Syar.g_01207, Syar.g_01208, Syar.g_03034	Syas.g_02487
OG0003329	Syar.g_00458	Syas.g_02015
OG0003330	Syar.g_00884	Syas.g_02200
OG0003332	Syar.g_01529	Syas.g_01194
OG0003333	Syar.g_01385, Syar.g_01993, Syar.g_00768	Syas.g_00655
OG0003491	Syar.g_00304	Syas.g_00044
OG0003493	Syar.g_00801	Syas.g_02179
OG0003504	Syar.g_02598	Syas.g_00938
OG0003526	Syar.g_00821	Syas.g_01805
OG0003535	Syar.g_00874	Syas.g_00324
OG0003546	Syar.g_00430	Syas.g_01059
OG0003547	Syar.g_00429	Syas.g_01058
OG0003561	Syar.g_02433	Syas.g_00727
OG0003565	Syar.g_02284	Syas.g_00140
OG0003567	Syar.g_02153	Syas.g_00893
OG0003570	Syar.g_02357, Syar.g_02364	Syas.g_01171
OG0003573	Syar.g_01233	Syas.g_00514
OG0003574	Syar.g_01907	Syas.g_00365
OG0003577	Syar.g_01739	Syas.g_00487
OG0003578	Syar.g_01892	Syas.g_00906, Syas.g_02484
OG0003579	Syar.g_01806	Syas.g_00225
OG0003580	Syar.g_00402	Syas.g_00266
OG0003581	Syar.g_00401	Syas.g_00267
OG0003582	Syar.g_00400	Syas.g_00268
OG0003583	Syar.g_01919	Syas.g_00704
OG0003584	Syar.g_02409	Syas.g_00755
OG0003585	Syar.g_02333	Syas.g_00780
OG0003586	Syar.g_02314	Syas.g_00798
OG0003587	Syar.g_02296	Syas.g_00817
OG0003589	Syar.g_00816	Syas.g_01396
OG0003591	Syar.g_02179	Syas.g_00857
OG0003593	Syar.g_02792	Syas.g_02836
OG0003596	Syar.g_01248	Syas.g_02131
OG0003597	Syar.g_00620	Syas.g_02168
OG0003598	Syar.g_00202	Syas.g_01724
OG0003599	Syar.g_01108	Syas.g_01551
OG0003602	Syar.g_01701	Syas.g_01089
OG0003603	Syar.g_01544	Syas.g_01179
OG0003604	Syar.g_01520	Syas.g_01203
OG0003605	Syar.g_03105	Syas.g_02431
OG0003606	Syar.g_02226	Syas.g_01919
OG0003608	Syar.g_01337, Syar.g_02124	Syas.g_02765
OG0003609	Syar.g_00326	Syas.g_01414, Syas.g_01434, Syas.g_00048
OG0003610	Syar.g_00985	Syas.g_00265
OG0003610	Syar.g_00308	Syas.g_02496
OG0003611	Syar.g_00416	Syas.g_00320
OG0003612	Syar.g_01596, Syar.g_01518	Syas.g_00251, Syas.g_02204
OG0003613	Syar.g_02113	Syas.g_02668
OG0003613	Syar.g_01581	Syas.g_01858
OG0003834	Syar.g_02750	Syas.g_01154
OG0003903	Syar.g_02029	Syas.g_01441
OG0003915	Syar.g_00907	Syas.g_01865
OG0003933	Syar.g_02373	Syas.g_00479
OG0003939	Syar.g_01423	Syas.g_01277
OG0003945	Syar.g_02379	Syas.g_01159
OG0003947	Syar.g_00691	Syas.g_02755
OG0003948	Syar.g_01660	Syas.g_00316
OG0003950	Syar.g_01893	Syas.g_00905
OG0003951	Syar.g_01894	Syas.g_00904
OG0003952	Syar.g_02876	Syas.g_00891
OG0003953	Syar.g_02855	Syas.g_00440
OG0003954	Syar.g_00646	Syas.g_01049
OG0003955	Syar.g_02588	Syas.g_00394
OG0003957	Syar.g_02510	Syas.g_00536
OG0003958	Syar.g_01673	Syas.g_00686
OG0003959	Syar.g_01231	Syas.g_01470
OG0003960	Syar.g_01229	Syas.g_01467
OG0003961	Syar.g_01228	Syas.g_01466
OG0003962	Syar.g_01227	Syas.g_01465
OG0003963	Syar.g_01226	Syas.g_01460
OG0003964	Syar.g_01225	Syas.g_01459
OG0003965	Syar.g_01222	Syas.g_01457
OG0003966	Syar.g_01221	Syas.g_01456
OG0003967	Syar.g_01218	Syas.g_01453
OG0003968	Syar.g_01217	Syas.g_01452
OG0003969	Syar.g_02222	Syas.g_02756
OG0003971	Syar.g_01004	Syas.g_01420
OG0003972	Syar.g_02023	Syas.g_00443
OG0003973	Syar.g_01357	Syas.g_01527
OG0003977	Syar.g_00647	Syas.g_00949
OG0003979	Syar.g_00168	Syas.g_01701
OG0003980	Syar.g_01328	Syas.g_01436
OG0003981	Syar.g_02025	Syas.g_00141
OG0003982	Syar.g_01976	Syas.g_01115
OG0003986	Syar.g_00343	Syas.g_02302
OG0003989	Syar.g_00120	Syas.g_02313
OG0003990	Syar.g_01827	Syas.g_02209
OG0003991	Syar.g_01900, Syar.g_01903	Syas.g_00489
OG0003992	Syar.g_02150	Syas.g_00519, Syas.g_02275
OG0003995	Syar.g_00428	Syas.g_02305
OG0003997	Syar.g_00795	Syas.g_01168
OG0003999	Syar.g_00560, Syar.g_00436	Syas.g_00303
OG0004000	Syar.g_00810, Syar.g_01833	Syas.g_00052
OG0004001	Syar.g_00921	Syas.g_00325, Syas.g_01748
OG0004002	Syar.g_01590, Syar.g_01733	Syas.g_02263
OG0004002	Syar.g_02090	Syas.g_02534
OG0004083	Syar.g_00828	Syas.g_01820
OG0004349	Syar.g_02365	Syas.g_01170
OG0004367	Syar.g_01883	Syas.g_00515
OG0004422	Syar.g_00685	Syas.g_02309
OG0004424	Syar.g_01435	Syas.g_00335
OG0004430	Syar.g_01751	Syas.g_00478
OG0004435	Syar.g_01220	Syas.g_01455
OG0004436	Syar.g_01219	Syas.g_01454
OG0004438	Syar.g_01864	Syas.g_01719
OG0004439	Syar.g_01668	Syas.g_00312
OG0004440	Syar.g_00317	Syas.g_01920
OG0004441	Syar.g_02285	Syas.g_00139
OG0004442	Syar.g_02286	Syas.g_00138
OG0004443	Syar.g_02287	Syas.g_00137
OG0004445	Syar.g_02217	Syas.g_00089
OG0004446	Syar.g_01602	Syas.g_00432
OG0004459	Syar.g_01550	Syas.g_01175
OG0004465	Syar.g_00667	Syas.g_00275
OG0004468	Syar.g_00405	Syas.g_01411
OG0004469	Syar.g_00403	Syas.g_01413
OG0004470	Syar.g_03063	Syas.g_00051
OG0004471	Syar.g_00409	Syas.g_01404
OG0004474	Syar.g_02192	Syas.g_02500
OG0004475	Syar.g_02193	Syas.g_02501
OG0004487	Syar.g_01654	Syas.g_00363
OG0004489	Syar.g_01661	Syas.g_02483
OG0004493	Syar.g_02043	Syas.g_01440
OG0004497	Syar.g_00373, Syar.g_00375	Syas.g_00259
OG0004498	Syar.g_00415	Syas.g_00321, Syas.g_02783
OG0004499	Syar.g_00432	Syas.g_01446
OG0004500	Syar.g_00683	Syas.g_00164
OG0004502	Syar.g_01643, Syar.g_02137, Syar.g_02163	Syas.g_01394
OG0004503	Syar.g_01861, Syar.g_01655	Syas.g_00329
OG0004504	Syar.g_01834	Syas.g_00884, Syas.g_00331
OG0004505	Syar.g_02159	Syas.g_01439
OG0005024	Syar.g_01603	Syas.g_00433
OG0005144	Syar.g_00820	Syas.g_00523
OG0005247	Syar.g_02381	Syas.g_01162
OG0005253	Syar.g_01905	Syas.g_00920
OG0005265	Syar.g_01998	Syas.g_00125
OG0005294	Syar.g_00319	Syas.g_01917
OG0005295	Syar.g_00320	Syas.g_01918
OG0005296	Syar.g_00413	Syas.g_00441
OG0005297	Syar.g_00434	Syas.g_00301
OG0005298	Syar.g_00435	Syas.g_00302
OG0005300	Syar.g_00663	Syas.g_02303
OG0005301	Syar.g_00677	Syas.g_02262
OG0005302	Syar.g_00743	Syas.g_00315
OG0005303	Syar.g_00782	Syas.g_01421
OG0005304	Syar.g_00849	Syas.g_00073
OG0005305	Syar.g_00873	Syas.g_02307
OG0005306	Syar.g_00972	Syas.g_02243
OG0005308	Syar.g_01232	Syas.g_01051
OG0005309	Syar.g_01277	Syas.g_01328
OG0005310	Syar.g_01749	Syas.g_00169
OG0005312	Syar.g_01835	Syas.g_00332
OG0005313	Syar.g_01848	Syas.g_00295
OG0005314	Syar.g_01849	Syas.g_00296
OG0005315	Syar.g_01850	Syas.g_00297
OG0005316	Syar.g_01851	Syas.g_00298
OG0005317	Syar.g_01852	Syas.g_00299
OG0005318	Syar.g_01862	Syas.g_02207
OG0005319	Syar.g_01943	Syas.g_00471
OG0005320	Syar.g_02018	Syas.g_01119
OG0005321	Syar.g_02060	Syas.g_00310
OG0005322	Syar.g_02082	Syas.g_00888
OG0005323	Syar.g_02126	Syas.g_00490
OG0005324	Syar.g_02160	Syas.g_01438
OG0005326	Syar.g_02467	Syas.g_00696
OG0005327	Syar.g_02590	Syas.g_01924
OG0005328	Syar.g_02647	Syas.g_00588
OG0005329	Syar.g_02851	Syas.g_02203
OG0006412	Syar.g_00205	Syas.g_02549
OG0006417	Syar.g_00357	Syas.g_01405
OG0006421	Syar.g_00371	Syas.g_00257
OG0006422	Syar.g_00372	Syas.g_00258
OG0006423	Syar.g_00376	Syas.g_00262
OG0006424	Syar.g_00414	Syas.g_00442
OG0006425	Syar.g_00445	Syas.g_02001
OG0006430	Syar.g_00778	Syas.g_01422
OG0006434	Syar.g_00838	Syas.g_00823
OG0006438	Syar.g_00979	Syas.g_02489
OG0006439	Syar.g_00980	Syas.g_02490
OG0006445	Syar.g_01365	Syas.g_01100
OG0006446	Syar.g_01428	Syas.g_00025
OG0006447	Syar.g_01429	Syas.g_00026
OG0006448	Syar.g_01430	Syas.g_00027
OG0006449	Syar.g_01431	Syas.g_00028
OG0006450	Syar.g_01432	Syas.g_00029
OG0006451	Syar.g_01433	Syas.g_00030
OG0006452	Syar.g_01434	Syas.g_00031
OG0006456	Syar.g_01583	Syas.g_02201
OG0006460	Syar.g_01656	Syas.g_00330
OG0006461	Syar.g_01684	Syas.g_00964
OG0006462	Syar.g_01736	Syas.g_02292
OG0006469	Syar.g_02091	Syas.g_02535
OG0006471	Syar.g_02112	Syas.g_00665
OG0006472	Syar.g_02118	Syas.g_00902
OG0006474	Syar.g_02148	Syas.g_00517
OG0006475	Syar.g_02149	Syas.g_00518
OG0006495	Syar.g_02833	Syas.g_02850
OG0006497	Syar.g_03072	Syas.g_01093
