Orthogroup	Syar	Syaa
OG0001934	Syar.g_03106	Syaa.g_02368
OG0001935	Syar.g_03046	Syaa.g_00346
OG0001936	Syar.g_02054	Syaa.g_01533
OG0001937	Syar.g_02892	Syaa.g_00591
OG0001939	Syar.g_00339	Syaa.g_00912
OG0001940	Syar.g_02211	Syaa.g_01914
OG0001941	Syar.g_02784	Syaa.g_00727
OG0001943	Syar.g_01382	Syaa.g_01465
OG0001944	Syar.g_02836	Syaa.g_01433
OG0001946	Syar.g_02597	Syaa.g_00907
OG0001947	Syar.g_01379	Syaa.g_00859
OG0001948	Syar.g_02504	Syaa.g_01325
OG0001949	Syar.g_02524	Syaa.g_01344
OG0001950	Syar.g_02526	Syaa.g_01346
OG0001951	Syar.g_02537	Syaa.g_01355
OG0001952	Syar.g_00679	Syaa.g_01380
OG0001953	Syar.g_00680	Syaa.g_01381
OG0001954	Syar.g_02066	Syaa.g_01438
OG0001957	Syar.g_02242	Syaa.g_01649
OG0001958	Syar.g_02471	Syaa.g_01062
OG0001960	Syar.g_01278	Syaa.g_01834
OG0001961	Syar.g_01268	Syaa.g_01847
OG0001964	Syar.g_00131	Syaa.g_02335
OG0001966	Syar.g_00194	Syaa.g_00292
OG0001967	Syar.g_00196	Syaa.g_00290
OG0001968	Syar.g_00197	Syaa.g_00289
OG0001969	Syar.g_00827	Syaa.g_00224
OG0001970	Syar.g_00059	Syaa.g_02423
OG0001971	Syar.g_01012	Syaa.g_02501
OG0001972	Syar.g_00916	Syaa.g_02567
OG0001974	Syar.g_00325	Syaa.g_02587
OG0001975	Syar.g_02236	Syaa.g_01032
OG0001976	Syar.g_02238	Syaa.g_01034
OG0001979	Syar.g_00404, Syar.g_01841	Syaa.g_00911
OG0001980	Syar.g_01111	Syaa.g_02192
OG0001991	Syar.g_01636	Syaa.g_01102
OG0001993	Syar.g_02674	Syaa.g_01669
OG0001994	Syar.g_02673	Syaa.g_01670
OG0001995	Syar.g_02034	Syaa.g_00925
OG0001996	Syar.g_00502	Syaa.g_00036
OG0001997	Syar.g_03095	Syaa.g_02356
OG0001999	Syar.g_02142, Syar.g_02981	Syaa.g_00675
OG0002002	Syar.g_01714	Syaa.g_00971
OG0002006	Syar.g_01380	Syaa.g_00858
OG0002007	Syar.g_01994, Syar.g_01381	Syaa.g_00857
OG0002008	Syar.g_02491	Syaa.g_01312
OG0002009	Syar.g_02604	Syaa.g_01114
OG0002010	Syar.g_01406	Syaa.g_01804
OG0002011	Syar.g_00966	Syaa.g_02141
OG0002013	Syar.g_03062	Syaa.g_02151
OG0002015	Syar.g_00280	Syaa.g_00182
OG0002016	Syar.g_00944	Syaa.g_02551
OG0002017	Syar.g_00706	Syaa.g_02656
OG0002019	Syar.g_00615	Syaa.g_01419
OG0002020	Syar.g_00892	Syaa.g_02704
OG0002021	Syar.g_00425	Syaa.g_02703
OG0002022	Syar.g_00426	Syaa.g_02700
OG0002023	Syar.g_00427	Syaa.g_02699
OG0002024	Syar.g_00875	Syaa.g_02692
OG0002025	Syar.g_02744, Syar.g_00800	Syaa.g_00610
OG0002038	Syar.g_02839	Syaa.g_00779
OG0002040	Syar.g_02140	Syaa.g_00793
OG0002045	Syar.g_01265	Syaa.g_01850
OG0002047	Syar.g_01160	Syaa.g_02152
OG0002048	Syar.g_01092	Syaa.g_02228
OG0002049	Syar.g_01016	Syaa.g_02325
OG0002051	Syar.g_00116	Syaa.g_02489
OG0002054	Syar.g_00876	Syaa.g_02691
OG0002055	Syar.g_00872	Syaa.g_02695
OG0002056	Syar.g_00243, Syar.g_00242	Syaa.g_00245
OG0002107	Syar.g_00670	Syaa.g_01544
OG0002107	Syar.g_00313, Syar.g_00870	Syaa.g_02716
OG0002113	Syar.g_00507	Syaa.g_00040
OG0002116	Syar.g_02897	Syaa.g_00586
OG0002119	Syar.g_00950	Syaa.g_02546
OG0002120	Syar.g_01671	Syaa.g_01440
OG0002121	Syar.g_01318	Syaa.g_01513
OG0002123	Syar.g_01489, Syar.g_01579	Syaa.g_01241
OG0002125	Syar.g_01280	Syaa.g_01828, Syaa.g_01831, Syaa.g_01832
OG0002126	Syar.g_00271	Syaa.g_00185
OG0002127	Syar.g_00073	Syaa.g_02443, Syaa.g_02440
OG0002129	Syar.g_02862	Syaa.g_01787
OG0002130	Syar.g_02775	Syaa.g_00737
OG0002132	Syar.g_00866	Syaa.g_02696
OG0002134	Syar.g_00257	Syaa.g_00139
OG0002135	Syar.g_02966	Syaa.g_00520
OG0002136	Syar.g_02965	Syaa.g_00521
OG0002137	Syar.g_00799	Syaa.g_00609
OG0002138	Syar.g_02036	Syaa.g_00913
OG0002139	Syar.g_01729	Syaa.g_00956
OG0002142	Syar.g_02820	Syaa.g_01760
OG0002143	Syar.g_00969, Syar.g_00890	Syaa.g_02144
OG0002144	Syar.g_01020	Syaa.g_02319
OG0002160	Syar.g_03003	Syaa.g_00923
OG0002162	Syar.g_03193	Syaa.g_01921
OG0002166	Syar.g_02857	Syaa.g_00917
OG0002168	Syar.g_01378	Syaa.g_00861
OG0002169	Syar.g_01159	Syaa.g_02153
OG0002171	Syar.g_00263	Syaa.g_00189
OG0002173	Syar.g_00952	Syaa.g_02544
OG0002179	Syar.g_00660	Syaa.g_00158
OG0002180	Syar.g_00233	Syaa.g_00254
OG0002181	Syar.g_00204	Syaa.g_00284
OG0002182	Syar.g_02901	Syaa.g_00302
OG0002183	Syar.g_03083, Syar.g_03082	Syaa.g_00326
OG0002184	Syar.g_03078	Syaa.g_00329
OG0002185	Syar.g_03056	Syaa.g_00336
OG0002186	Syar.g_02964	Syaa.g_00522
OG0002187	Syar.g_02963	Syaa.g_00523
OG0002188	Syar.g_02924	Syaa.g_00558
OG0002189	Syar.g_02923	Syaa.g_00559
OG0002190	Syar.g_02883	Syaa.g_00600
OG0002191	Syar.g_02078	Syaa.g_00699
OG0002192	Syar.g_01950	Syaa.g_00795
OG0002193	Syar.g_01384	Syaa.g_00929
OG0002194	Syar.g_01726	Syaa.g_00960
OG0002195	Syar.g_01611, Syar.g_03152	Syaa.g_01099
OG0002196	Syar.g_02625	Syaa.g_01141
OG0002197	Syar.g_02501	Syaa.g_01322
OG0002199	Syar.g_02432	Syaa.g_01618
OG0002200	Syar.g_02808	Syaa.g_01774
OG0002201	Syar.g_02176	Syaa.g_01880
OG0002202	Syar.g_02177	Syaa.g_01881
OG0002203	Syar.g_02178	Syaa.g_01882
OG0002204	Syar.g_02196	Syaa.g_01899
OG0002205	Syar.g_02293	Syaa.g_01916
OG0002206	Syar.g_02303	Syaa.g_01930
OG0002207	Syar.g_02313	Syaa.g_01940
OG0002208	Syar.g_01464	Syaa.g_02056
OG0002209	Syar.g_01126	Syaa.g_02174
OG0002210	Syar.g_01101	Syaa.g_02220
OG0002211	Syar.g_01065	Syaa.g_02257
OG0002212	Syar.g_00896	Syaa.g_02579
OG0002213	Syar.g_00312	Syaa.g_02583
OG0002214	Syar.g_00449	Syaa.g_02736
OG0002225	Syar.g_00669	Syaa.g_01543
OG0002225	Syar.g_00315, Syar.g_00868	Syaa.g_02717
OG0002227	Syar.g_00355	Syaa.g_02611
OG0002233	Syar.g_00265	Syaa.g_01209
OG0002238	Syar.g_00738	Syaa.g_01053
OG0002242	Syar.g_00279	Syaa.g_00188
OG0002244	Syar.g_01824	Syaa.g_02136
OG0002245	Syar.g_00967	Syaa.g_02142
OG0002248	Syar.g_01693	Syaa.g_00903
OG0002250	Syar.g_03084	Syaa.g_00325
OG0002251	Syar.g_02880	Syaa.g_00604
OG0002252	Syar.g_00694	Syaa.g_00680
OG0002253	Syar.g_02770	Syaa.g_00747
OG0002254	Syar.g_01556	Syaa.g_01282
OG0002255	Syar.g_02518	Syaa.g_01336
OG0002256	Syar.g_02069	Syaa.g_01426
OG0002258	Syar.g_02197	Syaa.g_01900
OG0002259	Syar.g_02350	Syaa.g_01976
OG0002280	Syar.g_02685	Syaa.g_01994
OG0002281	Syar.g_02291	Syaa.g_01915
OG0002292	Syar.g_01001	Syaa.g_02517
OG0002296	Syar.g_01411	Syaa.g_01799
OG0002299	Syar.g_00970	Syaa.g_01378
OG0002300	Syar.g_01877	Syaa.g_01435
OG0002303	Syar.g_00968	Syaa.g_02143
OG0002305	Syar.g_03125	Syaa.g_02385
OG0002306	Syar.g_00699	Syaa.g_02698
OG0002328	Syar.g_03100	Syaa.g_02362
OG0002332	Syar.g_00739	Syaa.g_01052
OG0002333	Syar.g_00737	Syaa.g_01054
OG0002343	Syar.g_00158	Syaa.g_00312
OG0002344	Syar.g_00030, Syar.g_01149, Syar.g_01154	Syaa.g_02159, Syaa.g_02396
OG0002351	Syar.g_00829	Syaa.g_00225
OG0002354	Syar.g_02538	Syaa.g_01356
OG0002355	Syar.g_02830	Syaa.g_01517
OG0002396	Syar.g_01039	Syaa.g_02284
OG0002402	Syar.g_01376	Syaa.g_00863
OG0002404	Syar.g_00162	Syaa.g_01255
OG0002405	Syar.g_02584	Syaa.g_01403
OG0002406	Syar.g_02853	Syaa.g_01558
OG0002408	Syar.g_02212	Syaa.g_01577
OG0002409	Syar.g_00702	Syaa.g_02652
OG0002410	Syar.g_00441	Syaa.g_02729
OG0002443	Syar.g_02022	Syaa.g_02537
OG0002445	Syar.g_01281	Syaa.g_02306
OG0002463	Syar.g_01743	Syaa.g_00112
OG0002466	Syar.g_03004	Syaa.g_00645
OG0002468	Syar.g_01444	Syaa.g_00958
OG0002469	Syar.g_01705	Syaa.g_00980
OG0002496	Syar.g_02281	Syaa.g_02096
OG0002506	Syar.g_01931	Syaa.g_00878
OG0002519	Syar.g_01448	Syaa.g_00155
OG0002520	Syar.g_03133	Syaa.g_00537
OG0002522	Syar.g_01216	Syaa.g_00630
OG0002525	Syar.g_02875	Syaa.g_01444
OG0002526	Syar.g_03248	Syaa.g_01462
OG0002527	Syar.g_00731	Syaa.g_01484
OG0002528	Syar.g_00729	Syaa.g_01486
OG0002529	Syar.g_00732	Syaa.g_01508
OG0002530	Syar.g_00666, Syar.g_01223	Syaa.g_01541
OG0002531	Syar.g_00668	Syaa.g_01542
OG0002537	Syar.g_01005	Syaa.g_02515
OG0002578	Syar.g_00252	Syaa.g_01775
OG0002598	Syar.g_02254	Syaa.g_01432
OG0002601	Syar.g_00730	Syaa.g_01485
OG0002602	Syar.g_00328	Syaa.g_01528
OG0002669	Syar.g_00710	Syaa.g_00613, Syaa.g_00072
OG0002670	Syar.g_01593, Syar.g_00785	Syaa.g_00504
OG0002731	Syar.g_01559	Syaa.g_02655
OG0002733	Syar.g_01291	Syaa.g_01732, Syaa.g_01731, Syaa.g_01276
OG0002735	Syar.g_01681, Syar.g_03061	Syaa.g_00147, Syaa.g_00146
OG0002736	Syar.g_02722, Syar.g_02380	Syaa.g_00513
OG0002742	Syar.g_03239	Syaa.g_01217
OG0002743	Syar.g_01678	Syaa.g_01383
OG0002747	Syar.g_02251	Syaa.g_01657
OG0002750	Syar.g_02110	Syaa.g_01972
OG0002751	Syar.g_02345	Syaa.g_01973
OG0002752	Syar.g_00736	Syaa.g_02701
OG0002776	Syar.g_00316, Syar.g_00867	Syaa.g_02718
OG0002787	Syar.g_00399	Syaa.g_01554
OG0002788	Syar.g_00398	Syaa.g_01553
OG0002789	Syar.g_00397	Syaa.g_01552
OG0002790	Syar.g_00396	Syaa.g_01551
OG0002791	Syar.g_00395	Syaa.g_01550
OG0002792	Syar.g_00394	Syaa.g_01549
OG0002793	Syar.g_00393	Syaa.g_01548
OG0002808	Syar.g_00512	Syaa.g_00044
OG0002849	Syar.g_02752	Syaa.g_00614
OG0002851	Syar.g_02016	Syaa.g_00898
OG0002855	Syar.g_02577	Syaa.g_01398
OG0002859	Syar.g_00671	Syaa.g_01545
OG0002899	Syar.g_00767, Syar.g_01995	Syaa.g_01824
OG0002951	Syar.g_02760	Syaa.g_00621, Syaa.g_00502
OG0002952	Syar.g_01594	Syaa.g_00503
OG0002969	Syar.g_00664	Syaa.g_01539
OG0002970	Syar.g_00665	Syaa.g_01540
OG0002971	Syar.g_02141, Syar.g_00673	Syaa.g_01556
OG0003033	Syar.g_02765	Syaa.g_00452
OG0003045	Syar.g_02005	Syaa.g_01610, Syaa.g_00936
OG0003100	Syar.g_02759	Syaa.g_00501, Syaa.g_00620
OG0003101	Syar.g_02753	Syaa.g_00615, Syaa.g_00510
OG0003102	Syar.g_02695	Syaa.g_00514
OG0003113	Syar.g_00672	Syaa.g_01555
OG0003260	Syar.g_02361	Syaa.g_00500
OG0003261	Syar.g_01202	Syaa.g_00506
OG0003263	Syar.g_00146, Syar.g_01252, Syar.g_02749	Syaa.g_00518
OG0003510	Syar.g_00269, Syar.g_00270	Syaa.g_00177
OG0003511	Syar.g_02755	Syaa.g_00216
OG0003515	Syar.g_02404	Syaa.g_00441
OG0003526	Syar.g_00821	Syaa.g_01599
OG0003833	Syar.g_02377	Syaa.g_00498
OG0003834	Syar.g_02750	Syaa.g_00517
OG0003860	Syar.g_02041	Syaa.g_02132
OG0004141	Syar.g_02391	Syaa.g_00450
OG0004296	Syar.g_00709	Syaa.g_00073
OG0004297	Syar.g_00278, Syar.g_03142	Syaa.g_00181
OG0004298	Syar.g_02756	Syaa.g_00217
OG0004301	Syar.g_02403	Syaa.g_00443
OG0004306	Syar.g_01845	Syaa.g_00818
OG0004979	Syar.g_02362	Syaa.g_00499
OG0005733	Syar.g_03235	Syaa.g_00366
