Orthogroup	Syar	Syai
OG0002120	Syar.g_01671	Syai.g_01602
OG0002121	Syar.g_01318	Syai.g_01194
OG0002123	Syar.g_01489, Syar.g_01579	Syai.g_01390
OG0002126	Syar.g_00271	Syai.g_00147, Syai.g_00187
OG0002127	Syar.g_00073	Syai.g_02601
OG0002129	Syar.g_02862	Syai.g_00940
OG0002130	Syar.g_02775	Syai.g_02177
OG0002131	Syar.g_00424	Syai.g_02889
OG0002132	Syar.g_00866	Syai.g_02881
OG0002134	Syar.g_00257	Syai.g_00128
OG0002135	Syar.g_02966	Syai.g_02407
OG0002136	Syar.g_02965	Syai.g_02406
OG0002138	Syar.g_02036	Syai.g_01959
OG0002139	Syar.g_01729	Syai.g_01827
OG0002142	Syar.g_02820	Syai.g_00981
OG0002143	Syar.g_00969, Syar.g_00890	Syai.g_00522
OG0002144	Syar.g_01020	Syai.g_00347
OG0002154	Syar.g_00251	Syai.g_02598
OG0002160	Syar.g_03003	Syai.g_01950
OG0002162	Syar.g_03193	Syai.g_00763
OG0002163	Syar.g_00383	Syai.g_02798
OG0002167	Syar.g_01875	Syai.g_00715
OG0002168	Syar.g_01378	Syai.g_02023
OG0002169	Syar.g_01159	Syai.g_00513
OG0002171	Syar.g_00263	Syai.g_00145, Syai.g_00191
OG0002174	Syar.g_00707	Syai.g_02833
OG0002179	Syar.g_00660	Syai.g_00162
OG0002180	Syar.g_00233	Syai.g_00251
OG0002181	Syar.g_00204	Syai.g_00281
OG0002182	Syar.g_02901	Syai.g_00299
OG0002183	Syar.g_03083, Syar.g_03082	Syai.g_02505
OG0002184	Syar.g_03078	Syai.g_02502
OG0002185	Syar.g_03056	Syai.g_02492
OG0002186	Syar.g_02964	Syai.g_02405
OG0002187	Syar.g_02963	Syai.g_02404
OG0002188	Syar.g_02924	Syai.g_02371
OG0002189	Syar.g_02923	Syai.g_02370
OG0002190	Syar.g_02883	Syai.g_02314
OG0002191	Syar.g_02078	Syai.g_00850
OG0002192	Syar.g_01950, Syar.g_03209	Syai.g_02118
OG0002193	Syar.g_01384	Syai.g_01944, Syai.g_01028
OG0002194	Syar.g_01726	Syai.g_01821
OG0002196	Syar.g_02625	Syai.g_01308
OG0002197	Syar.g_02501	Syai.g_01458
OG0002199	Syar.g_02432	Syai.g_01119
OG0002200	Syar.g_02808	Syai.g_00954
OG0002201	Syar.g_02176	Syai.g_00811
OG0002202	Syar.g_02177	Syai.g_00810
OG0002203	Syar.g_02178	Syai.g_00809
OG0002204	Syar.g_02196	Syai.g_00787
OG0002205	Syar.g_02293	Syai.g_00768
OG0002206	Syar.g_02303	Syai.g_00755
OG0002207	Syar.g_02313	Syai.g_00745
OG0002208	Syar.g_01464	Syai.g_00631
OG0002209	Syar.g_01126	Syai.g_00494
OG0002210	Syar.g_01101	Syai.g_00433
OG0002211	Syar.g_01065	Syai.g_00396
OG0002212	Syar.g_00896	Syai.g_02757
OG0002213	Syar.g_00312	Syai.g_02764
OG0002214	Syar.g_00449	Syai.g_02910
OG0002225	Syar.g_00669	Syai.g_01174
OG0002233	Syar.g_00265	Syai.g_01382
OG0002236	Syar.g_00871	Syai.g_01715
OG0002239	Syar.g_02678	Syai.g_01737
OG0002242	Syar.g_00279	Syai.g_00190
OG0002243	Syar.g_03030	Syai.g_02752
OG0002244	Syar.g_01824	Syai.g_01672
OG0002245	Syar.g_00967	Syai.g_00524
OG0002248	Syar.g_01693	Syai.g_01984
OG0002250	Syar.g_03084	Syai.g_02506
OG0002251	Syar.g_02880	Syai.g_02311
OG0002252	Syar.g_00694	Syai.g_02249
OG0002253	Syar.g_02770	Syai.g_02166
OG0002254	Syar.g_01556	Syai.g_01419
OG0002255	Syar.g_02518	Syai.g_01475
OG0002256	Syar.g_02069	Syai.g_01631, Syai.g_01537, Syai.g_00825
OG0002258	Syar.g_02197	Syai.g_00786
OG0002259	Syar.g_02350	Syai.g_00712
OG0002260	Syar.g_01730	Syai.g_01828
OG0002281	Syar.g_02291	Syai.g_00770, Syai.g_00769
OG0002296	Syar.g_01411	Syai.g_00917
OG0002299	Syar.g_00970	Syai.g_01523
OG0002300	Syar.g_01877	Syai.g_01597
OG0002303	Syar.g_00968	Syai.g_00523
OG0002305	Syar.g_03125	Syai.g_02545
OG0002306	Syar.g_00699	Syai.g_02883
OG0002309	Syar.g_01814	Syai.g_02048
OG0002328	Syar.g_03100	Syai.g_02526
OG0002330	Syar.g_02675	Syai.g_01735
OG0002341	Syar.g_00900	Syai.g_02754
OG0002343	Syar.g_00158	Syai.g_00308
OG0002348	Syar.g_00309	Syai.g_01637
OG0002351	Syar.g_00829	Syai.g_00223
OG0002355	Syar.g_02830	Syai.g_01917
OG0002358	Syar.g_03073	Syai.g_02230
OG0002359	Syar.g_01404	Syai.g_00909
OG0002384	Syar.g_00354	Syai.g_00598
OG0002393	Syar.g_00817	Syai.g_00792, Syai.g_00791, Syai.g_00795, Syai.g_02099
OG0002396	Syar.g_01039	Syai.g_00369
OG0002404	Syar.g_00162	Syai.g_01400
OG0002405	Syar.g_02584	Syai.g_01560
OG0002406	Syar.g_02853	Syai.g_01186
OG0002409	Syar.g_00702	Syai.g_02829
OG0002410	Syar.g_00441	Syai.g_01167
OG0002411	Syar.g_02480	Syai.g_02036
OG0002429	Syar.g_03091	Syai.g_02515
OG0002463	Syar.g_01743	Syai.g_01460
OG0002468	Syar.g_01444	Syai.g_01824, Syai.g_01823, Syai.g_01825
OG0002469	Syar.g_01705	Syai.g_01786
OG0002474	Syar.g_01805	Syai.g_00345
OG0002520	Syar.g_03133	Syai.g_02391
OG0002522	Syar.g_01216	Syai.g_02294
OG0002525	Syar.g_02875	Syai.g_01607
OG0002526	Syar.g_03248	Syai.g_01615
OG0002529	Syar.g_00732	Syai.g_01624
OG0002530	Syar.g_00666, Syar.g_01223	Syai.g_01176
OG0002531	Syar.g_00668	Syai.g_01175
OG0002537	Syar.g_01005	Syai.g_02664
OG0002547	Syar.g_00682, Syar.g_01843	Syai.g_00851
OG0002578	Syar.g_00252	Syai.g_00953
OG0002598	Syar.g_02254	Syai.g_01592
OG0002602	Syar.g_00328	Syai.g_01638
OG0002610	Syar.g_01116	Syai.g_00484
OG0002685	Syar.g_01500	Syai.g_01644
OG0002736	Syar.g_02722, Syar.g_02380	Syai.g_02415, Syai.g_02414
OG0002742	Syar.g_03239	Syai.g_02321, Syai.g_01024
OG0002747	Syar.g_02251	Syai.g_01071
OG0002752	Syar.g_00736	Syai.g_02886
OG0002761	Syar.g_01363	Syai.g_00189
OG0002787	Syar.g_00399	Syai.g_01207
OG0002788	Syar.g_00398	Syai.g_01208
OG0002789	Syar.g_00397	Syai.g_01209
OG0002790	Syar.g_00396	Syai.g_01210
OG0002791	Syar.g_00395	Syai.g_01211
OG0002792	Syar.g_00394	Syai.g_01212
OG0002793	Syar.g_00393	Syai.g_01213
OG0002859	Syar.g_00671	Syai.g_01172
OG0002872	Syar.g_02916	Syai.g_02665
OG0002874	Syar.g_01138	Syai.g_01266
OG0002875	Syar.g_01137	Syai.g_01267
OG0002876	Syar.g_01135	Syai.g_01268
OG0002877	Syar.g_01133	Syai.g_01269
OG0002878	Syar.g_01132	Syai.g_01270
OG0002969	Syar.g_00664	Syai.g_01178
OG0002970	Syar.g_00665	Syai.g_01177
OG0002971	Syar.g_02141, Syar.g_00673	Syai.g_01169
OG0002994	Syar.g_00802	Syai.g_02070
OG0003137	Syar.g_03231	Syai.g_02306
OG0003299	Syar.g_00625	Syai.g_02847
OG0003300	Syar.g_00626	Syai.g_02849
OG0003308	Syar.g_01555	Syai.g_02198
OG0003553	Syar.g_03014	Syai.g_00546
OG0003564	Syar.g_00832	Syai.g_02207
OG0003567	Syar.g_02153	Syai.g_02092
OG0003570	Syar.g_02357, Syar.g_02364	Syai.g_01899
OG0003927	Syar.g_01844	Syai.g_02080
OG0003939	Syar.g_01423	Syai.g_01083
OG0004365	Syar.g_01438	Syai.g_00873
