Orthogroup	Syar	Syak
OG0002007	Syar.g_01994, Syar.g_01381	Syak.g_00763
OG0002008	Syar.g_02491	Syak.g_00632
OG0002009	Syar.g_02604	Syak.g_00395
OG0002010	Syar.g_01406	Syak.g_01075
OG0002013	Syar.g_03062	Syak.g_02232
OG0002015	Syar.g_00280	Syak.g_01541
OG0002016	Syar.g_00944	Syak.g_02003
OG0002017	Syar.g_00706	Syak.g_01891
OG0002020	Syar.g_00892	Syak.g_01840
OG0002021	Syar.g_00425	Syak.g_01842
OG0002022	Syar.g_00426	Syak.g_01843
OG0002023	Syar.g_00427	Syak.g_01844
OG0002024	Syar.g_00875, Syar.g_00004	Syak.g_01850
OG0002038	Syar.g_02839	Syak.g_00887
OG0002039	Syar.g_03221	Syak.g_00866
OG0002040	Syar.g_02140	Syak.g_00865
OG0002041	Syar.g_02508	Syak.g_00475
OG0002042	Syar.g_02530	Syak.g_00496
OG0002043	Syar.g_02580	Syak.g_00546
OG0002045	Syar.g_01265	Syak.g_01129
OG0002046	Syar.g_01258	Syak.g_01134
OG0002047	Syar.g_01160	Syak.g_01217
OG0002048	Syar.g_01092	Syak.g_01285
OG0002049	Syar.g_01016	Syak.g_01365
OG0002051	Syar.g_00116	Syak.g_02090
OG0002053	Syar.g_01842	Syak.g_02277
OG0002054	Syar.g_00876	Syak.g_01851
OG0002055	Syar.g_00872	Syak.g_01848
OG0002056	Syar.g_00243, Syar.g_00242	Syak.g_01477
OG0002109	Syar.g_00759, Syar.g_01997	Syak.g_01102
OG0002113	Syar.g_00507	Syak.g_01754
OG0002114	Syar.g_00920, Syar.g_01908	Syak.g_01014
OG0002116	Syar.g_02897	Syak.g_02450
OG0002119	Syar.g_00950	Syak.g_02520
OG0002120	Syar.g_01671	Syak.g_00576
OG0002121	Syar.g_01318	Syak.g_00146
OG0002125	Syar.g_01280	Syak.g_01111, Syak.g_01098
OG0002126	Syar.g_00271	Syak.g_01540
OG0002127	Syar.g_00073	Syak.g_02137
OG0002129	Syar.g_02862	Syak.g_01057
OG0002130	Syar.g_02775	Syak.g_00934
OG0002131	Syar.g_00424	Syak.g_01841
OG0002132	Syar.g_00866	Syak.g_01847
OG0002134	Syar.g_00257	Syak.g_01632
OG0002135	Syar.g_02966	Syak.g_02387
OG0002136	Syar.g_02965	Syak.g_02388
OG0002138	Syar.g_02036	Syak.g_00090
OG0002139	Syar.g_01729	Syak.g_00681
OG0002142	Syar.g_02820	Syak.g_01025
OG0002143	Syar.g_00969, Syar.g_00890	Syak.g_01210
OG0002144	Syar.g_01020	Syak.g_01359
OG0002145	Syar.g_01441, Syar.g_00366	Syak.g_00123
OG0002159	Syar.g_03094	Syak.g_01677
OG0002160	Syar.g_03003	Syak.g_00690
OG0002161	Syar.g_00923	Syak.g_01007
OG0002161	Syar.g_01825	Syak.g_01006
OG0002162	Syar.g_03193	Syak.g_02695
OG0002163	Syar.g_00383	Syak.g_01914, Syak.g_01920, Syak.g_01911
OG0002166	Syar.g_02857	Syak.g_00693
OG0002167	Syar.g_01875	Syak.g_00060
OG0002168	Syar.g_01378	Syak.g_00760
OG0002169	Syar.g_01159	Syak.g_01218
OG0002171	Syar.g_00263	Syak.g_01534
OG0002172	Syar.g_00940	Syak.g_01999
OG0002173	Syar.g_00952	Syak.g_02014
OG0002174	Syar.g_00707	Syak.g_01890
OG0002179	Syar.g_00660	Syak.g_01563
OG0002180	Syar.g_00233	Syak.g_01467
OG0002181	Syar.g_00204	Syak.g_01437
OG0002182	Syar.g_02901	Syak.g_01418
OG0002183	Syar.g_03083, Syar.g_03082	Syak.g_02221
OG0002184	Syar.g_03078	Syak.g_02225
OG0002185	Syar.g_03056	Syak.g_02237
OG0002186	Syar.g_02964	Syak.g_02389
OG0002187	Syar.g_02963	Syak.g_02390
OG0002188	Syar.g_02924	Syak.g_02421
OG0002189	Syar.g_02923	Syak.g_02422
OG0002190	Syar.g_02883	Syak.g_02464
OG0002191	Syar.g_02078	Syak.g_01197
OG0002192	Syar.g_01950, Syar.g_03209	Syak.g_00864
OG0002193	Syar.g_01384	Syak.g_02285, Syak.g_00688
OG0002194	Syar.g_01726	Syak.g_00677
OG0002195	Syar.g_01611, Syar.g_03152	Syak.g_00378
OG0002196	Syar.g_02625	Syak.g_00420
OG0002197	Syar.g_02501	Syak.g_00468
OG0002199	Syar.g_02432	Syak.g_00050
OG0002200	Syar.g_02808	Syak.g_01042
OG0002201	Syar.g_02176	Syak.g_02741
OG0002202	Syar.g_02177	Syak.g_02740
OG0002203	Syar.g_02178	Syak.g_02739
OG0002204	Syar.g_02196	Syak.g_02720
OG0002205	Syar.g_02293	Syak.g_02700
OG0002206	Syar.g_02303	Syak.g_02688
OG0002207	Syar.g_02313	Syak.g_02678
OG0002208	Syar.g_01464	Syak.g_02568
OG0002209	Syar.g_01126	Syak.g_01238
OG0002210	Syar.g_01101	Syak.g_01277
OG0002211	Syar.g_01065	Syak.g_01313
OG0002212	Syar.g_00896	Syak.g_01954
OG0002213	Syar.g_00312, Syar.g_03307	Syak.g_01950
OG0002214	Syar.g_00449	Syak.g_01815
OG0002229	Syar.g_00550	Syak.g_01705
OG0002231	Syar.g_02338	Syak.g_00924
OG0002233	Syar.g_00265	Syak.g_00063
OG0002238	Syar.g_00738	Syak.g_00285
OG0002239	Syar.g_02678	Syak.g_02442
OG0002241	Syar.g_01257	Syak.g_01135
OG0002242	Syar.g_00279	Syak.g_01535
OG0002243	Syar.g_03030	Syak.g_01961
OG0002245	Syar.g_00967	Syak.g_01208
OG0002250	Syar.g_03084	Syak.g_02220
OG0002251	Syar.g_02880	Syak.g_02467
OG0002252	Syar.g_00694	Syak.g_02373, Syak.g_01395
OG0002253	Syar.g_02770	Syak.g_00923
OG0002254	Syar.g_01556	Syak.g_00663
OG0002255	Syar.g_02518	Syak.g_00483
OG0002256	Syar.g_02069	Syak.g_00224
OG0002258	Syar.g_02197	Syak.g_02719
OG0002259	Syar.g_02350	Syak.g_02644
OG0002260	Syar.g_01730	Syak.g_00682
OG0002277	Syar.g_00541	Syak.g_01720
OG0002280	Syar.g_02685	Syak.g_02630
OG0002281	Syar.g_02291	Syak.g_02701
OG0002289	Syar.g_01255	Syak.g_01137
OG0002292	Syar.g_01001	Syak.g_02069
OG0002296	Syar.g_01411	Syak.g_01070
OG0002299	Syar.g_00970	Syak.g_00524
OG0002300	Syar.g_01877	Syak.g_00101
OG0002303	Syar.g_00968	Syak.g_01209
OG0002305	Syar.g_03125	Syak.g_02187
OG0002308	Syar.g_02935, Syar.g_02630	Syak.g_00425
OG0002309	Syar.g_01814	Syak.g_00607
OG0002328	Syar.g_03100	Syak.g_02208
OG0002330	Syar.g_02675	Syak.g_00716
OG0002332	Syar.g_00739	Syak.g_00284
OG0002333	Syar.g_00737	Syak.g_00286
OG0002341	Syar.g_00900	Syak.g_01957
OG0002343	Syar.g_00158	Syak.g_01408
OG0002348	Syar.g_00309	Syak.g_00243
OG0002349	Syar.g_02990	Syak.g_02357
OG0002351	Syar.g_00829	Syak.g_01502
OG0002354	Syar.g_02538	Syak.g_00502
OG0002355	Syar.g_02830	Syak.g_00244
OG0002358	Syar.g_03073	Syak.g_01193
OG0002359	Syar.g_01404	Syak.g_01078
OG0002382	Syar.g_01478	Syak.g_02583
OG0002391	Syar.g_00047	Syak.g_02164
OG0002396	Syar.g_01039	Syak.g_01340
OG0002402	Syar.g_01376	Syak.g_00758
OG0002404	Syar.g_00162	Syak.g_01497
OG0002405	Syar.g_02584	Syak.g_00550
OG0002406	Syar.g_02853	Syak.g_00139
OG0002408	Syar.g_02212	Syak.g_00204
OG0002409	Syar.g_00702	Syak.g_01894
OG0002410	Syar.g_00441	Syak.g_01824
OG0002411	Syar.g_02480	Syak.g_00617
OG0002430	Syar.g_02681	Syak.g_02634
OG0002431	Syar.g_02682	Syak.g_02633
OG0002443	Syar.g_02022	Syak.g_02039
OG0002444	Syar.g_00152, Syar.g_00843	Syak.g_01010
OG0002447	Syar.g_01256	Syak.g_01136
OG0002463	Syar.g_01743	Syak.g_00792
OG0002466	Syar.g_03004	Syak.g_02338
OG0002468	Syar.g_01444	Syak.g_00679
OG0002469	Syar.g_01705	Syak.g_00817
OG0002474	Syar.g_01805	Syak.g_01361
OG0002476	Syar.g_02035	Syak.g_00160
OG0002496	Syar.g_02281	Syak.g_01397
OG0002519	Syar.g_01448	Syak.g_01567
OG0002520	Syar.g_03133	Syak.g_02403
OG0002522	Syar.g_01216	Syak.g_02484
OG0002526	Syar.g_03248	Syak.g_00256
OG0002527	Syar.g_00731	Syak.g_00222
OG0002528	Syar.g_00729	Syak.g_00220
OG0002529	Syar.g_00732	Syak.g_00187
OG0002537	Syar.g_01005	Syak.g_00051
OG0002541	Syar.g_01100	Syak.g_01278
OG0002542	Syar.g_01747	Syak.g_00620
OG0002543	Syar.g_00348	Syak.g_01929
OG0002566	Syar.g_02971	Syak.g_02382
OG0002572	Syar.g_02030	Syak.g_02758
OG0002573	Syar.g_00844	Syak.g_01009
OG0002589	Syar.g_00750, Syar.g_00758	Syak.g_00199
OG0002592	Syar.g_00903	Syak.g_01960
OG0002598	Syar.g_02254	Syak.g_00099
OG0002601	Syar.g_00730	Syak.g_00221
OG0002602	Syar.g_00328	Syak.g_00247
OG0002607	Syar.g_01274	Syak.g_01117
OG0002647	Syar.g_00904	Syak.g_01959
OG0002677	Syar.g_00199	Syak.g_01433
OG0002678	Syar.g_02004	Syak.g_00058
OG0002679	Syar.g_01710	Syak.g_00769
OG0002680	Syar.g_01757	Syak.g_00660
OG0002685	Syar.g_01500	Syak.g_00167
OG0002700	Syar.g_01979	Syak.g_02288
OG0002704	Syar.g_00551	Syak.g_01704
OG0002724	Syar.g_00780, Syar.g_00770	Syak.g_02527
OG0002731	Syar.g_01559	Syak.g_02036
OG0002736	Syar.g_02722, Syar.g_02380	Syak.g_01708
OG0002743	Syar.g_01678	Syak.g_00530
OG0002747	Syar.g_02251	Syak.g_00013
OG0002750	Syar.g_02110	Syak.g_02648, Syak.g_02649
OG0002753	Syar.g_02273	Syak.g_02316
OG0002755	Syar.g_00408, Syar.g_01442, Syar.g_01741	Syak.g_01001
OG0002760	Syar.g_02168	Syak.g_02751
OG0002761	Syar.g_01363	Syak.g_00064
OG0002763	Syar.g_00184, Syar.g_02101	Syak.g_01096
OG0002765	Syar.g_02045	Syak.g_00312
OG0002787	Syar.g_00399	Syak.g_00301
OG0002788	Syar.g_00398	Syak.g_00302
OG0002789	Syar.g_00397	Syak.g_00303
OG0002790	Syar.g_00396	Syak.g_00304
OG0002791	Syar.g_00395	Syak.g_00305
OG0002792	Syar.g_00394	Syak.g_00306
OG0002793	Syar.g_00393	Syak.g_00307
OG0002802	Syar.g_01890	Syak.g_00628
OG0002855	Syar.g_02577	Syak.g_00543
OG0002864	Syar.g_02006	Syak.g_01161
OG0002868	Syar.g_00740	Syak.g_02040
OG0002879	Syar.g_02758	Syak.g_00191
OG0002899	Syar.g_00767, Syar.g_01995	Syak.g_01100
OG0002938	Syar.g_00581	Syak.g_01529, Syak.g_01701, Syak.g_01700
OG0002940	Syar.g_02099	Syak.g_02011
OG0002979	Syar.g_00881, Syar.g_00883, Syar.g_02105	Syak.g_01970
OG0002983	Syar.g_02454	Syak.g_00686
OG0002985	Syar.g_02832	Syak.g_00227
OG0002994	Syar.g_00802	Syak.g_00239
OG0002996	Syar.g_00961	Syak.g_00218
OG0002998	Syar.g_01670	Syak.g_00093
OG0002999	Syar.g_01966	Syak.g_00849
OG0003000	Syar.g_02864	Syak.g_01059
OG0003002	Syar.g_00790	Syak.g_00190
OG0003003	Syar.g_02158	Syak.g_00208
OG0003066	Syar.g_01209	Syak.g_00667
OG0003091	Syar.g_02100	Syak.g_02012
OG0003096	Syar.g_00578	Syak.g_01607
OG0003097	Syar.g_00569	Syak.g_01657
OG0003134	Syar.g_03071	Syak.g_02230
OG0003135	Syar.g_01002	Syak.g_02070
OG0003136	Syar.g_02000	Syak.g_01887
OG0003137	Syar.g_03231	Syak.g_02471
OG0003146	Syar.g_00845	Syak.g_01008
OG0003151	Syar.g_02366	Syak.g_02049, Syak.g_02050
OG0003293	Syar.g_01567	Syak.g_01152
OG0003303	Syar.g_00742	Syak.g_01049
OG0003309	Syar.g_02392, Syar.g_02399, Syar.g_02398	Syak.g_01369
OG0003311	Syar.g_02509	Syak.g_00136
OG0003316	Syar.g_00791	Syak.g_00189
OG0003317	Syar.g_00389	Syak.g_00209
OG0003318	Syar.g_02002	Syak.g_01655
OG0003319	Syar.g_02828	Syak.g_02052
OG0003535	Syar.g_00874	Syak.g_00988
OG0003551	Syar.g_01487	Syak.g_02592
OG0003570	Syar.g_02357, Syar.g_02364	Syak.g_01602
OG0003572	Syar.g_00974	Syak.g_02054, Syak.g_01166
OG0003927	Syar.g_01844	Syak.g_00585
OG0003942	Syar.g_01692, Syar.g_01313	Syak.g_00288
OG0004401	Syar.g_00976	Syak.g_02056
OG0004402	Syar.g_00975	Syak.g_02055
OG0006150	Syar.g_02850	Syak.g_00171
OG0006161	Syar.g_00811	Syak.g_01663
