Orthogroup	Syaj	Syah
OG0001870	Syaj.g_00305	Syah.g_02155
OG0001871	Syaj.g_00310	Syah.g_02149
OG0001872	Syaj.g_00580	Syah.g_01394
OG0001873	Syaj.g_00641	Syah.g_01429
OG0001874	Syaj.g_00644	Syah.g_01432
OG0001877	Syaj.g_00482	Syah.g_02002
OG0001878	Syaj.g_00826	Syah.g_01670
OG0001879	Syaj.g_00835	Syah.g_01664
OG0001880	Syaj.g_00873	Syah.g_01626
OG0001881	Syaj.g_00895	Syah.g_01625
OG0001882	Syaj.g_00919	Syah.g_01601
OG0001883	Syaj.g_00925	Syah.g_01597
OG0001884	Syaj.g_00933	Syah.g_01588
OG0001885	Syaj.g_00772	Syah.g_01576
OG0001886	Syaj.g_00768	Syah.g_01572
OG0001887	Syaj.g_00763	Syah.g_01823
OG0001888	Syaj.g_01052	Syah.g_01803
OG0001889	Syaj.g_01007	Syah.g_01763
OG0001890	Syaj.g_00368	Syah.g_02097
OG0001891	Syaj.g_00356	Syah.g_02101
OG0001892	Syaj.g_00342	Syah.g_02115
OG0001893	Syaj.g_01300	Syah.g_01955
OG0001894	Syaj.g_01284	Syah.g_01936
OG0001895	Syaj.g_01361	Syah.g_01318
OG0001896	Syaj.g_01562	Syah.g_02230
OG0001897	Syaj.g_02815	Syah.g_00868
OG0001898	Syaj.g_02800	Syah.g_00848
OG0001899	Syaj.g_02726	Syah.g_00774
OG0001900	Syaj.g_02592	Syah.g_00649
OG0001901	Syaj.g_02591	Syah.g_00648
OG0001902	Syaj.g_02558	Syah.g_00093
OG0001903	Syaj.g_02549	Syah.g_00103
OG0001904	Syaj.g_02475	Syah.g_00172
OG0001905	Syaj.g_02461	Syah.g_00182
OG0001906	Syaj.g_01932	Syah.g_00024
OG0001907	Syaj.g_01955	Syah.g_00043
OG0001908	Syaj.g_02004	Syah.g_00619
OG0001909	Syaj.g_02016	Syah.g_00608
OG0001910	Syaj.g_02069	Syah.g_00545
OG0001912	Syaj.g_02124	Syah.g_00495
OG0001913	Syaj.g_02126	Syah.g_00493
OG0001914	Syaj.g_00650	Syah.g_01442
OG0001915	Syaj.g_02253	Syah.g_00381
OG0001916	Syaj.g_00089	Syah.g_01014
OG0001917	Syaj.g_00812	Syah.g_01684
OG0001918	Syaj.g_01172	Syah.g_01852
OG0001929	Syaj.g_02332	Syah.g_00302
OG0001930	Syaj.g_01628	Syah.g_02304
OG0001931	Syaj.g_01629	Syah.g_02305
OG0001932	Syaj.g_02424	Syah.g_00243
OG0001933	Syaj.g_01890	Syah.g_02540
OG0001934	Syaj.g_01875	Syah.g_02527
OG0001935	Syaj.g_01826	Syah.g_02489
OG0001936	Syaj.g_01233	Syah.g_01889
OG0001937	Syaj.g_01679	Syah.g_02340
OG0001938	Syaj.g_00066	Syah.g_00992
OG0001939	Syaj.g_00488, Syaj.g_00487	Syah.g_01998
OG0001940	Syaj.g_00220	Syah.g_01127
OG0001941	Syaj.g_01520	Syah.g_02208
OG0001943	Syaj.g_01162	Syah.g_01844
OG0001944	Syaj.g_01120	Syah.g_01560
OG0001946	Syaj.g_00481	Syah.g_02003
OG0001948	Syaj.g_00843	Syah.g_01655
OG0001949	Syaj.g_00863	Syah.g_01635
OG0001950	Syaj.g_00865	Syah.g_01633
OG0001951	Syaj.g_00896	Syah.g_01624
OG0001952	Syaj.g_00920	Syah.g_01600
OG0001953	Syaj.g_00921	Syah.g_01599
OG0001954	Syaj.g_01128	Syah.g_01545
OG0001957	Syaj.g_01295	Syah.g_01950
OG0001958	Syaj.g_00706	Syah.g_01493
OG0001961	Syaj.g_01449	Syah.g_01216
OG0001964	Syaj.g_02653	Syah.g_00704
OG0001965	Syaj.g_01254	Syah.g_01902
OG0001966	Syaj.g_02598	Syah.g_00654
OG0001967	Syaj.g_02596	Syah.g_00652
OG0001968	Syaj.g_02595	Syah.g_00651
OG0001969	Syaj.g_02524	Syah.g_00125
OG0001970	Syaj.g_01934	Syah.g_00026
OG0001971	Syaj.g_02014	Syah.g_00610
OG0001972	Syaj.g_02081	Syah.g_00533
OG0001975	Syaj.g_00649	Syah.g_01441
OG0001976	Syaj.g_00651	Syah.g_01443
OG0001978	Syaj.g_02377	Syah.g_00281
OG0001979	Syaj.g_00486	Syah.g_01999
OG0001980	Syaj.g_02796	Syah.g_00844
OG0001980	Syaj.g_02669	Syah.g_01834
OG0001995	Syaj.g_00503	Syah.g_01988
OG0001997	Syaj.g_01864	Syah.g_02518
OG0001998	Syaj.g_00798	Syah.g_00502
OG0001998	Syaj.g_00799	Syah.g_01305
OG0002000	Syaj.g_00117	Syah.g_01041
OG0002007	Syaj.g_00397	Syah.g_02062
OG0002008	Syaj.g_00828	Syah.g_01668
OG0002009	Syaj.g_01062	Syah.g_01813
OG0002010	Syaj.g_01416	Syah.g_01261
OG0002011	Syaj.g_01107	Syah.g_00896
OG0002012	Syaj.g_00514	Syah.g_01562
OG0002014	Syaj.g_02485, Syaj.g_01717	Syah.g_00158
OG0002015	Syaj.g_02486	Syah.g_00163
OG0002016	Syaj.g_02061	Syah.g_00551
OG0002017	Syaj.g_02176	Syah.g_00458
OG0002020	Syaj.g_02220	Syah.g_00413
OG0002021	Syaj.g_02219	Syah.g_00415
OG0002022	Syaj.g_02217	Syah.g_00417
OG0002023	Syaj.g_02216	Syah.g_00418
OG0002024	Syaj.g_02211	Syah.g_00426
OG0002037	Syaj.g_00070	Syah.g_00994, Syah.g_00995
OG0002038	Syaj.g_00311	Syah.g_02148
OG0002039	Syaj.g_00325	Syah.g_02135
OG0002040	Syaj.g_00326	Syah.g_02134
OG0002041	Syaj.g_00847	Syah.g_01651
OG0002043	Syaj.g_00785	Syah.g_01581
OG0002044	Syaj.g_00387	Syah.g_02077
OG0002045	Syaj.g_01453	Syah.g_01213
OG0002049	Syaj.g_02677	Syah.g_00730
OG0002050	Syaj.g_02584	Syah.g_00643
OG0002053	Syaj.g_02150, Syaj.g_02149	Syah.g_00474
OG0002054	Syaj.g_02210	Syah.g_00427
OG0002055	Syaj.g_02213	Syah.g_00423
OG0002056	Syaj.g_02548	Syah.g_00104
OG0002092	Syaj.g_01646	Syah.g_02320, Syah.g_02321
OG0002106	Syaj.g_00365	Syah.g_00469
OG0002112	Syaj.g_02537	Syah.g_00115
OG0002115	Syaj.g_01710	Syah.g_02375
OG0002116	Syaj.g_01684	Syah.g_02345
OG0002117	Syaj.g_00316	Syah.g_02142
OG0002118	Syaj.g_00591	Syah.g_01403
OG0002119	Syaj.g_02056	Syah.g_00569
OG0002120	Syaj.g_01131	Syah.g_01543
OG0002121	Syaj.g_00667	Syah.g_01460
OG0002123	Syaj.g_00955	Syah.g_01725
OG0002124	Syaj.g_00352	Syah.g_02108
OG0002126	Syaj.g_02488	Syah.g_00160
OG0002127	Syaj.g_01953	Syah.g_00042
OG0002128	Syaj.g_00648	Syah.g_01440
OG0002129	Syaj.g_01394	Syah.g_01277
OG0002132	Syaj.g_02214	Syah.g_00422
OG0002133	Syaj.g_02212	Syah.g_00424
OG0002134	Syaj.g_02436	Syah.g_00232
OG0002135	Syaj.g_01753	Syah.g_02419
OG0002136	Syaj.g_01752	Syah.g_02418
OG0002138	Syaj.g_00489	Syah.g_01997
OG0002139	Syaj.g_00565	Syah.g_01381
OG0002140	Syaj.g_02895	Syah.g_02393
OG0002141	Syaj.g_01249	Syah.g_01898
OG0002142	Syaj.g_01365	Syah.g_01313
OG0002143	Syaj.g_02834	Syah.g_00893
OG0002144	Syaj.g_02683	Syah.g_00733
OG0002157	Syaj.g_02536	Syah.g_00116
OG0002158	Syaj.g_02538	Syah.g_00114
OG0002162	Syaj.g_00212	Syah.g_01121
OG0002163	Syaj.g_02143	Syah.g_00480
OG0002171	Syaj.g_02491	Syah.g_00156
OG0002172	Syaj.g_02065	Syah.g_00548
OG0002178	Syaj.g_02215	Syah.g_00420
OG0002179	Syaj.g_02458	Syah.g_00185
OG0002180	Syaj.g_02557	Syah.g_00094
OG0002181	Syaj.g_02589	Syah.g_00646
OG0002182	Syaj.g_02608	Syah.g_00664
OG0002183	Syaj.g_01846	Syah.g_02509
OG0002184	Syaj.g_01843	Syah.g_02506
OG0002185	Syaj.g_01835	Syah.g_02499
OG0002186	Syaj.g_01751	Syah.g_02417
OG0002187	Syaj.g_01750	Syah.g_02415
OG0002188	Syaj.g_01713	Syah.g_02378
OG0002189	Syaj.g_01712	Syah.g_02377
OG0002190	Syaj.g_01662	Syah.g_02331
OG0002192	Syaj.g_00329	Syah.g_02132
OG0002193	Syaj.g_00508	Syah.g_01349
OG0002194	Syaj.g_00568	Syah.g_01384
OG0002195	Syaj.g_00758	Syah.g_01534
OG0002196	Syaj.g_01040	Syah.g_01792
OG0002197	Syaj.g_00841	Syah.g_01659
OG0002198	Syaj.g_01263	Syah.g_01914
OG0002199	Syaj.g_01268	Syah.g_01920
OG0002200	Syaj.g_01379	Syah.g_01291
OG0002201	Syaj.g_00258	Syah.g_01162
OG0002202	Syaj.g_00257	Syah.g_01161
OG0002203	Syaj.g_00256	Syah.g_01160
OG0002204	Syaj.g_00235	Syah.g_01142
OG0002205	Syaj.g_00217	Syah.g_01126
OG0002206	Syaj.g_00204	Syah.g_01113
OG0002207	Syaj.g_00194	Syah.g_01103
OG0002208	Syaj.g_00063	Syah.g_00989
OG0002209	Syaj.g_02813	Syah.g_00866
OG0002210	Syaj.g_02766	Syah.g_00814
OG0002211	Syaj.g_02730	Syah.g_00777
OG0002212	Syaj.g_02099	Syah.g_00524
OG0002213	Syaj.g_02103	Syah.g_00519
OG0002214	Syaj.g_02240	Syah.g_00393
OG0002230	Syaj.g_01574	Syah.g_02240
OG0002230	Syaj.g_01570	Syah.g_00195
OG0002233	Syaj.g_00970	Syah.g_01739
OG0002234	Syaj.g_01224	Syah.g_01883
OG0002235	Syaj.g_01045	Syah.g_01796
OG0002236	Syaj.g_02675	Syah.g_00727
OG0002238	Syaj.g_00690	Syah.g_01472
OG0002242	Syaj.g_02490	Syah.g_00157
OG0002245	Syaj.g_02836	Syah.g_00895
OG0002247	Syaj.g_00210	Syah.g_01119
OG0002248	Syaj.g_00477	Syah.g_02007
OG0002250	Syaj.g_01847	Syah.g_02510
OG0002251	Syaj.g_01653	Syah.g_02328
OG0002252	Syaj.g_01585	Syah.g_02253
OG0002253	Syaj.g_01498	Syah.g_02189
OG0002254	Syaj.g_00796	Syah.g_01697
OG0002255	Syaj.g_00855	Syah.g_01643
OG0002257	Syaj.g_01237	Syah.g_01892
OG0002258	Syaj.g_00234	Syah.g_01141
OG0002259	Syaj.g_00148	Syah.g_01068
OG0002260	Syaj.g_00564	Syah.g_01380
OG0002279	Syaj.g_01889	Syah.g_02539
OG0002280	Syaj.g_00127	Syah.g_01050
OG0002297	Syaj.g_00512	Syah.g_01347
OG0002298	Syaj.g_00859	Syah.g_01639
OG0002299	Syaj.g_00918	Syah.g_01602
OG0002300	Syaj.g_01122	Syah.g_01555
OG0002301	Syaj.g_01691	Syah.g_01949
OG0002303	Syaj.g_02835	Syah.g_00894
OG0002304	Syaj.g_02783	Syah.g_01225, Syah.g_00832
OG0002305	Syaj.g_01892	Syah.g_02542
OG0002306	Syaj.g_02209	Syah.g_00419
OG0002309	Syaj.g_00380	Syah.g_02085
OG0002331	Syaj.g_00972	Syah.g_01740
OG0002332	Syaj.g_00689	Syah.g_01471
OG0002333	Syaj.g_00691	Syah.g_01473
OG0002334	Syaj.g_01371	Syah.g_01300
OG0002336	Syaj.g_01441	Syah.g_01223
OG0002338	Syaj.g_02483	Syah.g_00161
OG0002339	Syaj.g_02471	Syah.g_00176
OG0002350	Syaj.g_02798	Syah.g_00846
OG0002351	Syaj.g_02525	Syah.g_00124
OG0002353	Syaj.g_01010	Syah.g_01766
OG0002354	Syaj.g_00897	Syah.g_01623
OG0002355	Syaj.g_01195	Syah.g_02469
OG0002356	Syaj.g_01482	Syah.g_01209
OG0002357	Syaj.g_02179	Syah.g_00455
OG0002369	Syaj.g_02343	Syah.g_00222
OG0002380	Syaj.g_01781	Syah.g_02298
OG0002386	Syaj.g_01240	Syah.g_01893
OG0002395	Syaj.g_02535, Syaj.g_02534	Syah.g_00117
OG0002400	Syaj.g_00966	Syah.g_01364
OG0002401	Syaj.g_00313	Syah.g_02146
OG0002402	Syaj.g_00412	Syah.g_02059
OG0002403	Syaj.g_00594	Syah.g_01405
OG0002404	Syaj.g_02160	Syah.g_01716
OG0002405	Syaj.g_00783	Syah.g_01579
OG0002407	Syaj.g_02186	Syah.g_01354
OG0002408	Syaj.g_01228	Syah.g_01886
OG0002429	Syaj.g_01861	Syah.g_02516
OG0002435	Syaj.g_01563	Syah.g_02229
OG0002448	Syaj.g_01630	Syah.g_00685
OG0002450	Syaj.g_02249	Syah.g_00385
OG0002461	Syaj.g_01673	Syah.g_01342
OG0002462	Syaj.g_01774	Syah.g_02440
OG0002465	Syaj.g_00283	Syah.g_02181
OG0002467	Syaj.g_00506, Syaj.g_00505	Syah.g_01350
OG0002470	Syaj.g_00661	Syah.g_01486
OG0002471	Syaj.g_01174	Syah.g_01854
OG0002472	Syaj.g_02897	Syah.g_02293
OG0002488	Syaj.g_02472	Syah.g_00175
OG0002490	Syaj.g_02350	Syah.g_00214
OG0002521	Syaj.g_01706	Syah.g_02371
OG0002523	Syaj.g_00502	Syah.g_01989
OG0002524	Syaj.g_01123	Syah.g_01554
OG0002525	Syaj.g_01137	Syah.g_01537
OG0002526	Syaj.g_01157	Syah.g_01841
OG0002532	Syaj.g_01234	Syah.g_01890
OG0002533	Syaj.g_00168	Syah.g_01085
OG0002534	Syaj.g_02792	Syah.g_00843
OG0002535	Syaj.g_02789	Syah.g_00840
OG0002536	Syaj.g_02772	Syah.g_00820
OG0002538	Syaj.g_02037	Syah.g_00586
OG0002543	Syaj.g_02127	Syah.g_00492
OG0002544	Syaj.g_01227	Syah.g_01352
OG0002545	Syaj.g_01119	Syah.g_01561
OG0002578	Syaj.g_00801, Syaj.g_01380	Syah.g_01290
OG0002594	Syaj.g_01290	Syah.g_02355
OG0002595	Syaj.g_00504	Syah.g_01987
OG0002596	Syaj.g_01110	Syah.g_02460
OG0002599	Syaj.g_01156	Syah.g_01828
OG0002600	Syaj.g_01194	Syah.g_02353
OG0002603	Syaj.g_01218	Syah.g_01341
OG0002604	Syaj.g_01236	Syah.g_01891
OG0002605	Syaj.g_02797	Syah.g_00845
OG0002608	Syaj.g_00443	Syah.g_02016
OG0002609	Syaj.g_00353	Syah.g_02104
OG0002674	Syaj.g_02755	Syah.g_00803
OG0002708	Syaj.g_00551	Syah.g_00947
OG0002710	Syaj.g_01063	Syah.g_01336
OG0002732	Syaj.g_02407	Syah.g_01457
OG0002738	Syaj.g_00640	Syah.g_01428
OG0002740	Syaj.g_01077	Syah.g_01328
OG0002741	Syaj.g_01013	Syah.g_01769
OG0002742	Syaj.g_00526	Syah.g_01089
OG0002744	Syaj.g_01160	Syah.g_01843
OG0002746	Syaj.g_01257	Syah.g_01911
OG0002748	Syaj.g_00263	Syah.g_01165
OG0002749	Syaj.g_00165	Syah.g_01083, Syah.g_01080
OG0002758	Syaj.g_01064	Syah.g_01856
OG0002759	Syaj.g_01127	Syah.g_02064
OG0002850	Syaj.g_01624	Syah.g_02301
OG0002851	Syaj.g_00450	Syah.g_02010
OG0002852	Syaj.g_01068	Syah.g_01818
OG0002853	Syaj.g_00974	Syah.g_01742
OG0002856	Syaj.g_02687	Syah.g_01566
OG0002858	Syaj.g_01788	Syah.g_00926
OG0002862	Syaj.g_02784	Syah.g_00835
OG0002863	Syaj.g_02793	Syah.g_01230
OG0002865	Syaj.g_01111	Syah.g_00955
OG0002867	Syaj.g_01168	Syah.g_02292
OG0002869	Syaj.g_00355	Syah.g_02102
OG0002932	Syaj.g_02406	Syah.g_01458
OG0002933	Syaj.g_02405	Syah.g_01459
OG0002935	Syaj.g_02385, Syaj.g_02386	Syah.g_00274
OG0002943	Syaj.g_01772	Syah.g_02437
OG0002944	Syaj.g_01771	Syah.g_02436
OG0002945	Syaj.g_01770	Syah.g_02435
OG0002946	Syaj.g_01768	Syah.g_02433
OG0002947	Syaj.g_01767	Syah.g_02432
OG0002948	Syaj.g_01766	Syah.g_02430
OG0002949	Syaj.g_01765	Syah.g_02429
OG0002950	Syaj.g_01764	Syah.g_02428
OG0002954	Syaj.g_01652	Syah.g_02327
OG0002955	Syaj.g_01580	Syah.g_02248
OG0002956	Syaj.g_01581	Syah.g_02249
OG0002957	Syaj.g_01579	Syah.g_02247
OG0002958	Syaj.g_01578	Syah.g_02246
OG0002962	Syaj.g_01053	Syah.g_01804
OG0002963	Syaj.g_01660	Syah.g_01559
OG0002964	Syaj.g_00975	Syah.g_01743
OG0002972	Syaj.g_00018	Syah.g_01232
OG0002974	Syaj.g_01452	Syah.g_01214
OG0002977	Syaj.g_02085	Syah.g_00530
OG0002980	Syaj.g_02778	Syah.g_00825
OG0002981	Syaj.g_02785	Syah.g_00836
OG0002984	Syaj.g_00069	Syah.g_00993
OG0003029	Syaj.g_00139	Syah.g_01176
OG0003055	Syaj.g_02380	Syah.g_00278
OG0003096	Syaj.g_02387	Syah.g_00273
OG0003116	Syaj.g_01225	Syah.g_01884
OG0003117	Syaj.g_01246	Syah.g_01896
OG0003118	Syaj.g_01248	Syah.g_01897
OG0003121	Syaj.g_00141	Syah.g_01061
OG0003138	Syaj.g_00328	Syah.g_02133
OG0003139	Syaj.g_01177	Syah.g_01453
OG0003140	Syaj.g_02841	Syah.g_01082
OG0003233	Syaj.g_00779	Syah.g_01200
OG0003247	Syaj.g_01197	Syah.g_01480
OG0003248	Syaj.g_01112	Syah.g_00721
OG0003257	Syaj.g_02346	Syah.g_00229
OG0003265	Syaj.g_01625	Syah.g_02302
OG0003266	Syaj.g_00284	Syah.g_02180
OG0003268	Syaj.g_00531	Syah.g_01343
OG0003294	Syaj.g_02665	Syah.g_00719
OG0003295	Syaj.g_02233	Syah.g_00330
OG0003296	Syaj.g_02896	Syah.g_01984
OG0003297	Syaj.g_00364	Syah.g_01357
OG0003339	Syaj.g_02345	Syah.g_00228
OG0003528	Syaj.g_02891	Syah.g_00924
OG0003539	Syaj.g_00402	Syah.g_01836
OG0003557	Syaj.g_00518	Syah.g_01345
OG0003866	Syaj.g_01658	Syah.g_01549
OG0003883	Syaj.g_02668	Syah.g_01839
OG0003884	Syaj.g_01214	Syah.g_01835
OG0003896	Syaj.g_02889	Syah.g_00923
OG0003937	Syaj.g_00777	Syah.g_01181
OG0004061	Syaj.g_02381	Syah.g_00277
OG0004113	Syaj.g_02400	Syah.g_00260
OG0004309	Syaj.g_00001	Syah.g_02299
OG0004355	Syaj.g_00407	Syah.g_01831
OG0004383	Syaj.g_02323	Syah.g_00311
OG0004668	Syaj.g_02349	Syah.g_00219
OG0005108	Syaj.g_02373	Syah.g_00285
OG0005110	Syaj.g_02378	Syah.g_00280
OG0006080	Syaj.g_02430	Syah.g_00238
OG0006081	Syaj.g_02379	Syah.g_00279
OG0006082	Syaj.g_02367	Syah.g_00291
OG0006083	Syaj.g_02366	Syah.g_00292
