Orthogroup	Syaj	Syag
OG0001895	Syaj.g_01361	Syag.g_01296
OG0001896	Syaj.g_01562	Syag.g_00024
OG0001897	Syaj.g_02815	Syag.g_02854
OG0001898	Syaj.g_02800	Syag.g_02836
OG0001899	Syaj.g_02726	Syag.g_02761
OG0001900	Syaj.g_02592	Syag.g_02623
OG0001901	Syaj.g_02591	Syag.g_02622
OG0001902	Syaj.g_02558	Syag.g_02591
OG0001903	Syaj.g_02549	Syag.g_02582
OG0001904	Syaj.g_02475	Syag.g_02450
OG0001905	Syaj.g_02461	Syag.g_02438
OG0001906	Syaj.g_01932	Syag.g_01926
OG0001907	Syaj.g_01955	Syag.g_01944
OG0001908	Syaj.g_02004	Syag.g_01992
OG0001909	Syaj.g_02016	Syag.g_02006
OG0001910	Syaj.g_02069	Syag.g_02068
OG0001912	Syaj.g_02124	Syag.g_02139
OG0001913	Syaj.g_02126	Syag.g_02141
OG0001914	Syaj.g_00650	Syag.g_00149
OG0001915	Syaj.g_02253	Syag.g_02264
OG0001916	Syaj.g_00089	Syag.g_01510
OG0001917	Syaj.g_00812	Syag.g_00873
OG0001918	Syaj.g_01172	Syag.g_00209
OG0001924	Syaj.g_01318	Syag.g_00366
OG0001925	Syaj.g_01319	Syag.g_00365
OG0001926	Syaj.g_01320	Syag.g_00364
OG0001927	Syaj.g_01321	Syag.g_00363
OG0001929	Syaj.g_02332	Syag.g_02352
OG0001932	Syaj.g_02424	Syag.g_02400
OG0001933	Syaj.g_01890	Syag.g_01888
OG0001934	Syaj.g_01875	Syag.g_01873
OG0001935	Syaj.g_01826	Syag.g_01826
OG0001936	Syaj.g_01233	Syag.g_00111
OG0001937	Syaj.g_01679	Syag.g_01648
OG0001938	Syaj.g_00066	Syag.g_01531
OG0001939	Syaj.g_00488, Syaj.g_00487	Syag.g_00441
OG0001940	Syaj.g_00220	Syag.g_00307
OG0001941	Syaj.g_01520	Syag.g_01220
OG0001943	Syaj.g_01162	Syag.g_01126
OG0001944	Syaj.g_01120	Syag.g_00746
OG0001946	Syaj.g_00481	Syag.g_01005
OG0001947	Syaj.g_00409	Syag.g_00953
OG0001948	Syaj.g_00843	Syag.g_00844
OG0001949	Syaj.g_00863	Syag.g_00824
OG0001950	Syaj.g_00865	Syag.g_00822
OG0001951	Syaj.g_00896	Syag.g_00812
OG0001952	Syaj.g_00920	Syag.g_00788
OG0001953	Syaj.g_00921	Syag.g_00787
OG0001957	Syaj.g_01295	Syag.g_00387
OG0001958	Syaj.g_00706	Syag.g_00558
OG0001961	Syaj.g_01449	Syag.g_01351
OG0001964	Syaj.g_02653	Syag.g_02706
OG0001965	Syaj.g_01254	Syag.g_01457
OG0001966	Syaj.g_02598	Syag.g_02629
OG0001967	Syaj.g_02596	Syag.g_02627
OG0001968	Syaj.g_02595	Syag.g_02626
OG0001969	Syaj.g_02524	Syag.g_02561
OG0001970	Syaj.g_01934	Syag.g_01928
OG0001971	Syaj.g_02014	Syag.g_02004
OG0001972	Syaj.g_02081	Syag.g_02082
OG0001975	Syaj.g_00649	Syag.g_00150
OG0001976	Syaj.g_00651	Syag.g_00148
OG0001978	Syaj.g_02377	Syag.g_02649
OG0001979	Syaj.g_00486	Syag.g_01012
OG0001980	Syaj.g_02796, Syaj.g_02669	Syag.g_02832
OG0001993	Syaj.g_01316	Syag.g_00368
OG0001994	Syaj.g_01317	Syag.g_00367
OG0001997	Syaj.g_01864	Syag.g_01862
OG0001998	Syaj.g_00798, Syaj.g_00799	Syag.g_01305
OG0001999	Syaj.g_01590	Syag.g_01737
OG0002000	Syaj.g_00117	Syag.g_01481
OG0002002	Syaj.g_00581	Syag.g_01059
OG0002004	Syaj.g_01838	Syag.g_01686
OG0002006	Syaj.g_00398	Syag.g_00952
OG0002007	Syaj.g_00397	Syag.g_00951
OG0002008	Syaj.g_00828	Syag.g_00856
OG0002010	Syaj.g_01416	Syag.g_01384
OG0002012	Syaj.g_00514	Syag.g_01609
OG0002014	Syaj.g_01717	Syag.g_02473
OG0002015	Syaj.g_02486	Syag.g_02459
OG0002016	Syaj.g_02061	Syag.g_02062
OG0002017	Syaj.g_02176	Syag.g_02179
OG0002019	Syaj.g_01105	Syag.g_02511
OG0002020	Syaj.g_02220	Syag.g_02228
OG0002021	Syaj.g_02219	Syag.g_02226
OG0002022	Syaj.g_02217	Syag.g_02225
OG0002023	Syaj.g_02216	Syag.g_02224
OG0002024	Syaj.g_02211	Syag.g_02217
OG0002037	Syaj.g_00070	Syag.g_01037
OG0002038	Syaj.g_00311	Syag.g_01131
OG0002039	Syaj.g_00325	Syag.g_01118
OG0002040	Syaj.g_00326	Syag.g_01117
OG0002041	Syaj.g_00847	Syag.g_00840
OG0002043	Syaj.g_00785	Syag.g_00771
OG0002044	Syaj.g_00387	Syag.g_00715, Syag.g_01174
OG0002045	Syaj.g_01453	Syag.g_01346
OG0002046	Syaj.g_01465	Syag.g_01342
OG0002048	Syaj.g_02759	Syag.g_02795
OG0002049	Syaj.g_02677	Syag.g_02712
OG0002050	Syaj.g_02584	Syag.g_02617
OG0002051	Syaj.g_02001	Syag.g_01989
OG0002054	Syaj.g_02210	Syag.g_02216
OG0002055	Syaj.g_02213	Syag.g_02219
OG0002056	Syaj.g_02548	Syag.g_02581
OG0002092	Syaj.g_01646	Syag.g_01294, Syag.g_01295
OG0002106	Syaj.g_00365	Syag.g_01417
OG0002112	Syaj.g_02537	Syag.g_02570
OG0002113	Syaj.g_02300	Syag.g_02311
OG0002115	Syaj.g_01710	Syag.g_01679
OG0002116	Syaj.g_01684	Syag.g_01653
OG0002117	Syaj.g_00316	Syag.g_01124
OG0002119	Syaj.g_02056	Syag.g_02057
OG0002120	Syaj.g_01131	Syag.g_00745
OG0002121	Syaj.g_00667	Syag.g_00172
OG0002123	Syaj.g_00955	Syag.g_00918
OG0002124	Syaj.g_00352	Syag.g_00738
OG0002126	Syaj.g_02488	Syag.g_02460
OG0002127	Syaj.g_01953	Syag.g_01946
OG0002128	Syaj.g_00648	Syag.g_00146
OG0002129	Syaj.g_01394	Syag.g_01403
OG0002130	Syaj.g_01509	Syag.g_01190
OG0002132	Syaj.g_02214	Syag.g_02220
OG0002133	Syaj.g_02212	Syag.g_02218
OG0002134	Syaj.g_02436	Syag.g_02410
OG0002135	Syaj.g_01753	Syag.g_01722
OG0002136	Syaj.g_01752	Syag.g_01721
OG0002138	Syaj.g_00489	Syag.g_00463
OG0002139	Syaj.g_00565	Syag.g_01040
OG0002141	Syaj.g_01249	Syag.g_00491
OG0002142	Syaj.g_01365	Syag.g_01439
OG0002143	Syaj.g_02834	Syag.g_00010
OG0002144	Syaj.g_02683	Syag.g_02717
OG0002157	Syaj.g_02536	Syag.g_02569
OG0002158	Syaj.g_02538	Syag.g_02571
OG0002159	Syaj.g_02404	Syag.g_02381
OG0002162	Syaj.g_00212	Syag.g_00300
OG0002163	Syaj.g_02143	Syag.g_02150
OG0002167	Syaj.g_01089	Syag.g_01842
OG0002168	Syaj.g_00410	Syag.g_00954
OG0002171	Syaj.g_02491	Syag.g_02464
OG0002173	Syaj.g_02054	Syag.g_02055
OG0002178	Syaj.g_02215	Syag.g_02222
OG0002179	Syaj.g_02458	Syag.g_02435
OG0002180	Syaj.g_02557	Syag.g_02590
OG0002181	Syaj.g_02589	Syag.g_02620
OG0002182	Syaj.g_02608	Syag.g_02639
OG0002183	Syaj.g_01846	Syag.g_01851
OG0002184	Syaj.g_01843	Syag.g_01847
OG0002185	Syaj.g_01835	Syag.g_01837
OG0002186	Syaj.g_01751	Syag.g_01720
OG0002187	Syaj.g_01750	Syag.g_01719
OG0002188	Syaj.g_01713	Syag.g_01682
OG0002189	Syaj.g_01712	Syag.g_01681
OG0002190	Syaj.g_01662	Syag.g_01639
OG0002191	Syaj.g_01560	Syag.g_00027
OG0002192	Syaj.g_00329	Syag.g_01116
OG0002193	Syaj.g_00508	Syag.g_01020
OG0002194	Syaj.g_00568	Syag.g_01044
OG0002195	Syaj.g_00758	Syag.g_00614
OG0002196	Syaj.g_01040	Syag.g_00652
OG0002197	Syaj.g_00841	Syag.g_00846
OG0002198	Syaj.g_01263	Syag.g_00433
OG0002199	Syaj.g_01268	Syag.g_00429
OG0002200	Syaj.g_01379	Syag.g_01419
OG0002201	Syaj.g_00258	Syag.g_00347
OG0002202	Syaj.g_00257	Syag.g_00346
OG0002203	Syaj.g_00256	Syag.g_00345
OG0002204	Syaj.g_00235	Syag.g_00326
OG0002205	Syaj.g_00217	Syag.g_00305
OG0002206	Syaj.g_00204	Syag.g_00293
OG0002207	Syaj.g_00194	Syag.g_00283
OG0002208	Syaj.g_00063	Syag.g_01534
OG0002209	Syaj.g_02813	Syag.g_02852
OG0002210	Syaj.g_02766	Syag.g_02803
OG0002211	Syaj.g_02730	Syag.g_02765
OG0002212	Syaj.g_02099	Syag.g_02111
OG0002213	Syaj.g_02103	Syag.g_02115
OG0002214	Syaj.g_02240	Syag.g_02250
OG0002231	Syaj.g_01499	Syag.g_01180
OG0002233	Syaj.g_00970	Syag.g_00437
OG0002234	Syaj.g_01224	Syag.g_00402
OG0002235	Syaj.g_01045	Syag.g_00647
OG0002236	Syaj.g_02675	Syag.g_00571
OG0002241	Syaj.g_01466	Syag.g_01341
OG0002242	Syaj.g_02490	Syag.g_02463
OG0002243	Syaj.g_02097	Syag.g_02107
OG0002245	Syaj.g_02836	Syag.g_00012
OG0002247	Syaj.g_00210	Syag.g_00298
OG0002248	Syaj.g_00477	Syag.g_01000
OG0002250	Syaj.g_01847	Syag.g_01852
OG0002251	Syaj.g_01653	Syag.g_01636
OG0002253	Syaj.g_01498	Syag.g_01179
OG0002254	Syaj.g_00796	Syag.g_00889
OG0002255	Syaj.g_00855	Syag.g_00832
OG0002256	Syaj.g_01678	Syag.g_01796
OG0002257	Syaj.g_01237	Syag.g_00478
OG0002258	Syaj.g_00234	Syag.g_00325
OG0002259	Syaj.g_00148	Syag.g_01450
OG0002260	Syaj.g_00564	Syag.g_01039
OG0002279	Syaj.g_01889	Syag.g_01887
OG0002281	Syaj.g_00219	Syag.g_00306
OG0002286	Syaj.g_01460	Syag.g_02094, Syag.g_01702
OG0002287	Syaj.g_02484	Syag.g_02470
OG0002289	Syaj.g_01468	Syag.g_01339
OG0002290	Syaj.g_00632	Syag.g_02643
OG0002296	Syaj.g_01411	Syag.g_01389
OG0002297	Syaj.g_00512	Syag.g_00071
OG0002298	Syaj.g_00859	Syag.g_00828
OG0002299	Syaj.g_00918	Syag.g_00790
OG0002300	Syaj.g_01122	Syag.g_00470
OG0002301	Syaj.g_01691	Syag.g_00201
OG0002303	Syaj.g_02835	Syag.g_00011
OG0002304	Syaj.g_02783	Syag.g_02683, Syag.g_02821
OG0002305	Syaj.g_01892	Syag.g_01889
OG0002306	Syaj.g_02209	Syag.g_02223
OG0002308	Syaj.g_01035	Syag.g_00657
OG0002328	Syaj.g_01869	Syag.g_01867
OG0002331	Syaj.g_00972	Syag.g_00211
OG0002336	Syaj.g_01441	Syag.g_01359
OG0002338	Syaj.g_02483	Syag.g_02456
OG0002339	Syaj.g_02471	Syag.g_02447
OG0002350	Syaj.g_02798	Syag.g_02834
OG0002351	Syaj.g_02525	Syag.g_02562
OG0002352	Syaj.g_00312	Syag.g_01130
OG0002353	Syaj.g_01010	Syag.g_00679
OG0002354	Syaj.g_00897	Syag.g_00811
OG0002355	Syaj.g_01195	Syag.g_00254
OG0002356	Syaj.g_01482	Syag.g_01329
OG0002357	Syaj.g_02179	Syag.g_00469
OG0002358	Syaj.g_01557	Syag.g_00031
OG0002359	Syaj.g_01419	Syag.g_01381
OG0002380	Syaj.g_01781	Syag.g_01603
OG0002385	Syaj.g_01461	Syag.g_02096, Syag.g_01703
OG0002386	Syaj.g_01240	Syag.g_00473
OG0002388	Syaj.g_01483, Syaj.g_01474	Syag.g_01333
OG0002391	Syaj.g_01920	Syag.g_01916
OG0002394	Syaj.g_01026, Syaj.g_02094	Syag.g_02100
OG0002395	Syaj.g_02535, Syaj.g_02534	Syag.g_02568
OG0002396	Syaj.g_02703	Syag.g_02738
OG0002400	Syaj.g_00966	Syag.g_01602
OG0002401	Syaj.g_00313	Syag.g_01129
OG0002402	Syaj.g_00412	Syag.g_00956
OG0002403	Syaj.g_00594	Syag.g_01068
OG0002404	Syaj.g_02160	Syag.g_02665
OG0002407	Syaj.g_02186	Syag.g_00488
OG0002408	Syaj.g_01228	Syag.g_00099
OG0002409	Syaj.g_02170	Syag.g_02176
OG0002410	Syaj.g_01183	Syag.g_02243
OG0002411	Syaj.g_00390	Syag.g_00712
OG0002432	Syaj.g_02088	Syag.g_02103
OG0002450	Syaj.g_02249	Syag.g_02259
OG0002458	Syaj.g_00658	Syag.g_02209
OG0002459	Syaj.g_00656	Syag.g_02207
OG0002460	Syaj.g_00655	Syag.g_02206
OG0002467	Syaj.g_00506, Syaj.g_00505	Syag.g_00324
OG0002470	Syaj.g_00661	Syag.g_00501
OG0002471	Syaj.g_01174	Syag.g_00481
OG0002472	Syaj.g_02897	Syag.g_00528
OG0002473	Syaj.g_02006	Syag.g_01994
OG0002475	Syaj.g_01418	Syag.g_01382
OG0002476	Syaj.g_00159	Syag.g_00921
OG0002491	Syaj.g_01856	Syag.g_02653
OG0002492	Syaj.g_02092	Syag.g_02101
OG0002496	Syaj.g_00679	Syag.g_00540
OG0002521	Syaj.g_01706	Syag.g_01675
OG0002522	Syaj.g_01632	Syag.g_01612
OG0002523	Syaj.g_00502	Syag.g_00079
OG0002524	Syaj.g_01123	Syag.g_00077
OG0002526	Syaj.g_01157	Syag.g_00489
OG0002532	Syaj.g_01234	Syag.g_00100
OG0002533	Syaj.g_00168	Syag.g_00258
OG0002534	Syaj.g_02792	Syag.g_02829
OG0002535	Syaj.g_02789	Syag.g_02826
OG0002536	Syaj.g_02772	Syag.g_02809
OG0002538	Syaj.g_02037	Syag.g_02037
OG0002539	Syaj.g_02129	Syag.g_02143
OG0002540	Syaj.g_00659	Syag.g_02210
OG0002542	Syaj.g_01564	Syag.g_00707
OG0002544	Syaj.g_01227	Syag.g_00660, Syag.g_01588
OG0002547	Syaj.g_01486	Syag.g_01326
OG0002569	Syaj.g_00680	Syag.g_00541
OG0002570	Syaj.g_00682	Syag.g_00544
OG0002574	Syaj.g_01473	Syag.g_01334
OG0002575	Syaj.g_01475	Syag.g_01332
OG0002576	Syaj.g_01476	Syag.g_01331
OG0002581	Syaj.g_01496, Syaj.g_01671, Syaj.g_02860	Syag.g_00060
OG0002590	Syaj.g_01260	Syag.g_02682
OG0002591	Syaj.g_01193	Syag.g_01269
OG0002594	Syaj.g_01290	Syag.g_00183
OG0002596	Syaj.g_01110	Syag.g_00174
OG0002600	Syaj.g_01194	Syag.g_00188
OG0002603	Syaj.g_01218	Syag.g_00243
OG0002604	Syaj.g_01236	Syag.g_00479
OG0002605	Syaj.g_02797	Syag.g_02833
OG0002606	Syaj.g_00660	Syag.g_02211
OG0002607	Syaj.g_01443	Syag.g_01357
OG0002608	Syaj.g_00443	Syag.g_00989
OG0002609	Syaj.g_00353	Syag.g_00737
OG0002610	Syaj.g_02803	Syag.g_02841
OG0002632	Syaj.g_02093	Syag.g_02102
OG0002635	Syaj.g_00294	Syag.g_01151
OG0002640	Syaj.g_00666	Syag.g_00308
OG0002641	Syaj.g_00678	Syag.g_00539
OG0002642	Syaj.g_00681	Syag.g_00543
OG0002653	Syaj.g_01459	Syag.g_02093, Syag.g_00494, Syag.g_01283
OG0002674	Syaj.g_02755	Syag.g_02791
OG0002677	Syaj.g_02593	Syag.g_02624
OG0002710	Syaj.g_01063	Syag.g_00631
OG0002716	Syaj.g_02614	Syag.g_02664
OG0002737	Syaj.g_01591	Syag.g_01738
OG0002744	Syaj.g_01160	Syag.g_00439
OG0002751	Syaj.g_02174	Syag.g_01447
OG0002752	Syaj.g_02218	Syag.g_00530
OG0002754	Syaj.g_01464	Syag.g_01343
OG0002758	Syaj.g_01064	Syag.g_00228
OG0002761	Syaj.g_00562	Syag.g_00438
OG0002842	Syaj.g_02090	Syag.g_02104
OG0002850	Syaj.g_01624	Syag.g_00082
OG0002856	Syaj.g_02687	Syag.g_02166
OG0002857	Syaj.g_01176	Syag.g_01508
OG0002860	Syaj.g_01345	Syag.g_01247
OG0002861	Syaj.g_02901	Syag.g_00926
OG0002865	Syaj.g_01111	Syag.g_01023
OG0002867	Syaj.g_01168	Syag.g_00210
OG0002874	Syaj.g_00745	Syag.g_00160
OG0002875	Syaj.g_00746	Syag.g_00159
OG0002876	Syaj.g_00748	Syag.g_00157
OG0002877	Syaj.g_00750	Syag.g_00155
OG0002878	Syaj.g_00751	Syag.g_00154
OG0002912	Syaj.g_02028	Syag.g_02027
OG0002935	Syaj.g_02385, Syaj.g_02386	Syag.g_02534
OG0002954	Syaj.g_01652	Syag.g_01635
OG0002965	Syaj.g_00781	Syag.g_01323
OG0002983	Syaj.g_00068	Syag.g_01035
OG0002984	Syaj.g_00069	Syag.g_01036
OG0002986	Syaj.g_01149	Syag.g_01288
OG0002987	Syaj.g_01148	Syag.g_01289
OG0002988	Syaj.g_01147	Syag.g_01290
OG0002989	Syaj.g_01626	Syag.g_00461
OG0002991	Syaj.g_00747	Syag.g_00158
OG0002992	Syaj.g_00749	Syag.g_00156
OG0002995	Syaj.g_01207	Syag.g_00097
OG0003107	Syaj.g_02794	Syag.g_00178
OG0003108	Syaj.g_00956	Syag.g_02170
OG0003115	Syaj.g_01221	Syag.g_00248
OG0003116	Syaj.g_01225	Syag.g_01798
OG0003124	Syaj.g_01078, Syaj.g_00874, Syaj.g_01404	Syag.g_00121
OG0003133	Syaj.g_01783	Syag.g_01856
OG0003137	Syaj.g_01648	Syag.g_01629
OG0003139	Syaj.g_01177	Syag.g_00589, Syag.g_00591
OG0003140	Syaj.g_02841	Syag.g_00688
OG0003142	Syaj.g_00006	Syag.g_00264
OG0003193	Syaj.g_02157	Syag.g_00181
OG0003198	Syaj.g_02850	Syag.g_01705
OG0003233	Syaj.g_00779	Syag.g_01396
OG0003265	Syaj.g_01625	Syag.g_00081
OG0003267	Syaj.g_00493	Syag.g_01015
OG0003271	Syaj.g_01150	Syag.g_00202
OG0003297	Syaj.g_00364	Syag.g_00476
OG0003339	Syaj.g_02345	Syag.g_02488
OG0003533	Syaj.g_02481	Syag.g_02469
OG0003534	Syaj.g_00598	Syag.g_00389
OG0003537	Syaj.g_01080, Syaj.g_00469, Syaj.g_01656	Syag.g_01248
OG0003837	Syaj.g_00327	Syag.g_00250
OG0003843	Syaj.g_01353	Syag.g_00627
OG0003931	Syaj.g_00693	Syag.g_00547
OG0004075	Syaj.g_02155	Syag.g_00766
OG0004334	Syaj.g_01657	Syag.g_00106
OG0004359	Syaj.g_01192	Syag.g_00153
OG0004400	Syaj.g_00923	Syag.g_01795
OG0004404	Syaj.g_02438	Syag.g_02466
OG0005074	Syaj.g_00436	Syag.g_00203
OG0006048	Syaj.g_01349	Syag.g_00814
