Orthogroup	Praj	Prbc
OG0001785	Praj.g_02108	Prbc.g_01014
OG0001786	Praj.g_02122	Prbc.g_01041
OG0001788	Praj.g_01233	Prbc.g_01305
OG0001795	Praj.g_02040	Prbc.g_00180
OG0001800	Praj.g_01179	Prbc.g_00156
OG0001801	Praj.g_00860	Prbc.g_01949
OG0001802	Praj.g_00041	Prbc.g_01112
OG0001803	Praj.g_01513	Prbc.g_00551
OG0001804	Praj.g_00990	Prbc.g_02078
OG0001805	Praj.g_01029	Prbc.g_02118
OG0001805	Praj.g_00088	Prbc.g_00524
OG0001826	Praj.g_01210	Prbc.g_01282
OG0001828	Praj.g_01292	Prbc.g_00631
OG0001829	Praj.g_01465	Prbc.g_01451
OG0001830	Praj.g_01454	Prbc.g_01438
OG0001831	Praj.g_01033	Prbc.g_02122
OG0001832	Praj.g_01093	Prbc.g_00617
OG0001832	Praj.g_01221	Prbc.g_01293
OG0001832	Praj.g_00078	Prbc.g_00548
OG0001833	Praj.g_01364	Prbc.g_00053
OG0001833	Praj.g_01254	Prbc.g_01328
OG0001834	Praj.g_01569	Prbc.g_00651
OG0001852	Praj.g_01338	Prbc.g_00087
OG0001868	Praj.g_01268	Prbc.g_01340
OG0001871	Praj.g_01074	Prbc.g_02161
OG0001874	Praj.g_01385	Prbc.g_01371
OG0001897	Praj.g_00870	Prbc.g_01960
OG0001898	Praj.g_01209	Prbc.g_01281
OG0001899	Praj.g_01491	Prbc.g_01477
OG0001900	Praj.g_01743	Prbc.g_00818
OG0001910	Praj.g_00658	Prbc.g_01747
OG0001916	Praj.g_01486	Prbc.g_01472
OG0001919	Praj.g_01143	Prbc.g_00120
OG0001923	Praj.g_00083	Prbc.g_02188
OG0001924	Praj.g_00090	Prbc.g_00522
OG0001925	Praj.g_00369	Prbc.g_01226
OG0001926	Praj.g_00460	Prbc.g_01527
OG0001927	Praj.g_00488	Prbc.g_01555
OG0001928	Praj.g_00697	Prbc.g_01786
OG0001929	Praj.g_00713	Prbc.g_01802
OG0001930	Praj.g_00838	Prbc.g_01926
OG0001931	Praj.g_01026	Prbc.g_02115
OG0001932	Praj.g_01234	Prbc.g_01306
OG0001933	Praj.g_01240	Prbc.g_01313
OG0001934	Praj.g_01289	Prbc.g_00634
OG0001934	Praj.g_01324	Prbc.g_00067
OG0001934	Praj.g_01294	Prbc.g_00628
OG0001935	Praj.g_01399	Prbc.g_01384
OG0001936	Praj.g_01400	Prbc.g_01385
OG0001937	Praj.g_01710	Prbc.g_00786
OG0001938	Praj.g_01836	Prbc.g_00900
OG0001939	Praj.g_01864	Prbc.g_00928
OG0001940	Praj.g_01896	Prbc.g_00962
OG0001941	Praj.g_01984	Prbc.g_00239
OG0001950	Praj.g_01373	Prbc.g_00026
OG0001952	Praj.g_01114	Prbc.g_00600
OG0001962	Praj.g_01088	Prbc.g_02175
OG0001974	Praj.g_01261	Prbc.g_01335
OG0001975	Praj.g_01435	Prbc.g_01419
OG0001976	Praj.g_01566	Prbc.g_00648
OG0001977	Praj.g_01862	Prbc.g_00926
OG0002000	Praj.g_02118	Prbc.g_01024
OG0002001	Praj.g_02121	Prbc.g_01026
OG0002003	Praj.g_01050	Prbc.g_02138
OG0002004	Praj.g_01060	Prbc.g_02148
OG0002005	Praj.g_01097	Prbc.g_00612
OG0002006	Praj.g_01232	Prbc.g_01304
OG0002007	Praj.g_01483	Prbc.g_01469
OG0002008	Praj.g_01742	Prbc.g_00817
OG0002029	Praj.g_01729	Prbc.g_00805
OG0002032	Praj.g_00272	Prbc.g_00338
OG0002033	Praj.g_00470	Prbc.g_01537
OG0002037	Praj.g_00317	Prbc.g_01174
OG0002038	Praj.g_00694	Prbc.g_01783
OG0002039	Praj.g_00181	Prbc.g_00430
OG0002041	Praj.g_01085	Prbc.g_02172
OG0002042	Praj.g_00070	Prbc.g_02199, Prbc.g_00540
OG0002043	Praj.g_01315	Prbc.g_00058
OG0002044	Praj.g_01354	Prbc.g_00101
OG0002045	Praj.g_01387	Prbc.g_01372
OG0002054	Praj.g_01190	Prbc.g_00167
OG0002072	Praj.g_01627	Prbc.g_00704
OG0002078	Praj.g_01828	Prbc.g_00892
OG0002083	Praj.g_01087	Prbc.g_02174
OG0002084	Praj.g_01153	Prbc.g_00131
OG0002085	Praj.g_01224	Prbc.g_01296
OG0002086	Praj.g_01297	Prbc.g_00626
OG0002087	Praj.g_01317	Prbc.g_00060, Prbc.g_00061
OG0002088	Praj.g_01481	Prbc.g_01467
OG0002090	Praj.g_01863	Prbc.g_00927
OG0002129	Praj.g_00409	Prbc.g_01274
OG0002135	Praj.g_02033	Prbc.g_00191
OG0002136	Praj.g_02032	Prbc.g_00192
OG0002138	Praj.g_01177	Prbc.g_00154
OG0002140	Praj.g_01551	Prbc.g_00590
OG0002142	Praj.g_02120	Prbc.g_01025
OG0002144	Praj.g_01194	Prbc.g_00171
OG0002171	Praj.g_00066	Prbc.g_00535
OG0002176	Praj.g_01285	Prbc.g_00638
OG0002183	Praj.g_01376	Prbc.g_00039
OG0002184	Praj.g_01245	Prbc.g_01319
OG0002186	Praj.g_01739	Prbc.g_00814
OG0002190	Praj.g_01091	Prbc.g_02179
OG0002191	Praj.g_01167	Prbc.g_00145
OG0002192	Praj.g_00062	Prbc.g_01132, Prbc.g_00530
OG0002194	Praj.g_00355	Prbc.g_01212
OG0002201	Praj.g_02140	Prbc.g_01058
OG0002204	Praj.g_01235	Prbc.g_01308
OG0002205	Praj.g_01305	Prbc.g_00619
OG0002271	Praj.g_01362	Prbc.g_00003
OG0002292	Praj.g_01147	Prbc.g_00124
OG0002294	Praj.g_00875	Prbc.g_01965
OG0002298	Praj.g_00097	Prbc.g_00515
OG0002299	Praj.g_00726	Prbc.g_01815
OG0002300	Praj.g_00728	Prbc.g_01817
OG0002301	Praj.g_01163	Prbc.g_00141
OG0002302	Praj.g_01182	Prbc.g_00159
OG0002303	Praj.g_01290	Prbc.g_00633
OG0002304	Praj.g_01321	Prbc.g_00065
OG0002304	Praj.g_01363	Prbc.g_00051
OG0002305	Praj.g_01366	Prbc.g_00015
OG0002324	Praj.g_01845	Prbc.g_00910
OG0002390	Praj.g_02117	Prbc.g_01023
OG0002395	Praj.g_01748	Prbc.g_00822
OG0002400	Praj.g_00735	Prbc.g_01824
OG0002401	Praj.g_00783	Prbc.g_01872
OG0002402	Praj.g_00859	Prbc.g_01948
OG0002403	Praj.g_00987	Prbc.g_02075
OG0002404	Praj.g_01047	Prbc.g_02135
OG0002405	Praj.g_01053	Prbc.g_02141
OG0002406	Praj.g_01266	Prbc.g_01339
OG0002407	Praj.g_01269	Prbc.g_01341
OG0002408	Praj.g_01300	Prbc.g_00623
OG0002409	Praj.g_01301	Prbc.g_00029, Prbc.g_00622
OG0002410	Praj.g_01795	Prbc.g_00859
OG0002974	Praj.g_00414	Prbc.g_01345, Prbc.g_02196
OG0002975	Praj.g_00861	Prbc.g_00179, Prbc.g_01950
OG0002976	Praj.g_01042	Prbc.g_02130
OG0002977	Praj.g_01174	Prbc.g_00152
OG0002978	Praj.g_01333, Praj.g_01304	Prbc.g_00073
OG0002980	Praj.g_01345	Prbc.g_00093
OG0002981	Praj.g_01379	Prbc.g_00042, Prbc.g_01349
OG0003182	Praj.g_00040	Prbc.g_01111
OG0003183	Praj.g_00061	Prbc.g_00538
OG0003184	Praj.g_00063	Prbc.g_00529
OG0003185	Praj.g_00065	Prbc.g_00536
OG0003186	Praj.g_00074	Prbc.g_00544
OG0003187	Praj.g_00076	Prbc.g_00546
OG0003188	Praj.g_00079	Prbc.g_00549
OG0003189	Praj.g_00100	Prbc.g_00512
OG0003190	Praj.g_00155	Prbc.g_00456
OG0003191	Praj.g_00407	Prbc.g_01272
OG0003192	Praj.g_00410	Prbc.g_01276
OG0003194	Praj.g_00452	Prbc.g_01519
OG0003195	Praj.g_00455	Prbc.g_01522
OG0003196	Praj.g_00592	Prbc.g_01681
OG0003197	Praj.g_00695	Prbc.g_01784
OG0003198	Praj.g_00727	Prbc.g_01816
OG0003199	Praj.g_00731	Prbc.g_01819
OG0003200	Praj.g_00738	Prbc.g_01827
OG0003201	Praj.g_00739	Prbc.g_01828
OG0003202	Praj.g_00742	Prbc.g_01831
OG0003203	Praj.g_00746	Prbc.g_01835
OG0003204	Praj.g_00812	Prbc.g_01901
OG0003205	Praj.g_00849	Prbc.g_01938
OG0003206	Praj.g_00862	Prbc.g_01951
OG0003207	Praj.g_00914	Prbc.g_02004
OG0003208	Praj.g_00978	Prbc.g_02067
OG0003209	Praj.g_00979	Prbc.g_02068
OG0003210	Praj.g_00980	Prbc.g_02069
OG0003211	Praj.g_00981	Prbc.g_02070
OG0003212	Praj.g_00986	Prbc.g_02074
OG0003213	Praj.g_01009	Prbc.g_02098
OG0003214	Praj.g_01030	Prbc.g_02119
OG0003215	Praj.g_01032	Prbc.g_02121
OG0003216	Praj.g_01035	Prbc.g_02124
OG0003217	Praj.g_01037	Prbc.g_02125
OG0003218	Praj.g_01038	Prbc.g_02126
OG0003219	Praj.g_01048	Prbc.g_02136
OG0003220	Praj.g_01055	Prbc.g_02143
OG0003221	Praj.g_01065	Prbc.g_02154
OG0003222	Praj.g_01072	Prbc.g_02159
OG0003223	Praj.g_01075	Prbc.g_02162
OG0003224	Praj.g_01086	Prbc.g_02173
OG0003225	Praj.g_01089	Prbc.g_02177
OG0003226	Praj.g_01092	Prbc.g_02180
OG0003227	Praj.g_01101	Prbc.g_00607
OG0003228	Praj.g_01102	Prbc.g_00606
OG0003229	Praj.g_01104	Prbc.g_00604
OG0003230	Praj.g_01136	Prbc.g_00113
OG0003231	Praj.g_01144	Prbc.g_00121
OG0003232	Praj.g_01145	Prbc.g_00122
OG0003233	Praj.g_01149	Prbc.g_00127
OG0003234	Praj.g_01159	Prbc.g_00137
OG0003235	Praj.g_01162	Prbc.g_00140
OG0003236	Praj.g_01180	Prbc.g_00157
OG0003237	Praj.g_01183	Prbc.g_00160
OG0003238	Praj.g_01184	Prbc.g_00161
OG0003239	Praj.g_01185	Prbc.g_00162
OG0003240	Praj.g_01188	Prbc.g_00165
OG0003241	Praj.g_01192	Prbc.g_00169
OG0003242	Praj.g_01195	Prbc.g_00172
OG0003243	Praj.g_01213	Prbc.g_01285
OG0003244	Praj.g_01214	Prbc.g_01286
OG0003245	Praj.g_01217	Prbc.g_01289
OG0003246	Praj.g_01220	Prbc.g_01292
OG0003247	Praj.g_01226	Prbc.g_01298
OG0003248	Praj.g_01227	Prbc.g_01299
OG0003249	Praj.g_01229	Prbc.g_01301
OG0003250	Praj.g_01231	Prbc.g_01303
OG0003251	Praj.g_01239	Prbc.g_01312
OG0003252	Praj.g_01247	Prbc.g_01321
OG0003253	Praj.g_01248	Prbc.g_01322
OG0003254	Praj.g_01253	Prbc.g_01327
OG0003255	Praj.g_01255	Prbc.g_01329
OG0003256	Praj.g_01257	Prbc.g_01331
OG0003257	Praj.g_01258	Prbc.g_01332
OG0003258	Praj.g_01259	Prbc.g_01333
OG0003259	Praj.g_01264	Prbc.g_01337
OG0003260	Praj.g_01265	Prbc.g_01338
OG0003261	Praj.g_01280	Prbc.g_02184
OG0003262	Praj.g_01283	Prbc.g_00640
OG0003263	Praj.g_01328, Praj.g_01286	Prbc.g_00070
OG0003264	Praj.g_01288	Prbc.g_00636
OG0003265	Praj.g_01298	Prbc.g_00625
OG0003266	Praj.g_01318	Prbc.g_00062
OG0003267	Praj.g_01337	Prbc.g_00086
OG0003268	Praj.g_01343	Prbc.g_00091
OG0003269	Praj.g_01346	Prbc.g_00094
OG0003271	Praj.g_01360	Prbc.g_00107
OG0003272	Praj.g_01375	Prbc.g_00038
OG0003273	Praj.g_01388	Prbc.g_01373
OG0003274	Praj.g_01389	Prbc.g_01374
OG0003275	Praj.g_01390	Prbc.g_01375
OG0003276	Praj.g_01391	Prbc.g_01376
OG0003277	Praj.g_01393	Prbc.g_01378
OG0003278	Praj.g_01480	Prbc.g_01466
OG0003279	Praj.g_01490	Prbc.g_01476
OG0003280	Praj.g_01554	Prbc.g_00593
OG0003281	Praj.g_01555	Prbc.g_00594
OG0003282	Praj.g_01557	Prbc.g_00596
OG0003283	Praj.g_01561	Prbc.g_00643
OG0003284	Praj.g_01562	Prbc.g_00644
OG0003285	Praj.g_01567	Prbc.g_00649
OG0003287	Praj.g_01718	Prbc.g_00794
OG0003288	Praj.g_01721	Prbc.g_00797
OG0003289	Praj.g_01722	Prbc.g_00798
OG0003290	Praj.g_01733	Prbc.g_00809
OG0003291	Praj.g_01738	Prbc.g_00813
OG0003292	Praj.g_01744	Prbc.g_00819
OG0003293	Praj.g_01757	Prbc.g_00033
OG0003428	Praj.g_00033	Prbc.g_01103
OG0003429	Praj.g_00072	Prbc.g_00542
OG0003430	Praj.g_00075	Prbc.g_00545
OG0003431	Praj.g_00401	Prbc.g_01266
OG0003432	Praj.g_00413	Prbc.g_02195
OG0003433	Praj.g_00813	Prbc.g_01902
OG0003434	Praj.g_00984	Prbc.g_02073
OG0003435	Praj.g_01064	Prbc.g_02153
OG0003442	Praj.g_01197	Prbc.g_00174
OG0003443	Praj.g_01212	Prbc.g_01284
OG0003444	Praj.g_01223	Prbc.g_01295
OG0003445	Praj.g_01256	Prbc.g_01330
OG0003447	Praj.g_01314	Prbc.g_00056
OG0003448	Praj.g_01320	Prbc.g_00064
OG0003449	Praj.g_01348	Prbc.g_00097
OG0003450	Praj.g_01351	Prbc.g_00100
OG0003451	Praj.g_01380	Prbc.g_00018
OG0003452	Praj.g_01384	Prbc.g_01370
OG0003453	Praj.g_01552	Prbc.g_00591
OG0003454	Praj.g_01553	Prbc.g_00592
OG0003458	Praj.g_01749	Prbc.g_00823
OG0003459	Praj.g_01755	Prbc.g_00030
OG0003460	Praj.g_01756	Prbc.g_00031
OG0003461	Praj.g_01758	Prbc.g_00035
OG0003462	Praj.g_01759	Prbc.g_00036
OG0004054	Praj.g_00071	Prbc.g_00541
OG0004056	Praj.g_00420	Prbc.g_01236
OG0004057	Praj.g_00669	Prbc.g_01758
OG0004058	Praj.g_00800	Prbc.g_01889
OG0004060	Praj.g_01103	Prbc.g_00605
OG0004067	Praj.g_01291	Prbc.g_00632
OG0004072	Praj.g_01495	Prbc.g_01481
