Orthogroup	Prbe	Prbh
OG0002504	Prbe.g_01213	Prbh.g_00944
OG0002505	Prbe.g_00014	Prbh.g_01403
OG0002508	Prbe.g_00734	Prbh.g_00808
OG0002509	Prbe.g_00729	Prbh.g_00798
OG0002510	Prbe.g_00065	Prbh.g_00830
OG0002511	Prbe.g_01838	Prbh.g_00495
OG0002512	Prbe.g_00497	Prbh.g_01446
OG0002513	Prbe.g_01582	Prbh.g_01315
OG0002514	Prbe.g_00231	Prbh.g_00180
OG0002515	Prbe.g_00045	Prbh.g_01864
OG0002516	Prbe.g_01580	Prbh.g_01314
OG0002517	Prbe.g_00090	Prbh.g_00210
OG0002564	Prbe.g_00001	Prbh.g_00209
OG0002583	Prbe.g_00200	Prbh.g_01404
OG0002584	Prbe.g_01409	Prbh.g_01140
OG0002586	Prbe.g_00451	Prbh.g_00911
OG0002587	Prbe.g_01010	Prbh.g_01795
OG0002646	Prbe.g_00803	Prbh.g_01610
OG0002656	Prbe.g_00914	Prbh.g_01354
OG0002657	Prbe.g_00020	Prbh.g_00942
OG0002658	Prbe.g_01572	Prbh.g_01306
OG0002660	Prbe.g_01609	Prbh.g_01338
OG0002661	Prbe.g_01622	Prbh.g_01346
OG0002662	Prbe.g_00032	Prbh.g_01352
OG0002663	Prbe.g_01006	Prbh.g_01822
OG0002727	Prbe.g_01413	Prbh.g_01145
OG0002728	Prbe.g_00097	Prbh.g_00849
OG0002729	Prbe.g_00210	Prbh.g_00198
OG0002821	Prbe.g_00163	Prbh.g_00724
OG0002822	Prbe.g_00164	Prbh.g_00723
OG0002823	Prbe.g_01951	Prbh.g_00378
OG0002824	Prbe.g_00738	Prbh.g_00811
OG0002825	Prbe.g_00054	Prbh.g_00838
OG0002826	Prbe.g_01447	Prbh.g_01180
OG0002827	Prbe.g_01525	Prbh.g_01258
OG0002828	Prbe.g_01583	Prbh.g_01316
OG0002829	Prbe.g_01590	Prbh.g_01323
OG0002830	Prbe.g_00213	Prbh.g_00817
OG0002832	Prbe.g_00015	Prbh.g_01874
OG0002833	Prbe.g_01039	Prbh.g_01833
OG0002834	Prbe.g_01036	Prbh.g_01830
OG0002836	Prbe.g_00986	Prbh.g_01783
OG0002919	Prbe.g_00484	Prbh.g_01438
OG0002920	Prbe.g_00723	Prbh.g_00795
OG0002921	Prbe.g_00731	Prbh.g_00807
OG0002922	Prbe.g_00732	Prbh.g_00809
OG0002923	Prbe.g_00739	Prbh.g_01023
OG0002924	Prbe.g_00089	Prbh.g_01847
OG0002925	Prbe.g_00076	Prbh.g_00823
OG0002926	Prbe.g_00059	Prbh.g_00835
OG0002928	Prbe.g_00908	Prbh.g_01361
OG0002929	Prbe.g_01116	Prbh.g_01884
OG0002930	Prbe.g_00815	Prbh.g_01623
OG0003071	Prbe.g_01845	Prbh.g_00488
OG0003073	Prbe.g_00691	Prbh.g_01804
OG0003074	Prbe.g_00717	Prbh.g_00780
OG0003076	Prbe.g_01210	Prbh.g_00940
OG0003077	Prbe.g_01320	Prbh.g_01053
OG0003078	Prbe.g_01385	Prbh.g_01117
OG0003079	Prbe.g_01410	Prbh.g_01141
OG0003080	Prbe.g_01627	Prbh.g_01349
OG0003082	Prbe.g_01047	Prbh.g_00778
OG0003083	Prbe.g_01044	Prbh.g_01891
OG0003235	Prbe.g_01952	Prbh.g_01943
OG0003239	Prbe.g_01319	Prbh.g_01052
