Orthogroup	Syaa	Syae
OG0001850	Syaa.g_00337	Syae.g_01320
OG0001851	Syaa.g_00343	Syae.g_01295
OG0001852	Syaa.g_00344	Syae.g_01294
OG0001853	Syaa.g_00351	Syae.g_01287
OG0001854	Syaa.g_02109	Syae.g_02237
OG0001856	Syaa.g_00575	Syae.g_01141
OG0001857	Syaa.g_00578	Syae.g_01138
OG0001858	Syaa.g_00606	Syae.g_01110
OG0001859	Syaa.g_02069	Syae.g_02289
OG0001860	Syaa.g_02055	Syae.g_02303
OG0001861	Syaa.g_02044	Syae.g_02316
OG0001862	Syaa.g_02033	Syae.g_02327
OG0001863	Syaa.g_02028	Syae.g_02332
OG0001864	Syaa.g_01969	Syae.g_02385
OG0001865	Syaa.g_01901	Syae.g_02451
OG0001866	Syaa.g_01878	Syae.g_02474
OG0001867	Syaa.g_01681	Syae.g_00024
OG0001868	Syaa.g_00732	Syae.g_00965
OG0001869	Syaa.g_00764	Syae.g_00926
OG0001870	Syaa.g_00773	Syae.g_00918
OG0001871	Syaa.g_00778	Syae.g_00913
OG0001872	Syaa.g_00970	Syae.g_00693
OG0001873	Syaa.g_01023	Syae.g_00643
OG0001874	Syaa.g_01026	Syae.g_00640
OG0001877	Syaa.g_00908	Syae.g_00763
OG0001878	Syaa.g_01310	Syae.g_00408
OG0001879	Syaa.g_01316	Syae.g_00402
OG0001880	Syaa.g_01352	Syae.g_00364
OG0001881	Syaa.g_01354	Syae.g_00363
OG0001882	Syaa.g_01379	Syae.g_00338
OG0001883	Syaa.g_01384	Syae.g_00333
OG0001884	Syaa.g_01393	Syae.g_00324
OG0001885	Syaa.g_01407	Syae.g_00309
OG0001886	Syaa.g_01411	Syae.g_00302
OG0001887	Syaa.g_01103	Syae.g_00566
OG0001888	Syaa.g_01131	Syae.g_00546
OG0001889	Syaa.g_01186	Syae.g_00505
OG0001890	Syaa.g_00825	Syae.g_00848
OG0001891	Syaa.g_00821	Syae.g_00852
OG0001892	Syaa.g_00809	Syae.g_00881
OG0001893	Syaa.g_01654	Syae.g_00055
OG0001894	Syaa.g_01634, Syaa.g_01635	Syae.g_00073
OG0001895	Syaa.g_01756	Syae.g_02684
OG0001896	Syaa.g_00697	Syae.g_01001
OG0001897	Syaa.g_02172	Syae.g_02202
OG0001898	Syaa.g_02188	Syae.g_02185
OG0001899	Syaa.g_02261	Syae.g_02113
OG0001900	Syaa.g_00287	Syae.g_01994
OG0001901	Syaa.g_00286	Syae.g_01993
OG0001902	Syaa.g_00255	Syae.g_01962
OG0001903	Syaa.g_00246	Syae.g_01953
OG0001904	Syaa.g_00173	Syae.g_01885
OG0001905	Syaa.g_00161	Syae.g_01875
OG0001906	Syaa.g_02421	Syae.g_01402
OG0001907	Syaa.g_02441	Syae.g_01419
OG0001908	Syaa.g_02492	Syae.g_01467
OG0001909	Syaa.g_02503	Syae.g_01480
OG0001910	Syaa.g_02555	Syae.g_01527
OG0001912	Syaa.g_02602	Syae.g_01576
OG0001913	Syaa.g_02604	Syae.g_01578
OG0001914	Syaa.g_01033	Syae.g_00633
OG0001915	Syaa.g_02750	Syae.g_01704
OG0001916	Syaa.g_02034	Syae.g_02326
OG0001917	Syaa.g_01296	Syae.g_00422
OG0001918	Syaa.g_01473	Syae.g_00235
OG0001924	Syaa.g_01671	Syae.g_00038
OG0001925	Syaa.g_01672	Syae.g_00037
OG0001926	Syaa.g_01673	Syae.g_00036
OG0001927	Syaa.g_01674	Syae.g_00035
OG0001929	Syaa.g_00070	Syae.g_01780
OG0001930	Syaa.g_00633	Syae.g_01073
OG0001931	Syaa.g_00632	Syae.g_01074
OG0001933	Syaa.g_02383	Syae.g_01366
OG0001934	Syaa.g_02368	Syae.g_01351
OG0001935	Syaa.g_00346	Syae.g_01292
OG0001936	Syaa.g_01533	Syae.g_00129
OG0001939	Syaa.g_00912	Syae.g_00271
OG0001940	Syaa.g_01914	Syae.g_02438
OG0001941	Syaa.g_00727	Syae.g_00970
OG0001943	Syaa.g_01465	Syae.g_00247
OG0001944	Syaa.g_01433	Syae.g_00282
OG0001946	Syaa.g_00907	Syae.g_00764
OG0001947	Syaa.g_00859	Syae.g_00811
OG0001948	Syaa.g_01325	Syae.g_00393
OG0001949	Syaa.g_01344	Syae.g_00373
OG0001950	Syaa.g_01346	Syae.g_00371
OG0001951	Syaa.g_01355	Syae.g_00362
OG0001952	Syaa.g_01380	Syae.g_00337
OG0001953	Syaa.g_01381	Syae.g_00336
OG0001954	Syaa.g_01438	Syae.g_00273
OG0001957	Syaa.g_01649	Syae.g_00060
OG0001958	Syaa.g_01062	Syae.g_00609
OG0001960	Syaa.g_01836	Syae.g_02537
OG0001961	Syaa.g_01847	Syae.g_02525
OG0001964	Syaa.g_02335	Syae.g_02048
OG0001965	Syaa.g_01602	Syae.g_00108
OG0001966	Syaa.g_00292	Syae.g_02000
OG0001967	Syaa.g_00290	Syae.g_01998
OG0001968	Syaa.g_00289	Syae.g_01997
OG0001969	Syaa.g_00224	Syae.g_01932
OG0001970	Syaa.g_02423	Syae.g_01404
OG0001971	Syaa.g_02501	Syae.g_01478
OG0001972	Syaa.g_02567	Syae.g_01540
OG0001974	Syaa.g_02587	Syae.g_01563
OG0001975	Syaa.g_01032	Syae.g_00634
OG0001976	Syaa.g_01034	Syae.g_00632
OG0001979	Syaa.g_00911	Syae.g_00760
OG0001980	Syaa.g_02192	Syae.g_02181
OG0001990	Syaa.g_02721	Syae.g_01674
OG0001991	Syaa.g_01102	Syae.g_00567
OG0001993	Syaa.g_01669	Syae.g_00040
OG0001994	Syaa.g_01670	Syae.g_00039
OG0001995	Syaa.g_00925	Syae.g_00747
OG0001996	Syaa.g_00036	Syae.g_01746
OG0001997	Syaa.g_02356	Syae.g_01341
OG0001999	Syaa.g_00675	Syae.g_01029
OG0002000	Syaa.g_02004	Syae.g_02353
OG0002001	Syaa.g_02453	Syae.g_01315
OG0002002	Syaa.g_00971	Syae.g_00692
OG0002005	Syaa.g_01873	Syae.g_02480
OG0002006	Syaa.g_00858	Syae.g_00812
OG0002007	Syaa.g_00857	Syae.g_00813
OG0002008	Syaa.g_01312	Syae.g_00406
OG0002009	Syaa.g_01114	Syae.g_00556
OG0002010	Syaa.g_01804	Syae.g_02622
OG0002011	Syaa.g_02141	Syae.g_00292
OG0002012	Syaa.g_01427	Syae.g_00287
OG0002014	Syaa.g_00187	Syae.g_01892, Syae.g_01162
OG0002015	Syaa.g_00182	Syae.g_01894
OG0002016	Syaa.g_02551	Syae.g_01520
OG0002017	Syaa.g_02656	Syae.g_01614
OG0002019	Syaa.g_01419	Syae.g_00294
OG0002020	Syaa.g_02704	Syae.g_01666
OG0002021	Syaa.g_02703	Syae.g_01664
OG0002022	Syaa.g_02700	Syae.g_01662
OG0002023	Syaa.g_02699	Syae.g_01661
OG0002024	Syaa.g_02692	Syae.g_01655
OG0002025	Syaa.g_00610	Syae.g_01084
OG0002038	Syaa.g_00779	Syae.g_00912
OG0002040	Syaa.g_00793	Syae.g_00897
OG0002044	Syaa.g_00842	Syae.g_00827
OG0002045	Syaa.g_01850	Syae.g_02521
OG0002049	Syaa.g_02325	Syae.g_02064
OG0002050	Syaa.g_00281	Syae.g_01988
OG0002051	Syaa.g_02489	Syae.g_01464
OG0002054	Syaa.g_02691	Syae.g_01654
OG0002055	Syaa.g_02695	Syae.g_01657
OG0002056	Syaa.g_00245	Syae.g_01952
OG0002063	Syaa.g_00949	Syae.g_00714
OG0002106	Syaa.g_02085	Syae.g_00444
OG0002107	Syaa.g_01544	Syae.g_00156
OG0002112	Syaa.g_00234	Syae.g_01941
OG0002115	Syaa.g_00561	Syae.g_01155
OG0002116	Syaa.g_00586	Syae.g_01129
OG0002117	Syaa.g_00784	Syae.g_00905
OG0002119	Syaa.g_02546	Syae.g_01515
OG0002120	Syaa.g_01440	Syae.g_00270
OG0002121	Syaa.g_01513	Syae.g_00184
OG0002123	Syaa.g_01241	Syae.g_00467
OG0002124	Syaa.g_00820	Syae.g_00873
OG0002125	Syaa.g_01828, Syaa.g_01831	Syae.g_02539
OG0002126	Syaa.g_00185	Syae.g_01898
OG0002127	Syaa.g_02440	Syae.g_01418
OG0002128	Syaa.g_01031	Syae.g_00635
OG0002129	Syaa.g_01787	Syae.g_02639
OG0002130	Syaa.g_00737	Syae.g_00959
OG0002132	Syaa.g_02696	Syae.g_01658
OG0002133	Syaa.g_02694, Syaa.g_02693	Syae.g_01656
OG0002134	Syaa.g_00139	Syae.g_01846
OG0002135	Syaa.g_00520	Syae.g_01193
OG0002136	Syaa.g_00521	Syae.g_01192
OG0002138	Syaa.g_00913	Syae.g_00758
OG0002139	Syaa.g_00956	Syae.g_00707
OG0002140	Syaa.g_01503	Syae.g_00220
OG0002141	Syaa.g_01596	Syae.g_00114
OG0002142	Syaa.g_01760	Syae.g_02678
OG0002143	Syaa.g_02144	Syae.g_02224
OG0002144	Syaa.g_02319	Syae.g_02070
OG0002157	Syaa.g_00232	Syae.g_01940
OG0002158	Syaa.g_00235	Syae.g_01942
OG0002160	Syaa.g_00923	Syae.g_00749
OG0002162	Syaa.g_01921	Syae.g_02432
OG0002166	Syaa.g_00917	Syae.g_00754
OG0002168	Syaa.g_00861	Syae.g_00810
OG0002170	Syaa.g_02186	Syae.g_02188
OG0002171	Syaa.g_00189	Syae.g_01901
OG0002173	Syaa.g_02544	Syae.g_01511
OG0002178	Syaa.g_02697	Syae.g_01659
OG0002179	Syaa.g_00158	Syae.g_01872
OG0002180	Syaa.g_00254	Syae.g_01961
OG0002181	Syaa.g_00284	Syae.g_01991
OG0002182	Syaa.g_00302	Syae.g_02010
OG0002183	Syaa.g_00326	Syae.g_01331
OG0002184	Syaa.g_00329	Syae.g_01328
OG0002185	Syaa.g_00336	Syae.g_01321
OG0002186	Syaa.g_00522	Syae.g_01191
OG0002187	Syaa.g_00523	Syae.g_01190
OG0002188	Syaa.g_00558	Syae.g_01158
OG0002189	Syaa.g_00559	Syae.g_01157
OG0002190	Syaa.g_00600	Syae.g_01116
OG0002191	Syaa.g_00699	Syae.g_00999
OG0002193	Syaa.g_00929	Syae.g_00743
OG0002194	Syaa.g_00960	Syae.g_00703
OG0002195	Syaa.g_01099	Syae.g_00570
OG0002196	Syaa.g_01141	Syae.g_00535
OG0002197	Syaa.g_01322	Syae.g_00396
OG0002198	Syaa.g_01613	Syae.g_00094
OG0002199	Syaa.g_01618	Syae.g_00089
OG0002200	Syaa.g_01774	Syae.g_02652
OG0002201	Syaa.g_01880	Syae.g_02472
OG0002202	Syaa.g_01881	Syae.g_02471
OG0002203	Syaa.g_01882	Syae.g_02470
OG0002204	Syaa.g_01899	Syae.g_02453
OG0002205	Syaa.g_01916	Syae.g_02437
OG0002206	Syaa.g_01930	Syae.g_02423
OG0002207	Syaa.g_01940	Syae.g_02413
OG0002208	Syaa.g_02056	Syae.g_02302
OG0002209	Syaa.g_02174	Syae.g_02200
OG0002210	Syaa.g_02220	Syae.g_02152
OG0002211	Syaa.g_02257	Syae.g_02117
OG0002212	Syaa.g_02579	Syae.g_01555
OG0002213	Syaa.g_02583	Syae.g_01559
OG0002214	Syaa.g_02736	Syae.g_01690
OG0002225	Syaa.g_01543	Syae.g_00157
OG0002227	Syaa.g_02611	Syae.g_01585
OG0002230	Syaa.g_00686	Syae.g_01015
OG0002233	Syaa.g_01209	Syae.g_00479
OG0002234	Syaa.g_01574	Syae.g_00140
OG0002237	Syaa.g_01641	Syae.g_00067
OG0002242	Syaa.g_00188	Syae.g_01900
OG0002244	Syaa.g_02136	Syae.g_00191
OG0002245	Syaa.g_02142	Syae.g_02226
OG0002247	Syaa.g_01923	Syae.g_02430
OG0002248	Syaa.g_00903	Syae.g_00768
OG0002250	Syaa.g_00325	Syae.g_01332
OG0002251	Syaa.g_00604	Syae.g_01112
OG0002252	Syaa.g_00680	Syae.g_01024
OG0002253	Syaa.g_00747	Syae.g_00949
OG0002254	Syaa.g_01282	Syae.g_00435
OG0002255	Syaa.g_01336	Syae.g_00381
OG0002256	Syaa.g_01426	Syae.g_00856
OG0002257	Syaa.g_01585	Syae.g_00127
OG0002258	Syaa.g_01900	Syae.g_02452
OG0002259	Syaa.g_01976	Syae.g_02378
OG0002279	Syaa.g_02382	Syae.g_01365
OG0002280	Syaa.g_01994	Syae.g_02362
OG0002285	Syaa.g_01388	Syae.g_00329
OG0002295	Syaa.g_00385	Syae.g_00715
OG0002296	Syaa.g_01799	Syae.g_02627
OG0002297	Syaa.g_00932	Syae.g_00741
OG0002298	Syaa.g_01340	Syae.g_00377
OG0002299	Syaa.g_01378	Syae.g_00339
OG0002300	Syaa.g_01435	Syae.g_00280
OG0002301	Syaa.g_01648	Syae.g_01135
OG0002302	Syaa.g_02071	Syae.g_02287
OG0002303	Syaa.g_02143	Syae.g_02225
OG0002305	Syaa.g_02385	Syae.g_01368
OG0002306	Syaa.g_02698	Syae.g_01660
OG0002334	Syaa.g_01766	Syae.g_02660
OG0002336	Syaa.g_01840	Syae.g_02533
OG0002337	Syaa.g_00269	Syae.g_01976
OG0002338	Syaa.g_00184	Syae.g_01891
OG0002339	Syaa.g_00169	Syae.g_01881
OG0002347	Syaa.g_00512	Syae.g_01195
OG0002350	Syaa.g_02190	Syae.g_02183
OG0002351	Syaa.g_00225	Syae.g_01933
OG0002352	Syaa.g_00781	Syae.g_00910
OG0002353	Syaa.g_01167	Syae.g_00508
OG0002354	Syaa.g_01356	Syae.g_00361
OG0002356	Syaa.g_01854	Syae.g_02503
OG0002374	Syaa.g_00991	Syae.g_00669
OG0002381	Syaa.g_02454	Syae.g_01314
OG0002395	Syaa.g_00231	Syae.g_01939
OG0002396	Syaa.g_02284	Syae.g_02090
OG0002401	Syaa.g_00782	Syae.g_00909
OG0002402	Syaa.g_00863	Syae.g_00808
OG0002403	Syaa.g_00983	Syae.g_00679
OG0002405	Syaa.g_01403	Syae.g_00313
OG0002406	Syaa.g_01558	Syae.g_00152
OG0002408	Syaa.g_01577	Syae.g_00137
OG0002409	Syaa.g_02652	Syae.g_01611
OG0002410	Syaa.g_02729	Syae.g_00182
OG0002416	Syaa.g_01538	Syae.g_00724
OG0002435	Syaa.g_00696	Syae.g_01002
OG0002445	Syaa.g_02306	Syae.g_02601
OG0002450	Syaa.g_02746	Syae.g_01700
OG0002452	Syaa.g_02707	Syae.g_01669
OG0002458	Syaa.g_02684	Syae.g_02486
OG0002459	Syaa.g_02682	Syae.g_02484
OG0002460	Syaa.g_02681	Syae.g_02483
OG0002461	Syaa.g_01495	Syae.g_00172
OG0002462	Syaa.g_00424	Syae.g_01258
OG0002462	Syaa.g_00426	Syae.g_01256
OG0002463	Syaa.g_00112	Syae.g_00395
OG0002464	Syaa.g_00338	Syae.g_01319
OG0002465	Syaa.g_02320	Syae.g_02069
OG0002465	Syaa.g_00356	Syae.g_01282
OG0002466	Syaa.g_00645	Syae.g_01055
OG0002467	Syaa.g_00927	Syae.g_00745
OG0002468	Syaa.g_00958	Syae.g_00705
OG0002469	Syaa.g_00980	Syae.g_00682
OG0002470	Syaa.g_01037	Syae.g_00624
OG0002471	Syaa.g_01474	Syae.g_00234
OG0002472	Syaa.g_01511	Syae.g_01264
OG0002473	Syaa.g_02494	Syae.g_01469
OG0002488	Syaa.g_00170	Syae.g_01882
OG0002496	Syaa.g_02096	Syae.g_02256
OG0002506	Syaa.g_00878	Syae.g_01623
OG0002519	Syaa.g_00155	Syae.g_01868
OG0002520	Syaa.g_00537	Syae.g_01176
OG0002521	Syaa.g_00565	Syae.g_01151
OG0002522	Syaa.g_00630	Syae.g_01078
OG0002523	Syaa.g_00924	Syae.g_00748
OG0002524	Syaa.g_01436	Syae.g_00279
OG0002525	Syaa.g_01444	Syae.g_00266
OG0002526	Syaa.g_01462	Syae.g_00255
OG0002527	Syaa.g_01484	Syae.g_00232
OG0002528	Syaa.g_01486	Syae.g_00230
OG0002530	Syaa.g_01541	Syae.g_00159
OG0002531	Syaa.g_01542	Syae.g_00158
OG0002533	Syaa.g_01956	Syae.g_02395
OG0002534	Syaa.g_02193	Syae.g_02180
OG0002535	Syaa.g_02196	Syae.g_02177
OG0002536	Syaa.g_02214	Syae.g_02158
OG0002538	Syaa.g_02533	Syae.g_01500
OG0002539	Syaa.g_02606	Syae.g_01581
OG0002540	Syaa.g_02685	Syae.g_02487
OG0002569	Syaa.g_02095	Syae.g_02257
OG0002570	Syaa.g_02093	Syae.g_02259
OG0002591	Syaa.g_01536	Syae.g_01069
OG0002594	Syaa.g_00413	Syae.g_00249
OG0002595	Syaa.g_00926	Syae.g_00746
OG0002596	Syaa.g_01175	Syae.g_00861
OG0002597	Syaa.g_01431	Syae.g_00285
OG0002598	Syaa.g_01432	Syae.g_00284
OG0002599	Syaa.g_01450	Syae.g_00256
OG0002600	Syaa.g_01483	Syae.g_00228
OG0002601	Syaa.g_01485	Syae.g_00231
OG0002602	Syaa.g_01528	Syae.g_00102
OG0002603	Syaa.g_01569	Syae.g_02054
OG0002604	Syaa.g_01584	Syae.g_00128
OG0002605	Syaa.g_02191	Syae.g_02182
OG0002606	Syaa.g_02686	Syae.g_02488
OG0002641	Syaa.g_02097	Syae.g_02255
OG0002642	Syaa.g_02094	Syae.g_02258
OG0002671	Syaa.g_00545, Syaa.g_00544	Syae.g_01169
OG0002672	Syaa.g_01038	Syae.g_00623
OG0002673	Syaa.g_01490	Syae.g_00126
OG0002674	Syaa.g_02232	Syae.g_02141
OG0002675	Syaa.g_02322	Syae.g_02068
OG0002676	Syaa.g_02722	Syae.g_01675
OG0002721	Syaa.g_00813	Syae.g_00879
OG0002731	Syaa.g_02655	Syae.g_01114
OG0002734	Syaa.g_00689	Syae.g_01010
OG0002735	Syaa.g_00147, Syaa.g_00146	Syae.g_01857
OG0002737	Syaa.g_00674	Syae.g_01030
OG0002738	Syaa.g_01022	Syae.g_00644
OG0002739	Syaa.g_01046	Syae.g_01104
OG0002740	Syaa.g_01128	Syae.g_01273
OG0002741	Syaa.g_01164	Syae.g_00511
OG0002742	Syaa.g_01217	Syae.g_00167
OG0002743	Syaa.g_01383	Syae.g_00334
OG0002744	Syaa.g_01463	Syae.g_00251
OG0002745	Syaa.g_01594	Syae.g_00116
OG0002746	Syaa.g_01607	Syae.g_00099
OG0002747	Syaa.g_01657	Syae.g_00052
OG0002748	Syaa.g_01877	Syae.g_02475
OG0002749	Syaa.g_01959	Syae.g_02392
OG0002750	Syaa.g_01972	Syae.g_02382
OG0002751	Syaa.g_01973	Syae.g_02381
OG0002752	Syaa.g_02701	Syae.g_01663
OG0002787	Syaa.g_01554	Syae.g_00173
OG0002788	Syaa.g_01553	Syae.g_00174
OG0002789	Syaa.g_01552	Syae.g_00175
OG0002790	Syaa.g_01551	Syae.g_00176
OG0002791	Syaa.g_01550	Syae.g_00177
OG0002792	Syaa.g_01549	Syae.g_00178
OG0002793	Syaa.g_01548	Syae.g_00179
OG0002796	Syaa.g_00928	Syae.g_00744
OG0002843	Syaa.g_01232, Syaa.g_01454	Syae.g_02560
OG0002848	Syaa.g_00402, Syaa.g_01226, Syaa.g_01222	Syae.g_00729
OG0002850	Syaa.g_00637, Syaa.g_00636	Syae.g_01070
OG0002851	Syaa.g_00898	Syae.g_00772
OG0002852	Syaa.g_01110, Syaa.g_01109	Syae.g_00560
OG0002853	Syaa.g_01206	Syae.g_00483
OG0002855	Syaa.g_01398	Syae.g_00319
OG0002856	Syaa.g_01417	Syae.g_02075
OG0002858	Syaa.g_01534	Syae.g_00165
OG0002859	Syaa.g_01545	Syae.g_00155
OG0002860	Syaa.g_01692	Syae.g_00934
OG0002861	Syaa.g_01865	Syae.g_00869
OG0002862	Syaa.g_02201	Syae.g_02173
OG0002892	Syaa.g_01547	Syae.g_00180
OG0002935	Syaa.g_00090	Syae.g_01807
OG0002943	Syaa.g_00428	Syae.g_01254
OG0002944	Syaa.g_00429	Syae.g_01253
OG0002945	Syaa.g_00430	Syae.g_01252
OG0002946	Syaa.g_00432	Syae.g_01250
OG0002947	Syaa.g_00433	Syae.g_01249
OG0002948	Syaa.g_00434	Syae.g_01248
OG0002949	Syaa.g_00435	Syae.g_01247
OG0002950	Syaa.g_00436	Syae.g_01246
OG0002951	Syaa.g_00621	Syae.g_01097
OG0002954	Syaa.g_00605	Syae.g_01111
OG0002955	Syaa.g_00665	Syae.g_01018
OG0002956	Syaa.g_00683	Syae.g_01019
OG0002957	Syaa.g_00684	Syae.g_01017
OG0002958	Syaa.g_00685	Syae.g_01016
OG0002961	Syaa.g_01027	Syae.g_00639
OG0002962	Syaa.g_01124	Syae.g_00547
OG0002963	Syaa.g_01126	Syae.g_00723
OG0002964	Syaa.g_01205	Syae.g_00484
OG0002965	Syaa.g_01405	Syae.g_00311
OG0002966	Syaa.g_01510	Syae.g_00186
OG0002967	Syaa.g_01512	Syae.g_00185
OG0002969	Syaa.g_01539	Syae.g_00161
OG0002970	Syaa.g_01540	Syae.g_00160
OG0002973	Syaa.g_01745	Syae.g_00863
OG0002974	Syaa.g_01849	Syae.g_02522
OG0002977	Syaa.g_02573	Syae.g_01549
OG0002978	Syaa.g_02626	Syae.g_01263
OG0003046	Syaa.g_00319	Syae.g_02027
OG0003100	Syaa.g_00620	Syae.g_01099, Syae.g_01098
OG0003102	Syaa.g_00514	Syae.g_01201
OG0003103	Syaa.g_00554, Syaa.g_02508	Syae.g_01681
OG0003104	Syaa.g_02610, Syaa.g_00811	Syae.g_00306
OG0003105	Syaa.g_00845	Syae.g_00823
OG0003106	Syaa.g_00933	Syae.g_00740
OG0003108	Syaa.g_01240	Syae.g_00468
OG0003110	Syaa.g_01507	Syae.g_00190
OG0003113	Syaa.g_01555	Syae.g_00154
OG0003115	Syaa.g_01572	Syae.g_00143
OG0003116	Syaa.g_01575	Syae.g_00138
OG0003117	Syaa.g_01593	Syae.g_00118
OG0003118	Syaa.g_01595	Syae.g_00115
OG0003119	Syaa.g_01677	Syae.g_00028
OG0003121	Syaa.g_01983	Syae.g_02371
OG0003208	Syaa.g_00321	Syae.g_02026
OG0003259	Syaa.g_00393	Syae.g_01267
OG0003262	Syaa.g_00515	Syae.g_01203
OG0003265	Syaa.g_00635	Syae.g_01071
OG0003266	Syaa.g_00752	Syae.g_00944
OG0003267	Syaa.g_00915	Syae.g_00756
OG0003269	Syaa.g_01215	Syae.g_00870
OG0003270	Syaa.g_01428	Syae.g_00864
OG0003271	Syaa.g_01445	Syae.g_00262
OG0003272	Syaa.g_01516	Syae.g_00858
OG0003273	Syaa.g_01535	Syae.g_00164
OG0003274	Syaa.g_01592	Syae.g_00119
OG0003276	Syaa.g_01710	Syae.g_00227
OG0003277	Syaa.g_01984	Syae.g_02370
OG0003514	Syaa.g_00422	Syae.g_01864
OG0003515	Syaa.g_00441	Syae.g_01241
OG0003516	Syaa.g_00446, Syaa.g_00449	Syae.g_01236
OG0003517	Syaa.g_00873	Syae.g_00798
OG0003520	Syaa.g_01425	Syae.g_01259
OG0003522	Syaa.g_01504	Syae.g_00218
OG0003523	Syaa.g_01509	Syae.g_00187
OG0003525	Syaa.g_01557	Syae.g_00153
OG0003526	Syaa.g_01599	Syae.g_00111
OG0003527	Syaa.g_02081	Syae.g_00274
OG0003528	Syaa.g_02086	Syae.g_02265
OG0003529	Syaa.g_02628	Syae.g_01275
OG0003530	Syaa.g_02648	Syae.g_01607
OG0003629	Syaa.g_00320	Syae.g_02028, Syae.g_02025
OG0003820	Syaa.g_00808	Syae.g_01622
OG0003835	Syaa.g_00616	Syae.g_01102
OG0003836	Syaa.g_00617	Syae.g_01101
OG0003837	Syaa.g_00794	Syae.g_00896
OG0003838	Syaa.g_00935, Syaa.g_02507, Syaa.g_02569	Syae.g_01514
OG0003839	Syaa.g_00954	Syae.g_00711
OG0003840	Syaa.g_00973	Syae.g_00690
OG0003844	Syaa.g_01430	Syae.g_00286
OG0003845	Syaa.g_01464	Syae.g_00244
OG0003846	Syaa.g_01478	Syae.g_02267
OG0003849	Syaa.g_01537	Syae.g_00163
OG0003853	Syaa.g_01751	Syae.g_01276
OG0003855	Syaa.g_01869	Syae.g_01260
OG0003861	Syaa.g_02300	Syae.g_02572, Syae.g_02541
OG0003864	Syaa.g_02411	Syae.g_01391
OG0004299	Syaa.g_00352	Syae.g_01286
OG0004301	Syaa.g_00443	Syae.g_01239
OG0004303	Syaa.g_00516	Syae.g_01202
OG0004304	Syaa.g_00687	Syae.g_01012
OG0004305	Syaa.g_00688	Syae.g_01011
OG0004312	Syaa.g_01501	Syae.g_00222
OG0004314	Syaa.g_01546	Syae.g_00181
OG0004315	Syaa.g_01675	Syae.g_00034
OG0004316	Syaa.g_01690	Syae.g_00015
OG0004981	Syaa.g_00990	Syae.g_00670
OG0004988	Syaa.g_02087	Syae.g_02263
OG0005738	Syaa.g_00439	Syae.g_01243
OG0005740	Syaa.g_00900	Syae.g_00770
OG0005742	Syaa.g_00974	Syae.g_00688
OG0005745	Syaa.g_01250	Syae.g_01304
OG0005750	Syaa.g_01475	Syae.g_00147
OG0005752	Syaa.g_01604	Syae.g_00106
OG0005754	Syaa.g_01872	Syae.g_02481
OG0005760	Syaa.g_02330	Syae.g_02271
OG0005764	Syaa.g_02737	Syae.g_01691
