Orthogroup	Syaa	Syal
OG0001897	Syaa.g_02172	Syal.g_00357
OG0001898	Syaa.g_02188	Syal.g_00336
OG0001899	Syaa.g_02261	Syal.g_00263
OG0001900	Syaa.g_00287	Syal.g_01238
OG0001901	Syaa.g_00286	Syal.g_01239
OG0001902	Syaa.g_00255	Syal.g_01270
OG0001903	Syaa.g_00246	Syal.g_01279
OG0001904	Syaa.g_00173	Syal.g_01340
OG0001905	Syaa.g_00161	Syal.g_01346
OG0001906	Syaa.g_02421	Syal.g_00859
OG0001908	Syaa.g_02492	Syal.g_00926
OG0001909	Syaa.g_02503	Syal.g_00939
OG0001910	Syaa.g_02555	Syal.g_00999
OG0001912	Syaa.g_02602	Syal.g_01077
OG0001913	Syaa.g_02604	Syal.g_01081
OG0001914	Syaa.g_01033	Syal.g_02509
OG0001915	Syaa.g_02750	Syal.g_00088
OG0001918	Syaa.g_01473	Syal.g_02068
OG0001924	Syaa.g_01671	Syal.g_02722
OG0001925	Syaa.g_01672	Syal.g_02723
OG0001926	Syaa.g_01673	Syal.g_02724
OG0001927	Syaa.g_01674	Syal.g_02725
OG0001929	Syaa.g_00070	Syal.g_00165
OG0001933	Syaa.g_02383	Syal.g_00823
OG0001934	Syaa.g_02368	Syal.g_00808
OG0001936	Syaa.g_01533	Syal.g_02069
OG0001937	Syaa.g_00591	Syal.g_02994
OG0001939	Syaa.g_00912	Syal.g_02608
OG0001940	Syaa.g_01914	Syal.g_02778
OG0001941	Syaa.g_00727	Syal.g_01591
OG0001943	Syaa.g_01465	Syal.g_01670
OG0001944	Syaa.g_01433	Syal.g_02052
OG0001946	Syaa.g_00907	Syal.g_01793
OG0001947	Syaa.g_00859	Syal.g_01043
OG0001948	Syaa.g_01325	Syal.g_01959
OG0001949	Syaa.g_01344	Syal.g_01978
OG0001950	Syaa.g_01346	Syal.g_01980
OG0001951	Syaa.g_01355	Syal.g_01989
OG0001952	Syaa.g_01380	Syal.g_02015
OG0001953	Syaa.g_01381	Syal.g_02016
OG0001954	Syaa.g_01438	Syal.g_02517
OG0001957	Syaa.g_01649	Syal.g_02703
OG0001958	Syaa.g_01062	Syal.g_02181
OG0001961	Syaa.g_01847	Syal.g_00468
OG0001964	Syaa.g_02335	Syal.g_00210
OG0001965	Syaa.g_01602	Syal.g_02842
OG0001966	Syaa.g_00292	Syal.g_01232
OG0001967	Syaa.g_00290	Syal.g_01234
OG0001968	Syaa.g_00289	Syal.g_01235
OG0001969	Syaa.g_00224	Syal.g_01303
OG0001970	Syaa.g_02423	Syal.g_00861
OG0001971	Syaa.g_02501	Syal.g_00937
OG0001972	Syaa.g_02567	Syal.g_01011
OG0001974	Syaa.g_02587	Syal.g_01063
OG0001975	Syaa.g_01032	Syal.g_02508
OG0001976	Syaa.g_01034	Syal.g_02510
OG0001979	Syaa.g_00911	Syal.g_01777
OG0001980	Syaa.g_02192	Syal.g_00333
OG0001990	Syaa.g_02721	Syal.g_01168
OG0001993	Syaa.g_01669	Syal.g_02720
OG0001994	Syaa.g_01670	Syal.g_02721
OG0001995	Syaa.g_00925	Syal.g_01208
OG0001997	Syaa.g_02356	Syal.g_00797
OG0001999	Syaa.g_00675	Syal.g_00637
OG0002000	Syaa.g_02004	Syal.g_02944
OG0002002	Syaa.g_00971	Syal.g_02337, Syal.g_01741
OG0002006	Syaa.g_00858	Syal.g_01842
OG0002007	Syaa.g_00857	Syal.g_01843
OG0002008	Syaa.g_01312	Syal.g_01933
OG0002009	Syaa.g_01114	Syal.g_02254
OG0002011	Syaa.g_02141	Syal.g_00547
OG0002012	Syaa.g_01427	Syal.g_00505
OG0002013	Syaa.g_02151	Syal.g_00773
OG0002016	Syaa.g_02551	Syal.g_00992
OG0002017	Syaa.g_02656	Syal.g_01124
OG0002019	Syaa.g_01419	Syal.g_01425
OG0002020	Syaa.g_02704	Syal.g_01161
OG0002021	Syaa.g_02703	Syal.g_01159
OG0002022	Syaa.g_02700	Syal.g_01158
OG0002023	Syaa.g_02699	Syal.g_01157
OG0002024	Syaa.g_02692	Syal.g_01151
OG0002038	Syaa.g_00779	Syal.g_01663
OG0002040	Syaa.g_00793	Syal.g_01685
OG0002044	Syaa.g_00842	Syal.g_02456
OG0002045	Syaa.g_01850	Syal.g_00472
OG0002048	Syaa.g_02228	Syal.g_00299
OG0002049	Syaa.g_02325	Syal.g_00216
OG0002050	Syaa.g_00281	Syal.g_01244
OG0002051	Syaa.g_02489	Syal.g_00923
OG0002054	Syaa.g_02691	Syal.g_01150
OG0002055	Syaa.g_02695	Syal.g_01153
OG0002056	Syaa.g_00245	Syal.g_01280
OG0002112	Syaa.g_00234, Syaa.g_00233	Syal.g_01292
OG0002113	Syaa.g_00040	Syal.g_00134
OG0002115	Syaa.g_00561	Syal.g_00578
OG0002116	Syaa.g_00586	Syal.g_02999
OG0002117	Syaa.g_00784	Syal.g_01672
OG0002118	Syaa.g_01181, Syaa.g_01227	Syal.g_01733
OG0002119	Syaa.g_02546	Syal.g_00982
OG0002121	Syaa.g_01513	Syal.g_00035
OG0002123	Syaa.g_01241	Syal.g_01863
OG0002124	Syaa.g_00820	Syal.g_02488
OG0002125	Syaa.g_01828, Syaa.g_01831	Syal.g_00456
OG0002127	Syaa.g_02443	Syal.g_00880
OG0002128	Syaa.g_01031	Syal.g_02504
OG0002129	Syaa.g_01787	Syal.g_00395
OG0002130	Syaa.g_00737	Syal.g_01603
OG0002132	Syaa.g_02696	Syal.g_01154
OG0002133	Syaa.g_02694, Syaa.g_02693	Syal.g_01152
OG0002134	Syaa.g_00139	Syal.g_01442
OG0002135	Syaa.g_00520	Syal.g_00620
OG0002136	Syaa.g_00521	Syal.g_00619
OG0002138	Syaa.g_00913	Syal.g_02586
OG0002139	Syaa.g_00956	Syal.g_01755
OG0002140	Syaa.g_01503	Syal.g_02274, Syal.g_02114
OG0002141	Syaa.g_01596	Syal.g_02496
OG0002142	Syaa.g_01760	Syal.g_00037
OG0002143	Syaa.g_02144	Syal.g_00550
OG0002144	Syaa.g_02319	Syal.g_00221
OG0002157	Syaa.g_00232	Syal.g_01293
OG0002158	Syaa.g_00235	Syal.g_01291
OG0002162	Syaa.g_01921	Syal.g_02785
OG0002166	Syaa.g_00917	Syal.g_01784
OG0002168	Syaa.g_00861	Syal.g_01840
OG0002170	Syaa.g_02186	Syal.g_00344
OG0002173	Syaa.g_02544	Syal.g_00980
OG0002178	Syaa.g_02697	Syal.g_01156
OG0002179	Syaa.g_00158	Syal.g_01349
OG0002180	Syaa.g_00254	Syal.g_01271
OG0002181	Syaa.g_00284	Syal.g_01241
OG0002182	Syaa.g_00302	Syal.g_01222
OG0002183	Syaa.g_00326	Syal.g_00782
OG0002184	Syaa.g_00329	Syal.g_00779
OG0002185	Syaa.g_00336	Syal.g_00769
OG0002186	Syaa.g_00522	Syal.g_00618
OG0002187	Syaa.g_00523	Syal.g_00617
OG0002188	Syaa.g_00558	Syal.g_00581
OG0002189	Syaa.g_00559	Syal.g_00580
OG0002190	Syaa.g_00600	Syal.g_02985
OG0002191	Syaa.g_00699	Syal.g_00532, Syal.g_00530, Syal.g_00531
OG0002192	Syaa.g_00795	Syal.g_01686
OG0002193	Syaa.g_00929	Syal.g_01780
OG0002194	Syaa.g_00960	Syal.g_01759
OG0002195	Syaa.g_01099	Syal.g_02273
OG0002196	Syaa.g_01141	Syal.g_02224
OG0002197	Syaa.g_01322	Syal.g_01956
OG0002198	Syaa.g_01613	Syal.g_02613
OG0002199	Syaa.g_01618	Syal.g_02617
OG0002200	Syaa.g_01774	Syal.g_00371
OG0002201	Syaa.g_01880	Syal.g_02742
OG0002202	Syaa.g_01881	Syal.g_02743
OG0002203	Syaa.g_01882	Syal.g_02744
OG0002204	Syaa.g_01899	Syal.g_02762
OG0002205	Syaa.g_01916	Syal.g_02780
OG0002207	Syaa.g_01940	Syal.g_02800
OG0002208	Syaa.g_02056	Syal.g_02891
OG0002209	Syaa.g_02174	Syal.g_00355
OG0002210	Syaa.g_02220	Syal.g_00307
OG0002211	Syaa.g_02257	Syal.g_00267
OG0002212	Syaa.g_02579	Syal.g_01051
OG0002213	Syaa.g_02583	Syal.g_01057
OG0002214	Syaa.g_02736	Syal.g_01181
OG0002233	Syaa.g_01209	Syal.g_00673
OG0002234	Syaa.g_01574	Syal.g_01552
OG0002237	Syaa.g_01641	Syal.g_02643
OG0002238	Syaa.g_01053	Syal.g_02071
OG0002244	Syaa.g_02136	Syal.g_02093
OG0002245	Syaa.g_02142	Syal.g_00548
OG0002248	Syaa.g_00903	Syal.g_01799
OG0002249	Syaa.g_00374	Syal.g_02368, Syal.g_02383, Syal.g_00722
OG0002250	Syaa.g_00325	Syal.g_00783
OG0002251	Syaa.g_00604	Syal.g_02982
OG0002253	Syaa.g_00747	Syal.g_01613
OG0002254	Syaa.g_01282	Syal.g_01900
OG0002255	Syaa.g_01336	Syal.g_01971
OG0002256	Syaa.g_01426	Syal.g_02645
OG0002257	Syaa.g_01585	Syal.g_02569
OG0002258	Syaa.g_01900	Syal.g_02763
OG0002259	Syaa.g_01976	Syal.g_02834
OG0002279	Syaa.g_02382	Syal.g_00822
OG0002281	Syaa.g_01915	Syal.g_02779
OG0002286	Syaa.g_02311	Syal.g_01220
OG0002292	Syaa.g_02517	Syal.g_00948
OG0002296	Syaa.g_01799	Syal.g_00408
OG0002297	Syaa.g_00932	Syal.g_00386
OG0002298	Syaa.g_01340	Syal.g_01975
OG0002299	Syaa.g_01378	Syal.g_02013
OG0002301	Syaa.g_01648	Syal.g_01566
OG0002302	Syaa.g_02071	Syal.g_02877
OG0002303	Syaa.g_02143	Syal.g_00549
OG0002305	Syaa.g_02385	Syal.g_00825
OG0002306	Syaa.g_02698	Syal.g_01385, Syal.g_01637
OG0002328	Syaa.g_02362	Syal.g_00802
OG0002331	Syaa.g_01208	Syal.g_01571
OG0002332	Syaa.g_01052	Syal.g_02070
OG0002333	Syaa.g_01054	Syal.g_02072
OG0002334	Syaa.g_01766	Syal.g_00027
OG0002336	Syaa.g_01840	Syal.g_00460
OG0002337	Syaa.g_00269	Syal.g_01256
OG0002350	Syaa.g_02190	Syal.g_00335
OG0002351	Syaa.g_00225	Syal.g_01302
OG0002352	Syaa.g_00781	Syal.g_01665
OG0002353	Syaa.g_01167	Syal.g_01877
OG0002354	Syaa.g_01356	Syal.g_01990
OG0002355	Syaa.g_01517	Syal.g_02539
OG0002356	Syaa.g_01854	Syal.g_02133, Syal.g_02134
OG0002385	Syaa.g_02312	Syal.g_01219
OG0002395	Syaa.g_00231	Syal.g_01294
OG0002400	Syaa.g_00370, Syaa.g_00417	Syal.g_02851
OG0002401	Syaa.g_00782	Syal.g_01666
OG0002402	Syaa.g_00863	Syal.g_01838
OG0002403	Syaa.g_00983	Syal.g_01731
OG0002405	Syaa.g_01403	Syal.g_02035
OG0002406	Syaa.g_01558	Syal.g_02063
OG0002407	Syaa.g_01567	Syal.g_01680
OG0002408	Syaa.g_01577	Syal.g_02546
OG0002443	Syaa.g_02537	Syal.g_00970
OG0002445	Syaa.g_02306	Syal.g_00455
OG0002452	Syaa.g_02707	Syal.g_01164
OG0002461	Syaa.g_01495	Syal.g_00503
OG0002463	Syaa.g_00112	Syal.g_02435
OG0002464	Syaa.g_00338	Syal.g_00766
OG0002466	Syaa.g_00645	Syal.g_00658
OG0002467	Syaa.g_00927	Syal.g_00097
OG0002468	Syaa.g_00958	Syal.g_01757
OG0002470	Syaa.g_01037	Syal.g_02064
OG0002471	Syaa.g_01474	Syal.g_02519
OG0002472	Syaa.g_01511	Syal.g_01554
OG0002473	Syaa.g_02494	Syal.g_00930
OG0002496	Syaa.g_02096	Syal.g_01193
OG0002519	Syaa.g_00155	Syal.g_02139
OG0002520	Syaa.g_00537	Syal.g_00603
OG0002521	Syaa.g_00565	Syal.g_00574
OG0002523	Syaa.g_00924	Syal.g_02844
OG0002524	Syaa.g_01436	Syal.g_01546
OG0002527	Syaa.g_01484	Syal.g_02559
OG0002528	Syaa.g_01486	Syal.g_02561
OG0002529	Syaa.g_01508	Syal.g_02531
OG0002532	Syaa.g_01582	Syal.g_02557
OG0002533	Syaa.g_01956	Syal.g_02818
OG0002534	Syaa.g_02193	Syal.g_00332
OG0002535	Syaa.g_02196	Syal.g_00329
OG0002536	Syaa.g_02214	Syal.g_00313
OG0002537	Syaa.g_02515	Syal.g_00945
OG0002538	Syaa.g_02533	Syal.g_00961
OG0002539	Syaa.g_02606	Syal.g_01084
OG0002569	Syaa.g_02095	Syal.g_02132, Syal.g_01194
OG0002570	Syaa.g_02093	Syal.g_01197
OG0002594	Syaa.g_00413	Syal.g_02055
OG0002595	Syaa.g_00926	Syal.g_02596
OG0002596	Syaa.g_01175	Syal.g_02853
OG0002597	Syaa.g_01431	Syal.g_00630
OG0002598	Syaa.g_01432	Syal.g_02574
OG0002599	Syaa.g_01450	Syal.g_02253
OG0002600	Syaa.g_01483	Syal.g_02958
OG0002601	Syaa.g_01485	Syal.g_02560
OG0002602	Syaa.g_01528	Syal.g_02523
OG0002603	Syaa.g_01569	Syal.g_02532
OG0002604	Syaa.g_01584	Syal.g_02568
OG0002605	Syaa.g_02191	Syal.g_00334
OG0002641	Syaa.g_02097	Syal.g_01192
OG0002642	Syaa.g_02094	Syal.g_01196
OG0002643	Syaa.g_01830	Syal.g_02377
OG0002665	Syaa.g_01461, Syaa.g_01183	Syal.g_01500
OG0002669	Syaa.g_00613	Syal.g_01368, Syal.g_01422
OG0002671	Syaa.g_00545, Syaa.g_00544	Syal.g_00593
OG0002672	Syaa.g_01038	Syal.g_01558
OG0002673	Syaa.g_01490	Syal.g_02848
OG0002674	Syaa.g_02232	Syal.g_00293
OG0002676	Syaa.g_02722	Syal.g_01112, Syal.g_01169
OG0002734	Syaa.g_00689, Syaa.g_00091	Syal.g_01046
OG0002736	Syaa.g_00513	Syal.g_02275
OG0002738	Syaa.g_01022	Syal.g_01701
OG0002741	Syaa.g_01164	Syal.g_02603
OG0002745	Syaa.g_01594	Syal.g_02079
OG0002746	Syaa.g_01607	Syal.g_00469
OG0002751	Syaa.g_01973	Syal.g_02831
OG0002785	Syaa.g_01235	Syal.g_01857
OG0002808	Syaa.g_00044	Syal.g_00139
OG0002847	Syaa.g_00391	Syal.g_00745
OG0002848	Syaa.g_00402, Syaa.g_01226, Syaa.g_01222	Syal.g_02127
OG0002849	Syaa.g_00509	Syal.g_01414
OG0002849	Syaa.g_00614	Syal.g_01401
OG0002851	Syaa.g_00898	Syal.g_01802
OG0002857	Syaa.g_01476	Syal.g_02917
OG0002861	Syaa.g_01865	Syal.g_00390
OG0002862	Syaa.g_02201	Syal.g_00325
OG0002863	Syaa.g_02208	Syal.g_03006
OG0002951	Syaa.g_00621	Syal.g_00066
OG0002951	Syaa.g_00502	Syal.g_01418
OG0002959	Syaa.g_00856	Syal.g_02536
OG0002960	Syaa.g_00937, Syaa.g_01269	Syal.g_02860
OG0002965	Syaa.g_01405	Syal.g_00489
OG0002966	Syaa.g_01510	Syal.g_00431
OG0002968	Syaa.g_01530	Syal.g_02487
OG0002973	Syaa.g_01745	Syal.g_02855
OG0002975	Syaa.g_02130	Syal.g_00707, Syal.g_02279
OG0002976	Syaa.g_02134	Syal.g_00693
OG0002978	Syaa.g_02626	Syal.g_02529
OG0003033	Syaa.g_00452	Syal.g_01429
OG0003100	Syaa.g_00501	Syal.g_01419
OG0003101	Syaa.g_00615, Syaa.g_00510	Syal.g_01413
OG0003102	Syaa.g_00514	Syal.g_01322
OG0003109	Syaa.g_01482	Syal.g_02527
OG0003110	Syaa.g_01507	Syal.g_02158
OG0003114	Syaa.g_01562	Syal.g_02548
OG0003120	Syaa.g_01870	Syal.g_00710
OG0003264	Syaa.g_00612	Syal.g_01367, Syal.g_01421
OG0003269	Syaa.g_01215	Syal.g_01887
OG0003272	Syaa.g_01516	Syal.g_02230
OG0003278	Syaa.g_02084	Syal.g_01560
OG0003522	Syaa.g_01504	Syal.g_02088
OG0003524	Syaa.g_01522	Syal.g_00558
OG0003527	Syaa.g_02081	Syal.g_02845
OG0003833	Syaa.g_00498	Syal.g_01420, Syal.g_01408
OG0003835	Syaa.g_00616	Syal.g_00065
OG0003836	Syaa.g_00617	Syal.g_00064
OG0003841	Syaa.g_01224	Syal.g_02866
OG0003861	Syaa.g_02300	Syal.g_00444
OG0004141	Syaa.g_00450	Syal.g_01389
OG0004306	Syaa.g_00818	Syal.g_02490
OG0004312	Syaa.g_01501	Syal.g_02097
OG0005753	Syaa.g_01852	Syal.g_00486
