Orthogroup	Syaa	Syaq
OG0001872	Syaa.g_00970	Syaq.g_00160
OG0001873	Syaa.g_01023	Syaq.g_00207
OG0001874	Syaa.g_01026	Syaq.g_00210
OG0001877	Syaa.g_00908	Syaq.g_02586
OG0001878	Syaa.g_01310	Syaq.g_02532
OG0001879	Syaa.g_01316	Syaq.g_02525
OG0001880	Syaa.g_01352	Syaq.g_02489
OG0001881	Syaa.g_01354	Syaq.g_02488
OG0001882	Syaa.g_01379	Syaq.g_02464
OG0001883	Syaa.g_01384	Syaq.g_02455
OG0001884	Syaa.g_01393	Syaq.g_01869
OG0001885	Syaa.g_01407	Syaq.g_02432
OG0001886	Syaa.g_01411	Syaq.g_02428
OG0001887	Syaa.g_01103	Syaq.g_02279
OG0001888	Syaa.g_01131	Syaq.g_02314
OG0001889	Syaa.g_01186	Syaq.g_02355
OG0001890	Syaa.g_00825	Syaq.g_02396
OG0001891	Syaa.g_00821	Syaq.g_02402
OG0001892	Syaa.g_00809	Syaq.g_02119
OG0001893	Syaa.g_01654	Syaq.g_02065
OG0001894	Syaa.g_01634, Syaa.g_01635	Syaq.g_02081
OG0001895	Syaa.g_01756	Syaq.g_00351
OG0001896	Syaa.g_00697	Syaq.g_00511
OG0001897	Syaa.g_02172	Syaq.g_00549
OG0001898	Syaa.g_02188	Syaq.g_00566
OG0001899	Syaa.g_02261	Syaq.g_00619
OG0001900	Syaa.g_00287	Syaq.g_00737
OG0001901	Syaa.g_00286	Syaq.g_00738
OG0001902	Syaa.g_00255	Syaq.g_00770
OG0001903	Syaa.g_00246	Syaq.g_00779
OG0001904	Syaa.g_00173	Syaq.g_00970
OG0001905	Syaa.g_00161	Syaq.g_00982
OG0001906	Syaa.g_02421	Syaq.g_01451
OG0001907	Syaa.g_02441	Syaq.g_01433
OG0001908	Syaa.g_02492	Syaq.g_01385
OG0001909	Syaa.g_02503	Syaq.g_01375
OG0001910	Syaa.g_02555	Syaq.g_01311
OG0001912	Syaa.g_02602	Syaq.g_01252
OG0001913	Syaa.g_02604	Syaq.g_01250
OG0001914	Syaa.g_01033	Syaq.g_02168
OG0001915	Syaa.g_02750	Syaq.g_01158
OG0001916	Syaa.g_02034	Syaq.g_01790
OG0001917	Syaa.g_01296	Syaq.g_00063
OG0001924	Syaa.g_01671	Syaq.g_02038
OG0001925	Syaa.g_01672	Syaq.g_02037
OG0001926	Syaa.g_01673	Syaq.g_02036
OG0001927	Syaa.g_01674	Syaq.g_02035
OG0001929	Syaa.g_00070	Syaq.g_01080
OG0001933	Syaa.g_02383	Syaq.g_01484
OG0001934	Syaa.g_02368	Syaq.g_01498
OG0001935	Syaa.g_00346	Syaq.g_01552
OG0001937	Syaa.g_00591	Syaq.g_01709
OG0001939	Syaa.g_00912	Syaq.g_02112
OG0001940	Syaa.g_01914	Syaq.g_01966
OG0001941	Syaa.g_00727	Syaq.g_00307
OG0001943	Syaa.g_01465	Syaq.g_00230
OG0001944	Syaa.g_01433	Syaq.g_02418
OG0001946	Syaa.g_00907	Syaq.g_02587
OG0001947	Syaa.g_00859	Syaq.g_02697
OG0001948	Syaa.g_01325	Syaq.g_02517
OG0001949	Syaa.g_01344	Syaq.g_02498
OG0001950	Syaa.g_01346	Syaq.g_02496
OG0001951	Syaa.g_01355	Syaq.g_02487
OG0001952	Syaa.g_01380	Syaq.g_02463
OG0001953	Syaa.g_01381	Syaq.g_02462
OG0001954	Syaa.g_01438	Syaq.g_02716
OG0001957	Syaa.g_01649	Syaq.g_02070
OG0001958	Syaa.g_01062	Syaq.g_02238
OG0001960	Syaa.g_01836, Syaa.g_01834, Syaa.g_01835	Syaq.g_00437
OG0001961	Syaa.g_01847	Syaq.g_00447
OG0001964	Syaa.g_02335	Syaq.g_00678
OG0001966	Syaa.g_00292	Syaq.g_00732
OG0001967	Syaa.g_00290	Syaq.g_00734
OG0001968	Syaa.g_00289	Syaq.g_00735
OG0001969	Syaa.g_00224	Syaq.g_00861
OG0001970	Syaa.g_02423	Syaq.g_01449
OG0001971	Syaa.g_02501	Syaq.g_01377
OG0001972	Syaa.g_02567	Syaq.g_01297
OG0001974	Syaa.g_02587	Syaq.g_01268
OG0001975	Syaa.g_01032	Syaq.g_02169
OG0001976	Syaa.g_01034	Syaq.g_02167
OG0001979	Syaa.g_00911	Syaq.g_02581
OG0001980	Syaa.g_02192	Syaq.g_00565
OG0001990	Syaa.g_02721	Syaq.g_01187
OG0001991	Syaa.g_01102	Syaq.g_00123
OG0001993	Syaa.g_01669	Syaq.g_02040
OG0001994	Syaa.g_01670	Syaq.g_02039
OG0001996	Syaa.g_00036	Syaq.g_01116
OG0001997	Syaa.g_02356	Syaq.g_01509
OG0001999	Syaa.g_00675	Syaq.g_01624
OG0002000	Syaa.g_02004	Syaq.g_01818
OG0002002	Syaa.g_00971	Syaq.g_00161
OG0002005	Syaa.g_01873	Syaq.g_00321
OG0002006	Syaa.g_00858	Syaq.g_02698
OG0002007	Syaa.g_00857	Syaq.g_02699
OG0002008	Syaa.g_01312	Syaq.g_02530
OG0002009	Syaa.g_01114	Syaq.g_02303
OG0002010	Syaa.g_01804	Syaq.g_00404
OG0002011	Syaa.g_02141	Syaq.g_00521, Syaq.g_01903
OG0002012	Syaa.g_01427	Syaq.g_01913
OG0002013	Syaa.g_02151	Syaq.g_01537
OG0002014	Syaa.g_00187	Syaq.g_00947, Syaq.g_00958
OG0002015	Syaa.g_00182	Syaq.g_00961
OG0002016	Syaa.g_02551	Syaq.g_01317
OG0002019	Syaa.g_01419	Syaq.g_00994
OG0002025	Syaa.g_00610	Syaq.g_00348
OG0002038	Syaa.g_00779	Syaq.g_00237
OG0002040	Syaa.g_00793	Syaq.g_00222
OG0002044	Syaa.g_00842	Syaq.g_02378
OG0002045	Syaa.g_01850	Syaq.g_00449
OG0002047	Syaa.g_02152	Syaq.g_00532
OG0002048	Syaa.g_02228	Syaq.g_00583
OG0002049	Syaa.g_02325	Syaq.g_00668
OG0002050	Syaa.g_00281	Syaq.g_00743
OG0002051	Syaa.g_02489	Syaq.g_01388
OG0002056	Syaa.g_00245	Syaq.g_00780
OG0002112	Syaa.g_00234, Syaa.g_00233	Syaq.g_00850
OG0002113	Syaa.g_00040	Syaq.g_01112
OG0002115	Syaa.g_00561	Syaq.g_01680
OG0002116	Syaa.g_00586	Syaq.g_01704
OG0002118	Syaa.g_01181, Syaa.g_01227	Syaq.g_00170
OG0002119	Syaa.g_02546	Syaq.g_01329
OG0002120	Syaa.g_01440	Syaq.g_02714
OG0002121	Syaa.g_01513	Syaq.g_01890
OG0002123	Syaa.g_01241	Syaq.g_00028
OG0002124	Syaa.g_00820	Syaq.g_02406
OG0002125	Syaa.g_01828, Syaa.g_01831, Syaa.g_01832	Syaq.g_00022
OG0002126	Syaa.g_00185	Syaq.g_00960
OG0002128	Syaa.g_01031	Syaq.g_02211
OG0002129	Syaa.g_01787	Syaq.g_00388
OG0002130	Syaa.g_00737	Syaq.g_00295
OG0002134	Syaa.g_00139	Syaq.g_01011
OG0002135	Syaa.g_00520	Syaq.g_01645
OG0002136	Syaa.g_00521	Syaq.g_01646
OG0002137	Syaa.g_00609	Syaq.g_00349
OG0002138	Syaa.g_00913	Syaq.g_02128
OG0002139	Syaa.g_00956	Syaq.g_00145
OG0002142	Syaa.g_01760	Syaq.g_00357
OG0002143	Syaa.g_02144	Syaq.g_00524
OG0002144	Syaa.g_02319	Syaq.g_00661
OG0002157	Syaa.g_00232	Syaq.g_00851
OG0002158	Syaa.g_00235	Syaq.g_00849
OG0002160	Syaa.g_00923	Syaq.g_02573
OG0002162	Syaa.g_01921	Syaq.g_01959
OG0002168	Syaa.g_00861	Syaq.g_02696
OG0002169	Syaa.g_02153	Syaq.g_00533
OG0002171	Syaa.g_00189	Syaq.g_00956
OG0002173	Syaa.g_02544	Syaq.g_01331
OG0002179	Syaa.g_00158	Syaq.g_00985
OG0002180	Syaa.g_00254	Syaq.g_00771
OG0002181	Syaa.g_00284	Syaq.g_00740
OG0002182	Syaa.g_00302	Syaq.g_00722
OG0002183	Syaa.g_00326	Syaq.g_01527
OG0002184	Syaa.g_00329	Syaq.g_01531
OG0002185	Syaa.g_00336	Syaq.g_01541
OG0002186	Syaa.g_00522	Syaq.g_01647
OG0002187	Syaa.g_00523	Syaq.g_01648
OG0002188	Syaa.g_00558	Syaq.g_01677
OG0002189	Syaa.g_00559	Syaq.g_01678
OG0002190	Syaa.g_00600	Syaq.g_01718
OG0002191	Syaa.g_00699	Syaq.g_00507
OG0002192	Syaa.g_00795	Syaq.g_00221
OG0002193	Syaa.g_00929	Syaq.g_02571
OG0002194	Syaa.g_00960	Syaq.g_00149
OG0002195	Syaa.g_01099	Syaq.g_02274
OG0002196	Syaa.g_01141	Syaq.g_02326
OG0002197	Syaa.g_01322	Syaq.g_02519
OG0002198	Syaa.g_01613	Syaq.g_02106
OG0002199	Syaa.g_01618	Syaq.g_02101
OG0002200	Syaa.g_01774	Syaq.g_00373
OG0002201	Syaa.g_01880	Syaq.g_02002
OG0002202	Syaa.g_01881	Syaq.g_02001
OG0002203	Syaa.g_01882	Syaq.g_02000
OG0002204	Syaa.g_01899	Syaq.g_01982
OG0002205	Syaa.g_01916	Syaq.g_01964
OG0002206	Syaa.g_01930	Syaq.g_01952
OG0002207	Syaa.g_01940	Syaq.g_01942
OG0002208	Syaa.g_02056	Syaq.g_01766
OG0002209	Syaa.g_02174	Syaq.g_00551
OG0002210	Syaa.g_02220	Syaq.g_00574
OG0002211	Syaa.g_02257	Syaq.g_00615
OG0002212	Syaa.g_02579	Syaq.g_01276
OG0002213	Syaa.g_02583	Syaq.g_01272
OG0002214	Syaa.g_02736	Syaq.g_01173
OG0002230	Syaa.g_00448, Syaa.g_00686, Syaa.g_00690	Syaq.g_00916
OG0002233	Syaa.g_01209	Syaq.g_02109
OG0002237	Syaa.g_01641	Syaq.g_02075
OG0002238	Syaa.g_01053	Syaq.g_00135
OG0002242	Syaa.g_00188	Syaq.g_00957
OG0002245	Syaa.g_02142	Syaq.g_00522
OG0002247	Syaa.g_01923	Syaq.g_01957
OG0002248	Syaa.g_00903	Syaq.g_02591
OG0002250	Syaa.g_00325	Syaq.g_01526
OG0002251	Syaa.g_00604	Syaq.g_01721
OG0002252	Syaa.g_00680	Syaq.g_01629
OG0002253	Syaa.g_00747	Syaq.g_00285
OG0002254	Syaa.g_01282	Syaq.g_00050
OG0002255	Syaa.g_01336	Syaq.g_02505
OG0002257	Syaa.g_01585	Syaq.g_02136
OG0002258	Syaa.g_01900	Syaq.g_01981
OG0002259	Syaa.g_01976	Syaq.g_01842
OG0002279	Syaa.g_02382	Syaq.g_01485
OG0002280	Syaa.g_01994	Syaq.g_01828
OG0002281	Syaa.g_01915	Syaq.g_01965
OG0002292	Syaa.g_02517	Syaq.g_01366
OG0002296	Syaa.g_01799	Syaq.g_00399
OG0002297	Syaa.g_00932	Syaq.g_01854
OG0002298	Syaa.g_01340	Syaq.g_02501
OG0002299	Syaa.g_01378	Syaq.g_02465
OG0002300	Syaa.g_01435	Syaq.g_01864
OG0002301	Syaa.g_01648	Syaq.g_01888
OG0002302	Syaa.g_02071	Syaq.g_01751
OG0002303	Syaa.g_02143	Syaq.g_00523
OG0002305	Syaa.g_02385	Syaq.g_01482
OG0002306	Syaa.g_02698	Syaq.g_01210
OG0002328	Syaa.g_02362	Syaq.g_01504
OG0002331	Syaa.g_01208	Syaq.g_00339
OG0002332	Syaa.g_01052	Syaq.g_00134
OG0002333	Syaa.g_01054	Syaq.g_00136
OG0002334	Syaa.g_01766	Syaq.g_00363
OG0002336	Syaa.g_01840	Syaq.g_00439
OG0002337	Syaa.g_00269	Syaq.g_00755
OG0002338	Syaa.g_00184	Syaq.g_00964
OG0002339	Syaa.g_00169	Syaq.g_00973
OG0002343	Syaa.g_00312	Syaq.g_00713
OG0002351	Syaa.g_00225	Syaq.g_00860
OG0002352	Syaa.g_00781	Syaq.g_00235
OG0002353	Syaa.g_01167	Syaq.g_02352
OG0002354	Syaa.g_01356	Syaq.g_02486
OG0002356	Syaa.g_01854	Syaq.g_00467, Syaq.g_02630
OG0002357	Syaa.g_02659	Syaq.g_02133
OG0002395	Syaa.g_00231	Syaq.g_00852
OG0002396	Syaa.g_02284	Syaq.g_00642
OG0002401	Syaa.g_00782	Syaq.g_00234
OG0002402	Syaa.g_00863	Syaq.g_02694
OG0002403	Syaa.g_00983	Syaq.g_00172
OG0002405	Syaa.g_01403	Syaq.g_02435
OG0002406	Syaa.g_01558	Syaq.g_01886
OG0002407	Syaa.g_01567	Syaq.g_02139
OG0002408	Syaa.g_01577	Syaq.g_01876
OG0002409	Syaa.g_02652	Syaq.g_01223
OG0002410	Syaa.g_02729	Syaq.g_01180
OG0002416	Syaa.g_01538	Syaq.g_01565
OG0002445	Syaa.g_02306	Syaq.g_00021
OG0002450	Syaa.g_02746	Syaq.g_01164
OG0002458	Syaa.g_02684	Syaq.g_02157
OG0002459	Syaa.g_02682	Syaq.g_02159
OG0002460	Syaa.g_02681	Syaq.g_02160
OG0002464	Syaa.g_00338	Syaq.g_01544
OG0002466	Syaa.g_00645	Syaq.g_01599
OG0002468	Syaa.g_00958	Syaq.g_00147
OG0002469	Syaa.g_00980	Syaq.g_00168
OG0002471	Syaa.g_01474	Syaq.g_02137
OG0002496	Syaa.g_02096	Syaq.g_00703
OG0002506	Syaa.g_00878	Syaq.g_00278
OG0002519	Syaa.g_00155	Syaq.g_00989
OG0002521	Syaa.g_00565	Syaq.g_01684
OG0002522	Syaa.g_00630	Syaq.g_01734
OG0002526	Syaa.g_01462	Syaq.g_02140
OG0002527	Syaa.g_01484	Syaq.g_00133
OG0002528	Syaa.g_01486	Syaq.g_00131
OG0002529	Syaa.g_01508	Syaq.g_01905
OG0002533	Syaa.g_01956	Syaq.g_01926
OG0002537	Syaa.g_02515	Syaq.g_02102
OG0002538	Syaa.g_02533	Syaq.g_01353
OG0002539	Syaa.g_02606	Syaq.g_01247
OG0002540	Syaa.g_02685	Syaq.g_02156
OG0002569	Syaa.g_02095	Syaq.g_00704
OG0002570	Syaa.g_02093	Syaq.g_00706
OG0002595	Syaa.g_00926	Syaq.g_01921
OG0002597	Syaa.g_01431	Syaq.g_01632
OG0002604	Syaa.g_01584	Syaq.g_01914
OG0002606	Syaa.g_02686	Syaq.g_02155
OG0002641	Syaa.g_02097	Syaq.g_00702
OG0002642	Syaa.g_02094	Syaq.g_00705
OG0002643	Syaa.g_01830	Syaq.g_00106
OG0002669	Syaa.g_00613	Syaq.g_00895
OG0002669	Syaa.g_00072	Syaq.g_01069
OG0002670	Syaa.g_00504	Syaq.g_00141, Syaq.g_02620, Syaq.g_01323
OG0002671	Syaa.g_00545, Syaa.g_00544	Syaq.g_01666
OG0002674	Syaa.g_02232	Syaq.g_00589
OG0002675	Syaa.g_02322	Syaq.g_00664
OG0002676	Syaa.g_02722	Syaq.g_01186
OG0002716	Syaa.g_00308	Syaq.g_00716
OG0002733	Syaa.g_01732, Syaa.g_01731, Syaa.g_01276	Syaq.g_00011
OG0002735	Syaa.g_00147, Syaa.g_00146	Syaq.g_02458
OG0002736	Syaa.g_00513	Syaq.g_00893
OG0002737	Syaa.g_00674	Syaq.g_01623
OG0002739	Syaa.g_01046	Syaq.g_02192
OG0002743	Syaa.g_01383	Syaq.g_02457
OG0002747	Syaa.g_01657	Syaq.g_02062
OG0002748	Syaa.g_01877	Syaq.g_00330
OG0002750	Syaa.g_01972	Syaq.g_01847
OG0002751	Syaa.g_01973	Syaq.g_01846
OG0002849	Syaa.g_00614	Syaq.g_00270
OG0002851	Syaa.g_00898	Syaq.g_02594
OG0002855	Syaa.g_01398	Syaq.g_02443
OG0002857	Syaa.g_01476	Syaq.g_01792
OG0002859	Syaa.g_01545	Syaq.g_02629
OG0002908	Syaa.g_02711	Syaq.g_02180
OG0002935	Syaa.g_00090	Syaq.g_00884
OG0002951	Syaa.g_00502	Syaq.g_01000
OG0002952	Syaa.g_00503	Syaq.g_01324
OG0002953	Syaa.g_00580	Syaq.g_01859
OG0002961	Syaa.g_01027	Syaq.g_01902
OG0003033	Syaa.g_00452	Syaq.g_00945
OG0003042	Syaa.g_02710	Syaq.g_02182
OG0003100	Syaa.g_00501	Syaq.g_01001
OG0003101	Syaa.g_00615, Syaa.g_00510	Syaq.g_00269
OG0003102	Syaa.g_00514	Syaq.g_00881
OG0003108	Syaa.g_01240	Syaq.g_02635, Syaq.g_02614, Syaq.g_02660
OG0003109	Syaa.g_01482	Syaq.g_01906
OG0003116	Syaa.g_01575	Syaq.g_01741
OG0003119	Syaa.g_01677	Syaq.g_02024
OG0003191	Syaa.g_02712	Syaq.g_02179
OG0003255	Syaa.g_00105	Syaq.g_00919
OG0003260	Syaa.g_00500	Syaq.g_00101
OG0003261	Syaa.g_00506	Syaq.g_01255
OG0003263	Syaa.g_00518	Syaq.g_00996
OG0003264	Syaa.g_00612	Syaq.g_00894
OG0003267	Syaa.g_00915	Syaq.g_02579
OG0003511	Syaa.g_00216	Syaq.g_00867
OG0003514	Syaa.g_00422	Syaq.g_00954
OG0003522	Syaa.g_01504	Syaq.g_00471
OG0003530	Syaa.g_02648	Syaq.g_01228
OG0003834	Syaa.g_00517	Syaq.g_00997
OG0003840	Syaa.g_00973	Syaq.g_01868
OG0004296	Syaa.g_00073	Syaq.g_01068
OG0004298	Syaa.g_00217	Syaq.g_00866
OG0004315	Syaa.g_01675	Syaq.g_02034
OG0004316	Syaa.g_01690	Syaq.g_02009
OG0004321	Syaa.g_02709	Syaq.g_02183
OG0004979	Syaa.g_00499	Syaq.g_01089
