Orthogroup	Species	Prbb	Orthologs
OG0001140	Pras	Prbb.g_01990	Pras.g_00677
OG0001140	Prau	Prbb.g_01990	Prau.g_01859
OG0001140	Prag	Prbb.g_01990	Prag.g_01794
OG0001140	Praw	Prbb.g_01990	Praw.g_00106
OG0001140	Prae	Prbb.g_01990	Prae.g_01748
OG0001140	Prbd	Prbb.g_01990	Prbd.g_01401
OG0001140	Prao	Prbb.g_01990	Prao.g_01677
OG0001140	Pran	Prbb.g_01990	Pran.g_01095
OG0001140	Prab	Prbb.g_01990	Prab.g_01792
OG0001140	Prai	Prbb.g_01990	Prai.g_01767
OG0001140	Prat	Prbb.g_01990	Prat.g_01327
OG0001140	Pral	Prbb.g_01990	Pral.g_01190
OG0001140	Prbf	Prbb.g_01990	Prbf.g_00569
OG0001140	Prbn	Prbb.g_01990	Prbn.g_01870
OG0001140	Prbg	Prbb.g_01990	Prbg.g_01774
OG0001140	Prak	Prbb.g_01990	Prak.g_01769
OG0001140	Prbe	Prbb.g_01990	Prbe.g_00847
OG0001140	Prap	Prbb.g_01990	Prap.g_01654
OG0001140	Pram	Prbb.g_01990	Pram.g_01759
OG0001140	Prbh	Prbb.g_01990	Prbh.g_01655
OG0001140	Praf	Prbb.g_01990	Praf.g_02131
OG0001140	Prbk	Prbb.g_01990	Prbk.g_00956
OG0001140	Prbl	Prbb.g_01990	Prbl.g_00988
OG0001140	Prbj	Prbb.g_01990	Prbj.g_00993
OG0001140	Prah	Prbb.g_01990	Prah.g_02007
OG0001140	Prbm	Prbb.g_01990	Prbm.g_02022
OG0001140	Praj	Prbb.g_01990	Praj.g_01941
OG0001140	Prbc	Prbb.g_01990	Prbc.g_00295
OG0001141	Prax	Prbb.g_01992	Prax.g_01330
OG0001141	Prbi	Prbb.g_01992	Prbi.g_01930
OG0001141	Praa	Prbb.g_01992	Praa.g_01767
OG0001141	Prao	Prbb.g_01992	Prao.g_01679
OG0001141	Prad	Prbb.g_01992	Prad.g_00815
OG0001141	Prag	Prbb.g_01992	Prag.g_01796
OG0001141	Praw	Prbb.g_01992	Praw.g_00104
OG0001141	Prbd	Prbb.g_01992	Prbd.g_01399
OG0001141	Prae	Prbb.g_01992	Prae.g_01750
OG0001141	Prau	Prbb.g_01992	Prau.g_01861
OG0001141	Pras	Prbb.g_01992	Pras.g_00679
OG0001141	Pray	Prbb.g_01992	Pray.g_01298
OG0001141	Prba	Prbb.g_01992	Prba.g_00421
OG0001141	Praz	Prbb.g_01992	Praz.g_00271
OG0001141	Prav	Prbb.g_01992	Prav.g_00624
OG0001141	Prar	Prbb.g_01992	Prar.g_01035
OG0001141	Praq	Prbb.g_01992	Praq.g_00887
OG0001141	Prac	Prbb.g_01992	Prac.g_00540
OG0001141	Pran	Prbb.g_01992	Pran.g_01097
OG0001141	Prab	Prbb.g_01992	Prab.g_01794
OG0001141	Prai	Prbb.g_01992	Prai.g_01769
OG0001141	Pral	Prbb.g_01992	Pral.g_00234
OG0001141	Prat	Prbb.g_01992	Prat.g_01717
OG0001141	Prbn	Prbb.g_01992	Prbn.g_01872
OG0001141	Prbe	Prbb.g_01992	Prbe.g_00845
OG0001141	Prbf	Prbb.g_01992	Prbf.g_00567
OG0001141	Prap	Prbb.g_01992	Prap.g_01652
OG0001141	Prak	Prbb.g_01992	Prak.g_01771
OG0001141	Prbg	Prbb.g_01992	Prbg.g_01776
OG0001141	Praf	Prbb.g_01992	Praf.g_02128
OG0001141	Prah	Prbb.g_01992	Prah.g_02004
OG0001141	Prbk	Prbb.g_01992	Prbk.g_00953
OG0001141	Prbj	Prbb.g_01992	Prbj.g_00990
OG0001141	Prbl	Prbb.g_01992	Prbl.g_00991
OG0001141	Pram	Prbb.g_01992	Pram.g_01761
OG0001141	Prbh	Prbb.g_01992	Prbh.g_01653
OG0001141	Prbm	Prbb.g_01992	Prbm.g_02024
OG0001141	Praj	Prbb.g_01992	Praj.g_01943
OG0001141	Prbc	Prbb.g_01992	Prbc.g_00293
OG0001142	Praz	Prbb.g_01993	Praz.g_00270
OG0001142	Prbi	Prbb.g_01993	Prbi.g_01931
OG0001142	Prao	Prbb.g_01993	Prao.g_01680
OG0001142	Prad	Prbb.g_01993	Prad.g_00814
OG0001142	Prba	Prbb.g_01993	Prba.g_00422
OG0001142	Prav	Prbb.g_01993	Prav.g_00625
OG0001142	Pray	Prbb.g_01993	Pray.g_01299
OG0001142	Prag	Prbb.g_01993	Prag.g_01797
OG0001142	Praw	Prbb.g_01993	Praw.g_00103
OG0001142	Prbd	Prbb.g_01993	Prbd.g_01398
OG0001142	Prax	Prbb.g_01993	Prax.g_01331
OG0001142	Praa	Prbb.g_01993	Praa.g_01768
OG0001142	Prar	Prbb.g_01993	Prar.g_01034
OG0001142	Praq	Prbb.g_01993	Praq.g_00886
OG0001142	Prac	Prbb.g_01993	Prac.g_00541
OG0001142	Prae	Prbb.g_01993	Prae.g_01751
OG0001142	Prau	Prbb.g_01993	Prau.g_01862
OG0001142	Pras	Prbb.g_01993	Pras.g_00680
OG0001142	Prai	Prbb.g_01993	Prai.g_01770
OG0001142	Pran	Prbb.g_01993	Pran.g_01098
OG0001142	Prab	Prbb.g_01993	Prab.g_01795
OG0001142	Prah	Prbb.g_01993	Prah.g_02003
OG0001142	Praf	Prbb.g_01993	Praf.g_02127
OG0001142	Prbk	Prbb.g_01993	Prbk.g_00952
OG0001142	Prbl	Prbb.g_01993	Prbl.g_00992
OG0001142	Prbj	Prbb.g_01993	Prbj.g_00989
OG0001142	Prat	Prbb.g_01993	Prat.g_01718
OG0001142	Pral	Prbb.g_01993	Pral.g_00235
OG0001142	Prbh	Prbb.g_01993	Prbh.g_01652
OG0001142	Pram	Prbb.g_01993	Pram.g_01762
OG0001142	Prbn	Prbb.g_01993	Prbn.g_01873
OG0001142	Prbe	Prbb.g_01993	Prbe.g_00844
OG0001142	Prap	Prbb.g_01993	Prap.g_01651
OG0001142	Prbg	Prbb.g_01993	Prbg.g_01777
OG0001142	Prak	Prbb.g_01993	Prak.g_01772
OG0001142	Prbf	Prbb.g_01993	Prbf.g_00566
OG0001142	Praj	Prbb.g_01993	Praj.g_01944
OG0001142	Prbc	Prbb.g_01993	Prbc.g_00292
OG0001142	Prbm	Prbb.g_01993	Prbm.g_02025
OG0001143	Pray	Prbb.g_01994	Pray.g_01300
OG0001143	Prba	Prbb.g_01994	Prba.g_00423
OG0001143	Praz	Prbb.g_01994	Praz.g_00269
OG0001143	Praa	Prbb.g_01994	Praa.g_01769
OG0001143	Prao	Prbb.g_01994	Prao.g_01681
OG0001143	Prbi	Prbb.g_01994	Prbi.g_01932
OG0001143	Praw	Prbb.g_01994	Praw.g_00102
OG0001143	Prag	Prbb.g_01994	Prag.g_01798
OG0001143	Pras	Prbb.g_01994	Pras.g_00681
OG0001143	Prau	Prbb.g_01994	Prau.g_01863
OG0001143	Prae	Prbb.g_01994	Prae.g_01752
OG0001143	Prax	Prbb.g_01994	Prax.g_01332
OG0001143	Prbd	Prbb.g_01994	Prbd.g_01397
OG0001143	Prad	Prbb.g_01994	Prad.g_00813
OG0001143	Prav	Prbb.g_01994	Prav.g_00626
OG0001143	Prac	Prbb.g_01994	Prac.g_00542
OG0001143	Praq	Prbb.g_01994	Praq.g_00885
OG0001143	Prar	Prbb.g_01994	Prar.g_01033
OG0001143	Pran	Prbb.g_01994	Pran.g_01099
OG0001143	Prab	Prbb.g_01994	Prab.g_01796
OG0001143	Prai	Prbb.g_01994	Prai.g_01776
OG0001143	Pral	Prbb.g_01994	Pral.g_00236
OG0001143	Prat	Prbb.g_01994	Prat.g_01719
OG0001143	Prbh	Prbb.g_01994	Prbh.g_01651
OG0001143	Pram	Prbb.g_01994	Pram.g_01763
OG0001143	Prbe	Prbb.g_01994	Prbe.g_00843
OG0001143	Prap	Prbb.g_01994	Prap.g_01650
OG0001143	Prbg	Prbb.g_01994	Prbg.g_01778
OG0001143	Prak	Prbb.g_01994	Prak.g_01773
OG0001143	Prbn	Prbb.g_01994	Prbn.g_01874
OG0001143	Prbf	Prbb.g_01994	Prbf.g_00565
OG0001143	Prbj	Prbb.g_01994	Prbj.g_00988
OG0001143	Prbl	Prbb.g_01994	Prbl.g_00993
OG0001143	Prbk	Prbb.g_01994	Prbk.g_00951
OG0001143	Praf	Prbb.g_01994	Praf.g_02126
OG0001143	Prah	Prbb.g_01994	Prah.g_02002
OG0001143	Prbm	Prbb.g_01994	Prbm.g_02026
OG0001143	Praj	Prbb.g_01994	Praj.g_01945
OG0001143	Prbc	Prbb.g_01994	Prbc.g_00291
OG0001144	Prae	Prbb.g_01996	Prae.g_01754
OG0001144	Prao	Prbb.g_01996	Prao.g_01683
OG0001144	Prbi	Prbb.g_01996	Prbi.g_01934
OG0001144	Prbd	Prbb.g_01996	Prbd.g_01395
OG0001144	Pras	Prbb.g_01996	Pras.g_00683
OG0001144	Prax	Prbb.g_01996	Prax.g_01334
OG0001144	Praa	Prbb.g_01996	Praa.g_01771
OG0001144	Praw	Prbb.g_01996	Praw.g_00100
OG0001144	Prag	Prbb.g_01996	Prag.g_01800
OG0001144	Prad	Prbb.g_01996	Prad.g_00811
OG0001144	Prau	Prbb.g_01996	Prau.g_01865
OG0001144	Prav	Prbb.g_01996	Prav.g_00628
OG0001144	Praz	Prbb.g_01996	Praz.g_00267
OG0001144	Prba	Prbb.g_01996	Prba.g_00425
OG0001144	Pray	Prbb.g_01996	Pray.g_01302
OG0001144	Prac	Prbb.g_01996	Prac.g_00544
OG0001144	Prar	Prbb.g_01996	Prar.g_01031
OG0001144	Praq	Prbb.g_01996	Praq.g_00883
OG0001144	Pran	Prbb.g_01996	Pran.g_01101
OG0001144	Prab	Prbb.g_01996	Prab.g_01798
OG0001144	Prai	Prbb.g_01996	Prai.g_01778
OG0001144	Pram	Prbb.g_01996	Pram.g_01765
OG0001144	Prbh	Prbb.g_01996	Prbh.g_01649
OG0001144	Prak	Prbb.g_01996	Prak.g_01775
OG0001144	Prbe	Prbb.g_01996	Prbe.g_00841
OG0001144	Prbn	Prbb.g_01996	Prbn.g_01876
OG0001144	Prbg	Prbb.g_01996	Prbg.g_01780
OG0001144	Prbf	Prbb.g_01996	Prbf.g_00563
OG0001144	Prap	Prbb.g_01996	Prap.g_01647
OG0001144	Prbl	Prbb.g_01996	Prbl.g_00995
OG0001144	Prbj	Prbb.g_01996	Prbj.g_00986
OG0001144	Prbk	Prbb.g_01996	Prbk.g_00949
OG0001144	Praf	Prbb.g_01996	Praf.g_02124
OG0001144	Prah	Prbb.g_01996	Prah.g_02000
OG0001144	Prat	Prbb.g_01996	Prat.g_01721
OG0001144	Pral	Prbb.g_01996	Pral.g_00238
OG0001144	Prbm	Prbb.g_01996	Prbm.g_02028
OG0001144	Prbc	Prbb.g_01996	Prbc.g_00289
OG0001144	Praj	Prbb.g_01996	Praj.g_01947
OG0001145	Prbi	Prbb.g_01998	Prbi.g_01936
OG0001145	Prax	Prbb.g_01998	Prax.g_01336
OG0001145	Prao	Prbb.g_01998	Prao.g_01685
OG0001145	Prbd	Prbb.g_01998	Prbd.g_01393
OG0001145	Pras	Prbb.g_01998	Pras.g_00685
OG0001145	Praa	Prbb.g_01998	Praa.g_01773
OG0001145	Prag	Prbb.g_01998	Prag.g_01802
OG0001145	Praw	Prbb.g_01998	Praw.g_00098
OG0001145	Prad	Prbb.g_01998	Prad.g_00809
OG0001145	Prae	Prbb.g_01998	Prae.g_01756
OG0001145	Prau	Prbb.g_01998	Prau.g_01867
OG0001145	Prba	Prbb.g_01998	Prba.g_00427
OG0001145	Pray	Prbb.g_01998	Pray.g_01304
OG0001145	Praz	Prbb.g_01998	Praz.g_00265
OG0001145	Prar	Prbb.g_01998	Prar.g_01029
OG0001145	Praq	Prbb.g_01998	Praq.g_00881
OG0001145	Prac	Prbb.g_01998	Prac.g_00546
OG0001145	Prav	Prbb.g_01998	Prav.g_00630
OG0001145	Prab	Prbb.g_01998	Prab.g_01800
OG0001145	Pran	Prbb.g_01998	Pran.g_01103
OG0001145	Prai	Prbb.g_01998	Prai.g_01780
OG0001145	Prat	Prbb.g_01998	Prat.g_01723
OG0001145	Pral	Prbb.g_01998	Pral.g_00240
OG0001145	Prbe	Prbb.g_01998	Prbe.g_00839
OG0001145	Prbg	Prbb.g_01998	Prbg.g_01782
OG0001145	Prap	Prbb.g_01998	Prap.g_01645
OG0001145	Prak	Prbb.g_01998	Prak.g_01777
OG0001145	Prbn	Prbb.g_01998	Prbn.g_01878
OG0001145	Prbf	Prbb.g_01998	Prbf.g_00561
OG0001145	Prbh	Prbb.g_01998	Prbh.g_01647
OG0001145	Pram	Prbb.g_01998	Pram.g_01767
OG0001145	Prah	Prbb.g_01998	Prah.g_01998
OG0001145	Praf	Prbb.g_01998	Praf.g_02122
OG0001145	Prbj	Prbb.g_01998	Prbj.g_00984
OG0001145	Prbl	Prbb.g_01998	Prbl.g_00997
OG0001145	Prbk	Prbb.g_01998	Prbk.g_00947
OG0001145	Prbm	Prbb.g_01998	Prbm.g_02030
OG0001145	Prbc	Prbb.g_01998	Prbc.g_00287
OG0001145	Praj	Prbb.g_01998	Praj.g_01949
OG0001146	Prac	Prbb.g_01999	Prac.g_00547
OG0001146	Praq	Prbb.g_01999	Praq.g_00880
OG0001146	Prar	Prbb.g_01999	Prar.g_01028
OG0001146	Pran	Prbb.g_01999	Pran.g_01104
OG0001146	Prab	Prbb.g_01999	Prab.g_01801
OG0001146	Prai	Prbb.g_01999	Prai.g_01781
OG0001146	Prax	Prbb.g_01999	Prax.g_01337
OG0001146	Praz	Prbb.g_01999	Praz.g_00264
OG0001146	Prba	Prbb.g_01999	Prba.g_00428
OG0001146	Praa	Prbb.g_01999	Praa.g_01774
OG0001146	Prbi	Prbb.g_01999	Prbi.g_01937
OG0001146	Praw	Prbb.g_01999	Praw.g_00097
OG0001146	Prag	Prbb.g_01999	Prag.g_01803
OG0001146	Prau	Prbb.g_01999	Prau.g_01868
OG0001146	Prad	Prbb.g_01999	Prad.g_00808
OG0001146	Prbd	Prbb.g_01999	Prbd.g_01392
OG0001146	Pray	Prbb.g_01999	Pray.g_01305
OG0001146	Prae	Prbb.g_01999	Prae.g_01757
OG0001146	Pras	Prbb.g_01999	Pras.g_00686
OG0001146	Prav	Prbb.g_01999	Prav.g_00631
OG0001146	Prao	Prbb.g_01999	Prao.g_01686
OG0001146	Prap	Prbb.g_01999	Prap.g_01644
OG0001146	Prbe	Prbb.g_01999	Prbe.g_00838
OG0001146	Prbf	Prbb.g_01999	Prbf.g_00560
OG0001146	Prak	Prbb.g_01999	Prak.g_01778
OG0001146	Prbn	Prbb.g_01999	Prbn.g_01879
OG0001146	Prbg	Prbb.g_01999	Prbg.g_01783
OG0001146	Pram	Prbb.g_01999	Pram.g_01768
OG0001146	Prbh	Prbb.g_01999	Prbh.g_01646
OG0001146	Prat	Prbb.g_01999	Prat.g_01724
OG0001146	Pral	Prbb.g_01999	Pral.g_00241
OG0001146	Praf	Prbb.g_01999	Praf.g_02121
OG0001146	Prbj	Prbb.g_01999	Prbj.g_00983
OG0001146	Prbk	Prbb.g_01999	Prbk.g_00946
OG0001146	Prbl	Prbb.g_01999	Prbl.g_00998
OG0001146	Prah	Prbb.g_01999	Prah.g_01997
OG0001146	Prbm	Prbb.g_01999	Prbm.g_02031
OG0001146	Praj	Prbb.g_01999	Praj.g_01950
OG0001146	Prbc	Prbb.g_01999	Prbc.g_00286
OG0001147	Prao	Prbb.g_02002	Prao.g_01688
OG0001147	Praq	Prbb.g_02002	Praq.g_00878
OG0001147	Prar	Prbb.g_02002	Prar.g_01026
OG0001147	Prac	Prbb.g_02002	Prac.g_00549
OG0001147	Prag	Prbb.g_02002	Prag.g_01805
OG0001147	Praw	Prbb.g_02002	Praw.g_00095
OG0001147	Prav	Prbb.g_02002	Prav.g_00633
OG0001147	Praz	Prbb.g_02002	Praz.g_00262
OG0001147	Pray	Prbb.g_02002	Pray.g_01307
OG0001147	Prba	Prbb.g_02002	Prba.g_00430
OG0001147	Prau	Prbb.g_02002	Prau.g_01870
OG0001147	Pras	Prbb.g_02002	Pras.g_00688
OG0001147	Prbd	Prbb.g_02002	Prbd.g_01390
OG0001147	Prax	Prbb.g_02002	Prax.g_01339
OG0001147	Praa	Prbb.g_02002	Praa.g_01776
OG0001147	Prbi	Prbb.g_02002	Prbi.g_01939
OG0001147	Prae	Prbb.g_02002	Prae.g_01759
OG0001147	Prad	Prbb.g_02002	Prad.g_00806
OG0001147	Prai	Prbb.g_02002	Prai.g_01783
OG0001147	Prab	Prbb.g_02002	Prab.g_01803
OG0001147	Pran	Prbb.g_02002	Pran.g_01106
OG0001147	Prbn	Prbb.g_02002	Prbn.g_01882
OG0001147	Prap	Prbb.g_02002	Prap.g_01641
OG0001147	Prbe	Prbb.g_02002	Prbe.g_00835
OG0001147	Prbf	Prbb.g_02002	Prbf.g_00557
OG0001147	Prbg	Prbb.g_02002	Prbg.g_01786
OG0001147	Prak	Prbb.g_02002	Prak.g_01781
OG0001147	Prbh	Prbb.g_02002	Prbh.g_01643
OG0001147	Pram	Prbb.g_02002	Pram.g_01771
OG0001147	Prat	Prbb.g_02002	Prat.g_01727
OG0001147	Pral	Prbb.g_02002	Pral.g_00244
OG0001147	Prah	Prbb.g_02002	Prah.g_01994
OG0001147	Praf	Prbb.g_02002	Praf.g_02118
OG0001147	Prbk	Prbb.g_02002	Prbk.g_00797
OG0001147	Prbl	Prbb.g_02002	Prbl.g_01127
OG0001147	Prbj	Prbb.g_02002	Prbj.g_00414
OG0001147	Prbm	Prbb.g_02002	Prbm.g_02034
OG0001147	Prbc	Prbb.g_02002	Prbc.g_00283
OG0001147	Praj	Prbb.g_02002	Praj.g_01953
OG0001148	Prav	Prbb.g_02003	Prav.g_00634
OG0001148	Prag	Prbb.g_02003	Prag.g_01806
OG0001148	Praw	Prbb.g_02003	Praw.g_00094
OG0001148	Prao	Prbb.g_02003	Prao.g_01689
OG0001148	Prbi	Prbb.g_02003	Prbi.g_01940
OG0001148	Prbd	Prbb.g_02003	Prbd.g_01389
OG0001148	Prax	Prbb.g_02003	Prax.g_01340
OG0001148	Prae	Prbb.g_02003	Prae.g_01760
OG0001148	Prad	Prbb.g_02003	Prad.g_00805
OG0001148	Pras	Prbb.g_02003	Pras.g_00689
OG0001148	Prau	Prbb.g_02003	Prau.g_01871
OG0001148	Praa	Prbb.g_02003	Praa.g_01777
OG0001148	Prac	Prbb.g_02003	Prac.g_00550
OG0001148	Praq	Prbb.g_02003	Praq.g_00877
OG0001148	Prar	Prbb.g_02003	Prar.g_01025
OG0001148	Prba	Prbb.g_02003	Prba.g_00431
OG0001148	Pray	Prbb.g_02003	Pray.g_01308
OG0001148	Praz	Prbb.g_02003	Praz.g_00261
OG0001148	Prab	Prbb.g_02003	Prab.g_01804
OG0001148	Pran	Prbb.g_02003	Pran.g_01107
OG0001148	Prai	Prbb.g_02003	Prai.g_01784
OG0001148	Praf	Prbb.g_02003	Praf.g_02117
OG0001148	Prah	Prbb.g_02003	Prah.g_01993
OG0001148	Prbk	Prbb.g_02003	Prbk.g_00798
OG0001148	Prbj	Prbb.g_02003	Prbj.g_00413
OG0001148	Prbl	Prbb.g_02003	Prbl.g_01128
OG0001148	Prbn	Prbb.g_02003	Prbn.g_01883
OG0001148	Prbe	Prbb.g_02003	Prbe.g_00834
OG0001148	Prap	Prbb.g_02003	Prap.g_01640
OG0001148	Prbf	Prbb.g_02003	Prbf.g_00556
OG0001148	Prak	Prbb.g_02003	Prak.g_01782
OG0001148	Prbg	Prbb.g_02003	Prbg.g_01787
OG0001148	Pram	Prbb.g_02003	Pram.g_01772
OG0001148	Prbh	Prbb.g_02003	Prbh.g_01642
OG0001148	Pral	Prbb.g_02003	Pral.g_00245
OG0001148	Prat	Prbb.g_02003	Prat.g_01728
OG0001148	Prbm	Prbb.g_02003	Prbm.g_02035
OG0001148	Praj	Prbb.g_02003	Praj.g_01954
OG0001148	Prbc	Prbb.g_02003	Prbc.g_00282
OG0001149	Prac	Prbb.g_02004	Prac.g_00551
OG0001149	Praq	Prbb.g_02004	Praq.g_00876
OG0001149	Prar	Prbb.g_02004	Prar.g_01024
OG0001149	Praw	Prbb.g_02004	Praw.g_00093
OG0001149	Prag	Prbb.g_02004	Prag.g_01807
OG0001149	Prav	Prbb.g_02004	Prav.g_00635
OG0001149	Prba	Prbb.g_02004	Prba.g_00432
OG0001149	Pray	Prbb.g_02004	Pray.g_01309
OG0001149	Praz	Prbb.g_02004	Praz.g_00260
OG0001149	Prao	Prbb.g_02004	Prao.g_01690
OG0001149	Prbi	Prbb.g_02004	Prbi.g_01941
OG0001149	Prax	Prbb.g_02004	Prax.g_01341
OG0001149	Prbd	Prbb.g_02004	Prbd.g_01388
OG0001149	Prae	Prbb.g_02004	Prae.g_01761
OG0001149	Praa	Prbb.g_02004	Praa.g_01778
OG0001149	Prad	Prbb.g_02004	Prad.g_00804
OG0001149	Prau	Prbb.g_02004	Prau.g_01872
OG0001149	Pras	Prbb.g_02004	Pras.g_00690
OG0001149	Prab	Prbb.g_02004	Prab.g_01805
OG0001149	Pran	Prbb.g_02004	Pran.g_01108
OG0001149	Prai	Prbb.g_02004	Prai.g_01785
OG0001149	Pram	Prbb.g_02004	Pram.g_01773
OG0001149	Prbh	Prbb.g_02004	Prbh.g_01641
OG0001149	Prat	Prbb.g_02004	Prat.g_01729
OG0001149	Pral	Prbb.g_02004	Pral.g_00246
OG0001149	Prak	Prbb.g_02004	Prak.g_01783
OG0001149	Prbg	Prbb.g_02004	Prbg.g_01788
OG0001149	Prbn	Prbb.g_02004	Prbn.g_01884
OG0001149	Prbf	Prbb.g_02004	Prbf.g_00555
OG0001149	Prbe	Prbb.g_02004	Prbe.g_00833
OG0001149	Prap	Prbb.g_02004	Prap.g_01639
OG0001149	Prah	Prbb.g_02004	Prah.g_01991
OG0001149	Praf	Prbb.g_02004	Praf.g_02112
OG0001149	Prbk	Prbb.g_02004	Prbk.g_00801
OG0001149	Prbj	Prbb.g_02004	Prbj.g_00410
OG0001149	Prbl	Prbb.g_02004	Prbl.g_01131
OG0001149	Prbm	Prbb.g_02004	Prbm.g_02036
OG0001149	Prbc	Prbb.g_02004	Prbc.g_00281
OG0001149	Praj	Prbb.g_02004	Praj.g_01955
OG0001150	Prbi	Prbb.g_02007	Prbi.g_01944
OG0001150	Prax	Prbb.g_02007	Prax.g_01344
OG0001150	Prau	Prbb.g_02007	Prau.g_01875
OG0001150	Pras	Prbb.g_02007	Pras.g_00693
OG0001150	Prae	Prbb.g_02007	Prae.g_01765
OG0001150	Prad	Prbb.g_02007	Prad.g_00801
OG0001150	Praa	Prbb.g_02007	Praa.g_01781
OG0001150	Prbd	Prbb.g_02007	Prbd.g_01385
OG0001150	Praq	Prbb.g_02007	Praq.g_00874
OG0001150	Prac	Prbb.g_02007	Prac.g_00553
OG0001150	Prar	Prbb.g_02007	Prar.g_01022
OG0001150	Prba	Prbb.g_02007	Prba.g_00435
OG0001150	Pray	Prbb.g_02007	Pray.g_01312
OG0001150	Praz	Prbb.g_02007	Praz.g_00257
OG0001150	Prag	Prbb.g_02007	Prag.g_01810
OG0001150	Praw	Prbb.g_02007	Praw.g_00090
OG0001150	Prav	Prbb.g_02007	Prav.g_00638
OG0001150	Prao	Prbb.g_02007	Prao.g_01693
OG0001150	Prab	Prbb.g_02007	Prab.g_01808
OG0001150	Pran	Prbb.g_02007	Pran.g_01111
OG0001150	Prai	Prbb.g_02007	Prai.g_01788
OG0001150	Prbf	Prbb.g_02007	Prbf.g_00552
OG0001150	Prbn	Prbb.g_02007	Prbn.g_01887
OG0001150	Prap	Prbb.g_02007	Prap.g_01636
OG0001150	Prbe	Prbb.g_02007	Prbe.g_00830
OG0001150	Prbg	Prbb.g_02007	Prbg.g_01791
OG0001150	Prak	Prbb.g_02007	Prak.g_01786
OG0001150	Prbh	Prbb.g_02007	Prbh.g_01638
OG0001150	Pram	Prbb.g_02007	Pram.g_01776
OG0001150	Prat	Prbb.g_02007	Prat.g_01732
OG0001150	Pral	Prbb.g_02007	Pral.g_00249
OG0001150	Prbl	Prbb.g_02007	Prbl.g_01134
OG0001150	Prbk	Prbb.g_02007	Prbk.g_00804
OG0001150	Prbj	Prbb.g_02007	Prbj.g_00407
OG0001150	Prah	Prbb.g_02007	Prah.g_01988
OG0001150	Praf	Prbb.g_02007	Praf.g_02109
OG0001150	Prbm	Prbb.g_02007	Prbm.g_02039
OG0001150	Praj	Prbb.g_02007	Praj.g_01958
OG0001150	Prbc	Prbb.g_02007	Prbc.g_00278
OG0001151	Pray	Prbb.g_02008	Pray.g_01313
OG0001151	Praz	Prbb.g_02008	Praz.g_00256
OG0001151	Prba	Prbb.g_02008	Prba.g_00436
OG0001151	Prac	Prbb.g_02008	Prac.g_00554
OG0001151	Prar	Prbb.g_02008	Prar.g_01021
OG0001151	Praq	Prbb.g_02008	Praq.g_00873
OG0001151	Prae	Prbb.g_02008	Prae.g_01766
OG0001151	Prbi	Prbb.g_02008	Prbi.g_01945
OG0001151	Prbd	Prbb.g_02008	Prbd.g_01384
OG0001151	Praa	Prbb.g_02008	Praa.g_01782
OG0001151	Pras	Prbb.g_02008	Pras.g_00694
OG0001151	Prau	Prbb.g_02008	Prau.g_01876
OG0001151	Prad	Prbb.g_02008	Prad.g_00800
OG0001151	Prax	Prbb.g_02008	Prax.g_01345
OG0001151	Prao	Prbb.g_02008	Prao.g_01694
OG0001151	Praw	Prbb.g_02008	Praw.g_00089
OG0001151	Prag	Prbb.g_02008	Prag.g_01811
OG0001151	Prav	Prbb.g_02008	Prav.g_00639
OG0001151	Prai	Prbb.g_02008	Prai.g_01789
OG0001151	Prab	Prbb.g_02008	Prab.g_01809
OG0001151	Pran	Prbb.g_02008	Pran.g_01112
OG0001151	Pram	Prbb.g_02008	Pram.g_01777
OG0001151	Prbh	Prbb.g_02008	Prbh.g_01637
OG0001151	Prbn	Prbb.g_02008	Prbn.g_01888
OG0001151	Prbe	Prbb.g_02008	Prbe.g_00829
OG0001151	Prbg	Prbb.g_02008	Prbg.g_01792
OG0001151	Prap	Prbb.g_02008	Prap.g_01635
OG0001151	Prak	Prbb.g_02008	Prak.g_01787
OG0001151	Prbf	Prbb.g_02008	Prbf.g_00551
OG0001151	Prat	Prbb.g_02008	Prat.g_01733
OG0001151	Pral	Prbb.g_02008	Pral.g_00250
OG0001151	Prah	Prbb.g_02008	Prah.g_01987
OG0001151	Praf	Prbb.g_02008	Praf.g_02108
OG0001151	Prbj	Prbb.g_02008	Prbj.g_00406
OG0001151	Prbk	Prbb.g_02008	Prbk.g_00805
OG0001151	Prbl	Prbb.g_02008	Prbl.g_01135
OG0001151	Prbm	Prbb.g_02008	Prbm.g_02040
OG0001151	Prbc	Prbb.g_02008	Prbc.g_00277
OG0001151	Praj	Prbb.g_02008	Praj.g_01959
OG0001152	Prbd	Prbb.g_02009	Prbd.g_01383
OG0001152	Prad	Prbb.g_02009	Prad.g_00799
OG0001152	Prae	Prbb.g_02009	Prae.g_01767
OG0001152	Praa	Prbb.g_02009	Praa.g_01783
OG0001152	Pras	Prbb.g_02009	Pras.g_00695
OG0001152	Prau	Prbb.g_02009	Prau.g_01877
OG0001152	Prbi	Prbb.g_02009	Prbi.g_01946
OG0001152	Prax	Prbb.g_02009	Prax.g_01346
OG0001152	Pray	Prbb.g_02009	Pray.g_01314
OG0001152	Praz	Prbb.g_02009	Praz.g_00255
OG0001152	Prba	Prbb.g_02009	Prba.g_00437
OG0001152	Prag	Prbb.g_02009	Prag.g_01812
OG0001152	Praw	Prbb.g_02009	Praw.g_00088
OG0001152	Prav	Prbb.g_02009	Prav.g_00640
OG0001152	Prac	Prbb.g_02009	Prac.g_00555
