Orthogroup	Species	Prbn	Orthologs
OG0001110	Prbj	Prbn.g_01840	Prbj.g_01023
OG0001110	Prbl	Prbn.g_01840	Prbl.g_00958
OG0001110	Praf	Prbn.g_01840	Praf.g_02161
OG0001110	Prah	Prbn.g_01840	Prah.g_02037
OG0001110	Prat	Prbn.g_01840	Prat.g_01686
OG0001110	Pral	Prbn.g_01840	Pral.g_00202
OG0001110	Prbh	Prbn.g_01840	Prbh.g_01685
OG0001110	Pram	Prbn.g_01840	Pram.g_01729
OG0001110	Prbe	Prbn.g_01840	Prbe.g_01087
OG0001110	Prbf	Prbn.g_01840	Prbf.g_00599
OG0001110	Prbg	Prbn.g_01840	Prbg.g_01744
OG0001110	Prak	Prbn.g_01840	Prak.g_01739
OG0001110	Prap	Prbn.g_01840	Prap.g_01684
OG0001111	Prbd	Prbn.g_01841	Prbd.g_01430
OG0001111	Pras	Prbn.g_01841	Pras.g_00648
OG0001111	Prau	Prbn.g_01841	Prau.g_01830
OG0001111	Prav	Prbn.g_01841	Prav.g_00593
OG0001111	Praa	Prbn.g_01841	Praa.g_01736
OG0001111	Prae	Prbn.g_01841	Prae.g_01719
OG0001111	Prax	Prbn.g_01841	Prax.g_01299
OG0001111	Praq	Prbn.g_01841	Praq.g_00918
OG0001111	Prao	Prbn.g_01841	Prao.g_01648
OG0001111	Prbi	Prbn.g_01841	Prbi.g_01899
OG0001111	Prac	Prbn.g_01841	Prac.g_00509
OG0001111	Prar	Prbn.g_01841	Prar.g_01066
OG0001111	Prag	Prbn.g_01841	Prag.g_01765
OG0001111	Praw	Prbn.g_01841	Praw.g_00135
OG0001111	Prad	Prbn.g_01841	Prad.g_00846
OG0001111	Pray	Prbn.g_01841	Pray.g_01267
OG0001111	Praz	Prbn.g_01841	Praz.g_00302
OG0001111	Prba	Prbn.g_01841	Prba.g_00390
OG0001111	Prai	Prbn.g_01841	Prai.g_01737
OG0001111	Prab	Prbn.g_01841	Prab.g_01763
OG0001111	Pran	Prbn.g_01841	Pran.g_01065
OG0001111	Praf	Prbn.g_01841	Praf.g_02160
OG0001111	Prbk	Prbn.g_01841	Prbk.g_00985
OG0001111	Prbj	Prbn.g_01841	Prbj.g_01022
OG0001111	Prbl	Prbn.g_01841	Prbl.g_00959
OG0001111	Prah	Prbn.g_01841	Prah.g_02036
OG0001111	Praj	Prbn.g_01841	Praj.g_01912
OG0001111	Prbb	Prbn.g_01841	Prbb.g_01961
OG0001111	Prbm	Prbn.g_01841	Prbm.g_01993
OG0001111	Prbc	Prbn.g_01841	Prbc.g_00324
OG0001111	Prat	Prbn.g_01841	Prat.g_01687
OG0001111	Pral	Prbn.g_01841	Pral.g_00203
OG0001111	Pram	Prbn.g_01841	Pram.g_01730
OG0001111	Prbh	Prbn.g_01841	Prbh.g_01684
OG0001111	Prbg	Prbn.g_01841	Prbg.g_01745
OG0001111	Prak	Prbn.g_01841	Prak.g_01740
OG0001111	Prbe	Prbn.g_01841	Prbe.g_01086
OG0001111	Prbf	Prbn.g_01841	Prbf.g_00598
OG0001111	Prap	Prbn.g_01841	Prap.g_01683
OG0001112	Prad	Prbn.g_01842	Prad.g_00845
OG0001112	Praw	Prbn.g_01842	Praw.g_00134
OG0001112	Prag	Prbn.g_01842	Prag.g_01766
OG0001112	Prav	Prbn.g_01842	Prav.g_00594
OG0001112	Prau	Prbn.g_01842	Prau.g_01831
OG0001112	Pras	Prbn.g_01842	Pras.g_00649
OG0001112	Prao	Prbn.g_01842	Prao.g_01649
OG0001112	Prbd	Prbn.g_01842	Prbd.g_01429
OG0001112	Prbi	Prbn.g_01842	Prbi.g_01900
OG0001112	Prae	Prbn.g_01842	Prae.g_01720
OG0001112	Praa	Prbn.g_01842	Praa.g_01737
OG0001112	Prax	Prbn.g_01842	Prax.g_01300
OG0001112	Praq	Prbn.g_01842	Praq.g_00917
OG0001112	Prac	Prbn.g_01842	Prac.g_00510
OG0001112	Prar	Prbn.g_01842	Prar.g_01065
OG0001112	Prai	Prbn.g_01842	Prai.g_01738
OG0001112	Prab	Prbn.g_01842	Prab.g_01764
OG0001112	Pran	Prbn.g_01842	Pran.g_01066
OG0001112	Prba	Prbn.g_01842	Prba.g_00391
OG0001112	Pray	Prbn.g_01842	Pray.g_01268
OG0001112	Praz	Prbn.g_01842	Praz.g_00301
OG0001112	Prat	Prbn.g_01842	Prat.g_01688
OG0001112	Pral	Prbn.g_01842	Pral.g_00204
OG0001112	Praj	Prbn.g_01842	Praj.g_01913
OG0001112	Prbc	Prbn.g_01842	Prbc.g_00323
OG0001112	Prbb	Prbn.g_01842	Prbb.g_01962
OG0001112	Prbm	Prbn.g_01842	Prbm.g_01994
OG0001112	Prah	Prbn.g_01842	Prah.g_02035
OG0001112	Prbk	Prbn.g_01842	Prbk.g_00984
OG0001112	Praf	Prbn.g_01842	Praf.g_02159
OG0001112	Prbj	Prbn.g_01842	Prbj.g_01021
OG0001112	Prbl	Prbn.g_01842	Prbl.g_00960
OG0001112	Pram	Prbn.g_01842	Pram.g_01731
OG0001112	Prbh	Prbn.g_01842	Prbh.g_01683
OG0001112	Prap	Prbn.g_01842	Prap.g_01682
OG0001112	Prbe	Prbn.g_01842	Prbe.g_01085
OG0001112	Prak	Prbn.g_01842	Prak.g_01741
OG0001112	Prbg	Prbn.g_01842	Prbg.g_01746
OG0001112	Prbf	Prbn.g_01842	Prbf.g_00597
OG0001113	Prav	Prbn.g_01843	Prav.g_00595
OG0001113	Prag	Prbn.g_01843	Prag.g_01767
OG0001113	Praw	Prbn.g_01843	Praw.g_00133
OG0001113	Prbi	Prbn.g_01843	Prbi.g_01901
OG0001113	Prbd	Prbn.g_01843	Prbd.g_01428
OG0001113	Prax	Prbn.g_01843	Prax.g_01301
OG0001113	Prae	Prbn.g_01843	Prae.g_01721
OG0001113	Pras	Prbn.g_01843	Pras.g_00650
OG0001113	Prau	Prbn.g_01843	Prau.g_01832
OG0001113	Praa	Prbn.g_01843	Praa.g_01738
OG0001113	Pran	Prbn.g_01843	Pran.g_01067
OG0001113	Prab	Prbn.g_01843	Prab.g_01765
OG0001113	Prai	Prbn.g_01843	Prai.g_01739
OG0001113	Prar	Prbn.g_01843	Prar.g_01064
OG0001113	Praq	Prbn.g_01843	Praq.g_00916
OG0001113	Prac	Prbn.g_01843	Prac.g_00511
OG0001113	Prba	Prbn.g_01843	Prba.g_00392
OG0001113	Praz	Prbn.g_01843	Praz.g_00300
OG0001113	Pray	Prbn.g_01843	Pray.g_01269
OG0001113	Prad	Prbn.g_01843	Prad.g_00844
OG0001113	Prao	Prbn.g_01843	Prao.g_01650
OG0001113	Prat	Prbn.g_01843	Prat.g_01689
OG0001113	Pral	Prbn.g_01843	Pral.g_00205
OG0001113	Prbm	Prbn.g_01843	Prbm.g_01995
OG0001113	Prbc	Prbn.g_01843	Prbc.g_00322
OG0001113	Prbb	Prbn.g_01843	Prbb.g_01963
OG0001113	Praj	Prbn.g_01843	Praj.g_01914
OG0001113	Prbk	Prbn.g_01843	Prbk.g_00983
OG0001113	Prbj	Prbn.g_01843	Prbj.g_01020
OG0001113	Prah	Prbn.g_01843	Prah.g_02034
OG0001113	Praf	Prbn.g_01843	Praf.g_02158
OG0001113	Prbl	Prbn.g_01843	Prbl.g_00961
OG0001113	Prbh	Prbn.g_01843	Prbh.g_01682
OG0001113	Pram	Prbn.g_01843	Pram.g_01732
OG0001113	Prap	Prbn.g_01843	Prap.g_01681
OG0001113	Prak	Prbn.g_01843	Prak.g_01742
OG0001113	Prbg	Prbn.g_01843	Prbg.g_01747
OG0001113	Prbf	Prbn.g_01843	Prbf.g_00596
OG0001113	Prbe	Prbn.g_01843	Prbe.g_01084
OG0001114	Prao	Prbn.g_01844	Prao.g_01651
OG0001114	Prax	Prbn.g_01844	Prax.g_01302
OG0001114	Prbi	Prbn.g_01844	Prbi.g_01902
OG0001114	Prae	Prbn.g_01844	Prae.g_01722
OG0001114	Praa	Prbn.g_01844	Praa.g_01739
OG0001114	Prbd	Prbn.g_01844	Prbd.g_01427
OG0001114	Prau	Prbn.g_01844	Prau.g_01833
OG0001114	Pras	Prbn.g_01844	Pras.g_00651
OG0001114	Prad	Prbn.g_01844	Prad.g_00843
OG0001114	Pray	Prbn.g_01844	Pray.g_01270
OG0001114	Praz	Prbn.g_01844	Praz.g_00299
OG0001114	Prba	Prbn.g_01844	Prba.g_00393
OG0001114	Praw	Prbn.g_01844	Praw.g_00132
OG0001114	Prag	Prbn.g_01844	Prag.g_01768
OG0001114	Praq	Prbn.g_01844	Praq.g_00915
OG0001114	Prar	Prbn.g_01844	Prar.g_01063
OG0001114	Prac	Prbn.g_01844	Prac.g_00512
OG0001114	Prav	Prbn.g_01844	Prav.g_00596
OG0001114	Prai	Prbn.g_01844	Prai.g_01740
OG0001114	Pran	Prbn.g_01844	Pran.g_01069
OG0001114	Prab	Prbn.g_01844	Prab.g_01766
OG0001114	Prbm	Prbn.g_01844	Prbm.g_01996
OG0001114	Prbc	Prbn.g_01844	Prbc.g_00321
OG0001114	Praj	Prbn.g_01844	Praj.g_01915
OG0001114	Prbb	Prbn.g_01844	Prbb.g_01964
OG0001114	Praf	Prbn.g_01844	Praf.g_02157
OG0001114	Prah	Prbn.g_01844	Prah.g_02033
OG0001114	Prbl	Prbn.g_01844	Prbl.g_00962
OG0001114	Prbj	Prbn.g_01844	Prbj.g_01019
OG0001114	Prbk	Prbn.g_01844	Prbk.g_00982
OG0001114	Prat	Prbn.g_01844	Prat.g_01690
OG0001114	Pral	Prbn.g_01844	Pral.g_00206
OG0001114	Pram	Prbn.g_01844	Pram.g_01733
OG0001114	Prbh	Prbn.g_01844	Prbh.g_01681
OG0001114	Prbg	Prbn.g_01844	Prbg.g_01748
OG0001114	Prbe	Prbn.g_01844	Prbe.g_01083
OG0001114	Prak	Prbn.g_01844	Prak.g_01743
OG0001114	Prap	Prbn.g_01844	Prap.g_01680
OG0001114	Prbf	Prbn.g_01844	Prbf.g_00595
OG0001115	Praa	Prbn.g_01845	Praa.g_01740
OG0001115	Prad	Prbn.g_01845	Prad.g_00842
OG0001115	Pras	Prbn.g_01845	Pras.g_00652
OG0001115	Prao	Prbn.g_01845	Prao.g_01652
OG0001115	Prau	Prbn.g_01845	Prau.g_01834
OG0001115	Prac	Prbn.g_01845	Prac.g_00513
OG0001115	Prar	Prbn.g_01845	Prar.g_01062
OG0001115	Praq	Prbn.g_01845	Praq.g_00914
OG0001115	Prav	Prbn.g_01845	Prav.g_00597
OG0001115	Prag	Prbn.g_01845	Prag.g_01769
OG0001115	Praw	Prbn.g_01845	Praw.g_00131
OG0001115	Prbi	Prbn.g_01845	Prbi.g_01903
OG0001115	Pray	Prbn.g_01845	Pray.g_01271
OG0001115	Prba	Prbn.g_01845	Prba.g_00394
OG0001115	Praz	Prbn.g_01845	Praz.g_00298
OG0001115	Prbd	Prbn.g_01845	Prbd.g_01426
OG0001115	Prae	Prbn.g_01845	Prae.g_01723
OG0001115	Prax	Prbn.g_01845	Prax.g_01303
OG0001115	Prab	Prbn.g_01845	Prab.g_01767
OG0001115	Pran	Prbn.g_01845	Pran.g_01070
OG0001115	Prai	Prbn.g_01845	Prai.g_01741
OG0001115	Praj	Prbn.g_01845	Praj.g_01916
OG0001115	Prbm	Prbn.g_01845	Prbm.g_01997
OG0001115	Prbb	Prbn.g_01845	Prbb.g_01965
OG0001115	Prbc	Prbn.g_01845	Prbc.g_00320
OG0001115	Prah	Prbn.g_01845	Prah.g_02032
OG0001115	Praf	Prbn.g_01845	Praf.g_02156
OG0001115	Prbj	Prbn.g_01845	Prbj.g_01018
OG0001115	Prbk	Prbn.g_01845	Prbk.g_00981
OG0001115	Prbl	Prbn.g_01845	Prbl.g_00963
OG0001115	Pral	Prbn.g_01845	Pral.g_00207
OG0001115	Prat	Prbn.g_01845	Prat.g_01691
OG0001115	Prbh	Prbn.g_01845	Prbh.g_01680
OG0001115	Pram	Prbn.g_01845	Pram.g_01734
OG0001115	Prap	Prbn.g_01845	Prap.g_01679
OG0001115	Prbe	Prbn.g_01845	Prbe.g_01082
OG0001115	Prbg	Prbn.g_01845	Prbg.g_01749
OG0001115	Prbf	Prbn.g_01845	Prbf.g_00594
OG0001115	Prak	Prbn.g_01845	Prak.g_01744
OG0001116	Prag	Prbn.g_01846	Prag.g_01770
OG0001116	Praw	Prbn.g_01846	Praw.g_00130
OG0001116	Prao	Prbn.g_01846	Prao.g_01653
OG0001116	Prav	Prbn.g_01846	Prav.g_00598
OG0001116	Prab	Prbn.g_01846	Prab.g_01768
OG0001116	Pran	Prbn.g_01846	Pran.g_01071
OG0001116	Prai	Prbn.g_01846	Prai.g_01742
OG0001116	Prar	Prbn.g_01846	Prar.g_01061
OG0001116	Prac	Prbn.g_01846	Prac.g_00514
OG0001116	Praq	Prbn.g_01846	Praq.g_00913
OG0001116	Prae	Prbn.g_01846	Prae.g_01724
OG0001116	Prad	Prbn.g_01846	Prad.g_00841
OG0001116	Prbi	Prbn.g_01846	Prbi.g_01904
OG0001116	Praa	Prbn.g_01846	Praa.g_01741
OG0001116	Prau	Prbn.g_01846	Prau.g_01835
OG0001116	Pras	Prbn.g_01846	Pras.g_00653
OG0001116	Prax	Prbn.g_01846	Prax.g_01304
OG0001116	Prbd	Prbn.g_01846	Prbd.g_01425
OG0001116	Pray	Prbn.g_01846	Pray.g_01272
OG0001116	Prba	Prbn.g_01846	Prba.g_00395
OG0001116	Praz	Prbn.g_01846	Praz.g_00297
OG0001116	Prbm	Prbn.g_01846	Prbm.g_01998
OG0001116	Praj	Prbn.g_01846	Praj.g_01917
OG0001116	Prbc	Prbn.g_01846	Prbc.g_00319
OG0001116	Prbb	Prbn.g_01846	Prbb.g_01966
OG0001116	Prah	Prbn.g_01846	Prah.g_02031
OG0001116	Praf	Prbn.g_01846	Praf.g_02155
OG0001116	Prbl	Prbn.g_01846	Prbl.g_00964
OG0001116	Prbj	Prbn.g_01846	Prbj.g_01017
OG0001116	Prbk	Prbn.g_01846	Prbk.g_00980
OG0001116	Pral	Prbn.g_01846	Pral.g_00208
OG0001116	Prat	Prbn.g_01846	Prat.g_01692
OG0001116	Pram	Prbn.g_01846	Pram.g_01735
OG0001116	Prbh	Prbn.g_01846	Prbh.g_01679
OG0001116	Prbe	Prbn.g_01846	Prbe.g_01081
OG0001116	Prak	Prbn.g_01846	Prak.g_01745
OG0001116	Prbf	Prbn.g_01846	Prbf.g_00593
OG0001116	Prap	Prbn.g_01846	Prap.g_01678
OG0001116	Prbg	Prbn.g_01846	Prbg.g_01750
OG0001117	Prag	Prbn.g_01847	Prag.g_01771
OG0001117	Prbi	Prbn.g_01847	Prbi.g_01905
OG0001117	Pras	Prbn.g_01847	Pras.g_00654
OG0001117	Praa	Prbn.g_01847	Praa.g_01742
OG0001117	Prax	Prbn.g_01847	Prax.g_01305
OG0001117	Praq	Prbn.g_01847	Praq.g_00912
OG0001117	Prar	Prbn.g_01847	Prar.g_01060
OG0001117	Prav	Prbn.g_01847	Prav.g_00599
OG0001117	Prai	Prbn.g_01847	Prai.g_01743
OG0001117	Pran	Prbn.g_01847	Pran.g_01072
OG0001117	Prab	Prbn.g_01847	Prab.g_01769
OG0001117	Prac	Prbn.g_01847	Prac.g_00515
OG0001117	Prau	Prbn.g_01847	Prau.g_01836
OG0001117	Prao	Prbn.g_01847	Prao.g_01654
OG0001117	Praw	Prbn.g_01847	Praw.g_00129
OG0001117	Prba	Prbn.g_01847	Prba.g_00396
OG0001117	Pray	Prbn.g_01847	Pray.g_01273
OG0001117	Praz	Prbn.g_01847	Praz.g_00296
OG0001117	Prad	Prbn.g_01847	Prad.g_00840
OG0001117	Prae	Prbn.g_01847	Prae.g_01725
OG0001117	Prbd	Prbn.g_01847	Prbd.g_01424
OG0001117	Prah	Prbn.g_01847	Prah.g_02030
OG0001117	Prbk	Prbn.g_01847	Prbk.g_00979
OG0001117	Prbl	Prbn.g_01847	Prbl.g_00965
OG0001117	Prbj	Prbn.g_01847	Prbj.g_01016
OG0001117	Praf	Prbn.g_01847	Praf.g_02154
OG0001117	Prbm	Prbn.g_01847	Prbm.g_01999
OG0001117	Praj	Prbn.g_01847	Praj.g_01918
OG0001117	Prbc	Prbn.g_01847	Prbc.g_00318
OG0001117	Prbb	Prbn.g_01847	Prbb.g_01967
OG0001117	Pral	Prbn.g_01847	Pral.g_00209
OG0001117	Prat	Prbn.g_01847	Prat.g_01693
OG0001117	Prbe	Prbn.g_01847	Prbe.g_01080
OG0001117	Prbg	Prbn.g_01847	Prbg.g_01751
OG0001117	Prbf	Prbn.g_01847	Prbf.g_00592
OG0001117	Prap	Prbn.g_01847	Prap.g_01677
OG0001117	Prak	Prbn.g_01847	Prak.g_01746
OG0001117	Prbh	Prbn.g_01847	Prbh.g_01678
OG0001117	Pram	Prbn.g_01847	Pram.g_01736
OG0001118	Praw	Prbn.g_01848	Praw.g_00128
OG0001118	Prag	Prbn.g_01848	Prag.g_01772
OG0001118	Prax	Prbn.g_01848	Prax.g_01306
OG0001118	Prau	Prbn.g_01848	Prau.g_01837
OG0001118	Praa	Prbn.g_01848	Praa.g_01743
OG0001118	Prbi	Prbn.g_01848	Prbi.g_01906
OG0001118	Pras	Prbn.g_01848	Pras.g_00655
OG0001118	Prae	Prbn.g_01848	Prae.g_01726
OG0001118	Prbd	Prbn.g_01848	Prbd.g_01423
OG0001118	Prao	Prbn.g_01848	Prao.g_01655
OG0001118	Prav	Prbn.g_01848	Prav.g_00600
OG0001118	Prad	Prbn.g_01848	Prad.g_00839
OG0001118	Prac	Prbn.g_01848	Prac.g_00516
OG0001118	Praq	Prbn.g_01848	Praq.g_00911
OG0001118	Prar	Prbn.g_01848	Prar.g_01059
OG0001118	Pray	Prbn.g_01848	Pray.g_01274
OG0001118	Praz	Prbn.g_01848	Praz.g_00295
OG0001118	Prba	Prbn.g_01848	Prba.g_00397
OG0001118	Prai	Prbn.g_01848	Prai.g_01744
OG0001118	Pran	Prbn.g_01848	Pran.g_01073
OG0001118	Prab	Prbn.g_01848	Prab.g_01770
OG0001118	Prbb	Prbn.g_01848	Prbb.g_01968
OG0001118	Prbc	Prbn.g_01848	Prbc.g_00317
OG0001118	Prbm	Prbn.g_01848	Prbm.g_02000
OG0001118	Praj	Prbn.g_01848	Praj.g_01919
OG0001118	Prbh	Prbn.g_01848	Prbh.g_01677
OG0001118	Pram	Prbn.g_01848	Pram.g_01737
OG0001118	Prat	Prbn.g_01848	Prat.g_01694
OG0001118	Pral	Prbn.g_01848	Pral.g_00210
OG0001118	Praf	Prbn.g_01848	Praf.g_02153
OG0001118	Prbj	Prbn.g_01848	Prbj.g_01015
OG0001118	Prbl	Prbn.g_01848	Prbl.g_00966
OG0001118	Prbk	Prbn.g_01848	Prbk.g_00978
OG0001118	Prah	Prbn.g_01848	Prah.g_02029
OG0001118	Prbg	Prbn.g_01848	Prbg.g_01752
OG0001118	Prak	Prbn.g_01848	Prak.g_01747
OG0001118	Prap	Prbn.g_01848	Prap.g_01676
OG0001118	Prbf	Prbn.g_01848	Prbf.g_00591
OG0001118	Prbe	Prbn.g_01848	Prbe.g_01079
OG0001119	Praq	Prbn.g_01849	Praq.g_00910
OG0001119	Prac	Prbn.g_01849	Prac.g_00517
OG0001119	Prar	Prbn.g_01849	Prar.g_01058
OG0001119	Praz	Prbn.g_01849	Praz.g_00294
OG0001119	Prba	Prbn.g_01849	Prba.g_00398
OG0001119	Pray	Prbn.g_01849	Pray.g_01275
OG0001119	Prav	Prbn.g_01849	Prav.g_00601
OG0001119	Praa	Prbn.g_01849	Praa.g_01744
OG0001119	Prax	Prbn.g_01849	Prax.g_01307
OG0001119	Prbd	Prbn.g_01849	Prbd.g_01422
OG0001119	Prbi	Prbn.g_01849	Prbi.g_01907
OG0001119	Prae	Prbn.g_01849	Prae.g_01727
OG0001119	Prau	Prbn.g_01849	Prau.g_01838
OG0001119	Pras	Prbn.g_01849	Pras.g_00656
OG0001119	Prad	Prbn.g_01849	Prad.g_00838
OG0001119	Prao	Prbn.g_01849	Prao.g_01656
OG0001119	Prag	Prbn.g_01849	Prag.g_01773
OG0001119	Praw	Prbn.g_01849	Praw.g_00127
OG0001119	Prai	Prbn.g_01849	Prai.g_01746
OG0001119	Pran	Prbn.g_01849	Pran.g_01074
OG0001119	Prab	Prbn.g_01849	Prab.g_01771
OG0001119	Prbl	Prbn.g_01849	Prbl.g_00967
OG0001119	Prbj	Prbn.g_01849	Prbj.g_01014
OG0001119	Prbk	Prbn.g_01849	Prbk.g_00977
OG0001119	Praf	Prbn.g_01849	Praf.g_02152
OG0001119	Prah	Prbn.g_01849	Prah.g_02028
OG0001119	Prat	Prbn.g_01849	Prat.g_01695
OG0001119	Pral	Prbn.g_01849	Pral.g_00211
OG0001119	Praj	Prbn.g_01849	Praj.g_01920
OG0001119	Prbb	Prbn.g_01849	Prbb.g_01969
OG0001119	Prbc	Prbn.g_01849	Prbc.g_00316
OG0001119	Prbm	Prbn.g_01849	Prbm.g_02001
OG0001119	Prbh	Prbn.g_01849	Prbh.g_01676
OG0001119	Pram	Prbn.g_01849	Pram.g_01738
OG0001119	Prap	Prbn.g_01849	Prap.g_01675
OG0001119	Prbf	Prbn.g_01849	Prbf.g_00590
OG0001119	Prbg	Prbn.g_01849	Prbg.g_01753
OG0001119	Prbe	Prbn.g_01849	Prbe.g_01078
OG0001119	Prak	Prbn.g_01849	Prak.g_01748
OG0001120	Prax	Prbn.g_01850	Prax.g_01308
OG0001120	Prau	Prbn.g_01850	Prau.g_01839
OG0001120	Pras	Prbn.g_01850	Pras.g_00657
OG0001120	Prac	Prbn.g_01850	Prac.g_00518
OG0001120	Praq	Prbn.g_01850	Praq.g_00909
OG0001120	Prar	Prbn.g_01850	Prar.g_01057
OG0001120	Prad	Prbn.g_01850	Prad.g_00837
OG0001120	Prae	Prbn.g_01850	Prae.g_01728
OG0001120	Prbi	Prbn.g_01850	Prbi.g_01908
OG0001120	Prav	Prbn.g_01850	Prav.g_00602
OG0001120	Praw	Prbn.g_01850	Praw.g_00126
OG0001120	Prag	Prbn.g_01850	Prag.g_01774
OG0001120	Prbd	Prbn.g_01850	Prbd.g_01421
OG0001120	Praa	Prbn.g_01850	Praa.g_01745
OG0001120	Prao	Prbn.g_01850	Prao.g_01657
OG0001120	Pray	Prbn.g_01850	Pray.g_01276
OG0001120	Prba	Prbn.g_01850	Prba.g_00399
OG0001120	Praz	Prbn.g_01850	Praz.g_00293
OG0001120	Pran	Prbn.g_01850	Pran.g_01075
OG0001120	Prab	Prbn.g_01850	Prab.g_01772
OG0001120	Prai	Prbn.g_01850	Prai.g_01747
OG0001120	Prbc	Prbn.g_01850	Prbc.g_00315
OG0001120	Praj	Prbn.g_01850	Praj.g_01921
OG0001120	Prbb	Prbn.g_01850	Prbb.g_01970
OG0001120	Prbm	Prbn.g_01850	Prbm.g_02002
OG0001120	Prbk	Prbn.g_01850	Prbk.g_00976
OG0001120	Prbl	Prbn.g_01850	Prbl.g_00968
OG0001120	Prbj	Prbn.g_01850	Prbj.g_01013
OG0001120	Praf	Prbn.g_01850	Praf.g_02151
OG0001120	Prah	Prbn.g_01850	Prah.g_02027
OG0001120	Pram	Prbn.g_01850	Pram.g_01739
OG0001120	Prbh	Prbn.g_01850	Prbh.g_01675
OG0001120	Pral	Prbn.g_01850	Pral.g_00212
OG0001120	Prat	Prbn.g_01850	Prat.g_01696
OG0001120	Prak	Prbn.g_01850	Prak.g_01749
OG0001120	Prbf	Prbn.g_01850	Prbf.g_00589
OG0001120	Prap	Prbn.g_01850	Prap.g_01674
OG0001120	Prbe	Prbn.g_01850	Prbe.g_00867
OG0001120	Prbg	Prbn.g_01850	Prbg.g_01754
OG0001121	Prad	Prbn.g_01851	Prad.g_00836
OG0001121	Prag	Prbn.g_01851	Prag.g_01775
OG0001121	Praw	Prbn.g_01851	Praw.g_00125
OG0001121	Prae	Prbn.g_01851	Prae.g_01729
OG0001121	Prbi	Prbn.g_01851	Prbi.g_01909
OG0001121	Prau	Prbn.g_01851	Prau.g_01840
OG0001121	Pras	Prbn.g_01851	Pras.g_00658
OG0001121	Praa	Prbn.g_01851	Praa.g_01746
OG0001121	Prbd	Prbn.g_01851	Prbd.g_01420
OG0001121	Prax	Prbn.g_01851	Prax.g_01309
OG0001121	Prao	Prbn.g_01851	Prao.g_01658
OG0001121	Prav	Prbn.g_01851	Prav.g_00603
OG0001121	Prac	Prbn.g_01851	Prac.g_00519
OG0001121	Praq	Prbn.g_01851	Praq.g_00908
OG0001121	Prar	Prbn.g_01851	Prar.g_01056
OG0001121	Pray	Prbn.g_01851	Pray.g_01277
OG0001121	Prba	Prbn.g_01851	Prba.g_00400
OG0001121	Praz	Prbn.g_01851	Praz.g_00292
OG0001121	Prab	Prbn.g_01851	Prab.g_01773
OG0001121	Pran	Prbn.g_01851	Pran.g_01076
OG0001121	Prai	Prbn.g_01851	Prai.g_01748
OG0001121	Prbb	Prbn.g_01851	Prbb.g_01971
OG0001121	Praj	Prbn.g_01851	Praj.g_01922
OG0001121	Prbc	Prbn.g_01851	Prbc.g_00314
OG0001121	Prbm	Prbn.g_01851	Prbm.g_02003
OG0001121	Pral	Prbn.g_01851	Pral.g_00213
OG0001121	Prbk	Prbn.g_01851	Prbk.g_00975
OG0001121	Prbl	Prbn.g_01851	Prbl.g_00969
OG0001121	Prbj	Prbn.g_01851	Prbj.g_01012
OG0001121	Praf	Prbn.g_01851	Praf.g_02150
OG0001121	Prah	Prbn.g_01851	Prah.g_02026
OG0001121	Prbh	Prbn.g_01851	Prbh.g_01674
OG0001121	Pram	Prbn.g_01851	Pram.g_01740
OG0001121	Prat	Prbn.g_01851	Prat.g_01697
OG0001121	Prbg	Prbn.g_01851	Prbg.g_01755
OG0001121	Prbf	Prbn.g_01851	Prbf.g_00588
OG0001121	Prbe	Prbn.g_01851	Prbe.g_00866
OG0001121	Prap	Prbn.g_01851	Prap.g_01673
OG0001121	Prak	Prbn.g_01851	Prak.g_01750
OG0001122	Prbi	Prbn.g_01852	Prbi.g_01910
OG0001122	Prax	Prbn.g_01852	Prax.g_01310
OG0001122	Prau	Prbn.g_01852	Prau.g_01841
OG0001122	Pras	Prbn.g_01852	Pras.g_00659
OG0001122	Prae	Prbn.g_01852	Prae.g_01730
OG0001122	Praa	Prbn.g_01852	Praa.g_01747
OG0001122	Prad	Prbn.g_01852	Prad.g_00835
OG0001122	Prao	Prbn.g_01852	Prao.g_01659
OG0001122	Prbd	Prbn.g_01852	Prbd.g_01419
OG0001122	Prav	Prbn.g_01852	Prav.g_00604
OG0001122	Praw	Prbn.g_01852	Praw.g_00124
OG0001122	Prag	Prbn.g_01852	Prag.g_01776
OG0001122	Prac	Prbn.g_01852	Prac.g_00520
OG0001122	Praq	Prbn.g_01852	Praq.g_00907
OG0001122	Prar	Prbn.g_01852	Prar.g_01055
OG0001122	Pray	Prbn.g_01852	Pray.g_01278
OG0001122	Prba	Prbn.g_01852	Prba.g_00401
OG0001122	Praz	Prbn.g_01852	Praz.g_00291
OG0001122	Prai	Prbn.g_01852	Prai.g_01749
OG0001122	Prab	Prbn.g_01852	Prab.g_01774
OG0001122	Pran	Prbn.g_01852	Pran.g_01077
OG0001122	Prbj	Prbn.g_01852	Prbj.g_01011
OG0001122	Prbl	Prbn.g_01852	Prbl.g_00970
OG0001122	Prbk	Prbn.g_01852	Prbk.g_00974
OG0001122	Praf	Prbn.g_01852	Praf.g_02149
OG0001122	Prah	Prbn.g_01852	Prah.g_02025
OG0001122	Praj	Prbn.g_01852	Praj.g_01923
OG0001122	Prbc	Prbn.g_01852	Prbc.g_00313
OG0001122	Prbb	Prbn.g_01852	Prbb.g_01972
