Orthogroup	Praz	Pray
OG0002319	Praz.g_01922	Pray.g_00896
OG0002320	Praz.g_01210	Pray.g_01900
OG0002321	Praz.g_01084	Pray.g_01774
OG0002322	Praz.g_00941	Pray.g_01622
OG0002323	Praz.g_00916	Pray.g_01598
OG0002324	Praz.g_00904	Pray.g_01586
OG0002327	Praz.g_00912	Pray.g_01594
OG0002349	Praz.g_00832	Pray.g_01514
OG0002361	Praz.g_00345	Pray.g_00821
OG0002362	Praz.g_00774	Pray.g_00878
OG0002363	Praz.g_01901	Pray.g_00917
OG0002363	Praz.g_01900	Pray.g_00918
OG0002365	Praz.g_01918	Pray.g_00900
OG0002366	Praz.g_01225	Pray.g_01915
OG0002367	Praz.g_01213	Pray.g_01903
OG0002368	Praz.g_01192	Pray.g_01882
OG0002370	Praz.g_01020	Pray.g_01701
OG0002371	Praz.g_00957	Pray.g_01638
OG0002373	Praz.g_00910	Pray.g_01592
OG0002376	Praz.g_00926	Pray.g_01607
OG0002378	Praz.g_00028	Pray.g_00100
OG0002413	Praz.g_00044	Pray.g_00116
OG0002414	Praz.g_00043	Pray.g_00115
OG0002415	Praz.g_00034	Pray.g_00106
OG0002417	Praz.g_00888	Pray.g_01570
OG0002418	Praz.g_01250	Pray.g_01939
OG0002419	Praz.g_01219	Pray.g_01909
OG0002422	Praz.g_00403	Pray.g_01500
OG0002428	Praz.g_00779	Pray.g_00873
OG0002478	Praz.g_01914	Pray.g_00904
OG0002481	Praz.g_00909	Pray.g_01591
OG0002482	Praz.g_00784	Pray.g_00868
OG0002483	Praz.g_01552	Pray.g_00308
OG0002484	Praz.g_01919	Pray.g_00899
OG0002485	Praz.g_01923	Pray.g_00895
OG0002489	Praz.g_01924	Pray.g_00894
OG0002495	Praz.g_01160	Pray.g_01850
OG0002550	Praz.g_01910	Pray.g_00908
OG0002553	Praz.g_00789	Pray.g_00863
OG0002555	Praz.g_00031	Pray.g_00103
OG0002560	Praz.g_00778	Pray.g_00874
OG0002562	Praz.g_01259	Pray.g_01754
OG0002565	Praz.g_01254	Pray.g_01943
OG0002588	Praz.g_01063	Pray.g_01744
OG0002618	Praz.g_01930	Pray.g_00888
OG0002620	Praz.g_00781	Pray.g_00871
OG0002623	Praz.g_00905	Pray.g_01587
OG0002624	Praz.g_00805	Pray.g_00847
OG0002625	Praz.g_00793	Pray.g_00859
OG0002627	Praz.g_01104	Pray.g_01794
OG0002628	Praz.g_01099	Pray.g_01789
OG0002651	Praz.g_01093	Pray.g_01783
OG0002688	Praz.g_00889	Pray.g_01571
OG0002689	Praz.g_01928	Pray.g_00890
OG0002690	Praz.g_00890	Pray.g_01572
OG0002691	Praz.g_01228	Pray.g_01918
OG0002693	Praz.g_01275	Pray.g_00259
OG0002694	Praz.g_00937	Pray.g_01618
OG0002697	Praz.g_01393	Pray.g_00467
OG0002699	Praz.g_01112	Pray.g_01802
OG0002769	Praz.g_00891	Pray.g_01573
OG0002770	Praz.g_01242	Pray.g_01932
OG0002770	Praz.g_01229	Pray.g_01919
OG0002782	Praz.g_01916	Pray.g_00902
OG0002783	Praz.g_01617	Pray.g_01050
OG0002886	Praz.g_00051	Pray.g_00123
OG0002889	Praz.g_00182	Pray.g_01387
OG0002901	Praz.g_00898	Pray.g_01580
OG0002904	Praz.g_01621	Pray.g_01054
OG0002915	Praz.g_01257	Pray.g_01750
OG0003015	Praz.g_00899	Pray.g_01581
OG0003030	Praz.g_00777	Pray.g_00875
OG0003035	Praz.g_00900	Pray.g_01582
OG0003059	Praz.g_01620	Pray.g_01053
OG0003156	Praz.g_01915	Pray.g_00903
OG0003174	Praz.g_01612	Pray.g_01045
OG0003180	Praz.g_01268	Pray.g_00266
OG0003220	Praz.g_01912	Pray.g_00906
OG0003223	Praz.g_01113	Pray.g_01803
OG0003245	Praz.g_01905	Pray.g_00913
OG0003354	Praz.g_00313	Pray.g_01256
OG0003357	Praz.g_01251	Pray.g_01940
OG0003361	Praz.g_01610	Pray.g_01043
OG0003362	Praz.g_01611	Pray.g_01044
OG0003363	Praz.g_01613	Pray.g_01046
OG0003364	Praz.g_01614	Pray.g_01047
OG0003365	Praz.g_01615	Pray.g_01048
OG0003366	Praz.g_01616	Pray.g_01049
OG0003374	Praz.g_00766	Pray.g_00886
OG0003409	Praz.g_01070	Pray.g_01760
OG0003494	Praz.g_01083	Pray.g_01773
OG0003497	Praz.g_00886	Pray.g_01568
OG0003615	Praz.g_01929	Pray.g_00889
OG0003624	Praz.g_01274	Pray.g_00260
OG0003625	Praz.g_01273	Pray.g_00261
OG0003626	Praz.g_01272	Pray.g_00262
OG0003788	Praz.g_01244	Pray.g_01933
OG0003789	Praz.g_01069	Pray.g_01759
OG0003790	Praz.g_01072	Pray.g_01762
OG0003791	Praz.g_01073	Pray.g_01763
OG0003792	Praz.g_01074	Pray.g_01764
OG0003809	Praz.g_01091	Pray.g_01781
OG0003811	Praz.g_01107	Pray.g_01797
OG0004047	Praz.g_01907	Pray.g_00911
OG0004140	Praz.g_01066	Pray.g_01756
OG0004268	Praz.g_00786	Pray.g_00866
OG0004271	Praz.g_01075	Pray.g_01765
OG0004272	Praz.g_01239	Pray.g_01929
OG0004672	Praz.g_00692	Pray.g_00001
OG0004673	Praz.g_00752	Pray.g_00061
OG0004674	Praz.g_01278	Pray.g_00255
OG0004675	Praz.g_01277	Pray.g_00256
OG0004676	Praz.g_01271	Pray.g_00263
OG0004677	Praz.g_01266	Pray.g_00268
OG0004678	Praz.g_01412	Pray.g_00448
OG0004679	Praz.g_01906	Pray.g_00912
OG0004680	Praz.g_01904	Pray.g_00914
OG0004681	Praz.g_01903	Pray.g_00915
OG0004682	Praz.g_01902	Pray.g_00916
OG0004683	Praz.g_01618	Pray.g_01051
OG0004684	Praz.g_00208	Pray.g_01361
OG0004685	Praz.g_00919	Pray.g_01601
OG0004686	Praz.g_01062	Pray.g_01743
OG0004687	Praz.g_01065	Pray.g_01755
OG0004688	Praz.g_01067	Pray.g_01757
OG0004689	Praz.g_01068	Pray.g_01758
OG0004690	Praz.g_01076	Pray.g_01766
OG0004691	Praz.g_01078	Pray.g_01768
OG0004692	Praz.g_01079	Pray.g_01769
OG0004693	Praz.g_01080	Pray.g_01770
OG0004694	Praz.g_01081	Pray.g_01771
OG0004695	Praz.g_01086	Pray.g_01776
OG0004696	Praz.g_01087	Pray.g_01777
OG0004697	Praz.g_01088	Pray.g_01778
OG0004698	Praz.g_01089	Pray.g_01779
OG0004699	Praz.g_01100	Pray.g_01790
OG0004700	Praz.g_01101	Pray.g_01791
OG0004701	Praz.g_01108	Pray.g_01798
OG0004702	Praz.g_01110	Pray.g_01800
OG0004703	Praz.g_01111	Pray.g_01801
OG0004704	Praz.g_01114	Pray.g_01804
OG0004705	Praz.g_01115	Pray.g_01805
OG0004706	Praz.g_01164	Pray.g_01854
OG0004707	Praz.g_01252	Pray.g_01941
OG0005672	Praz.g_01159	Pray.g_01849
OG0005673	Praz.g_01249	Pray.g_01938
