Orthogroup	Syac	Syaq
OG0002045	Syac.g_01708	Syaq.g_00449
OG0002047	Syac.g_01991	Syaq.g_00532
OG0002049	Syac.g_02149	Syaq.g_00668
OG0002050	Syac.g_02234	Syaq.g_00743
OG0002056	Syac.g_00278	Syaq.g_00780
OG0002112	Syac.g_00266	Syaq.g_00850
OG0002115	Syac.g_00557	Syaq.g_01680
OG0002116	Syac.g_00589	Syaq.g_01704
OG0002118	Syac.g_01504	Syaq.g_00170
OG0002119	Syac.g_02306	Syaq.g_01329
OG0002120	Syac.g_01097	Syaq.g_02714
OG0002121	Syac.g_01444	Syaq.g_01890
OG0002123	Syac.g_01283	Syaq.g_00028
OG0002124	Syac.g_00819	Syaq.g_02406
OG0002126	Syac.g_00219	Syaq.g_00960
OG0002128	Syac.g_01463	Syaq.g_02211
OG0002129	Syac.g_01647	Syaq.g_00388
OG0002134	Syac.g_00173	Syaq.g_01011
OG0002135	Syac.g_00513	Syaq.g_01645
OG0002136	Syac.g_00514	Syaq.g_01646
OG0002138	Syac.g_00918	Syaq.g_02128
OG0002139	Syac.g_01527	Syaq.g_00145
OG0002142	Syac.g_01615	Syaq.g_00357
OG0002143	Syac.g_01983	Syaq.g_00524
OG0002144	Syac.g_02146	Syaq.g_00661
OG0002157	Syac.g_00265	Syaq.g_00851
OG0002158	Syac.g_00267	Syaq.g_00849
OG0002162	Syac.g_01781	Syaq.g_01959
OG0002163	Syac.g_02380	Syaq.g_01238
OG0002169	Syac.g_01992	Syaq.g_00533
OG0002171	Syac.g_00222	Syaq.g_00956
OG0002179	Syac.g_00192	Syaq.g_00985
OG0002180	Syac.g_00288	Syaq.g_00771
OG0002181	Syac.g_02231	Syaq.g_00740
OG0002182	Syac.g_02212	Syaq.g_00722
OG0002183	Syac.g_00425	Syaq.g_01527
OG0002184	Syac.g_00428	Syaq.g_01531
OG0002185	Syac.g_00435	Syaq.g_01541
OG0002186	Syac.g_00515	Syaq.g_01647
OG0002187	Syac.g_00516	Syaq.g_01648
OG0002188	Syac.g_00554	Syaq.g_01677
OG0002189	Syac.g_00555	Syaq.g_01678
OG0002190	Syac.g_00603	Syaq.g_01718
OG0002192	Syac.g_00795	Syaq.g_00221
OG0002193	Syac.g_01571	Syaq.g_02571
OG0002194	Syac.g_01523	Syaq.g_00149
OG0002195	Syac.g_01389	Syaq.g_02274
OG0002196	Syac.g_01355	Syaq.g_02326
OG0002197	Syac.g_01218	Syaq.g_02519
OG0002198	Syac.g_00999	Syaq.g_02106
OG0002199	Syac.g_00994	Syaq.g_02101
OG0002200	Syac.g_01631	Syaq.g_00373
OG0002201	Syac.g_01739	Syaq.g_02002
OG0002202	Syac.g_01740	Syaq.g_02001
OG0002203	Syac.g_01741	Syaq.g_02000
OG0002204	Syac.g_01760	Syaq.g_01982
OG0002205	Syac.g_01776	Syaq.g_01964
OG0002207	Syac.g_01798	Syaq.g_01942
OG0002208	Syac.g_01913	Syaq.g_01766
OG0002209	Syac.g_02012	Syaq.g_00551
OG0002210	Syac.g_02065	Syaq.g_00574
OG0002211	Syac.g_02102	Syaq.g_00615
OG0002212	Syac.g_02340	Syaq.g_01276
OG0002213	Syac.g_02344	Syaq.g_01272
OG0002214	Syac.g_02474	Syaq.g_01173
OG0002230	Syac.g_00685	Syaq.g_00916
OG0002233	Syac.g_01301	Syaq.g_02109
OG0002235	Syac.g_01359	Syaq.g_02321
OG0002236	Syac.g_02153	Syaq.g_02225
OG0002237	Syac.g_00972	Syaq.g_02075
OG0002238	Syac.g_01436	Syaq.g_00135
OG0002242	Syac.g_00221	Syaq.g_00957
OG0002245	Syac.g_01981	Syaq.g_00522
OG0002247	Syac.g_01783	Syaq.g_01957
OG0002248	Syac.g_00908	Syaq.g_02591
OG0002250	Syac.g_00424	Syaq.g_01526
OG0002251	Syac.g_00606	Syaq.g_01721
OG0002252	Syac.g_00672	Syaq.g_01629
OG0002253	Syac.g_00739	Syaq.g_00285
OG0002254	Syac.g_01256	Syaq.g_00050
OG0002255	Syac.g_01203	Syaq.g_02505
OG0002257	Syac.g_01021	Syaq.g_02136
OG0002258	Syac.g_01761	Syaq.g_01981
OG0002259	Syac.g_01832	Syaq.g_01842
OG0002260	Syac.g_01528	Syaq.g_00144
OG0002277	Syac.g_00079	Syaq.g_01075
OG0002279	Syac.g_00394	Syaq.g_01485
OG0002280	Syac.g_01850	Syaq.g_01828
OG0002287	Syac.g_00213	Syaq.g_00963
OG0002287	Syac.g_00198	Syaq.g_00962
OG0002297	Syac.g_01573	Syaq.g_01854
OG0002298	Syac.g_01199	Syaq.g_02501
OG0002299	Syac.g_01159	Syaq.g_02465
OG0002300	Syac.g_01110	Syaq.g_01864
OG0002301	Syac.g_00966	Syaq.g_01888
OG0002302	Syac.g_01927	Syaq.g_01751
OG0002303	Syac.g_01982	Syaq.g_00523
OG0002305	Syac.g_00391	Syaq.g_01482
OG0002306	Syac.g_02447	Syaq.g_01210
OG0002308	Syac.g_01350	Syaq.g_02331
OG0002309	Syac.g_00843	Syaq.g_02384
OG0002331	Syac.g_01302	Syaq.g_00339
OG0002332	Syac.g_01437	Syaq.g_00134
OG0002333	Syac.g_01435	Syaq.g_00136
OG0002334	Syac.g_01623	Syaq.g_00363
OG0002336	Syac.g_01698	Syaq.g_00439
OG0002337	Syac.g_02246	Syaq.g_00755
OG0002338	Syac.g_00212, Syac.g_00218	Syaq.g_00964
OG0002339	Syac.g_00202	Syaq.g_00973
OG0002349	Syac.g_00658	Syaq.g_01615
OG0002351	Syac.g_00256	Syaq.g_00860
OG0002352	Syac.g_00780	Syaq.g_00235
OG0002353	Syac.g_01328	Syaq.g_02352
OG0002354	Syac.g_01183	Syaq.g_02486
OG0002356	Syac.g_01714	Syaq.g_00467, Syaq.g_02630
OG0002357	Syac.g_02407	Syaq.g_02133
OG0002395	Syac.g_00264	Syaq.g_00852
OG0002401	Syac.g_00781	Syaq.g_00234
OG0002402	Syac.g_00869	Syaq.g_02694
OG0002403	Syac.g_01502	Syaq.g_00172
OG0002405	Syac.g_01136	Syaq.g_02435
OG0002406	Syac.g_01044	Syaq.g_01886
OG0002408	Syac.g_01027	Syaq.g_01876
OG0002450	Syac.g_02482	Syaq.g_01164
OG0002458	Syac.g_02431	Syaq.g_02157
OG0002459	Syac.g_02429	Syaq.g_02159
OG0002460	Syac.g_02428	Syaq.g_02160
OG0002464	Syac.g_01844	Syaq.g_01544
OG0002466	Syac.g_00643	Syaq.g_01599
OG0002468	Syac.g_01525	Syaq.g_00147
OG0002469	Syac.g_01506	Syaq.g_00168
OG0002471	Syac.g_01058	Syaq.g_02137
OG0002521	Syac.g_00561	Syaq.g_01684
OG0002522	Syac.g_01081	Syaq.g_01734
OG0002526	Syac.g_01071	Syaq.g_02140
OG0002527	Syac.g_01038	Syaq.g_00133
OG0002528	Syac.g_01036	Syaq.g_00131
OG0002533	Syac.g_01816	Syaq.g_01926
OG0002538	Syac.g_02293	Syaq.g_01353
OG0002540	Syac.g_02432	Syaq.g_02156
OG0002541	Syac.g_02066	Syaq.g_00575
OG0002543	Syac.g_02367	Syaq.g_01249
OG0002595	Syac.g_00928	Syaq.g_01921
OG0002604	Syac.g_01022	Syaq.g_01914
OG0002606	Syac.g_02433	Syaq.g_02155
OG0002608	Syac.g_00899	Syaq.g_02600
OG0002609	Syac.g_00824	Syaq.g_02405
OG0002640	Syac.g_00458, Syac.g_01945	Syaq.g_01040
OG0002667	Syac.g_01032	Syaq.g_00086
OG0002674	Syac.g_02076	Syaq.g_00589
OG0002676	Syac.g_02461	Syaq.g_01186
OG0002680	Syac.g_00481	Syaq.g_00052
OG0002724	Syac.g_01538	Syaq.g_02288
OG0002739	Syac.g_02361	Syaq.g_02192
OG0002748	Syac.g_01736	Syaq.g_00330
OG0002804	Syac.g_01485	Syaq.g_02651
OG0002851	Syac.g_00905	Syaq.g_02594
OG0002857	Syac.g_01048	Syaq.g_01792
OG0002864	Syac.g_01650	Syaq.g_01160
OG0002869	Syac.g_00826	Syaq.g_02403
OG0002907	Syac.g_02411	Syaq.g_01211
OG0002934	Syac.g_02331	Syaq.g_00096, Syaq.g_00140
OG0002937	Syac.g_01696	Syaq.g_00481
OG0002961	Syac.g_01469	Syaq.g_01902
OG0002982	Syac.g_00726	Syaq.g_00300
OG0003109	Syac.g_01047	Syaq.g_01906
OG0003125	Syac.g_01634	Syaq.g_02142, Syaq.g_00697
OG0003129	Syac.g_01061	Syaq.g_01860
OG0003514	Syac.g_02192	Syaq.g_00954
OG0003897	Syac.g_02151	Syaq.g_02215
OG0004269	Syac.g_00089	Syaq.g_00925
