Orthogroup	Syac	Syab
OG0002049	Syac.g_02149	Syab.g_00389
OG0002050	Syac.g_02234	Syab.g_00314
OG0002054	Syac.g_02440	Syab.g_02854
OG0002055	Syac.g_02443	Syab.g_02857
OG0002056	Syac.g_00278	Syab.g_00278
OG0002092	Syac.g_00775, Syac.g_00614	Syab.g_02904
OG0002106	Syac.g_02391	Syab.g_00956
OG0002112	Syac.g_00266	Syab.g_00267
OG0002115	Syac.g_00557	Syab.g_02246
OG0002116	Syac.g_00589	Syab.g_02201
OG0002117	Syac.g_00785	Syab.g_00989
OG0002118	Syac.g_01504	Syab.g_01048
OG0002119	Syac.g_02306	Syab.g_02685
OG0002121	Syac.g_01444	Syab.g_00801
OG0002123	Syac.g_01283	Syab.g_01271
OG0002124	Syac.g_00819	Syab.g_01732
OG0002128	Syac.g_01463	Syab.g_01746
OG0002129	Syac.g_01647	Syab.g_00756
OG0002131	Syac.g_02452	Syab.g_02864
OG0002132	Syac.g_02444	Syab.g_02858
OG0002133	Syac.g_02442	Syab.g_02856
OG0002134	Syac.g_00173	Syab.g_00130
OG0002135	Syac.g_00513	Syab.g_02304
OG0002136	Syac.g_00514	Syab.g_02303
OG0002138	Syac.g_00918	Syab.g_01824
OG0002139	Syac.g_01527	Syab.g_01142
OG0002140	Syac.g_00536	Syab.g_01157
OG0002140	Syac.g_02390	Syab.g_01622
OG0002141	Syac.g_01015	Syab.g_01739
OG0002142	Syac.g_01615	Syab.g_00803
OG0002143	Syac.g_01983	Syab.g_00556
OG0002144	Syac.g_02146	Syab.g_00394
OG0002156	Syac.g_01612	Syab.g_00808
OG0002157	Syac.g_00265	Syab.g_00266
OG0002158	Syac.g_00267	Syab.g_00268
OG0002162	Syac.g_01781	Syab.g_01987
OG0002163	Syac.g_02380	Syab.g_02786, Syab.g_02779
OG0002170	Syac.g_02025	Syab.g_00520
OG0002172	Syac.g_02312	Syab.g_02694
OG0002178	Syac.g_02446	Syab.g_02860
OG0002179	Syac.g_00192	Syab.g_00203
OG0002180	Syac.g_00288	Syab.g_00287
OG0002181	Syac.g_02231	Syab.g_00317
OG0002182	Syac.g_02212	Syab.g_00339
OG0002183	Syac.g_00425	Syab.g_02466
OG0002184	Syac.g_00428	Syab.g_02463
OG0002185	Syac.g_00435	Syab.g_02452
OG0002186	Syac.g_00515	Syab.g_02302
OG0002187	Syac.g_00516	Syab.g_02300
OG0002188	Syac.g_00554	Syab.g_02249
OG0002189	Syac.g_00555	Syab.g_02248
OG0002190	Syac.g_00603	Syab.g_02187
OG0002192	Syac.g_00795	Syab.g_01000
OG0002193	Syac.g_01571	Syab.g_01165
OG0002194	Syac.g_01523	Syab.g_01146
OG0002195	Syac.g_01389	Syab.g_01621
OG0002196	Syac.g_01355	Syab.g_01575
OG0002197	Syac.g_01218	Syab.g_01342
OG0002198	Syac.g_00999	Syab.g_01851
OG0002199	Syac.g_00994	Syab.g_01855
OG0002200	Syac.g_01631	Syab.g_00775
OG0002201	Syac.g_01739	Syab.g_01942
OG0002202	Syac.g_01740	Syab.g_01943
OG0002203	Syac.g_01741	Syab.g_01944
OG0002204	Syac.g_01760	Syab.g_01963
OG0002205	Syac.g_01776	Syab.g_01982
OG0002207	Syac.g_01798	Syab.g_02002
OG0002208	Syac.g_01913	Syab.g_02090
OG0002209	Syac.g_02012	Syab.g_00530
OG0002210	Syac.g_02065	Syab.g_00479
OG0002211	Syac.g_02102	Syab.g_00438
OG0002212	Syac.g_02340	Syab.g_02739
OG0002213	Syac.g_02344	Syab.g_02744
OG0002214	Syac.g_02474	Syab.g_02887
OG0002233	Syac.g_01301	Syab.g_02359
OG0002234	Syac.g_01029	Syab.g_00633
OG0002235	Syac.g_01359	Syab.g_01584
OG0002236	Syac.g_02153	Syab.g_01545
OG0002237	Syac.g_00972	Syab.g_01880
OG0002238	Syac.g_01436	Syab.g_01469
OG0002239	Syac.g_01458	Syab.g_02224
OG0002245	Syac.g_01981	Syab.g_00558
OG0002248	Syac.g_00908	Syab.g_01182
OG0002250	Syac.g_00424	Syab.g_02467
OG0002251	Syac.g_00606	Syab.g_02184
OG0002253	Syac.g_00739	Syab.g_00927
OG0002254	Syac.g_01256	Syab.g_01299
OG0002255	Syac.g_01203	Syab.g_01356
OG0002256	Syac.g_00930	Syab.g_01882
OG0002257	Syac.g_01021	Syab.g_01811
OG0002258	Syac.g_01761	Syab.g_01964
OG0002259	Syac.g_01832	Syab.g_02037
OG0002260	Syac.g_01528	Syab.g_01141
OG0002277	Syac.g_00079	Syab.g_00074
OG0002279	Syac.g_00394	Syab.g_02502
OG0002291	Syac.g_02263	Syab.g_02556
OG0002297	Syac.g_01573	Syab.g_00764
OG0002298	Syac.g_01199	Syab.g_01360
OG0002299	Syac.g_01159	Syab.g_01403
OG0002301	Syac.g_00966	Syab.g_00874
OG0002302	Syac.g_01927	Syab.g_02075
OG0002303	Syac.g_01982	Syab.g_00557
OG0002304	Syac.g_01697	Syab.g_02206
OG0002304	Syac.g_02045	Syab.g_00498
OG0002305	Syac.g_00391	Syab.g_02505
OG0002306	Syac.g_02447	Syab.g_00951
OG0002308	Syac.g_01350	Syab.g_01570
OG0002309	Syac.g_00843	Syab.g_01709
OG0002331	Syac.g_01302	Syab.g_00880
OG0002332	Syac.g_01437	Syab.g_01468
OG0002333	Syac.g_01435	Syab.g_01470
OG0002334	Syac.g_01623	Syab.g_00789
OG0002337	Syac.g_02246	Syab.g_00302
OG0002340	Syac.g_02299	Syab.g_02676
OG0002350	Syac.g_02032	Syab.g_00512
OG0002351	Syac.g_00256	Syab.g_00252
OG0002352	Syac.g_00780	Syab.g_00982
OG0002353	Syac.g_01328	Syab.g_01285
OG0002354	Syac.g_01183	Syab.g_01382
OG0002355	Syac.g_00463	Syab.g_01780
OG0002356	Syac.g_01714	Syab.g_00644
OG0002395	Syac.g_00264	Syab.g_00265
OG0002400	Syac.g_01066, Syac.g_01532	Syab.g_02053
OG0002401	Syac.g_00781	Syab.g_00983
OG0002402	Syac.g_00869	Syab.g_01232
OG0002403	Syac.g_01502	Syab.g_01046
OG0002405	Syac.g_01136	Syab.g_01426
OG0002406	Syac.g_01044	Syab.g_01459
OG0002408	Syac.g_01027	Syab.g_01784
OG0002434	Syac.g_01800	Syab.g_02004
OG0002438	Syac.g_02372	Syab.g_02776
OG0002450	Syac.g_02482	Syab.g_02901
OG0002452	Syac.g_02456	Syab.g_02868
OG0002461	Syac.g_01576	Syab.g_00622
OG0002463	Syac.g_01685	Syab.g_01680
OG0002464	Syac.g_01844	Syab.g_02449
OG0002466	Syac.g_00643	Syab.g_02343
OG0002467	Syac.g_01570	Syab.g_01965
OG0002468	Syac.g_01525	Syab.g_01144
OG0002470	Syac.g_01433	Syab.g_01461
OG0002471	Syac.g_01058	Syab.g_01760
OG0002472	Syac.g_01549	Syab.g_00863
OG0002488	Syac.g_00203	Syab.g_00829
OG0002520	Syac.g_00530	Syab.g_02286
OG0002521	Syac.g_00561	Syab.g_02242
OG0002522	Syac.g_01081	Syab.g_02166
OG0002523	Syac.g_00926	Syab.g_02047
OG0002524	Syac.g_01109	Syab.g_00825
OG0002527	Syac.g_01038	Syab.g_01797
OG0002528	Syac.g_01036	Syab.g_01799
OG0002532	Syac.g_01023	Syab.g_01795
OG0002533	Syac.g_01816	Syab.g_02021
OG0002534	Syac.g_02035	Syab.g_00507
OG0002535	Syac.g_02038	Syab.g_00504
OG0002536	Syac.g_02059	Syab.g_00485
OG0002538	Syac.g_02293	Syab.g_02640
OG0002541	Syac.g_02066	Syab.g_00478
OG0002543	Syac.g_02367	Syab.g_02770
OG0002544	Syac.g_01568	Syab.g_02807
OG0002560	Syac.g_01542	Syab.g_01474
OG0002567	Syac.g_00745	Syab.g_01096
OG0002594	Syac.g_00577	Syab.g_02416
OG0002595	Syac.g_00928	Syab.g_01833
OG0002596	Syac.g_00469	Syab.g_02054
OG0002598	Syac.g_01118	Syab.g_01814
OG0002599	Syac.g_01086	Syab.g_01602
OG0002600	Syac.g_00579	Syab.g_02157
OG0002601	Syac.g_01037	Syab.g_01798
OG0002602	Syac.g_01008	Syab.g_01763
OG0002604	Syac.g_01022	Syab.g_01810
OG0002605	Syac.g_02033	Syab.g_00511
OG0002608	Syac.g_00899	Syab.g_01192
OG0002609	Syac.g_00824	Syab.g_01728
OG0002630	Syac.g_00385	Syab.g_00548
OG0002630	Syac.g_01993	Syab.g_00548
OG0002630	Syac.g_00385	Syab.g_02511
OG0002630	Syac.g_01993	Syab.g_02511
OG0002672	Syac.g_01101	Syab.g_00865
OG0002673	Syac.g_01057	Syab.g_02050
OG0002676	Syac.g_02461	Syab.g_02805, Syab.g_02873
OG0002677	Syac.g_02227	Syab.g_00321
OG0002678	Syac.g_01959	Syab.g_00873
OG0002680	Syac.g_00481	Syab.g_01302
OG0002738	Syac.g_01474	Syab.g_01015
OG0002741	Syac.g_01331	Syab.g_01840
OG0002745	Syac.g_01447	Syab.g_01478
OG0002746	Syac.g_01003	Syab.g_00691
OG0002754	Syac.g_01711	Syab.g_00669
OG0002758	Syac.g_01055	Syab.g_01765
OG0002759	Syac.g_00865	Syab.g_01830
OG0002807	Syac.g_01453	Syab.g_01462
OG0002851	Syac.g_00905	Syab.g_01186
OG0002857	Syac.g_01048	Syab.g_02116
OG0002858	Syac.g_01950	Syab.g_01446
OG0002862	Syac.g_02042	Syab.g_00500
OG0002863	Syac.g_01693	Syab.g_02210
OG0002864	Syac.g_01650	Syab.g_00628
OG0002867	Syac.g_01540	Syab.g_01244
OG0002869	Syac.g_00826	Syab.g_01726
OG0002871	Syac.g_01583	Syab.g_02767
OG0002907	Syac.g_02411	Syab.g_02836
OG0002937	Syac.g_01696	Syab.g_00719
OG0002959	Syac.g_00821	Syab.g_01775
OG0002960	Syac.g_01296	Syab.g_02062
OG0002966	Syac.g_01683	Syab.g_00722
OG0002968	Syac.g_00746	Syab.g_01033
OG0002972	Syac.g_01691	Syab.g_01655
OG0002973	Syac.g_01259	Syab.g_02057
OG0002976	Syac.g_01579	Syab.g_02379
OG0002980	Syac.g_02053	Syab.g_00490
OG0002981	Syac.g_02041	Syab.g_00501
OG0002982	Syac.g_00726	Syab.g_00912
OG0002983	Syac.g_01908	Syab.g_01137
OG0002984	Syac.g_01907	Syab.g_01138
OG0002985	Syac.g_00466	Syab.g_01160
OG0002990	Syac.g_01694	Syab.g_02209
OG0003098	Syac.g_00860	Syab.g_00638
OG0003109	Syac.g_01047	Syab.g_01767
OG0003120	Syac.g_02170	Syab.g_00796
OG0003122	Syac.g_00929	Syab.g_00869
OG0003125	Syac.g_01634	Syab.g_00773
OG0003126	Syac.g_01733	Syab.g_01458
OG0003129	Syac.g_01061	Syab.g_01791
OG0003130	Syac.g_01681	Syab.g_01803
OG0003132	Syac.g_01695	Syab.g_02208
OG0003133	Syac.g_00582, Syac.g_00583	Syab.g_02429
OG0003207	Syac.g_02199	Syab.g_00354
OG0003278	Syac.g_02389	Syab.g_00866
OG0003279	Syac.g_02044	Syab.g_00499
OG0003285	Syac.g_00478	Syab.g_00870
OG0003294	Syac.g_02160	Syab.g_01939
OG0003335	Syac.g_00106	Syab.g_00143
OG0003527	Syac.g_00866	Syab.g_02048
OG0003539	Syac.g_01078	Syab.g_01107
OG0003541	Syac.g_01321	Syab.g_01156
OG0003543	Syac.g_00464	Syab.g_01293
OG0003544	Syac.g_01735	Syab.g_01449
OG0003866	Syac.g_01103	Syab.g_00623
OG0003868	Syac.g_01484	Syab.g_00812
OG0003879	Syac.g_01451	Syab.g_01796
OG0003883	Syac.g_01074	Syab.g_01941
OG0003884	Syac.g_01079	Syab.g_02284
OG0003885	Syac.g_00581	Syab.g_02386
OG0004325	Syac.g_02028	Syab.g_00518
OG0004335	Syac.g_00535	Syab.g_01260
OG0004337	Syac.g_00633	Syab.g_01479
OG0004341	Syac.g_02163	Syab.g_01936
OG0004342	Syac.g_00611	Syab.g_02179
OG0004343	Syac.g_01076	Syab.g_02281
OG0005017	Syac.g_01948	Syab.g_01626
OG0005791	Syac.g_00251	Syab.g_01120
OG0005808	Syac.g_01550	Syab.g_01654
