Orthogroup	Prbb	Prbm
OG0001619	Prbb.g_01944	Prbm.g_01971
OG0001620	Prbb.g_00399	Prbm.g_00405
OG0001621	Prbb.g_01949	Prbm.g_01976
OG0001622	Prbb.g_01795	Prbm.g_01818
OG0001627	Prbb.g_01211	Prbm.g_01185
OG0001630	Prbb.g_00855	Prbm.g_02136
OG0001633	Prbb.g_01724	Prbm.g_01748
OG0001634	Prbb.g_01412	Prbm.g_01832
OG0001645	Prbb.g_01253	Prbm.g_01320
OG0001646	Prbb.g_01914	Prbm.g_01939
OG0001647	Prbb.g_01413	Prbm.g_01831
OG0001648	Prbb.g_01414	Prbm.g_01830
OG0001649	Prbb.g_01415	Prbm.g_01829
OG0001690	Prbb.g_02086	Prbm.g_02117
OG0001691	Prbb.g_02088	Prbm.g_02118
OG0001698	Prbb.g_01297	Prbm.g_01362
OG0001701	Prbb.g_00072	Prbm.g_00077, Prbm.g_00089, Prbm.g_00066
OG0001704	Prbb.g_00863	Prbm.g_02122, Prbm.g_02124
OG0001706	Prbb.g_01296	Prbm.g_01361
OG0001712	Prbb.g_01331	Prbm.g_01240, Prbm.g_01241
OG0001716	Prbb.g_01153	Prbm.g_01422
OG0001719	Prbb.g_00854	Prbm.g_02137
OG0001720	Prbb.g_02096	Prbm.g_02139
OG0001721	Prbb.g_02067	Prbm.g_02100
OG0001722	Prbb.g_01084	Prbm.g_01078
OG0001723	Prbb.g_00113	Prbm.g_00115
OG0001725	Prbb.g_00395	Prbm.g_00401
OG0001726	Prbb.g_01202	Prbm.g_01177
OG0001733	Prbb.g_00853	Prbm.g_02138
OG0001741	Prbb.g_00056	Prbm.g_00050
OG0001743	Prbb.g_00166	Prbm.g_00168
OG0001744	Prbb.g_00165	Prbm.g_00167
OG0001745	Prbb.g_00155	Prbm.g_00157
OG0001746	Prbb.g_01240	Prbm.g_01211
OG0001746	Prbb.g_01233	Prbm.g_01206
OG0001747	Prbb.g_01801	Prbm.g_01824
OG0001748	Prbb.g_00296	Prbm.g_00299
OG0001749	Prbb.g_01866	Prbm.g_01884
OG0001750	Prbb.g_01599	Prbm.g_01623
OG0001751	Prbb.g_01503	Prbm.g_01535
OG0001752	Prbb.g_01485	Prbm.g_01517
OG0001753	Prbb.g_00699	Prbm.g_00729
OG0001754	Prbb.g_00688	Prbm.g_00718
OG0001755	Prbb.g_01053	Prbm.g_01047
OG0001756	Prbb.g_01046	Prbm.g_01040
OG0001757	Prbb.g_01041	Prbm.g_01036
OG0001758	Prbb.g_00987	Prbm.g_00984
OG0001759	Prbb.g_01056	Prbm.g_01050
OG0001760	Prbb.g_00945	Prbm.g_00942
OG0001761	Prbb.g_00788	Prbm.g_00819
OG0001762	Prbb.g_00092	Prbm.g_00098
OG0001763	Prbb.g_01621	Prbm.g_01643
OG0001764	Prbb.g_00842	Prbm.g_00872
OG0001765	Prbb.g_00923	Prbm.g_00920
OG0001766	Prbb.g_00676	Prbm.g_00705
OG0001767	Prbb.g_00666	Prbm.g_00695
OG0001768	Prbb.g_00178	Prbm.g_00180
OG0001769	Prbb.g_00417	Prbm.g_00424
OG0001770	Prbb.g_00383	Prbm.g_00387
OG0001771	Prbb.g_00382	Prbm.g_00386
OG0001772	Prbb.g_00381	Prbm.g_00385
OG0001773	Prbb.g_00380	Prbm.g_00384
OG0001774	Prbb.g_00379	Prbm.g_00383
OG0001775	Prbb.g_02016	Prbm.g_02049
OG0001776	Prbb.g_02000	Prbm.g_02032
OG0001777	Prbb.g_00188	Prbm.g_00190
OG0001778	Prbb.g_00236	Prbm.g_00239
OG0001779	Prbb.g_00242	Prbm.g_00245
OG0001780	Prbb.g_00896	Prbm.g_00892
OG0001781	Prbb.g_02137	Prbm.g_02182
OG0001782	Prbb.g_02141	Prbm.g_02186
OG0001783	Prbb.g_02142	Prbm.g_02187
OG0001784	Prbb.g_00894	Prbm.g_00890
OG0001785	Prbb.g_02148	Prbm.g_02193
OG0001786	Prbb.g_02162	Prbm.g_02206
OG0001788	Prbb.g_01275	Prbm.g_01342
OG0001795	Prbb.g_02089	Prbm.g_02119
OG0001800	Prbb.g_01221	Prbm.g_01194
OG0001801	Prbb.g_00905	Prbm.g_00902
OG0001802	Prbb.g_00050	Prbm.g_00046
OG0001803	Prbb.g_01565	Prbm.g_01589
OG0001804	Prbb.g_01035	Prbm.g_01030
OG0001805	Prbb.g_01075	Prbm.g_01069
OG0001805	Prbb.g_00104	Prbm.g_00107
OG0001826	Prbb.g_01252	Prbm.g_01319
OG0001828	Prbb.g_01337	Prbm.g_01249
OG0001829	Prbb.g_01522	Prbm.g_01554
OG0001830	Prbb.g_01509	Prbm.g_01541
OG0001831	Prbb.g_01079	Prbm.g_01073
OG0001832	Prbb.g_01136	Prbm.g_01133
OG0001832	Prbb.g_01263	Prbm.g_01329
OG0001832	Prbb.g_00093	Prbm.g_00100
OG0001833	Prbb.g_01299	Prbm.g_01364
OG0001834	Prbb.g_01633	Prbm.g_01654
OG0001852	Prbb.g_01382	Prbm.g_01266
OG0001853	Prbb.g_01572	Prbm.g_01903
OG0001868	Prbb.g_01315	Prbm.g_01378
OG0001871	Prbb.g_01117	Prbm.g_01113
OG0001874	Prbb.g_01440	Prbm.g_01472
OG0001884	Prbb.g_01573	Prbm.g_01902
OG0001885	Prbb.g_01574	Prbm.g_01901
OG0001897	Prbb.g_00915	Prbm.g_00912
OG0001898	Prbb.g_01251	Prbm.g_01318
OG0001899	Prbb.g_01548	Prbm.g_01580
OG0001900	Prbb.g_01798	Prbm.g_01821
OG0001908	Prbb.g_01154	Prbm.g_01423
OG0001910	Prbb.g_00672	Prbm.g_00701
OG0001916	Prbb.g_01543	Prbm.g_01575
OG0001923	Prbb.g_00098	Prbm.g_00103
OG0001924	Prbb.g_00106	Prbm.g_00110
OG0001925	Prbb.g_00385	Prbm.g_00389
OG0001926	Prbb.g_00471	Prbm.g_00493
OG0001927	Prbb.g_00500	Prbm.g_00521
OG0001928	Prbb.g_00712	Prbm.g_00741
OG0001929	Prbb.g_00728	Prbm.g_00757
OG0001930	Prbb.g_00850	Prbm.g_00880
OG0001931	Prbb.g_01072	Prbm.g_01066
OG0001932	Prbb.g_01276	Prbm.g_01343
OG0001933	Prbb.g_01283	Prbm.g_01349
OG0001934	Prbb.g_01335	Prbm.g_01247
OG0001934	Prbb.g_01369	Prbm.g_01396
OG0001934	Prbb.g_01339	Prbm.g_01251
OG0001935	Prbb.g_01453	Prbm.g_01486
OG0001936	Prbb.g_01454	Prbm.g_01487
OG0001937	Prbb.g_01764	Prbm.g_01788
OG0001938	Prbb.g_01891	Prbm.g_01914
OG0001939	Prbb.g_01918	Prbm.g_01943
OG0001940	Prbb.g_01950	Prbm.g_01977
OG0001941	Prbb.g_02033	Prbm.g_02066
OG0001950	Prbb.g_01417	Prbm.g_01306
OG0001952	Prbb.g_01159	Prbm.g_01428, Prbm.g_01148
OG0001961	Prbb.g_01622	Prbm.g_01644
OG0001962	Prbb.g_01131	Prbm.g_01128
OG0001966	Prbb.g_01308	Prbm.g_01372
OG0001974	Prbb.g_01307	Prbm.g_01371
OG0001975	Prbb.g_01489	Prbm.g_01521
OG0001976	Prbb.g_01630	Prbm.g_01651
OG0001977	Prbb.g_01916	Prbm.g_01941
OG0001987	Prbb.g_01161	Prbm.g_01430
OG0001988	Prbb.g_00081	Prbm.g_00471
OG0002000	Prbb.g_02158	Prbm.g_02203
OG0002001	Prbb.g_02161	Prbm.g_02205
OG0002003	Prbb.g_01095	Prbm.g_01090
OG0002004	Prbb.g_01104	Prbm.g_01099
OG0002005	Prbb.g_01142	Prbm.g_01138
OG0002006	Prbb.g_01274	Prbm.g_01341
OG0002007	Prbb.g_01540	Prbm.g_01572
OG0002008	Prbb.g_01797	Prbm.g_01820
OG0002029	Prbb.g_01784	Prbm.g_01807
OG0002032	Prbb.g_00289	Prbm.g_00292
OG0002033	Prbb.g_00481	Prbm.g_00503
OG0002037	Prbb.g_00333	Prbm.g_00338
OG0002038	Prbb.g_00709	Prbm.g_00738
OG0002039	Prbb.g_00198	Prbm.g_00200
OG0002041	Prbb.g_01128	Prbm.g_01125
OG0002042	Prbb.g_00087	Prbm.g_00092
OG0002044	Prbb.g_01398, Prbb.g_01435	Prbm.g_01455, Prbm.g_01394, Prbm.g_01418
OG0002045	Prbb.g_01441	Prbm.g_01474
OG0002054	Prbb.g_01232	Prbm.g_01205
OG0002069	Prbb.g_01152	Prbm.g_01421
OG0002072	Prbb.g_01682	Prbm.g_01705
OG0002078	Prbb.g_01883	Prbm.g_01905
OG0002083	Prbb.g_01130	Prbm.g_01127
OG0002085	Prbb.g_01266	Prbm.g_01330
OG0002086	Prbb.g_01341	Prbm.g_01253
OG0002088	Prbb.g_01538	Prbm.g_01570
OG0002090	Prbb.g_01917	Prbm.g_01942
OG0002119	Prbb.g_01165	Prbm.g_01434
OG0002129	Prbb.g_00422	Prbm.g_00038
OG0002135	Prbb.g_02081	Prbm.g_02113
OG0002136	Prbb.g_02080	Prbm.g_02112
OG0002138	Prbb.g_01219	Prbm.g_01192
OG0002140	Prbb.g_01616	Prbm.g_01636
OG0002142	Prbb.g_02160	Prbm.g_02204
OG0002171	Prbb.g_00074	Prbm.g_00069
OG0002172	Prbb.g_01155	Prbm.g_01424
OG0002173	Prbb.g_01156	Prbm.g_01425
OG0002176	Prbb.g_01332	Prbm.g_01243
OG0002183	Prbb.g_01431	Prbm.g_01309
OG0002184	Prbb.g_01290	Prbm.g_01355
OG0002190	Prbb.g_01134	Prbm.g_01131
OG0002191	Prbb.g_01209	Prbm.g_01183
OG0002192	Prbb.g_00071	Prbm.g_00065, Prbm.g_00076
OG0002201	Prbb.g_02179	Prbm.g_02223
OG0002204	Prbb.g_01278	Prbm.g_01344
OG0002205	Prbb.g_01350	Prbm.g_01260
OG0002205	Prbb.g_01377, Prbb.g_00082	Prbm.g_01411
OG0002245	Prbb.g_01406	Prbm.g_01302
OG0002271	Prbb.g_01408	Prbm.g_01294
OG0002292	Prbb.g_01188	Prbm.g_01163
OG0002294	Prbb.g_00920	Prbm.g_00917
OG0002298	Prbb.g_00114	Prbm.g_00116
OG0002299	Prbb.g_00741	Prbm.g_00771
OG0002300	Prbb.g_00743	Prbm.g_01457, Prbm.g_00774
OG0002301	Prbb.g_01205	Prbm.g_01179
OG0002302	Prbb.g_01224	Prbm.g_01197
OG0002303	Prbb.g_01336	Prbm.g_01248
OG0002304	Prbb.g_01367, Prbb.g_01409	Prbm.g_01397
OG0002305	Prbb.g_01380	Prbm.g_01263
OG0002324	Prbb.g_01900	Prbm.g_01924
OG0002359	Prbb.g_02090	Prbm.g_02121
OG0002390	Prbb.g_02157	Prbm.g_02202
OG0002395	Prbb.g_01803	Prbm.g_01826
OG0002400	Prbb.g_00749	Prbm.g_00780
OG0002401	Prbb.g_00797	Prbm.g_00828
OG0002402	Prbb.g_00904	Prbm.g_00901
OG0002403	Prbb.g_01032	Prbm.g_01456, Prbm.g_01026
OG0002404	Prbb.g_01092	Prbm.g_01087
OG0002405	Prbb.g_01098	Prbm.g_01093
OG0002406	Prbb.g_01312	Prbm.g_01377
OG0002407	Prbb.g_01316	Prbm.g_00479, Prbm.g_00469, Prbm.g_01379
OG0002408	Prbb.g_01344, Prbb.g_01419	Prbm.g_01256
OG0002409	Prbb.g_01420, Prbb.g_01345	Prbm.g_01257
OG0002410	Prbb.g_01850	Prbm.g_01868
OG0002974	Prbb.g_00428	Prbm.g_00432
OG0002975	Prbb.g_00906	Prbm.g_00903
OG0002976	Prbb.g_01087	Prbm.g_01081
OG0002977	Prbb.g_01216	Prbm.g_01190
OG0002979	Prbb.g_01351, Prbb.g_01378	Prbm.g_01395
OG0002980	Prbb.g_01389	Prbm.g_01274
OG0002981	Prbb.g_01434	Prbm.g_01399
OG0002991	Prbb.g_01323, Prbb.g_01358	Prbm.g_01233, Prbm.g_01386, Prbm.g_01402
OG0003178	Prbb.g_00051	Prbm.g_00043
OG0003182	Prbb.g_00049	Prbm.g_00045
OG0003183	Prbb.g_00080	Prbm.g_00087
OG0003184	Prbb.g_00070	Prbm.g_00075
OG0003185	Prbb.g_00075	Prbm.g_00070
OG0003186	Prbb.g_00090	Prbm.g_00094
OG0003187	Prbb.g_00091	Prbm.g_00096
OG0003188	Prbb.g_00094	Prbm.g_00101
OG0003189	Prbb.g_00117	Prbm.g_00119
OG0003190	Prbb.g_00172	Prbm.g_00174
OG0003191	Prbb.g_00420	Prbm.g_00427
OG0003192	Prbb.g_00424	Prbm.g_00041
OG0003193	Prbb.g_01809	Prbm.g_01336
OG0003194	Prbb.g_00463	Prbm.g_00485
OG0003195	Prbb.g_00466	Prbm.g_00488
OG0003196	Prbb.g_00605	Prbm.g_00635
OG0003197	Prbb.g_00710	Prbm.g_00739
OG0003198	Prbb.g_00742	Prbm.g_00773
OG0003199	Prbb.g_00745	Prbm.g_00776
OG0003200	Prbb.g_00752	Prbm.g_00783
OG0003201	Prbb.g_00753	Prbm.g_00784
OG0003202	Prbb.g_00756	Prbm.g_00787
OG0003203	Prbb.g_00760	Prbm.g_00791
OG0003204	Prbb.g_00825	Prbm.g_00856
OG0003205	Prbb.g_00895	Prbm.g_00891
OG0003206	Prbb.g_00907	Prbm.g_00904
OG0003207	Prbb.g_00959	Prbm.g_00956
OG0003208	Prbb.g_01022	Prbm.g_01019
OG0003209	Prbb.g_01023	Prbm.g_01020
OG0003210	Prbb.g_01024	Prbm.g_01021
OG0003211	Prbb.g_01025	Prbm.g_01022
OG0003212	Prbb.g_01031	Prbm.g_01025
OG0003213	Prbb.g_01055	Prbm.g_01049
OG0003214	Prbb.g_01076	Prbm.g_01070
OG0003215	Prbb.g_01078	Prbm.g_01072
OG0003216	Prbb.g_01081	Prbm.g_01075
OG0003217	Prbb.g_01082	Prbm.g_01076
OG0003218	Prbb.g_01083	Prbm.g_01077
OG0003220	Prbb.g_01100	Prbm.g_01095
OG0003221	Prbb.g_01110	Prbm.g_01105
OG0003222	Prbb.g_01115	Prbm.g_01111
OG0003223	Prbb.g_01118	Prbm.g_01114
OG0003224	Prbb.g_01129	Prbm.g_01126
OG0003225	Prbb.g_01132	Prbm.g_01129
OG0003226	Prbb.g_01135	Prbm.g_01132
OG0003227	Prbb.g_01146	Prbm.g_01142
OG0003228	Prbb.g_01147	Prbm.g_01143
OG0003229	Prbb.g_01149	Prbm.g_01144
OG0003231	Prbb.g_01185	Prbm.g_01160
OG0003232	Prbb.g_01186	Prbm.g_01161
OG0003233	Prbb.g_01190	Prbm.g_01165
OG0003234	Prbb.g_01200	Prbm.g_01175
OG0003235	Prbb.g_01204	Prbm.g_01178
OG0003236	Prbb.g_01222	Prbm.g_01195
OG0003237	Prbb.g_01225	Prbm.g_01198
OG0003238	Prbb.g_01226	Prbm.g_01199
OG0003239	Prbb.g_01227	Prbm.g_01200
OG0003240	Prbb.g_01230	Prbm.g_01203
OG0003241	Prbb.g_01234	Prbm.g_01207
OG0003242	Prbb.g_01237	Prbm.g_01209
OG0003243	Prbb.g_01255	Prbm.g_01321
OG0003244	Prbb.g_01256	Prbm.g_01322
OG0003245	Prbb.g_01259	Prbm.g_01325
OG0003246	Prbb.g_01262	Prbm.g_01328
OG0003247	Prbb.g_01268	Prbm.g_01333
OG0003248	Prbb.g_01269	Prbm.g_01334
OG0003249	Prbb.g_01271	Prbm.g_01338
OG0003250	Prbb.g_01273	Prbm.g_01340
OG0003251	Prbb.g_01282	Prbm.g_01348
OG0003252	Prbb.g_01292	Prbm.g_01357
OG0003253	Prbb.g_01293	Prbm.g_01358
OG0003254	Prbb.g_01298	Prbm.g_01363
OG0003255	Prbb.g_01300	Prbm.g_01365
OG0003256	Prbb.g_01302	Prbm.g_01366
OG0003257	Prbb.g_01303	Prbm.g_01367
OG0003258	Prbb.g_01304	Prbm.g_01368
OG0003259	Prbb.g_01310	Prbm.g_01374
OG0003260	Prbb.g_01311	Prbm.g_01376
OG0003261	Prbb.g_01327	Prbm.g_01390
OG0003262	Prbb.g_01330	Prbm.g_01239
OG0003264	Prbb.g_01334	Prbm.g_01245
OG0003265	Prbb.g_01342	Prbm.g_01254
OG0003266	Prbb.g_01364	Prbm.g_01392
OG0003267	Prbb.g_01381	Prbm.g_01265
OG0003268	Prbb.g_01387	Prbm.g_01270
OG0003269	Prbb.g_01390	Prbm.g_01275
OG0003271	Prbb.g_01405	Prbm.g_01303
OG0003272	Prbb.g_01430	Prbm.g_01308
OG0003273	Prbb.g_01442	Prbm.g_01475
OG0003274	Prbb.g_01443	Prbm.g_01476
OG0003275	Prbb.g_01444	Prbm.g_01477
OG0003276	Prbb.g_01445	Prbm.g_01478
OG0003277	Prbb.g_01447	Prbm.g_01480
OG0003278	Prbb.g_01537	Prbm.g_01569
OG0003279	Prbb.g_01547	Prbm.g_01579
OG0003280	Prbb.g_01617	Prbm.g_01639
OG0003281	Prbb.g_01618	Prbm.g_01640
OG0003282	Prbb.g_01620	Prbm.g_01642
OG0003283	Prbb.g_01624	Prbm.g_01646
OG0003284	Prbb.g_01625	Prbm.g_01647
OG0003285	Prbb.g_01631	Prbm.g_01652
OG0003287	Prbb.g_01772	Prbm.g_01796
OG0003288	Prbb.g_01776	Prbm.g_01799
OG0003289	Prbb.g_01777	Prbm.g_01800
OG0003290	Prbb.g_01788	Prbm.g_01811
OG0003291	Prbb.g_01793	Prbm.g_01815
OG0003292	Prbb.g_01799	Prbm.g_01822
OG0003293	Prbb.g_01426	Prbm.g_01331
OG0003294	Prbb.g_01951	Prbm.g_01978
OG0003309	Prbb.g_00423	Prbm.g_00042
OG0003436	Prbb.g_01150	Prbm.g_01419
OG0003437	Prbb.g_01160	Prbm.g_01429
OG0003438	Prbb.g_01167	Prbm.g_01440
OG0003439	Prbb.g_01168	Prbm.g_01442
OG0003440	Prbb.g_01169	Prbm.g_01443
OG0003441	Prbb.g_01174	Prbm.g_01150
OG0003446	Prbb.g_01309	Prbm.g_01373
OG0003456	Prbb.g_01666	Prbm.g_01689
OG0003457	Prbb.g_01743	Prbm.g_01767
OG0003463	Prbb.g_01953	Prbm.g_01987
OG0003464	Prbb.g_02085	Prbm.g_02116
OG0003465	Prbb.g_02094	Prbm.g_02134
OG0003532	Prbb.g_01106	Prbm.g_01101
OG0003533	Prbb.g_01289	Prbm.g_01354
OG0003534	Prbb.g_01514	Prbm.g_01546
OG0003535	Prbb.g_01812	Prbm.g_00072, Prbm.g_00472
OG0003536	Prbb.g_01952	Prbm.g_01986
OG0004221	Prbb.g_00073	Prbm.g_00068
OG0004223	Prbb.g_01138	Prbm.g_01134
OG0004225	Prbb.g_01305	Prbm.g_01369
OG0004228	Prbb.g_01385	Prbm.g_01268
OG0004231	Prbb.g_01794	Prbm.g_01816
