Orthogroup	Syaf	Syab
OG0001886	Syaf.g_01785	Syab.g_01435
OG0001887	Syaf.g_02095	Syab.g_01617
OG0001888	Syaf.g_02073	Syab.g_01592
OG0001889	Syaf.g_02033	Syab.g_01288
OG0001890	Syaf.g_01370	Syab.g_01721
OG0001891	Syaf.g_01366	Syab.g_01725
OG0001892	Syaf.g_01333	Syab.g_01838
OG0001893	Syaf.g_02332	Syab.g_01893
OG0001894	Syaf.g_02311	Syab.g_01874
OG0001895	Syaf.g_02390	Syab.g_00813
OG0001896	Syaf.g_01220	Syab.g_00574
OG0001897	Syaf.g_00013	Syab.g_00532
OG0001898	Syaf.g_00029	Syab.g_00513
OG0001899	Syaf.g_00105	Syab.g_00434
OG0001900	Syaf.g_00218	Syab.g_00320
OG0001901	Syaf.g_00219	Syab.g_00319
OG0001902	Syaf.g_00251	Syab.g_00288
OG0001903	Syaf.g_00260	Syab.g_00279
OG0001904	Syaf.g_00336	Syab.g_00213
OG0001905	Syaf.g_00349	Syab.g_00206
OG0001906	Syaf.g_00861	Syab.g_02539
OG0001908	Syaf.g_00793	Syab.g_02605
OG0001909	Syaf.g_00780	Syab.g_02618
OG0001910	Syaf.g_00715	Syab.g_02697
OG0001912	Syaf.g_00638	Syab.g_02765
OG0001913	Syaf.g_00636	Syab.g_02769
OG0001914	Syaf.g_01621	Syab.g_01751
OG0001915	Syaf.g_00509	Syab.g_02906
OG0001917	Syaf.g_01932	Syab.g_01314
OG0001918	Syaf.g_01720	Syab.g_01466
OG0001924	Syaf.g_02355	Syab.g_01915
OG0001925	Syaf.g_02356	Syab.g_01916
OG0001926	Syaf.g_02357	Syab.g_01917
OG0001927	Syaf.g_02362	Syab.g_01918
OG0001929	Syaf.g_00428	Syab.g_00071
OG0001932	Syaf.g_00381	Syab.g_00120
OG0001933	Syaf.g_00900	Syab.g_02503
OG0001934	Syaf.g_00915	Syab.g_02488
OG0001935	Syaf.g_00956	Syab.g_02441
OG0001936	Syaf.g_01689	Syab.g_01467
OG0001937	Syaf.g_01081	Syab.g_02196
OG0001938	Syaf.g_02727	Syab.g_02093
OG0001939	Syaf.g_01475	Syab.g_01845
OG0001940	Syaf.g_02585	Syab.g_01981
OG0001941	Syaf.g_01246	Syab.g_00905
OG0001944	Syaf.g_01498	Syab.g_01442
OG0001946	Syaf.g_01470	Syab.g_01178
OG0001947	Syaf.g_01406	Syab.g_01235
OG0001948	Syaf.g_01903	Syab.g_01344
OG0001949	Syaf.g_01882	Syab.g_01363
OG0001950	Syaf.g_01880	Syab.g_01365
OG0001951	Syaf.g_01863	Syab.g_01381
OG0001952	Syaf.g_01839	Syab.g_01405
OG0001953	Syaf.g_01838	Syab.g_01406
OG0001957	Syaf.g_02327	Syab.g_01888
OG0001958	Syaf.g_02138	Syab.g_01537
OG0001961	Syaf.g_02503	Syab.g_00692
OG0001964	Syaf.g_00161	Syab.g_00383
OG0001965	Syaf.g_02281	Syab.g_02045
OG0001966	Syaf.g_00213	Syab.g_00326
OG0001967	Syaf.g_00215	Syab.g_00324
OG0001968	Syaf.g_00216	Syab.g_00323
OG0001969	Syaf.g_00278	Syab.g_00251
OG0001970	Syaf.g_00859	Syab.g_02541
OG0001971	Syaf.g_00782	Syab.g_02616
OG0001972	Syaf.g_00703	Syab.g_02710
OG0001973	Syaf.g_00666	Syab.g_02720
OG0001974	Syaf.g_00650	Syab.g_02750
OG0001975	Syaf.g_01620	Syab.g_01750
OG0001976	Syaf.g_01622	Syab.g_01752
OG0001979	Syaf.g_01474	Syab.g_01161
OG0001981	Syaf.g_00750	Syab.g_02648
OG0001981	Syaf.g_00744, Syaf.g_02227	Syab.g_01520
OG0001981	Syaf.g_02201, Syaf.g_00628	Syab.g_02789
OG0001990	Syaf.g_00536	Syab.g_02872
OG0001993	Syaf.g_02353	Syab.g_01913
OG0001994	Syaf.g_02354	Syab.g_01914
OG0001995	Syaf.g_01487	Syab.g_00345
OG0001997	Syaf.g_00925	Syab.g_02478
OG0001999	Syaf.g_01184	Syab.g_02321
OG0002000	Syaf.g_02677	Syab.g_02143
OG0002002	Syaf.g_01567	Syab.g_01057
OG0002004	Syaf.g_02764	Syab.g_00198
OG0002006	Syaf.g_01405	Syab.g_01236
OG0002007	Syaf.g_01404	Syab.g_01237
OG0002008	Syaf.g_01916	Syab.g_01331
OG0002009	Syaf.g_02084	Syab.g_01603
OG0002011	Syaf.g_02799	Syab.g_00559
OG0002012	Syaf.g_01756	Syab.g_00618
OG0002013	Syaf.g_00341	Syab.g_02456
OG0002014	Syaf.g_00328	Syab.g_00221
OG0002016	Syaf.g_00722	Syab.g_02690
OG0002017	Syaf.g_00599	Syab.g_02823
OG0002018	Syaf.g_00538	Syab.g_02870
OG0002020	Syaf.g_00544	Syab.g_02865
OG0002021	Syaf.g_00546	Syab.g_02863
OG0002022	Syaf.g_00549	Syab.g_02862
OG0002023	Syaf.g_00550	Syab.g_02861
OG0002024	Syaf.g_00556	Syab.g_02855
OG0002037	Syaf.g_02723	Syab.g_00262, Syab.g_01139
OG0002038	Syaf.g_01299	Syab.g_00979
OG0002039	Syaf.g_01312	Syab.g_00998
OG0002040	Syaf.g_01313	Syab.g_00999
OG0002041	Syaf.g_01898	Syab.g_01348
OG0002042	Syaf.g_01869	Syab.g_01376
OG0002043	Syaf.g_01800	Syab.g_01422
OG0002044	Syaf.g_01390	Syab.g_01701
OG0002045	Syaf.g_02506	Syab.g_00672
OG0002046	Syaf.g_02511, Syaf.g_02510	Syab.g_00666
OG0002048	Syaf.g_00072	Syab.g_00471
OG0002049	Syaf.g_00153	Syab.g_00389
OG0002050	Syaf.g_00224	Syab.g_00314
OG0002051	Syaf.g_00796	Syab.g_02602
OG0002053	Syaf.g_02170	Syab.g_01482
OG0002054	Syaf.g_00557	Syab.g_02854
OG0002055	Syaf.g_00554	Syab.g_02857
OG0002056	Syaf.g_00261	Syab.g_00278
OG0002106	Syaf.g_02774	Syab.g_00956
OG0002110	Syaf.g_00155	Syab.g_00077
OG0002111	Syaf.g_01126, Syaf.g_01525	Syab.g_00832
OG0002113	Syaf.g_00459	Syab.g_00038
OG0002115	Syaf.g_01045	Syab.g_02246
OG0002116	Syaf.g_01076	Syab.g_02201
OG0002117	Syaf.g_01305	Syab.g_00989
OG0002118	Syaf.g_01577	Syab.g_01048
OG0002119	Syaf.g_00727	Syab.g_02685
OG0002121	Syaf.g_02230	Syab.g_00801
OG0002123	Syaf.g_01978	Syab.g_01271
OG0002124	Syaf.g_01342	Syab.g_01732
OG0002128	Syaf.g_01619	Syab.g_01746
OG0002129	Syaf.g_02430	Syab.g_00756
OG0002130	Syaf.g_01256	Syab.g_00917
OG0002131	Syaf.g_00545	Syab.g_02864
OG0002132	Syaf.g_00553	Syab.g_02858
OG0002133	Syaf.g_00555	Syab.g_02856
OG0002134	Syaf.g_00371	Syab.g_00130
OG0002135	Syaf.g_01003	Syab.g_02304
OG0002136	Syaf.g_01004	Syab.g_02303
OG0002138	Syaf.g_01476	Syab.g_01824
OG0002139	Syaf.g_01550	Syab.g_01142
OG0002140	Syaf.g_01508	Syab.g_01157
OG0002141	Syaf.g_01954	Syab.g_00843
OG0002141	Syaf.g_02271	Syab.g_01739
OG0002142	Syaf.g_02395	Syab.g_00803
OG0002143	Syaf.g_02802	Syab.g_00556
OG0002144	Syaf.g_00147	Syab.g_00394
OG0002156	Syaf.g_02392	Syab.g_00808
OG0002159	Syaf.g_00400	Syab.g_00102
OG0002159	Syaf.g_00943	Syab.g_02737
OG0002162	Syaf.g_02592	Syab.g_01987
OG0002163	Syaf.g_00623	Syab.g_02786, Syab.g_02779
OG0002167	Syaf.g_02647	Syab.g_01848
OG0002168	Syaf.g_01407	Syab.g_01234
OG0002170	Syaf.g_00027	Syab.g_00520
OG0002172	Syaf.g_00718	Syab.g_02694
OG0002174	Syaf.g_00598	Syab.g_02824
OG0002177	Syaf.g_02240	Syab.g_01480
OG0002178	Syaf.g_00552	Syab.g_02860
OG0002179	Syaf.g_00352	Syab.g_00203
OG0002180	Syaf.g_00252	Syab.g_00287
OG0002181	Syaf.g_00221	Syab.g_00317
OG0002182	Syaf.g_00203	Syab.g_00339
OG0002183	Syaf.g_00934	Syab.g_02466
OG0002184	Syaf.g_00937	Syab.g_02463
OG0002185	Syaf.g_00946	Syab.g_02452
OG0002186	Syaf.g_01005	Syab.g_02302
OG0002187	Syaf.g_01006	Syab.g_02300
OG0002188	Syaf.g_01042	Syab.g_02249
OG0002189	Syaf.g_01043	Syab.g_02248
OG0002190	Syaf.g_01090	Syab.g_02187
OG0002191	Syaf.g_01212	Syab.g_00577
OG0002192	Syaf.g_01315	Syab.g_01000
OG0002193	Syaf.g_01491, Syaf.g_01824	Syab.g_01165
OG0002194	Syaf.g_01554	Syab.g_01146
OG0002195	Syaf.g_02098	Syab.g_01621
OG0002196	Syaf.g_02062	Syab.g_01575
OG0002197	Syaf.g_01906	Syab.g_01342
OG0002198	Syaf.g_02290	Syab.g_01851
OG0002199	Syaf.g_02295	Syab.g_01855
OG0002200	Syaf.g_02416	Syab.g_00775
OG0002201	Syaf.g_02551	Syab.g_01942
OG0002202	Syaf.g_02552	Syab.g_01943
OG0002203	Syaf.g_02553	Syab.g_01944
OG0002204	Syaf.g_02570	Syab.g_01963
OG0002205	Syaf.g_02587	Syab.g_01982
OG0002207	Syaf.g_02613	Syab.g_02002
OG0002208	Syaf.g_02730	Syab.g_02090
OG0002209	Syaf.g_00015	Syab.g_00530
OG0002210	Syaf.g_00064	Syab.g_00479
OG0002211	Syaf.g_00101	Syab.g_00438
OG0002212	Syaf.g_00663	Syab.g_02739
OG0002213	Syaf.g_00658	Syab.g_02744
OG0002214	Syaf.g_00522	Syab.g_02887
OG0002231	Syaf.g_01265	Syab.g_00926
OG0002233	Syaf.g_02002	Syab.g_02359
OG0002234	Syaf.g_02259	Syab.g_00633
OG0002236	Syaf.g_01641	Syab.g_01545
OG0002237	Syaf.g_02317	Syab.g_01880
OG0002239	Syaf.g_01623	Syab.g_02224
OG0002241	Syaf.g_02512	Syab.g_00665
OG0002243	Syaf.g_00667	Syab.g_02735
OG0002245	Syaf.g_02800	Syab.g_00558
OG0002248	Syaf.g_01466	Syab.g_01182
OG0002250	Syaf.g_00933	Syab.g_02467
OG0002251	Syaf.g_01094	Syab.g_02184
OG0002252	Syaf.g_02287	Syab.g_01061
OG0002253	Syaf.g_01266	Syab.g_00927
OG0002254	Syaf.g_01949	Syab.g_01299
OG0002255	Syaf.g_01890	Syab.g_01356
OG0002256	Syaf.g_01714	Syab.g_01882
OG0002257	Syaf.g_02266	Syab.g_01811
OG0002258	Syaf.g_02571	Syab.g_01964
OG0002259	Syaf.g_02650	Syab.g_02037
OG0002260	Syaf.g_01549	Syab.g_01141
OG0002279	Syaf.g_00901	Syab.g_02502
OG0002289	Syaf.g_02514	Syab.g_00663
OG0002290	Syaf.g_01600	Syab.g_00630
OG0002291	Syaf.g_00787	Syab.g_02556
OG0002296	Syaf.g_02449	Syab.g_00744
OG0002297	Syaf.g_01493	Syab.g_00764
OG0002298	Syaf.g_01886	Syab.g_01360
OG0002299	Syaf.g_01841	Syab.g_01403
OG0002301	Syaf.g_02326	Syab.g_00874
OG0002302	Syaf.g_02745	Syab.g_02075
OG0002303	Syaf.g_02801	Syab.g_00557
OG0002304	Syaf.g_00043	Syab.g_02206
OG0002304	Syaf.g_00050	Syab.g_00498
OG0002305	Syaf.g_00898	Syab.g_02505
OG0002306	Syaf.g_00551	Syab.g_00951
OG0002307	Syaf.g_02358	Syab.g_01646, Syab.g_01489, Syab.g_00950
OG0002309	Syaf.g_01382	Syab.g_01709
OG0002330	Syaf.g_01624	Syab.g_01189
OG0002331	Syaf.g_02003	Syab.g_00880
OG0002337	Syaf.g_00236	Syab.g_00302
OG0002341	Syaf.g_00665	Syab.g_02721
OG0002350	Syaf.g_00031	Syab.g_00512
OG0002351	Syaf.g_00277	Syab.g_00252
OG0002352	Syaf.g_01300	Syab.g_00982
OG0002353	Syaf.g_02036	Syab.g_01285
OG0002354	Syaf.g_01862	Syab.g_01382
OG0002355	Syaf.g_01999	Syab.g_01780
OG0002356	Syaf.g_02529	Syab.g_00644
OG0002358	Syaf.g_01211	Syab.g_00581
OG0002359	Syaf.g_02457	Syab.g_00737
OG0002388	Syaf.g_02525	Syab.g_00657
OG0002400	Syaf.g_02231	Syab.g_02053
OG0002401	Syaf.g_01301	Syab.g_00983
OG0002403	Syaf.g_01579	Syab.g_01046
OG0002405	Syaf.g_01797	Syab.g_01426
OG0002406	Syaf.g_02236	Syab.g_01459
OG0002407	Syaf.g_01668	Syab.g_00996
OG0002408	Syaf.g_02261	Syab.g_01784
OG0002411	Syaf.g_01393	Syab.g_01698
OG0002438	Syaf.g_02013	Syab.g_02776
OG0002443	Syaf.g_00738	Syab.g_02673
OG0002452	Syaf.g_00541	Syab.g_02868
OG0002461	Syaf.g_01701	Syab.g_00622
OG0002463	Syaf.g_01905	Syab.g_01680
OG0002464	Syaf.g_00948	Syab.g_02449
OG0002466	Syaf.g_01158	Syab.g_02343
OG0002467	Syaf.g_01489	Syab.g_01965
OG0002468	Syaf.g_01552	Syab.g_01144
OG0002470	Syaf.g_01628	Syab.g_01461
OG0002471	Syaf.g_01718	Syab.g_01760
OG0002472	Syaf.g_01649	Syab.g_00863
OG0002473	Syaf.g_00791	Syab.g_02609
OG0002474	Syaf.g_00148	Syab.g_00392
OG0002475	Syaf.g_02456	Syab.g_00738
OG0002476	Syaf.g_01670	Syab.g_01496
OG0002507	Syaf.g_02598	Syab.g_02421
OG0002520	Syaf.g_01020	Syab.g_02286
OG0002521	Syaf.g_01049	Syab.g_02242
OG0002523	Syaf.g_01486	Syab.g_02047
OG0002524	Syaf.g_01748	Syab.g_00825
OG0002529	Syaf.g_01719	Syab.g_01770
OG0002531	Syaf.g_02225	Syab.g_01521
OG0002532	Syaf.g_02265	Syab.g_01795
OG0002533	Syaf.g_02629	Syab.g_02021
OG0002534	Syaf.g_00034	Syab.g_00507
OG0002535	Syaf.g_00037	Syab.g_00504
OG0002536	Syaf.g_00058	Syab.g_00485
OG0002537	Syaf.g_00774	Syab.g_02624
OG0002538	Syaf.g_00757	Syab.g_02640
OG0002541	Syaf.g_00065	Syab.g_00478
OG0002542	Syaf.g_01222	Syab.g_01696
OG0002543	Syaf.g_01518	Syab.g_02770
OG0002567	Syaf.g_01132, Syaf.g_01138	Syab.g_01096
OG0002568	Syaf.g_00973	Syab.g_01957
OG0002574	Syaf.g_02524	Syab.g_00650, Syab.g_00658
OG0002575	Syaf.g_02526	Syab.g_00656
OG0002576	Syaf.g_02527	Syab.g_00646, Syab.g_00655
OG0002581	Syaf.g_02010, Syaf.g_01870	Syab.g_01374
OG0002594	Syaf.g_01192	Syab.g_02416
OG0002595	Syaf.g_01488	Syab.g_01833
OG0002596	Syaf.g_01837, Syaf.g_01535	Syab.g_02054
OG0002597	Syaf.g_01753	Syab.g_02314
OG0002599	Syaf.g_01730	Syab.g_01602
OG0002603	Syaf.g_02255	Syab.g_01771
OG0002605	Syaf.g_00032	Syab.g_00511
OG0002608	Syaf.g_01456	Syab.g_01192
OG0002609	Syaf.g_01363	Syab.g_01728
OG0002622	Syaf.g_02196, Syaf.g_02197, Syaf.g_02198	Syab.g_01473
OG0002639	Syaf.g_00783	Syab.g_00814
OG0002647	Syaf.g_00685	Syab.g_02719
OG0002648	Syaf.g_00657	Syab.g_02745
OG0002649	Syaf.g_00656	Syab.g_02746
OG0002650	Syaf.g_00655	Syab.g_02747
OG0002671	Syaf.g_01027	Syab.g_02264
OG0002672	Syaf.g_01629	Syab.g_00865
OG0002673	Syaf.g_01717, Syaf.g_01356	Syab.g_02050
OG0002676	Syaf.g_00535	Syab.g_02805, Syab.g_02873
OG0002705	Syaf.g_00971	Syab.g_01745
OG0002738	Syaf.g_01608	Syab.g_01015
OG0002741	Syaf.g_02039	Syab.g_01840
OG0002746	Syaf.g_02286	Syab.g_00691
OG0002754	Syaf.g_02509	Syab.g_00669
OG0002756	Syaf.g_01520	Syab.g_00842
OG0002758	Syaf.g_01716	Syab.g_01765
OG0002759	Syaf.g_01327	Syab.g_01830
OG0002805	Syaf.g_01601	Syab.g_00629
OG0002807	Syaf.g_01630	Syab.g_01462
OG0002858	Syaf.g_02232	Syab.g_01446
OG0002862	Syaf.g_00041	Syab.g_00500
OG0002863	Syaf.g_00051	Syab.g_02210
OG0002865	Syaf.g_02767	Syab.g_00867
OG0002868	Syaf.g_00610	Syab.g_01562
OG0002869	Syaf.g_01365	Syab.g_01726
OG0002870	Syaf.g_00340	Syab.g_02455
OG0002959	Syaf.g_01742	Syab.g_01775
OG0002960	Syaf.g_00976	Syab.g_02062
OG0002965	Syaf.g_01655	Syab.g_00643
OG0002967	Syaf.g_01648	Syab.g_00634
OG0002968	Syaf.g_02276	Syab.g_01033
OG0002976	Syaf.g_02229	Syab.g_02379
OG0002979	Syaf.g_02221	Syab.g_00106
OG0002983	Syaf.g_02725	Syab.g_01137
OG0002984	Syaf.g_02724	Syab.g_01138
OG0002986	Syaf.g_01736	Syab.g_01455
OG0002987	Syaf.g_01737	Syab.g_01456
OG0002988	Syaf.g_01738	Syab.g_01457
OG0002990	Syaf.g_00048	Syab.g_02209
OG0003064	Syaf.g_01069	Syab.g_02414
OG0003065	Syaf.g_01678	Syab.g_01099
OG0003111	Syaf.g_01691	Syab.g_00838
OG0003120	Syaf.g_02775	Syab.g_00796
OG0003122	Syaf.g_01519	Syab.g_00869
OG0003127	Syaf.g_02199	Syab.g_01472
OG0003130	Syaf.g_01510	Syab.g_01803
OG0003131	Syaf.g_02342	Syab.g_01902
OG0003132	Syaf.g_00049	Syab.g_02208
OG0003134	Syaf.g_00396	Syab.g_02458
OG0003137	Syaf.g_01099	Syab.g_02785
OG0003247	Syaf.g_02147	Syab.g_01519
OG0003254	Syaf.g_02772	Syab.g_02383
OG0003278	Syaf.g_02378	Syab.g_00866
OG0003279	Syaf.g_00042	Syab.g_00499
OG0003285	Syaf.g_01661	Syab.g_00870
OG0003290	Syaf.g_02766	Syab.g_01066
OG0003292	Syaf.g_01690	Syab.g_01252
OG0003499	Syaf.g_01328	Syab.g_00794
OG0003542	Syaf.g_01429	Syab.g_01218
OG0003545	Syaf.g_02214	Syab.g_01502
OG0003546	Syaf.g_02213	Syab.g_01503
OG0003547	Syaf.g_02212	Syab.g_01504
OG0003552	Syaf.g_01329	Syab.g_02384
OG0003553	Syaf.g_02779	Syab.g_02391
OG0003821	Syaf.g_02207, Syaf.g_00741	Syab.g_02644
OG0003824	Syaf.g_02157	Syab.g_01526
OG0003852	Syaf.g_01122	Syab.g_01238
OG0003862	Syaf.g_01694	Syab.g_02278
OG0003865	Syaf.g_01539	Syab.g_00208, Syab.g_00084
OG0003869	Syaf.g_00970	Syab.g_00881
OG0003870	Syaf.g_01130	Syab.g_01102, Syab.g_01122
OG0003871	Syaf.g_01435	Syab.g_01216
OG0003872	Syaf.g_01434	Syab.g_01217
OG0003873	Syaf.g_01432	Syab.g_01219
OG0003874	Syaf.g_01431, Syaf.g_01427	Syab.g_01220
OG0003875	Syaf.g_01430, Syaf.g_01426	Syab.g_01221
OG0003878	Syaf.g_02208	Syab.g_01766
OG0003880	Syaf.g_02343	Syab.g_01903
OG0003881	Syaf.g_02345	Syab.g_01905
OG0003882	Syaf.g_02346	Syab.g_01906
OG0003885	Syaf.g_01504	Syab.g_02386
OG0004322	Syaf.g_02223	Syab.g_00108
OG0004327	Syaf.g_02474	Syab.g_00601, Syab.g_00596, Syab.g_00599
OG0004338	Syaf.g_02191	Syab.g_01498
OG0004345	Syaf.g_02209	Syab.g_02403
OG0004346	Syaf.g_02200, Syaf.g_00629	Syab.g_02788
OG0004347	Syaf.g_01710	Syab.g_02793
OG0005007	Syaf.g_02211	Syab.g_01505
OG0005010	Syaf.g_02219, Syaf.g_02224	Syab.g_01522
OG0005012	Syaf.g_01729	Syab.g_01541
OG0005031	Syaf.g_01120	Syab.g_02387
OG0005032	Syaf.g_01762	Syab.g_02405
OG0005034	Syaf.g_00742	Syab.g_02643
OG0005036	Syaf.g_00753	Syab.g_02661
OG0005037	Syaf.g_00751	Syab.g_02663
OG0005038	Syaf.g_02759	Syab.g_02725, Syab.g_02729
OG0005766	Syaf.g_02222	Syab.g_00107
OG0005777	Syaf.g_02496	Syab.g_00700
OG0005787	Syaf.g_01512	Syab.g_01080
OG0005790	Syaf.g_01123	Syab.g_01101
OG0005829	Syaf.g_00740	Syab.g_02645
OG0005830	Syaf.g_00749	Syab.g_02649
OG0005831	Syaf.g_00748	Syab.g_02650
OG0005832	Syaf.g_00747	Syab.g_02651
OG0005833	Syaf.g_00746	Syab.g_02652
OG0005837	Syaf.g_00754	Syab.g_02658
