Orthogroup	Syaf	Syam
OG0001877	Syaf.g_01471	Syam.g_00803
OG0001878	Syaf.g_01918	Syam.g_01175
OG0001879	Syaf.g_01912	Syam.g_01169
OG0001880	Syaf.g_01866	Syam.g_01130
OG0001881	Syaf.g_01864	Syam.g_01127
OG0001882	Syaf.g_01840	Syam.g_01103
OG0001883	Syaf.g_01816	Syam.g_01099
OG0001884	Syaf.g_01807	Syam.g_01090
OG0001885	Syaf.g_01789	Syam.g_01073
OG0001886	Syaf.g_01785	Syam.g_01069
OG0001887	Syaf.g_02095	Syam.g_01341
OG0001888	Syaf.g_02073	Syam.g_01313
OG0001889	Syaf.g_02033	Syam.g_01275
OG0001890	Syaf.g_01370	Syam.g_00724
OG0001891	Syaf.g_01366	Syam.g_00720
OG0001892	Syaf.g_01333	Syam.g_01756
OG0001895	Syaf.g_02390	Syam.g_01594
OG0001896	Syaf.g_01220	Syam.g_01861
OG0001898	Syaf.g_00029	Syam.g_00435
OG0001899	Syaf.g_00105	Syam.g_00358
OG0001900	Syaf.g_00218	Syam.g_00255
OG0001901	Syaf.g_00219	Syam.g_00254
OG0001902	Syaf.g_00251	Syam.g_00223
OG0001903	Syaf.g_00260	Syam.g_00214
OG0001904	Syaf.g_00336	Syam.g_00160
OG0001905	Syaf.g_00349	Syam.g_00152
OG0001906	Syaf.g_00861	Syam.g_02162
OG0001907	Syaf.g_00844	Syam.g_02180
OG0001908	Syaf.g_00793	Syam.g_02231
OG0001909	Syaf.g_00780	Syam.g_02242
OG0001910	Syaf.g_00715	Syam.g_02277
OG0001912	Syaf.g_00638	Syam.g_02321
OG0001913	Syaf.g_00636	Syam.g_02323
OG0001914	Syaf.g_01621	Syam.g_00920
OG0001915	Syaf.g_00509	Syam.g_02437
OG0001916	Syaf.g_02704	Syam.g_00600
OG0001917	Syaf.g_01932	Syam.g_01189
OG0001918	Syaf.g_01720	Syam.g_01017
OG0001918	Syaf.g_00547	Syam.g_02401
OG0001929	Syaf.g_00428	Syam.g_00067
OG0001932	Syaf.g_00381	Syam.g_00122
OG0001933	Syaf.g_00900	Syam.g_02124
OG0001934	Syaf.g_00915	Syam.g_02109
OG0001935	Syaf.g_00956	Syam.g_02069
OG0001936	Syaf.g_01689	Syam.g_00990
OG0001937	Syaf.g_01081	Syam.g_01952
OG0001940	Syaf.g_02585	Syam.g_01739
OG0001941	Syaf.g_01246	Syam.g_01838
OG0001946	Syaf.g_01470	Syam.g_00802
OG0001948	Syaf.g_01903	Syam.g_01159
OG0001949	Syaf.g_01882	Syam.g_01139
OG0001950	Syaf.g_01880	Syam.g_01137
OG0001951	Syaf.g_01863	Syam.g_01126
OG0001952	Syaf.g_01839	Syam.g_01102
OG0001953	Syaf.g_01838	Syam.g_01101
OG0001954	Syaf.g_01746	Syam.g_01040
OG0001957	Syaf.g_02327	Syam.g_01482
OG0001958	Syaf.g_02138	Syam.g_01379
OG0001961	Syaf.g_02503	Syam.g_01673
OG0001964	Syaf.g_00161	Syam.g_00304
OG0001965	Syaf.g_02281	Syam.g_01439
OG0001966	Syaf.g_00213	Syam.g_00260
OG0001967	Syaf.g_00215	Syam.g_00258
OG0001968	Syaf.g_00216	Syam.g_00257
OG0001969	Syaf.g_00278	Syam.g_00193
OG0001971	Syaf.g_00782	Syam.g_02240
OG0001972	Syaf.g_00703	Syam.g_02289
OG0001974	Syaf.g_00650	Syam.g_02309
OG0001975	Syaf.g_01620	Syam.g_00919
OG0001976	Syaf.g_01622	Syam.g_00921
OG0001979	Syaf.g_01474	Syam.g_00806
OG0001980	Syaf.g_00033	Syam.g_00431
OG0001990	Syaf.g_00536	Syam.g_02412
OG0001991	Syaf.g_02163	Syam.g_01389
OG0001995	Syaf.g_01487	Syam.g_00818
OG0001997	Syaf.g_00925	Syam.g_02099
OG0001999	Syaf.g_01184	Syam.g_01886
OG0002000	Syaf.g_02677	Syam.g_00629
OG0002008	Syaf.g_01916	Syam.g_01173
OG0002010	Syaf.g_02454	Syam.g_01643
OG0002012	Syaf.g_01756	Syam.g_01051
OG0002013	Syaf.g_00341	Syam.g_00487
OG0002017	Syaf.g_00599	Syam.g_02353
OG0002018	Syaf.g_00538	Syam.g_02410
OG0002020	Syaf.g_00544	Syam.g_02404
OG0002021	Syaf.g_00546	Syam.g_02402
OG0002022	Syaf.g_00549	Syam.g_02399
OG0002023	Syaf.g_00550	Syam.g_02398
OG0002024	Syaf.g_00556	Syam.g_02392
OG0002037	Syaf.g_02723	Syam.g_00581
OG0002041	Syaf.g_01898	Syam.g_01155
OG0002042	Syaf.g_01869	Syam.g_01133
OG0002044	Syaf.g_01390	Syam.g_00743
OG0002045	Syaf.g_02506	Syam.g_01676
OG0002047	Syaf.g_02809	Syam.g_00486
OG0002048	Syaf.g_00072	Syam.g_00393
OG0002049	Syaf.g_00153	Syam.g_00310
OG0002050	Syaf.g_00224	Syam.g_00249
OG0002051	Syaf.g_00796	Syam.g_02228
OG0002054	Syaf.g_00557	Syam.g_02391
OG0002055	Syaf.g_00554	Syam.g_02394
OG0002056	Syaf.g_00261	Syam.g_00213
OG0002106	Syaf.g_02774	Syam.g_00522
OG0002113	Syaf.g_00459	Syam.g_00037
OG0002115	Syaf.g_01045	Syam.g_01982
OG0002116	Syaf.g_01076	Syam.g_01957
OG0002117	Syaf.g_01305	Syam.g_01781
OG0002118	Syaf.g_01577	Syam.g_00877
OG0002120	Syaf.g_01744	Syam.g_01038
OG0002121	Syaf.g_02230	Syam.g_01393
OG0002123	Syaf.g_01978	Syam.g_01243
OG0002124	Syaf.g_01342	Syam.g_00706
OG0002128	Syaf.g_01619	Syam.g_00918
OG0002129	Syaf.g_02430	Syam.g_01626
OG0002130	Syaf.g_01256	Syam.g_01828
OG0002131	Syaf.g_00545	Syam.g_02403
OG0002132	Syaf.g_00553	Syam.g_02395
OG0002133	Syaf.g_00555	Syam.g_02393
OG0002134	Syaf.g_00371	Syam.g_00132
OG0002135	Syaf.g_01003	Syam.g_02018
OG0002136	Syaf.g_01004	Syam.g_02017
OG0002138	Syaf.g_01476	Syam.g_00807
OG0002139	Syaf.g_01550	Syam.g_00852
OG0002140	Syaf.g_01508	Syam.g_00839
OG0002141	Syaf.g_01954	Syam.g_01222
OG0002141	Syaf.g_02271	Syam.g_01434
OG0002142	Syaf.g_02395	Syam.g_01599
OG0002143	Syaf.g_02802	Syam.g_00494
OG0002144	Syaf.g_00147	Syam.g_00316
OG0002154	Syaf.g_00843	Syam.g_02181
OG0002156	Syaf.g_02392	Syam.g_01596
OG0002160	Syaf.g_01485	Syam.g_00816
OG0002162	Syaf.g_02592	Syam.g_01746
OG0002167	Syaf.g_02647	Syam.g_00658
OG0002169	Syaf.g_02810	Syam.g_00485
OG0002170	Syaf.g_00027	Syam.g_00453
OG0002174	Syaf.g_00598	Syam.g_01565
OG0002177	Syaf.g_02240	Syam.g_01406
OG0002178	Syaf.g_00552	Syam.g_02396
OG0002179	Syaf.g_00352	Syam.g_00149
OG0002180	Syaf.g_00252	Syam.g_00222
OG0002181	Syaf.g_00221	Syam.g_00252
OG0002182	Syaf.g_00203	Syam.g_00269
OG0002183	Syaf.g_00934	Syam.g_02090
OG0002184	Syaf.g_00937	Syam.g_02087
OG0002185	Syaf.g_00946	Syam.g_02079
OG0002186	Syaf.g_01005	Syam.g_02016
OG0002187	Syaf.g_01006	Syam.g_02015
OG0002188	Syaf.g_01042	Syam.g_01985
OG0002189	Syaf.g_01043	Syam.g_01984
OG0002190	Syaf.g_01090	Syam.g_01939
OG0002192	Syaf.g_01315	Syam.g_01772
OG0002193	Syaf.g_01491, Syaf.g_01824	Syam.g_00821
OG0002194	Syaf.g_01554	Syam.g_00856
OG0002195	Syaf.g_02098	Syam.g_01344
OG0002196	Syaf.g_02062	Syam.g_01303
OG0002197	Syaf.g_01906	Syam.g_01163
OG0002198	Syaf.g_02290	Syam.g_01448
OG0002199	Syaf.g_02295	Syam.g_01453
OG0002200	Syaf.g_02416	Syam.g_01613
OG0002201	Syaf.g_02551	Syam.g_01705
OG0002202	Syaf.g_02552	Syam.g_01706
OG0002203	Syaf.g_02553	Syam.g_01707
OG0002204	Syaf.g_02570	Syam.g_01724
OG0002205	Syaf.g_02587	Syam.g_01741
OG0002206	Syaf.g_02603	Syam.g_00699
OG0002207	Syaf.g_02613	Syam.g_00689
OG0002208	Syaf.g_02730	Syam.g_00578
OG0002209	Syaf.g_00015	Syam.g_00465
OG0002210	Syaf.g_00064	Syam.g_00401
OG0002211	Syaf.g_00101	Syam.g_00362
OG0002212	Syaf.g_00663	Syam.g_02299
OG0002213	Syaf.g_00658	Syam.g_02304
OG0002214	Syaf.g_00522	Syam.g_02426
OG0002234	Syaf.g_02259	Syam.g_01421
OG0002236	Syaf.g_01641	Syam.g_00947
OG0002237	Syaf.g_02317	Syam.g_01474
OG0002239	Syaf.g_01623	Syam.g_00922
OG0002244	Syaf.g_01663	Syam.g_00974
OG0002245	Syaf.g_02800	Syam.g_00496
OG0002247	Syaf.g_02594	Syam.g_01748
OG0002248	Syaf.g_01466	Syam.g_00798
OG0002250	Syaf.g_00933	Syam.g_02091
OG0002251	Syaf.g_01094	Syam.g_01936
OG0002252	Syaf.g_01189, Syaf.g_01190	Syam.g_01881
OG0002253	Syaf.g_01266	Syam.g_01818
OG0002254	Syaf.g_01949	Syam.g_01203
OG0002255	Syaf.g_01890	Syam.g_01147
OG0002256	Syaf.g_01714	Syam.g_01012
OG0002257	Syaf.g_02266	Syam.g_01429
OG0002258	Syaf.g_02571	Syam.g_01725
OG0002259	Syaf.g_02650	Syam.g_00655
OG0002260	Syaf.g_01549	Syam.g_00851
OG0002279	Syaf.g_00901	Syam.g_02123
OG0002281	Syaf.g_02586	Syam.g_01740
OG0002285	Syaf.g_01812	Syam.g_01095
OG0002291	Syaf.g_00787	Syam.g_02236
OG0002296	Syaf.g_02449	Syam.g_01638
OG0002297	Syaf.g_01493	Syam.g_00823
OG0002298	Syaf.g_01886	Syam.g_01143
OG0002299	Syaf.g_01841	Syam.g_01104
OG0002300	Syaf.g_01749	Syam.g_01043
OG0002301	Syaf.g_02326	Syam.g_01481
OG0002302	Syaf.g_02745	Syam.g_00563
OG0002303	Syaf.g_02801	Syam.g_00495
OG0002304	Syaf.g_00043	Syam.g_00422
OG0002304	Syaf.g_00050	Syam.g_00415
OG0002306	Syaf.g_00551	Syam.g_02397
OG0002307	Syaf.g_02358	Syam.g_01759
OG0002309	Syaf.g_01382	Syam.g_00736
OG0002328	Syaf.g_00920	Syam.g_02104
OG0002337	Syaf.g_00236	Syam.g_00237
OG0002343	Syaf.g_00189	Syam.g_00278
OG0002350	Syaf.g_00031	Syam.g_00433
OG0002351	Syaf.g_00277	Syam.g_00194
OG0002352	Syaf.g_01300	Syam.g_01786
OG0002353	Syaf.g_02036	Syam.g_01278
OG0002354	Syaf.g_01862	Syam.g_01125
OG0002356	Syaf.g_02529	Syam.g_01679
OG0002357	Syaf.g_00595	Syam.g_02356
OG0002358	Syaf.g_01211	Syam.g_01870, Syam.g_01869
OG0002359	Syaf.g_02457	Syam.g_01646
OG0002396	Syaf.g_00128	Syam.g_00335
OG0002400	Syaf.g_02231	Syam.g_01394
OG0002401	Syaf.g_01301	Syam.g_01785
OG0002403	Syaf.g_01579	Syam.g_00879
OG0002404	Syaf.g_01968	Syam.g_01235
OG0002405	Syaf.g_01797	Syam.g_01081
OG0002406	Syaf.g_02236	Syam.g_01402
OG0002407	Syaf.g_01668	Syam.g_00979
OG0002408	Syaf.g_02261	Syam.g_01424
OG0002409	Syaf.g_00602	Syam.g_02350
OG0002410	Syaf.g_02248	Syam.g_01410
OG0002411	Syaf.g_01393	Syam.g_00747
OG0002435	Syaf.g_01221	Syam.g_01860
OG0002446	Syaf.g_01825	Syam.g_00447
OG0002449	Syaf.g_00539	Syam.g_02409
OG0002451	Syaf.g_01674	Syam.g_01077
OG0002451	Syaf.g_02152	Syam.g_01076
OG0002452	Syaf.g_00541	Syam.g_02407
OG0002458	Syaf.g_00564	Syam.g_02384
OG0002459	Syaf.g_00566	Syam.g_02382
OG0002460	Syaf.g_00567	Syam.g_02381
OG0002461	Syaf.g_01701	Syam.g_01001
OG0002463	Syaf.g_01905	Syam.g_01161
OG0002464	Syaf.g_00948	Syam.g_02077
OG0002467	Syaf.g_01489	Syam.g_00820
OG0002468	Syaf.g_01552	Syam.g_00854
OG0002469	Syaf.g_01575	Syam.g_00875
OG0002470	Syaf.g_01628	Syam.g_00925
OG0002471	Syaf.g_01718	Syam.g_01016
OG0002472	Syaf.g_01649	Syam.g_00952
OG0002474	Syaf.g_00148	Syam.g_00315
OG0002475	Syaf.g_02456	Syam.g_01645
OG0002507	Syaf.g_02598	Syam.g_00828
OG0002520	Syaf.g_01020	Syam.g_02002
OG0002521	Syaf.g_01049	Syam.g_01978
OG0002523	Syaf.g_01486	Syam.g_00817
OG0002524	Syaf.g_01748	Syam.g_01042
OG0002525	Syaf.g_01739	Syam.g_01033
OG0002526	Syaf.g_01728	Syam.g_01026
OG0002532	Syaf.g_02265	Syam.g_01428
OG0002533	Syaf.g_02629	Syam.g_00671
OG0002534	Syaf.g_00034	Syam.g_00430
OG0002535	Syaf.g_00037	Syam.g_00427
OG0002536	Syaf.g_00058	Syam.g_00407
OG0002538	Syaf.g_00757	Syam.g_02260
OG0002540	Syaf.g_00563	Syam.g_02385
OG0002541	Syaf.g_00065	Syam.g_00400
OG0002542	Syaf.g_01222	Syam.g_01859
OG0002544	Syaf.g_01666	Syam.g_00977
OG0002547	Syaf.g_02532	Syam.g_01682
OG0002579	Syaf.g_00842	Syam.g_02182
OG0002585	Syaf.g_00888	Syam.g_00483
OG0002585	Syaf.g_00888	Syam.g_02131
OG0002585	Syaf.g_00892	Syam.g_00483
OG0002585	Syaf.g_00892	Syam.g_02131
OG0002585	Syaf.g_02811	Syam.g_00483
OG0002585	Syaf.g_02811	Syam.g_02131
OG0002591	Syaf.g_01540	Syam.g_01539
OG0002594	Syaf.g_01192	Syam.g_01551
OG0002595	Syaf.g_01488	Syam.g_00819
OG0002596	Syaf.g_01837	Syam.g_01329
OG0002597	Syaf.g_01753	Syam.g_01048
OG0002599	Syaf.g_01730	Syam.g_01027
OG0002603	Syaf.g_02255	Syam.g_01417
OG0002605	Syaf.g_00032	Syam.g_00432
OG0002606	Syaf.g_00562	Syam.g_02386
OG0002608	Syaf.g_01456	Syam.g_00788
OG0002609	Syaf.g_01363	Syam.g_00719
OG0002610	Syaf.g_00025	Syam.g_00455
OG0002667	Syaf.g_02254	Syam.g_01416
OG0002672	Syaf.g_01629	Syam.g_00926
OG0002673	Syaf.g_01717	Syam.g_01014
OG0002674	Syaf.g_00076	Syam.g_00389
OG0002675	Syaf.g_00149	Syam.g_00314
OG0002676	Syaf.g_00535	Syam.g_02413
OG0002685	Syaf.g_01699	Syam.g_00999
OG0002737	Syaf.g_01183	Syam.g_01887
OG0002738	Syaf.g_01608	Syam.g_00907
OG0002746	Syaf.g_02286	Syam.g_01444
OG0002747	Syaf.g_02335	Syam.g_01489
OG0002748	Syaf.g_02548	Syam.g_01702
OG0002752	Syaf.g_00548	Syam.g_02400
OG0002758	Syaf.g_01716	Syam.g_01013
OG0002759	Syaf.g_01327	Syam.g_01760
OG0002807	Syaf.g_01630	Syam.g_00927
OG0002841	Syaf.g_02758	Syam.g_01212
OG0002852	Syaf.g_02089	Syam.g_01336
OG0002853	Syaf.g_02005	Syam.g_01254
OG0002854	Syaf.g_01986	Syam.g_00541, Syam.g_00829
OG0002854	Syaf.g_02768	Syam.g_01944
OG0002856	Syaf.g_01778	Syam.g_01060
OG0002858	Syaf.g_02232	Syam.g_01395
OG0002860	Syaf.g_01345	Syam.g_00709
OG0002862	Syaf.g_00041	Syam.g_00423
OG0002863	Syaf.g_00051	Syam.g_00414
OG0002865	Syaf.g_02767	Syam.g_00529
OG0002953	Syaf.g_01064	Syam.g_01963
OG0002959	Syaf.g_01742	Syam.g_01036
OG0002960	Syaf.g_00976	Syam.g_02030
OG0002961	Syaf.g_01614	Syam.g_00913
OG0002962	Syaf.g_02075	Syam.g_01315
OG0002963	Syaf.g_02029	Syam.g_01271
OG0002964	Syaf.g_02011	Syam.g_01255
OG0002967	Syaf.g_01648	Syam.g_00951
OG0002968	Syaf.g_02276	Syam.g_01574
OG0002974	Syaf.g_02505	Syam.g_01675
OG0002975	Syaf.g_01193	Syam.g_01552
OG0002976	Syaf.g_02229	Syam.g_01392
OG0002977	Syaf.g_00687	Syam.g_02293
OG0002986	Syaf.g_01736	Syam.g_02037
OG0002987	Syaf.g_01737	Syam.g_02038
OG0002988	Syaf.g_01738	Syam.g_02039
OG0002990	Syaf.g_00048	Syam.g_00417
OG0002994	Syaf.g_01349	Syam.g_00714
OG0003105	Syaf.g_01394	Syam.g_00748
OG0003106	Syaf.g_01494	Syam.g_00824, Syam.g_00830
OG0003107	Syaf.g_02188, Syaf.g_01658	Syam.g_00960
OG0003111	Syaf.g_01691	Syam.g_00992
OG0003112	Syaf.g_01686	Syam.g_00988
OG0003115	Syaf.g_02257	Syam.g_01419
OG0003117	Syaf.g_02269	Syam.g_01432
OG0003119	Syaf.g_02364	Syam.g_01503
OG0003120	Syaf.g_02775	Syam.g_00521
OG0003121	Syaf.g_02657	Syam.g_00648
OG0003130	Syaf.g_01510	Syam.g_00841
OG0003132	Syaf.g_00049	Syam.g_00416
OG0003138	Syaf.g_01314	Syam.g_01773
OG0003143	Syaf.g_01680	Syam.g_00982
OG0003144	Syaf.g_00928	Syam.g_02097
OG0003181	Syaf.g_00838	Syam.g_02186
OG0003203	Syaf.g_01034	Syam.g_01989
OG0003254	Syaf.g_02772	Syam.g_00525
OG0003268	Syaf.g_01497	Syam.g_00832
OG0003270	Syaf.g_01795	Syam.g_01079
OG0003272	Syaf.g_01652	Syam.g_00955
OG0003273	Syaf.g_02233	Syam.g_01398
OG0003274	Syaf.g_02268	Syam.g_01431
OG0003275	Syaf.g_02318	Syam.g_01475
OG0003277	Syaf.g_02658	Syam.g_00647
OG0003278	Syaf.g_02378	Syam.g_01517
OG0003285	Syaf.g_01661	Syam.g_00965
OG0003290	Syaf.g_02766	Syam.g_00530
OG0003292	Syaf.g_01690	Syam.g_02049, Syam.g_00991
OG0003296	Syaf.g_00977	Syam.g_02029
OG0003518	Syaf.g_01194	Syam.g_00843
OG0003519	Syaf.g_01741	Syam.g_01035
OG0003520	Syaf.g_01696	Syam.g_00997
OG0003521	Syaf.g_01955	Syam.g_01941
OG0003523	Syaf.g_01685	Syam.g_00987
OG0003525	Syaf.g_02235	Syam.g_01401
OG0003552	Syaf.g_01329	Syam.g_01758
OG0003553	Syaf.g_02779	Syam.g_00517
OG0003554	Syaf.g_01759	Syam.g_01053
OG0003555	Syaf.g_01724	Syam.g_01023
OG0003560	Syaf.g_01755	Syam.g_01050
OG0003571	Syaf.g_01615	Syam.g_00914
OG0003839	Syaf.g_01547	Syam.g_00849
OG0003847	Syaf.g_01700	Syam.g_01000
OG0003848	Syaf.g_02382	Syam.g_01587
OG0003849	Syaf.g_02238	Syam.g_01404
OG0003850	Syaf.g_02251	Syam.g_01413
OG0003851	Syaf.g_02319	Syam.g_01476
OG0003855	Syaf.g_01481	Syam.g_00812
OG0003857	Syaf.g_02636	Syam.g_00666
OG0003862	Syaf.g_01694	Syam.g_00995
OG0003869	Syaf.g_00970	Syam.g_02043
OG0003890	Syaf.g_00854	Syam.g_02169
OG0003891	Syaf.g_01343	Syam.g_00707
OG0003893	Syaf.g_01697	Syam.g_00998
OG0003895	Syaf.g_01461	Syam.g_00793
OG0003917	Syaf.g_02283	Syam.g_01441
OG0003920	Syaf.g_01760	Syam.g_01054
OG0003924	Syaf.g_00152	Syam.g_00311
OG0003927	Syaf.g_01340	Syam.g_00704
OG0004313	Syaf.g_01613	Syam.g_00912
OG0004317	Syaf.g_01952	Syam.g_01221
OG0004320	Syaf.g_01711	Syam.g_01007
OG0004379	Syaf.g_01703	Syam.g_01003
OG0004380	Syaf.g_01794	Syam.g_01078
OG0004381	Syaf.g_02228	Syam.g_01532
OG0004384	Syaf.g_00611	Syam.g_02343
OG0004389	Syaf.g_01362, Syaf.g_02007	Syam.g_00717
OG0004393	Syaf.g_01695	Syam.g_00996
OG0004987	Syaf.g_01704	Syam.g_01004
OG0004989	Syaf.g_01662	Syam.g_00973
OG0005115	Syaf.g_00659	Syam.g_02303
OG0005123	Syaf.g_01344	Syam.g_00708
OG0005125	Syaf.g_01496	Syam.g_00831
OG0005127	Syaf.g_01529	Syam.g_01528
OG0005128	Syaf.g_01530	Syam.g_01529
OG0005129	Syaf.g_01569	Syam.g_00869
OG0005130	Syaf.g_01651	Syam.g_00954
OG0005132	Syaf.g_01684	Syam.g_00986
OG0005136	Syaf.g_02074	Syam.g_01314
OG0005141	Syaf.g_02377	Syam.g_01516
OG0006009	Syaf.g_01544	Syam.g_01211
OG0006025	Syaf.g_02234	Syam.g_01400
