Orthogroup	Syaf	Syah
OG0001885	Syaf.g_01789	Syah.g_01576
OG0001886	Syaf.g_01785	Syah.g_01572
OG0001887	Syaf.g_02095	Syah.g_01823
OG0001888	Syaf.g_02073	Syah.g_01803
OG0001889	Syaf.g_02033	Syah.g_01763
OG0001890	Syaf.g_01370	Syah.g_02097
OG0001891	Syaf.g_01366	Syah.g_02101
OG0001892	Syaf.g_01333	Syah.g_02115
OG0001893	Syaf.g_02332	Syah.g_01955
OG0001894	Syaf.g_02311	Syah.g_01936
OG0001895	Syaf.g_02390	Syah.g_01318
OG0001896	Syaf.g_01220	Syah.g_02230
OG0001897	Syaf.g_00013	Syah.g_00868
OG0001898	Syaf.g_00029	Syah.g_00848
OG0001899	Syaf.g_00105	Syah.g_00774
OG0001900	Syaf.g_00218	Syah.g_00649
OG0001901	Syaf.g_00219	Syah.g_00648
OG0001902	Syaf.g_00251	Syah.g_00093
OG0001903	Syaf.g_00260	Syah.g_00103
OG0001904	Syaf.g_00336	Syah.g_00172
OG0001905	Syaf.g_00349	Syah.g_00182
OG0001906	Syaf.g_00861	Syah.g_00024
OG0001907	Syaf.g_00844	Syah.g_00043
OG0001908	Syaf.g_00793	Syah.g_00619
OG0001909	Syaf.g_00780	Syah.g_00608
OG0001910	Syaf.g_00715	Syah.g_00545
OG0001912	Syaf.g_00638	Syah.g_00495
OG0001913	Syaf.g_00636	Syah.g_00493
OG0001914	Syaf.g_01621	Syah.g_01442
OG0001915	Syaf.g_00509	Syah.g_00381
OG0001916	Syaf.g_02704	Syah.g_01014
OG0001917	Syaf.g_01932	Syah.g_01684
OG0001918	Syaf.g_01720	Syah.g_01852
OG0001918	Syaf.g_00547	Syah.g_00416
OG0001929	Syaf.g_00428	Syah.g_00302
OG0001930	Syaf.g_01114	Syah.g_02304
OG0001931	Syaf.g_01113	Syah.g_02305
OG0001932	Syaf.g_00381	Syah.g_00243
OG0001933	Syaf.g_00900	Syah.g_02540
OG0001934	Syaf.g_00915	Syah.g_02527
OG0001935	Syaf.g_00956	Syah.g_02489
OG0001936	Syaf.g_01689	Syah.g_01889
OG0001937	Syaf.g_01081	Syah.g_02340
OG0001938	Syaf.g_02727	Syah.g_00992
OG0001939	Syaf.g_01475	Syah.g_01998
OG0001940	Syaf.g_02585	Syah.g_01127
OG0001941	Syaf.g_01246	Syah.g_02208
OG0001944	Syaf.g_01498	Syah.g_01560
OG0001946	Syaf.g_01470	Syah.g_02003
OG0001948	Syaf.g_01903	Syah.g_01655
OG0001949	Syaf.g_01882	Syah.g_01635
OG0001950	Syaf.g_01880	Syah.g_01633
OG0001951	Syaf.g_01863	Syah.g_01624
OG0001952	Syaf.g_01839	Syah.g_01600
OG0001953	Syaf.g_01838	Syah.g_01599
OG0001954	Syaf.g_01746	Syah.g_01545
OG0001957	Syaf.g_02327	Syah.g_01950
OG0001958	Syaf.g_02138	Syah.g_01493
OG0001961	Syaf.g_02503	Syah.g_01216
OG0001964	Syaf.g_00161	Syah.g_00704
OG0001965	Syaf.g_02281	Syah.g_01902
OG0001966	Syaf.g_00213	Syah.g_00654
OG0001967	Syaf.g_00215	Syah.g_00652
OG0001968	Syaf.g_00216	Syah.g_00651
OG0001969	Syaf.g_00278	Syah.g_00125
OG0001970	Syaf.g_00859	Syah.g_00026
OG0001971	Syaf.g_00782	Syah.g_00610
OG0001972	Syaf.g_00703	Syah.g_00533
OG0001974	Syaf.g_00650	Syah.g_00515
OG0001975	Syaf.g_01620	Syah.g_01441
OG0001976	Syaf.g_01622	Syah.g_01443
OG0001978	Syaf.g_00202, Syaf.g_00199, Syaf.g_00200	Syah.g_00281
OG0001979	Syaf.g_01474	Syah.g_01999
OG0001980	Syaf.g_00033	Syah.g_00844
OG0001990	Syaf.g_00536	Syah.g_00406
OG0001995	Syaf.g_01487	Syah.g_01988
OG0001997	Syaf.g_00925	Syah.g_02518
OG0002000	Syaf.g_02677	Syah.g_01041
OG0002001	Syaf.g_02495	Syah.g_01201
OG0002007	Syaf.g_01404	Syah.g_02062
OG0002008	Syaf.g_01916	Syah.g_01668
OG0002009	Syaf.g_02084	Syah.g_01813
OG0002010	Syaf.g_02454	Syah.g_01261
OG0002011	Syaf.g_02799	Syah.g_00896
OG0002012	Syaf.g_01756	Syah.g_01562
OG0002013	Syaf.g_00341	Syah.g_00886
OG0002014	Syaf.g_00328	Syah.g_00158
OG0002015	Syaf.g_00327	Syah.g_00163
OG0002016	Syaf.g_00722	Syah.g_00551
OG0002017	Syaf.g_00599	Syah.g_00458
OG0002018	Syaf.g_00538	Syah.g_00408
OG0002020	Syaf.g_00544	Syah.g_00413
OG0002021	Syaf.g_00546	Syah.g_00415
OG0002022	Syaf.g_00549	Syah.g_00417
OG0002023	Syaf.g_00550	Syah.g_00418
OG0002024	Syaf.g_00556	Syah.g_00426
OG0002037	Syaf.g_02723	Syah.g_00994, Syah.g_00995
OG0002038	Syaf.g_01299	Syah.g_02148
OG0002039	Syaf.g_01312	Syah.g_02135
OG0002040	Syaf.g_01313	Syah.g_02134
OG0002041	Syaf.g_01898	Syah.g_01651
OG0002042	Syaf.g_01869	Syah.g_01629
OG0002043	Syaf.g_01800	Syah.g_01581
OG0002044	Syaf.g_01390	Syah.g_02077
OG0002045	Syaf.g_02506	Syah.g_01213
OG0002047	Syaf.g_02809	Syah.g_00885
OG0002049	Syaf.g_00153	Syah.g_00730
OG0002050	Syaf.g_00224	Syah.g_00643
OG0002053	Syaf.g_00616	Syah.g_00474
OG0002054	Syaf.g_00557	Syah.g_00427
OG0002055	Syaf.g_00554	Syah.g_00423
OG0002056	Syaf.g_00261	Syah.g_00104
OG0002106	Syaf.g_02774	Syah.g_00469
OG0002115	Syaf.g_01045	Syah.g_02375
OG0002116	Syaf.g_01076	Syah.g_02345
OG0002117	Syaf.g_01305	Syah.g_02142
OG0002118	Syaf.g_01577	Syah.g_01403
OG0002119	Syaf.g_00727	Syah.g_00569
OG0002120	Syaf.g_01744	Syah.g_01543
OG0002121	Syaf.g_02230	Syah.g_01460
OG0002123	Syaf.g_01978	Syah.g_01725
OG0002124	Syaf.g_01342	Syah.g_02108
OG0002126	Syaf.g_00323	Syah.g_00160
OG0002127	Syaf.g_00840	Syah.g_00042
OG0002128	Syaf.g_01619	Syah.g_01440
OG0002129	Syaf.g_02430	Syah.g_01277
OG0002131	Syaf.g_00545	Syah.g_00414
OG0002132	Syaf.g_00553	Syah.g_00422
OG0002133	Syaf.g_00555	Syah.g_00424
OG0002134	Syaf.g_00371	Syah.g_00232
OG0002135	Syaf.g_01003	Syah.g_02419
OG0002136	Syaf.g_01004	Syah.g_02418
OG0002138	Syaf.g_01476	Syah.g_01997
OG0002139	Syaf.g_01550	Syah.g_01381
OG0002140	Syaf.g_01508	Syah.g_02393
OG0002141	Syaf.g_01954	Syah.g_02044
OG0002141	Syaf.g_02271	Syah.g_01898
OG0002142	Syaf.g_02395	Syah.g_01313
OG0002143	Syaf.g_02802	Syah.g_00893
OG0002144	Syaf.g_00147	Syah.g_00733
OG0002156	Syaf.g_02392	Syah.g_01316
OG0002162	Syaf.g_02592	Syah.g_01121
OG0002163	Syaf.g_00623	Syah.g_00480
OG0002169	Syaf.g_02810	Syah.g_00884
OG0002170	Syaf.g_00027	Syah.g_00854
OG0002171	Syaf.g_00320	Syah.g_00156
OG0002172	Syaf.g_00718	Syah.g_00548
OG0002178	Syaf.g_00552	Syah.g_00420
OG0002179	Syaf.g_00352	Syah.g_00185
OG0002180	Syaf.g_00252	Syah.g_00094
OG0002181	Syaf.g_00221	Syah.g_00646
OG0002182	Syaf.g_00203	Syah.g_00664
OG0002183	Syaf.g_00934	Syah.g_02509
OG0002184	Syaf.g_00937	Syah.g_02506
OG0002185	Syaf.g_00946	Syah.g_02499
OG0002186	Syaf.g_01005	Syah.g_02417
OG0002187	Syaf.g_01006	Syah.g_02415
OG0002188	Syaf.g_01042	Syah.g_02378
OG0002189	Syaf.g_01043	Syah.g_02377
OG0002190	Syaf.g_01090	Syah.g_02331
OG0002192	Syaf.g_01315	Syah.g_02132
OG0002193	Syaf.g_01491, Syaf.g_01824	Syah.g_01349
OG0002194	Syaf.g_01554	Syah.g_01384
OG0002195	Syaf.g_02098	Syah.g_01534
OG0002196	Syaf.g_02062	Syah.g_01792
OG0002197	Syaf.g_01906	Syah.g_01659
OG0002198	Syaf.g_02290	Syah.g_01914
OG0002199	Syaf.g_02295	Syah.g_01920
OG0002200	Syaf.g_02416	Syah.g_01291
OG0002201	Syaf.g_02551	Syah.g_01162
OG0002202	Syaf.g_02552	Syah.g_01161
OG0002203	Syaf.g_02553	Syah.g_01160
OG0002204	Syaf.g_02570	Syah.g_01142
OG0002205	Syaf.g_02587	Syah.g_01126
OG0002206	Syaf.g_02603	Syah.g_01113
OG0002207	Syaf.g_02613	Syah.g_01103
OG0002208	Syaf.g_02730	Syah.g_00989
OG0002209	Syaf.g_00015	Syah.g_00866
OG0002210	Syaf.g_00064	Syah.g_00814
OG0002211	Syaf.g_00101	Syah.g_00777
OG0002212	Syaf.g_00663	Syah.g_00524
OG0002213	Syaf.g_00658	Syah.g_00519
OG0002214	Syaf.g_00522	Syah.g_00393
OG0002230	Syaf.g_01208	Syah.g_02240
OG0002233	Syaf.g_02002	Syah.g_01739
OG0002234	Syaf.g_02259	Syah.g_01883
OG0002236	Syaf.g_01641	Syah.g_00727
OG0002237	Syaf.g_02317	Syah.g_01942
OG0002239	Syaf.g_01623	Syah.g_01444
OG0002242	Syaf.g_00321	Syah.g_00157
OG0002244	Syaf.g_01663	Syah.g_02465
OG0002245	Syaf.g_02800	Syah.g_00895
OG0002247	Syaf.g_02594	Syah.g_01119
OG0002248	Syaf.g_01466	Syah.g_02007
OG0002250	Syaf.g_00933	Syah.g_02510
OG0002251	Syaf.g_01094	Syah.g_02328
OG0002252	Syaf.g_01189, Syaf.g_01190	Syah.g_02253
OG0002253	Syaf.g_01266	Syah.g_02189
OG0002254	Syaf.g_01949	Syah.g_01697
OG0002255	Syaf.g_01890	Syah.g_01643
OG0002257	Syaf.g_02266	Syah.g_01892
OG0002258	Syaf.g_02571	Syah.g_01141
OG0002259	Syaf.g_02650	Syah.g_01068
OG0002260	Syaf.g_01549	Syah.g_01380
OG0002279	Syaf.g_00901	Syah.g_02539
OG0002285	Syaf.g_01812	Syah.g_01593
OG0002291	Syaf.g_00787	Syah.g_00614
OG0002297	Syaf.g_01493	Syah.g_01347
OG0002298	Syaf.g_01886	Syah.g_01639
OG0002299	Syaf.g_01841	Syah.g_01602
OG0002300	Syaf.g_01749	Syah.g_01555
OG0002301	Syaf.g_02326	Syah.g_01949
OG0002302	Syaf.g_02745	Syah.g_00975
OG0002303	Syaf.g_02801	Syah.g_00894
OG0002304	Syaf.g_00043	Syah.g_01225
OG0002304	Syaf.g_00050	Syah.g_00832
OG0002305	Syaf.g_00898	Syah.g_02542
OG0002306	Syaf.g_00551	Syah.g_00419
OG0002309	Syaf.g_01382	Syah.g_02085
OG0002331	Syaf.g_02003	Syah.g_01740
OG0002337	Syaf.g_00236	Syah.g_00631
OG0002338	Syaf.g_00329	Syah.g_00161
OG0002339	Syaf.g_00342	Syah.g_00176
OG0002350	Syaf.g_00031	Syah.g_00846
OG0002351	Syaf.g_00277	Syah.g_00124
OG0002353	Syaf.g_02036	Syah.g_01766
OG0002354	Syaf.g_01862	Syah.g_01623
OG0002355	Syaf.g_01999	Syah.g_02469
OG0002356	Syaf.g_02529	Syah.g_01209
OG0002357	Syaf.g_00595	Syah.g_00455
OG0002387	Syaf.g_01203	Syah.g_02245
OG0002400	Syaf.g_02231	Syah.g_01364
OG0002401	Syaf.g_01301	Syah.g_02146
OG0002403	Syaf.g_01579	Syah.g_01405
OG0002404	Syaf.g_01968	Syah.g_01716
OG0002405	Syaf.g_01797	Syah.g_01579
OG0002406	Syaf.g_02236	Syah.g_01868
OG0002407	Syaf.g_01668	Syah.g_01354
OG0002408	Syaf.g_02261	Syah.g_01886
OG0002429	Syaf.g_00927	Syah.g_02516
OG0002435	Syaf.g_01221	Syah.g_02229
OG0002438	Syaf.g_02013	Syah.g_00487
OG0002448	Syaf.g_00305, Syaf.g_00694	Syah.g_00685
OG0002451	Syaf.g_02152	Syah.g_01474
OG0002452	Syaf.g_00541	Syah.g_00410
OG0002461	Syaf.g_01701	Syah.g_01342
OG0002462	Syaf.g_00982	Syah.g_02440
OG0002463	Syaf.g_01905	Syah.g_01238
OG0002464	Syaf.g_00948	Syah.g_01056
OG0002465	Syaf.g_01271	Syah.g_02181
OG0002467	Syaf.g_01489	Syah.g_01350
OG0002469	Syaf.g_01575	Syah.g_01401
OG0002470	Syaf.g_01628	Syah.g_01486
OG0002471	Syaf.g_01718	Syah.g_01854
OG0002472	Syaf.g_01649	Syah.g_02293
OG0002507	Syaf.g_02598	Syah.g_02050
OG0002520	Syaf.g_01020	Syah.g_02400
OG0002521	Syaf.g_01049	Syah.g_02371
OG0002523	Syaf.g_01486	Syah.g_01989
OG0002524	Syaf.g_01748	Syah.g_01554
OG0002525	Syaf.g_01739	Syah.g_01537
OG0002526	Syaf.g_01728	Syah.g_01841
OG0002532	Syaf.g_02265	Syah.g_01890
OG0002533	Syaf.g_02629	Syah.g_01085
OG0002534	Syaf.g_00034	Syah.g_00843
OG0002535	Syaf.g_00037	Syah.g_00840
OG0002536	Syaf.g_00058	Syah.g_00820
OG0002538	Syaf.g_00757	Syah.g_00586
OG0002543	Syaf.g_01518	Syah.g_00492
OG0002544	Syaf.g_01666	Syah.g_01352
OG0002567	Syaf.g_01132, Syaf.g_01138	Syah.g_00929, Syah.g_00952
OG0002578	Syaf.g_02417	Syah.g_01290
OG0002589	Syaf.g_02154	Syah.g_01482
OG0002594	Syaf.g_01192	Syah.g_02355
OG0002595	Syaf.g_01488	Syah.g_01987
OG0002596	Syaf.g_01837, Syaf.g_01535	Syah.g_02460
OG0002599	Syaf.g_01730	Syah.g_01828
OG0002603	Syaf.g_02255	Syah.g_01341
OG0002605	Syaf.g_00032	Syah.g_00845
OG0002608	Syaf.g_01456	Syah.g_02016
OG0002609	Syaf.g_01363	Syah.g_02104
OG0002672	Syaf.g_01629	Syah.g_01547
OG0002673	Syaf.g_01717, Syaf.g_01356	Syah.g_01855
OG0002674	Syaf.g_00076	Syah.g_00803
OG0002732	Syaf.g_01706, Syaf.g_01707	Syah.g_01457
OG0002738	Syaf.g_01608	Syah.g_01428
OG0002741	Syaf.g_02039	Syah.g_01769
OG0002746	Syaf.g_02286	Syah.g_01911
OG0002748	Syaf.g_02548	Syah.g_01165
OG0002749	Syaf.g_02631	Syah.g_01083
OG0002749	Syaf.g_02633	Syah.g_01080
OG0002758	Syaf.g_01716	Syah.g_01856
OG0002759	Syaf.g_01327	Syah.g_02064
OG0002807	Syaf.g_01630	Syah.g_01449
OG0002852	Syaf.g_02089	Syah.g_01818
OG0002853	Syaf.g_02005	Syah.g_01742
OG0002856	Syaf.g_01778	Syah.g_01566
OG0002858	Syaf.g_02232	Syah.g_00926
OG0002862	Syaf.g_00041	Syah.g_00835
OG0002863	Syaf.g_00051	Syah.g_01230
OG0002865	Syaf.g_02767	Syah.g_00955
OG0002869	Syaf.g_01365	Syah.g_02102
OG0002872	Syaf.g_00773	Syah.g_00603
OG0002931	Syaf.g_02155	Syah.g_01483
OG0002932	Syaf.g_01708	Syah.g_01458
OG0002933	Syaf.g_01709	Syah.g_01459
OG0002943	Syaf.g_00985	Syah.g_02437
OG0002944	Syaf.g_00986	Syah.g_02436
OG0002945	Syaf.g_00987	Syah.g_02435
OG0002946	Syaf.g_00989	Syah.g_02433
OG0002947	Syaf.g_00990	Syah.g_02432
OG0002948	Syaf.g_00992	Syah.g_02430
OG0002949	Syaf.g_00993	Syah.g_02429
OG0002950	Syaf.g_00994	Syah.g_02428
OG0002954	Syaf.g_01095	Syah.g_02327
OG0002955	Syaf.g_01200	Syah.g_02248
OG0002956	Syaf.g_01199	Syah.g_02249
OG0002957	Syaf.g_01201	Syah.g_02247
OG0002958	Syaf.g_01202	Syah.g_02246
OG0002959	Syaf.g_01742	Syah.g_02106
OG0002960	Syaf.g_00976	Syah.g_01734
OG0002961	Syaf.g_01614	Syah.g_01433
OG0002962	Syaf.g_02075	Syah.g_01804
OG0002963	Syaf.g_02029	Syah.g_01559
OG0002964	Syaf.g_02011	Syah.g_01743
OG0002968	Syaf.g_02276	Syah.g_02182
OG0002974	Syaf.g_02505	Syah.g_01214
OG0002975	Syaf.g_01193	Syah.g_00939
OG0002976	Syaf.g_02229	Syah.g_01337
OG0002977	Syaf.g_00687	Syah.g_00530
OG0002984	Syaf.g_02724	Syah.g_00993
OG0002990	Syaf.g_00048	Syah.g_01229
OG0003046	Syaf.g_00181	Syah.g_00680
OG0003112	Syaf.g_01686	Syah.g_00934
OG0003117	Syaf.g_02269	Syah.g_01896
OG0003120	Syaf.g_02775	Syah.g_00709
OG0003121	Syaf.g_02657	Syah.g_01061
OG0003122	Syaf.g_01519	Syah.g_01986
OG0003130	Syaf.g_01510	Syah.g_01242
OG0003132	Syaf.g_00049	Syah.g_01228
OG0003138	Syaf.g_01314	Syah.g_02133
OG0003148	Syaf.g_02493	Syah.g_01177
OG0003181	Syaf.g_00838	Syah.g_00046
OG0003247	Syaf.g_02147	Syah.g_01480
OG0003250	Syaf.g_01556	Syah.g_02514
OG0003251	Syaf.g_02146	Syah.g_01484
OG0003268	Syaf.g_01497	Syah.g_01343
OG0003275	Syaf.g_02318	Syah.g_01943
OG0003279	Syaf.g_00042	Syah.g_00833
OG0003285	Syaf.g_01661	Syah.g_02453
OG0003295	Syaf.g_00450	Syah.g_00330
OG0003296	Syaf.g_00977	Syah.g_01984
OG0003519	Syaf.g_01741	Syah.g_01539
OG0003521	Syaf.g_01955	Syah.g_00931
OG0003555	Syaf.g_01724	Syah.g_01845
OG0003557	Syaf.g_01495	Syah.g_01345
OG0003571	Syaf.g_01615	Syah.g_01447
OG0003848	Syaf.g_02382	Syah.g_02472
OG0003850	Syaf.g_02251	Syah.g_01879
OG0003854	Syaf.g_02242	Syah.g_00852
OG0003885	Syaf.g_01504	Syah.g_02351
OG0003890	Syaf.g_00854	Syah.g_00031
OG0003891	Syaf.g_01343	Syah.g_02107
OG0003893	Syaf.g_01697	Syah.g_01736
OG0003895	Syaf.g_01461	Syah.g_01169
OG0003929	Syaf.g_01437, Syaf.g_01421	Syah.g_02035
OG0004302	Syaf.g_01989	Syah.g_01224
OG0004350	Syaf.g_00272	Syah.g_00118
OG0004351	Syaf.g_00983	Syah.g_02439
OG0004352	Syaf.g_01036	Syah.g_02382
OG0004354	Syaf.g_01727	Syah.g_01842
OG0004356	Syaf.g_02088	Syah.g_01817
OG0004357	Syaf.g_02662	Syah.g_01057
OG0005045	Syaf.g_01754	Syah.g_02065
OG0005048	Syaf.g_02252	Syah.g_01880
OG0005119	Syaf.g_00991	Syah.g_02431
OG0005120	Syaf.g_01035	Syah.g_02383
