Orthogroup	Syaf	Syar
OG0001944	Syaf.g_01498	Syar.g_02836
OG0001946	Syaf.g_01470	Syar.g_02597
OG0001947	Syaf.g_01406	Syar.g_01379
OG0001948	Syaf.g_01903	Syar.g_02504
OG0001949	Syaf.g_01882	Syar.g_02524
OG0001950	Syaf.g_01880	Syar.g_02526
OG0001951	Syaf.g_01863	Syar.g_02537
OG0001952	Syaf.g_01839	Syar.g_00679
OG0001953	Syaf.g_01838	Syar.g_00680
OG0001954	Syaf.g_01746	Syar.g_02066
OG0001957	Syaf.g_02327	Syar.g_02242
OG0001958	Syaf.g_02138	Syar.g_02471
OG0001961	Syaf.g_02503	Syar.g_01268
OG0001964	Syaf.g_00161	Syar.g_00131
OG0001966	Syaf.g_00213	Syar.g_00194
OG0001967	Syaf.g_00215	Syar.g_00196
OG0001968	Syaf.g_00216	Syar.g_00197
OG0001969	Syaf.g_00278	Syar.g_00827
OG0001970	Syaf.g_00859	Syar.g_00059
OG0001971	Syaf.g_00782	Syar.g_01012
OG0001972	Syaf.g_00703	Syar.g_00916
OG0001973	Syaf.g_00666	Syar.g_00899, Syar.g_00908
OG0001974	Syaf.g_00650	Syar.g_00325
OG0001975	Syaf.g_01620	Syar.g_02236
OG0001976	Syaf.g_01622	Syar.g_02238
OG0001978	Syaf.g_00202, Syaf.g_00199, Syaf.g_00200	Syar.g_02406, Syar.g_00571
OG0001979	Syaf.g_01474	Syar.g_00404, Syar.g_01841
OG0001980	Syaf.g_00033	Syar.g_01111
OG0001991	Syaf.g_02163	Syar.g_01636
OG0001993	Syaf.g_02353	Syar.g_02674
OG0001994	Syaf.g_02354	Syar.g_02673
OG0001995	Syaf.g_01487	Syar.g_02034
OG0001996	Syaf.g_00464	Syar.g_00502
OG0001997	Syaf.g_00925	Syar.g_03095
OG0001999	Syaf.g_01184	Syar.g_02142, Syar.g_02981
OG0002002	Syaf.g_01567	Syar.g_01714
OG0002004	Syaf.g_02764	Syar.g_00361
OG0002006	Syaf.g_01405	Syar.g_01380
OG0002007	Syaf.g_01404	Syar.g_01994, Syar.g_01381
OG0002008	Syaf.g_01916	Syar.g_02491
OG0002009	Syaf.g_02084	Syar.g_02604
OG0002010	Syaf.g_02454	Syar.g_01406
OG0002011	Syaf.g_02799	Syar.g_00966
OG0002013	Syaf.g_00341	Syar.g_03062
OG0002015	Syaf.g_00327	Syar.g_00280
OG0002016	Syaf.g_00722	Syar.g_00944
OG0002017	Syaf.g_00599	Syar.g_00706
OG0002020	Syaf.g_00544	Syar.g_00892
OG0002021	Syaf.g_00546	Syar.g_00425
OG0002022	Syaf.g_00549	Syar.g_00426
OG0002023	Syaf.g_00550	Syar.g_00427
OG0002024	Syaf.g_00556	Syar.g_00875
OG0002038	Syaf.g_01299	Syar.g_02839
OG0002039	Syaf.g_01312	Syar.g_03221
OG0002040	Syaf.g_01313	Syar.g_02140
OG0002041	Syaf.g_01898	Syar.g_02508
OG0002042	Syaf.g_01869	Syar.g_02530
OG0002043	Syaf.g_01800	Syar.g_02580
OG0002045	Syaf.g_02506	Syar.g_01265
OG0002046	Syaf.g_02510	Syar.g_01258
OG0002047	Syaf.g_02809	Syar.g_01160
OG0002048	Syaf.g_00072	Syar.g_01092
OG0002049	Syaf.g_00153	Syar.g_01016
OG0002051	Syaf.g_00796	Syar.g_00116
OG0002053	Syaf.g_02170, Syaf.g_00616	Syar.g_01842
OG0002054	Syaf.g_00557	Syar.g_00876
OG0002055	Syaf.g_00554	Syar.g_00872
OG0002056	Syaf.g_00261	Syar.g_00243, Syar.g_00242
OG0002109	Syaf.g_02148	Syar.g_00759, Syar.g_01997
OG0002110	Syaf.g_00155	Syar.g_00859
OG0002113	Syaf.g_00459	Syar.g_00507
OG0002116	Syaf.g_01076	Syar.g_02897
OG0002119	Syaf.g_00727	Syar.g_00950
OG0002120	Syaf.g_01744	Syar.g_01671
OG0002121	Syaf.g_02230	Syar.g_01318
OG0002123	Syaf.g_01978	Syar.g_01489, Syar.g_01579
OG0002126	Syaf.g_00323	Syar.g_00271
OG0002127	Syaf.g_00840	Syar.g_00073
OG0002129	Syaf.g_02430	Syar.g_02862
OG0002130	Syaf.g_01256	Syar.g_02775
OG0002131	Syaf.g_00545	Syar.g_00424
OG0002132	Syaf.g_00553	Syar.g_00866
OG0002134	Syaf.g_00371	Syar.g_00257
OG0002135	Syaf.g_01003	Syar.g_02966
OG0002136	Syaf.g_01004	Syar.g_02965
OG0002138	Syaf.g_01476	Syar.g_02036
OG0002139	Syaf.g_01550	Syar.g_01729
OG0002142	Syaf.g_02395	Syar.g_02820
OG0002143	Syaf.g_02802	Syar.g_00969, Syar.g_00890
OG0002144	Syaf.g_00147	Syar.g_01020
OG0002154	Syaf.g_00843	Syar.g_00251
OG0002159	Syaf.g_00400, Syaf.g_00943	Syar.g_03094
OG0002160	Syaf.g_01485	Syar.g_03003
OG0002162	Syaf.g_02592	Syar.g_03193
OG0002163	Syaf.g_00623	Syar.g_00383
OG0002167	Syaf.g_02647	Syar.g_01875
OG0002168	Syaf.g_01407	Syar.g_01378
OG0002169	Syaf.g_02810	Syar.g_01159
OG0002171	Syaf.g_00320	Syar.g_00263
OG0002172	Syaf.g_00718	Syar.g_00940
OG0002174	Syaf.g_00598	Syar.g_00707
OG0002179	Syaf.g_00352	Syar.g_00660
OG0002180	Syaf.g_00252	Syar.g_00233
OG0002181	Syaf.g_00221	Syar.g_00204
OG0002182	Syaf.g_00203	Syar.g_02901
OG0002183	Syaf.g_00934	Syar.g_03083, Syar.g_03082
OG0002184	Syaf.g_00937	Syar.g_03078
OG0002185	Syaf.g_00946	Syar.g_03056
OG0002186	Syaf.g_01005	Syar.g_02964
OG0002187	Syaf.g_01006	Syar.g_02963
OG0002188	Syaf.g_01042	Syar.g_02924
OG0002189	Syaf.g_01043	Syar.g_02923
OG0002190	Syaf.g_01090	Syar.g_02883
OG0002191	Syaf.g_01212	Syar.g_02078
OG0002192	Syaf.g_01315	Syar.g_01950, Syar.g_03209
OG0002193	Syaf.g_01491, Syaf.g_01824	Syar.g_01384
OG0002194	Syaf.g_01554	Syar.g_01726
OG0002195	Syaf.g_02098	Syar.g_03152
OG0002196	Syaf.g_02062	Syar.g_02625
OG0002197	Syaf.g_01906	Syar.g_02501
OG0002199	Syaf.g_02295	Syar.g_02432
OG0002200	Syaf.g_02416	Syar.g_02808
OG0002201	Syaf.g_02551	Syar.g_02176
OG0002202	Syaf.g_02552	Syar.g_02177
OG0002203	Syaf.g_02553	Syar.g_02178
OG0002204	Syaf.g_02570	Syar.g_02196
OG0002205	Syaf.g_02587	Syar.g_02293
OG0002206	Syaf.g_02603	Syar.g_02303
OG0002207	Syaf.g_02613	Syar.g_02313
OG0002208	Syaf.g_02730	Syar.g_01464
OG0002209	Syaf.g_00015	Syar.g_01126
OG0002210	Syaf.g_00064	Syar.g_01101
OG0002211	Syaf.g_00101	Syar.g_01065
OG0002212	Syaf.g_00663	Syar.g_00896
OG0002213	Syaf.g_00658	Syar.g_00312
OG0002214	Syaf.g_00522	Syar.g_00449
OG0002231	Syaf.g_01265	Syar.g_02338
OG0002233	Syaf.g_02002	Syar.g_00265
OG0002236	Syaf.g_01641	Syar.g_00871
OG0002239	Syaf.g_01623	Syar.g_02678
OG0002241	Syaf.g_02512	Syar.g_01257
OG0002242	Syaf.g_00321	Syar.g_00279
OG0002243	Syaf.g_00667	Syar.g_03030
OG0002244	Syaf.g_01663	Syar.g_01824
OG0002245	Syaf.g_02800	Syar.g_00967
OG0002248	Syaf.g_01466	Syar.g_01693
OG0002250	Syaf.g_00933	Syar.g_03084
OG0002251	Syaf.g_01094	Syar.g_02880
OG0002252	Syaf.g_01189, Syaf.g_01190, Syaf.g_02287	Syar.g_00694
OG0002253	Syaf.g_01266	Syar.g_02770
OG0002254	Syaf.g_01949	Syar.g_01556
OG0002255	Syaf.g_01890	Syar.g_02518
OG0002256	Syaf.g_01714	Syar.g_02069
OG0002258	Syaf.g_02571	Syar.g_02197
OG0002259	Syaf.g_02650	Syar.g_02350
OG0002260	Syaf.g_01549	Syar.g_01730
OG0002281	Syaf.g_02586	Syar.g_02291
OG0002289	Syaf.g_02514	Syar.g_01255
OG0002296	Syaf.g_02449	Syar.g_01411
OG0002299	Syaf.g_01841	Syar.g_00970
OG0002300	Syaf.g_01749	Syar.g_01877
OG0002303	Syaf.g_02801	Syar.g_00968
OG0002305	Syaf.g_00898	Syar.g_03125
OG0002306	Syaf.g_00551	Syar.g_00699
OG0002309	Syaf.g_01382	Syar.g_01814
OG0002328	Syaf.g_00920	Syar.g_03100
OG0002330	Syaf.g_01624	Syar.g_02675
OG0002341	Syaf.g_00665	Syar.g_00900
OG0002343	Syaf.g_00189	Syar.g_00158
OG0002351	Syaf.g_00277	Syar.g_00829
OG0002354	Syaf.g_01862	Syar.g_02538
OG0002355	Syaf.g_01999	Syar.g_02830
OG0002358	Syaf.g_01211	Syar.g_03073
OG0002359	Syaf.g_02457	Syar.g_01404
OG0002396	Syaf.g_00128	Syar.g_01039
OG0002404	Syaf.g_01968	Syar.g_00162
OG0002405	Syaf.g_01797	Syar.g_02584
OG0002406	Syaf.g_02236	Syar.g_02853
OG0002408	Syaf.g_02261	Syar.g_02212
OG0002409	Syaf.g_00602	Syar.g_00702
OG0002410	Syaf.g_02248	Syar.g_00441
OG0002411	Syaf.g_01393	Syar.g_02480
OG0002429	Syaf.g_00927	Syar.g_03091
OG0002443	Syaf.g_00738	Syar.g_02022
OG0002463	Syaf.g_01905	Syar.g_01743
OG0002466	Syaf.g_01158	Syar.g_03004
OG0002468	Syaf.g_01552	Syar.g_01444
OG0002469	Syaf.g_01575	Syar.g_01705
OG0002474	Syaf.g_00148	Syar.g_01805
OG0002476	Syaf.g_01670	Syar.g_02035
OG0002519	Syaf.g_00356	Syar.g_01448
OG0002520	Syaf.g_01020	Syar.g_03133
OG0002525	Syaf.g_01739	Syar.g_02875
OG0002526	Syaf.g_01728	Syar.g_03248
OG0002529	Syaf.g_01719	Syar.g_00732
OG0002531	Syaf.g_02225	Syar.g_00668
OG0002537	Syaf.g_00774	Syar.g_01005
OG0002541	Syaf.g_00065	Syar.g_01100
OG0002542	Syaf.g_01222	Syar.g_01747
OG0002543	Syaf.g_01518	Syar.g_00348
OG0002547	Syaf.g_02532	Syar.g_00682, Syar.g_01843
OG0002578	Syaf.g_02417	Syar.g_00252
OG0002589	Syaf.g_02154	Syar.g_00750, Syar.g_00758
OG0002610	Syaf.g_00025	Syar.g_01116
OG0002622	Syaf.g_02196, Syaf.g_02197, Syaf.g_02198	Syar.g_02533
OG0002647	Syaf.g_00685	Syar.g_00904
OG0002684	Syaf.g_00618	Syar.g_00381
OG0002685	Syaf.g_01699	Syar.g_01500
OG0002714	Syaf.g_00737	Syar.g_02057
OG0002731	Syaf.g_01092	Syar.g_01559
OG0002747	Syaf.g_02335	Syar.g_02251
OG0002752	Syaf.g_00548	Syar.g_00736
OG0002799	Syaf.g_01347	Syar.g_00924
OG0002868	Syaf.g_00610	Syar.g_00740
OG0002872	Syaf.g_00773	Syar.g_02916
OG0002874	Syaf.g_02435	Syar.g_01138
OG0002875	Syaf.g_02436	Syar.g_01137
OG0002876	Syaf.g_02438	Syar.g_01135
OG0002877	Syaf.g_02440	Syar.g_01133
OG0002878	Syaf.g_02441	Syar.g_01132
OG0002879	Syaf.g_01673	Syar.g_02758
OG0002899	Syaf.g_02150	Syar.g_00767, Syar.g_01995
OG0002979	Syaf.g_02221	Syar.g_00881, Syar.g_00883, Syar.g_02105
OG0002983	Syaf.g_02725	Syar.g_02454
OG0002990	Syaf.g_00048	Syar.g_03279
OG0002991	Syaf.g_02437	Syar.g_01136
OG0002992	Syaf.g_02439	Syar.g_01134
OG0002994	Syaf.g_01349	Syar.g_00802
OG0003065	Syaf.g_01678	Syar.g_02033
OG0003068	Syaf.g_00201	Syar.g_02355
OG0003127	Syaf.g_02199	Syar.g_02532
OG0003134	Syaf.g_00396	Syar.g_03071
OG0003137	Syaf.g_01099	Syar.g_03231
OG0003147	Syaf.g_01831	Syar.g_02111
OG0003299	Syaf.g_00586	Syar.g_00625
OG0003300	Syaf.g_00584	Syar.g_00626
OG0003305	Syaf.g_02469	Syar.g_01392
OG0003546	Syaf.g_02213	Syar.g_00430
OG0003547	Syaf.g_02212	Syar.g_00429
OG0003553	Syaf.g_02779	Syar.g_03014
OG0003570	Syaf.g_01112	Syar.g_02357, Syar.g_02364
OG0003572	Syaf.g_02541	Syar.g_00974
OG0003831	Syaf.g_02491	Syar.g_00306
OG0003927	Syaf.g_01340	Syar.g_01844
OG0003933	Syaf.g_02763	Syar.g_02373
OG0004347	Syaf.g_01710	Syar.g_01680
OG0004386	Syaf.g_00755	Syar.g_01766, Syar.g_01771, Syar.g_01772
OG0005007	Syaf.g_02211	Syar.g_00747
OG0005034	Syaf.g_00742	Syar.g_01776
OG0005114	Syaf.g_00583	Syar.g_00627
OG0006024	Syaf.g_02210	Syar.g_00748
