Orthogroup	Syaf	Syas
OG0002007	Syaf.g_01404	Syas.g_00988
OG0002009	Syaf.g_02084	Syas.g_00631
OG0002010	Syaf.g_02454	Syas.g_01293
OG0002013	Syaf.g_00341	Syas.g_02488
OG0002015	Syaf.g_00327	Syas.g_02219
OG0002016	Syaf.g_00722	Syas.g_02222
OG0002017	Syaf.g_00599	Syas.g_01946
OG0002018	Syaf.g_00538	Syas.g_01974
OG0002020	Syaf.g_00544	Syas.g_01987
OG0002021	Syaf.g_00546	Syas.g_01989
OG0002022	Syaf.g_00549	Syas.g_01990
OG0002023	Syaf.g_00550	Syas.g_01991
OG0002024	Syaf.g_00556	Syas.g_01985
OG0002029	Syaf.g_01511	Syas.g_01930, Syas.g_02786
OG0002038	Syaf.g_01299	Syas.g_02793
OG0002039	Syaf.g_01312	Syas.g_01141
OG0002040	Syaf.g_01313	Syas.g_01047
OG0002041	Syaf.g_01898	Syas.g_00538
OG0002042	Syaf.g_01869	Syas.g_00495
OG0002043	Syaf.g_01800	Syas.g_00404
OG0002045	Syaf.g_02506	Syas.g_01341
OG0002046	Syaf.g_02510	Syas.g_01346
OG0002047	Syaf.g_02809	Syas.g_01514
OG0002048	Syaf.g_00072	Syas.g_01567
OG0002049	Syaf.g_00153	Syas.g_01648
OG0002051	Syaf.g_00796	Syas.g_02317
OG0002053	Syaf.g_02170, Syaf.g_00616	Syas.g_00291
OG0002054	Syaf.g_00557	Syas.g_01986
OG0002055	Syaf.g_00554	Syas.g_01983
OG0002056	Syaf.g_00261	Syas.g_01769
OG0002109	Syaf.g_02148, Syaf.g_01983	Syas.g_02770
OG0002113	Syaf.g_00459	Syas.g_02072
OG0002116	Syaf.g_01076	Syas.g_02716
OG0002117	Syaf.g_01305	Syas.g_02864
OG0002119	Syaf.g_00727	Syas.g_00170
OG0002120	Syaf.g_01744	Syas.g_00127
OG0002121	Syaf.g_02230	Syas.g_02491
OG0002123	Syaf.g_01978	Syas.g_00177
OG0002129	Syaf.g_02430	Syas.g_02752
OG0002130	Syaf.g_01256	Syas.g_02856
OG0002131	Syaf.g_00545	Syas.g_01988
OG0002133	Syaf.g_00555	Syas.g_01984
OG0002134	Syaf.g_00371	Syas.g_02175
OG0002135	Syaf.g_01003	Syas.g_02651
OG0002136	Syaf.g_01004	Syas.g_02652
OG0002138	Syaf.g_01476	Syas.g_00386
OG0002139	Syaf.g_01550	Syas.g_01065
OG0002142	Syaf.g_02395	Syas.g_02802
OG0002143	Syaf.g_02802	Syas.g_02248
OG0002144	Syaf.g_00147	Syas.g_00956
OG0002159	Syaf.g_00400, Syaf.g_00943	Syas.g_02441
OG0002160	Syaf.g_01485	Syas.g_02576
OG0002163	Syaf.g_00623	Syas.g_01913
OG0002167	Syaf.g_02647	Syas.g_00168
OG0002169	Syaf.g_02810	Syas.g_01515
OG0002170	Syaf.g_00027	Syas.g_01545
OG0002171	Syaf.g_00320	Syas.g_02220
OG0002172	Syaf.g_00718	Syas.g_01833
OG0002174	Syaf.g_00598	Syas.g_01947
OG0002178	Syaf.g_00552	Syas.g_01981
OG0002179	Syaf.g_00352	Syas.g_02196
OG0002180	Syaf.g_00252	Syas.g_01760
OG0002181	Syaf.g_00221	Syas.g_01726
OG0002182	Syaf.g_00203	Syas.g_02712
OG0002183	Syaf.g_00934	Syas.g_02472
OG0002184	Syaf.g_00937	Syas.g_02476
OG0002185	Syaf.g_00946	Syas.g_02504
OG0002186	Syaf.g_01005	Syas.g_02653
OG0002187	Syaf.g_01006	Syas.g_02654
OG0002188	Syaf.g_01042	Syas.g_02689
OG0002189	Syaf.g_01043	Syas.g_02690
OG0002190	Syaf.g_01090	Syas.g_02730
OG0002191	Syaf.g_01212	Syas.g_00477
OG0002192	Syaf.g_01315	Syas.g_01140
OG0002194	Syaf.g_01554	Syas.g_01068
OG0002196	Syaf.g_02062	Syas.g_00611
OG0002197	Syaf.g_01906	Syas.g_00544
OG0002198	Syaf.g_02290	Syas.g_00722
OG0002199	Syaf.g_02295	Syas.g_00728
OG0002200	Syaf.g_02416	Syas.g_02819
OG0002201	Syaf.g_02551	Syas.g_00860
OG0002202	Syaf.g_02552	Syas.g_00859
OG0002203	Syaf.g_02553	Syas.g_00858
OG0002204	Syaf.g_02570	Syas.g_00843
OG0002205	Syaf.g_02587	Syas.g_00820
OG0002206	Syaf.g_02603	Syas.g_00809, Syas.g_02759
OG0002207	Syaf.g_02613	Syas.g_00799
OG0002208	Syaf.g_02730	Syas.g_01258
OG0002209	Syaf.g_00015	Syas.g_01533
OG0002210	Syaf.g_00064	Syas.g_01559
OG0002211	Syaf.g_00101	Syas.g_01597
OG0002212	Syaf.g_00663	Syas.g_01874
OG0002213	Syaf.g_00658	Syas.g_00922
OG0002214	Syaf.g_00522	Syas.g_02005
OG0002230	Syaf.g_01208	Syas.g_02622
OG0002231	Syaf.g_01265	Syas.g_01444, Syas.g_00772
OG0002239	Syaf.g_01623	Syas.g_00024
OG0002241	Syaf.g_02512	Syas.g_01347
OG0002242	Syaf.g_00321	Syas.g_02218
OG0002244	Syaf.g_01663	Syas.g_00244
OG0002245	Syaf.g_02800	Syas.g_02246
OG0002247	Syaf.g_02594	Syas.g_00813
OG0002248	Syaf.g_01466	Syas.g_00986
OG0002250	Syaf.g_00933	Syas.g_02471
OG0002251	Syaf.g_01094	Syas.g_02733
OG0002253	Syaf.g_01266	Syas.g_02866
OG0002254	Syaf.g_01949	Syas.g_00200
OG0002255	Syaf.g_01890	Syas.g_00528
OG0002256	Syaf.g_01714	Syas.g_00768
OG0002257	Syaf.g_02266	Syas.g_01101
OG0002258	Syaf.g_02571	Syas.g_00842
OG0002259	Syaf.g_02650	Syas.g_00067
OG0002260	Syaf.g_01549	Syas.g_01064
OG0002285	Syaf.g_01812	Syas.g_00418
OG0002289	Syaf.g_02514	Syas.g_01349
OG0002297	Syaf.g_01493	Syas.g_02828
OG0002298	Syaf.g_01886	Syas.g_00506
OG0002299	Syaf.g_01841	Syas.g_02253
OG0002301	Syaf.g_02326	Syas.g_01416
OG0002302	Syaf.g_02745	Syas.g_01273
OG0002303	Syaf.g_02801	Syas.g_02247
OG0002305	Syaf.g_00898	Syas.g_02417
OG0002309	Syaf.g_01382	Syas.g_00234
OG0002330	Syaf.g_01624	Syas.g_00035
OG0002341	Syaf.g_00665	Syas.g_01860
OG0002343	Syaf.g_00189	Syas.g_01691
OG0002352	Syaf.g_01300	Syas.g_00978
OG0002354	Syaf.g_01862	Syas.g_00462
OG0002355	Syaf.g_01999	Syas.g_00484
OG0002357	Syaf.g_00595	Syas.g_02694
OG0002359	Syaf.g_02457	Syas.g_01295
OG0002360	Syaf.g_02205	Syas.g_00981
OG0002396	Syaf.g_00128	Syas.g_01624
OG0002401	Syaf.g_01301	Syas.g_00398
OG0002403	Syaf.g_01579	Syas.g_01041
OG0002404	Syaf.g_01968	Syas.g_01695
OG0002408	Syaf.g_02261	Syas.g_00825
OG0002409	Syaf.g_00602	Syas.g_01941
OG0002410	Syaf.g_02248	Syas.g_01997
OG0002411	Syaf.g_01393	Syas.g_00564
OG0002429	Syaf.g_00927	Syas.g_02444
OG0002443	Syaf.g_00738	Syas.g_00470
OG0002449	Syaf.g_00539	Syas.g_01975
OG0002452	Syaf.g_00541	Syas.g_01976
OG0002458	Syaf.g_00564	Syas.g_01033
OG0002459	Syaf.g_00566	Syas.g_01036
OG0002460	Syaf.g_00567	Syas.g_01035
OG0002462	Syaf.g_00982	Syas.g_01800
OG0002464	Syaf.g_00948	Syas.g_02507
OG0002466	Syaf.g_01158	Syas.g_02575
OG0002469	Syaf.g_01575	Syas.g_01085
OG0002473	Syaf.g_00791	Syas.g_00018
OG0002474	Syaf.g_00148	Syas.g_00224
OG0002519	Syaf.g_00356	Syas.g_00963
OG0002524	Syaf.g_01748	Syas.g_01403
OG0002525	Syaf.g_01739	Syas.g_02739
OG0002526	Syaf.g_01728	Syas.g_01781
OG0002529	Syaf.g_01719	Syas.g_00055
OG0002531	Syaf.g_02225	Syas.g_00274
OG0002537	Syaf.g_00774	Syas.g_02284
OG0002540	Syaf.g_00563	Syas.g_01032
OG0002541	Syaf.g_00065	Syas.g_01560
OG0002543	Syaf.g_01518	Syas.g_01899
OG0002547	Syaf.g_02532	Syas.g_00292
OG0002589	Syaf.g_02154	Syas.g_00896
OG0002606	Syaf.g_00562	Syas.g_01031
OG0002610	Syaf.g_00025	Syas.g_01543
OG0002611	Syaf.g_02171, Syaf.g_00354	Syas.g_02193
OG0002622	Syaf.g_02196, Syaf.g_02197, Syaf.g_02198	Syas.g_01892
OG0002643	Syaf.g_01985	Syas.g_00924
OG0002648	Syaf.g_00657	Syas.g_00058
OG0002649	Syaf.g_00656	Syas.g_00057
OG0002650	Syaf.g_00655	Syas.g_00056
OG0002667	Syaf.g_02254	Syas.g_01855
OG0002675	Syaf.g_00149	Syas.g_02310
OG0002683	Syaf.g_02518	Syas.g_01358
OG0002684	Syaf.g_00618	Syas.g_00348, Syas.g_00347, Syas.g_02812
OG0002685	Syaf.g_01699	Syas.g_00513
OG0002714	Syaf.g_00737	Syas.g_00925
OG0002731	Syaf.g_01092	Syas.g_00197
OG0002732	Syaf.g_01706, Syaf.g_01707	Syas.g_02223
OG0002749	Syaf.g_02631, Syaf.g_02633	Syas.g_00501, Syas.g_00613
OG0002752	Syaf.g_00548	Syas.g_00760
OG0002799	Syaf.g_01347	Syas.g_00370
OG0002843	Syaf.g_02757	Syas.g_00643, Syas.g_01324
OG0002870	Syaf.g_00340	Syas.g_02498
OG0002872	Syaf.g_00773	Syas.g_02283
OG0002874	Syaf.g_02435	Syas.g_00378
OG0002875	Syaf.g_02436	Syas.g_00379
OG0002876	Syaf.g_02438	Syas.g_00381
OG0002877	Syaf.g_02440	Syas.g_00383
OG0002878	Syaf.g_02441	Syas.g_00384
OG0002879	Syaf.g_01673	Syas.g_02775
OG0002916	Syaf.g_00698	Syas.g_00615
OG0002931	Syaf.g_02155	Syas.g_00897
OG0002932	Syaf.g_01708	Syas.g_02224
OG0002933	Syaf.g_01709	Syas.g_02225
OG0002943	Syaf.g_00985	Syas.g_02634
OG0002944	Syaf.g_00986	Syas.g_02635
OG0002945	Syaf.g_00987	Syas.g_02636
OG0002946	Syaf.g_00989	Syas.g_02638
OG0002947	Syaf.g_00990	Syas.g_02639
OG0002948	Syaf.g_00992	Syas.g_02640
OG0002949	Syaf.g_00993	Syas.g_02641
OG0002950	Syaf.g_00994	Syas.g_02642
OG0002955	Syaf.g_01200	Syas.g_02611
OG0002956	Syaf.g_01199	Syas.g_02610
OG0002957	Syaf.g_01201	Syas.g_02612
OG0002958	Syaf.g_01202	Syas.g_02613
OG0002979	Syaf.g_02221	Syas.g_00473
OG0002991	Syaf.g_02437	Syas.g_00380
OG0002992	Syaf.g_02439	Syas.g_00382
OG0002994	Syaf.g_01349	Syas.g_01417
OG0003046	Syaf.g_00181	Syas.g_02372
OG0003064	Syaf.g_01069	Syas.g_01392
OG0003068	Syaf.g_00201	Syas.g_01152
OG0003127	Syaf.g_02199	Syas.g_01893
OG0003147	Syaf.g_01831	Syas.g_01485
OG0003295	Syaf.g_00450	Syas.g_02620
OG0003305	Syaf.g_02469	Syas.g_01307
OG0003542	Syaf.g_01433, Syaf.g_01429	Syas.g_01011
OG0003546	Syaf.g_02213	Syas.g_01059
OG0003547	Syaf.g_02212	Syas.g_01058
OG0003570	Syaf.g_01112	Syas.g_01171
OG0003871	Syaf.g_01435	Syas.g_01014
OG0003872	Syaf.g_01434	Syas.g_01013
OG0003873	Syaf.g_01432	Syas.g_01010
OG0003874	Syaf.g_01431, Syaf.g_01427	Syas.g_01004
OG0003875	Syaf.g_01430, Syaf.g_01426	Syas.g_01003
OG0003928	Syaf.g_01417	Syas.g_02843
OG0003933	Syaf.g_02763	Syas.g_00479
OG0005116	Syaf.g_00701	Syas.g_02684
OG0005117	Syaf.g_00730	Syas.g_01402
OG0005121	Syaf.g_01118	Syas.g_00361
