Orthogroup	Prbl	Syaj
OG0001909	Prbl.g_00078	Syaj.g_02016
OG0001910	Prbl.g_01254	Syaj.g_02069
OG0001912	Prbl.g_02229	Syaj.g_02124
OG0001913	Prbl.g_02227	Syaj.g_02126
OG0001914	Prbl.g_02199	Syaj.g_00650
OG0001929	Prbl.g_02010	Syaj.g_02332
OG0001930	Prbl.g_01231	Syaj.g_01628
OG0001931	Prbl.g_01230	Syaj.g_01629
OG0001932	Prbl.g_01292	Syaj.g_02424
OG0001933	Prbl.g_00549	Syaj.g_01890
OG0001934	Prbl.g_00564	Syaj.g_01875
OG0001935	Prbl.g_00601	Syaj.g_01826
OG0001936	Prbl.g_01944	Syaj.g_01233
OG0001937	Prbl.g_00434	Syaj.g_01679
OG0001938	Prbl.g_00507	Syaj.g_00066
OG0001939	Prbl.g_02648	Syaj.g_00488, Syaj.g_00487
OG0001940	Prbl.g_01792	Syaj.g_00220
OG0001941	Prbl.g_01729	Syaj.g_01520
OG0001943	Prbl.g_02098	Syaj.g_01162
OG0001944	Prbl.g_01070	Syaj.g_01120
OG0001946	Prbl.g_01871	Syaj.g_00481
OG0001947	Prbl.g_00942	Syaj.g_00409
OG0001948	Prbl.g_02504	Syaj.g_00843
OG0001949	Prbl.g_02490	Syaj.g_00863
OG0001950	Prbl.g_02488	Syaj.g_00865
OG0001951	Prbl.g_02479	Syaj.g_00896
OG0001952	Prbl.g_02459	Syaj.g_00920
OG0001953	Prbl.g_02458	Syaj.g_00921
OG0001956	Prbl.g_01578	Syaj.g_02662
OG0001957	Prbl.g_01628	Syaj.g_01295
OG0001958	Prbl.g_01407	Syaj.g_00706
OG0001961	Prbl.g_01345	Syaj.g_01449
OG0001964	Prbl.g_01052	Syaj.g_02653
OG0001965	Prbl.g_01501	Syaj.g_01254
OG0001966	Prbl.g_01493	Syaj.g_02598
OG0001967	Prbl.g_01491	Syaj.g_02596
OG0001968	Prbl.g_01490	Syaj.g_02595
OG0001969	Prbl.g_01418	Syaj.g_02524
OG0001970	Prbl.g_00821	Syaj.g_01934
OG0001971	Prbl.g_00076	Syaj.g_02014
OG0001972	Prbl.g_01267	Syaj.g_02081
OG0001973	Prbl.g_02268	Syaj.g_02048
OG0001975	Prbl.g_02200	Syaj.g_00649
OG0001976	Prbl.g_02198	Syaj.g_00651
OG0001995	Prbl.g_00757	Syaj.g_00503
OG0001997	Prbl.g_00575	Syaj.g_01864
OG0001999	Prbl.g_00351	Syaj.g_01590
OG0002000	Prbl.g_00786	Syaj.g_00117
OG0002002	Prbl.g_02587	Syaj.g_00581
OG0002004	Prbl.g_01848	Syaj.g_01838
OG0002006	Prbl.g_00943	Syaj.g_00398
OG0002007	Prbl.g_00944	Syaj.g_00397
OG0002008	Prbl.g_02517	Syaj.g_00828
OG0002009	Prbl.g_02371	Syaj.g_01062
OG0002010	Prbl.g_00697	Syaj.g_01416
OG0002012	Prbl.g_00630, Prbl.g_01160	Syaj.g_00514
OG0002014	Prbl.g_00883	Syaj.g_02485
OG0002015	Prbl.g_00879	Syaj.g_02486
OG0002016	Prbl.g_01247	Syaj.g_02061
OG0002017	Prbl.g_02184	Syaj.g_02176
OG0002037	Prbl.g_00509	Syaj.g_00070
OG0002038	Prbl.g_02094	Syaj.g_00311
OG0002039	Prbl.g_02107	Syaj.g_00325
OG0002040	Prbl.g_00177	Syaj.g_00326
OG0002041	Prbl.g_02500	Syaj.g_00847
OG0002043	Prbl.g_02439	Syaj.g_00785
OG0002044	Prbl.g_01536	Syaj.g_00387
OG0002045	Prbl.g_01347	Syaj.g_01453
OG0002046	Prbl.g_01350	Syaj.g_01465
OG0002048	Prbl.g_01173	Syaj.g_02759
OG0002050	Prbl.g_01471	Syaj.g_02584
OG0002051	Prbl.g_00268	Syaj.g_02001
OG0002053	Prbl.g_02205	Syaj.g_02150, Syaj.g_02149
OG0002063	Prbl.g_00052	Syaj.g_00557
OG0002092	Prbl.g_02369, Prbl.g_00425	Syaj.g_01646
OG0002113	Prbl.g_01979	Syaj.g_02300
OG0002115	Prbl.g_00402	Syaj.g_01710
OG0002117	Prbl.g_02101	Syaj.g_00316
OG0002118	Prbl.g_01371	Syaj.g_00591
OG0002119	Prbl.g_01107	Syaj.g_02056
OG0002120	Prbl.g_01708	Syaj.g_01131
OG0002121	Prbl.g_01532	Syaj.g_00667
OG0002124	Prbl.g_01558	Syaj.g_00352
OG0002126	Prbl.g_00881	Syaj.g_02488
OG0002127	Prbl.g_00308	Syaj.g_01953
OG0002128	Prbl.g_02201	Syaj.g_00648
OG0002130	Prbl.g_01720	Syaj.g_01509
OG0002154	Prbl.g_00829	Syaj.g_01956
OG0002159	Prbl.g_01233	Syaj.g_02404
OG0002160	Prbl.g_01910	Syaj.g_00501
OG0002162	Prbl.g_01798	Syaj.g_00212
OG0002166	Prbl.g_01856	Syaj.g_00495
OG0002167	Prbl.g_01841	Syaj.g_01089
OG0002168	Prbl.g_00941	Syaj.g_00410
OG0002171	Prbl.g_00885	Syaj.g_02491
OG0002172	Prbl.g_01251	Syaj.g_02065
OG0002173	Prbl.g_00125	Syaj.g_02054
OG0002231	Prbl.g_01842	Syaj.g_01499
OG0002233	Prbl.g_01828	Syaj.g_00970
OG0002234	Prbl.g_02569	Syaj.g_01224
OG0002235	Prbl.g_02357	Syaj.g_01045
OG0002236	Prbl.g_01575	Syaj.g_02675
OG0002238	Prbl.g_01039	Syaj.g_00690
OG0002241	Prbl.g_01351	Syaj.g_01466
OG0002242	Prbl.g_00884	Syaj.g_02490
OG0002243	Prbl.g_02257	Syaj.g_02097
OG0002279	Prbl.g_00550	Syaj.g_01889
OG0002280	Prbl.g_00777	Syaj.g_00127
OG0002281	Prbl.g_01793	Syaj.g_00219
OG0002286	Prbl.g_02271	Syaj.g_01460
OG0002288	Prbl.g_00233	Syaj.g_01384
OG0002289	Prbl.g_01353	Syaj.g_01468
OG0002290	Prbl.g_01926	Syaj.g_00632
OG0002328	Prbl.g_00570	Syaj.g_01869
OG0002331	Prbl.g_00028	Syaj.g_00972
OG0002332	Prbl.g_01040	Syaj.g_00689
OG0002333	Prbl.g_01038	Syaj.g_00691
OG0002334	Prbl.g_00250	Syaj.g_01371
OG0002336	Prbl.g_01338	Syaj.g_01441
OG0002338	Prbl.g_00878	Syaj.g_02483
OG0002339	Prbl.g_00866	Syaj.g_02471
OG0002350	Prbl.g_01192	Syaj.g_02798
OG0002385	Prbl.g_02269	Syaj.g_01461
OG0002386	Prbl.g_01391	Syaj.g_01240
OG0002388	Prbl.g_01357	Syaj.g_01483, Syaj.g_01474
OG0002390	Prbl.g_00081	Syaj.g_02019
OG0002391	Prbl.g_01009	Syaj.g_01920
OG0002394	Prbl.g_02265	Syaj.g_01026, Syaj.g_02094
OG0002397	Prbl.g_01015	Syaj.g_01136
OG0002429	Prbl.g_00577	Syaj.g_01861
OG0002432	Prbl.g_02262	Syaj.g_02088
OG0002435	Prbl.g_02065	Syaj.g_01563
OG0002446	Prbl.g_01336	Syaj.g_00023
OG0002448	Prbl.g_00861, Prbl.g_00862	Syaj.g_01630
OG0002450	Prbl.g_02133	Syaj.g_02249
OG0002461	Prbl.g_00626	Syaj.g_01673
OG0002492	Prbl.g_02264	Syaj.g_02092
OG0002496	Prbl.g_02302	Syaj.g_00679
OG0002569	Prbl.g_02301	Syaj.g_00680
OG0002570	Prbl.g_02299	Syaj.g_00682
OG0002571	Prbl.g_01585	Syaj.g_00155
OG0002574	Prbl.g_01356	Syaj.g_01473
OG0002575	Prbl.g_01358	Syaj.g_01475
OG0002576	Prbl.g_01359	Syaj.g_01476
OG0002579	Prbl.g_00310	Syaj.g_01957
OG0002582	Prbl.g_02047	Syaj.g_02468
OG0002590	Prbl.g_01044	Syaj.g_01260
OG0002631	Prbl.g_01157	Syaj.g_01855
OG0002632	Prbl.g_02263	Syaj.g_02093
OG0002635	Prbl.g_02076	Syaj.g_00294
OG0002641	Prbl.g_02303	Syaj.g_00678
OG0002642	Prbl.g_02300	Syaj.g_00681
OG0002653	Prbl.g_02272	Syaj.g_01459
OG0002667	Prbl.g_02613	Syaj.g_01216
OG0002710	Prbl.g_01823	Syaj.g_01063
OG0002716	Prbl.g_01510	Syaj.g_02614
OG0002717	Prbl.g_00128	Syaj.g_02051
OG0002796	Prbl.g_01917	Syaj.g_00507
OG0002837	Prbl.g_00538	Syaj.g_00696
OG0002842	Prbl.g_02259	Syaj.g_02090
OG0002911	Prbl.g_00744, Prbl.g_02019	Syaj.g_02335
OG0002912	Prbl.g_01589	Syaj.g_02028
OG0002942	Prbl.g_01005	Syaj.g_01738
OG0003055	Prbl.g_02040	Syaj.g_02380
OG0003096	Prbl.g_02042	Syaj.g_02387
OG0003193	Prbl.g_02662	Syaj.g_02157
OG0003376	Prbl.g_01154	Syaj.g_01854
OG0003399	Prbl.g_01011	Syaj.g_00694
OG0003830	Prbl.g_02261	Syaj.g_02089
