Orthogroup	Prbl	Syal
OG0002040	Prbl.g_00177	Syal.g_01685
OG0002041	Prbl.g_02500	Syal.g_01963
OG0002042	Prbl.g_02484	Syal.g_01984
OG0002043	Prbl.g_02439	Syal.g_02032
OG0002044	Prbl.g_01536	Syal.g_02456
OG0002045	Prbl.g_01347	Syal.g_00472
OG0002046	Prbl.g_01350	Syal.g_00476
OG0002048	Prbl.g_01173	Syal.g_00299
OG0002050	Prbl.g_01471	Syal.g_01244
OG0002051	Prbl.g_00268	Syal.g_00923
OG0002111	Prbl.g_02632	Syal.g_02655
OG0002113	Prbl.g_01979	Syal.g_00134
OG0002114	Prbl.g_00329	Syal.g_00048
OG0002115	Prbl.g_00402	Syal.g_00578
OG0002117	Prbl.g_02101	Syal.g_01672
OG0002118	Prbl.g_01371	Syal.g_01733
OG0002119	Prbl.g_01107	Syal.g_00982
OG0002121	Prbl.g_01532	Syal.g_00035
OG0002122	Prbl.g_01860	Syal.g_01789
OG0002124	Prbl.g_01558	Syal.g_02488
OG0002127	Prbl.g_00308	Syal.g_00880
OG0002128	Prbl.g_02201	Syal.g_02504
OG0002130	Prbl.g_01720	Syal.g_01603
OG0002154	Prbl.g_00829	Syal.g_01438
OG0002159	Prbl.g_01233	Syal.g_01505
OG0002161	Prbl.g_00327	Syal.g_00054
OG0002162	Prbl.g_01798	Syal.g_02785
OG0002166	Prbl.g_01856	Syal.g_01784
OG0002167	Prbl.g_01841	Syal.g_00003
OG0002168	Prbl.g_00941	Syal.g_01840
OG0002170	Prbl.g_01198	Syal.g_00344
OG0002172	Prbl.g_01251	Syal.g_00996
OG0002173	Prbl.g_00125	Syal.g_00980
OG0002174	Prbl.g_02183	Syal.g_01125
OG0002229	Prbl.g_02034	Syal.g_00187
OG0002231	Prbl.g_01842	Syal.g_01612
OG0002233	Prbl.g_01828	Syal.g_00673
OG0002234	Prbl.g_02569	Syal.g_01552
OG0002235	Prbl.g_02357	Syal.g_02235
OG0002236	Prbl.g_01575	Syal.g_02189
OG0002237	Prbl.g_01633	Syal.g_02643
OG0002238	Prbl.g_01039	Syal.g_02071
OG0002239	Prbl.g_00717	Syal.g_00559
OG0002241	Prbl.g_01351	Syal.g_00477
OG0002277	Prbl.g_02013	Syal.g_00168
OG0002279	Prbl.g_00550	Syal.g_00822
OG0002281	Prbl.g_01793	Syal.g_02779
OG0002288	Prbl.g_00233	Syal.g_00376
OG0002289	Prbl.g_01353	Syal.g_00479
OG0002290	Prbl.g_01926	Syal.g_02404, Syal.g_00496, Syal.g_00928
OG0002291	Prbl.g_00071	Syal.g_00876
OG0002292	Prbl.g_00087	Syal.g_00948
OG0002328	Prbl.g_00570	Syal.g_00802
OG0002330	Prbl.g_00015	Syal.g_01805
OG0002331	Prbl.g_00028	Syal.g_01571
OG0002332	Prbl.g_01040	Syal.g_02070
OG0002333	Prbl.g_01038	Syal.g_02072
OG0002334	Prbl.g_00250	Syal.g_00027
OG0002335	Prbl.g_00232	Syal.g_00378, Syal.g_00379
OG0002336	Prbl.g_01338	Syal.g_00460
OG0002337	Prbl.g_01460	Syal.g_01256
OG0002340	Prbl.g_00133	Syal.g_00973
OG0002350	Prbl.g_01192	Syal.g_00335
OG0002382	Prbl.g_00520	Syal.g_02906
OG0002390	Prbl.g_00081	Syal.g_00942
OG0002391	Prbl.g_01009	Syal.g_00848
OG0002394	Prbl.g_02265	Syal.g_01028
OG0002432	Prbl.g_02262	Syal.g_01034, Syal.g_01035, Syal.g_01036
OG0002433	Prbl.g_00477	Syal.g_00969
OG0002434	Prbl.g_01893	Syal.g_02802
OG0002438	Prbl.g_01843	Syal.g_01088
OG0002440	Prbl.g_02534	Syal.g_01916
OG0002444	Prbl.g_00239	Syal.g_00055
OG0002446	Prbl.g_01336	Syal.g_00436
OG0002447	Prbl.g_01352	Syal.g_00478
OG0002451	Prbl.g_01533	Syal.g_00743
OG0002461	Prbl.g_00626	Syal.g_00503
OG0002492	Prbl.g_02264	Syal.g_01030, Syal.g_01029, Syal.g_01031
OG0002494	Prbl.g_00459	Syal.g_02768
OG0002496	Prbl.g_02302	Syal.g_01193
OG0002563	Prbl.g_00217	Syal.g_00071
OG0002568	Prbl.g_01767	Syal.g_02756
OG0002569	Prbl.g_02301	Syal.g_02132, Syal.g_01194
OG0002570	Prbl.g_02299	Syal.g_01197
OG0002577	Prbl.g_00637	Syal.g_00511
OG0002580	Prbl.g_02176	Syal.g_01129
OG0002582	Prbl.g_02047	Syal.g_01382
OG0002590	Prbl.g_01044	Syal.g_00017
OG0002593	Prbl.g_01385	Syal.g_02964
OG0002631	Prbl.g_01157	Syal.g_00791
OG0002632	Prbl.g_02263	Syal.g_01033
OG0002633	Prbl.g_00736	Syal.g_00051
OG0002636	Prbl.g_01090	Syal.g_01570
OG0002637	Prbl.g_01698	Syal.g_02502
OG0002639	Prbl.g_01876	Syal.g_01535
OG0002641	Prbl.g_02303	Syal.g_01192
OG0002642	Prbl.g_02300	Syal.g_01196
OG0002643	Prbl.g_02292	Syal.g_02377
OG0002644	Prbl.g_01648	Syal.g_02627
OG0002645	Prbl.g_01649	Syal.g_02626
OG0002648	Prbl.g_02247	Syal.g_01058
OG0002649	Prbl.g_02246	Syal.g_01059
OG0002650	Prbl.g_02245	Syal.g_01060
OG0002652	Prbl.g_00688	Syal.g_02486, Syal.g_03010
OG0002704	Prbl.g_02035	Syal.g_00188
OG0002705	Prbl.g_02384	Syal.g_02503
OG0002711	Prbl.g_01607	Syal.g_00278
OG0002712	Prbl.g_01650	Syal.g_02625
OG0002713	Prbl.g_01654	Syal.g_02624
OG0002717	Prbl.g_00128	Syal.g_00977
OG0002795	Prbl.g_02031	Syal.g_00185
OG0002798	Prbl.g_02093	Syal.g_01662
OG0002802	Prbl.g_02512	Syal.g_01949
OG0002803	Prbl.g_01608	Syal.g_01540
OG0002844	Prbl.g_02032	Syal.g_00186
OG0002845	Prbl.g_01227	Syal.g_01490
OG0002909	Prbl.g_01673	Syal.g_02520
OG0002938	Prbl.g_02037	Syal.g_01520
OG0002940	Prbl.g_00122	Syal.g_00984
OG0002941	Prbl.g_00055	Syal.g_01497, Syal.g_02156
OG0003038	Prbl.g_00357	Syal.g_01940, Syal.g_01939
OG0003048	Prbl.g_00141	Syal.g_01221
OG0003052	Prbl.g_01424	Syal.g_01295
OG0003091	Prbl.g_00123	Syal.g_00983
OG0003092	Prbl.g_01150	Syal.g_00435
OG0003095	Prbl.g_00481, Prbl.g_00102	Syal.g_01885
OG0003098	Prbl.g_01479	Syal.g_00492
OG0003197	Prbl.g_02419	Syal.g_02268
OG0003219	Prbl.g_02660	Syal.g_02862
OG0003249	Prbl.g_01239	Syal.g_00987
OG0003251	Prbl.g_01033	Syal.g_02173
OG0003252	Prbl.g_02033	Syal.g_01504
OG0003253	Prbl.g_00876	Syal.g_01330
OG0003382	Prbl.g_01803	Syal.g_01945
OG0003501	Prbl.g_01237	Syal.g_00985
OG0003502	Prbl.g_01238	Syal.g_00986
OG0003505	Prbl.g_00737	Syal.g_00788
OG0003506	Prbl.g_02036	Syal.g_01521
OG0003508	Prbl.g_02179	Syal.g_00600
OG0003673	Prbl.g_01951	Syal.g_02037
OG0004289	Prbl.g_00157	Syal.g_00070
