Orthogroup	Syat	Syar
OG0002042	Syat.g_00569	Syar.g_02530
OG0002043	Syat.g_00625	Syar.g_02580
OG0002045	Syat.g_01381	Syar.g_01265
OG0002046	Syat.g_01397	Syar.g_01258
OG0002047	Syat.g_02951	Syar.g_01160
OG0002048	Syat.g_01636	Syar.g_01092
OG0002049	Syat.g_01840	Syar.g_01016
OG0002051	Syat.g_02848	Syar.g_00116
OG0002054	Syat.g_02555	Syar.g_00876
OG0002055	Syat.g_02428	Syar.g_00872
OG0002056	Syat.g_02078	Syar.g_00243, Syar.g_00242
OG0002107	Syat.g_00953	Syar.g_00313
OG0002107	Syat.g_02429	Syar.g_00870
OG0002107	Syat.g_00994	Syar.g_00670
OG0002109	Syat.g_01923, Syat.g_01752	Syar.g_00759, Syar.g_01997
OG0002110	Syat.g_02552	Syar.g_00859
OG0002114	Syat.g_01366	Syar.g_00920, Syar.g_01908
OG0002116	Syat.g_03094	Syar.g_02897
OG0002119	Syat.g_02752	Syar.g_00950
OG0002120	Syat.g_02459	Syar.g_01671
OG0002123	Syat.g_00662	Syar.g_01489, Syar.g_01579
OG0002129	Syat.g_01280	Syar.g_02862
OG0002131	Syat.g_02451	Syar.g_00424
OG0002132	Syat.g_02553	Syar.g_00866
OG0002134	Syat.g_02186	Syar.g_00257
OG0002135	Syat.g_03043	Syar.g_02966
OG0002136	Syat.g_03044	Syar.g_02965
OG0002137	Syat.g_02464	Syar.g_00799
OG0002137	Syat.g_00095	Syar.g_02703
OG0002137	Syat.g_02021	Syar.g_01760
OG0002138	Syat.g_02879, Syat.g_02880, Syat.g_00820	Syar.g_02036
OG0002139	Syat.g_00884	Syar.g_01729
OG0002142	Syat.g_01239	Syar.g_02820
OG0002143	Syat.g_00973	Syar.g_00890
OG0002144	Syat.g_03389	Syar.g_01020
OG0002145	Syat.g_00826	Syar.g_01441, Syar.g_00366, Syar.g_01740
OG0002154	Syat.g_00084	Syar.g_00251
OG0002159	Syat.g_01548	Syar.g_03094
OG0002160	Syat.g_02996	Syar.g_03003
OG0002161	Syat.g_01272	Syar.g_00923
OG0002163	Syat.g_02644	Syar.g_00383
OG0002166	Syat.g_03397	Syar.g_02857
OG0002167	Syat.g_01778	Syar.g_01875
OG0002172	Syat.g_02739	Syar.g_00940
OG0002173	Syat.g_02754	Syar.g_00952
OG0002174	Syat.g_02511	Syar.g_00707
OG0002179	Syat.g_02153	Syar.g_00660
OG0002180	Syat.g_02069	Syar.g_00233
OG0002181	Syat.g_02001	Syar.g_00204
OG0002182	Syat.g_03097	Syar.g_02901
OG0002183	Syat.g_01529	Syar.g_03082
OG0002184	Syat.g_01525	Syar.g_03078
OG0002185	Syat.g_01487	Syar.g_03056
OG0002186	Syat.g_03045	Syar.g_02964
OG0002187	Syat.g_03046	Syar.g_02963
OG0002188	Syat.g_03118	Syar.g_02924
OG0002189	Syat.g_03117	Syar.g_02923
OG0002190	Syat.g_03080	Syar.g_02883
OG0002191	Syat.g_02668, Syat.g_01001	Syar.g_02078
OG0002192	Syat.g_00298	Syar.g_01950
OG0002194	Syat.g_00889	Syar.g_01726
OG0002195	Syat.g_00434	Syar.g_01611
OG0002196	Syat.g_00464	Syar.g_02625
OG0002197	Syat.g_00541	Syar.g_02501
OG0002199	Syat.g_00393	Syar.g_02432
OG0002200	Syat.g_01225	Syar.g_02808
OG0002201	Syat.g_00004	Syar.g_02176
OG0002202	Syat.g_00005	Syar.g_02177
OG0002203	Syat.g_00006	Syar.g_02178
OG0002204	Syat.g_00029	Syar.g_02196
OG0002205	Syat.g_00047	Syar.g_02293
OG0002206	Syat.g_00058, Syat.g_01056	Syar.g_02303
OG0002207	Syat.g_00068	Syar.g_02313
OG0002208	Syat.g_03165	Syar.g_01464
OG0002209	Syat.g_01606	Syar.g_01126
OG0002210	Syat.g_01627	Syar.g_01101
OG0002211	Syat.g_01789	Syar.g_01065
OG0002212	Syat.g_02702	Syar.g_00896
OG0002213	Syat.g_02697	Syar.g_00312
OG0002214	Syat.g_02401	Syar.g_00449
OG0002225	Syat.g_00950	Syar.g_00315
OG0002225	Syat.g_02431	Syar.g_00868
OG0002225	Syat.g_00993	Syar.g_00669
OG0002229	Syat.g_02254	Syar.g_00550
OG0002231	Syat.g_00444	Syar.g_02338
OG0002235	Syat.g_00462	Syar.g_02621
OG0002238	Syat.g_00491	Syar.g_00738
OG0002239	Syat.g_01095	Syar.g_02678
OG0002241	Syat.g_01398	Syar.g_01257
OG0002243	Syat.g_02803	Syar.g_03030
OG0002244	Syat.g_00744	Syar.g_01824
OG0002248	Syat.g_00837	Syar.g_01693
OG0002250	Syat.g_01530	Syar.g_03084
OG0002251	Syat.g_03077	Syar.g_02880
OG0002252	Syat.g_02625	Syar.g_00694
OG0002253	Syat.g_01145	Syar.g_02770
OG0002254	Syat.g_00691	Syar.g_01556
OG0002255	Syat.g_00556	Syar.g_02518
OG0002256	Syat.g_00179	Syar.g_02069
OG0002258	Syat.g_00030	Syar.g_02197
OG0002259	Syat.g_03274	Syar.g_02350
OG0002260	Syat.g_00883	Syar.g_01730
OG0002270	Syat.g_00352	Syar.g_02461
OG0002270	Syat.g_00351	Syar.g_02463, Syar.g_02462
OG0002277	Syat.g_02270	Syar.g_00541
OG0002289	Syat.g_01401	Syar.g_01255
OG0002292	Syat.g_02822	Syar.g_01001
OG0002296	Syat.g_01332	Syar.g_01411
OG0002300	Syat.g_00977	Syar.g_01877
OG0002305	Syat.g_01576	Syar.g_03125
OG0002306	Syat.g_02502	Syar.g_00699
OG0002308	Syat.g_03129	Syar.g_02935
OG0002308	Syat.g_00470	Syar.g_02630
OG0002309	Syat.g_00722	Syar.g_01814
OG0002330	Syat.g_01093	Syar.g_02675
OG0002332	Syat.g_00492	Syar.g_00739
OG0002333	Syat.g_00490	Syar.g_00737
OG0002340	Syat.g_02781	Syar.g_00960
OG0002341	Syat.g_02712, Syat.g_02713	Syar.g_00900
OG0002343	Syat.g_01871	Syar.g_00158
OG0002348	Syat.g_02603	Syar.g_00309
OG0002349	Syat.g_03010	Syar.g_02990
OG0002354	Syat.g_00577	Syar.g_02538
OG0002355	Syat.g_01013	Syar.g_02830
OG0002358	Syat.g_01520	Syar.g_03073
OG0002359	Syat.g_01340	Syar.g_01404
OG0002364	Syat.g_00626	Syar.g_02581
OG0002375	Syat.g_01219	Syar.g_02697
OG0002382	Syat.g_03179	Syar.g_01478
OG0002384	Syat.g_00943	Syar.g_00354
OG0002390	Syat.g_02830	Syar.g_01008
OG0002391	Syat.g_02932	Syar.g_00047
OG0002393	Syat.g_03074	Syar.g_00817
OG0002394	Syat.g_02710	Syar.g_00901
OG0002396	Syat.g_01817	Syar.g_01039
OG0002402	Syat.g_00791	Syar.g_01376
OG0002404	Syat.g_01875	Syar.g_00162
OG0002409	Syat.g_02505	Syar.g_00702
OG0002410	Syat.g_02412	Syar.g_00441
OG0002411	Syat.g_00519	Syar.g_02480
OG0002412	Syat.g_01898	Syar.g_01319
OG0002429	Syat.g_01538	Syar.g_03091
OG0002430	Syat.g_01100	Syar.g_02681
OG0002431	Syat.g_01101	Syar.g_02682
OG0002443	Syat.g_00335	Syar.g_02022
OG0002444	Syat.g_01360	Syar.g_00843
OG0002447	Syat.g_01399	Syar.g_01256
OG0002463	Syat.g_00337	Syar.g_01743
OG0002466	Syat.g_02995	Syar.g_03004
OG0002469	Syat.g_00908	Syar.g_01705
OG0002473	Syat.g_01498	Syar.g_00423
OG0002474	Syat.g_00713	Syar.g_01805
OG0002476	Syat.g_01671	Syar.g_02035
OG0002496	Syat.g_02437	Syar.g_02281
OG0002519	Syat.g_02425	Syar.g_01448
OG0002522	Syat.g_02984	Syar.g_01216
OG0002525	Syat.g_02650	Syar.g_02875
OG0002527	Syat.g_00835	Syar.g_00731
OG0002528	Syat.g_00833	Syar.g_00729
OG0002529	Syat.g_01427	Syar.g_00732
OG0002530	Syat.g_00990	Syar.g_00666
OG0002530	Syat.g_03379	Syar.g_01223
OG0002531	Syat.g_00992	Syar.g_00668
OG0002537	Syat.g_02827	Syar.g_01005
OG0002541	Syat.g_01628	Syar.g_01100
OG0002542	Syat.g_03396	Syar.g_01747
OG0002543	Syat.g_02676	Syar.g_00348
OG0002547	Syat.g_00759	Syar.g_00682, Syar.g_01843
OG0002548	Syat.g_00327	Syar.g_01645
OG0002549	Syat.g_01907	Syar.g_01198, Syar.g_01262, Syar.g_01665, Syar.g_01896, Syar.g_01782
OG0002559	Syat.g_00145	Syar.g_01267
OG0002566	Syat.g_02065	Syar.g_02971
OG0002572	Syat.g_01014	Syar.g_02030
OG0002573	Syat.g_01361	Syar.g_00844
OG0002578	Syat.g_02842	Syar.g_00252
OG0002589	Syat.g_01757	Syar.g_00750, Syar.g_00758
OG0002592	Syat.g_02707	Syar.g_00903
OG0002598	Syat.g_00970	Syar.g_02254
OG0002601	Syat.g_00834	Syar.g_00730
OG0002602	Syat.g_02441	Syar.g_00328
OG0002607	Syat.g_01370	Syar.g_01274
OG0002610	Syat.g_01616	Syar.g_01116
OG0002612	Syat.g_03359	Syar.g_00420
OG0002612	Syat.g_00871	Syar.g_02049
OG0002613	Syat.g_01388	Syar.g_00295
OG0002614	Syat.g_00123	Syar.g_00406
OG0002615	Syat.g_03030	Syar.g_02387
OG0002615	Syat.g_00274	Syar.g_02731
OG0002622	Syat.g_00572	Syar.g_02533
OG0002638	Syat.g_00797	Syar.g_02342
OG0002668	Syat.g_01359	Syar.g_00839, Syar.g_00841
OG0002669	Syat.g_01119	Syar.g_00710
OG0002677	Syat.g_01996	Syar.g_00199
OG0002678	Syat.g_00688	Syar.g_02004
OG0002679	Syat.g_01008	Syar.g_01710
OG0002680	Syat.g_00692	Syar.g_01757
OG0002684	Syat.g_02645	Syar.g_00381
OG0002685	Syat.g_01010	Syar.g_01500
OG0002687	Syat.g_01393, Syat.g_01771	Syar.g_01769
OG0002687	Syat.g_00104	Syar.g_01251
OG0002700	Syat.g_03378	Syar.g_01979
OG0002711	Syat.g_02382	Syar.g_01610
OG0002714	Syat.g_00334	Syar.g_02057
OG0002722	Syat.g_01202	Syar.g_02708
OG0002723	Syat.g_01218	Syar.g_02763
OG0002724	Syat.g_01745	Syar.g_00770
OG0002724	Syat.g_01744, Syat.g_01736	Syar.g_00780
OG0002730	Syat.g_03294	Syar.g_01595
OG0002731	Syat.g_00687	Syar.g_01559
OG0002733	Syat.g_03323	Syar.g_01291
OG0002735	Syat.g_01051	Syar.g_01681
OG0002735	Syat.g_01785	Syar.g_03061
OG0002743	Syat.g_01050	Syar.g_01678
OG0002747	Syat.g_01009	Syar.g_02251
OG0002750	Syat.g_00763	Syar.g_02110
OG0002751	Syat.g_00762	Syar.g_02345
OG0002753	Syat.g_03391	Syar.g_02273
OG0002755	Syat.g_00828	Syar.g_01442, Syar.g_01741
OG0002760	Syat.g_03406	Syar.g_02168
OG0002761	Syat.g_02564	Syar.g_01363
OG0002763	Syat.g_01944	Syar.g_00184, Syar.g_02101
OG0002764	Syat.g_00824	Syar.g_02411
OG0002765	Syat.g_03351, Syat.g_03354, Syat.g_00875, Syat.g_03350	Syar.g_02045
OG0002766	Syat.g_03245	Syar.g_02385
OG0002766	Syat.g_01920, Syat.g_03244	Syar.g_02730
OG0002776	Syat.g_00949	Syar.g_00316
OG0002776	Syat.g_02432	Syar.g_00867
OG0002787	Syat.g_01946	Syar.g_00399
OG0002788	Syat.g_01947	Syar.g_00398
OG0002789	Syat.g_01948	Syar.g_00397
OG0002790	Syat.g_01949	Syar.g_00396
OG0002791	Syat.g_01950	Syar.g_00395
OG0002792	Syat.g_01951	Syar.g_00394
OG0002793	Syat.g_01952	Syar.g_00393
OG0002797	Syat.g_03135	Syar.g_02933
OG0002799	Syat.g_00942	Syar.g_00924
OG0002800	Syat.g_02220	Syar.g_01750
OG0002801	Syat.g_00793	Syar.g_01383
OG0002808	Syat.g_02300	Syar.g_00512
OG0002849	Syat.g_02024	Syar.g_02752
OG0002855	Syat.g_01052	Syar.g_02577
OG0002859	Syat.g_00995	Syar.g_00671
OG0002864	Syat.g_00654	Syar.g_02006
OG0002868	Syat.g_02386	Syar.g_00740
OG0002872	Syat.g_02825	Syar.g_02916
OG0002874	Syat.g_01989	Syar.g_01138
OG0002875	Syat.g_01988	Syar.g_01137
OG0002876	Syat.g_01986	Syar.g_01135
OG0002877	Syat.g_01984	Syar.g_01133
OG0002878	Syat.g_01983	Syar.g_01132
OG0002879	Syat.g_01697	Syar.g_02758
OG0002881	Syat.g_01919, Syat.g_03246	Syar.g_02084, Syar.g_02386
OG0002883	Syat.g_01903, Syat.g_02360, Syat.g_00156, Syat.g_02609, Syat.g_00144, Syat.g_00140, Syat.g_02582	Syar.g_01638
OG0002895	Syat.g_01751	Syar.g_00760
OG0002899	Syat.g_01972	Syar.g_00767, Syar.g_01995
OG0002939	Syat.g_01543	Syar.g_00898
OG0002952	Syat.g_02407	Syar.g_01594
OG0002969	Syat.g_00988	Syar.g_00664
OG0002970	Syat.g_00989	Syar.g_00665
OG0002971	Syat.g_00996	Syar.g_02141, Syar.g_00673
OG0002979	Syat.g_02462	Syar.g_00881, Syar.g_00883, Syar.g_02105
OG0002983	Syat.g_00358	Syar.g_02454
OG0002985	Syat.g_01432	Syar.g_02832
OG0002991	Syat.g_01987	Syar.g_01136
OG0002992	Syat.g_01985	Syar.g_01134
OG0002993	Syat.g_01698	Syar.g_02382, Syar.g_02757
OG0002994	Syat.g_01721	Syar.g_00802
OG0002996	Syat.g_02782	Syar.g_00961
OG0002998	Syat.g_01722, Syat.g_01894	Syar.g_01670
OG0002999	Syat.g_00227	Syar.g_01966
OG0003000	Syat.g_01282	Syar.g_02864
OG0003002	Syat.g_01729, Syat.g_01765, Syat.g_01732	Syar.g_00790
OG0003003	Syat.g_01977, Syat.g_02182	Syar.g_02158
OG0003004	Syat.g_00107	Syar.g_00787
OG0003006	Syat.g_02359, Syat.g_00157, Syat.g_02610, Syat.g_00264, Syat.g_01392	Syar.g_02087
OG0003007	Syat.g_01057	Syar.g_02220
OG0003010	Syat.g_01211	Syar.g_02705
OG0003036	Syat.g_00979	Syar.g_01874
OG0003037	Syat.g_01581	Syar.g_03130
OG0003041	Syat.g_01724	Syar.g_02071
OG0003045	Syat.g_01541	Syar.g_02005
OG0003053	Syat.g_01495	Syar.g_03060
OG0003056	Syat.g_03134	Syar.g_02940
OG0003057	Syat.g_03133	Syar.g_02939
OG0003058	Syat.g_03132	Syar.g_02938
OG0003065	Syat.g_01502	Syar.g_02033
OG0003094	Syat.g_01364	Syar.g_00847, Syar.g_00370
OG0003101	Syat.g_02022	Syar.g_02753
OG0003113	Syat.g_00997	Syar.g_00672
OG0003127	Syat.g_00571	Syar.g_02532
OG0003134	Syat.g_01509	Syar.g_03071
OG0003135	Syat.g_02823	Syar.g_01002
OG0003136	Syat.g_00966	Syar.g_02000
OG0003145	Syat.g_02601	Syar.g_00893
OG0003146	Syat.g_01362	Syar.g_00845
OG0003147	Syat.g_01270	Syar.g_02111
OG0003149	Syat.g_02527	Syar.g_00687
OG0003150	Syat.g_02528	Syar.g_00686
OG0003154	Syat.g_01762	Syar.g_00753
OG0003154	Syat.g_01759	Syar.g_00756
OG0003159	Syat.g_01213	Syar.g_02702
OG0003190	Syat.g_02370	Syar.g_02001
OG0003224	Syat.g_00445	Syar.g_00392
OG0003260	Syat.g_02363	Syar.g_02361
OG0003261	Syat.g_00881	Syar.g_01202
OG0003281	Syat.g_00771	Syar.g_02258
OG0003282	Syat.g_00770	Syar.g_02257
OG0003283	Syat.g_01059	Syar.g_01355, Syar.g_03176
OG0003291	Syat.g_02453, Syat.g_01535	Syar.g_03089
OG0003293	Syat.g_03395	Syar.g_01567
OG0003299	Syat.g_02518	Syar.g_00625
OG0003300	Syat.g_02519	Syar.g_00626
OG0003301	Syat.g_01061, Syat.g_01060	Syar.g_00289
OG0003303	Syat.g_02569	Syar.g_00742
OG0003305	Syat.g_01352	Syar.g_01392
OG0003308	Syat.g_01600	Syar.g_01555
OG0003309	Syat.g_01134	Syar.g_02392, Syar.g_02399, Syar.g_02398
OG0003310	Syat.g_02602	Syar.g_00894
OG0003311	Syat.g_00760	Syar.g_02509
OG0003316	Syat.g_01728, Syat.g_01731	Syar.g_00791
OG0003317	Syat.g_01978	Syar.g_00389
OG0003318	Syat.g_01508	Syar.g_02002
OG0003319	Syat.g_00310	Syar.g_02828
OG0003321	Syat.g_01962	Syar.g_01224
OG0003322	Syat.g_01049	Syar.g_01677
OG0003323	Syat.g_00715	Syar.g_01807
OG0003324	Syat.g_00046	Syar.g_02290, Syar.g_00812
OG0003328	Syat.g_01727	Syar.g_00794
OG0003328	Syat.g_01425	Syar.g_01195
OG0003329	Syat.g_02393	Syar.g_00458
OG0003330	Syat.g_00134, Syat.g_02438	Syar.g_00884
OG0003332	Syat.g_03250	Syar.g_01529
OG0003333	Syat.g_01968	Syar.g_01993
OG0003333	Syat.g_01748	Syar.g_00768
OG0003334	Syat.g_01515, Syat.g_03198, Syat.g_02033, Syat.g_02115, Syat.g_02617	Syar.g_01651
OG0003493	Syat.g_02607, Syat.g_02266	Syar.g_00801
OG0003504	Syat.g_00336	Syar.g_02598
OG0003511	Syat.g_01130	Syar.g_02755
OG0003515	Syat.g_01139	Syar.g_02404
OG0003526	Syat.g_03068	Syar.g_00821
OG0003546	Syat.g_02637	Syar.g_00430
OG0003547	Syat.g_02636	Syar.g_00429
OG0003551	Syat.g_03189	Syar.g_01487
OG0003556	Syat.g_02575, Syat.g_02585	Syar.g_02266
OG0003561	Syat.g_00377	Syar.g_02433
OG0003564	Syat.g_02098	Syar.g_00832
OG0003565	Syat.g_00323	Syar.g_02284
OG0003567	Syat.g_01506	Syar.g_02153
OG0003573	Syat.g_00936	Syar.g_01233
OG0003574	Syat.g_02635	Syar.g_01907
OG0003576	Syat.g_02467	Syar.g_02076
OG0003577	Syat.g_00750, Syat.g_02624	Syar.g_01739
OG0003578	Syat.g_00861	Syar.g_01892
OG0003579	Syat.g_00714	Syar.g_01806
OG0003580	Syat.g_01000	Syar.g_00402
OG0003581	Syat.g_00999	Syar.g_00401
OG0003582	Syat.g_00998	Syar.g_00400
OG0003583	Syat.g_00397	Syar.g_01919
OG0003584	Syat.g_00110	Syar.g_02409
OG0003585	Syat.g_00089	Syar.g_02333
OG0003586	Syat.g_00069	Syar.g_02314
OG0003587	Syat.g_00050	Syar.g_02296
OG0003589	Syat.g_03386	Syar.g_00816
OG0003590	Syat.g_01065	Syar.g_01356
OG0003591	Syat.g_00007	Syar.g_02179
OG0003593	Syat.g_00855	Syar.g_02792
OG0003594	Syat.g_01129	Syar.g_01191
OG0003594	Syat.g_02563	Syar.g_02061
OG0003596	Syat.g_01419	Syar.g_01248
OG0003597	Syat.g_02194	Syar.g_00620
OG0003598	Syat.g_01999	Syar.g_00202
OG0003599	Syat.g_01624	Syar.g_01108
OG0003600	Syat.g_01394, Syat.g_01769	Syar.g_01329
OG0003602	Syat.g_00922	Syar.g_01701
OG0003603	Syat.g_03265	Syar.g_01544
OG0003604	Syat.g_03233	Syar.g_01520
OG0003605	Syat.g_01558	Syar.g_03105
OG0003606	Syat.g_01064, Syat.g_00947	Syar.g_02226
OG0003608	Syat.g_00160	Syar.g_01337, Syar.g_02124
OG0003609	Syat.g_01003	Syar.g_00326
OG0003610	Syat.g_02366	Syar.g_00985, Syar.g_00308
OG0003611	Syat.g_00857	Syar.g_00416
OG0003612	Syat.g_02599, Syat.g_03243	Syar.g_01596, Syar.g_01518
OG0003613	Syat.g_01774	Syar.g_02113
OG0003814	Syat.g_01122, Syat.g_02245	Syar.g_02393
OG0003834	Syat.g_01406	Syar.g_02750
OG0003860	Syat.g_00847	Syar.g_02041
OG0003888	Syat.g_01496	Syar.g_01777
OG0003915	Syat.g_02717	Syar.g_00907
OG0003933	Syat.g_01935	Syar.g_02373
OG0003939	Syat.g_01314	Syar.g_01423
OG0003942	Syat.g_00221	Syar.g_01692, Syar.g_01313
OG0003944	Syat.g_01969	Syar.g_00786
OG0003945	Syat.g_00245, Syat.g_01964	Syar.g_02379
OG0003947	Syat.g_01979	Syar.g_00691
OG0003948	Syat.g_02638	Syar.g_01660
OG0003949	Syat.g_02436, Syat.g_00822	Syar.g_01547
OG0003950	Syat.g_00860	Syar.g_01893
OG0003951	Syat.g_00859	Syar.g_01894
OG0003952	Syat.g_00937	Syar.g_02876
OG0003953	Syat.g_00848	Syar.g_02855
OG0003954	Syat.g_02548	Syar.g_00646
OG0003955	Syat.g_00633	Syar.g_02588
OG0003957	Syat.g_00548	Syar.g_02510
OG0003958	Syat.g_00415	Syar.g_01673
OG0003959	Syat.g_03370	Syar.g_01231
OG0003960	Syat.g_03373	Syar.g_01229
OG0003961	Syat.g_03374	Syar.g_01228
OG0003962	Syat.g_03375	Syar.g_01227
OG0003963	Syat.g_03376	Syar.g_01226
OG0003964	Syat.g_03377	Syar.g_01225
OG0003965	Syat.g_03380	Syar.g_01222
OG0003966	Syat.g_03381	Syar.g_01221
OG0003967	Syat.g_03384	Syar.g_01218
OG0003968	Syat.g_03385	Syar.g_01217
OG0003969	Syat.g_00961	Syar.g_02222
OG0003972	Syat.g_01058	Syar.g_02023
OG0003973	Syat.g_00185	Syar.g_01357
OG0003974	Syat.g_03130	Syar.g_02936
OG0003975	Syat.g_03131	Syar.g_02937
OG0003976	Syat.g_01740	Syar.g_00798
OG0003977	Syat.g_02549	Syar.g_00647
OG0003978	Syat.g_02118	Syar.g_00597
OG0003979	Syat.g_01882	Syar.g_00168
OG0003980	Syat.g_01770	Syar.g_01328
OG0003981	Syat.g_01006	Syar.g_02025
OG0003982	Syat.g_00215	Syar.g_01976
OG0003984	Syat.g_01574	Syar.g_02019, Syar.g_03123
OG0003986	Syat.g_02683	Syar.g_00343
OG0003989	Syat.g_02844, Syat.g_01544	Syar.g_00120
OG0003990	Syat.g_00761, Syat.g_02179	Syar.g_01827
OG0003991	Syat.g_00983	Syar.g_01900, Syar.g_01903
OG0003993	Syat.g_00231	Syar.g_01253, Syar.g_01250
OG0003995	Syat.g_02634	Syar.g_00428
OG0003997	Syat.g_02007, Syat.g_01726	Syar.g_00795
OG0003998	Syat.g_00829	Syar.g_02108
OG0003999	Syat.g_02209	Syar.g_00560
OG0003999	Syat.g_02493	Syar.g_00436
OG0004000	Syat.g_00864	Syar.g_00810
OG0004000	Syat.g_00838	Syar.g_01833
OG0004001	Syat.g_00512, Syat.g_01275	Syar.g_00921
OG0004083	Syat.g_02101	Syar.g_00828
OG0004298	Syat.g_01131	Syar.g_02756
OG0004301	Syat.g_01138	Syar.g_02403
OG0004328	Syat.g_01933	Syar.g_00297
OG0004349	Syat.g_01143	Syar.g_02365
OG0004368	Syat.g_02455	Syar.g_00891
OG0004415	Syat.g_00246, Syat.g_01965	Syar.g_02378
OG0004430	Syat.g_03392	Syar.g_01751
OG0004433	Syat.g_00086	Syar.g_02330
OG0004434	Syat.g_03372	Syar.g_01230
OG0004435	Syat.g_03382	Syar.g_01220
OG0004436	Syat.g_03383	Syar.g_01219
OG0004438	Syat.g_00928	Syar.g_01864
OG0004439	Syat.g_00406	Syar.g_01668
OG0004440	Syat.g_00946	Syar.g_00317
OG0004441	Syat.g_00324	Syar.g_02285
OG0004442	Syat.g_00325	Syar.g_02286
OG0004443	Syat.g_00326	Syar.g_02287
OG0004445	Syat.g_03279	Syar.g_02217
OG0004447	Syat.g_03128	Syar.g_02934
OG0004448	Syat.g_02026	Syar.g_01592
OG0004465	Syat.g_00991	Syar.g_00667
OG0004466	Syat.g_00872, Syat.g_03360	Syar.g_00421
OG0004467	Syat.g_01689	Syar.g_02095
OG0004468	Syat.g_03154	Syar.g_00405
OG0004469	Syat.g_03156	Syar.g_00403
OG0004470	Syat.g_00389	Syar.g_03063
OG0004471	Syat.g_03031	Syar.g_00409
OG0004473	Syat.g_01191	Syar.g_02748, Syar.g_02745
OG0004474	Syat.g_00025	Syar.g_02192
OG0004475	Syat.g_00026	Syar.g_02193
OG0004486	Syat.g_03009	Syar.g_02991
OG0004487	Syat.g_03158	Syar.g_01654
OG0004489	Syat.g_00858	Syar.g_01661
OG0004493	Syat.g_03347	Syar.g_02043
OG0004494	Syat.g_01758	Syar.g_00749, Syar.g_00757
OG0004496	Syat.g_01739, Syat.g_01738	Syar.g_01204
OG0004497	Syat.g_01711	Syar.g_00373, Syar.g_00375
OG0004498	Syat.g_00856	Syar.g_00415
OG0004499	Syat.g_02492, Syat.g_00387	Syar.g_00432
OG0004500	Syat.g_01039, Syat.g_01784	Syar.g_00683
OG0004501	Syat.g_01730	Syar.g_00777, Syar.g_00781, Syar.g_00792
OG0004503	Syat.g_03032	Syar.g_01861, Syar.g_01655
OG0004504	Syat.g_00869	Syar.g_01834
OG0004505	Syat.g_00395, Syat.g_01195	Syar.g_02159
OG0005011	Syat.g_02556	Syar.g_00885
OG0005035	Syat.g_02383	Syar.g_01669
OG0005114	Syat.g_02520	Syar.g_00627
OG0005186	Syat.g_01410	Syar.g_02746
OG0005196	Syat.g_02600	Syar.g_02017
OG0005218	Syat.g_01078	Syar.g_01925
OG0005219	Syat.g_01079	Syar.g_01924
OG0005220	Syat.g_01080	Syar.g_01923
OG0005221	Syat.g_01081	Syar.g_01922
OG0005222	Syat.g_01082	Syar.g_01921
OG0005229	Syat.g_01400	Syar.g_01254
OG0005255	Syat.g_00830	Syar.g_02267
OG0005266	Syat.g_02183	Syar.g_02848
OG0005267	Syat.g_02184	Syar.g_02847
OG0005277	Syat.g_02566	Syar.g_01325
OG0005283	Syat.g_00975	Syar.g_00889
OG0005288	Syat.g_01668	Syar.g_02595
OG0005289	Syat.g_00181	Syar.g_02166
OG0005291	Syat.g_01971	Syar.g_00766
OG0005293	Syat.g_02779	Syar.g_00191, Syar.g_01350
OG0005294	Syat.g_02498	Syar.g_00319
OG0005295	Syat.g_02499	Syar.g_00320
OG0005296	Syat.g_03163	Syar.g_00413
OG0005297	Syat.g_02495	Syar.g_00434
OG0005298	Syat.g_02494	Syar.g_00435
OG0005300	Syat.g_03061	Syar.g_00663
OG0005301	Syat.g_01893	Syar.g_00677
OG0005302	Syat.g_02380	Syar.g_00743
OG0005303	Syat.g_01725	Syar.g_00782
OG0005304	Syat.g_01438	Syar.g_00849
OG0005305	Syat.g_00948	Syar.g_00873
OG0005306	Syat.g_02789	Syar.g_00972
OG0005307	Syat.g_01426, Syat.g_02468	Syar.g_01194
OG0005308	Syat.g_02826	Syar.g_01232
OG0005309	Syat.g_01367	Syar.g_01277
OG0005310	Syat.g_00795	Syar.g_01749
OG0005312	Syat.g_01955	Syar.g_01835
OG0005313	Syat.g_00650	Syar.g_01848
OG0005314	Syat.g_00649	Syar.g_01849
OG0005315	Syat.g_00648	Syar.g_01850
OG0005316	Syat.g_00647	Syar.g_01851
OG0005317	Syat.g_00646	Syar.g_01852
OG0005318	Syat.g_00727	Syar.g_01862
OG0005319	Syat.g_00888	Syar.g_01943
OG0005320	Syat.g_00218	Syar.g_02018
OG0005321	Syat.g_02538	Syar.g_02060
OG0005322	Syat.g_02628	Syar.g_02082
OG0005323	Syat.g_01982	Syar.g_02126
OG0005324	Syat.g_00394	Syar.g_02160
OG0005325	Syat.g_01133	Syar.g_02397, Syar.g_02394
OG0005326	Syat.g_00347	Syar.g_02467
OG0005327	Syat.g_02081	Syar.g_02590
OG0005328	Syat.g_00487	Syar.g_02647
OG0005329	Syat.g_01464	Syar.g_02851
OG0006413	Syat.g_02137	Syar.g_00266
OG0006414	Syat.g_01930	Syar.g_00296
OG0006415	Syat.g_00952	Syar.g_00314
OG0006416	Syat.g_00866	Syar.g_00342
OG0006418	Syat.g_02633	Syar.g_00358
OG0006419	Syat.g_02632	Syar.g_00359
