Orthogroup	Syat	Syag
OG0002198	Syat.g_02588	Syag.g_00433
OG0002199	Syat.g_00393	Syag.g_00429
OG0002200	Syat.g_01225	Syag.g_01419
OG0002201	Syat.g_00004	Syag.g_00347
OG0002202	Syat.g_00005	Syag.g_00346
OG0002203	Syat.g_00006	Syag.g_00345
OG0002204	Syat.g_00029	Syag.g_00326
OG0002205	Syat.g_00047	Syag.g_00305
OG0002206	Syat.g_00058, Syat.g_01056	Syag.g_00293
OG0002207	Syat.g_00068	Syag.g_00283
OG0002208	Syat.g_03165	Syag.g_01534
OG0002209	Syat.g_01606	Syag.g_02852
OG0002210	Syat.g_01627	Syag.g_02803
OG0002211	Syat.g_01789	Syag.g_02765
OG0002212	Syat.g_02702	Syag.g_02111
OG0002213	Syat.g_02697	Syag.g_02115
OG0002214	Syat.g_02401	Syag.g_02250
OG0002231	Syat.g_00444, Syat.g_00098	Syag.g_01180
OG0002235	Syat.g_00462	Syag.g_00647
OG0002239	Syat.g_01095	Syag.g_01661
OG0002241	Syat.g_01398	Syag.g_01341
OG0002243	Syat.g_02803	Syag.g_02107
OG0002244	Syat.g_00744	Syag.g_01792
OG0002247	Syat.g_00054	Syag.g_00298
OG0002248	Syat.g_00837	Syag.g_01000
OG0002250	Syat.g_01530	Syag.g_01852
OG0002251	Syat.g_03077	Syag.g_01636
OG0002252	Syat.g_02625	Syag.g_01770
OG0002253	Syat.g_01145	Syag.g_01179
OG0002254	Syat.g_00691	Syag.g_00889
OG0002255	Syat.g_00556	Syag.g_00832
OG0002256	Syat.g_00179	Syag.g_01796
OG0002257	Syat.g_01714	Syag.g_00478
OG0002258	Syat.g_00030	Syag.g_00325
OG0002259	Syat.g_03274	Syag.g_01450
OG0002260	Syat.g_00883	Syag.g_01039
OG0002286	Syat.g_00266	Syag.g_02094
OG0002289	Syat.g_01401	Syag.g_01339
OG0002290	Syat.g_01453	Syag.g_02643
OG0002292	Syat.g_02822	Syag.g_02018
OG0002296	Syat.g_01332	Syag.g_01389
OG0002297	Syat.g_01433	Syag.g_00071
OG0002298	Syat.g_00559	Syag.g_00828
OG0002300	Syat.g_00977	Syag.g_00470
OG0002302	Syat.g_01307	Syag.g_01549
OG0002305	Syat.g_01576	Syag.g_01889
OG0002306	Syat.g_02502	Syag.g_02223
OG0002308	Syat.g_03129, Syat.g_00470	Syag.g_00657
OG0002330	Syat.g_01093	Syag.g_00992
OG0002343	Syat.g_01871	Syag.g_02669
OG0002348	Syat.g_02603	Syag.g_00117
OG0002349	Syat.g_03010	Syag.g_01747
OG0002352	Syat.g_02986	Syag.g_01130
OG0002354	Syat.g_00577	Syag.g_00811
OG0002355	Syat.g_01013	Syag.g_00254
OG0002357	Syat.g_02661	Syag.g_00469
OG0002358	Syat.g_01520	Syag.g_00031
OG0002359	Syat.g_01340	Syag.g_01381
OG0002382	Syat.g_03179	Syag.g_01519
OG0002385	Syat.g_00268	Syag.g_02096
OG0002386	Syat.g_01687	Syag.g_00473
OG0002391	Syat.g_02932	Syag.g_01916
OG0002394	Syat.g_02413, Syat.g_02710	Syag.g_02100
OG0002396	Syat.g_01817	Syag.g_02738
OG0002401	Syat.g_00630	Syag.g_01129
OG0002402	Syat.g_00791	Syag.g_00956
OG0002403	Syat.g_00821	Syag.g_01068
OG0002404	Syat.g_01875	Syag.g_02665
OG0002409	Syat.g_02505	Syag.g_02176
OG0002410	Syat.g_02412	Syag.g_02243
OG0002411	Syat.g_00519	Syag.g_00712
OG0002430	Syat.g_01100	Syag.g_01467
OG0002431	Syat.g_01101	Syag.g_01468
OG0002432	Syat.g_02706	Syag.g_02103
OG0002440	Syat.g_00706	Syag.g_00872
OG0002444	Syat.g_01360	Syag.g_01309
OG0002447	Syat.g_01399	Syag.g_01340
OG0002463	Syat.g_00337	Syag.g_02384
OG0002466	Syat.g_02995	Syag.g_01759
OG0002473	Syat.g_01498	Syag.g_01994, Syag.g_01282
OG0002474	Syat.g_00713	Syag.g_02716
OG0002475	Syat.g_01339	Syag.g_01382
OG0002476	Syat.g_01671	Syag.g_00921
OG0002492	Syat.g_02709	Syag.g_02101
OG0002494	Syat.g_00034	Syag.g_00319
OG0002496	Syat.g_02437	Syag.g_00540
OG0002522	Syat.g_02984	Syag.g_01612
OG0002537	Syat.g_02827	Syag.g_02014
OG0002539	Syat.g_02674	Syag.g_02143
OG0002542	Syat.g_03396	Syag.g_00707
OG0002547	Syat.g_00759	Syag.g_01326
OG0002559	Syat.g_00145	Syag.g_00139
OG0002566	Syat.g_02065	Syag.g_01727
OG0002573	Syat.g_01361	Syag.g_01308
OG0002577	Syat.g_00329	Syag.g_00047
OG0002580	Syat.g_02514	Syag.g_02184
OG0002581	Syat.g_01312	Syag.g_00060
OG0002592	Syat.g_02707	Syag.g_02108
OG0002593	Syat.g_02985	Syag.g_01610
OG0002596	Syat.g_00220	Syag.g_00174
OG0002607	Syat.g_01370	Syag.g_01357
OG0002610	Syat.g_01616	Syag.g_02841
OG0002632	Syat.g_02708	Syag.g_02102
OG0002634	Syat.g_01446	Syag.g_01782
OG0002635	Syat.g_01320	Syag.g_01151
OG0002638	Syat.g_00797	Syag.g_00999
OG0002644	Syat.g_01973	Syag.g_00419
OG0002669	Syat.g_01119	Syag.g_01630
OG0002677	Syat.g_01996	Syag.g_02624
OG0002678	Syat.g_00688	Syag.g_00436
OG0002680	Syat.g_00692	Syag.g_00886
OG0002684	Syat.g_02645	Syag.g_02162
OG0002685	Syat.g_01010	Syag.g_00189
OG0002711	Syat.g_02382	Syag.g_02776
OG0002751	Syat.g_00762	Syag.g_01447
OG0002753	Syat.g_03391	Syag.g_02679
OG0002755	Syat.g_00828	Syag.g_01301
OG0002757	Syat.g_00913	Syag.g_01070
OG0002761	Syat.g_02564	Syag.g_00438
OG0002764	Syat.g_00824	Syag.g_00482
OG0002842	Syat.g_02705	Syag.g_02104
OG0002845	Syat.g_01311	Syag.g_02325
OG0002866	Syat.g_00914	Syag.g_01071
OG0002868	Syat.g_02386	Syag.g_00587
OG0002872	Syat.g_02825	Syag.g_02015
OG0002874	Syat.g_01989	Syag.g_00160
OG0002875	Syat.g_01988	Syag.g_00159
OG0002876	Syat.g_01986	Syag.g_00157
OG0002877	Syat.g_01984	Syag.g_00155
OG0002878	Syat.g_01983	Syag.g_00154
OG0002953	Syat.g_02093	Syag.g_00098
OG0002982	Syat.g_01155	Syag.g_01195
OG0002983	Syat.g_00358	Syag.g_01035
OG0002985	Syat.g_01432	Syag.g_00166
OG0002991	Syat.g_01987	Syag.g_00158
OG0002992	Syat.g_01985	Syag.g_00156
OG0002995	Syat.g_01693	Syag.g_00097
OG0002996	Syat.g_02782	Syag.g_00122
OG0002998	Syat.g_01722, Syat.g_01894	Syag.g_00466
OG0002999	Syat.g_00227	Syag.g_01100
OG0003000	Syat.g_01282	Syag.g_01401
OG0003023	Syat.g_02509	Syag.g_01227
OG0003044	Syat.g_00754	Syag.g_02640, Syag.g_00500
OG0003064	Syat.g_02535	Syag.g_01806
OG0003145	Syat.g_02601	Syag.g_00516
OG0003146	Syat.g_01362	Syag.g_01307
OG0003149	Syat.g_02527	Syag.g_01229
OG0003150	Syat.g_02528	Syag.g_01230
OG0003186	Syat.g_01505	Syag.g_00538
OG0003264	Syat.g_01118	Syag.g_01631
OG0003288	Syat.g_00920	Syag.g_01073
OG0003289	Syat.g_00916	Syag.g_01072
OG0003305	Syat.g_01352	Syag.g_01368
OG0003310	Syat.g_02602	Syag.g_00517
OG0003311	Syat.g_00760	Syag.g_00222
OG0003312	Syat.g_02631	Syag.g_00532
OG0003339	Syat.g_00333	Syag.g_02488
OG0003534	Syat.g_02805	Syag.g_00389
OG0003561	Syat.g_00377	Syag.g_00125
OG0003573	Syat.g_00936	Syag.g_00177
OG0003574	Syat.g_02635	Syag.g_00499
OG0004339	Syat.g_01011	Syag.g_00621
OG0004396	Syat.g_02595	Syag.g_00263
OG0004397	Syat.g_00197	Syag.g_00492
OG0005135	Syat.g_00186	Syag.g_01604
OG0005151	Syat.g_00285	Syag.g_01691
OG0005153	Syat.g_02651	Syag.g_02001
OG0005154	Syat.g_02652	Syag.g_02002
OG0005157	Syat.g_00191	Syag.g_02531
OG0006034	Syat.g_01709	Syag.g_00116
OG0006038	Syat.g_03301	Syag.g_00133
