Orthogroup	Syat	Syan
OG0002054	Syat.g_02555	Syan.g_01668
OG0002055	Syat.g_02428	Syan.g_01664
OG0002056	Syat.g_02078	Syan.g_02007
OG0002116	Syat.g_03094	Syan.g_01366
OG0002123	Syat.g_00662	Syan.g_00321
OG0002129	Syat.g_01280	Syan.g_01329
OG0002131	Syat.g_02451	Syan.g_01672
OG0002132	Syat.g_02553	Syan.g_01663
OG0002134	Syat.g_02186	Syan.g_01917
OG0002135	Syat.g_03043	Syan.g_01437
OG0002136	Syat.g_03044	Syan.g_01436
OG0002137	Syat.g_02464	Syan.g_01846
OG0002137	Syat.g_00095	Syan.g_01877
OG0002138	Syat.g_02879, Syat.g_02880, Syat.g_00820	Syan.g_02671
OG0002139	Syat.g_00884	Syan.g_02551
OG0002142	Syat.g_01239	Syan.g_01292
OG0002143	Syat.g_00973	Syan.g_00538
OG0002144	Syat.g_03389	Syan.g_01138
OG0002145	Syat.g_00826	Syan.g_02552, Syan.g_02580, Syan.g_00825, Syan.g_00824
OG0002154	Syat.g_00084	Syan.g_00846
OG0002159	Syat.g_01548	Syan.g_02957
OG0002160	Syat.g_02996	Syan.g_01474
OG0002163	Syat.g_02644	Syan.g_01588
OG0002166	Syat.g_03397	Syan.g_02512, Syan.g_02676
OG0002167	Syat.g_01778	Syan.g_02931
OG0002170	Syat.g_01618	Syan.g_02148
OG0002172	Syat.g_02739	Syan.g_01517
OG0002173	Syat.g_02754	Syan.g_03104
OG0002174	Syat.g_02511	Syan.g_01153
OG0002175	Syat.g_02761	Syan.g_02421
OG0002175	Syat.g_00921	Syan.g_02612
OG0002179	Syat.g_02153	Syan.g_01939
OG0002180	Syat.g_02069	Syan.g_02016
OG0002181	Syat.g_02001	Syan.g_02045
OG0002182	Syat.g_03097	Syan.g_01370
OG0002183	Syat.g_01529	Syan.g_02944
OG0002184	Syat.g_01525	Syan.g_02940
OG0002185	Syat.g_01487	Syan.g_02924
OG0002186	Syat.g_03045	Syan.g_01435
OG0002187	Syat.g_03046	Syan.g_01434
OG0002188	Syat.g_03118	Syan.g_01394
OG0002189	Syat.g_03117	Syan.g_01393
OG0002190	Syat.g_03080	Syan.g_01352
OG0002191	Syat.g_02668, Syat.g_01001	Syan.g_02391
OG0002192	Syat.g_00298	Syan.g_02664
OG0002194	Syat.g_00889	Syan.g_02577
OG0002195	Syat.g_00434	Syan.g_00736
OG0002196	Syat.g_00464	Syan.g_00705
OG0002197	Syat.g_00541	Syan.g_00605
OG0002198	Syat.g_02588	Syan.g_00793
OG0002199	Syat.g_00393	Syan.g_00798
OG0002200	Syat.g_01225	Syan.g_01275
OG0002201	Syat.g_00004	Syan.g_01017
OG0002202	Syat.g_00005	Syan.g_01016
OG0002203	Syat.g_00006	Syan.g_01015
OG0002204	Syat.g_00029	Syan.g_00959
OG0002205	Syat.g_00047	Syan.g_00883
OG0002206	Syat.g_01056	Syan.g_00269
OG0002207	Syat.g_00068	Syan.g_00863
OG0002208	Syat.g_03165	Syan.g_02769
OG0002209	Syat.g_01606	Syan.g_02136
OG0002210	Syat.g_01627	Syan.g_02161
OG0002211	Syat.g_01789	Syan.g_02207
OG0002212	Syat.g_02702	Syan.g_01550
OG0002213	Syat.g_02697	Syan.g_01554
OG0002214	Syat.g_02401	Syan.g_01689
OG0002229	Syat.g_02254	Syan.g_01871
OG0002231	Syat.g_00444	Syan.g_00837
OG0002235	Syat.g_00462	Syan.g_00710
OG0002239	Syat.g_01095	Syan.g_01177
OG0002241	Syat.g_01398	Syan.g_02871
OG0002243	Syat.g_02803	Syan.g_01545, Syan.g_03098
OG0002244	Syat.g_00744	Syan.g_00387
OG0002247	Syat.g_00054	Syan.g_00877
OG0002248	Syat.g_00837	Syan.g_00727
OG0002250	Syat.g_01530	Syan.g_02945
OG0002251	Syat.g_03077	Syan.g_01348
OG0002253	Syat.g_01145	Syan.g_01201
OG0002254	Syat.g_00691	Syan.g_00346
OG0002255	Syat.g_00556	Syan.g_00587
OG0002257	Syat.g_01714	Syan.g_00407
OG0002258	Syat.g_00030	Syan.g_00958
OG0002259	Syat.g_03274	Syan.g_01162
OG0002260	Syat.g_00883	Syan.g_02550
OG0002261	Syat.g_01405, Syat.g_00127, Syat.g_02119	Syan.g_01860, Syan.g_00105, Syan.g_00164, Syan.g_00256, Syan.g_01119, Syan.g_01491, Syan.g_01513, Syan.g_01558, Syan.g_01598, Syan.g_02434, Syan.g_02469, Syan.g_02537, Syan.g_02861, Syan.g_02798
OG0002274	Syat.g_02175	Syan.g_01104
OG0002277	Syat.g_02270	Syan.g_01707
OG0002285	Syat.g_00612	Syan.g_00499
OG0002286	Syat.g_00266	Syan.g_02249
OG0002288	Syat.g_00915	Syan.g_00211
OG0002289	Syat.g_01401	Syan.g_02873
OG0002290	Syat.g_01453	Syan.g_00113
OG0002292	Syat.g_02822	Syan.g_03073
OG0002296	Syat.g_01332	Syan.g_02814
OG0002297	Syat.g_01433	Syan.g_01266
OG0002298	Syat.g_00559	Syan.g_00582
OG0002300	Syat.g_00977	Syan.g_00134, Syan.g_00430
OG0002302	Syat.g_01307	Syan.g_02785
OG0002305	Syat.g_01576	Syan.g_02979
OG0002306	Syat.g_02502	Syan.g_00129
OG0002308	Syat.g_03129	Syan.g_01405
OG0002308	Syat.g_00470	Syan.g_00699
OG0002309	Syat.g_00722	Syan.g_00377
OG0002330	Syat.g_01093	Syan.g_00288
OG0002335	Syat.g_02353, Syat.g_02025	Syan.g_00263
OG0002343	Syat.g_01871	Syan.g_02093
OG0002347	Syat.g_03036	Syan.g_01444
OG0002352	Syat.g_02986	Syan.g_00287, Syan.g_02415
OG0002354	Syat.g_00577	Syan.g_00566
OG0002355	Syat.g_01013	Syan.g_00649
OG0002357	Syat.g_02661	Syan.g_01388
OG0002358	Syat.g_01520	Syan.g_02394
OG0002359	Syat.g_01340	Syan.g_02822
OG0002360	Syat.g_00658	Syan.g_00143
OG0002360	Syat.g_02460	Syan.g_00221
OG0002360	Syat.g_02616	Syan.g_00028
OG0002364	Syat.g_00626	Syan.g_00481
OG0002375	Syat.g_01219	Syan.g_01122
OG0002382	Syat.g_03179	Syan.g_02755
OG0002385	Syat.g_00268	Syan.g_02248
OG0002386	Syat.g_01687	Syan.g_00790
OG0002389	Syat.g_01641	Syan.g_02178
OG0002391	Syat.g_02932	Syan.g_02293
OG0002393	Syat.g_03074	Syan.g_02933
OG0002396	Syat.g_01817	Syan.g_02234
OG0002399	Syat.g_02487	Syan.g_01314
OG0002402	Syat.g_00791	Syan.g_00308
OG0002404	Syat.g_01875	Syan.g_02089
OG0002409	Syat.g_02505	Syan.g_01620
OG0002410	Syat.g_02412	Syan.g_01681
OG0002411	Syat.g_00519	Syan.g_00655
OG0002430	Syat.g_01100	Syan.g_01277
OG0002431	Syat.g_01101	Syan.g_01278
OG0002440	Syat.g_00706	Syan.g_00038
OG0002443	Syat.g_00335	Syan.g_00620
OG0002447	Syat.g_01399	Syan.g_02872
OG0002466	Syat.g_02995	Syan.g_01475
OG0002469	Syat.g_00908	Syan.g_02597
OG0002474	Syat.g_00713	Syan.g_00368
OG0002475	Syat.g_01339	Syan.g_02821
OG0002476	Syat.g_01671	Syan.g_00318
OG0002494	Syat.g_00034	Syan.g_00953
OG0002498	Syat.g_00735	Syan.g_00261
OG0002519	Syat.g_02425	Syan.g_01934
OG0002522	Syat.g_02984	Syan.g_02411
OG0002527	Syat.g_00835	Syan.g_00439
OG0002528	Syat.g_00833	Syan.g_00437
OG0002529	Syat.g_01427	Syan.g_00458
OG0002530	Syat.g_03379	Syan.g_00894
OG0002531	Syat.g_00992	Syan.g_00220
OG0002537	Syat.g_02827	Syan.g_03070
OG0002539	Syat.g_02674	Syan.g_01579
OG0002541	Syat.g_01628	Syan.g_02162
OG0002542	Syat.g_03396	Syan.g_00109
OG0002547	Syat.g_00759	Syan.g_00403
OG0002548	Syat.g_00327	Syan.g_00973
OG0002548	Syat.g_03387	Syan.g_00932
OG0002549	Syat.g_01907	Syan.g_01102
OG0002566	Syat.g_02065	Syan.g_00976
OG0002571	Syat.g_00772	Syan.g_01152
OG0002572	Syat.g_01014	Syan.g_00204
OG0002577	Syat.g_00329	Syan.g_00998
OG0002581	Syat.g_01312	Syan.g_02800
OG0002592	Syat.g_02707	Syan.g_01541
OG0002593	Syat.g_02985	Syan.g_02412
OG0002601	Syat.g_00834	Syan.g_00438
OG0002602	Syat.g_02441	Syan.g_00417
OG0002607	Syat.g_01370	Syan.g_02845
OG0002610	Syat.g_01616	Syan.g_02146
OG0002611	Syat.g_02426	Syan.g_01936
OG0002612	Syat.g_03359, Syat.g_00871	Syan.g_02341
OG0002613	Syat.g_01388	Syan.g_02894
OG0002614	Syat.g_00123	Syan.g_02791, Syan.g_00639, Syan.g_01263, Syan.g_01488, Syan.g_02465, Syan.g_02568
OG0002634	Syat.g_01446	Syan.g_02427
OG0002635	Syat.g_01320	Syan.g_00014
OG0002644	Syat.g_01973	Syan.g_00807
OG0002668	Syat.g_01359	Syan.g_00828
OG0002677	Syat.g_01996	Syan.g_02050
OG0002678	Syat.g_00688	Syan.g_02632
OG0002679	Syat.g_01008	Syan.g_00285
OG0002680	Syat.g_00692	Syan.g_00348
OG0002681	Syat.g_02562, Syat.g_02574	Syan.g_00197
OG0002683	Syat.g_01403	Syan.g_02864, Syan.g_02862
OG0002684	Syat.g_02645	Syan.g_03097
OG0002685	Syat.g_01010	Syan.g_00447
OG0002686	Syat.g_01387	Syan.g_01075, Syan.g_00158, Syan.g_01264, Syan.g_02355, Syan.g_02892, Syan.g_00167, Syan.g_02529, Syan.g_01056, Syan.g_02891
OG0002700	Syat.g_03378	Syan.g_02461
OG0002722	Syat.g_01202	Syan.g_01097
OG0002723	Syat.g_01218	Syan.g_01129
OG0002730	Syat.g_03294	Syan.g_01497, Syan.g_02448
OG0002731	Syat.g_00687	Syan.g_00342
OG0002735	Syat.g_01051	Syan.g_00270
OG0002743	Syat.g_01050	Syan.g_00251
OG0002750	Syat.g_00763	Syan.g_00266
OG0002751	Syat.g_00762	Syan.g_00267
OG0002753	Syat.g_03391	Syan.g_00513
OG0002755	Syat.g_00828	Syan.g_02554
OG0002756	Syat.g_02010	Syan.g_00427
OG0002757	Syat.g_00913	Syan.g_01246, Syan.g_02605, Syan.g_02609
OG0002760	Syat.g_03406	Syan.g_01027
OG0002763	Syat.g_01944	Syan.g_01157
OG0002764	Syat.g_00824	Syan.g_00406
OG0002765	Syat.g_03351, Syat.g_03354, Syat.g_00875, Syat.g_03350	Syan.g_02342
OG0002766	Syat.g_03245, Syat.g_01920, Syat.g_03244	Syan.g_01601, Syan.g_01108
OG0002799	Syat.g_00942	Syan.g_00112
OG0002800	Syat.g_02220	Syan.g_00414
OG0002801	Syat.g_00793	Syan.g_00311
OG0002855	Syat.g_01052	Syan.g_00255
OG0002864	Syat.g_00654	Syan.g_01175
OG0002866	Syat.g_00914	Syan.g_02610, Syan.g_01245, Syan.g_02606
OG0002874	Syat.g_01989	Syan.g_00982
OG0002875	Syat.g_01988	Syan.g_00983
OG0002876	Syat.g_01986	Syan.g_00985
OG0002877	Syat.g_01984	Syan.g_00987
OG0002878	Syat.g_01983	Syan.g_00988
OG0002880	Syat.g_01694	Syan.g_01816
OG0002881	Syat.g_01919, Syat.g_03246	Syan.g_01600, Syan.g_01107, Syan.g_01599
OG0002883	Syat.g_01903, Syat.g_02360, Syat.g_00156, Syat.g_02609, Syat.g_00144, Syat.g_00140, Syat.g_02582	Syan.g_02790
OG0002893	Syat.g_02173	Syan.g_01113
OG0002906	Syat.g_01045	Syan.g_02682
OG0002913	Syat.g_01036	Syan.g_00068
OG0002914	Syat.g_01976	Syan.g_00053
OG0002952	Syat.g_02407	Syan.g_01496, Syan.g_02449
OG0002982	Syat.g_01155	Syan.g_01216
OG0002991	Syat.g_01987	Syan.g_00984
OG0002992	Syat.g_01985	Syan.g_00986
OG0002995	Syat.g_01693	Syan.g_00410
OG0002996	Syat.g_02782	Syan.g_03096
OG0002998	Syat.g_01722, Syat.g_01894	Syan.g_00644
OG0002999	Syat.g_00227	Syan.g_02647
OG0003000	Syat.g_01282	Syan.g_01331
OG0003003	Syat.g_01977, Syat.g_02182	Syan.g_00049
OG0003005	Syat.g_01695	Syan.g_01817
OG0003005	Syat.g_01753, Syat.g_01763	Syan.g_01874
OG0003007	Syat.g_01057	Syan.g_00280
OG0003023	Syat.g_02509	Syan.g_01229
OG0003056	Syat.g_03134	Syan.g_01410
OG0003057	Syat.g_03133	Syan.g_01409
OG0003058	Syat.g_03132	Syan.g_01408
OG0003067	Syat.g_01017	Syan.g_01399
OG0003131	Syat.g_02763	Syan.g_00025
OG0003134	Syat.g_01509	Syan.g_02935
OG0003135	Syat.g_02823	Syan.g_03072
OG0003136	Syat.g_00966	Syan.g_01034
OG0003142	Syat.g_02594	Syan.g_02952
OG0003147	Syat.g_01270	Syan.g_01498, Syan.g_02447
OG0003149	Syat.g_02527	Syan.g_01234
OG0003150	Syat.g_02528	Syan.g_01235
OG0003152	Syat.g_01772	Syan.g_02385, Syan.g_02383
OG0003216	Syat.g_02255	Syan.g_01872
OG0003224	Syat.g_00445	Syan.g_01670
OG0003258	Syat.g_01880	Syan.g_01117
OG0003261	Syat.g_00881	Syan.g_01856, Syan.g_02557
OG0003281	Syat.g_00771	Syan.g_02413
OG0003282	Syat.g_00770	Syan.g_02414
OG0003283	Syat.g_01059	Syan.g_02715
OG0003288	Syat.g_00920	Syan.g_02611
OG0003289	Syat.g_00916	Syan.g_02608
OG0003291	Syat.g_02453, Syat.g_01535	Syan.g_00286
OG0003308	Syat.g_01600	Syan.g_02634
OG0003311	Syat.g_00760	Syan.g_00595
OG0003312	Syat.g_02631	Syan.g_00051
OG0003316	Syat.g_01728, Syat.g_01731	Syan.g_01239
OG0003317	Syat.g_01978	Syan.g_00048
OG0003319	Syat.g_00310	Syan.g_00209
OG0003321	Syat.g_01962	Syan.g_00146
OG0003322	Syat.g_01049	Syan.g_00274
OG0003323	Syat.g_00715	Syan.g_00370
OG0003324	Syat.g_00046	Syan.g_00886
OG0003327	Syat.g_02232	Syan.g_01865, Syan.g_01092, Syan.g_01098
OG0003328	Syat.g_01727, Syat.g_01425	Syan.g_01203, Syan.g_01839
OG0003329	Syat.g_02393	Syan.g_01698
OG0003330	Syat.g_00134, Syat.g_02438	Syan.g_01947
OG0003332	Syat.g_03250	Syan.g_02706
OG0003548	Syat.g_01777, Syat.g_03337	Syan.g_02335
OG0003551	Syat.g_03189	Syan.g_02746
OG0003565	Syat.g_00323	Syan.g_00994
OG0003573	Syat.g_00936	Syan.g_02517
OG0003575	Syat.g_02630	Syan.g_00047
OG0003576	Syat.g_02467	Syan.g_01838
OG0003577	Syat.g_00750, Syat.g_02624	Syan.g_00155
OG0003578	Syat.g_00861	Syan.g_00236
OG0003579	Syat.g_00714	Syan.g_00369
OG0003580	Syat.g_01000	Syan.g_00388
OG0003581	Syat.g_00999	Syan.g_00389
OG0003582	Syat.g_00998	Syan.g_00390
OG0003583	Syat.g_00397	Syan.g_00768
OG0003584	Syat.g_00110	Syan.g_00823
OG0003585	Syat.g_00089	Syan.g_00841
OG0003586	Syat.g_00069	Syan.g_00862
OG0003587	Syat.g_00050	Syan.g_00881
OG0003589	Syat.g_03386	Syan.g_00924
OG0003590	Syat.g_01065	Syan.g_00972
OG0003591	Syat.g_00007	Syan.g_01014
OG0003592	Syat.g_01391, Syat.g_00122, Syat.g_00270	Syan.g_01134, Syan.g_02429, Syan.g_02863
OG0003593	Syat.g_00855	Syan.g_01232
OG0003594	Syat.g_01129, Syat.g_02563	Syan.g_01501, Syan.g_02444
OG0003596	Syat.g_01419	Syan.g_01763
OG0003597	Syat.g_02194	Syan.g_01910
OG0003598	Syat.g_01999	Syan.g_02047
OG0003599	Syat.g_01624	Syan.g_02155
OG0003600	Syat.g_01769	Syan.g_02457
OG0003602	Syat.g_00922	Syan.g_02613
OG0003603	Syat.g_03265	Syan.g_02691
OG0003604	Syat.g_03233	Syan.g_02716
OG0003605	Syat.g_01558	Syan.g_02967
OG0003819	Syat.g_01680	Syan.g_01669
OG0003876	Syat.g_03336	Syan.g_02336
OG0003880	Syat.g_02762	Syan.g_00026
OG0003881	Syat.g_02773	Syan.g_00030
OG0003882	Syat.g_02771	Syan.g_00036
OG0003888	Syat.g_01496	Syan.g_00409
OG0003918	Syat.g_01570	Syan.g_00429, Syan.g_02508
OG0003933	Syat.g_01935	Syan.g_00408
OG0003940	Syat.g_00174	Syan.g_02382
OG0003942	Syat.g_00221	Syan.g_00420
OG0003943	Syat.g_00341	Syan.g_02899
OG0003947	Syat.g_01979	Syan.g_00071
OG0003948	Syat.g_02638	Syan.g_00180
OG0003949	Syat.g_02436, Syat.g_00822	Syan.g_00208
OG0003950	Syat.g_00860	Syan.g_00237
OG0003951	Syat.g_00859	Syan.g_00238
OG0003952	Syat.g_00937	Syan.g_00419
OG0003953	Syat.g_00848	Syan.g_00428
OG0003954	Syat.g_02548	Syan.g_00443
OG0003955	Syat.g_00633	Syan.g_00472
OG0003956	Syat.g_00986, Syat.g_00985	Syan.g_00519
OG0003957	Syat.g_00548	Syan.g_00594
OG0003958	Syat.g_00415	Syan.g_00752
OG0003959	Syat.g_03370	Syan.g_00887
OG0003960	Syat.g_03373	Syan.g_00889
OG0003961	Syat.g_03374	Syan.g_00890
OG0003962	Syat.g_03375	Syan.g_00891
OG0003963	Syat.g_03376	Syan.g_00892
OG0003964	Syat.g_03377	Syan.g_00893
OG0003965	Syat.g_03380	Syan.g_00895
OG0003966	Syat.g_03381	Syan.g_00896
OG0003967	Syat.g_03384	Syan.g_00899
OG0003968	Syat.g_03385	Syan.g_00900
OG0003969	Syat.g_00961	Syan.g_00909
OG0003972	Syat.g_01058	Syan.g_00934
OG0003973	Syat.g_00185	Syan.g_01309
OG0003974	Syat.g_03130	Syan.g_01406
OG0003975	Syat.g_03131	Syan.g_01407
OG0003976	Syat.g_01740	Syan.g_01500, Syan.g_02445
OG0003977	Syat.g_02549	Syan.g_01649
OG0003978	Syat.g_02118	Syan.g_01862
OG0003979	Syat.g_01882	Syan.g_02065
OG0003980	Syat.g_01770	Syan.g_02458
OG0003981	Syat.g_01006	Syan.g_02513
OG0003982	Syat.g_00215	Syan.g_02639
OG0003983	Syat.g_00311	Syan.g_02681
OG0003984	Syat.g_01574	Syan.g_02977
OG0003985	Syat.g_01594	Syan.g_02996
OG0004408	Syat.g_03338	Syan.g_02333
OG0004413	Syat.g_02757	Syan.g_02417
OG0004417	Syat.g_03184	Syan.g_02607, Syan.g_00037
OG0004418	Syat.g_02629	Syan.g_00046
OG0004419	Syat.g_01959	Syan.g_00058
OG0004420	Syat.g_01020	Syan.g_00059
OG0004421	Syat.g_01021	Syan.g_00060
OG0004426	Syat.g_03335	Syan.g_02337, Syan.g_00150
OG0004427	Syat.g_03211	Syan.g_00233
OG0004430	Syat.g_03392	Syan.g_00450
OG0004432	Syat.g_01497	Syan.g_00530
OG0004433	Syat.g_00086	Syan.g_00844
OG0004434	Syat.g_03372	Syan.g_00888
OG0004435	Syat.g_03382	Syan.g_00897
OG0004436	Syat.g_03383	Syan.g_00898
OG0004437	Syat.g_01956	Syan.g_00930
OG0004438	Syat.g_00928	Syan.g_00933
OG0004439	Syat.g_00406	Syan.g_00935
OG0004440	Syat.g_00946	Syan.g_00980
OG0004441	Syat.g_00324	Syan.g_00995
OG0004442	Syat.g_00325	Syan.g_00996
OG0004443	Syat.g_00326	Syan.g_00997
OG0004444	Syat.g_00105	Syan.g_01100, Syan.g_01089, Syan.g_01094
OG0004445	Syat.g_03279	Syan.g_01151
OG0004447	Syat.g_03128	Syan.g_01404
OG0004448	Syat.g_02026	Syan.g_01487
OG0004449	Syat.g_02262	Syan.g_01805
OG0004450	Syat.g_03296	Syan.g_01861
OG0004451	Syat.g_02233	Syan.g_01866
OG0004458	Syat.g_00912	Syan.g_02604
OG0004460	Syat.g_01545	Syan.g_02841
OG0004462	Syat.g_01592	Syan.g_02994
OG0004463	Syat.g_01593	Syan.g_02995
OG0004464	Syat.g_00917	Syan.g_03099
OG0004716	Syat.g_00138	Syan.g_00523
OG0005195	Syat.g_01033	Syan.g_00062
OG0005196	Syat.g_02600	Syan.g_00108
OG0005198	Syat.g_01779	Syan.g_00131
OG0005201	Syat.g_01054	Syan.g_00268
OG0005215	Syat.g_00108	Syan.g_01095, Syan.g_01090
OG0005217	Syat.g_01221	Syan.g_01130
OG0005218	Syat.g_01078	Syan.g_01169
OG0005219	Syat.g_01079	Syan.g_01170
OG0005220	Syat.g_01080	Syan.g_01171
OG0005221	Syat.g_01081	Syan.g_01172
OG0005222	Syat.g_01082	Syan.g_01173
OG0005224	Syat.g_01741	Syan.g_01499, Syan.g_02446
OG0005229	Syat.g_01400	Syan.g_01858
OG0005231	Syat.g_00328	Syan.g_02196
OG0005233	Syat.g_02758	Syan.g_02418
OG0005234	Syat.g_02759	Syan.g_02419
OG0005243	Syat.g_01990	Syan.g_02633
OG0006211	Syat.g_01967	Syan.g_00614
OG0006236	Syat.g_02530	Syan.g_01638
OG0006237	Syat.g_02544	Syan.g_01645
OG0006247	Syat.g_00240	Syan.g_01844
OG0006248	Syat.g_00239	Syan.g_01845
OG0006263	Syat.g_02760	Syan.g_02420
OG0006273	Syat.g_02573	Syan.g_03054
OG0006275	Syat.g_02815	Syan.g_03081
OG0006276	Syat.g_02814	Syan.g_03082
