Orthogroup	Syat	Syaj
OG0002055	Syat.g_02428	Syaj.g_02213
OG0002056	Syat.g_02078	Syaj.g_02548
OG0002097	Syat.g_02176	Syaj.g_02340
OG0002107	Syat.g_02014, Syat.g_03230, Syat.g_00994	Syaj.g_01180
OG0002116	Syat.g_03094	Syaj.g_01684
OG0002119	Syat.g_02752	Syaj.g_02056
OG0002120	Syat.g_02459	Syaj.g_01131
OG0002123	Syat.g_00662	Syaj.g_00955
OG0002129	Syat.g_01280	Syaj.g_01394
OG0002132	Syat.g_02553	Syaj.g_02214
OG0002134	Syat.g_02186	Syaj.g_02436
OG0002135	Syat.g_03043	Syaj.g_01753
OG0002136	Syat.g_03044	Syaj.g_01752
OG0002138	Syat.g_02879, Syat.g_02880, Syat.g_00820	Syaj.g_00489
OG0002139	Syat.g_00884	Syaj.g_00565, Syaj.g_00408
OG0002142	Syat.g_01239	Syaj.g_01365
OG0002143	Syat.g_00973	Syaj.g_02834
OG0002144	Syat.g_03389	Syaj.g_02683
OG0002154	Syat.g_00084	Syaj.g_01956
OG0002159	Syat.g_01548	Syaj.g_02404
OG0002160	Syat.g_02996	Syaj.g_00501
OG0002163	Syat.g_02644	Syaj.g_02143
OG0002166	Syat.g_03397	Syaj.g_00495
OG0002167	Syat.g_01778	Syaj.g_01089
OG0002172	Syat.g_02739	Syaj.g_02065
OG0002173	Syat.g_02754	Syaj.g_02054
OG0002179	Syat.g_02153	Syaj.g_02458
OG0002180	Syat.g_02069	Syaj.g_02557
OG0002181	Syat.g_02001	Syaj.g_02589
OG0002182	Syat.g_03097	Syaj.g_02608
OG0002183	Syat.g_01529	Syaj.g_01846
OG0002184	Syat.g_01525	Syaj.g_01843
OG0002185	Syat.g_01487	Syaj.g_01835
OG0002186	Syat.g_03045	Syaj.g_01751
OG0002187	Syat.g_03046	Syaj.g_01750
OG0002188	Syat.g_03118	Syaj.g_01713
OG0002189	Syat.g_03117	Syaj.g_01712
OG0002190	Syat.g_03080	Syaj.g_01662
OG0002191	Syat.g_02668, Syat.g_01001	Syaj.g_01560
OG0002192	Syat.g_00298	Syaj.g_00329
OG0002194	Syat.g_00889	Syaj.g_00568
OG0002196	Syat.g_00464	Syaj.g_01040
OG0002197	Syat.g_00541	Syaj.g_00841
OG0002198	Syat.g_02588	Syaj.g_01263
OG0002199	Syat.g_00393	Syaj.g_01268
OG0002200	Syat.g_01225	Syaj.g_01379
OG0002201	Syat.g_00004	Syaj.g_00258
OG0002202	Syat.g_00005	Syaj.g_00257
OG0002203	Syat.g_00006	Syaj.g_00256
OG0002204	Syat.g_00029	Syaj.g_00235
OG0002205	Syat.g_00047	Syaj.g_00217
OG0002206	Syat.g_00058, Syat.g_01056	Syaj.g_00204
OG0002207	Syat.g_00068	Syaj.g_00194
OG0002208	Syat.g_03165	Syaj.g_00063
OG0002209	Syat.g_01606	Syaj.g_02813
OG0002210	Syat.g_01627	Syaj.g_02766
OG0002211	Syat.g_01789	Syaj.g_02730
OG0002212	Syat.g_02702	Syaj.g_02099
OG0002213	Syat.g_02697	Syaj.g_02103
OG0002214	Syat.g_02401	Syaj.g_02240
OG0002225	Syat.g_00993	Syaj.g_01179
OG0002231	Syat.g_00444, Syat.g_00098	Syaj.g_01499
OG0002235	Syat.g_00462	Syaj.g_01045
OG0002238	Syat.g_00491	Syaj.g_00690
OG0002241	Syat.g_01398	Syaj.g_01466
OG0002243	Syat.g_02803	Syaj.g_02097
OG0002247	Syat.g_00054	Syaj.g_00210
OG0002248	Syat.g_00837	Syaj.g_00477
OG0002249	Syat.g_01310	Syaj.g_00550
OG0002250	Syat.g_01530	Syaj.g_01847
OG0002251	Syat.g_03077	Syaj.g_01653
OG0002252	Syat.g_02625	Syaj.g_01585
OG0002253	Syat.g_01145	Syaj.g_01498
OG0002254	Syat.g_00691	Syaj.g_00796
OG0002255	Syat.g_00556	Syaj.g_00855
OG0002257	Syat.g_01714	Syaj.g_01237
OG0002258	Syat.g_00030	Syaj.g_00234
OG0002259	Syat.g_03274	Syaj.g_00148
OG0002260	Syat.g_00883	Syaj.g_00564
OG0002274	Syat.g_02175	Syaj.g_02341
OG0002286	Syat.g_00266	Syaj.g_01460
OG0002289	Syat.g_01401	Syaj.g_01468
OG0002290	Syat.g_01453	Syaj.g_00632
OG0002296	Syat.g_01332	Syaj.g_01411
OG0002297	Syat.g_01433	Syaj.g_00512
OG0002298	Syat.g_00559	Syaj.g_00859
OG0002300	Syat.g_00977	Syaj.g_01122
OG0002305	Syat.g_01576	Syaj.g_01892
OG0002306	Syat.g_02502	Syaj.g_02209
OG0002307	Syat.g_00447	Syaj.g_00134
OG0002308	Syat.g_03129, Syat.g_00470	Syaj.g_01035
OG0002309	Syat.g_00722	Syaj.g_00380
OG0002329	Syat.g_01096	Syaj.g_02119, Syaj.g_00454
OG0002332	Syat.g_00492	Syaj.g_00689
OG0002333	Syat.g_00490	Syaj.g_00691
OG0002347	Syat.g_03036	Syaj.g_01755
OG0002352	Syat.g_02986	Syaj.g_00312
OG0002354	Syat.g_00577	Syaj.g_00897
OG0002355	Syat.g_01013	Syaj.g_01195
OG0002357	Syat.g_02661	Syaj.g_02179
OG0002358	Syat.g_01520	Syaj.g_01557
OG0002359	Syat.g_01340	Syaj.g_01419
OG0002369	Syat.g_02251	Syaj.g_02343
OG0002384	Syat.g_00943	Syaj.g_01198
OG0002385	Syat.g_00268	Syaj.g_01461
OG0002386	Syat.g_01687	Syaj.g_01240
OG0002390	Syat.g_02830	Syaj.g_02019
OG0002391	Syat.g_02932	Syaj.g_01920
OG0002393	Syat.g_03074	Syaj.g_00239, Syaj.g_00240, Syaj.g_00241, Syaj.g_01100
OG0002394	Syat.g_02710	Syaj.g_01026, Syaj.g_02094
OG0002396	Syat.g_01817	Syaj.g_02703
OG0002401	Syat.g_00630	Syaj.g_00313
OG0002402	Syat.g_00791	Syaj.g_00412
OG0002403	Syat.g_00821	Syaj.g_00594
OG0002404	Syat.g_01875	Syaj.g_02160
OG0002409	Syat.g_02505	Syaj.g_02170
OG0002410	Syat.g_02412	Syaj.g_01183
OG0002411	Syat.g_00519	Syaj.g_00390
OG0002429	Syat.g_01538	Syaj.g_01861
OG0002432	Syat.g_02706	Syaj.g_02088
OG0002443	Syat.g_00335	Syaj.g_00894
OG0002473	Syat.g_01498	Syaj.g_02006
OG0002475	Syat.g_01339	Syaj.g_01418
OG0002476	Syat.g_01671	Syaj.g_00159
OG0002492	Syat.g_02709	Syaj.g_02092
OG0002496	Syat.g_02437	Syaj.g_00679
OG0002519	Syat.g_02425	Syaj.g_02454
OG0002522	Syat.g_02984	Syaj.g_01632
OG0002525	Syat.g_02650	Syaj.g_01137
OG0002529	Syat.g_01427	Syaj.g_01173
OG0002530	Syat.g_00990, Syat.g_03379	Syaj.g_00994
OG0002531	Syat.g_00992	Syaj.g_01178
OG0002539	Syat.g_02674	Syaj.g_02129
OG0002542	Syat.g_03396	Syaj.g_01564
OG0002543	Syat.g_02676	Syaj.g_02127
OG0002547	Syat.g_00759	Syaj.g_01486
OG0002571	Syat.g_00772	Syaj.g_00155
OG0002578	Syat.g_02842	Syaj.g_00801, Syaj.g_01380
OG0002581	Syat.g_01312	Syaj.g_01496, Syaj.g_01671, Syaj.g_02860
OG0002582	Syat.g_02247	Syaj.g_02468
OG0002596	Syat.g_00220	Syaj.g_01110
OG0002598	Syat.g_00970	Syaj.g_01118
OG0002607	Syat.g_01370	Syaj.g_01443
OG0002610	Syat.g_01616	Syaj.g_02803
OG0002611	Syat.g_02426	Syaj.g_02456
OG0002632	Syat.g_02708	Syaj.g_02093
OG0002635	Syat.g_01320	Syaj.g_00294
OG0002677	Syat.g_01996	Syaj.g_02593
OG0002681	Syat.g_02562, Syat.g_02574	Syaj.g_02604
OG0002683	Syat.g_01403	Syaj.g_01455, Syaj.g_01477
OG0002709	Syat.g_02484	Syaj.g_00887
OG0002717	Syat.g_02006	Syaj.g_02051
OG0002721	Syat.g_03161	Syaj.g_00346
OG0002732	Syat.g_02744	Syaj.g_02407
OG0002739	Syat.g_02791	Syaj.g_00869, Syaj.g_01645
OG0002743	Syat.g_01050	Syaj.g_00924
OG0002747	Syat.g_01009	Syaj.g_01303
OG0002750	Syat.g_00763	Syaj.g_02175
OG0002751	Syat.g_00762	Syaj.g_02174
OG0002761	Syat.g_02564	Syaj.g_00562
OG0002787	Syat.g_01946	Syaj.g_01190
OG0002788	Syat.g_01947	Syaj.g_01189
OG0002789	Syat.g_01948	Syaj.g_01188
OG0002790	Syat.g_01949	Syaj.g_01187
OG0002791	Syat.g_01950	Syaj.g_01186
OG0002792	Syat.g_01951	Syaj.g_01185
OG0002793	Syat.g_01952	Syaj.g_01184
OG0002804	Syat.g_03348	Syaj.g_00621, Syaj.g_02848
OG0002837	Syat.g_00283	Syaj.g_00696
OG0002842	Syat.g_02705	Syaj.g_02090
OG0002853	Syat.g_00136	Syaj.g_00974
OG0002855	Syat.g_01052	Syaj.g_00788
OG0002859	Syat.g_00995	Syaj.g_01181
OG0002874	Syat.g_01989	Syaj.g_00745
OG0002875	Syat.g_01988	Syaj.g_00746
OG0002876	Syat.g_01986	Syaj.g_00748
OG0002877	Syat.g_01984	Syaj.g_00750
OG0002878	Syat.g_01983	Syaj.g_00751
OG0002879	Syat.g_01697	Syaj.g_01202
OG0002908	Syat.g_01086, Syat.g_03303	Syaj.g_02630, Syaj.g_00675
OG0002932	Syat.g_02745	Syaj.g_02406
OG0002933	Syat.g_02746	Syaj.g_02405
OG0002939	Syat.g_01543	Syaj.g_01098
OG0002969	Syat.g_00988	Syaj.g_00996
OG0002970	Syat.g_00989	Syaj.g_00995
OG0002971	Syat.g_00996	Syaj.g_02225
OG0002983	Syat.g_00358	Syaj.g_00068
OG0002991	Syat.g_01987	Syaj.g_00747
OG0002992	Syat.g_01985	Syaj.g_00749
OG0002993	Syat.g_01698	Syaj.g_01203
OG0002995	Syat.g_01693	Syaj.g_01207
OG0003042	Syat.g_01085, Syat.g_02639	Syaj.g_00676
OG0003055	Syat.g_03057	Syaj.g_02380
OG0003104	Syat.g_01836	Syaj.g_02134
OG0003113	Syat.g_00997	Syaj.g_01182
OG0003131	Syat.g_02763	Syaj.g_01311
OG0003142	Syat.g_02594	Syaj.g_00006
OG0003144	Syat.g_01537	Syaj.g_01860
OG0003191	Syat.g_01087	Syaj.g_00674
OG0003257	Syat.g_02248	Syaj.g_02346
OG0003258	Syat.g_01880	Syaj.g_00060
OG0003299	Syat.g_02518	Syaj.g_02189
OG0003300	Syat.g_02519	Syaj.g_02191
OG0003301	Syat.g_01061, Syat.g_01060	Syaj.g_02633
OG0003303	Syat.g_02569	Syaj.g_01134
OG0003304	Syat.g_01702, Syat.g_01701	Syaj.g_01200
OG0003308	Syat.g_01600	Syaj.g_01531
OG0003339	Syat.g_00333, Syat.g_02249	Syaj.g_02345
OG0003526	Syat.g_03068	Syaj.g_01440
OG0003534	Syat.g_02805	Syaj.g_00598
OG0003558	Syat.g_00383	Syaj.g_02190
OG0003559	Syat.g_00851	Syaj.g_00442
OG0003564	Syat.g_02098	Syaj.g_01540
OG0003565	Syat.g_00323	Syaj.g_00983
OG0003567	Syat.g_01506	Syaj.g_00961
OG0003902	Syat.g_00680	Syaj.g_00579
OG0003915	Syat.g_02717	Syaj.g_02047
OG0004368	Syat.g_02455	Syaj.g_00012
OG0005082	Syat.g_01844	Syaj.g_00560
