Orthogroup	Syat	Syaf
OG0002029	Syat.g_03352	Syaf.g_01511
OG0002037	Syat.g_01293	Syaf.g_02723
OG0002038	Syat.g_01251	Syaf.g_01299
OG0002039	Syat.g_00299	Syaf.g_01312
OG0002040	Syat.g_02427	Syaf.g_01313
OG0002041	Syat.g_00547	Syaf.g_01898
OG0002042	Syat.g_00569	Syaf.g_01869
OG0002043	Syat.g_00625	Syaf.g_01800
OG0002045	Syat.g_01381	Syaf.g_02506
OG0002046	Syat.g_01404	Syaf.g_02511
OG0002046	Syat.g_01397	Syaf.g_02510
OG0002047	Syat.g_02951	Syaf.g_02809
OG0002048	Syat.g_01636	Syaf.g_00072
OG0002049	Syat.g_01840	Syaf.g_00153
OG0002050	Syat.g_02040	Syaf.g_00224
OG0002051	Syat.g_02848	Syaf.g_00796
OG0002054	Syat.g_02555	Syaf.g_00557
OG0002055	Syat.g_02428	Syaf.g_00554
OG0002056	Syat.g_02078	Syaf.g_00261
OG0002109	Syat.g_01923, Syat.g_01752	Syaf.g_01983, Syaf.g_02148
OG0002110	Syat.g_02552	Syaf.g_00155
OG0002116	Syat.g_03094	Syaf.g_01076
OG0002119	Syat.g_02752	Syaf.g_00727
OG0002120	Syat.g_02459	Syaf.g_01744
OG0002123	Syat.g_00662	Syaf.g_01978
OG0002129	Syat.g_01280	Syaf.g_02430
OG0002131	Syat.g_02451	Syaf.g_00545
OG0002132	Syat.g_02553	Syaf.g_00553
OG0002134	Syat.g_02186	Syaf.g_00371
OG0002135	Syat.g_03043	Syaf.g_01003
OG0002136	Syat.g_03044	Syaf.g_01004
OG0002138	Syat.g_02879, Syat.g_02880, Syat.g_00820	Syaf.g_01476
OG0002139	Syat.g_00884	Syaf.g_01550
OG0002142	Syat.g_01239	Syaf.g_02395
OG0002143	Syat.g_00973	Syaf.g_02802
OG0002144	Syat.g_03389	Syaf.g_00147
OG0002154	Syat.g_00084	Syaf.g_00843
OG0002159	Syat.g_01548	Syaf.g_00943, Syaf.g_00400
OG0002160	Syat.g_02996	Syaf.g_01485
OG0002163	Syat.g_02644	Syaf.g_00623
OG0002167	Syat.g_01778	Syaf.g_02647
OG0002170	Syat.g_01618	Syaf.g_00027
OG0002172	Syat.g_02739	Syaf.g_00718
OG0002174	Syat.g_02511	Syaf.g_00598
OG0002175	Syat.g_00267	Syaf.g_00681
OG0002179	Syat.g_02153	Syaf.g_00352
OG0002180	Syat.g_02069	Syaf.g_00252
OG0002181	Syat.g_02001	Syaf.g_00221
OG0002182	Syat.g_03097	Syaf.g_00203
OG0002183	Syat.g_01529	Syaf.g_00934
OG0002184	Syat.g_01525	Syaf.g_00937
OG0002185	Syat.g_01487	Syaf.g_00946
OG0002186	Syat.g_03045	Syaf.g_01005
OG0002187	Syat.g_03046	Syaf.g_01006
OG0002188	Syat.g_03118	Syaf.g_01042
OG0002189	Syat.g_03117	Syaf.g_01043
OG0002190	Syat.g_03080	Syaf.g_01090
OG0002191	Syat.g_02668, Syat.g_01001	Syaf.g_01212
OG0002192	Syat.g_00298	Syaf.g_01315
OG0002194	Syat.g_00889	Syaf.g_01554
OG0002196	Syat.g_00464	Syaf.g_02062
OG0002197	Syat.g_00541	Syaf.g_01906
OG0002198	Syat.g_02588	Syaf.g_02290
OG0002199	Syat.g_00393	Syaf.g_02295
OG0002200	Syat.g_01225	Syaf.g_02416
OG0002201	Syat.g_00004	Syaf.g_02551
OG0002202	Syat.g_00005	Syaf.g_02552
OG0002203	Syat.g_00006	Syaf.g_02553
OG0002204	Syat.g_00029	Syaf.g_02570
OG0002205	Syat.g_00047	Syaf.g_02587
OG0002206	Syat.g_00058, Syat.g_01056	Syaf.g_02603
OG0002207	Syat.g_00068	Syaf.g_02613
OG0002208	Syat.g_03165	Syaf.g_02730
OG0002209	Syat.g_01606	Syaf.g_00015
OG0002210	Syat.g_01627	Syaf.g_00064
OG0002211	Syat.g_01789	Syaf.g_00101
OG0002212	Syat.g_02702	Syaf.g_00663
OG0002213	Syat.g_02697	Syaf.g_00658
OG0002214	Syat.g_02401	Syaf.g_00522
OG0002231	Syat.g_00444, Syat.g_00098	Syaf.g_01265
OG0002239	Syat.g_01095	Syaf.g_01623
OG0002241	Syat.g_01398	Syaf.g_02512
OG0002243	Syat.g_02803	Syaf.g_00667
OG0002244	Syat.g_00744	Syaf.g_01663
OG0002247	Syat.g_00054	Syaf.g_02594
OG0002248	Syat.g_00837	Syaf.g_01466
OG0002250	Syat.g_01530	Syaf.g_00933
OG0002251	Syat.g_03077	Syaf.g_01094
OG0002252	Syat.g_02625	Syaf.g_01189, Syaf.g_01190, Syaf.g_02287
OG0002253	Syat.g_01145	Syaf.g_01266
OG0002254	Syat.g_00691	Syaf.g_01949
OG0002255	Syat.g_00556	Syaf.g_01890
OG0002257	Syat.g_01714	Syaf.g_02266
OG0002258	Syat.g_00030	Syaf.g_02571
OG0002259	Syat.g_03274	Syaf.g_02650
OG0002260	Syat.g_00883	Syaf.g_01549
OG0002285	Syat.g_00612	Syaf.g_01812
OG0002286	Syat.g_00266	Syaf.g_00682
OG0002289	Syat.g_01401	Syaf.g_02514
OG0002290	Syat.g_01453	Syaf.g_01600
OG0002296	Syat.g_01332	Syaf.g_02449
OG0002297	Syat.g_01433	Syaf.g_01493
OG0002298	Syat.g_00559	Syaf.g_01886
OG0002300	Syat.g_00977	Syaf.g_01749
OG0002302	Syat.g_01307	Syaf.g_02745
OG0002305	Syat.g_01576	Syaf.g_00898
OG0002306	Syat.g_02502	Syaf.g_00551
OG0002307	Syat.g_00447	Syaf.g_02358
OG0002309	Syat.g_00722	Syaf.g_01382
OG0002330	Syat.g_01093	Syaf.g_01624
OG0002341	Syat.g_02712, Syat.g_02713	Syaf.g_00665
OG0002343	Syat.g_01871	Syaf.g_00189
OG0002352	Syat.g_02986	Syaf.g_01300
OG0002354	Syat.g_00577	Syaf.g_01862
OG0002355	Syat.g_01013	Syaf.g_01999
OG0002357	Syat.g_02661	Syaf.g_00595
OG0002358	Syat.g_01520	Syaf.g_01211
OG0002359	Syat.g_01340	Syaf.g_02457
OG0002360	Syat.g_03368	Syaf.g_02206
OG0002360	Syat.g_00658	Syaf.g_02205
OG0002385	Syat.g_00268	Syaf.g_00680
OG0002387	Syat.g_01194	Syaf.g_01203
OG0002396	Syat.g_01817	Syaf.g_00128
OG0002401	Syat.g_00630	Syaf.g_01301
OG0002403	Syat.g_00821	Syaf.g_01579
OG0002404	Syat.g_01875	Syaf.g_01968
OG0002409	Syat.g_02505	Syaf.g_00602
OG0002410	Syat.g_02412	Syaf.g_02248
OG0002411	Syat.g_00519	Syaf.g_01393
OG0002429	Syat.g_01538	Syaf.g_00927
OG0002443	Syat.g_00335	Syaf.g_00738
OG0002463	Syat.g_00337	Syaf.g_01905
OG0002464	Syat.g_01484	Syaf.g_00948
OG0002466	Syat.g_02995	Syaf.g_01158
OG0002469	Syat.g_00908	Syaf.g_01575
OG0002473	Syat.g_01498	Syaf.g_00791
OG0002474	Syat.g_00713	Syaf.g_00148
OG0002475	Syat.g_01339	Syaf.g_02456
OG0002476	Syat.g_01671	Syaf.g_01670
OG0002498	Syat.g_00735	Syaf.g_00395
OG0002519	Syat.g_02425	Syaf.g_00356
OG0002525	Syat.g_02650	Syaf.g_01739
OG0002529	Syat.g_01427	Syaf.g_01719
OG0002531	Syat.g_00992	Syaf.g_02225
OG0002537	Syat.g_02827	Syaf.g_00774
OG0002541	Syat.g_01628	Syaf.g_00065
OG0002542	Syat.g_03396	Syaf.g_01222
OG0002543	Syat.g_02676	Syaf.g_01518
OG0002547	Syat.g_00759	Syaf.g_02532
OG0002578	Syat.g_02842	Syaf.g_02417
OG0002581	Syat.g_01312	Syaf.g_02010, Syaf.g_01870
OG0002589	Syat.g_01757, Syat.g_01691	Syaf.g_02154
OG0002596	Syat.g_00220	Syaf.g_01837, Syaf.g_01535
OG0002610	Syat.g_01616	Syaf.g_00025
OG0002611	Syat.g_02426	Syaf.g_02171, Syaf.g_00354
OG0002622	Syat.g_00572	Syaf.g_02197, Syaf.g_02198, Syaf.g_02196
OG0002643	Syat.g_00854	Syaf.g_01985
OG0002683	Syat.g_01403	Syaf.g_02518
OG0002684	Syat.g_02645	Syaf.g_00618
OG0002685	Syat.g_01010	Syaf.g_01699
OG0002709	Syat.g_02484	Syaf.g_01145
OG0002714	Syat.g_00334	Syaf.g_00737
OG0002731	Syat.g_00687	Syaf.g_01092
OG0002732	Syat.g_02744	Syaf.g_01706, Syaf.g_01707
OG0002747	Syat.g_01009	Syaf.g_02335
OG0002756	Syat.g_02010	Syaf.g_01520
OG0002799	Syat.g_00942	Syaf.g_01347
OG0002853	Syat.g_00136	Syaf.g_02005
OG0002868	Syat.g_02386	Syaf.g_00610
OG0002872	Syat.g_02825	Syaf.g_00773
OG0002874	Syat.g_01989	Syaf.g_02435
OG0002875	Syat.g_01988	Syaf.g_02436
OG0002876	Syat.g_01986	Syaf.g_02438
OG0002877	Syat.g_01984	Syaf.g_02440
OG0002878	Syat.g_01983	Syaf.g_02441
OG0002879	Syat.g_01697	Syaf.g_01673
OG0002899	Syat.g_01972	Syaf.g_02150
OG0002931	Syat.g_01692	Syaf.g_02155
OG0002932	Syat.g_02745	Syaf.g_01708
OG0002933	Syat.g_02746	Syaf.g_01709
OG0002953	Syat.g_02093	Syaf.g_01064
OG0002979	Syat.g_02462	Syaf.g_02221
OG0002983	Syat.g_00358	Syaf.g_02725
OG0002991	Syat.g_01987	Syaf.g_02437
OG0002992	Syat.g_01985	Syaf.g_02439
OG0002994	Syat.g_01721	Syaf.g_01349
OG0002995	Syat.g_01693	Syaf.g_01657
OG0003064	Syat.g_02535	Syaf.g_01069
OG0003065	Syat.g_01502	Syaf.g_01678
OG0003127	Syat.g_00571	Syaf.g_02199
OG0003131	Syat.g_02763	Syaf.g_02342
OG0003134	Syat.g_01509	Syaf.g_00396
OG0003144	Syat.g_01537	Syaf.g_00928
OG0003147	Syat.g_01270	Syaf.g_01831
OG0003299	Syat.g_02518	Syaf.g_00586
OG0003300	Syat.g_02519	Syaf.g_00584
OG0003305	Syat.g_01352	Syaf.g_02469
OG0003546	Syat.g_02637	Syaf.g_02213
OG0003547	Syat.g_02636	Syaf.g_02212
OG0003558	Syat.g_00383	Syaf.g_00585
OG0003880	Syat.g_02762	Syaf.g_02343
OG0003881	Syat.g_02773	Syaf.g_02345
OG0003882	Syat.g_02771	Syaf.g_02346
OG0003917	Syat.g_00229	Syaf.g_02283
OG0003925	Syat.g_01123	Syaf.g_00300
OG0003928	Syat.g_02703, Syat.g_03058	Syaf.g_01417
OG0003933	Syat.g_01935	Syaf.g_02763
OG0005036	Syat.g_02440	Syaf.g_00753
OG0005114	Syat.g_02520	Syaf.g_00583
OG0005135	Syat.g_00186	Syaf.g_01876
OG0005142	Syat.g_00585	Syaf.g_02480, Syaf.g_02479
OG0006028	Syat.g_02772	Syaf.g_02347
OG0006029	Syat.g_00582	Syaf.g_02484
